"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"24"	"11"	"8"	"5"	"337"	"81"	"3"	"0"	"39"	"1"	"4"	"1"	"2"	"4"	"485"	"0"	"7"	"492"	"0"
"25"	"12"	"10"	"1"	"124"	"58"	"2"	"1"	"20"	"3"	"0"	"3"	"3"	"3"	"228"	"0"	"11"	"239"	"0"
"26"	"13"	"11"	"4"	"278"	"29"	"2"	"9"	"200"	"5"	"2"	"3"	"3"	"1"	"547"	"0"	"11"	"558"	"0"
"27"	"14"	"13"	"1"	"209"	"59"	"0"	"5"	"185"	"3"	"4"	"0"	"0"	"1"	"480"	"0"	"4"	"484"	"0"
"28"	"15"	"9"	"4"	"110"	"82"	"4"	"9"	"99"	"2"	"3"	"7"	"4"	"2"	"335"	"0"	"11"	"346"	"0"
"29"	"16"	"23"	"0"	"32"	"146"	"5"	"7"	"153"	"6"	"4"	"4"	"1"	"1"	"382"	"0"	"1"	"383"	"0"
"30"	"17"	"10"	"2"	"100"	"90"	"2"	"12"	"254"	"7"	"4"	"3"	"0"	"2"	"486"	"0"	"1"	"487"	"0"
"31"	"18"	"139"	"66"	"363"	"49"	"2"	"6"	"9"	"1"	"6"	"3"	"5"	"3"	"652"	"0"	"10"	"662"	"0"
"32"	"19"	"69"	"4"	"189"	"192"	"6"	"13"	"213"	"11"	"11"	"8"	"10"	"4"	"730"	"0"	"14"	"744"	"0"
"33"	"20"	"25"	"2"	"257"	"44"	"2"	"2"	"20"	"3"	"2"	"1"	"4"	"4"	"366"	"0"	"7"	"373"	"0"
"34"	"20A"	"5"	"2"	"122"	"106"	"3"	"0"	"5"	"1"	"0"	"0"	"0"	"2"	"246"	"0"	"4"	"250"	"0"
"35"	"21"	"15"	"4"	"122"	"51"	"4"	"3"	"16"	"2"	"1"	"4"	"1"	"0"	"223"	"0"	"3"	"226"	"0"
"36"	"22"	"13"	"5"	"251"	"59"	"2"	"5"	"189"	"4"	"3"	"11"	"2"	"3"	"547"	"0"	"5"	"552"	"0"
"37"	"23"	"139"	"3"	"236"	"11"	"1"	"6"	"30"	"2"	"1"	"3"	"4"	"3"	"439"	"0"	"14"	"453"	"0"
"38"	"24"	"35"	"1"	"249"	"38"	"0"	"3"	"3"	"0"	"1"	"3"	"7"	"4"	"344"	"0"	"11"	"355"	"0"
"39"	"25"	"11"	"2"	"334"	"7"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"0"	"359"	"0"	"10"	"369"	"0"
"40"	"26"	"28"	"1"	"307"	"5"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"347"	"0"	"0"	"347"	"0"
"41"	"27"	"42"	"1"	"287"	"12"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"344"	"0"	"1"	"345"	"0"
"42"	"28"	"26"	"4"	"297"	"23"	"1"	"2"	"4"	"3"	"0"	"3"	"5"	"3"	"371"	"0"	"2"	"373"	"0"
"43"	"29"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"44"	"30"	"42"	"3"	"316"	"193"	"0"	"8"	"62"	"1"	"3"	"1"	"6"	"2"	"637"	"0"	"9"	"646"	"0"
"45"	"31"	"67"	"5"	"260"	"450"	"5"	"1"	"5"	"3"	"10"	"5"	"6"	"2"	"819"	"0"	"15"	"834"	"0"
"46"	"32"	"40"	"3"	"333"	"135"	"1"	"6"	"97"	"3"	"1"	"3"	"5"	"1"	"628"	"0"	"6"	"634"	"0"
"47"	"33"	"38"	"1"	"322"	"225"	"6"	"1"	"2"	"2"	"4"	"4"	"4"	"2"	"611"	"0"	"11"	"622"	"0"
"48"	"34"	"45"	"5"	"291"	"157"	"8"	"13"	"142"	"4"	"5"	"7"	"8"	"8"	"693"	"0"	"22"	"715"	"0"
"49"	"35"	"115"	"3"	"210"	"147"	"0"	"1"	"38"	"8"	"10"	"5"	"4"	"10"	"551"	"0"	"13"	"564"	"0"
"50"	"36"	"21"	"1"	"18"	"270"	"3"	"2"	"5"	"0"	"1"	"0"	"0"	"1"	"322"	"0"	"6"	"328"	"0"
"51"	"37"	"8"	"3"	"49"	"285"	"6"	"5"	"1"	"2"	"3"	"4"	"0"	"3"	"369"	"0"	"11"	"380"	"0"
"52"	"38"	"7"	"0"	"15"	"208"	"3"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"237"	"0"	"2"	"239"	"0"
"53"	"39"	"40"	"2"	"31"	"307"	"3"	"1"	"2"	"0"	"0"	"2"	"0"	"0"	"388"	"0"	"6"	"394"	"0"
"54"	"40"	"203"	"3"	"176"	"226"	"4"	"4"	"9"	"2"	"1"	"8"	"3"	"5"	"644"	"0"	"14"	"658"	"0"
"55"	"41"	"92"	"1"	"42"	"319"	"4"	"3"	"4"	"0"	"6"	"6"	"3"	"5"	"485"	"0"	"17"	"502"	"0"
"56"	"42"	"33"	"1"	"24"	"405"	"6"	"1"	"11"	"3"	"1"	"16"	"3"	"1"	"505"	"0"	"16"	"521"	"0"
"57"	"43"	"64"	"12"	"233"	"241"	"7"	"19"	"102"	"9"	"14"	"3"	"5"	"1"	"710"	"0"	"6"	"716"	"0"
"58"	"44"	"34"	"5"	"123"	"118"	"4"	"6"	"36"	"4"	"1"	"3"	"3"	"1"	"338"	"0"	"11"	"349"	"0"
"59"	"45"	"51"	"4"	"391"	"86"	"2"	"3"	"60"	"1"	"6"	"1"	"2"	"3"	"610"	"0"	"5"	"615"	"0"
"60"	"46"	"33"	"5"	"98"	"318"	"3"	"4"	"57"	"3"	"2"	"2"	"4"	"2"	"531"	"0"	"7"	"538"	"0"
"61"	"47"	"36"	"4"	"20"	"254"	"6"	"1"	"14"	"2"	"4"	"1"	"3"	"2"	"347"	"0"	"15"	"362"	"0"
"62"	"48"	"25"	"3"	"92"	"252"	"1"	"3"	"16"	"4"	"9"	"5"	"5"	"1"	"416"	"0"	"24"	"440"	"0"
"63"	"49"	"64"	"20"	"383"	"14"	"1"	"11"	"81"	"3"	"7"	"3"	"3"	"1"	"591"	"0"	"6"	"597"	"0"
"64"	"50"	"29"	"3"	"360"	"83"	"6"	"3"	"33"	"6"	"9"	"9"	"6"	"6"	"553"	"0"	"16"	"569"	"0"
"65"	"51"	"224"	"0"	"179"	"38"	"0"	"5"	"74"	"2"	"6"	"1"	"0"	"1"	"530"	"0"	"7"	"537"	"0"
"66"	"52"	"5"	"0"	"7"	"261"	"2"	"1"	"16"	"2"	"3"	"4"	"0"	"2"	"303"	"0"	"4"	"307"	"0"
"67"	"53"	"7"	"0"	"55"	"254"	"0"	"3"	"27"	"1"	"3"	"2"	"0"	"1"	"353"	"0"	"0"	"353"	"0"
"68"	"54"	"44"	"4"	"316"	"183"	"7"	"5"	"33"	"5"	"12"	"17"	"15"	"7"	"648"	"0"	"22"	"670"	"0"
"69"	"55"	"77"	"1"	"82"	"325"	"4"	"2"	"9"	"5"	"2"	"4"	"1"	"3"	"515"	"0"	"3"	"518"	"0"
"70"	"56"	"33"	"9"	"255"	"65"	"3"	"17"	"169"	"4"	"5"	"4"	"2"	"0"	"566"	"0"	"4"	"570"	"0"
"71"	"57"	"11"	"1"	"305"	"16"	"0"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"337"	"0"	"1"	"338"	"0"
"72"	"58"	"9"	"0"	"8"	"449"	"4"	"1"	"4"	"0"	"1"	"0"	"0"	"0"	"476"	"0"	"1"	"477"	"0"
"73"	"59"	"36"	"6"	"287"	"166"	"6"	"3"	"58"	"2"	"7"	"7"	"3"	"0"	"581"	"0"	"7"	"588"	"0"
"74"	"60"	"10"	"2"	"178"	"175"	"2"	"5"	"51"	"1"	"1"	"4"	"1"	"0"	"430"	"0"	"2"	"432"	"0"
"75"	"61"	"12"	"3"	"211"	"44"	"4"	"3"	"29"	"1"	"2"	"2"	"10"	"0"	"321"	"0"	"5"	"326"	"0"
"76"	"62"	"31"	"5"	"435"	"207"	"5"	"8"	"69"	"5"	"3"	"8"	"7"	"1"	"784"	"0"	"10"	"794"	"0"
"77"	"63"	"24"	"29"	"506"	"91"	"5"	"6"	"69"	"5"	"3"	"2"	"5"	"2"	"747"	"0"	"13"	"760"	"0"
"78"	"64"	"7"	"1"	"64"	"407"	"8"	"1"	"9"	"1"	"3"	"1"	"0"	"2"	"504"	"0"	"8"	"512"	"0"
"79"	"65"	"41"	"4"	"70"	"22"	"1"	"24"	"210"	"10"	"5"	"5"	"6"	"4"	"402"	"0"	"2"	"404"	"0"
"80"	"65A"	"35"	"4"	"211"	"74"	"5"	"5"	"120"	"2"	"5"	"1"	"2"	"2"	"466"	"0"	"7"	"473"	"0"
"81"	"66"	"36"	"1"	"587"	"13"	"0"	"0"	"8"	"1"	"1"	"1"	"3"	"0"	"651"	"0"	"3"	"654"	"0"
"82"	"67"	"38"	"5"	"646"	"34"	"1"	"3"	"35"	"1"	"4"	"6"	"9"	"3"	"785"	"0"	"21"	"806"	"0"
"83"	"68"	"12"	"3"	"513"	"9"	"2"	"1"	"4"	"1"	"1"	"1"	"4"	"2"	"553"	"0"	"3"	"556"	"0"
"84"	"69"	"24"	"5"	"174"	"372"	"4"	"4"	"22"	"8"	"7"	"10"	"1"	"4"	"635"	"0"	"6"	"641"	"0"
"85"	"70"	"9"	"2"	"63"	"319"	"6"	"9"	"106"	"3"	"2"	"4"	"2"	"4"	"529"	"0"	"17"	"546"	"0"
"86"	"71"	"139"	"2"	"282"	"104"	"3"	"2"	"16"	"6"	"3"	"6"	"9"	"5"	"577"	"0"	"7"	"584"	"0"
"87"	"72"	"74"	"1"	"153"	"117"	"1"	"3"	"4"	"1"	"1"	"4"	"0"	"3"	"362"	"0"	"6"	"368"	"0"
"88"	"73"	"46"	"7"	"181"	"281"	"7"	"3"	"18"	"3"	"5"	"7"	"5"	"6"	"569"	"0"	"28"	"597"	"0"
"89"	"74"	"3"	"0"	"1"	"222"	"1"	"1"	"1"	"0"	"1"	"4"	"0"	"0"	"234"	"0"	"4"	"238"	"0"
"90"	"75"	"1"	"0"	"16"	"282"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"304"	"0"	"3"	"307"	"0"
"91"	"76"	"0"	"1"	"126"	"51"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"181"	"0"	"2"	"183"	"0"
"92"	"77"	"16"	"8"	"179"	"120"	"10"	"16"	"147"	"12"	"8"	"10"	"6"	"2"	"534"	"0"	"19"	"553"	"0"
"93"	"78"	"8"	"1"	"85"	"111"	"5"	"6"	"49"	"1"	"6"	"3"	"0"	"0"	"275"	"0"	"5"	"280"	"0"
"94"	"79"	"44"	"5"	"313"	"83"	"4"	"8"	"52"	"4"	"2"	"3"	"6"	"1"	"525"	"0"	"12"	"537"	"0"
"95"	"80"	"42"	"2"	"131"	"46"	"1"	"3"	"16"	"0"	"1"	"0"	"1"	"1"	"244"	"0"	"1"	"245"	"0"
"96"	"81"	"36"	"3"	"176"	"335"	"7"	"24"	"209"	"9"	"6"	"4"	"10"	"7"	"826"	"0"	"7"	"833"	"0"
"97"	"82"	"0"	"0"	"158"	"28"	"0"	"7"	"58"	"1"	"0"	"3"	"1"	"1"	"257"	"0"	"1"	"258"	"0"
"98"	"83"	"8"	"1"	"54"	"325"	"12"	"4"	"38"	"4"	"2"	"4"	"0"	"3"	"455"	"0"	"3"	"458"	"0"
"99"	"84"	"106"	"3"	"351"	"207"	"4"	"11"	"64"	"3"	"10"	"13"	"9"	"3"	"784"	"0"	"12"	"796"	"0"
"100"	"85"	"43"	"0"	"125"	"141"	"8"	"8"	"78"	"5"	"8"	"1"	"3"	"8"	"428"	"0"	"10"	"438"	"0"
"101"	"86"	"34"	"1"	"382"	"34"	"2"	"3"	"15"	"1"	"2"	"1"	"4"	"1"	"480"	"0"	"4"	"484"	"0"
"102"	"87"	"49"	"5"	"197"	"353"	"5"	"13"	"94"	"7"	"5"	"12"	"6"	"5"	"751"	"0"	"13"	"764"	"0"
"103"	"88"	"41"	"4"	"199"	"38"	"2"	"21"	"407"	"11"	"8"	"9"	"10"	"3"	"753"	"0"	"19"	"772"	"0"
"104"	"89"	"5"	"2"	"171"	"72"	"6"	"6"	"100"	"4"	"0"	"4"	"2"	"1"	"373"	"0"	"3"	"376"	"0"
"105"	"90"	"5"	"0"	"20"	"191"	"5"	"13"	"82"	"3"	"0"	"1"	"4"	"1"	"325"	"0"	"7"	"332"	"0"
"106"	"91"	"15"	"15"	"164"	"159"	"12"	"14"	"91"	"5"	"1"	"0"	"2"	"4"	"482"	"0"	"3"	"485"	"0"
"107"	"92"	"321"	"2"	"60"	"224"	"2"	"1"	"22"	"0"	"5"	"3"	"1"	"0"	"641"	"0"	"2"	"643"	"0"
"108"	"93"	"64"	"1"	"57"	"83"	"3"	"15"	"155"	"5"	"8"	"4"	"3"	"3"	"401"	"0"	"2"	"403"	"0"
"109"	"94"	"9"	"2"	"179"	"116"	"4"	"12"	"151"	"5"	"6"	"0"	"1"	"1"	"486"	"0"	"10"	"496"	"0"
"110"	"95"	"39"	"4"	"132"	"190"	"6"	"22"	"316"	"11"	"11"	"14"	"13"	"12"	"770"	"0"	"62"	"832"	"0"
"111"	"96"	"42"	"4"	"297"	"133"	"7"	"8"	"67"	"4"	"2"	"6"	"9"	"4"	"583"	"0"	"18"	"601"	"0"
"112"	"97"	"65"	"4"	"250"	"55"	"0"	"2"	"44"	"0"	"2"	"3"	"0"	"4"	"429"	"0"	"2"	"431"	"0"
"113"	"98"	"31"	"8"	"214"	"39"	"4"	"22"	"329"	"16"	"1"	"2"	"3"	"4"	"673"	"0"	"10"	"683"	"0"
"114"	"99"	"44"	"14"	"99"	"61"	"5"	"26"	"404"	"13"	"6"	"3"	"3"	"3"	"681"	"0"	"8"	"689"	"0"
"115"	"100"	"14"	"2"	"559"	"10"	"1"	"3"	"2"	"1"	"2"	"1"	"2"	"2"	"599"	"0"	"3"	"602"	"0"
"116"	"101"	"4"	"2"	"360"	"11"	"2"	"4"	"9"	"6"	"1"	"1"	"5"	"0"	"405"	"0"	"11"	"416"	"0"
"117"	"102"	"36"	"1"	"136"	"14"	"1"	"2"	"15"	"1"	"1"	"2"	"2"	"4"	"215"	"0"	"8"	"223"	"0"
"118"	"103"	"24"	"4"	"271"	"58"	"2"	"1"	"11"	"3"	"2"	"6"	"5"	"3"	"390"	"0"	"7"	"397"	"0"
"119"	"104"	"1"	"0"	"18"	"487"	"1"	"0"	"13"	"0"	"1"	"0"	"1"	"0"	"522"	"0"	"0"	"522"	"0"
"120"	"105"	"10"	"2"	"26"	"324"	"13"	"17"	"136"	"4"	"1"	"1"	"1"	"4"	"539"	"0"	"5"	"544"	"0"
"121"	"106"	"20"	"4"	"583"	"63"	"2"	"4"	"3"	"0"	"1"	"4"	"1"	"2"	"687"	"0"	"1"	"688"	"0"
"122"	"107"	"55"	"14"	"290"	"205"	"10"	"6"	"83"	"6"	"8"	"9"	"3"	"5"	"694"	"0"	"24"	"718"	"0"
"123"	"108"	"23"	"6"	"619"	"204"	"3"	"1"	"7"	"4"	"3"	"7"	"10"	"3"	"890"	"0"	"13"	"903"	"0"
"124"	"109"	"26"	"5"	"416"	"268"	"2"	"4"	"3"	"4"	"5"	"2"	"1"	"3"	"739"	"0"	"5"	"744"	"0"
"125"	"110"	"22"	"1"	"224"	"180"	"0"	"5"	"2"	"2"	"2"	"1"	"5"	"2"	"446"	"0"	"7"	"453"	"0"
"126"	"111"	"33"	"2"	"195"	"239"	"4"	"1"	"1"	"4"	"5"	"11"	"5"	"3"	"503"	"0"	"12"	"515"	"0"
"127"	"112"	"29"	"3"	"423"	"59"	"0"	"0"	"3"	"0"	"1"	"0"	"4"	"3"	"525"	"0"	"1"	"526"	"0"
"128"	"113"	"23"	"10"	"448"	"356"	"4"	"6"	"7"	"3"	"6"	"5"	"5"	"3"	"876"	"0"	"17"	"893"	"0"
"129"	"114"	"20"	"4"	"174"	"329"	"3"	"5"	"3"	"0"	"5"	"4"	"3"	"2"	"552"	"0"	"2"	"554"	"0"
"130"	"115"	"37"	"8"	"256"	"395"	"10"	"1"	"10"	"5"	"30"	"25"	"16"	"7"	"800"	"0"	"34"	"834"	"0"
"131"	"116"	"47"	"2"	"164"	"202"	"3"	"7"	"21"	"6"	"9"	"5"	"6"	"0"	"472"	"0"	"7"	"479"	"0"
"132"	"117"	"36"	"4"	"129"	"130"	"2"	"10"	"71"	"5"	"11"	"3"	"5"	"4"	"410"	"0"	"16"	"426"	"0"
"133"	"118"	"36"	"5"	"237"	"143"	"5"	"0"	"2"	"3"	"6"	"5"	"6"	"0"	"448"	"0"	"9"	"457"	"0"
"134"	"119"	"14"	"20"	"122"	"324"	"12"	"5"	"2"	"5"	"11"	"11"	"3"	"6"	"535"	"0"	"19"	"554"	"0"
"135"	"120"	"14"	"2"	"330"	"128"	"1"	"4"	"3"	"2"	"4"	"2"	"2"	"3"	"495"	"0"	"2"	"497"	"0"
"136"	"121"	"7"	"11"	"490"	"11"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"4"	"527"	"0"	"2"	"529"	"0"
"137"	"122"	"66"	"7"	"625"	"95"	"7"	"5"	"46"	"3"	"9"	"4"	"6"	"5"	"878"	"0"	"15"	"893"	"0"
"138"	"123"	"396"	"1"	"94"	"33"	"0"	"3"	"14"	"1"	"3"	"2"	"2"	"0"	"549"	"0"	"4"	"553"	"0"
"139"	"124"	"156"	"4"	"119"	"41"	"5"	"21"	"146"	"17"	"12"	"5"	"7"	"11"	"544"	"0"	"28"	"572"	"0"
"140"	"125"	"33"	"9"	"183"	"443"	"123"	"4"	"16"	"3"	"13"	"5"	"3"	"1"	"836"	"0"	"4"	"840"	"0"
"141"	"126"	"49"	"7"	"314"	"207"	"108"	"11"	"3"	"1"	"1"	"4"	"3"	"4"	"712"	"0"	"11"	"723"	"0"
"142"	"127"	"49"	"16"	"334"	"273"	"106"	"7"	"17"	"6"	"8"	"8"	"4"	"2"	"830"	"0"	"3"	"833"	"0"
"143"	"128"	"238"	"13"	"183"	"142"	"8"	"14"	"56"	"5"	"8"	"8"	"10"	"11"	"696"	"0"	"14"	"710"	"0"
"144"	"129"	"16"	"4"	"444"	"212"	"6"	"1"	"11"	"2"	"6"	"5"	"3"	"1"	"711"	"0"	"5"	"716"	"0"
"145"	"130"	"18"	"5"	"218"	"344"	"11"	"8"	"27"	"6"	"17"	"12"	"10"	"7"	"683"	"0"	"27"	"710"	"0"
"146"	"131"	"12"	"4"	"314"	"230"	"2"	"2"	"27"	"5"	"3"	"3"	"4"	"2"	"608"	"0"	"7"	"615"	"0"
"147"	"132"	"25"	"3"	"293"	"42"	"3"	"1"	"51"	"0"	"4"	"3"	"5"	"0"	"430"	"0"	"10"	"440"	"0"
"148"	"133"	"60"	"9"	"541"	"172"	"7"	"5"	"11"	"1"	"3"	"7"	"5"	"4"	"825"	"0"	"9"	"834"	"0"
"149"	"134"	"102"	"5"	"438"	"34"	"6"	"3"	"5"	"2"	"4"	"2"	"10"	"6"	"617"	"0"	"5"	"622"	"0"
"150"	"135"	"29"	"2"	"42"	"478"	"25"	"3"	"7"	"2"	"3"	"2"	"0"	"2"	"595"	"0"	"6"	"601"	"0"
"151"	"136"	"155"	"15"	"169"	"248"	"10"	"9"	"54"	"12"	"19"	"11"	"10"	"14"	"726"	"0"	"28"	"754"	"0"
"152"	"137"	"101"	"2"	"158"	"260"	"6"	"8"	"17"	"2"	"4"	"4"	"4"	"0"	"566"	"0"	"8"	"574"	"0"
"153"	"138"	"178"	"8"	"309"	"148"	"7"	"1"	"14"	"1"	"13"	"5"	"8"	"3"	"695"	"0"	"7"	"702"	"0"
"154"	"139"	"92"	"4"	"161"	"317"	"6"	"6"	"7"	"3"	"6"	"4"	"1"	"1"	"608"	"0"	"12"	"620"	"0"
"155"	"140"	"21"	"4"	"367"	"30"	"3"	"9"	"223"	"7"	"3"	"10"	"5"	"4"	"686"	"0"	"18"	"704"	"0"
"156"	"141"	"25"	"2"	"333"	"146"	"12"	"9"	"29"	"2"	"4"	"4"	"3"	"0"	"569"	"0"	"7"	"576"	"0"
"157"	"142"	"26"	"12"	"332"	"76"	"7"	"14"	"93"	"8"	"10"	"5"	"7"	"4"	"594"	"0"	"19"	"613"	"0"
"158"	"143"	"124"	"3"	"196"	"408"	"10"	"4"	"13"	"5"	"12"	"12"	"2"	"5"	"794"	"0"	"18"	"812"	"0"
"159"	"144"	"25"	"1"	"181"	"283"	"5"	"1"	"63"	"4"	"6"	"6"	"3"	"4"	"582"	"0"	"15"	"597"	"0"
"160"	"145"	"1"	"0"	"8"	"664"	"1"	"0"	"3"	"0"	"1"	"1"	"0"	"0"	"679"	"0"	"1"	"680"	"0"
"161"	"146"	"13"	"2"	"504"	"35"	"2"	"1"	"5"	"2"	"9"	"9"	"6"	"2"	"590"	"0"	"11"	"601"	"0"
"162"	"147"	"155"	"3"	"149"	"276"	"3"	"2"	"5"	"1"	"3"	"6"	"0"	"3"	"606"	"0"	"3"	"609"	"0"
"163"	"148"	"152"	"9"	"112"	"28"	"4"	"4"	"9"	"1"	"6"	"4"	"6"	"7"	"342"	"0"	"22"	"364"	"0"
"164"	"149"	"37"	"0"	"28"	"292"	"4"	"2"	"2"	"1"	"1"	"0"	"3"	"1"	"371"	"0"	"2"	"373"	"0"
"165"	"150"	"60"	"2"	"123"	"58"	"1"	"5"	"7"	"3"	"0"	"4"	"3"	"1"	"267"	"0"	"15"	"282"	"0"
"166"	"151"	"12"	"0"	"360"	"24"	"4"	"1"	"4"	"1"	"5"	"3"	"7"	"1"	"422"	"0"	"16"	"438"	"0"
"167"	"152"	"63"	"1"	"435"	"177"	"13"	"9"	"29"	"7"	"4"	"8"	"11"	"6"	"763"	"0"	"19"	"782"	"0"
"168"	"153"	"107"	"2"	"21"	"313"	"10"	"1"	"15"	"0"	"1"	"3"	"3"	"0"	"476"	"0"	"8"	"484"	"0"
"169"	"154"	"101"	"4"	"16"	"294"	"5"	"1"	"61"	"0"	"0"	"0"	"2"	"1"	"485"	"0"	"4"	"489"	"0"
"170"	"155"	"9"	"0"	"4"	"374"	"2"	"0"	"10"	"0"	"0"	"1"	"0"	"0"	"400"	"0"	"1"	"401"	"0"
"171"	"156"	"68"	"1"	"29"	"596"	"6"	"6"	"27"	"6"	"6"	"5"	"2"	"3"	"755"	"0"	"8"	"763"	"0"
"172"	"157"	"43"	"6"	"150"	"61"	"5"	"8"	"112"	"4"	"2"	"1"	"2"	"0"	"394"	"0"	"2"	"396"	"0"
"173"	"158"	"11"	"2"	"54"	"445"	"7"	"10"	"107"	"8"	"2"	"5"	"4"	"1"	"656"	"0"	"8"	"664"	"0"
"174"	"159"	"14"	"3"	"426"	"22"	"2"	"7"	"163"	"5"	"7"	"4"	"3"	"0"	"656"	"0"	"7"	"663"	"0"
"175"	"160"	"10"	"3"	"401"	"176"	"3"	"1"	"58"	"1"	"12"	"1"	"4"	"2"	"672"	"0"	"3"	"675"	"0"
"176"	"161"	"42"	"10"	"469"	"138"	"2"	"2"	"13"	"5"	"2"	"5"	"6"	"0"	"694"	"0"	"5"	"699"	"0"
"177"	"162"	"8"	"2"	"12"	"614"	"11"	"4"	"8"	"1"	"1"	"4"	"2"	"3"	"670"	"0"	"6"	"676"	"0"
"178"	"163"	"1"	"0"	"22"	"283"	"4"	"1"	"6"	"0"	"1"	"1"	"0"	"0"	"319"	"0"	"1"	"320"	"0"
"179"	"164"	"10"	"0"	"31"	"772"	"0"	"5"	"66"	"2"	"2"	"0"	"1"	"1"	"890"	"0"	"0"	"890"	"0"
"180"	"165"	"27"	"5"	"323"	"40"	"8"	"27"	"328"	"8"	"6"	"5"	"4"	"2"	"783"	"0"	"4"	"787"	"0"
