"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"14"	"155"	"205"	"4"	"68"	"4"	"0"	"4"	"1"	"1"	"1"	"4"	"447"	"0"	"2"	"449"	"0"
"27"	"15"	"238"	"207"	"6"	"23"	"7"	"2"	"7"	"7"	"6"	"10"	"24"	"537"	"0"	"33"	"570"	"0"
"28"	"16"	"119"	"167"	"6"	"74"	"7"	"0"	"6"	"1"	"2"	"3"	"4"	"389"	"0"	"8"	"397"	"0"
"29"	"17"	"140"	"389"	"13"	"118"	"9"	"4"	"4"	"4"	"6"	"5"	"1"	"693"	"0"	"2"	"695"	"0"
"30"	"18"	"88"	"279"	"6"	"9"	"1"	"2"	"0"	"0"	"1"	"2"	"5"	"393"	"0"	"10"	"403"	"0"
"31"	"19"	"59"	"271"	"5"	"45"	"2"	"5"	"4"	"3"	"2"	"3"	"5"	"404"	"0"	"10"	"414"	"0"
"32"	"20"	"98"	"191"	"9"	"170"	"7"	"2"	"7"	"5"	"2"	"5"	"6"	"502"	"0"	"14"	"516"	"0"
"33"	"21"	"47"	"250"	"5"	"96"	"3"	"1"	"3"	"1"	"5"	"1"	"2"	"414"	"0"	"9"	"423"	"0"
"34"	"22"	"213"	"44"	"12"	"149"	"2"	"1"	"4"	"1"	"2"	"3"	"3"	"434"	"0"	"6"	"440"	"0"
"35"	"23"	"26"	"17"	"25"	"321"	"2"	"1"	"0"	"0"	"1"	"1"	"1"	"395"	"0"	"1"	"396"	"0"
"36"	"24"	"262"	"7"	"0"	"3"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"276"	"0"	"4"	"280"	"0"
"37"	"25"	"234"	"115"	"11"	"275"	"6"	"8"	"14"	"4"	"7"	"4"	"3"	"681"	"0"	"5"	"686"	"0"
"38"	"26"	"121"	"63"	"4"	"321"	"2"	"1"	"1"	"1"	"5"	"1"	"3"	"523"	"0"	"1"	"524"	"0"
"39"	"27"	"230"	"255"	"11"	"197"	"16"	"9"	"14"	"8"	"11"	"11"	"10"	"772"	"0"	"26"	"798"	"0"
"40"	"28"	"205"	"186"	"2"	"2"	"3"	"2"	"2"	"3"	"0"	"3"	"4"	"412"	"0"	"0"	"412"	"0"
"41"	"29"	"87"	"84"	"6"	"292"	"3"	"5"	"3"	"4"	"6"	"4"	"1"	"495"	"0"	"8"	"503"	"0"
"42"	"30"	"141"	"15"	"38"	"284"	"1"	"2"	"1"	"1"	"3"	"5"	"3"	"494"	"0"	"12"	"506"	"0"
"43"	"31"	"11"	"22"	"6"	"522"	"3"	"2"	"1"	"2"	"8"	"3"	"0"	"580"	"0"	"2"	"582"	"0"
"44"	"31A"	"46"	"14"	"4"	"416"	"8"	"2"	"2"	"0"	"8"	"2"	"1"	"503"	"0"	"12"	"515"	"0"
"45"	"32"	"48"	"43"	"6"	"520"	"10"	"6"	"2"	"5"	"6"	"2"	"2"	"650"	"0"	"13"	"663"	"0"
"46"	"33"	"72"	"92"	"7"	"370"	"9"	"1"	"2"	"4"	"7"	"1"	"7"	"572"	"0"	"12"	"584"	"0"
"47"	"34"	"105"	"222"	"4"	"57"	"10"	"6"	"7"	"1"	"7"	"10"	"11"	"440"	"0"	"20"	"460"	"0"
"48"	"35"	"128"	"22"	"1"	"129"	"2"	"2"	"2"	"1"	"1"	"3"	"3"	"294"	"0"	"3"	"297"	"0"
"49"	"36"	"107"	"331"	"10"	"94"	"7"	"4"	"10"	"13"	"6"	"10"	"17"	"609"	"0"	"19"	"628"	"0"
"50"	"37"	"73"	"109"	"2"	"37"	"2"	"1"	"0"	"0"	"1"	"1"	"1"	"227"	"0"	"3"	"230"	"0"
"51"	"38"	"279"	"204"	"7"	"37"	"5"	"6"	"3"	"4"	"6"	"4"	"6"	"561"	"0"	"8"	"569"	"0"
"52"	"39"	"270"	"172"	"9"	"96"	"5"	"4"	"2"	"4"	"1"	"5"	"6"	"574"	"0"	"6"	"580"	"0"
"53"	"40"	"127"	"394"	"6"	"89"	"3"	"2"	"5"	"8"	"5"	"6"	"12"	"657"	"0"	"21"	"678"	"0"
"54"	"41"	"127"	"340"	"5"	"20"	"7"	"5"	"8"	"12"	"3"	"2"	"7"	"536"	"0"	"4"	"540"	"0"
"55"	"42"	"64"	"460"	"9"	"14"	"5"	"3"	"2"	"9"	"3"	"3"	"3"	"575"	"0"	"6"	"581"	"0"
"56"	"43"	"60"	"441"	"8"	"14"	"2"	"2"	"12"	"4"	"1"	"8"	"2"	"554"	"0"	"6"	"560"	"0"
"57"	"44"	"51"	"327"	"4"	"9"	"3"	"1"	"1"	"2"	"1"	"2"	"1"	"402"	"0"	"5"	"407"	"0"
"58"	"45"	"62"	"548"	"4"	"47"	"6"	"3"	"13"	"6"	"4"	"4"	"9"	"706"	"0"	"17"	"723"	"0"
"59"	"46"	"142"	"474"	"17"	"117"	"7"	"2"	"5"	"6"	"5"	"9"	"18"	"802"	"0"	"31"	"833"	"0"
"60"	"47"	"55"	"239"	"10"	"346"	"20"	"7"	"9"	"8"	"6"	"0"	"6"	"706"	"0"	"8"	"714"	"0"
"61"	"48"	"158"	"131"	"7"	"118"	"7"	"2"	"6"	"1"	"5"	"3"	"2"	"440"	"0"	"4"	"444"	"0"
"62"	"49"	"341"	"266"	"13"	"33"	"8"	"9"	"8"	"8"	"7"	"10"	"31"	"734"	"0"	"26"	"760"	"0"
"63"	"50"	"140"	"86"	"3"	"9"	"1"	"1"	"3"	"2"	"0"	"3"	"2"	"250"	"0"	"4"	"254"	"0"
"64"	"51"	"32"	"200"	"8"	"29"	"3"	"2"	"1"	"2"	"4"	"4"	"6"	"291"	"0"	"2"	"293"	"0"
"65"	"52"	"251"	"86"	"6"	"184"	"3"	"1"	"3"	"4"	"2"	"1"	"5"	"546"	"0"	"3"	"549"	"0"
"66"	"53"	"48"	"3"	"11"	"505"	"19"	"3"	"3"	"3"	"18"	"3"	"4"	"620"	"0"	"18"	"638"	"0"
"67"	"54"	"74"	"222"	"4"	"12"	"3"	"0"	"4"	"2"	"0"	"0"	"2"	"323"	"0"	"2"	"325"	"0"
"68"	"55"	"151"	"378"	"6"	"98"	"6"	"0"	"5"	"1"	"6"	"10"	"11"	"672"	"0"	"14"	"686"	"0"
"69"	"56"	"73"	"58"	"2"	"154"	"2"	"3"	"0"	"1"	"2"	"3"	"7"	"305"	"0"	"9"	"314"	"0"
"70"	"57"	"37"	"15"	"6"	"406"	"6"	"5"	"5"	"6"	"12"	"7"	"3"	"508"	"0"	"15"	"523"	"0"
"71"	"58"	"62"	"395"	"1"	"15"	"0"	"1"	"0"	"0"	"1"	"4"	"1"	"480"	"0"	"6"	"486"	"0"
"72"	"59"	"274"	"408"	"8"	"107"	"13"	"3"	"3"	"5"	"7"	"5"	"16"	"849"	"0"	"14"	"863"	"0"
"73"	"60"	"844"	"97"	"1"	"22"	"1"	"1"	"3"	"1"	"0"	"0"	"8"	"978"	"0"	"15"	"993"	"0"
"74"	"61"	"78"	"13"	"1"	"286"	"10"	"0"	"8"	"2"	"5"	"6"	"3"	"412"	"0"	"3"	"415"	"0"
"75"	"62"	"93"	"60"	"4"	"204"	"2"	"1"	"3"	"2"	"2"	"3"	"0"	"374"	"0"	"3"	"377"	"0"
"76"	"63"	"397"	"249"	"11"	"17"	"2"	"2"	"5"	"5"	"1"	"6"	"10"	"705"	"0"	"25"	"730"	"0"
"77"	"64"	"22"	"1"	"1"	"278"	"3"	"2"	"2"	"1"	"2"	"1"	"0"	"313"	"0"	"0"	"313"	"0"
"78"	"64A"	"30"	"3"	"1"	"359"	"0"	"1"	"2"	"2"	"3"	"1"	"0"	"402"	"0"	"3"	"405"	"0"
"79"	"65"	"129"	"352"	"8"	"32"	"5"	"2"	"1"	"1"	"0"	"4"	"1"	"535"	"0"	"3"	"538"	"0"
"80"	"66"	"40"	"7"	"3"	"462"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"516"	"0"	"3"	"519"	"0"
"81"	"66A"	"37"	"2"	"1"	"417"	"7"	"2"	"6"	"0"	"4"	"2"	"1"	"479"	"0"	"4"	"483"	"0"
"82"	"67"	"90"	"271"	"6"	"383"	"11"	"4"	"4"	"4"	"12"	"4"	"5"	"794"	"0"	"9"	"803"	"0"
"83"	"68"	"211"	"166"	"7"	"10"	"5"	"3"	"13"	"5"	"4"	"5"	"19"	"448"	"0"	"25"	"473"	"0"
"84"	"69"	"30"	"428"	"8"	"198"	"10"	"3"	"3"	"4"	"9"	"2"	"12"	"707"	"0"	"5"	"712"	"0"
"85"	"70"	"217"	"249"	"14"	"64"	"1"	"3"	"3"	"9"	"8"	"7"	"6"	"581"	"0"	"36"	"617"	"0"
"86"	"71"	"79"	"262"	"15"	"288"	"12"	"3"	"7"	"6"	"13"	"4"	"8"	"697"	"0"	"18"	"715"	"0"
"87"	"72"	"265"	"203"	"5"	"31"	"6"	"2"	"10"	"11"	"5"	"8"	"11"	"557"	"0"	"20"	"577"	"0"
"88"	"73"	"134"	"169"	"4"	"10"	"2"	"3"	"1"	"2"	"2"	"2"	"8"	"337"	"0"	"9"	"346"	"0"
"89"	"74"	"79"	"344"	"6"	"179"	"9"	"2"	"12"	"8"	"7"	"3"	"8"	"657"	"0"	"11"	"668"	"0"
"90"	"75"	"86"	"517"	"12"	"28"	"2"	"0"	"6"	"5"	"2"	"2"	"8"	"668"	"0"	"9"	"677"	"0"
"91"	"76"	"97"	"727"	"14"	"23"	"10"	"3"	"4"	"11"	"6"	"6"	"11"	"912"	"0"	"4"	"916"	"0"
"92"	"77"	"124"	"511"	"8"	"88"	"7"	"5"	"7"	"10"	"2"	"3"	"5"	"770"	"0"	"10"	"780"	"0"
"93"	"78"	"173"	"211"	"10"	"134"	"4"	"3"	"10"	"8"	"8"	"15"	"8"	"584"	"0"	"14"	"598"	"0"
"94"	"79"	"87"	"293"	"12"	"39"	"4"	"3"	"6"	"9"	"5"	"7"	"5"	"470"	"0"	"3"	"473"	"0"
"95"	"80"	"227"	"156"	"18"	"200"	"6"	"4"	"2"	"3"	"4"	"4"	"5"	"629"	"0"	"7"	"636"	"0"
"96"	"81"	"92"	"170"	"10"	"17"	"7"	"2"	"0"	"5"	"4"	"4"	"4"	"315"	"0"	"15"	"330"	"0"
"97"	"82"	"103"	"392"	"3"	"56"	"4"	"5"	"8"	"6"	"4"	"3"	"12"	"596"	"0"	"18"	"614"	"0"
"98"	"83"	"248"	"299"	"7"	"59"	"5"	"3"	"9"	"5"	"5"	"5"	"8"	"653"	"0"	"23"	"676"	"0"
"99"	"84"	"22"	"163"	"7"	"40"	"7"	"7"	"3"	"4"	"6"	"4"	"6"	"269"	"0"	"7"	"276"	"0"
"100"	"85"	"96"	"182"	"11"	"151"	"7"	"2"	"3"	"5"	"14"	"4"	"14"	"489"	"0"	"25"	"514"	"0"
"101"	"86"	"24"	"19"	"4"	"345"	"1"	"2"	"6"	"1"	"4"	"2"	"2"	"410"	"0"	"11"	"421"	"0"
"102"	"87"	"25"	"28"	"9"	"666"	"1"	"1"	"0"	"6"	"6"	"0"	"4"	"746"	"0"	"4"	"750"	"0"
"103"	"88"	"91"	"431"	"7"	"363"	"12"	"3"	"6"	"4"	"6"	"5"	"7"	"935"	"0"	"13"	"948"	"0"
"104"	"89"	"166"	"219"	"9"	"13"	"4"	"0"	"2"	"1"	"2"	"3"	"4"	"423"	"0"	"6"	"429"	"0"
"105"	"90"	"11"	"179"	"17"	"10"	"0"	"1"	"1"	"2"	"2"	"1"	"4"	"228"	"0"	"5"	"233"	"0"
"106"	"91"	"149"	"183"	"3"	"31"	"1"	"5"	"3"	"2"	"0"	"1"	"4"	"382"	"0"	"6"	"388"	"0"
"107"	"92"	"165"	"198"	"4"	"71"	"8"	"2"	"2"	"7"	"6"	"2"	"5"	"470"	"0"	"4"	"474"	"0"
"108"	"93"	"300"	"227"	"7"	"16"	"9"	"2"	"3"	"8"	"2"	"3"	"4"	"581"	"0"	"8"	"589"	"0"
"109"	"94"	"292"	"356"	"7"	"13"	"4"	"1"	"3"	"4"	"1"	"11"	"9"	"701"	"0"	"9"	"710"	"0"
"110"	"95"	"193"	"261"	"7"	"22"	"4"	"3"	"5"	"9"	"2"	"3"	"6"	"515"	"0"	"14"	"529"	"0"
"111"	"96"	"85"	"203"	"6"	"181"	"6"	"7"	"1"	"9"	"5"	"1"	"7"	"511"	"0"	"9"	"520"	"0"
"112"	"97"	"18"	"41"	"9"	"679"	"9"	"5"	"1"	"10"	"10"	"3"	"6"	"791"	"0"	"13"	"804"	"0"
"113"	"98"	"12"	"23"	"2"	"607"	"12"	"2"	"8"	"2"	"14"	"2"	"2"	"686"	"0"	"23"	"709"	"0"
"114"	"99"	"142"	"263"	"13"	"240"	"7"	"9"	"12"	"9"	"9"	"6"	"8"	"718"	"0"	"20"	"738"	"0"
"115"	"100"	"65"	"258"	"5"	"116"	"2"	"1"	"6"	"1"	"3"	"4"	"2"	"463"	"0"	"5"	"468"	"0"
"116"	"101"	"103"	"142"	"7"	"141"	"4"	"2"	"4"	"4"	"7"	"6"	"3"	"423"	"0"	"7"	"430"	"0"
"117"	"102"	"114"	"80"	"8"	"210"	"3"	"7"	"6"	"3"	"3"	"2"	"2"	"438"	"0"	"7"	"445"	"0"
"118"	"103"	"15"	"50"	"2"	"471"	"9"	"1"	"2"	"9"	"14"	"5"	"2"	"580"	"0"	"8"	"588"	"0"
"119"	"104"	"241"	"477"	"17"	"107"	"9"	"2"	"8"	"9"	"6"	"5"	"7"	"888"	"0"	"14"	"902"	"0"
"120"	"105"	"221"	"286"	"7"	"37"	"5"	"6"	"11"	"6"	"4"	"12"	"12"	"607"	"0"	"9"	"616"	"0"
"121"	"106"	"17"	"55"	"1"	"5"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"83"	"0"	"0"	"83"	"0"
"122"	"107"	"195"	"114"	"9"	"21"	"7"	"2"	"6"	"3"	"1"	"2"	"3"	"363"	"0"	"3"	"366"	"0"
"123"	"108"	"39"	"65"	"7"	"382"	"15"	"2"	"1"	"1"	"5"	"5"	"3"	"525"	"0"	"18"	"543"	"0"
"124"	"109"	"176"	"18"	"2"	"305"	"10"	"2"	"10"	"8"	"7"	"3"	"4"	"545"	"0"	"18"	"563"	"0"
"125"	"110"	"106"	"102"	"5"	"276"	"14"	"4"	"6"	"5"	"12"	"3"	"8"	"541"	"0"	"8"	"549"	"0"
"126"	"111"	"367"	"89"	"15"	"335"	"17"	"6"	"8"	"7"	"12"	"6"	"13"	"875"	"0"	"21"	"896"	"0"
"127"	"112"	"83"	"80"	"6"	"286"	"8"	"4"	"1"	"5"	"3"	"1"	"3"	"480"	"0"	"9"	"489"	"0"
"128"	"113"	"111"	"127"	"3"	"373"	"4"	"1"	"8"	"3"	"3"	"3"	"1"	"637"	"0"	"9"	"646"	"0"
"129"	"114"	"260"	"113"	"4"	"149"	"7"	"3"	"10"	"5"	"9"	"5"	"4"	"569"	"0"	"7"	"576"	"0"
"130"	"115"	"223"	"113"	"2"	"10"	"0"	"3"	"2"	"0"	"0"	"3"	"3"	"359"	"0"	"6"	"365"	"0"
"131"	"116"	"35"	"93"	"3"	"224"	"1"	"3"	"1"	"0"	"0"	"1"	"3"	"364"	"0"	"3"	"367"	"0"
"132"	"117"	"284"	"239"	"12"	"149"	"6"	"1"	"4"	"3"	"5"	"8"	"8"	"719"	"0"	"16"	"735"	"0"
"133"	"118"	"13"	"11"	"1"	"847"	"4"	"1"	"2"	"0"	"2"	"0"	"1"	"882"	"0"	"2"	"884"	"0"
"134"	"119"	"52"	"179"	"1"	"68"	"6"	"0"	"0"	"4"	"2"	"3"	"1"	"316"	"0"	"8"	"324"	"0"
"135"	"120"	"141"	"200"	"3"	"27"	"0"	"0"	"1"	"3"	"1"	"1"	"6"	"383"	"0"	"5"	"388"	"0"
"136"	"121"	"134"	"71"	"6"	"157"	"5"	"2"	"3"	"4"	"2"	"3"	"2"	"389"	"0"	"5"	"394"	"0"
"137"	"122"	"78"	"184"	"9"	"23"	"3"	"4"	"4"	"13"	"2"	"10"	"9"	"339"	"0"	"4"	"343"	"0"
"138"	"123"	"338"	"171"	"3"	"31"	"5"	"2"	"7"	"4"	"3"	"10"	"7"	"581"	"0"	"12"	"593"	"0"
"139"	"124"	"256"	"158"	"8"	"70"	"5"	"5"	"6"	"8"	"5"	"7"	"11"	"539"	"0"	"21"	"560"	"0"
"140"	"125"	"79"	"162"	"8"	"100"	"3"	"1"	"4"	"4"	"8"	"5"	"6"	"380"	"0"	"15"	"395"	"0"
"141"	"126"	"33"	"292"	"4"	"167"	"8"	"0"	"7"	"6"	"7"	"5"	"4"	"533"	"0"	"10"	"543"	"0"
"142"	"127"	"214"	"107"	"5"	"39"	"4"	"2"	"5"	"3"	"4"	"0"	"7"	"390"	"0"	"6"	"396"	"0"
"143"	"128"	"114"	"239"	"2"	"18"	"2"	"0"	"5"	"0"	"0"	"1"	"5"	"386"	"0"	"6"	"392"	"0"
"144"	"129"	"71"	"186"	"3"	"4"	"2"	"0"	"2"	"3"	"2"	"1"	"1"	"275"	"0"	"1"	"276"	"0"
"145"	"130"	"92"	"152"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"1"	"4"	"255"	"0"	"6"	"261"	"0"
"146"	"131"	"30"	"158"	"4"	"16"	"4"	"1"	"5"	"2"	"2"	"0"	"1"	"223"	"0"	"2"	"225"	"0"
"147"	"132"	"195"	"99"	"1"	"65"	"6"	"3"	"5"	"2"	"3"	"4"	"6"	"389"	"0"	"6"	"395"	"0"
"148"	"133"	"119"	"161"	"7"	"229"	"9"	"2"	"4"	"11"	"11"	"8"	"8"	"569"	"0"	"27"	"596"	"0"
"149"	"134"	"94"	"117"	"8"	"157"	"5"	"5"	"3"	"2"	"1"	"3"	"2"	"397"	"0"	"6"	"403"	"0"
"150"	"135"	"313"	"156"	"0"	"56"	"5"	"3"	"2"	"1"	"1"	"0"	"1"	"538"	"0"	"1"	"539"	"0"
"151"	"136"	"161"	"62"	"3"	"122"	"3"	"4"	"1"	"3"	"1"	"2"	"5"	"367"	"0"	"8"	"375"	"0"
"152"	"137"	"56"	"40"	"3"	"238"	"5"	"1"	"1"	"3"	"2"	"2"	"2"	"353"	"0"	"2"	"355"	"0"
"153"	"138"	"82"	"261"	"2"	"20"	"0"	"1"	"1"	"3"	"0"	"1"	"0"	"371"	"0"	"6"	"377"	"0"
"154"	"139"	"26"	"26"	"5"	"349"	"8"	"3"	"1"	"0"	"10"	"0"	"2"	"430"	"0"	"2"	"432"	"0"
"155"	"140"	"47"	"480"	"1"	"6"	"1"	"2"	"3"	"1"	"0"	"2"	"1"	"544"	"0"	"6"	"550"	"0"
"156"	"141"	"13"	"403"	"6"	"48"	"2"	"1"	"4"	"1"	"1"	"3"	"3"	"485"	"0"	"1"	"486"	"0"
"157"	"142"	"226"	"143"	"1"	"18"	"5"	"1"	"4"	"6"	"1"	"8"	"4"	"417"	"0"	"11"	"428"	"0"
"158"	"143"	"3"	"240"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"250"	"0"	"3"	"253"	"0"
"159"	"144"	"139"	"97"	"8"	"211"	"7"	"0"	"7"	"9"	"3"	"3"	"5"	"489"	"0"	"7"	"496"	"0"
"160"	"145"	"18"	"135"	"2"	"5"	"1"	"0"	"0"	"2"	"1"	"0"	"2"	"166"	"0"	"3"	"169"	"0"
"161"	"146"	"23"	"301"	"6"	"11"	"2"	"0"	"1"	"2"	"1"	"2"	"2"	"351"	"0"	"6"	"357"	"0"
"162"	"147"	"189"	"56"	"9"	"245"	"12"	"4"	"4"	"2"	"11"	"4"	"6"	"542"	"0"	"24"	"566"	"0"
"163"	"148"	"58"	"114"	"3"	"105"	"6"	"2"	"4"	"1"	"5"	"1"	"3"	"302"	"0"	"5"	"307"	"0"
"164"	"149"	"7"	"39"	"4"	"273"	"5"	"2"	"1"	"1"	"4"	"2"	"3"	"341"	"0"	"7"	"348"	"0"
"165"	"150"	"142"	"41"	"3"	"54"	"2"	"2"	"3"	"1"	"4"	"2"	"7"	"261"	"0"	"7"	"268"	"0"
"166"	"151"	"150"	"99"	"3"	"167"	"10"	"6"	"3"	"7"	"5"	"2"	"6"	"458"	"0"	"18"	"476"	"0"
"167"	"152"	"85"	"57"	"9"	"432"	"18"	"0"	"2"	"6"	"3"	"2"	"3"	"617"	"0"	"12"	"629"	"0"
"168"	"153"	"123"	"67"	"0"	"17"	"4"	"1"	"6"	"2"	"1"	"5"	"6"	"232"	"0"	"10"	"242"	"0"
"169"	"154"	"122"	"232"	"4"	"41"	"4"	"1"	"4"	"6"	"2"	"1"	"8"	"425"	"0"	"13"	"438"	"0"
"170"	"155"	"204"	"355"	"6"	"60"	"2"	"2"	"2"	"3"	"7"	"4"	"3"	"648"	"0"	"12"	"660"	"0"
"171"	"156"	"139"	"302"	"7"	"76"	"0"	"4"	"5"	"3"	"2"	"10"	"12"	"560"	"0"	"22"	"582"	"0"
"172"	"157"	"96"	"491"	"4"	"121"	"6"	"0"	"2"	"1"	"3"	"2"	"4"	"730"	"0"	"14"	"744"	"0"
"173"	"158"	"59"	"375"	"9"	"139"	"9"	"5"	"11"	"2"	"8"	"5"	"8"	"630"	"0"	"12"	"642"	"0"
"174"	"159"	"140"	"381"	"4"	"7"	"0"	"0"	"4"	"3"	"3"	"4"	"12"	"558"	"0"	"18"	"576"	"0"
"175"	"160"	"453"	"38"	"3"	"34"	"4"	"3"	"6"	"6"	"2"	"13"	"9"	"571"	"0"	"15"	"586"	"0"
"176"	"161"	"81"	"88"	"8"	"323"	"9"	"4"	"7"	"2"	"13"	"3"	"5"	"543"	"0"	"14"	"557"	"0"
"177"	"162"	"144"	"331"	"4"	"14"	"1"	"1"	"14"	"1"	"3"	"3"	"2"	"518"	"0"	"6"	"524"	"0"
"178"	"163"	"114"	"261"	"7"	"23"	"2"	"1"	"3"	"5"	"4"	"3"	"3"	"426"	"0"	"4"	"430"	"0"
"179"	"164"	"304"	"289"	"5"	"26"	"7"	"4"	"11"	"7"	"5"	"9"	"6"	"673"	"0"	"28"	"701"	"0"
"180"	"165"	"42"	"257"	"2"	"34"	"0"	"0"	"3"	"0"	"2"	"4"	"3"	"347"	"0"	"5"	"352"	"0"
"181"	"166"	"89"	"264"	"8"	"197"	"5"	"2"	"0"	"1"	"3"	"2"	"3"	"574"	"0"	"6"	"580"	"0"
"182"	"167"	"46"	"145"	"5"	"328"	"4"	"2"	"5"	"4"	"10"	"1"	"3"	"553"	"0"	"3"	"556"	"0"
"183"	"168"	"175"	"217"	"9"	"351"	"11"	"2"	"3"	"8"	"7"	"7"	"3"	"793"	"0"	"20"	"813"	"0"
"184"	"169"	"158"	"178"	"21"	"61"	"6"	"7"	"12"	"3"	"10"	"22"	"6"	"484"	"0"	"30"	"514"	"0"
"185"	"170"	"492"	"106"	"1"	"12"	"2"	"2"	"1"	"6"	"3"	"7"	"10"	"642"	"0"	"10"	"652"	"0"
"186"	"171"	"234"	"455"	"12"	"16"	"8"	"5"	"10"	"10"	"12"	"16"	"23"	"801"	"0"	"21"	"822"	"0"
"187"	"172"	"188"	"167"	"8"	"94"	"11"	"1"	"3"	"3"	"7"	"1"	"5"	"488"	"0"	"7"	"495"	"0"
"188"	"173"	"34"	"88"	"7"	"167"	"12"	"2"	"4"	"10"	"7"	"0"	"5"	"336"	"0"	"7"	"343"	"0"
"189"	"174"	"181"	"250"	"17"	"69"	"25"	"8"	"15"	"7"	"13"	"20"	"9"	"614"	"0"	"18"	"632"	"0"
"190"	"175"	"206"	"112"	"7"	"136"	"7"	"1"	"5"	"2"	"1"	"8"	"0"	"485"	"0"	"2"	"487"	"0"
"191"	"176"	"200"	"170"	"6"	"34"	"7"	"1"	"9"	"5"	"1"	"9"	"7"	"449"	"0"	"17"	"466"	"0"
