"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"19"	"7"	"21"	"0"	"101"	"34"	"5"	"2"	"4"	"14"	"439"	"6"	"1"	"6"	"6"	"5"	"2"	"11"	"4"	"2"	"5"	"668"	"0"	"3"	"671"	"0"
"20"	"8"	"60"	"2"	"69"	"12"	"2"	"1"	"1"	"3"	"436"	"9"	"2"	"1"	"3"	"3"	"4"	"12"	"1"	"0"	"3"	"624"	"0"	"0"	"624"	"0"
"21"	"9"	"94"	"6"	"38"	"11"	"0"	"1"	"0"	"3"	"80"	"0"	"2"	"0"	"2"	"0"	"4"	"14"	"7"	"0"	"0"	"262"	"0"	"2"	"264"	"0"
"22"	"10"	"52"	"1"	"93"	"8"	"2"	"2"	"3"	"7"	"222"	"5"	"1"	"2"	"6"	"3"	"9"	"17"	"0"	"2"	"0"	"435"	"0"	"2"	"437"	"0"
"23"	"11"	"221"	"3"	"34"	"13"	"2"	"4"	"0"	"4"	"335"	"6"	"1"	"2"	"4"	"2"	"3"	"12"	"8"	"4"	"0"	"658"	"0"	"3"	"661"	"0"
"24"	"12"	"87"	"7"	"73"	"51"	"2"	"2"	"1"	"12"	"341"	"6"	"5"	"4"	"7"	"10"	"6"	"17"	"13"	"3"	"4"	"651"	"0"	"11"	"662"	"0"
"25"	"13"	"31"	"0"	"82"	"14"	"3"	"0"	"2"	"7"	"481"	"8"	"5"	"2"	"2"	"9"	"5"	"24"	"2"	"1"	"3"	"681"	"0"	"10"	"691"	"0"
"26"	"14"	"81"	"2"	"237"	"13"	"0"	"1"	"0"	"0"	"105"	"2"	"2"	"2"	"0"	"1"	"0"	"5"	"3"	"1"	"7"	"462"	"0"	"3"	"465"	"0"
"27"	"15"	"64"	"4"	"251"	"14"	"2"	"2"	"0"	"3"	"109"	"5"	"0"	"4"	"2"	"9"	"7"	"23"	"8"	"0"	"5"	"512"	"0"	"4"	"516"	"0"
"28"	"16"	"81"	"5"	"169"	"10"	"3"	"5"	"0"	"6"	"143"	"3"	"2"	"2"	"7"	"5"	"4"	"18"	"8"	"3"	"4"	"478"	"0"	"1"	"479"	"0"
"29"	"17"	"106"	"11"	"336"	"8"	"2"	"5"	"0"	"12"	"229"	"2"	"6"	"4"	"1"	"8"	"2"	"12"	"19"	"0"	"3"	"766"	"0"	"6"	"772"	"0"
"30"	"18"	"24"	"4"	"343"	"9"	"8"	"3"	"3"	"9"	"108"	"2"	"2"	"2"	"2"	"5"	"5"	"2"	"2"	"0"	"3"	"536"	"0"	"2"	"538"	"0"
"31"	"19"	"18"	"4"	"267"	"8"	"2"	"1"	"1"	"6"	"94"	"3"	"5"	"1"	"3"	"3"	"10"	"17"	"0"	"0"	"2"	"445"	"0"	"1"	"446"	"0"
"32"	"20"	"85"	"6"	"47"	"32"	"2"	"4"	"2"	"9"	"202"	"2"	"3"	"4"	"3"	"2"	"3"	"14"	"4"	"3"	"0"	"427"	"0"	"4"	"431"	"0"
"33"	"21"	"42"	"7"	"55"	"8"	"1"	"3"	"3"	"7"	"213"	"4"	"4"	"5"	"1"	"6"	"2"	"21"	"0"	"1"	"2"	"385"	"0"	"0"	"385"	"0"
"34"	"22"	"57"	"6"	"284"	"39"	"1"	"0"	"3"	"6"	"106"	"3"	"3"	"4"	"4"	"10"	"10"	"30"	"3"	"0"	"0"	"569"	"0"	"0"	"569"	"0"
"35"	"23"	"63"	"7"	"128"	"7"	"4"	"2"	"5"	"8"	"143"	"2"	"3"	"3"	"4"	"2"	"8"	"14"	"5"	"3"	"8"	"419"	"0"	"5"	"424"	"0"
"36"	"24"	"44"	"6"	"92"	"2"	"0"	"2"	"0"	"4"	"303"	"9"	"3"	"0"	"1"	"4"	"1"	"12"	"17"	"4"	"8"	"512"	"0"	"13"	"525"	"0"
"37"	"25"	"26"	"45"	"298"	"13"	"5"	"4"	"2"	"5"	"150"	"4"	"12"	"2"	"8"	"18"	"14"	"33"	"7"	"0"	"4"	"650"	"0"	"3"	"653"	"0"
"38"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"39"	"27"	"18"	"5"	"315"	"5"	"4"	"0"	"1"	"8"	"156"	"3"	"2"	"2"	"5"	"2"	"3"	"13"	"1"	"1"	"3"	"547"	"0"	"0"	"547"	"0"
"40"	"28"	"87"	"2"	"127"	"55"	"3"	"1"	"3"	"3"	"79"	"2"	"4"	"1"	"2"	"3"	"3"	"14"	"1"	"1"	"2"	"393"	"0"	"0"	"393"	"0"
"41"	"29"	"69"	"2"	"200"	"8"	"7"	"2"	"0"	"17"	"341"	"9"	"11"	"7"	"9"	"12"	"12"	"37"	"2"	"1"	"3"	"749"	"0"	"3"	"752"	"0"
"42"	"30"	"128"	"5"	"165"	"13"	"5"	"6"	"4"	"15"	"265"	"14"	"7"	"2"	"7"	"10"	"7"	"24"	"9"	"1"	"2"	"689"	"0"	"5"	"694"	"0"
"43"	"31"	"128"	"4"	"436"	"20"	"7"	"5"	"5"	"4"	"195"	"5"	"5"	"4"	"3"	"12"	"7"	"25"	"8"	"2"	"4"	"879"	"0"	"8"	"887"	"0"
"44"	"32"	"77"	"15"	"333"	"21"	"6"	"2"	"7"	"5"	"244"	"8"	"3"	"4"	"7"	"9"	"6"	"29"	"2"	"0"	"6"	"784"	"0"	"2"	"786"	"0"
"45"	"33"	"37"	"4"	"128"	"10"	"2"	"6"	"2"	"8"	"363"	"4"	"2"	"4"	"8"	"4"	"5"	"17"	"7"	"2"	"3"	"616"	"0"	"8"	"624"	"0"
"46"	"34"	"10"	"1"	"17"	"0"	"1"	"1"	"1"	"0"	"130"	"3"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"168"	"0"	"0"	"168"	"0"
"47"	"35"	"72"	"2"	"207"	"143"	"6"	"0"	"7"	"11"	"228"	"13"	"7"	"3"	"13"	"10"	"10"	"28"	"12"	"3"	"12"	"787"	"0"	"5"	"792"	"0"
"48"	"36"	"16"	"4"	"373"	"12"	"4"	"0"	"2"	"2"	"34"	"0"	"0"	"3"	"3"	"4"	"2"	"5"	"0"	"1"	"0"	"465"	"0"	"1"	"466"	"0"
"49"	"37"	"3"	"1"	"39"	"80"	"1"	"1"	"7"	"13"	"482"	"10"	"5"	"8"	"4"	"2"	"1"	"17"	"3"	"2"	"5"	"684"	"0"	"5"	"689"	"0"
"50"	"38"	"73"	"10"	"161"	"10"	"0"	"0"	"7"	"4"	"285"	"1"	"6"	"1"	"4"	"3"	"2"	"1"	"15"	"13"	"9"	"605"	"0"	"4"	"609"	"0"
"51"	"39"	"27"	"2"	"81"	"2"	"1"	"0"	"0"	"7"	"331"	"6"	"3"	"4"	"2"	"2"	"3"	"7"	"2"	"0"	"1"	"481"	"0"	"1"	"482"	"0"
"52"	"40"	"116"	"2"	"91"	"10"	"3"	"0"	"4"	"9"	"506"	"5"	"4"	"5"	"1"	"3"	"5"	"8"	"4"	"1"	"1"	"778"	"0"	"3"	"781"	"0"
"53"	"41"	"41"	"6"	"121"	"3"	"0"	"2"	"1"	"5"	"164"	"1"	"3"	"4"	"2"	"5"	"2"	"11"	"1"	"0"	"2"	"374"	"0"	"3"	"377"	"0"
"54"	"42"	"78"	"0"	"58"	"3"	"1"	"0"	"0"	"11"	"270"	"5"	"2"	"2"	"2"	"3"	"4"	"12"	"2"	"0"	"0"	"453"	"0"	"2"	"455"	"0"
"55"	"43"	"36"	"9"	"32"	"8"	"2"	"1"	"2"	"5"	"272"	"10"	"5"	"4"	"2"	"2"	"4"	"10"	"12"	"0"	"6"	"422"	"0"	"2"	"424"	"0"
"56"	"44"	"43"	"5"	"84"	"43"	"0"	"5"	"5"	"2"	"263"	"9"	"3"	"4"	"5"	"4"	"2"	"12"	"5"	"1"	"9"	"504"	"0"	"8"	"512"	"0"
"57"	"45"	"37"	"0"	"27"	"40"	"4"	"2"	"3"	"4"	"532"	"5"	"2"	"4"	"3"	"4"	"1"	"14"	"3"	"1"	"1"	"687"	"0"	"2"	"689"	"0"
"58"	"46"	"26"	"1"	"22"	"23"	"2"	"0"	"0"	"2"	"408"	"4"	"2"	"4"	"2"	"1"	"1"	"6"	"1"	"0"	"0"	"505"	"0"	"1"	"506"	"0"
"59"	"47"	"108"	"3"	"71"	"175"	"8"	"7"	"10"	"8"	"367"	"10"	"7"	"6"	"7"	"8"	"6"	"20"	"16"	"3"	"5"	"845"	"0"	"5"	"850"	"0"
"60"	"48"	"23"	"5"	"44"	"64"	"7"	"5"	"7"	"12"	"379"	"10"	"6"	"9"	"7"	"6"	"8"	"21"	"0"	"0"	"0"	"613"	"0"	"7"	"620"	"0"
"61"	"49"	"48"	"9"	"155"	"28"	"2"	"1"	"2"	"4"	"197"	"4"	"1"	"1"	"8"	"2"	"2"	"18"	"0"	"0"	"1"	"483"	"0"	"2"	"485"	"0"
"62"	"50"	"23"	"14"	"324"	"31"	"0"	"2"	"1"	"7"	"128"	"2"	"1"	"1"	"3"	"0"	"2"	"1"	"0"	"1"	"1"	"542"	"0"	"2"	"544"	"0"
"63"	"51"	"23"	"4"	"35"	"24"	"4"	"3"	"1"	"13"	"384"	"6"	"8"	"8"	"4"	"2"	"2"	"12"	"2"	"6"	"9"	"550"	"0"	"7"	"557"	"0"
"64"	"52"	"17"	"0"	"11"	"1"	"0"	"0"	"1"	"2"	"358"	"4"	"2"	"0"	"1"	"1"	"1"	"2"	"0"	"1"	"1"	"403"	"0"	"1"	"404"	"0"
"65"	"53"	"180"	"3"	"35"	"91"	"0"	"1"	"3"	"12"	"321"	"5"	"3"	"1"	"10"	"7"	"3"	"16"	"4"	"2"	"0"	"697"	"0"	"8"	"705"	"0"
"66"	"54"	"47"	"3"	"48"	"25"	"2"	"1"	"2"	"11"	"370"	"5"	"1"	"1"	"0"	"4"	"2"	"0"	"4"	"1"	"0"	"527"	"0"	"2"	"529"	"0"
"67"	"55"	"6"	"5"	"83"	"37"	"4"	"3"	"2"	"4"	"206"	"7"	"7"	"3"	"5"	"3"	"3"	"10"	"3"	"3"	"1"	"395"	"0"	"8"	"403"	"0"
"68"	"56"	"9"	"3"	"186"	"11"	"6"	"4"	"0"	"5"	"184"	"4"	"1"	"3"	"2"	"11"	"5"	"20"	"5"	"1"	"13"	"473"	"0"	"6"	"479"	"0"
"69"	"57"	"50"	"5"	"125"	"101"	"2"	"5"	"8"	"21"	"333"	"18"	"10"	"10"	"9"	"9"	"2"	"26"	"4"	"5"	"8"	"751"	"0"	"10"	"761"	"0"
"70"	"58"	"14"	"9"	"309"	"6"	"1"	"0"	"1"	"3"	"236"	"4"	"4"	"2"	"0"	"4"	"1"	"7"	"1"	"1"	"2"	"605"	"0"	"3"	"608"	"0"
"71"	"59"	"228"	"3"	"11"	"90"	"3"	"2"	"8"	"3"	"198"	"4"	"4"	"6"	"11"	"6"	"4"	"31"	"33"	"5"	"2"	"652"	"0"	"15"	"667"	"0"
"72"	"60"	"48"	"1"	"55"	"9"	"0"	"0"	"1"	"12"	"468"	"8"	"5"	"3"	"8"	"1"	"4"	"5"	"17"	"5"	"11"	"661"	"0"	"13"	"674"	"0"
"73"	"61"	"56"	"4"	"134"	"16"	"3"	"3"	"3"	"14"	"401"	"4"	"3"	"2"	"3"	"0"	"3"	"1"	"11"	"7"	"6"	"674"	"0"	"1"	"675"	"0"
"74"	"62"	"157"	"2"	"83"	"7"	"3"	"6"	"1"	"11"	"255"	"5"	"4"	"5"	"4"	"1"	"3"	"23"	"3"	"5"	"0"	"578"	"0"	"3"	"581"	"0"
"75"	"63"	"156"	"2"	"6"	"3"	"2"	"1"	"1"	"2"	"287"	"0"	"1"	"1"	"0"	"1"	"2"	"3"	"7"	"3"	"1"	"479"	"0"	"1"	"480"	"0"
"76"	"64"	"55"	"4"	"81"	"5"	"6"	"3"	"5"	"17"	"404"	"7"	"4"	"5"	"4"	"7"	"4"	"18"	"5"	"3"	"3"	"640"	"0"	"9"	"649"	"0"
"77"	"65"	"62"	"0"	"48"	"6"	"3"	"4"	"1"	"6"	"235"	"4"	"1"	"3"	"2"	"2"	"2"	"11"	"0"	"0"	"2"	"392"	"0"	"3"	"395"	"0"
"78"	"66"	"28"	"4"	"90"	"4"	"2"	"0"	"0"	"5"	"230"	"4"	"0"	"1"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"373"	"0"	"0"	"373"	"0"
"79"	"67"	"56"	"4"	"101"	"7"	"3"	"0"	"5"	"6"	"282"	"8"	"4"	"2"	"4"	"2"	"2"	"13"	"15"	"2"	"4"	"520"	"0"	"3"	"523"	"0"
"80"	"68"	"84"	"13"	"61"	"1"	"1"	"1"	"4"	"7"	"214"	"5"	"4"	"1"	"3"	"2"	"5"	"7"	"5"	"2"	"1"	"421"	"0"	"1"	"422"	"0"
"81"	"69"	"77"	"3"	"27"	"10"	"3"	"0"	"4"	"4"	"317"	"8"	"1"	"5"	"2"	"1"	"6"	"14"	"13"	"3"	"2"	"500"	"0"	"3"	"503"	"0"
"82"	"70"	"55"	"3"	"70"	"5"	"3"	"0"	"3"	"19"	"484"	"11"	"8"	"8"	"4"	"2"	"10"	"21"	"10"	"3"	"1"	"720"	"0"	"11"	"731"	"0"
"83"	"71"	"15"	"4"	"125"	"9"	"4"	"6"	"3"	"15"	"448"	"11"	"11"	"10"	"9"	"15"	"17"	"57"	"6"	"3"	"7"	"775"	"0"	"12"	"787"	"0"
"84"	"72"	"15"	"2"	"80"	"10"	"5"	"4"	"3"	"6"	"241"	"8"	"3"	"2"	"6"	"2"	"4"	"9"	"3"	"3"	"1"	"407"	"0"	"4"	"411"	"0"
"85"	"73"	"78"	"2"	"71"	"19"	"3"	"1"	"4"	"16"	"348"	"8"	"5"	"6"	"3"	"3"	"6"	"15"	"3"	"2"	"1"	"594"	"0"	"4"	"598"	"0"
"86"	"74"	"47"	"5"	"134"	"7"	"2"	"7"	"3"	"11"	"329"	"13"	"1"	"2"	"5"	"3"	"3"	"14"	"3"	"3"	"4"	"596"	"0"	"7"	"603"	"0"
"87"	"75"	"44"	"6"	"155"	"9"	"3"	"5"	"6"	"12"	"476"	"9"	"4"	"8"	"5"	"4"	"11"	"29"	"3"	"0"	"1"	"790"	"0"	"2"	"792"	"0"
"88"	"76"	"38"	"3"	"119"	"31"	"1"	"2"	"4"	"12"	"394"	"6"	"5"	"6"	"6"	"4"	"7"	"25"	"7"	"4"	"5"	"679"	"0"	"6"	"685"	"0"
"89"	"77"	"76"	"7"	"101"	"52"	"5"	"2"	"3"	"7"	"326"	"4"	"8"	"2"	"2"	"2"	"4"	"2"	"3"	"3"	"1"	"610"	"0"	"0"	"610"	"0"
"90"	"78"	"15"	"1"	"99"	"9"	"4"	"0"	"1"	"3"	"339"	"10"	"5"	"2"	"4"	"1"	"1"	"4"	"3"	"1"	"0"	"502"	"0"	"0"	"502"	"0"
"91"	"79"	"18"	"3"	"107"	"35"	"2"	"2"	"1"	"8"	"287"	"4"	"3"	"6"	"4"	"4"	"1"	"5"	"7"	"3"	"3"	"503"	"0"	"2"	"505"	"0"
"92"	"80"	"30"	"2"	"135"	"8"	"2"	"1"	"2"	"9"	"300"	"4"	"5"	"2"	"1"	"3"	"5"	"8"	"0"	"1"	"1"	"519"	"0"	"1"	"520"	"0"
"93"	"81"	"18"	"2"	"62"	"63"	"1"	"0"	"2"	"6"	"240"	"7"	"3"	"5"	"2"	"4"	"3"	"12"	"2"	"1"	"2"	"435"	"0"	"13"	"448"	"0"
"94"	"82"	"13"	"3"	"192"	"7"	"2"	"0"	"2"	"9"	"171"	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"414"	"0"	"2"	"416"	"0"
"95"	"83"	"38"	"0"	"94"	"37"	"5"	"4"	"3"	"10"	"462"	"9"	"5"	"2"	"11"	"7"	"8"	"23"	"7"	"1"	"2"	"728"	"0"	"4"	"732"	"0"
"96"	"84"	"47"	"1"	"39"	"11"	"1"	"2"	"2"	"6"	"350"	"2"	"1"	"3"	"3"	"3"	"5"	"4"	"1"	"1"	"1"	"483"	"0"	"5"	"488"	"0"
"97"	"85"	"41"	"4"	"97"	"13"	"4"	"4"	"5"	"12"	"353"	"7"	"6"	"11"	"10"	"11"	"7"	"26"	"0"	"0"	"1"	"612"	"0"	"3"	"615"	"0"
"98"	"86"	"15"	"2"	"49"	"4"	"2"	"2"	"0"	"6"	"476"	"8"	"3"	"2"	"0"	"0"	"1"	"7"	"0"	"1"	"0"	"578"	"0"	"1"	"579"	"0"
"99"	"87"	"75"	"6"	"285"	"47"	"6"	"4"	"4"	"3"	"186"	"2"	"3"	"1"	"4"	"5"	"6"	"10"	"6"	"4"	"9"	"666"	"0"	"7"	"673"	"0"
"100"	"88"	"31"	"3"	"32"	"102"	"4"	"6"	"9"	"6"	"377"	"10"	"11"	"9"	"10"	"8"	"7"	"24"	"1"	"0"	"0"	"650"	"0"	"4"	"654"	"0"
"101"	"89"	"40"	"3"	"24"	"52"	"0"	"3"	"2"	"8"	"316"	"8"	"6"	"7"	"4"	"3"	"11"	"27"	"11"	"2"	"3"	"530"	"0"	"8"	"538"	"0"
"102"	"90"	"53"	"2"	"60"	"3"	"2"	"2"	"1"	"7"	"579"	"7"	"8"	"3"	"2"	"6"	"5"	"5"	"9"	"2"	"0"	"756"	"0"	"3"	"759"	"0"
"103"	"91"	"135"	"3"	"279"	"3"	"6"	"1"	"5"	"2"	"168"	"6"	"2"	"5"	"5"	"7"	"8"	"14"	"5"	"1"	"5"	"660"	"0"	"4"	"664"	"0"
"104"	"92"	"39"	"2"	"170"	"4"	"2"	"1"	"1"	"1"	"123"	"1"	"1"	"0"	"0"	"2"	"3"	"12"	"1"	"0"	"2"	"365"	"0"	"1"	"366"	"0"
"105"	"93"	"82"	"2"	"63"	"18"	"3"	"3"	"9"	"8"	"389"	"7"	"2"	"0"	"9"	"2"	"6"	"28"	"10"	"4"	"14"	"659"	"0"	"18"	"677"	"0"
"106"	"94"	"29"	"13"	"242"	"6"	"2"	"5"	"1"	"11"	"220"	"7"	"3"	"8"	"9"	"10"	"10"	"15"	"20"	"13"	"21"	"645"	"0"	"12"	"657"	"0"
"107"	"95"	"33"	"39"	"88"	"2"	"0"	"2"	"2"	"2"	"365"	"5"	"2"	"3"	"5"	"1"	"3"	"14"	"3"	"6"	"8"	"583"	"0"	"4"	"587"	"0"
"108"	"96"	"47"	"6"	"177"	"3"	"5"	"3"	"4"	"5"	"316"	"3"	"3"	"1"	"3"	"4"	"4"	"5"	"8"	"1"	"6"	"604"	"0"	"3"	"607"	"0"
"109"	"97"	"177"	"9"	"50"	"11"	"8"	"14"	"5"	"14"	"288"	"5"	"11"	"7"	"9"	"8"	"3"	"19"	"6"	"1"	"5"	"650"	"0"	"1"	"651"	"0"
"110"	"98"	"37"	"10"	"175"	"10"	"4"	"6"	"4"	"9"	"229"	"9"	"6"	"8"	"10"	"11"	"9"	"29"	"10"	"5"	"8"	"589"	"0"	"7"	"596"	"0"
"111"	"99"	"78"	"1"	"46"	"3"	"1"	"1"	"1"	"7"	"317"	"6"	"5"	"6"	"8"	"2"	"4"	"24"	"5"	"0"	"0"	"515"	"0"	"5"	"520"	"0"
"112"	"100"	"15"	"2"	"225"	"7"	"0"	"2"	"0"	"4"	"244"	"10"	"3"	"1"	"2"	"7"	"5"	"13"	"1"	"1"	"1"	"543"	"0"	"2"	"545"	"0"
"113"	"101"	"13"	"2"	"231"	"2"	"1"	"3"	"2"	"12"	"242"	"7"	"4"	"1"	"5"	"13"	"4"	"11"	"2"	"1"	"1"	"557"	"0"	"3"	"560"	"0"
"114"	"102"	"43"	"5"	"9"	"3"	"4"	"5"	"3"	"6"	"385"	"2"	"2"	"2"	"4"	"1"	"2"	"2"	"0"	"0"	"1"	"479"	"0"	"0"	"479"	"0"
"115"	"103"	"42"	"4"	"155"	"4"	"2"	"3"	"2"	"8"	"353"	"4"	"1"	"2"	"4"	"3"	"0"	"10"	"1"	"0"	"2"	"600"	"0"	"2"	"602"	"0"
"116"	"104"	"17"	"3"	"47"	"1"	"0"	"0"	"3"	"3"	"386"	"9"	"2"	"4"	"2"	"2"	"3"	"17"	"8"	"3"	"6"	"516"	"0"	"5"	"521"	"0"
"117"	"105"	"19"	"1"	"58"	"5"	"1"	"0"	"0"	"1"	"305"	"2"	"1"	"0"	"1"	"0"	"1"	"3"	"0"	"1"	"0"	"399"	"0"	"1"	"400"	"0"
"118"	"106"	"28"	"2"	"38"	"2"	"1"	"5"	"1"	"7"	"241"	"3"	"2"	"1"	"1"	"4"	"2"	"8"	"3"	"0"	"1"	"350"	"0"	"2"	"352"	"0"
"119"	"107"	"15"	"1"	"18"	"1"	"2"	"1"	"1"	"6"	"353"	"1"	"3"	"0"	"1"	"0"	"2"	"8"	"8"	"2"	"3"	"426"	"0"	"10"	"436"	"0"
"120"	"108"	"44"	"2"	"43"	"12"	"4"	"1"	"3"	"18"	"358"	"8"	"5"	"7"	"2"	"7"	"6"	"35"	"2"	"0"	"1"	"558"	"0"	"3"	"561"	"0"
"121"	"109"	"10"	"1"	"31"	"2"	"2"	"0"	"0"	"9"	"228"	"2"	"2"	"0"	"2"	"1"	"3"	"11"	"2"	"2"	"3"	"311"	"0"	"0"	"311"	"0"
"122"	"110"	"10"	"0"	"27"	"6"	"2"	"1"	"6"	"11"	"538"	"9"	"5"	"3"	"7"	"9"	"6"	"26"	"0"	"2"	"2"	"670"	"0"	"10"	"680"	"0"
"123"	"111"	"13"	"0"	"59"	"3"	"2"	"1"	"1"	"7"	"278"	"4"	"4"	"1"	"1"	"2"	"1"	"7"	"3"	"3"	"2"	"392"	"0"	"3"	"395"	"0"
"124"	"112"	"11"	"3"	"171"	"2"	"2"	"2"	"1"	"4"	"168"	"1"	"3"	"1"	"3"	"3"	"3"	"8"	"2"	"2"	"0"	"390"	"0"	"0"	"390"	"0"
"125"	"113"	"15"	"2"	"194"	"5"	"1"	"0"	"0"	"1"	"141"	"2"	"0"	"3"	"1"	"5"	"0"	"7"	"1"	"0"	"2"	"380"	"0"	"5"	"385"	"0"
"126"	"114"	"32"	"0"	"272"	"8"	"2"	"0"	"4"	"4"	"196"	"6"	"4"	"1"	"4"	"4"	"4"	"19"	"4"	"4"	"7"	"575"	"0"	"1"	"576"	"0"
"127"	"115"	"25"	"3"	"324"	"3"	"4"	"2"	"2"	"10"	"97"	"5"	"5"	"13"	"9"	"19"	"5"	"36"	"4"	"2"	"7"	"575"	"0"	"10"	"585"	"0"
"128"	"116"	"7"	"5"	"14"	"1"	"3"	"5"	"1"	"5"	"412"	"8"	"2"	"2"	"2"	"2"	"2"	"5"	"8"	"1"	"6"	"491"	"0"	"7"	"498"	"0"
"129"	"117"	"15"	"3"	"322"	"6"	"0"	"4"	"0"	"8"	"139"	"3"	"4"	"6"	"2"	"2"	"7"	"8"	"4"	"2"	"5"	"540"	"0"	"8"	"548"	"0"
"130"	"118"	"57"	"8"	"155"	"2"	"1"	"4"	"2"	"11"	"198"	"5"	"2"	"1"	"1"	"0"	"3"	"3"	"6"	"0"	"1"	"460"	"0"	"4"	"464"	"0"
"131"	"119"	"104"	"12"	"316"	"7"	"10"	"1"	"6"	"22"	"135"	"5"	"2"	"3"	"4"	"19"	"5"	"19"	"4"	"2"	"3"	"679"	"0"	"2"	"681"	"0"
"132"	"120"	"23"	"2"	"166"	"3"	"2"	"0"	"4"	"5"	"151"	"4"	"4"	"2"	"4"	"6"	"7"	"24"	"5"	"2"	"2"	"416"	"0"	"6"	"422"	"0"
