"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"21"	"9"	"21"	"244"	"6"	"22"	"0"	"2"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"8"	"309"	"0"	"3"	"312"	"0"
"22"	"10"	"52"	"310"	"11"	"65"	"16"	"17"	"7"	"12"	"1"	"4"	"1"	"0"	"8"	"5"	"17"	"526"	"0"	"10"	"536"	"0"
"23"	"11"	"43"	"325"	"7"	"53"	"16"	"12"	"1"	"10"	"1"	"1"	"2"	"1"	"5"	"3"	"12"	"492"	"0"	"2"	"494"	"0"
"24"	"12"	"357"	"45"	"2"	"7"	"0"	"4"	"0"	"5"	"0"	"0"	"0"	"3"	"0"	"0"	"4"	"427"	"0"	"14"	"441"	"0"
"25"	"13"	"40"	"430"	"10"	"43"	"2"	"8"	"3"	"7"	"2"	"1"	"1"	"1"	"3"	"2"	"6"	"559"	"0"	"4"	"563"	"0"
"26"	"14"	"171"	"477"	"14"	"26"	"5"	"10"	"5"	"5"	"0"	"1"	"20"	"5"	"3"	"4"	"10"	"756"	"0"	"1"	"757"	"0"
"27"	"15"	"148"	"297"	"7"	"28"	"11"	"4"	"1"	"6"	"2"	"2"	"6"	"0"	"2"	"4"	"15"	"533"	"0"	"8"	"541"	"0"
"28"	"16"	"57"	"438"	"9"	"42"	"3"	"11"	"2"	"6"	"1"	"1"	"49"	"3"	"10"	"16"	"22"	"670"	"0"	"12"	"682"	"0"
"29"	"17"	"133"	"600"	"18"	"35"	"11"	"16"	"2"	"14"	"5"	"8"	"8"	"4"	"6"	"7"	"14"	"881"	"0"	"18"	"899"	"0"
"30"	"18"	"103"	"455"	"18"	"26"	"8"	"15"	"4"	"10"	"6"	"4"	"3"	"1"	"3"	"3"	"6"	"665"	"0"	"6"	"671"	"0"
"31"	"19"	"112"	"525"	"19"	"12"	"1"	"7"	"3"	"8"	"1"	"1"	"1"	"1"	"0"	"2"	"4"	"697"	"0"	"4"	"701"	"0"
"32"	"20"	"407"	"56"	"5"	"4"	"3"	"2"	"1"	"3"	"1"	"3"	"1"	"2"	"1"	"6"	"17"	"512"	"0"	"28"	"540"	"0"
"33"	"21"	"456"	"204"	"8"	"27"	"4"	"4"	"0"	"5"	"0"	"3"	"1"	"3"	"2"	"11"	"24"	"752"	"0"	"44"	"796"	"0"
"34"	"22"	"448"	"95"	"0"	"65"	"0"	"3"	"1"	"2"	"0"	"2"	"2"	"1"	"2"	"4"	"3"	"628"	"0"	"8"	"636"	"0"
"35"	"23"	"534"	"206"	"4"	"7"	"2"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"6"	"14"	"777"	"0"	"19"	"796"	"0"
"36"	"24"	"228"	"19"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"0"	"0"	"248"	"0"
"37"	"25"	"86"	"164"	"4"	"11"	"8"	"8"	"2"	"8"	"2"	"4"	"117"	"3"	"7"	"6"	"15"	"445"	"0"	"19"	"464"	"0"
"38"	"26"	"20"	"212"	"3"	"12"	"2"	"4"	"0"	"1"	"0"	"1"	"47"	"0"	"3"	"0"	"3"	"308"	"0"	"1"	"309"	"0"
"39"	"27"	"141"	"332"	"5"	"26"	"6"	"4"	"0"	"3"	"2"	"1"	"75"	"5"	"9"	"1"	"8"	"618"	"0"	"4"	"622"	"0"
"40"	"28"	"36"	"272"	"6"	"8"	"0"	"2"	"1"	"3"	"2"	"1"	"1"	"0"	"1"	"0"	"3"	"336"	"0"	"6"	"342"	"0"
"41"	"29"	"121"	"330"	"3"	"25"	"5"	"5"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"2"	"4"	"500"	"0"	"2"	"502"	"0"
"42"	"30"	"672"	"84"	"4"	"22"	"3"	"4"	"2"	"3"	"1"	"1"	"1"	"0"	"1"	"0"	"11"	"809"	"0"	"26"	"835"	"0"
"43"	"31"	"475"	"187"	"6"	"76"	"13"	"14"	"0"	"6"	"2"	"1"	"2"	"3"	"8"	"11"	"28"	"832"	"0"	"34"	"866"	"0"
"44"	"32"	"144"	"168"	"9"	"148"	"4"	"28"	"2"	"5"	"2"	"3"	"1"	"1"	"0"	"1"	"2"	"518"	"0"	"6"	"524"	"0"
"45"	"33"	"22"	"135"	"6"	"24"	"2"	"5"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"198"	"0"	"1"	"199"	"0"
"46"	"34"	"340"	"101"	"2"	"86"	"8"	"17"	"1"	"4"	"3"	"2"	"1"	"1"	"4"	"2"	"3"	"575"	"0"	"14"	"589"	"0"
"47"	"35"	"308"	"142"	"4"	"42"	"8"	"8"	"1"	"5"	"1"	"2"	"2"	"2"	"2"	"3"	"10"	"540"	"0"	"11"	"551"	"0"
"48"	"36"	"188"	"291"	"1"	"1"	"0"	"3"	"1"	"3"	"1"	"2"	"0"	"1"	"1"	"2"	"16"	"511"	"0"	"15"	"526"	"0"
"49"	"37"	"539"	"51"	"1"	"7"	"1"	"1"	"0"	"5"	"2"	"2"	"1"	"3"	"1"	"6"	"21"	"641"	"0"	"17"	"658"	"0"
"50"	"38"	"56"	"356"	"7"	"6"	"3"	"2"	"0"	"2"	"0"	"3"	"2"	"6"	"2"	"5"	"9"	"459"	"0"	"16"	"475"	"0"
"51"	"39"	"22"	"239"	"2"	"3"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"3"	"12"	"287"	"0"	"4"	"291"	"0"
"52"	"40"	"313"	"166"	"0"	"10"	"4"	"4"	"2"	"4"	"0"	"6"	"3"	"2"	"0"	"9"	"29"	"552"	"0"	"25"	"577"	"0"
"53"	"41"	"225"	"281"	"13"	"11"	"8"	"9"	"7"	"5"	"3"	"3"	"5"	"6"	"3"	"2"	"10"	"591"	"0"	"3"	"594"	"0"
"54"	"42"	"284"	"299"	"7"	"15"	"5"	"10"	"1"	"14"	"2"	"5"	"4"	"3"	"3"	"3"	"14"	"669"	"0"	"11"	"680"	"0"
"55"	"43"	"306"	"101"	"2"	"19"	"3"	"2"	"1"	"7"	"0"	"2"	"9"	"1"	"1"	"2"	"5"	"461"	"0"	"5"	"466"	"0"
"56"	"44"	"299"	"161"	"7"	"23"	"4"	"4"	"0"	"1"	"3"	"0"	"2"	"3"	"4"	"7"	"18"	"536"	"0"	"22"	"558"	"0"
"57"	"45"	"281"	"345"	"8"	"34"	"7"	"14"	"2"	"3"	"0"	"1"	"1"	"1"	"4"	"5"	"8"	"714"	"0"	"5"	"719"	"0"
"58"	"46"	"144"	"77"	"1"	"24"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"0"	"4"	"263"	"0"	"4"	"267"	"0"
"59"	"47"	"277"	"159"	"11"	"29"	"3"	"8"	"2"	"9"	"0"	"1"	"4"	"1"	"2"	"2"	"7"	"515"	"0"	"6"	"521"	"0"
"60"	"48"	"55"	"60"	"1"	"10"	"3"	"8"	"0"	"0"	"2"	"1"	"0"	"2"	"0"	"1"	"4"	"147"	"0"	"1"	"148"	"0"
"61"	"49"	"187"	"217"	"7"	"46"	"6"	"23"	"0"	"9"	"3"	"2"	"7"	"3"	"8"	"5"	"17"	"540"	"0"	"20"	"560"	"0"
"62"	"50"	"267"	"283"	"2"	"62"	"13"	"10"	"4"	"17"	"1"	"1"	"3"	"0"	"1"	"2"	"4"	"670"	"0"	"19"	"689"	"0"
"63"	"51"	"379"	"186"	"1"	"24"	"1"	"7"	"0"	"7"	"0"	"0"	"9"	"1"	"4"	"0"	"6"	"625"	"0"	"8"	"633"	"0"
"64"	"52"	"281"	"313"	"9"	"65"	"9"	"9"	"2"	"4"	"2"	"1"	"20"	"0"	"6"	"2"	"5"	"728"	"0"	"2"	"730"	"0"
"65"	"53"	"46"	"485"	"6"	"48"	"4"	"14"	"0"	"23"	"0"	"0"	"2"	"1"	"10"	"2"	"5"	"646"	"0"	"5"	"651"	"0"
"66"	"54"	"55"	"392"	"7"	"54"	"1"	"16"	"2"	"4"	"1"	"2"	"2"	"4"	"38"	"6"	"8"	"592"	"0"	"8"	"600"	"0"
"67"	"55"	"144"	"753"	"11"	"75"	"1"	"9"	"3"	"6"	"1"	"1"	"1"	"1"	"6"	"1"	"11"	"1024"	"0"	"1"	"1025"	"0"
"68"	"56"	"241"	"120"	"2"	"19"	"1"	"6"	"3"	"2"	"2"	"2"	"1"	"0"	"0"	"1"	"4"	"404"	"0"	"11"	"415"	"0"
"69"	"57"	"491"	"131"	"5"	"28"	"3"	"12"	"0"	"3"	"1"	"0"	"0"	"2"	"0"	"1"	"6"	"683"	"0"	"19"	"702"	"0"
"70"	"58"	"86"	"107"	"4"	"49"	"4"	"27"	"2"	"0"	"2"	"2"	"2"	"1"	"4"	"6"	"7"	"303"	"0"	"11"	"314"	"0"
"71"	"59"	"41"	"241"	"7"	"94"	"2"	"13"	"1"	"4"	"1"	"1"	"1"	"1"	"1"	"3"	"1"	"412"	"0"	"1"	"413"	"0"
"72"	"60"	"120"	"86"	"0"	"43"	"0"	"9"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"263"	"0"	"2"	"265"	"0"
"73"	"61"	"121"	"245"	"2"	"105"	"2"	"16"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"504"	"0"	"1"	"505"	"0"
"74"	"62"	"351"	"121"	"10"	"14"	"2"	"2"	"0"	"5"	"3"	"1"	"2"	"1"	"3"	"5"	"13"	"533"	"0"	"24"	"557"	"0"
"75"	"63"	"326"	"185"	"4"	"18"	"0"	"2"	"1"	"2"	"2"	"1"	"0"	"0"	"4"	"4"	"5"	"554"	"0"	"13"	"567"	"0"
"76"	"64"	"544"	"34"	"2"	"9"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"594"	"0"	"5"	"599"	"0"
"77"	"65"	"226"	"666"	"14"	"21"	"1"	"2"	"1"	"0"	"3"	"1"	"3"	"4"	"2"	"9"	"11"	"964"	"0"	"15"	"979"	"0"
"78"	"66"	"399"	"427"	"5"	"17"	"1"	"4"	"0"	"2"	"0"	"4"	"2"	"1"	"2"	"2"	"30"	"896"	"0"	"18"	"914"	"0"
"79"	"67"	"190"	"603"	"16"	"52"	"8"	"18"	"2"	"13"	"5"	"4"	"14"	"2"	"6"	"2"	"7"	"942"	"0"	"8"	"950"	"0"
"80"	"68"	"138"	"539"	"5"	"40"	"4"	"11"	"0"	"9"	"2"	"2"	"10"	"1"	"7"	"1"	"15"	"784"	"0"	"8"	"792"	"0"
"81"	"69"	"149"	"271"	"3"	"33"	"2"	"5"	"0"	"9"	"1"	"1"	"3"	"2"	"4"	"1"	"8"	"492"	"0"	"15"	"507"	"0"
"82"	"69A"	"135"	"311"	"3"	"27"	"0"	"9"	"0"	"4"	"1"	"1"	"2"	"1"	"1"	"4"	"7"	"506"	"0"	"4"	"510"	"0"
"83"	"70"	"111"	"582"	"11"	"58"	"3"	"8"	"0"	"11"	"0"	"1"	"5"	"0"	"2"	"2"	"3"	"797"	"0"	"2"	"799"	"0"
"84"	"71"	"156"	"509"	"7"	"145"	"10"	"25"	"2"	"10"	"3"	"2"	"3"	"1"	"3"	"0"	"6"	"882"	"0"	"3"	"885"	"0"
"85"	"72"	"170"	"505"	"8"	"83"	"6"	"26"	"3"	"12"	"3"	"4"	"22"	"1"	"6"	"4"	"13"	"866"	"0"	"8"	"874"	"0"
"86"	"73"	"190"	"321"	"4"	"102"	"3"	"21"	"0"	"4"	"3"	"3"	"7"	"4"	"8"	"3"	"2"	"675"	"0"	"11"	"686"	"0"
"87"	"74"	"51"	"333"	"4"	"58"	"4"	"9"	"0"	"6"	"0"	"1"	"2"	"1"	"3"	"3"	"1"	"476"	"0"	"3"	"479"	"0"
"88"	"74A"	"47"	"355"	"3"	"71"	"3"	"27"	"2"	"4"	"1"	"2"	"0"	"4"	"2"	"4"	"8"	"533"	"0"	"5"	"538"	"0"
"89"	"75"	"129"	"348"	"2"	"21"	"1"	"11"	"0"	"4"	"0"	"0"	"0"	"1"	"1"	"3"	"11"	"532"	"0"	"5"	"537"	"0"
"90"	"75A"	"146"	"272"	"4"	"26"	"0"	"6"	"0"	"7"	"2"	"1"	"1"	"2"	"2"	"2"	"3"	"474"	"0"	"11"	"485"	"0"
"91"	"76"	"130"	"365"	"10"	"32"	"4"	"6"	"3"	"3"	"2"	"0"	"2"	"2"	"2"	"7"	"11"	"579"	"0"	"7"	"586"	"0"
"92"	"77"	"34"	"502"	"10"	"21"	"2"	"7"	"2"	"8"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"591"	"0"	"2"	"593"	"0"
"93"	"78"	"82"	"530"	"4"	"29"	"3"	"10"	"0"	"6"	"3"	"2"	"0"	"0"	"2"	"2"	"4"	"677"	"0"	"4"	"681"	"0"
"94"	"79"	"78"	"776"	"9"	"50"	"2"	"11"	"0"	"14"	"0"	"4"	"0"	"3"	"4"	"3"	"25"	"979"	"0"	"8"	"987"	"0"
"95"	"80"	"227"	"508"	"8"	"50"	"6"	"10"	"3"	"4"	"3"	"0"	"2"	"3"	"8"	"4"	"9"	"845"	"0"	"9"	"854"	"0"
"96"	"81"	"280"	"330"	"10"	"27"	"1"	"10"	"2"	"4"	"2"	"1"	"0"	"0"	"2"	"1"	"9"	"679"	"0"	"17"	"696"	"0"
"97"	"81A"	"149"	"250"	"3"	"36"	"4"	"7"	"1"	"4"	"2"	"2"	"1"	"2"	"3"	"2"	"9"	"475"	"0"	"8"	"483"	"0"
"98"	"82"	"174"	"360"	"0"	"46"	"7"	"15"	"0"	"8"	"3"	"0"	"2"	"1"	"3"	"2"	"3"	"624"	"0"	"9"	"633"	"0"
"99"	"83"	"26"	"239"	"3"	"39"	"5"	"8"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"323"	"0"	"1"	"324"	"0"
"100"	"84"	"23"	"287"	"1"	"35"	"0"	"3"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"357"	"0"	"1"	"358"	"0"
"101"	"85"	"32"	"374"	"1"	"117"	"3"	"12"	"0"	"17"	"0"	"0"	"1"	"1"	"0"	"1"	"2"	"561"	"0"	"5"	"566"	"0"
"102"	"86"	"294"	"347"	"7"	"103"	"2"	"15"	"3"	"5"	"0"	"2"	"0"	"3"	"2"	"3"	"12"	"798"	"0"	"10"	"808"	"0"
"103"	"87"	"55"	"365"	"1"	"75"	"3"	"20"	"0"	"0"	"1"	"0"	"2"	"2"	"3"	"0"	"2"	"529"	"0"	"2"	"531"	"0"
"104"	"88"	"142"	"425"	"4"	"45"	"2"	"2"	"1"	"12"	"0"	"1"	"1"	"0"	"1"	"2"	"4"	"642"	"0"	"5"	"647"	"0"
"105"	"89"	"172"	"421"	"5"	"83"	"2"	"13"	"1"	"7"	"2"	"0"	"3"	"4"	"5"	"2"	"4"	"724"	"0"	"5"	"729"	"0"
"106"	"90"	"81"	"360"	"1"	"108"	"7"	"20"	"0"	"7"	"4"	"0"	"1"	"1"	"4"	"3"	"8"	"605"	"0"	"6"	"611"	"0"
"107"	"91"	"83"	"273"	"6"	"82"	"4"	"15"	"1"	"5"	"1"	"1"	"1"	"0"	"4"	"3"	"5"	"484"	"0"	"2"	"486"	"0"
"108"	"92"	"118"	"423"	"4"	"96"	"10"	"23"	"2"	"3"	"2"	"1"	"1"	"3"	"4"	"5"	"5"	"700"	"0"	"6"	"706"	"0"
"109"	"93"	"112"	"157"	"6"	"105"	"4"	"25"	"3"	"4"	"3"	"3"	"1"	"2"	"12"	"1"	"6"	"444"	"0"	"5"	"449"	"0"
"110"	"94"	"88"	"318"	"8"	"46"	"3"	"11"	"2"	"2"	"2"	"2"	"1"	"0"	"3"	"3"	"3"	"492"	"0"	"7"	"499"	"0"
"111"	"95"	"142"	"339"	"1"	"55"	"3"	"13"	"2"	"3"	"0"	"2"	"10"	"2"	"4"	"6"	"11"	"593"	"0"	"7"	"600"	"0"
"112"	"96"	"36"	"272"	"1"	"103"	"7"	"21"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"1"	"3"	"449"	"0"	"4"	"453"	"0"
"113"	"97"	"125"	"230"	"6"	"40"	"2"	"9"	"1"	"7"	"0"	"0"	"0"	"1"	"2"	"0"	"3"	"426"	"0"	"2"	"428"	"0"
"114"	"98"	"119"	"179"	"2"	"28"	"1"	"2"	"0"	"8"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"344"	"0"	"4"	"348"	"0"
"115"	"99"	"199"	"313"	"7"	"40"	"1"	"10"	"0"	"2"	"0"	"1"	"0"	"1"	"3"	"3"	"6"	"586"	"0"	"7"	"593"	"0"
"116"	"100"	"40"	"263"	"3"	"45"	"1"	"11"	"0"	"6"	"0"	"0"	"3"	"1"	"0"	"1"	"3"	"377"	"0"	"5"	"382"	"0"
"117"	"101"	"86"	"264"	"4"	"35"	"3"	"9"	"0"	"2"	"0"	"0"	"5"	"3"	"3"	"0"	"6"	"420"	"0"	"2"	"422"	"0"
"118"	"102"	"61"	"308"	"0"	"64"	"3"	"6"	"0"	"7"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"453"	"0"	"1"	"454"	"0"
"119"	"103"	"87"	"244"	"0"	"38"	"1"	"6"	"0"	"5"	"0"	"0"	"0"	"0"	"3"	"1"	"2"	"387"	"0"	"4"	"391"	"0"
"120"	"104"	"447"	"275"	"5"	"82"	"5"	"11"	"1"	"7"	"0"	"11"	"1"	"2"	"5"	"1"	"3"	"856"	"0"	"3"	"859"	"0"
"121"	"105"	"30"	"366"	"3"	"91"	"5"	"13"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"518"	"0"	"2"	"520"	"0"
"122"	"106"	"30"	"247"	"2"	"43"	"0"	"6"	"1"	"5"	"0"	"4"	"0"	"0"	"0"	"1"	"1"	"340"	"0"	"2"	"342"	"0"
"123"	"107"	"71"	"324"	"6"	"98"	"5"	"11"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"521"	"0"	"2"	"523"	"0"
"124"	"108"	"52"	"303"	"2"	"74"	"4"	"12"	"2"	"5"	"2"	"0"	"10"	"0"	"2"	"4"	"4"	"476"	"0"	"6"	"482"	"0"
"125"	"109"	"59"	"714"	"9"	"112"	"4"	"27"	"2"	"8"	"4"	"2"	"9"	"3"	"4"	"5"	"7"	"969"	"0"	"7"	"976"	"0"
"126"	"110"	"160"	"106"	"0"	"32"	"1"	"4"	"0"	"3"	"0"	"1"	"2"	"0"	"0"	"1"	"6"	"316"	"0"	"10"	"326"	"0"
"127"	"111"	"100"	"389"	"6"	"63"	"2"	"6"	"0"	"9"	"0"	"0"	"3"	"1"	"0"	"2"	"4"	"585"	"0"	"2"	"587"	"0"
"128"	"112"	"83"	"655"	"1"	"71"	"5"	"13"	"0"	"4"	"0"	"0"	"1"	"2"	"1"	"1"	"4"	"841"	"0"	"3"	"844"	"0"
"129"	"113"	"32"	"449"	"3"	"223"	"5"	"23"	"0"	"4"	"1"	"4"	"2"	"4"	"13"	"1"	"7"	"771"	"0"	"8"	"779"	"0"
"130"	"114"	"323"	"489"	"5"	"60"	"6"	"5"	"0"	"11"	"2"	"0"	"3"	"0"	"1"	"2"	"4"	"911"	"0"	"5"	"916"	"0"
"131"	"115"	"292"	"215"	"3"	"70"	"2"	"12"	"2"	"12"	"0"	"2"	"5"	"2"	"2"	"1"	"7"	"627"	"0"	"19"	"646"	"0"
"132"	"116"	"377"	"220"	"2"	"121"	"3"	"13"	"3"	"4"	"1"	"0"	"1"	"0"	"2"	"1"	"1"	"749"	"0"	"8"	"757"	"0"
"133"	"117"	"249"	"386"	"4"	"128"	"4"	"19"	"3"	"2"	"1"	"1"	"0"	"2"	"3"	"0"	"5"	"807"	"0"	"12"	"819"	"0"
"134"	"118"	"48"	"392"	"1"	"35"	"1"	"3"	"0"	"6"	"0"	"0"	"1"	"2"	"3"	"2"	"2"	"496"	"0"	"0"	"496"	"0"
"135"	"119"	"46"	"349"	"6"	"38"	"2"	"4"	"0"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"451"	"0"	"0"	"451"	"0"
"136"	"120"	"160"	"568"	"6"	"42"	"1"	"3"	"0"	"13"	"0"	"1"	"1"	"0"	"1"	"2"	"7"	"805"	"0"	"4"	"809"	"0"
"137"	"121"	"33"	"274"	"2"	"16"	"0"	"5"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"344"	"0"	"5"	"349"	"0"
"138"	"122"	"154"	"337"	"3"	"84"	"3"	"17"	"0"	"7"	"1"	"1"	"0"	"0"	"3"	"1"	"5"	"616"	"0"	"8"	"624"	"0"
"139"	"123"	"289"	"474"	"11"	"65"	"5"	"12"	"0"	"11"	"1"	"0"	"2"	"2"	"1"	"0"	"10"	"883"	"0"	"13"	"896"	"0"
"140"	"124"	"54"	"393"	"4"	"81"	"5"	"9"	"0"	"12"	"0"	"1"	"1"	"2"	"1"	"1"	"12"	"576"	"0"	"4"	"580"	"0"
"141"	"125"	"73"	"484"	"7"	"82"	"7"	"14"	"1"	"8"	"2"	"2"	"4"	"4"	"1"	"7"	"3"	"699"	"0"	"10"	"709"	"0"
"142"	"126"	"44"	"534"	"5"	"75"	"4"	"11"	"3"	"5"	"2"	"2"	"4"	"1"	"2"	"0"	"5"	"697"	"0"	"4"	"701"	"0"
"143"	"127"	"96"	"252"	"5"	"143"	"8"	"26"	"2"	"6"	"2"	"0"	"4"	"6"	"9"	"4"	"4"	"567"	"0"	"8"	"575"	"0"
"144"	"128"	"136"	"308"	"1"	"94"	"2"	"23"	"0"	"3"	"1"	"0"	"2"	"1"	"8"	"4"	"5"	"588"	"0"	"6"	"594"	"0"
"145"	"129"	"73"	"503"	"5"	"186"	"4"	"22"	"4"	"3"	"2"	"0"	"11"	"2"	"8"	"1"	"2"	"826"	"0"	"5"	"831"	"0"
"146"	"130"	"216"	"510"	"4"	"133"	"6"	"22"	"1"	"13"	"2"	"1"	"5"	"2"	"5"	"1"	"3"	"924"	"0"	"8"	"932"	"0"
"147"	"131"	"25"	"449"	"7"	"326"	"16"	"39"	"0"	"10"	"0"	"1"	"5"	"2"	"3"	"1"	"1"	"885"	"0"	"2"	"887"	"0"
"148"	"132"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"149"	"133"	"18"	"140"	"2"	"25"	"1"	"6"	"0"	"4"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"198"	"0"	"1"	"199"	"0"
"150"	"134"	"51"	"317"	"16"	"186"	"13"	"24"	"1"	"9"	"2"	"0"	"15"	"3"	"6"	"0"	"1"	"644"	"0"	"3"	"647"	"0"
"151"	"135"	"47"	"182"	"1"	"261"	"13"	"33"	"1"	"24"	"8"	"1"	"21"	"2"	"9"	"2"	"0"	"605"	"0"	"2"	"607"	"0"
"152"	"136"	"79"	"358"	"9"	"195"	"10"	"36"	"1"	"5"	"3"	"3"	"24"	"2"	"9"	"5"	"8"	"747"	"0"	"14"	"761"	"0"
"153"	"137"	"232"	"657"	"13"	"101"	"9"	"15"	"3"	"2"	"0"	"0"	"5"	"4"	"3"	"1"	"11"	"1056"	"0"	"6"	"1062"	"0"
"154"	"138"	"75"	"259"	"6"	"79"	"7"	"13"	"1"	"8"	"1"	"4"	"6"	"3"	"17"	"4"	"10"	"493"	"0"	"13"	"506"	"0"
"155"	"139"	"63"	"364"	"4"	"91"	"4"	"22"	"1"	"5"	"3"	"3"	"8"	"3"	"5"	"2"	"9"	"587"	"0"	"3"	"590"	"0"
"156"	"140"	"284"	"567"	"15"	"16"	"0"	"3"	"1"	"10"	"1"	"1"	"1"	"3"	"2"	"4"	"15"	"923"	"0"	"17"	"940"	"0"
