"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"26"	"13"	"19"	"332"	"258"	"90"	"8"	"3"	"5"	"1"	"6"	"19"	"10"	"751"	"0"	"10"	"761"	"0"
"27"	"14"	"10"	"186"	"280"	"190"	"5"	"2"	"2"	"1"	"7"	"11"	"7"	"701"	"0"	"8"	"709"	"0"
"28"	"15"	"9"	"320"	"264"	"25"	"2"	"2"	"1"	"1"	"5"	"13"	"15"	"657"	"0"	"17"	"674"	"0"
"29"	"16"	"8"	"148"	"514"	"102"	"4"	"3"	"5"	"1"	"5"	"14"	"8"	"812"	"0"	"16"	"828"	"0"
"30"	"17"	"14"	"275"	"229"	"22"	"2"	"1"	"2"	"1"	"4"	"20"	"7"	"577"	"0"	"17"	"594"	"0"
"31"	"18"	"9"	"251"	"193"	"105"	"1"	"1"	"2"	"1"	"10"	"10"	"10"	"593"	"0"	"22"	"615"	"0"
"32"	"19"	"8"	"306"	"145"	"154"	"6"	"0"	"2"	"3"	"2"	"9"	"6"	"641"	"0"	"18"	"659"	"0"
"33"	"20"	"2"	"213"	"54"	"8"	"0"	"0"	"2"	"0"	"2"	"2"	"0"	"283"	"0"	"4"	"287"	"0"
"34"	"21"	"9"	"393"	"167"	"40"	"3"	"0"	"9"	"1"	"7"	"12"	"8"	"649"	"0"	"13"	"662"	"0"
"35"	"22"	"2"	"32"	"75"	"80"	"2"	"1"	"3"	"0"	"1"	"3"	"0"	"199"	"0"	"1"	"200"	"0"
"36"	"23"	"10"	"308"	"208"	"38"	"5"	"1"	"3"	"1"	"4"	"11"	"6"	"595"	"0"	"14"	"609"	"0"
"37"	"24"	"18"	"556"	"160"	"28"	"5"	"2"	"1"	"0"	"3"	"13"	"10"	"796"	"0"	"27"	"823"	"0"
"38"	"25"	"14"	"298"	"160"	"12"	"3"	"1"	"4"	"2"	"2"	"14"	"3"	"513"	"0"	"4"	"517"	"0"
"39"	"25A"	"10"	"235"	"151"	"34"	"7"	"1"	"4"	"1"	"1"	"4"	"1"	"449"	"0"	"5"	"454"	"0"
"40"	"26"	"1"	"915"	"14"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"941"	"0"	"0"	"941"	"0"
"41"	"27"	"4"	"385"	"211"	"108"	"5"	"1"	"1"	"4"	"1"	"16"	"8"	"744"	"0"	"14"	"758"	"0"
"42"	"28"	"10"	"119"	"224"	"250"	"14"	"6"	"12"	"5"	"15"	"19"	"13"	"687"	"0"	"19"	"706"	"0"
"43"	"29"	"22"	"30"	"131"	"382"	"12"	"5"	"6"	"6"	"13"	"12"	"9"	"628"	"0"	"51"	"679"	"0"
"44"	"30"	"23"	"311"	"175"	"254"	"14"	"4"	"3"	"10"	"16"	"16"	"11"	"837"	"0"	"34"	"871"	"0"
"45"	"31"	"8"	"251"	"157"	"28"	"3"	"2"	"6"	"3"	"12"	"9"	"15"	"494"	"0"	"20"	"514"	"0"
"46"	"32"	"18"	"70"	"494"	"42"	"11"	"2"	"1"	"3"	"1"	"31"	"2"	"675"	"0"	"39"	"714"	"0"
"47"	"33"	"2"	"187"	"234"	"16"	"2"	"2"	"1"	"0"	"0"	"2"	"1"	"447"	"0"	"9"	"456"	"0"
"48"	"34"	"15"	"206"	"551"	"15"	"5"	"2"	"4"	"4"	"7"	"18"	"9"	"836"	"0"	"17"	"853"	"0"
"49"	"35"	"7"	"180"	"456"	"84"	"8"	"1"	"7"	"7"	"11"	"30"	"12"	"803"	"0"	"18"	"821"	"0"
"50"	"36"	"5"	"156"	"305"	"65"	"6"	"3"	"2"	"3"	"4"	"11"	"5"	"565"	"0"	"20"	"585"	"0"
"51"	"37"	"9"	"114"	"166"	"68"	"5"	"2"	"1"	"1"	"3"	"12"	"5"	"386"	"0"	"2"	"388"	"0"
"52"	"38"	"4"	"183"	"183"	"82"	"7"	"1"	"3"	"2"	"10"	"21"	"15"	"511"	"0"	"13"	"524"	"0"
"53"	"38A"	"3"	"186"	"242"	"92"	"4"	"2"	"3"	"1"	"6"	"10"	"3"	"552"	"0"	"8"	"560"	"0"
"54"	"39"	"2"	"136"	"407"	"115"	"3"	"3"	"2"	"0"	"9"	"14"	"11"	"702"	"0"	"13"	"715"	"0"
"55"	"40"	"12"	"413"	"221"	"65"	"5"	"3"	"3"	"3"	"1"	"5"	"12"	"743"	"0"	"11"	"754"	"0"
"56"	"41"	"8"	"265"	"125"	"37"	"4"	"1"	"4"	"1"	"11"	"6"	"6"	"468"	"0"	"11"	"479"	"0"
"57"	"41A"	"6"	"236"	"199"	"53"	"4"	"0"	"2"	"1"	"1"	"11"	"6"	"519"	"0"	"10"	"529"	"0"
"58"	"42"	"15"	"316"	"156"	"26"	"4"	"0"	"1"	"2"	"11"	"4"	"8"	"543"	"0"	"11"	"554"	"0"
"59"	"42A"	"12"	"245"	"119"	"76"	"7"	"1"	"2"	"1"	"8"	"12"	"7"	"490"	"0"	"14"	"504"	"0"
"60"	"43"	"4"	"419"	"216"	"118"	"6"	"2"	"6"	"2"	"10"	"8"	"5"	"796"	"0"	"13"	"809"	"0"
"61"	"44"	"7"	"250"	"76"	"143"	"5"	"3"	"6"	"1"	"8"	"7"	"5"	"511"	"0"	"13"	"524"	"0"
"62"	"44A"	"4"	"275"	"88"	"192"	"8"	"2"	"3"	"0"	"4"	"7"	"2"	"585"	"0"	"5"	"590"	"0"
"63"	"45"	"14"	"239"	"241"	"143"	"4"	"1"	"3"	"3"	"7"	"19"	"9"	"683"	"0"	"18"	"701"	"0"
"64"	"46"	"11"	"202"	"188"	"46"	"4"	"3"	"1"	"1"	"3"	"13"	"3"	"475"	"0"	"11"	"486"	"0"
"65"	"47"	"12"	"353"	"211"	"48"	"1"	"0"	"0"	"4"	"3"	"13"	"8"	"653"	"0"	"8"	"661"	"0"
"66"	"48"	"10"	"269"	"125"	"41"	"0"	"1"	"1"	"2"	"1"	"6"	"7"	"463"	"0"	"13"	"476"	"0"
"67"	"49"	"10"	"282"	"328"	"116"	"4"	"1"	"3"	"1"	"2"	"14"	"5"	"766"	"0"	"5"	"771"	"0"
"68"	"50"	"14"	"319"	"389"	"115"	"4"	"5"	"5"	"0"	"11"	"21"	"13"	"896"	"0"	"24"	"920"	"0"
"69"	"51"	"1"	"156"	"257"	"11"	"2"	"1"	"1"	"0"	"0"	"8"	"1"	"438"	"0"	"2"	"440"	"0"
"70"	"52"	"10"	"234"	"505"	"63"	"2"	"0"	"1"	"0"	"4"	"8"	"9"	"836"	"0"	"17"	"853"	"0"
"71"	"53"	"8"	"435"	"158"	"85"	"6"	"4"	"3"	"4"	"13"	"11"	"10"	"737"	"0"	"13"	"750"	"0"
"72"	"54"	"13"	"323"	"180"	"189"	"4"	"2"	"3"	"4"	"8"	"21"	"13"	"760"	"0"	"16"	"776"	"0"
"73"	"55"	"13"	"96"	"204"	"142"	"6"	"1"	"5"	"0"	"3"	"6"	"6"	"482"	"0"	"11"	"493"	"0"
"74"	"55A"	"11"	"167"	"124"	"93"	"0"	"1"	"4"	"2"	"4"	"3"	"4"	"413"	"0"	"9"	"422"	"0"
"75"	"56"	"11"	"378"	"81"	"97"	"3"	"0"	"6"	"3"	"6"	"5"	"1"	"591"	"0"	"10"	"601"	"0"
"76"	"57"	"10"	"293"	"258"	"107"	"6"	"0"	"6"	"2"	"15"	"15"	"0"	"712"	"0"	"7"	"719"	"0"
"77"	"58"	"18"	"267"	"307"	"112"	"5"	"3"	"8"	"2"	"3"	"6"	"12"	"743"	"0"	"19"	"762"	"0"
"78"	"59"	"15"	"456"	"139"	"54"	"2"	"1"	"7"	"1"	"5"	"7"	"3"	"690"	"0"	"12"	"702"	"0"
"79"	"60"	"2"	"481"	"29"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"525"	"0"	"1"	"526"	"0"
"80"	"61"	"2"	"435"	"34"	"25"	"1"	"0"	"2"	"0"	"1"	"1"	"2"	"503"	"0"	"10"	"513"	"0"
"81"	"62"	"6"	"372"	"69"	"49"	"3"	"1"	"1"	"1"	"1"	"6"	"12"	"521"	"0"	"16"	"537"	"0"
"82"	"63"	"18"	"399"	"121"	"147"	"10"	"2"	"7"	"1"	"1"	"8"	"8"	"722"	"0"	"6"	"728"	"0"
"83"	"64"	"2"	"88"	"268"	"81"	"3"	"3"	"7"	"2"	"6"	"14"	"4"	"478"	"0"	"5"	"483"	"0"
"84"	"65"	"25"	"146"	"512"	"163"	"12"	"9"	"6"	"11"	"20"	"38"	"11"	"953"	"0"	"16"	"969"	"0"
"85"	"66"	"18"	"276"	"269"	"216"	"7"	"9"	"21"	"3"	"14"	"19"	"9"	"861"	"0"	"32"	"893"	"0"
"86"	"67"	"2"	"12"	"352"	"10"	"1"	"0"	"0"	"0"	"1"	"6"	"0"	"384"	"0"	"8"	"392"	"0"
"87"	"68"	"21"	"232"	"308"	"118"	"7"	"2"	"7"	"4"	"10"	"11"	"6"	"726"	"0"	"30"	"756"	"0"
"88"	"69"	"17"	"176"	"387"	"148"	"8"	"3"	"8"	"5"	"9"	"17"	"8"	"786"	"0"	"28"	"814"	"0"
"89"	"70"	"10"	"593"	"182"	"20"	"0"	"3"	"1"	"3"	"6"	"11"	"14"	"843"	"0"	"19"	"862"	"0"
"90"	"71"	"6"	"80"	"360"	"99"	"4"	"3"	"2"	"0"	"5"	"12"	"2"	"573"	"0"	"2"	"575"	"0"
"91"	"71A"	"2"	"54"	"261"	"137"	"7"	"1"	"0"	"1"	"1"	"3"	"0"	"467"	"0"	"4"	"471"	"0"
"92"	"72"	"22"	"232"	"396"	"34"	"3"	"2"	"3"	"6"	"18"	"21"	"11"	"748"	"0"	"21"	"769"	"0"
"93"	"73"	"16"	"233"	"259"	"245"	"9"	"5"	"16"	"14"	"14"	"32"	"25"	"868"	"0"	"36"	"904"	"0"
"94"	"74"	"9"	"339"	"118"	"113"	"2"	"1"	"6"	"1"	"4"	"4"	"5"	"602"	"0"	"9"	"611"	"0"
"95"	"75"	"6"	"585"	"39"	"31"	"1"	"1"	"2"	"1"	"0"	"2"	"3"	"671"	"0"	"7"	"678"	"0"
"96"	"76"	"14"	"437"	"171"	"42"	"4"	"5"	"5"	"1"	"2"	"12"	"8"	"701"	"0"	"27"	"728"	"0"
"97"	"77"	"50"	"95"	"234"	"55"	"7"	"3"	"3"	"4"	"9"	"12"	"11"	"483"	"0"	"16"	"499"	"0"
"98"	"77A"	"23"	"305"	"93"	"50"	"4"	"0"	"3"	"0"	"7"	"5"	"7"	"497"	"0"	"9"	"506"	"0"
"99"	"78"	"5"	"423"	"136"	"111"	"2"	"1"	"1"	"1"	"5"	"7"	"2"	"694"	"0"	"3"	"697"	"0"
"100"	"79"	"9"	"49"	"510"	"38"	"6"	"3"	"3"	"3"	"2"	"15"	"6"	"644"	"0"	"9"	"653"	"0"
"101"	"80"	"7"	"84"	"453"	"45"	"7"	"1"	"3"	"4"	"6"	"17"	"6"	"633"	"0"	"6"	"639"	"0"
"102"	"81"	"6"	"597"	"76"	"49"	"3"	"2"	"1"	"2"	"4"	"4"	"4"	"748"	"0"	"5"	"753"	"0"
"103"	"82"	"2"	"50"	"353"	"2"	"0"	"0"	"1"	"0"	"1"	"10"	"1"	"420"	"0"	"5"	"425"	"0"
"104"	"83"	"7"	"377"	"236"	"35"	"4"	"1"	"0"	"0"	"7"	"9"	"3"	"679"	"0"	"11"	"690"	"0"
"105"	"84"	"12"	"118"	"65"	"29"	"1"	"2"	"4"	"2"	"4"	"8"	"6"	"251"	"0"	"17"	"268"	"0"
"106"	"85"	"7"	"164"	"178"	"118"	"3"	"1"	"6"	"1"	"9"	"12"	"9"	"508"	"0"	"5"	"513"	"0"
"107"	"86"	"16"	"195"	"195"	"182"	"6"	"1"	"2"	"3"	"5"	"5"	"8"	"618"	"0"	"8"	"626"	"0"
"108"	"87"	"13"	"215"	"222"	"99"	"5"	"2"	"5"	"5"	"2"	"13"	"11"	"592"	"0"	"15"	"607"	"0"
"109"	"88"	"11"	"299"	"172"	"113"	"4"	"1"	"4"	"3"	"7"	"2"	"5"	"621"	"0"	"14"	"635"	"0"
"110"	"89"	"19"	"220"	"87"	"255"	"13"	"2"	"11"	"4"	"14"	"9"	"8"	"642"	"0"	"19"	"661"	"0"
"111"	"90"	"2"	"310"	"57"	"399"	"4"	"1"	"9"	"4"	"9"	"5"	"7"	"807"	"0"	"15"	"822"	"0"
"112"	"91"	"12"	"451"	"137"	"220"	"11"	"1"	"3"	"10"	"8"	"7"	"3"	"863"	"0"	"16"	"879"	"0"
"113"	"92"	"11"	"308"	"122"	"140"	"3"	"1"	"4"	"2"	"6"	"9"	"7"	"613"	"0"	"15"	"628"	"0"
"114"	"93"	"7"	"217"	"257"	"255"	"7"	"0"	"5"	"3"	"5"	"7"	"3"	"766"	"0"	"17"	"783"	"0"
"115"	"94"	"0"	"470"	"17"	"4"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"496"	"0"	"2"	"498"	"0"
"116"	"95"	"9"	"431"	"297"	"111"	"4"	"0"	"5"	"2"	"7"	"8"	"16"	"890"	"0"	"18"	"908"	"0"
"117"	"96"	"6"	"472"	"22"	"8"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"511"	"0"	"3"	"514"	"0"
"118"	"97"	"15"	"550"	"82"	"28"	"1"	"2"	"2"	"0"	"4"	"9"	"2"	"695"	"0"	"10"	"705"	"0"
"119"	"98"	"13"	"446"	"175"	"32"	"6"	"2"	"3"	"3"	"7"	"11"	"13"	"711"	"0"	"30"	"741"	"0"
"120"	"99"	"14"	"249"	"583"	"50"	"11"	"1"	"8"	"0"	"6"	"14"	"15"	"951"	"0"	"11"	"962"	"0"
"121"	"100"	"6"	"298"	"70"	"37"	"1"	"1"	"2"	"4"	"3"	"2"	"6"	"430"	"0"	"12"	"442"	"0"
"122"	"100A"	"6"	"263"	"155"	"33"	"6"	"1"	"3"	"3"	"3"	"4"	"2"	"479"	"0"	"10"	"489"	"0"
"123"	"101"	"24"	"913"	"77"	"48"	"3"	"0"	"2"	"1"	"3"	"2"	"8"	"1081"	"0"	"5"	"1086"	"0"
"124"	"102"	"8"	"407"	"197"	"52"	"5"	"3"	"5"	"1"	"5"	"15"	"2"	"700"	"0"	"23"	"723"	"0"
"125"	"103"	"10"	"267"	"261"	"18"	"6"	"4"	"4"	"7"	"3"	"17"	"10"	"607"	"0"	"32"	"639"	"0"
"126"	"104"	"1"	"303"	"147"	"35"	"3"	"0"	"2"	"2"	"3"	"15"	"4"	"515"	"0"	"18"	"533"	"0"
"127"	"105"	"22"	"112"	"391"	"104"	"9"	"3"	"3"	"1"	"3"	"20"	"8"	"676"	"0"	"2"	"678"	"0"
"128"	"106"	"7"	"150"	"193"	"28"	"5"	"2"	"2"	"2"	"6"	"7"	"7"	"409"	"0"	"10"	"419"	"0"
"129"	"107"	"15"	"253"	"479"	"88"	"6"	"4"	"7"	"2"	"6"	"12"	"5"	"877"	"0"	"10"	"887"	"0"
"130"	"108"	"9"	"129"	"258"	"30"	"5"	"1"	"4"	"1"	"6"	"10"	"13"	"466"	"0"	"35"	"501"	"0"
"131"	"108A"	"8"	"148"	"224"	"21"	"7"	"2"	"0"	"1"	"4"	"10"	"6"	"431"	"0"	"19"	"450"	"0"
"132"	"109"	"15"	"411"	"443"	"53"	"9"	"1"	"10"	"2"	"6"	"11"	"1"	"962"	"0"	"6"	"968"	"0"
"133"	"110"	"2"	"53"	"507"	"17"	"3"	"0"	"2"	"1"	"1"	"9"	"1"	"596"	"0"	"6"	"602"	"0"
"134"	"111"	"11"	"302"	"244"	"66"	"5"	"2"	"6"	"4"	"6"	"12"	"7"	"665"	"0"	"14"	"679"	"0"
"135"	"112"	"14"	"207"	"234"	"17"	"8"	"1"	"0"	"1"	"5"	"4"	"4"	"495"	"0"	"7"	"502"	"0"
"136"	"113"	"8"	"385"	"304"	"159"	"11"	"8"	"9"	"1"	"9"	"11"	"9"	"914"	"0"	"20"	"934"	"0"
"137"	"114"	"11"	"124"	"295"	"212"	"10"	"1"	"9"	"3"	"10"	"13"	"8"	"696"	"0"	"27"	"723"	"0"
"138"	"115"	"6"	"29"	"257"	"10"	"2"	"5"	"2"	"1"	"2"	"1"	"2"	"317"	"0"	"3"	"320"	"0"
"139"	"116"	"15"	"423"	"105"	"170"	"4"	"4"	"7"	"3"	"12"	"13"	"22"	"778"	"0"	"29"	"807"	"0"
"140"	"117"	"7"	"134"	"192"	"131"	"3"	"1"	"1"	"0"	"4"	"11"	"8"	"492"	"0"	"13"	"505"	"0"
"141"	"117A"	"6"	"140"	"197"	"66"	"6"	"1"	"0"	"1"	"2"	"6"	"4"	"429"	"0"	"13"	"442"	"0"
"142"	"118"	"16"	"185"	"92"	"255"	"3"	"5"	"1"	"3"	"2"	"3"	"1"	"566"	"0"	"6"	"572"	"0"
"143"	"119"	"14"	"256"	"89"	"262"	"3"	"3"	"7"	"3"	"5"	"7"	"3"	"652"	"0"	"5"	"657"	"0"
"144"	"120"	"4"	"186"	"136"	"84"	"5"	"1"	"1"	"1"	"4"	"1"	"2"	"425"	"0"	"17"	"442"	"0"
"145"	"121"	"12"	"273"	"176"	"221"	"8"	"3"	"4"	"3"	"4"	"3"	"8"	"715"	"0"	"14"	"729"	"0"
"146"	"122"	"5"	"14"	"690"	"11"	"3"	"0"	"1"	"1"	"1"	"11"	"4"	"741"	"0"	"23"	"764"	"0"
"147"	"123"	"22"	"247"	"475"	"105"	"16"	"3"	"3"	"2"	"27"	"11"	"11"	"922"	"0"	"26"	"948"	"0"
"148"	"124"	"8"	"58"	"309"	"94"	"4"	"1"	"4"	"3"	"5"	"12"	"5"	"503"	"0"	"13"	"516"	"0"
"149"	"125"	"13"	"173"	"186"	"374"	"6"	"1"	"9"	"2"	"6"	"8"	"6"	"784"	"0"	"15"	"799"	"0"
"150"	"126"	"2"	"329"	"80"	"20"	"2"	"0"	"2"	"1"	"3"	"7"	"6"	"452"	"0"	"6"	"458"	"0"
"151"	"127"	"6"	"139"	"369"	"61"	"4"	"3"	"2"	"4"	"5"	"11"	"2"	"606"	"0"	"15"	"621"	"0"
"152"	"128"	"25"	"206"	"490"	"91"	"13"	"3"	"2"	"4"	"3"	"21"	"10"	"868"	"0"	"9"	"877"	"0"
"153"	"129"	"10"	"454"	"128"	"71"	"3"	"0"	"6"	"1"	"10"	"15"	"10"	"708"	"0"	"17"	"725"	"0"
"154"	"130"	"9"	"168"	"399"	"150"	"7"	"0"	"6"	"0"	"4"	"12"	"3"	"758"	"0"	"11"	"769"	"0"
"155"	"131"	"14"	"458"	"220"	"40"	"2"	"1"	"1"	"2"	"4"	"12"	"9"	"763"	"0"	"17"	"780"	"0"
"156"	"132"	"9"	"222"	"98"	"16"	"2"	"0"	"0"	"2"	"1"	"4"	"6"	"360"	"0"	"12"	"372"	"0"
"157"	"132A"	"3"	"201"	"76"	"59"	"1"	"4"	"1"	"0"	"2"	"3"	"4"	"354"	"0"	"8"	"362"	"0"
"158"	"133"	"6"	"308"	"312"	"92"	"4"	"1"	"4"	"1"	"9"	"9"	"2"	"748"	"0"	"15"	"763"	"0"
"159"	"134"	"1"	"125"	"860"	"5"	"7"	"2"	"2"	"1"	"1"	"7"	"6"	"1017"	"0"	"12"	"1029"	"0"
"160"	"135"	"6"	"805"	"47"	"46"	"1"	"0"	"1"	"0"	"0"	"5"	"5"	"916"	"0"	"4"	"920"	"0"
"161"	"136"	"2"	"475"	"35"	"10"	"1"	"0"	"1"	"0"	"3"	"1"	"6"	"534"	"0"	"1"	"535"	"0"
"162"	"137"	"7"	"221"	"399"	"25"	"2"	"0"	"0"	"3"	"2"	"15"	"7"	"681"	"0"	"6"	"687"	"0"
"163"	"138"	"11"	"128"	"450"	"312"	"5"	"7"	"5"	"5"	"10"	"30"	"6"	"969"	"0"	"19"	"988"	"0"
"164"	"139"	"14"	"213"	"479"	"73"	"8"	"6"	"6"	"2"	"17"	"30"	"21"	"869"	"0"	"28"	"897"	"0"
"165"	"140"	"11"	"215"	"273"	"20"	"2"	"1"	"2"	"4"	"3"	"10"	"9"	"550"	"0"	"10"	"560"	"0"
"166"	"141"	"2"	"240"	"20"	"0"	"8"	"5"	"1"	"0"	"1"	"1"	"3"	"281"	"0"	"5"	"286"	"0"
"167"	"142"	"3"	"857"	"76"	"36"	"2"	"0"	"2"	"3"	"2"	"4"	"9"	"994"	"0"	"5"	"999"	"0"
"168"	"143"	"12"	"197"	"233"	"143"	"11"	"0"	"6"	"2"	"4"	"15"	"12"	"635"	"0"	"15"	"650"	"0"
"169"	"144"	"17"	"266"	"435"	"45"	"1"	"2"	"2"	"1"	"3"	"11"	"5"	"788"	"0"	"4"	"792"	"0"
"170"	"145"	"4"	"502"	"34"	"5"	"1"	"0"	"2"	"1"	"0"	"0"	"2"	"551"	"0"	"4"	"555"	"0"
"171"	"146"	"4"	"417"	"28"	"31"	"0"	"1"	"0"	"0"	"2"	"4"	"8"	"495"	"0"	"7"	"502"	"0"
"172"	"147"	"6"	"401"	"82"	"12"	"1"	"0"	"4"	"2"	"2"	"4"	"5"	"519"	"0"	"4"	"523"	"0"
"173"	"148"	"1"	"357"	"87"	"27"	"2"	"0"	"2"	"1"	"4"	"6"	"5"	"492"	"0"	"11"	"503"	"0"
"174"	"149"	"2"	"197"	"28"	"32"	"2"	"2"	"2"	"1"	"1"	"1"	"3"	"271"	"0"	"4"	"275"	"0"
"175"	"150"	"8"	"225"	"336"	"29"	"8"	"4"	"3"	"2"	"10"	"24"	"10"	"659"	"0"	"12"	"671"	"0"
"176"	"151"	"3"	"466"	"132"	"77"	"3"	"3"	"5"	"3"	"2"	"4"	"3"	"701"	"0"	"6"	"707"	"0"
"177"	"152"	"8"	"568"	"116"	"32"	"4"	"1"	"4"	"2"	"7"	"11"	"9"	"762"	"0"	"9"	"771"	"0"
"178"	"153"	"5"	"446"	"39"	"45"	"0"	"0"	"0"	"0"	"3"	"1"	"4"	"543"	"0"	"4"	"547"	"0"
"179"	"154"	"7"	"223"	"221"	"31"	"4"	"2"	"2"	"2"	"2"	"11"	"6"	"511"	"0"	"5"	"516"	"0"
"180"	"155"	"7"	"390"	"240"	"62"	"11"	"1"	"5"	"3"	"7"	"9"	"10"	"745"	"0"	"7"	"752"	"0"
"181"	"156"	"6"	"333"	"343"	"24"	"3"	"2"	"6"	"4"	"4"	"16"	"6"	"747"	"0"	"9"	"756"	"0"
"182"	"157"	"4"	"309"	"256"	"172"	"8"	"1"	"3"	"1"	"11"	"10"	"5"	"780"	"0"	"14"	"794"	"0"
"183"	"158"	"6"	"417"	"194"	"62"	"7"	"0"	"4"	"3"	"10"	"16"	"5"	"724"	"0"	"11"	"735"	"0"
"184"	"159"	"3"	"254"	"225"	"72"	"6"	"1"	"8"	"0"	"2"	"7"	"3"	"581"	"0"	"8"	"589"	"0"
"185"	"160"	"2"	"129"	"331"	"10"	"3"	"1"	"3"	"0"	"4"	"8"	"1"	"492"	"0"	"3"	"495"	"0"
"186"	"161"	"9"	"230"	"338"	"50"	"5"	"3"	"5"	"3"	"14"	"20"	"10"	"687"	"0"	"9"	"696"	"0"
"187"	"162"	"5"	"334"	"84"	"30"	"1"	"0"	"5"	"0"	"4"	"3"	"3"	"469"	"0"	"4"	"473"	"0"
"188"	"163"	"2"	"403"	"158"	"50"	"1"	"1"	"4"	"2"	"3"	"7"	"6"	"637"	"0"	"9"	"646"	"0"
"189"	"164"	"2"	"211"	"204"	"42"	"2"	"1"	"3"	"0"	"2"	"7"	"3"	"477"	"0"	"11"	"488"	"0"
"190"	"164A"	"3"	"172"	"245"	"44"	"0"	"1"	"2"	"1"	"2"	"9"	"3"	"482"	"0"	"6"	"488"	"0"
"191"	"165"	"6"	"399"	"214"	"13"	"6"	"1"	"2"	"1"	"9"	"13"	"9"	"673"	"0"	"9"	"682"	"0"
