"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"11"	"16"	"295"	"194"	"40"	"14"	"3"	"4"	"5"	"3"	"0"	"0"	"3"	"9"	"586"	"0"	"10"	"596"	"0"
"24"	"12"	"10"	"78"	"322"	"44"	"0"	"0"	"2"	"0"	"2"	"1"	"0"	"1"	"4"	"464"	"0"	"9"	"473"	"0"
"25"	"13"	"29"	"748"	"17"	"45"	"6"	"3"	"4"	"5"	"0"	"2"	"0"	"0"	"3"	"862"	"0"	"5"	"867"	"0"
"26"	"14"	"35"	"458"	"94"	"63"	"2"	"5"	"1"	"3"	"1"	"1"	"2"	"5"	"11"	"681"	"0"	"12"	"693"	"0"
"27"	"15"	"20"	"111"	"369"	"342"	"6"	"13"	"7"	"2"	"2"	"4"	"5"	"3"	"2"	"886"	"0"	"3"	"889"	"0"
"28"	"16"	"3"	"19"	"71"	"94"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"189"	"0"	"1"	"190"	"0"
"29"	"17"	"31"	"412"	"65"	"138"	"5"	"5"	"4"	"5"	"3"	"2"	"3"	"6"	"10"	"689"	"0"	"10"	"699"	"0"
"30"	"18"	"23"	"383"	"52"	"36"	"8"	"6"	"4"	"3"	"5"	"2"	"6"	"10"	"22"	"560"	"0"	"41"	"601"	"0"
"31"	"19"	"5"	"10"	"215"	"219"	"8"	"4"	"6"	"3"	"2"	"5"	"11"	"11"	"6"	"505"	"0"	"27"	"532"	"0"
"32"	"20"	"9"	"25"	"195"	"113"	"4"	"4"	"2"	"4"	"1"	"3"	"4"	"4"	"1"	"369"	"0"	"4"	"373"	"0"
"33"	"21"	"18"	"311"	"64"	"380"	"7"	"5"	"3"	"6"	"1"	"4"	"5"	"7"	"2"	"813"	"0"	"10"	"823"	"0"
"34"	"22"	"9"	"747"	"46"	"111"	"17"	"2"	"5"	"2"	"1"	"2"	"1"	"3"	"9"	"955"	"0"	"5"	"960"	"0"
"35"	"23"	"9"	"501"	"18"	"47"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"586"	"0"	"1"	"587"	"0"
"36"	"24"	"8"	"966"	"11"	"6"	"6"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"4"	"1003"	"0"	"4"	"1007"	"0"
"37"	"25"	"13"	"396"	"6"	"7"	"16"	"6"	"3"	"0"	"2"	"2"	"1"	"0"	"6"	"458"	"0"	"9"	"467"	"0"
"38"	"26"	"9"	"368"	"22"	"29"	"4"	"2"	"0"	"0"	"1"	"2"	"2"	"3"	"13"	"455"	"0"	"9"	"464"	"0"
"39"	"27"	"8"	"356"	"14"	"8"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"3"	"7"	"398"	"0"	"5"	"403"	"0"
"40"	"28"	"3"	"616"	"7"	"16"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"5"	"653"	"0"	"0"	"653"	"0"
"41"	"29"	"13"	"407"	"6"	"20"	"1"	"1"	"0"	"0"	"2"	"0"	"2"	"2"	"15"	"469"	"0"	"8"	"477"	"0"
"42"	"30"	"33"	"515"	"12"	"85"	"4"	"1"	"3"	"5"	"1"	"2"	"4"	"1"	"12"	"678"	"0"	"9"	"687"	"0"
"43"	"31"	"8"	"308"	"13"	"61"	"2"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"6"	"403"	"0"	"5"	"408"	"0"
"44"	"32"	"30"	"328"	"10"	"17"	"1"	"1"	"0"	"1"	"0"	"1"	"5"	"2"	"5"	"401"	"0"	"6"	"407"	"0"
"45"	"33"	"8"	"15"	"185"	"294"	"1"	"7"	"2"	"3"	"2"	"1"	"6"	"2"	"3"	"529"	"0"	"6"	"535"	"0"
"46"	"34"	"13"	"134"	"233"	"134"	"3"	"5"	"7"	"2"	"3"	"0"	"3"	"2"	"5"	"544"	"0"	"10"	"554"	"0"
"47"	"35"	"13"	"145"	"198"	"261"	"8"	"3"	"6"	"3"	"1"	"8"	"6"	"12"	"17"	"681"	"0"	"40"	"721"	"0"
"48"	"36"	"18"	"442"	"177"	"19"	"3"	"2"	"4"	"2"	"0"	"3"	"4"	"7"	"12"	"693"	"0"	"17"	"710"	"0"
"49"	"37"	"27"	"345"	"177"	"18"	"1"	"5"	"2"	"4"	"5"	"1"	"6"	"3"	"7"	"601"	"0"	"12"	"613"	"0"
"50"	"38"	"16"	"401"	"237"	"58"	"1"	"4"	"2"	"1"	"4"	"5"	"3"	"10"	"22"	"764"	"0"	"41"	"805"	"0"
"51"	"39"	"18"	"163"	"122"	"170"	"4"	"5"	"1"	"5"	"6"	"3"	"4"	"5"	"4"	"510"	"0"	"6"	"516"	"0"
"52"	"39A"	"11"	"310"	"88"	"100"	"0"	"4"	"6"	"0"	"4"	"4"	"4"	"3"	"20"	"554"	"0"	"19"	"573"	"0"
"53"	"40"	"12"	"359"	"110"	"75"	"6"	"3"	"9"	"3"	"1"	"2"	"8"	"4"	"11"	"603"	"0"	"29"	"632"	"0"
"54"	"41"	"27"	"469"	"124"	"130"	"6"	"6"	"6"	"0"	"1"	"5"	"1"	"5"	"7"	"787"	"0"	"7"	"794"	"0"
"55"	"42"	"5"	"9"	"98"	"335"	"5"	"13"	"4"	"4"	"1"	"14"	"18"	"5"	"17"	"528"	"0"	"23"	"551"	"0"
"56"	"43"	"15"	"372"	"144"	"135"	"2"	"7"	"4"	"2"	"5"	"4"	"7"	"11"	"15"	"723"	"0"	"10"	"733"	"0"
"57"	"44"	"4"	"138"	"63"	"18"	"2"	"1"	"0"	"3"	"1"	"0"	"1"	"3"	"3"	"237"	"0"	"8"	"245"	"0"
"58"	"44A"	"1"	"101"	"106"	"127"	"3"	"0"	"2"	"2"	"1"	"2"	"3"	"5"	"5"	"358"	"0"	"17"	"375"	"0"
"59"	"45"	"12"	"284"	"177"	"164"	"2"	"2"	"2"	"0"	"3"	"1"	"4"	"1"	"5"	"657"	"0"	"5"	"662"	"0"
"60"	"46"	"17"	"290"	"105"	"162"	"2"	"3"	"2"	"2"	"2"	"1"	"8"	"4"	"11"	"609"	"0"	"8"	"617"	"0"
"61"	"47"	"24"	"428"	"141"	"131"	"2"	"1"	"2"	"1"	"4"	"6"	"10"	"6"	"11"	"767"	"0"	"12"	"779"	"0"
"62"	"48"	"3"	"19"	"240"	"134"	"2"	"2"	"3"	"2"	"1"	"2"	"2"	"3"	"3"	"416"	"0"	"8"	"424"	"0"
"63"	"49"	"11"	"73"	"113"	"305"	"5"	"6"	"3"	"2"	"0"	"4"	"6"	"6"	"4"	"538"	"0"	"14"	"552"	"0"
"64"	"50"	"26"	"290"	"155"	"28"	"2"	"1"	"0"	"0"	"0"	"3"	"2"	"0"	"1"	"508"	"0"	"0"	"508"	"0"
"65"	"51"	"10"	"502"	"186"	"89"	"3"	"6"	"2"	"2"	"3"	"3"	"1"	"4"	"9"	"820"	"0"	"16"	"836"	"0"
"66"	"52"	"11"	"195"	"56"	"315"	"6"	"7"	"2"	"1"	"1"	"5"	"5"	"1"	"8"	"613"	"0"	"4"	"617"	"0"
"67"	"53"	"8"	"164"	"105"	"144"	"3"	"2"	"3"	"3"	"3"	"3"	"0"	"1"	"6"	"445"	"0"	"5"	"450"	"0"
"68"	"54"	"15"	"546"	"51"	"69"	"3"	"3"	"0"	"0"	"0"	"3"	"6"	"1"	"18"	"715"	"0"	"16"	"731"	"0"
"69"	"55"	"19"	"858"	"11"	"30"	"2"	"0"	"1"	"0"	"2"	"3"	"4"	"5"	"20"	"955"	"0"	"21"	"976"	"0"
"70"	"56"	"11"	"734"	"23"	"78"	"1"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"8"	"859"	"0"	"4"	"863"	"0"
"71"	"57"	"4"	"124"	"35"	"244"	"4"	"7"	"1"	"2"	"1"	"7"	"4"	"0"	"5"	"438"	"0"	"5"	"443"	"0"
"72"	"58"	"22"	"478"	"182"	"31"	"1"	"3"	"8"	"5"	"7"	"1"	"7"	"10"	"18"	"773"	"0"	"28"	"801"	"0"
"73"	"59"	"8"	"64"	"253"	"342"	"4"	"5"	"3"	"2"	"2"	"8"	"1"	"4"	"5"	"701"	"0"	"15"	"716"	"0"
"74"	"60"	"6"	"90"	"148"	"312"	"2"	"1"	"10"	"6"	"7"	"14"	"4"	"9"	"7"	"616"	"0"	"28"	"644"	"0"
"75"	"61"	"2"	"115"	"172"	"250"	"6"	"3"	"4"	"2"	"1"	"2"	"5"	"2"	"3"	"567"	"0"	"9"	"576"	"0"
"76"	"62"	"3"	"168"	"316"	"81"	"0"	"5"	"4"	"3"	"2"	"5"	"15"	"4"	"8"	"614"	"0"	"12"	"626"	"0"
"77"	"63"	"7"	"26"	"609"	"126"	"8"	"10"	"8"	"6"	"3"	"4"	"5"	"14"	"7"	"833"	"0"	"13"	"846"	"0"
"78"	"64"	"19"	"4"	"93"	"436"	"8"	"5"	"6"	"4"	"0"	"0"	"0"	"1"	"1"	"577"	"0"	"4"	"581"	"0"
"79"	"65"	"11"	"91"	"499"	"145"	"3"	"1"	"5"	"5"	"2"	"6"	"4"	"7"	"8"	"787"	"0"	"15"	"802"	"0"
"80"	"66"	"19"	"490"	"132"	"97"	"2"	"3"	"4"	"4"	"2"	"3"	"4"	"10"	"13"	"783"	"0"	"26"	"809"	"0"
"81"	"67"	"5"	"10"	"126"	"235"	"3"	"5"	"2"	"3"	"2"	"5"	"5"	"4"	"8"	"413"	"0"	"21"	"434"	"0"
"82"	"68"	"16"	"9"	"212"	"232"	"5"	"4"	"3"	"1"	"4"	"0"	"4"	"2"	"0"	"492"	"0"	"5"	"497"	"0"
"83"	"69"	"18"	"279"	"128"	"260"	"4"	"7"	"3"	"4"	"5"	"5"	"9"	"7"	"11"	"740"	"0"	"18"	"758"	"0"
"84"	"70"	"9"	"318"	"268"	"37"	"0"	"3"	"2"	"3"	"2"	"1"	"7"	"3"	"18"	"671"	"0"	"17"	"688"	"0"
"85"	"71"	"8"	"247"	"194"	"86"	"3"	"6"	"4"	"5"	"0"	"1"	"5"	"2"	"8"	"569"	"0"	"3"	"572"	"0"
"86"	"72"	"5"	"247"	"26"	"186"	"2"	"2"	"1"	"1"	"2"	"3"	"4"	"1"	"6"	"486"	"0"	"2"	"488"	"0"
"87"	"73"	"19"	"280"	"244"	"128"	"4"	"7"	"12"	"4"	"3"	"2"	"4"	"3"	"2"	"712"	"0"	"4"	"716"	"0"
"88"	"74"	"12"	"636"	"9"	"9"	"0"	"2"	"1"	"1"	"1"	"4"	"2"	"6"	"17"	"700"	"0"	"10"	"710"	"0"
"89"	"75"	"9"	"391"	"93"	"38"	"4"	"1"	"1"	"2"	"0"	"1"	"4"	"6"	"14"	"564"	"0"	"9"	"573"	"0"
"90"	"76"	"21"	"55"	"234"	"515"	"7"	"8"	"7"	"7"	"3"	"3"	"4"	"1"	"6"	"871"	"0"	"15"	"886"	"0"
"91"	"77"	"0"	"572"	"13"	"14"	"3"	"0"	"0"	"3"	"0"	"1"	"1"	"1"	"4"	"612"	"0"	"4"	"616"	"0"
"92"	"77A"	"8"	"368"	"7"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"6"	"400"	"0"	"4"	"404"	"0"
"93"	"78"	"19"	"510"	"10"	"7"	"3"	"2"	"1"	"0"	"2"	"2"	"0"	"1"	"3"	"560"	"0"	"6"	"566"	"0"
"94"	"78A"	"6"	"381"	"7"	"9"	"1"	"1"	"0"	"1"	"2"	"3"	"3"	"3"	"16"	"433"	"0"	"17"	"450"	"0"
"95"	"79"	"7"	"528"	"23"	"14"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"6"	"12"	"592"	"0"	"6"	"598"	"0"
"96"	"79A"	"10"	"541"	"23"	"20"	"1"	"1"	"0"	"1"	"0"	"2"	"1"	"1"	"9"	"610"	"0"	"10"	"620"	"0"
"97"	"80"	"19"	"698"	"53"	"11"	"2"	"4"	"3"	"3"	"1"	"6"	"5"	"6"	"16"	"827"	"0"	"24"	"851"	"0"
"98"	"81"	"22"	"553"	"76"	"14"	"1"	"2"	"2"	"5"	"6"	"4"	"3"	"5"	"10"	"703"	"0"	"23"	"726"	"0"
"99"	"82"	"40"	"754"	"17"	"43"	"5"	"5"	"2"	"3"	"5"	"4"	"3"	"5"	"23"	"909"	"0"	"25"	"934"	"0"
"100"	"83"	"14"	"148"	"316"	"23"	"1"	"2"	"2"	"3"	"0"	"1"	"0"	"2"	"0"	"512"	"0"	"1"	"513"	"0"
"101"	"84"	"3"	"207"	"210"	"158"	"3"	"5"	"2"	"4"	"0"	"2"	"2"	"1"	"6"	"603"	"0"	"8"	"611"	"0"
"102"	"85"	"13"	"235"	"159"	"261"	"3"	"4"	"5"	"8"	"5"	"3"	"3"	"4"	"9"	"712"	"0"	"9"	"721"	"0"
"103"	"86"	"7"	"381"	"65"	"94"	"1"	"3"	"0"	"3"	"1"	"1"	"0"	"2"	"5"	"563"	"0"	"7"	"570"	"0"
"104"	"87"	"12"	"322"	"189"	"14"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"5"	"12"	"560"	"0"	"9"	"569"	"0"
"105"	"88"	"5"	"11"	"312"	"305"	"6"	"8"	"2"	"2"	"3"	"3"	"3"	"5"	"3"	"668"	"0"	"10"	"678"	"0"
"106"	"89"	"7"	"14"	"411"	"319"	"8"	"5"	"4"	"2"	"3"	"7"	"6"	"4"	"7"	"797"	"0"	"22"	"819"	"0"
"107"	"90"	"3"	"4"	"294"	"302"	"7"	"13"	"9"	"6"	"4"	"8"	"7"	"5"	"8"	"670"	"0"	"16"	"686"	"0"
"108"	"91"	"9"	"13"	"414"	"122"	"3"	"4"	"6"	"4"	"5"	"0"	"1"	"2"	"2"	"585"	"0"	"2"	"587"	"0"
"109"	"92"	"5"	"10"	"440"	"71"	"1"	"2"	"3"	"2"	"4"	"0"	"3"	"2"	"3"	"546"	"0"	"6"	"552"	"0"
"110"	"92A"	"1"	"36"	"503"	"98"	"3"	"3"	"3"	"1"	"2"	"2"	"1"	"0"	"2"	"655"	"0"	"5"	"660"	"0"
"111"	"93"	"24"	"265"	"533"	"54"	"8"	"6"	"2"	"5"	"3"	"3"	"3"	"0"	"1"	"907"	"0"	"9"	"916"	"0"
"112"	"94"	"9"	"8"	"176"	"493"	"9"	"4"	"2"	"3"	"3"	"6"	"7"	"5"	"8"	"733"	"0"	"16"	"749"	"0"
"113"	"95"	"7"	"66"	"412"	"114"	"7"	"4"	"1"	"3"	"3"	"1"	"3"	"11"	"5"	"637"	"0"	"15"	"652"	"0"
"114"	"96"	"10"	"194"	"65"	"179"	"3"	"4"	"5"	"1"	"2"	"3"	"3"	"6"	"4"	"479"	"0"	"16"	"495"	"0"
"115"	"97"	"1"	"50"	"173"	"205"	"6"	"1"	"5"	"0"	"2"	"2"	"3"	"1"	"5"	"454"	"0"	"16"	"470"	"0"
"116"	"98"	"8"	"74"	"186"	"305"	"2"	"6"	"0"	"2"	"0"	"3"	"3"	"3"	"4"	"596"	"0"	"4"	"600"	"0"
"117"	"99"	"2"	"21"	"255"	"105"	"4"	"1"	"0"	"2"	"1"	"1"	"3"	"1"	"0"	"396"	"0"	"3"	"399"	"0"
"118"	"100"	"0"	"6"	"121"	"143"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"2"	"278"	"0"	"3"	"281"	"0"
"119"	"101"	"15"	"238"	"340"	"13"	"3"	"2"	"3"	"1"	"2"	"9"	"3"	"6"	"5"	"640"	"0"	"12"	"652"	"0"
"120"	"102"	"13"	"160"	"346"	"168"	"2"	"3"	"6"	"3"	"4"	"3"	"4"	"0"	"2"	"714"	"0"	"4"	"718"	"0"
"121"	"103"	"5"	"87"	"52"	"119"	"2"	"3"	"3"	"3"	"2"	"51"	"0"	"1"	"2"	"330"	"0"	"3"	"333"	"0"
"122"	"104"	"17"	"165"	"257"	"330"	"9"	"6"	"2"	"3"	"1"	"7"	"7"	"4"	"6"	"814"	"0"	"32"	"846"	"0"
"123"	"105"	"6"	"329"	"178"	"210"	"5"	"2"	"2"	"3"	"0"	"2"	"5"	"3"	"6"	"751"	"0"	"4"	"755"	"0"
"124"	"106"	"5"	"38"	"360"	"424"	"9"	"3"	"7"	"4"	"6"	"12"	"5"	"6"	"14"	"893"	"0"	"15"	"908"	"0"
"125"	"107"	"23"	"197"	"298"	"218"	"2"	"7"	"3"	"1"	"3"	"5"	"5"	"5"	"7"	"774"	"0"	"14"	"788"	"0"
"126"	"108"	"23"	"324"	"211"	"288"	"7"	"5"	"5"	"7"	"5"	"10"	"8"	"6"	"14"	"913"	"0"	"22"	"935"	"0"
"127"	"109"	"3"	"60"	"169"	"119"	"3"	"3"	"3"	"0"	"0"	"1"	"0"	"2"	"2"	"365"	"0"	"5"	"370"	"0"
"128"	"109A"	"3"	"172"	"267"	"184"	"6"	"3"	"3"	"0"	"0"	"2"	"3"	"0"	"6"	"649"	"0"	"18"	"667"	"0"
"129"	"110"	"3"	"102"	"271"	"249"	"5"	"2"	"4"	"3"	"3"	"5"	"8"	"2"	"6"	"663"	"0"	"8"	"671"	"0"
"130"	"111"	"2"	"31"	"354"	"94"	"1"	"3"	"1"	"2"	"0"	"1"	"0"	"1"	"2"	"492"	"0"	"2"	"494"	"0"
"131"	"112"	"10"	"328"	"208"	"36"	"0"	"3"	"0"	"2"	"3"	"7"	"6"	"1"	"6"	"610"	"0"	"4"	"614"	"0"
"132"	"113"	"2"	"381"	"59"	"39"	"1"	"1"	"2"	"1"	"2"	"23"	"3"	"5"	"8"	"527"	"0"	"18"	"545"	"0"
"133"	"114"	"3"	"51"	"414"	"66"	"1"	"5"	"0"	"1"	"3"	"3"	"2"	"4"	"1"	"554"	"0"	"1"	"555"	"0"
"134"	"114A"	"3"	"57"	"285"	"46"	"0"	"2"	"5"	"0"	"1"	"3"	"3"	"1"	"2"	"408"	"0"	"5"	"413"	"0"
"135"	"115"	"5"	"241"	"48"	"398"	"9"	"7"	"6"	"2"	"3"	"5"	"7"	"3"	"9"	"743"	"0"	"17"	"760"	"0"
"136"	"116"	"30"	"342"	"34"	"421"	"4"	"7"	"3"	"16"	"7"	"9"	"10"	"3"	"6"	"892"	"0"	"15"	"907"	"0"
"137"	"117"	"7"	"103"	"542"	"169"	"4"	"6"	"8"	"3"	"5"	"6"	"6"	"2"	"6"	"867"	"0"	"18"	"885"	"0"
"138"	"118"	"2"	"57"	"583"	"76"	"2"	"3"	"1"	"1"	"0"	"1"	"1"	"3"	"1"	"731"	"0"	"6"	"737"	"0"
"139"	"119"	"6"	"460"	"106"	"134"	"4"	"4"	"7"	"2"	"6"	"22"	"10"	"14"	"12"	"787"	"0"	"43"	"830"	"0"
"140"	"120"	"14"	"333"	"36"	"162"	"1"	"2"	"3"	"4"	"1"	"3"	"4"	"5"	"0"	"568"	"0"	"2"	"570"	"0"
"141"	"121"	"18"	"618"	"82"	"45"	"1"	"4"	"8"	"3"	"2"	"5"	"6"	"6"	"12"	"810"	"0"	"20"	"830"	"0"
"142"	"122"	"7"	"60"	"191"	"195"	"1"	"2"	"2"	"2"	"2"	"0"	"0"	"2"	"3"	"467"	"0"	"5"	"472"	"0"
"143"	"123"	"4"	"140"	"140"	"346"	"15"	"4"	"3"	"2"	"0"	"2"	"6"	"7"	"13"	"682"	"0"	"10"	"692"	"0"
"144"	"124"	"17"	"318"	"19"	"325"	"0"	"6"	"1"	"1"	"2"	"3"	"1"	"2"	"5"	"700"	"0"	"5"	"705"	"0"
"145"	"124A"	"8"	"97"	"20"	"126"	"0"	"2"	"0"	"0"	"3"	"8"	"6"	"3"	"5"	"278"	"0"	"9"	"287"	"0"
"146"	"125"	"17"	"554"	"13"	"23"	"1"	"0"	"0"	"2"	"2"	"2"	"1"	"1"	"10"	"626"	"0"	"7"	"633"	"0"
"147"	"126"	"28"	"636"	"68"	"15"	"2"	"2"	"3"	"6"	"4"	"2"	"5"	"10"	"26"	"807"	"0"	"16"	"823"	"0"
"148"	"127"	"11"	"43"	"125"	"361"	"8"	"7"	"7"	"4"	"7"	"45"	"5"	"7"	"6"	"636"	"0"	"14"	"650"	"0"
"149"	"128"	"8"	"73"	"188"	"179"	"4"	"7"	"3"	"3"	"4"	"6"	"8"	"2"	"11"	"496"	"0"	"31"	"527"	"0"
"150"	"129"	"2"	"21"	"329"	"192"	"5"	"6"	"5"	"1"	"2"	"7"	"9"	"8"	"8"	"595"	"0"	"26"	"621"	"0"
"151"	"130"	"12"	"23"	"288"	"324"	"3"	"8"	"6"	"1"	"4"	"6"	"4"	"7"	"5"	"691"	"0"	"23"	"714"	"0"
"152"	"131"	"1"	"150"	"192"	"89"	"4"	"2"	"2"	"2"	"4"	"10"	"1"	"2"	"6"	"465"	"0"	"17"	"482"	"0"
"153"	"132"	"5"	"124"	"99"	"234"	"2"	"1"	"4"	"4"	"1"	"5"	"2"	"2"	"4"	"487"	"0"	"5"	"492"	"0"
"154"	"133"	"12"	"227"	"117"	"448"	"3"	"3"	"2"	"1"	"3"	"6"	"3"	"0"	"6"	"831"	"0"	"5"	"836"	"0"
"155"	"134"	"4"	"239"	"5"	"69"	"3"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"324"	"0"	"1"	"325"	"0"
"156"	"135"	"19"	"529"	"6"	"75"	"3"	"2"	"1"	"1"	"0"	"2"	"2"	"4"	"12"	"656"	"0"	"3"	"659"	"0"
"157"	"135A"	"4"	"164"	"70"	"141"	"4"	"5"	"3"	"0"	"1"	"5"	"3"	"2"	"1"	"403"	"0"	"7"	"410"	"0"
"158"	"136"	"19"	"520"	"16"	"89"	"3"	"0"	"0"	"2"	"3"	"0"	"2"	"0"	"4"	"658"	"0"	"2"	"660"	"0"
"159"	"137"	"21"	"569"	"24"	"59"	"2"	"1"	"2"	"1"	"2"	"1"	"4"	"5"	"7"	"698"	"0"	"18"	"716"	"0"
"160"	"138"	"16"	"529"	"41"	"85"	"2"	"2"	"5"	"2"	"1"	"1"	"3"	"2"	"5"	"694"	"0"	"5"	"699"	"0"
"161"	"138A"	"3"	"348"	"18"	"108"	"2"	"1"	"2"	"2"	"0"	"3"	"1"	"1"	"2"	"491"	"0"	"2"	"493"	"0"
"162"	"139"	"14"	"314"	"111"	"244"	"2"	"5"	"2"	"2"	"2"	"4"	"10"	"6"	"6"	"722"	"0"	"14"	"736"	"0"
"163"	"140"	"8"	"261"	"195"	"173"	"6"	"4"	"3"	"3"	"5"	"2"	"7"	"4"	"5"	"676"	"0"	"15"	"691"	"0"
"164"	"141"	"28"	"92"	"582"	"167"	"5"	"2"	"4"	"1"	"3"	"1"	"0"	"0"	"1"	"886"	"0"	"2"	"888"	"0"
"165"	"142"	"11"	"426"	"167"	"98"	"1"	"2"	"3"	"0"	"1"	"0"	"0"	"2"	"1"	"712"	"0"	"1"	"713"	"0"
"166"	"143"	"8"	"165"	"105"	"114"	"1"	"5"	"1"	"4"	"0"	"4"	"4"	"7"	"6"	"424"	"0"	"15"	"439"	"0"
"167"	"144"	"16"	"338"	"96"	"86"	"5"	"4"	"3"	"2"	"1"	"7"	"9"	"6"	"6"	"579"	"0"	"14"	"593"	"0"
"168"	"144A"	"5"	"105"	"176"	"41"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"3"	"2"	"334"	"0"	"8"	"342"	"0"
"169"	"145"	"12"	"121"	"218"	"53"	"2"	"2"	"5"	"1"	"3"	"9"	"4"	"6"	"7"	"443"	"0"	"29"	"472"	"0"
"170"	"146"	"18"	"296"	"425"	"87"	"5"	"2"	"11"	"2"	"3"	"4"	"6"	"11"	"9"	"879"	"0"	"32"	"911"	"0"
"171"	"147"	"9"	"114"	"184"	"87"	"0"	"4"	"5"	"1"	"2"	"2"	"2"	"5"	"7"	"422"	"0"	"13"	"435"	"0"
