"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"19"	"7"	"19"	"31"	"99"	"4"	"2"	"2"	"1"	"11"	"413"	"7"	"6"	"2"	"5"	"11"	"9"	"22"	"4"	"4"	"2"	"654"	"0"	"2"	"656"	"0"
"20"	"8"	"18"	"4"	"403"	"18"	"1"	"1"	"1"	"7"	"178"	"1"	"3"	"5"	"0"	"1"	"4"	"11"	"5"	"4"	"17"	"682"	"0"	"4"	"686"	"0"
"21"	"9"	"6"	"6"	"478"	"7"	"2"	"0"	"1"	"8"	"344"	"6"	"1"	"2"	"1"	"3"	"4"	"12"	"1"	"0"	"2"	"884"	"0"	"0"	"884"	"0"
"22"	"10"	"182"	"6"	"123"	"8"	"0"	"4"	"2"	"14"	"615"	"7"	"2"	"6"	"1"	"8"	"6"	"10"	"2"	"1"	"0"	"997"	"0"	"1"	"998"	"0"
"23"	"11"	"55"	"79"	"28"	"2"	"1"	"1"	"0"	"13"	"130"	"2"	"2"	"1"	"3"	"3"	"3"	"11"	"1"	"3"	"1"	"339"	"0"	"1"	"340"	"0"
"24"	"12"	"110"	"7"	"184"	"35"	"1"	"5"	"8"	"12"	"657"	"14"	"9"	"10"	"4"	"14"	"6"	"38"	"1"	"2"	"5"	"1122"	"0"	"4"	"1126"	"0"
"25"	"13"	"54"	"10"	"294"	"18"	"5"	"0"	"6"	"11"	"426"	"10"	"7"	"4"	"7"	"7"	"8"	"31"	"0"	"6"	"4"	"908"	"0"	"1"	"909"	"0"
"26"	"14"	"88"	"14"	"221"	"16"	"4"	"1"	"1"	"9"	"591"	"11"	"6"	"2"	"10"	"11"	"9"	"30"	"14"	"6"	"9"	"1053"	"0"	"14"	"1067"	"0"
"27"	"15"	"33"	"17"	"410"	"7"	"4"	"1"	"1"	"5"	"82"	"5"	"2"	"6"	"4"	"10"	"7"	"16"	"6"	"2"	"7"	"625"	"0"	"4"	"629"	"0"
"28"	"16"	"257"	"3"	"174"	"5"	"5"	"9"	"7"	"11"	"176"	"2"	"6"	"5"	"9"	"15"	"14"	"25"	"6"	"96"	"3"	"828"	"0"	"2"	"830"	"0"
"29"	"17"	"160"	"84"	"338"	"27"	"6"	"4"	"7"	"13"	"322"	"7"	"12"	"6"	"4"	"9"	"10"	"20"	"2"	"9"	"5"	"1045"	"0"	"5"	"1050"	"0"
"30"	"18"	"103"	"5"	"128"	"14"	"5"	"2"	"2"	"7"	"294"	"8"	"3"	"6"	"1"	"5"	"1"	"5"	"19"	"13"	"6"	"627"	"0"	"8"	"635"	"0"
"31"	"18A"	"61"	"0"	"67"	"12"	"3"	"3"	"2"	"9"	"386"	"13"	"6"	"5"	"5"	"4"	"5"	"26"	"4"	"4"	"3"	"618"	"0"	"3"	"621"	"0"
"32"	"19"	"238"	"3"	"82"	"9"	"2"	"2"	"3"	"13"	"587"	"13"	"6"	"1"	"7"	"5"	"4"	"28"	"2"	"9"	"1"	"1015"	"0"	"2"	"1017"	"0"
"33"	"20"	"103"	"4"	"212"	"9"	"3"	"1"	"1"	"24"	"352"	"5"	"8"	"2"	"5"	"10"	"7"	"18"	"9"	"9"	"2"	"784"	"0"	"2"	"786"	"0"
"34"	"21"	"64"	"1"	"209"	"6"	"4"	"3"	"3"	"2"	"115"	"1"	"3"	"2"	"2"	"5"	"0"	"5"	"16"	"3"	"23"	"467"	"0"	"9"	"476"	"0"
"35"	"22"	"24"	"3"	"24"	"2"	"0"	"0"	"2"	"3"	"352"	"2"	"1"	"4"	"1"	"1"	"4"	"7"	"1"	"2"	"2"	"435"	"0"	"1"	"436"	"0"
"36"	"23"	"60"	"13"	"636"	"26"	"6"	"2"	"1"	"0"	"151"	"7"	"1"	"3"	"2"	"7"	"8"	"12"	"0"	"0"	"6"	"941"	"0"	"5"	"946"	"0"
"37"	"24"	"115"	"14"	"38"	"15"	"1"	"1"	"6"	"11"	"484"	"12"	"3"	"3"	"3"	"3"	"9"	"17"	"4"	"1"	"2"	"742"	"0"	"8"	"750"	"0"
"38"	"25"	"44"	"21"	"64"	"21"	"3"	"2"	"5"	"16"	"635"	"7"	"5"	"1"	"2"	"5"	"3"	"32"	"7"	"1"	"9"	"883"	"0"	"2"	"885"	"0"
"39"	"26"	"31"	"1"	"30"	"52"	"0"	"3"	"0"	"8"	"590"	"14"	"3"	"3"	"3"	"1"	"2"	"9"	"7"	"0"	"0"	"757"	"0"	"2"	"759"	"0"
"40"	"27"	"31"	"4"	"607"	"17"	"3"	"1"	"1"	"2"	"114"	"2"	"0"	"5"	"6"	"6"	"2"	"12"	"5"	"2"	"7"	"827"	"0"	"4"	"831"	"0"
"41"	"28"	"90"	"15"	"377"	"44"	"7"	"8"	"4"	"9"	"447"	"11"	"6"	"4"	"14"	"10"	"9"	"15"	"5"	"2"	"4"	"1081"	"0"	"5"	"1086"	"0"
"42"	"29"	"54"	"4"	"424"	"9"	"2"	"2"	"0"	"5"	"234"	"3"	"0"	"0"	"2"	"1"	"1"	"3"	"1"	"0"	"1"	"746"	"0"	"0"	"746"	"0"
"43"	"30"	"21"	"2"	"249"	"1"	"4"	"0"	"1"	"2"	"177"	"2"	"1"	"0"	"1"	"2"	"0"	"3"	"3"	"2"	"6"	"477"	"0"	"1"	"478"	"0"
"44"	"31"	"44"	"35"	"17"	"3"	"0"	"1"	"5"	"4"	"315"	"4"	"3"	"1"	"1"	"0"	"1"	"2"	"2"	"0"	"0"	"438"	"0"	"0"	"438"	"0"
"45"	"32"	"17"	"1"	"133"	"3"	"0"	"3"	"0"	"6"	"554"	"8"	"5"	"6"	"2"	"5"	"2"	"9"	"2"	"0"	"0"	"756"	"0"	"3"	"759"	"0"
"46"	"32A"	"19"	"5"	"93"	"3"	"2"	"0"	"3"	"7"	"384"	"4"	"0"	"2"	"2"	"0"	"4"	"15"	"1"	"1"	"0"	"545"	"0"	"4"	"549"	"0"
"47"	"33"	"43"	"0"	"64"	"9"	"1"	"0"	"0"	"4"	"524"	"6"	"0"	"0"	"0"	"1"	"0"	"3"	"2"	"1"	"1"	"659"	"0"	"2"	"661"	"0"
"48"	"34"	"27"	"5"	"405"	"9"	"1"	"0"	"1"	"0"	"18"	"0"	"0"	"2"	"2"	"6"	"1"	"3"	"1"	"0"	"1"	"482"	"0"	"1"	"483"	"0"
"49"	"35"	"13"	"3"	"398"	"6"	"1"	"0"	"0"	"1"	"35"	"0"	"0"	"1"	"1"	"6"	"2"	"5"	"2"	"0"	"0"	"474"	"0"	"0"	"474"	"0"
"50"	"36"	"30"	"0"	"152"	"3"	"2"	"2"	"0"	"6"	"285"	"4"	"0"	"0"	"0"	"0"	"1"	"3"	"4"	"5"	"0"	"497"	"0"	"0"	"497"	"0"
"51"	"37"	"29"	"2"	"131"	"2"	"1"	"1"	"0"	"3"	"303"	"2"	"0"	"1"	"0"	"2"	"1"	"5"	"2"	"0"	"3"	"488"	"0"	"0"	"488"	"0"
"52"	"38"	"30"	"2"	"744"	"10"	"2"	"0"	"1"	"0"	"12"	"2"	"0"	"2"	"0"	"3"	"1"	"2"	"3"	"0"	"5"	"819"	"0"	"3"	"822"	"0"
"53"	"39"	"31"	"1"	"65"	"3"	"2"	"0"	"2"	"1"	"372"	"4"	"0"	"2"	"3"	"1"	"1"	"6"	"1"	"1"	"1"	"497"	"0"	"1"	"498"	"0"
"54"	"40"	"47"	"1"	"67"	"2"	"0"	"2"	"0"	"1"	"340"	"3"	"2"	"2"	"0"	"3"	"4"	"8"	"0"	"0"	"0"	"482"	"0"	"0"	"482"	"0"
"55"	"41"	"28"	"1"	"79"	"3"	"1"	"0"	"3"	"2"	"595"	"1"	"2"	"0"	"1"	"2"	"3"	"6"	"1"	"3"	"3"	"734"	"0"	"1"	"735"	"0"
"56"	"42"	"74"	"4"	"45"	"4"	"3"	"3"	"0"	"6"	"531"	"3"	"5"	"1"	"1"	"2"	"1"	"3"	"1"	"1"	"1"	"689"	"0"	"3"	"692"	"0"
"57"	"43"	"42"	"3"	"219"	"4"	"1"	"1"	"2"	"4"	"425"	"3"	"3"	"1"	"3"	"1"	"1"	"6"	"4"	"1"	"1"	"725"	"0"	"2"	"727"	"0"
"58"	"44"	"33"	"3"	"346"	"8"	"3"	"2"	"1"	"8"	"311"	"5"	"5"	"2"	"3"	"2"	"2"	"3"	"4"	"0"	"8"	"749"	"0"	"4"	"753"	"0"
"59"	"45"	"8"	"3"	"501"	"5"	"4"	"1"	"1"	"1"	"8"	"0"	"1"	"0"	"1"	"2"	"0"	"2"	"1"	"0"	"6"	"545"	"0"	"5"	"550"	"0"
"60"	"46"	"149"	"11"	"69"	"10"	"0"	"0"	"1"	"12"	"713"	"9"	"2"	"2"	"4"	"4"	"2"	"3"	"4"	"0"	"1"	"996"	"0"	"5"	"1001"	"0"
"61"	"47"	"75"	"3"	"409"	"6"	"1"	"3"	"1"	"4"	"175"	"4"	"1"	"0"	"4"	"2"	"3"	"8"	"2"	"0"	"1"	"702"	"0"	"1"	"703"	"0"
"62"	"48"	"31"	"1"	"123"	"5"	"1"	"1"	"0"	"4"	"373"	"3"	"3"	"0"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"551"	"0"	"1"	"552"	"0"
"63"	"49"	"79"	"1"	"21"	"7"	"0"	"1"	"2"	"10"	"505"	"4"	"3"	"2"	"0"	"2"	"4"	"4"	"2"	"2"	"1"	"650"	"0"	"2"	"652"	"0"
"64"	"50"	"90"	"2"	"34"	"6"	"0"	"0"	"0"	"3"	"441"	"7"	"1"	"1"	"1"	"1"	"0"	"1"	"7"	"2"	"2"	"599"	"0"	"3"	"602"	"0"
"65"	"51"	"52"	"0"	"39"	"7"	"3"	"0"	"0"	"3"	"485"	"4"	"0"	"2"	"0"	"0"	"3"	"1"	"1"	"3"	"2"	"605"	"0"	"2"	"607"	"0"
"66"	"52"	"64"	"2"	"31"	"5"	"0"	"2"	"4"	"12"	"975"	"10"	"1"	"1"	"1"	"2"	"4"	"6"	"4"	"5"	"1"	"1130"	"0"	"1"	"1131"	"0"
"67"	"53"	"109"	"3"	"81"	"12"	"3"	"3"	"1"	"14"	"588"	"4"	"3"	"6"	"2"	"5"	"1"	"13"	"1"	"0"	"1"	"850"	"0"	"0"	"850"	"0"
"68"	"54"	"107"	"2"	"69"	"1"	"1"	"1"	"4"	"4"	"536"	"4"	"2"	"2"	"0"	"3"	"0"	"1"	"2"	"2"	"4"	"745"	"0"	"1"	"746"	"0"
"69"	"55"	"91"	"3"	"28"	"5"	"1"	"2"	"0"	"8"	"618"	"8"	"0"	"0"	"1"	"0"	"2"	"3"	"4"	"1"	"0"	"775"	"0"	"1"	"776"	"0"
"70"	"56"	"34"	"0"	"17"	"0"	"0"	"0"	"2"	"4"	"424"	"2"	"2"	"1"	"1"	"6"	"3"	"3"	"0"	"0"	"0"	"499"	"0"	"0"	"499"	"0"
"71"	"57"	"86"	"3"	"63"	"9"	"2"	"2"	"2"	"10"	"602"	"2"	"1"	"1"	"0"	"2"	"1"	"5"	"4"	"0"	"0"	"795"	"0"	"6"	"801"	"0"
"72"	"58"	"45"	"2"	"42"	"2"	"1"	"1"	"2"	"6"	"347"	"3"	"1"	"1"	"0"	"2"	"2"	"4"	"0"	"0"	"0"	"461"	"0"	"1"	"462"	"0"
"73"	"59"	"33"	"3"	"48"	"3"	"1"	"0"	"0"	"1"	"210"	"1"	"0"	"3"	"0"	"1"	"2"	"5"	"0"	"1"	"1"	"313"	"0"	"1"	"314"	"0"
"74"	"60"	"59"	"0"	"90"	"6"	"1"	"2"	"0"	"5"	"506"	"4"	"2"	"0"	"0"	"1"	"4"	"1"	"0"	"1"	"1"	"683"	"0"	"2"	"685"	"0"
"75"	"61"	"27"	"0"	"78"	"2"	"0"	"1"	"1"	"3"	"330"	"1"	"0"	"2"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"449"	"0"	"2"	"451"	"0"
"76"	"62"	"47"	"0"	"78"	"5"	"0"	"0"	"0"	"6"	"544"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"1"	"0"	"0"	"686"	"0"	"2"	"688"	"0"
"77"	"63"	"52"	"2"	"38"	"3"	"0"	"0"	"0"	"6"	"504"	"2"	"1"	"0"	"1"	"3"	"0"	"2"	"2"	"1"	"1"	"618"	"0"	"3"	"621"	"0"
"78"	"64"	"49"	"3"	"89"	"8"	"1"	"3"	"4"	"3"	"505"	"4"	"2"	"12"	"1"	"4"	"2"	"6"	"4"	"1"	"1"	"702"	"0"	"0"	"702"	"0"
"79"	"65"	"28"	"0"	"34"	"3"	"0"	"3"	"5"	"2"	"452"	"6"	"0"	"1"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"539"	"0"	"6"	"545"	"0"
"80"	"66"	"50"	"2"	"54"	"3"	"1"	"0"	"0"	"4"	"284"	"4"	"0"	"0"	"0"	"2"	"2"	"1"	"1"	"1"	"1"	"410"	"0"	"2"	"412"	"0"
"81"	"67"	"30"	"1"	"67"	"4"	"1"	"1"	"0"	"2"	"258"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"371"	"0"	"1"	"372"	"0"
"82"	"68"	"33"	"1"	"254"	"6"	"2"	"0"	"1"	"1"	"122"	"0"	"0"	"0"	"1"	"3"	"0"	"2"	"0"	"1"	"4"	"431"	"0"	"3"	"434"	"0"
"83"	"69"	"71"	"1"	"38"	"12"	"0"	"0"	"2"	"5"	"378"	"1"	"0"	"0"	"4"	"2"	"1"	"5"	"2"	"0"	"1"	"523"	"0"	"5"	"528"	"0"
"84"	"70"	"49"	"0"	"73"	"8"	"1"	"1"	"2"	"7"	"343"	"3"	"1"	"0"	"1"	"1"	"2"	"4"	"3"	"3"	"5"	"507"	"0"	"5"	"512"	"0"
"85"	"71"	"53"	"3"	"85"	"0"	"2"	"3"	"0"	"8"	"337"	"8"	"1"	"0"	"2"	"1"	"2"	"7"	"0"	"0"	"1"	"513"	"0"	"1"	"514"	"0"
"86"	"72"	"97"	"9"	"278"	"5"	"1"	"2"	"4"	"10"	"333"	"2"	"1"	"2"	"3"	"4"	"3"	"9"	"0"	"0"	"1"	"764"	"0"	"0"	"764"	"0"
"87"	"73"	"68"	"3"	"126"	"12"	"0"	"2"	"3"	"7"	"329"	"3"	"1"	"0"	"4"	"3"	"1"	"2"	"1"	"0"	"5"	"570"	"0"	"2"	"572"	"0"
"88"	"74"	"44"	"0"	"18"	"5"	"1"	"0"	"0"	"3"	"186"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"260"	"0"	"0"	"260"	"0"
"89"	"75"	"43"	"1"	"148"	"7"	"0"	"0"	"1"	"2"	"181"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"388"	"0"	"0"	"388"	"0"
"90"	"76"	"29"	"0"	"22"	"2"	"0"	"0"	"1"	"4"	"296"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"358"	"0"	"0"	"358"	"0"
"91"	"77"	"25"	"1"	"173"	"3"	"1"	"0"	"0"	"0"	"18"	"0"	"0"	"1"	"2"	"0"	"0"	"3"	"0"	"1"	"1"	"229"	"0"	"0"	"229"	"0"
"92"	"78"	"27"	"0"	"226"	"2"	"0"	"0"	"0"	"0"	"72"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"5"	"335"	"0"	"2"	"337"	"0"
"93"	"79"	"37"	"4"	"182"	"8"	"4"	"2"	"2"	"9"	"375"	"6"	"3"	"0"	"2"	"1"	"2"	"2"	"1"	"0"	"1"	"641"	"0"	"1"	"642"	"0"
"94"	"80"	"4"	"0"	"20"	"2"	"1"	"0"	"0"	"1"	"129"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"158"	"0"	"0"	"158"	"0"
"95"	"81"	"27"	"0"	"27"	"2"	"0"	"0"	"0"	"6"	"157"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"220"	"0"	"1"	"221"	"0"
"96"	"82"	"10"	"0"	"10"	"0"	"0"	"0"	"0"	"3"	"79"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"102"	"0"	"0"	"102"	"0"
"97"	"83"	"45"	"0"	"30"	"9"	"0"	"0"	"0"	"6"	"270"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"362"	"0"	"1"	"363"	"0"
"98"	"84"	"34"	"0"	"136"	"0"	"0"	"0"	"0"	"4"	"160"	"4"	"1"	"0"	"1"	"0"	"1"	"4"	"0"	"0"	"0"	"345"	"0"	"1"	"346"	"0"
"99"	"85"	"11"	"0"	"45"	"8"	"0"	"0"	"0"	"4"	"365"	"2"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"439"	"0"	"2"	"441"	"0"
"100"	"86"	"58"	"1"	"110"	"5"	"2"	"2"	"1"	"5"	"474"	"2"	"3"	"0"	"0"	"0"	"2"	"5"	"6"	"1"	"3"	"680"	"0"	"4"	"684"	"0"
"101"	"87"	"71"	"3"	"174"	"6"	"3"	"1"	"1"	"4"	"396"	"3"	"1"	"0"	"0"	"2"	"1"	"2"	"2"	"5"	"1"	"676"	"0"	"2"	"678"	"0"
"102"	"88"	"30"	"6"	"108"	"3"	"1"	"0"	"1"	"8"	"289"	"3"	"2"	"0"	"3"	"4"	"1"	"6"	"4"	"1"	"3"	"473"	"0"	"3"	"476"	"0"
"103"	"89"	"44"	"2"	"206"	"2"	"4"	"4"	"1"	"5"	"424"	"4"	"1"	"2"	"4"	"4"	"6"	"16"	"1"	"3"	"6"	"739"	"0"	"3"	"742"	"0"
"104"	"90"	"95"	"0"	"48"	"1"	"0"	"0"	"2"	"2"	"273"	"2"	"1"	"0"	"0"	"0"	"3"	"2"	"4"	"2"	"0"	"435"	"0"	"2"	"437"	"0"
"105"	"91"	"16"	"4"	"668"	"13"	"1"	"2"	"0"	"1"	"71"	"2"	"1"	"0"	"0"	"6"	"1"	"2"	"0"	"1"	"6"	"795"	"0"	"5"	"800"	"0"
"106"	"92"	"19"	"8"	"423"	"15"	"4"	"1"	"1"	"1"	"3"	"2"	"1"	"0"	"1"	"16"	"2"	"11"	"5"	"4"	"16"	"533"	"0"	"4"	"537"	"0"
"107"	"93"	"14"	"3"	"333"	"6"	"0"	"0"	"1"	"1"	"46"	"0"	"0"	"0"	"1"	"4"	"0"	"3"	"0"	"0"	"3"	"415"	"0"	"1"	"416"	"0"
"108"	"94"	"22"	"7"	"291"	"8"	"4"	"1"	"3"	"8"	"519"	"10"	"6"	"4"	"4"	"8"	"4"	"21"	"4"	"0"	"4"	"928"	"0"	"8"	"936"	"0"
"109"	"95"	"20"	"8"	"215"	"8"	"2"	"1"	"3"	"6"	"599"	"8"	"3"	"1"	"1"	"5"	"0"	"6"	"6"	"2"	"6"	"900"	"0"	"4"	"904"	"0"
"110"	"96"	"83"	"7"	"166"	"5"	"3"	"1"	"4"	"10"	"610"	"10"	"2"	"1"	"4"	"2"	"3"	"10"	"5"	"2"	"5"	"933"	"0"	"5"	"938"	"0"
"111"	"97"	"9"	"5"	"260"	"7"	"1"	"1"	"2"	"8"	"632"	"5"	"4"	"4"	"8"	"11"	"5"	"7"	"2"	"5"	"16"	"992"	"0"	"4"	"996"	"0"
"112"	"98"	"47"	"2"	"91"	"5"	"3"	"1"	"2"	"13"	"582"	"10"	"2"	"1"	"1"	"3"	"1"	"11"	"1"	"3"	"3"	"782"	"0"	"2"	"784"	"0"
"113"	"99"	"43"	"10"	"733"	"10"	"4"	"2"	"0"	"5"	"58"	"4"	"3"	"4"	"7"	"18"	"5"	"11"	"11"	"3"	"12"	"943"	"0"	"4"	"947"	"0"
"114"	"100"	"19"	"3"	"455"	"8"	"0"	"1"	"0"	"0"	"13"	"0"	"0"	"7"	"2"	"3"	"4"	"0"	"0"	"0"	"7"	"522"	"0"	"4"	"526"	"0"
"115"	"101"	"114"	"6"	"321"	"8"	"3"	"0"	"1"	"3"	"130"	"0"	"1"	"3"	"1"	"3"	"3"	"3"	"2"	"4"	"3"	"609"	"0"	"0"	"609"	"0"
"116"	"102"	"42"	"6"	"590"	"7"	"4"	"1"	"1"	"0"	"9"	"0"	"2"	"5"	"2"	"11"	"4"	"7"	"5"	"4"	"8"	"708"	"0"	"2"	"710"	"0"
"117"	"103"	"30"	"2"	"358"	"6"	"0"	"0"	"1"	"3"	"99"	"0"	"2"	"1"	"3"	"10"	"5"	"8"	"0"	"0"	"8"	"536"	"0"	"1"	"537"	"0"
"118"	"103A"	"8"	"1"	"85"	"4"	"0"	"0"	"0"	"4"	"299"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"406"	"0"	"2"	"408"	"0"
"119"	"104"	"35"	"19"	"794"	"22"	"6"	"2"	"3"	"2"	"45"	"3"	"2"	"3"	"7"	"16"	"6"	"15"	"1"	"4"	"49"	"1034"	"0"	"5"	"1039"	"0"
"120"	"105"	"15"	"3"	"468"	"13"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"3"	"6"	"2"	"11"	"3"	"1"	"2"	"537"	"0"	"5"	"542"	"0"
"121"	"106"	"42"	"2"	"336"	"5"	"1"	"1"	"1"	"5"	"254"	"6"	"0"	"1"	"2"	"5"	"4"	"1"	"1"	"0"	"11"	"678"	"0"	"1"	"679"	"0"
"122"	"107"	"34"	"4"	"304"	"7"	"3"	"2"	"0"	"0"	"2"	"1"	"3"	"6"	"0"	"7"	"2"	"10"	"4"	"1"	"6"	"396"	"0"	"8"	"404"	"0"
"123"	"108"	"38"	"19"	"570"	"4"	"1"	"3"	"2"	"4"	"181"	"4"	"1"	"19"	"2"	"7"	"3"	"7"	"6"	"2"	"4"	"877"	"0"	"8"	"885"	"0"
"124"	"109"	"45"	"5"	"680"	"9"	"7"	"2"	"3"	"2"	"15"	"2"	"0"	"21"	"2"	"8"	"0"	"10"	"5"	"1"	"3"	"820"	"0"	"3"	"823"	"0"
"125"	"110"	"33"	"7"	"199"	"7"	"4"	"2"	"0"	"6"	"710"	"2"	"8"	"3"	"3"	"2"	"3"	"6"	"18"	"13"	"19"	"1045"	"0"	"10"	"1055"	"0"
"126"	"111"	"168"	"6"	"253"	"45"	"4"	"2"	"4"	"4"	"207"	"2"	"3"	"1"	"8"	"10"	"2"	"12"	"6"	"0"	"1"	"738"	"0"	"3"	"741"	"0"
"127"	"112"	"16"	"12"	"68"	"12"	"1"	"2"	"2"	"10"	"606"	"15"	"7"	"3"	"4"	"7"	"8"	"21"	"3"	"1"	"3"	"801"	"0"	"4"	"805"	"0"
"128"	"113"	"21"	"0"	"73"	"5"	"3"	"1"	"0"	"9"	"471"	"8"	"3"	"3"	"2"	"1"	"4"	"23"	"0"	"0"	"2"	"629"	"0"	"0"	"629"	"0"
"129"	"114"	"6"	"9"	"762"	"12"	"5"	"0"	"0"	"2"	"12"	"2"	"2"	"2"	"4"	"23"	"6"	"10"	"3"	"1"	"8"	"869"	"0"	"5"	"874"	"0"
"130"	"115"	"22"	"2"	"26"	"23"	"3"	"2"	"5"	"9"	"436"	"5"	"1"	"4"	"0"	"3"	"1"	"14"	"2"	"0"	"0"	"558"	"0"	"5"	"563"	"0"
"131"	"116"	"52"	"2"	"114"	"7"	"2"	"0"	"1"	"7"	"303"	"3"	"2"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"498"	"0"	"2"	"500"	"0"
"132"	"117"	"29"	"91"	"39"	"5"	"0"	"4"	"3"	"9"	"387"	"10"	"3"	"3"	"6"	"2"	"4"	"14"	"5"	"2"	"1"	"617"	"0"	"4"	"621"	"0"
