"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"10"	"3"	"31"	"484"	"95"	"9"	"4"	"5"	"0"	"2"	"4"	"1"	"8"	"18"	"25"	"8"	"697"	"0"	"12"	"709"	"0"
"23"	"11"	"5"	"14"	"456"	"144"	"23"	"4"	"3"	"6"	"5"	"9"	"3"	"14"	"34"	"34"	"7"	"761"	"0"	"1"	"762"	"0"
"24"	"12"	"12"	"56"	"393"	"108"	"6"	"3"	"3"	"8"	"4"	"12"	"8"	"17"	"23"	"32"	"5"	"690"	"0"	"11"	"701"	"0"
"25"	"13"	"18"	"73"	"195"	"171"	"4"	"1"	"2"	"3"	"4"	"4"	"3"	"3"	"15"	"26"	"8"	"530"	"0"	"18"	"548"	"0"
"26"	"14"	"6"	"33"	"435"	"45"	"4"	"0"	"1"	"2"	"0"	"0"	"0"	"3"	"11"	"18"	"5"	"563"	"0"	"11"	"574"	"0"
"27"	"15"	"1"	"34"	"487"	"20"	"2"	"0"	"1"	"1"	"1"	"3"	"0"	"0"	"3"	"8"	"4"	"565"	"0"	"0"	"565"	"0"
"28"	"16"	"8"	"85"	"177"	"198"	"15"	"3"	"4"	"2"	"4"	"1"	"4"	"4"	"13"	"22"	"6"	"546"	"0"	"11"	"557"	"0"
"29"	"17"	"7"	"90"	"327"	"291"	"8"	"6"	"13"	"3"	"4"	"9"	"6"	"10"	"43"	"31"	"12"	"860"	"0"	"20"	"880"	"0"
"30"	"18"	"6"	"154"	"425"	"70"	"6"	"1"	"15"	"1"	"4"	"16"	"4"	"9"	"16"	"38"	"3"	"768"	"0"	"10"	"778"	"0"
"31"	"19"	"4"	"73"	"295"	"47"	"3"	"1"	"0"	"2"	"0"	"1"	"1"	"8"	"11"	"18"	"5"	"469"	"0"	"10"	"479"	"0"
"32"	"20"	"8"	"120"	"221"	"20"	"4"	"0"	"3"	"1"	"0"	"2"	"0"	"4"	"6"	"8"	"8"	"405"	"0"	"15"	"420"	"0"
"33"	"21"	"10"	"75"	"304"	"33"	"0"	"4"	"1"	"1"	"4"	"2"	"2"	"7"	"10"	"11"	"3"	"467"	"0"	"6"	"473"	"0"
"34"	"22"	"8"	"173"	"231"	"36"	"7"	"1"	"4"	"3"	"1"	"2"	"2"	"6"	"3"	"13"	"5"	"495"	"0"	"3"	"498"	"0"
"35"	"23"	"7"	"62"	"288"	"32"	"2"	"4"	"9"	"1"	"1"	"1"	"2"	"4"	"4"	"10"	"3"	"430"	"0"	"7"	"437"	"0"
"36"	"24"	"4"	"43"	"319"	"86"	"6"	"2"	"14"	"4"	"2"	"4"	"4"	"11"	"24"	"41"	"8"	"572"	"0"	"16"	"588"	"0"
"37"	"25"	"5"	"30"	"172"	"142"	"6"	"0"	"4"	"0"	"1"	"0"	"2"	"2"	"15"	"18"	"4"	"401"	"0"	"12"	"413"	"0"
"38"	"26"	"8"	"63"	"436"	"33"	"11"	"5"	"1"	"1"	"1"	"3"	"3"	"6"	"17"	"14"	"4"	"606"	"0"	"0"	"606"	"0"
"39"	"27"	"6"	"72"	"327"	"29"	"8"	"0"	"3"	"2"	"0"	"1"	"1"	"4"	"5"	"8"	"0"	"466"	"0"	"1"	"467"	"0"
"40"	"28"	"16"	"383"	"83"	"60"	"3"	"2"	"15"	"6"	"9"	"3"	"0"	"11"	"5"	"8"	"6"	"610"	"0"	"14"	"624"	"0"
"41"	"29"	"3"	"120"	"548"	"45"	"8"	"1"	"6"	"1"	"0"	"9"	"1"	"4"	"12"	"18"	"3"	"779"	"0"	"5"	"784"	"0"
"42"	"30"	"16"	"21"	"58"	"326"	"11"	"2"	"3"	"6"	"3"	"0"	"0"	"9"	"27"	"11"	"6"	"499"	"0"	"13"	"512"	"0"
"43"	"31"	"2"	"26"	"72"	"81"	"8"	"0"	"4"	"1"	"0"	"0"	"2"	"3"	"9"	"4"	"3"	"215"	"0"	"8"	"223"	"0"
"44"	"32"	"3"	"14"	"325"	"11"	"1"	"2"	"2"	"3"	"0"	"0"	"0"	"2"	"11"	"11"	"2"	"387"	"0"	"2"	"389"	"0"
"45"	"33"	"1"	"53"	"126"	"105"	"4"	"1"	"2"	"1"	"1"	"0"	"1"	"2"	"9"	"9"	"6"	"321"	"0"	"6"	"327"	"0"
"46"	"34"	"9"	"182"	"239"	"39"	"2"	"3"	"6"	"1"	"2"	"3"	"5"	"11"	"10"	"12"	"5"	"529"	"0"	"8"	"537"	"0"
"47"	"35"	"34"	"66"	"159"	"365"	"13"	"2"	"5"	"5"	"2"	"1"	"1"	"5"	"13"	"7"	"0"	"678"	"0"	"19"	"697"	"0"
"48"	"36"	"6"	"1"	"40"	"205"	"5"	"1"	"1"	"1"	"2"	"4"	"2"	"4"	"23"	"6"	"5"	"306"	"0"	"11"	"317"	"0"
"49"	"37"	"5"	"67"	"452"	"96"	"8"	"2"	"1"	"0"	"0"	"2"	"1"	"5"	"16"	"14"	"4"	"673"	"0"	"8"	"681"	"0"
"50"	"38"	"28"	"77"	"150"	"257"	"4"	"3"	"4"	"5"	"1"	"5"	"1"	"11"	"27"	"30"	"12"	"615"	"0"	"16"	"631"	"0"
"51"	"39"	"3"	"12"	"134"	"208"	"3"	"6"	"2"	"3"	"5"	"2"	"2"	"4"	"31"	"10"	"2"	"427"	"0"	"8"	"435"	"0"
"52"	"40"	"8"	"15"	"224"	"248"	"6"	"3"	"4"	"2"	"0"	"2"	"3"	"10"	"35"	"28"	"4"	"592"	"0"	"14"	"606"	"0"
"53"	"41"	"8"	"22"	"276"	"470"	"12"	"4"	"5"	"4"	"3"	"3"	"6"	"6"	"35"	"21"	"6"	"881"	"0"	"20"	"901"	"0"
"54"	"42"	"10"	"128"	"667"	"58"	"3"	"0"	"9"	"1"	"1"	"3"	"0"	"3"	"18"	"42"	"7"	"950"	"0"	"11"	"961"	"0"
"55"	"43"	"0"	"15"	"186"	"93"	"6"	"0"	"0"	"1"	"0"	"4"	"0"	"5"	"6"	"8"	"1"	"325"	"0"	"3"	"328"	"0"
"56"	"44"	"14"	"311"	"235"	"29"	"5"	"2"	"7"	"1"	"2"	"0"	"3"	"4"	"17"	"24"	"18"	"672"	"0"	"11"	"683"	"0"
"57"	"45"	"13"	"182"	"335"	"53"	"3"	"4"	"10"	"2"	"0"	"0"	"2"	"2"	"12"	"28"	"1"	"647"	"0"	"3"	"650"	"0"
"58"	"46"	"7"	"15"	"172"	"320"	"12"	"1"	"10"	"3"	"2"	"3"	"4"	"8"	"29"	"7"	"2"	"595"	"0"	"11"	"606"	"0"
"59"	"47"	"3"	"53"	"125"	"376"	"5"	"2"	"12"	"1"	"0"	"3"	"1"	"12"	"24"	"7"	"3"	"627"	"0"	"7"	"634"	"0"
"60"	"48"	"10"	"14"	"31"	"440"	"8"	"5"	"4"	"3"	"2"	"1"	"1"	"6"	"29"	"4"	"4"	"562"	"0"	"19"	"581"	"0"
"61"	"48A"	"5"	"12"	"41"	"426"	"4"	"1"	"1"	"1"	"0"	"3"	"3"	"1"	"13"	"1"	"1"	"513"	"0"	"4"	"517"	"0"
"62"	"49"	"12"	"9"	"114"	"463"	"8"	"3"	"5"	"2"	"1"	"3"	"1"	"7"	"24"	"8"	"5"	"665"	"0"	"10"	"675"	"0"
"63"	"50"	"7"	"69"	"51"	"293"	"7"	"1"	"4"	"0"	"2"	"1"	"2"	"4"	"18"	"7"	"4"	"470"	"0"	"10"	"480"	"0"
"64"	"50A"	"9"	"83"	"240"	"112"	"3"	"0"	"1"	"2"	"1"	"0"	"0"	"5"	"17"	"10"	"6"	"489"	"0"	"4"	"493"	"0"
"65"	"51"	"1"	"43"	"292"	"82"	"3"	"1"	"5"	"3"	"2"	"1"	"0"	"0"	"5"	"15"	"3"	"456"	"0"	"4"	"460"	"0"
"66"	"51A"	"2"	"26"	"332"	"21"	"4"	"4"	"5"	"5"	"2"	"4"	"1"	"7"	"9"	"25"	"2"	"449"	"0"	"4"	"453"	"0"
"67"	"52"	"9"	"14"	"410"	"102"	"6"	"0"	"0"	"3"	"4"	"1"	"0"	"4"	"15"	"8"	"4"	"580"	"0"	"8"	"588"	"0"
"68"	"53"	"12"	"197"	"38"	"52"	"0"	"0"	"2"	"1"	"1"	"2"	"0"	"3"	"7"	"3"	"3"	"321"	"0"	"7"	"328"	"0"
"69"	"54"	"9"	"29"	"82"	"389"	"13"	"2"	"1"	"0"	"0"	"2"	"1"	"4"	"9"	"3"	"2"	"546"	"0"	"6"	"552"	"0"
"70"	"55"	"4"	"17"	"114"	"268"	"5"	"4"	"3"	"0"	"2"	"3"	"4"	"9"	"13"	"6"	"6"	"458"	"0"	"11"	"469"	"0"
"71"	"56"	"12"	"28"	"421"	"35"	"2"	"1"	"0"	"2"	"2"	"1"	"2"	"4"	"16"	"33"	"9"	"568"	"0"	"4"	"572"	"0"
"72"	"57"	"4"	"21"	"264"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"7"	"3"	"306"	"0"	"1"	"307"	"0"
"73"	"58"	"5"	"107"	"368"	"44"	"4"	"2"	"2"	"1"	"5"	"2"	"3"	"6"	"18"	"29"	"6"	"602"	"0"	"12"	"614"	"0"
"74"	"59"	"8"	"32"	"355"	"71"	"1"	"2"	"1"	"0"	"0"	"4"	"2"	"4"	"16"	"29"	"3"	"528"	"0"	"6"	"534"	"0"
"75"	"60"	"3"	"116"	"304"	"325"	"8"	"0"	"4"	"7"	"4"	"6"	"3"	"8"	"17"	"32"	"7"	"844"	"0"	"18"	"862"	"0"
"76"	"61"	"5"	"85"	"235"	"156"	"8"	"3"	"7"	"3"	"2"	"2"	"2"	"9"	"20"	"14"	"5"	"556"	"0"	"11"	"567"	"0"
"77"	"62"	"5"	"65"	"199"	"170"	"9"	"1"	"3"	"1"	"0"	"5"	"0"	"6"	"16"	"7"	"3"	"490"	"0"	"7"	"497"	"0"
"78"	"63"	"16"	"358"	"256"	"121"	"9"	"5"	"8"	"3"	"4"	"4"	"2"	"2"	"11"	"11"	"5"	"815"	"0"	"3"	"818"	"0"
"79"	"64"	"7"	"8"	"113"	"148"	"5"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"22"	"13"	"5"	"328"	"0"	"8"	"336"	"0"
"80"	"65"	"9"	"18"	"192"	"266"	"12"	"1"	"2"	"1"	"0"	"4"	"5"	"14"	"40"	"22"	"5"	"591"	"0"	"23"	"614"	"0"
"81"	"66"	"5"	"89"	"119"	"213"	"5"	"3"	"2"	"2"	"2"	"2"	"0"	"2"	"20"	"15"	"0"	"479"	"0"	"7"	"486"	"0"
"82"	"67"	"2"	"32"	"538"	"54"	"0"	"2"	"2"	"1"	"0"	"7"	"0"	"7"	"14"	"25"	"3"	"687"	"0"	"7"	"694"	"0"
"83"	"68"	"3"	"17"	"127"	"415"	"3"	"0"	"0"	"0"	"1"	"3"	"1"	"1"	"13"	"17"	"1"	"602"	"0"	"10"	"612"	"0"
"84"	"69"	"6"	"167"	"229"	"215"	"8"	"5"	"4"	"2"	"3"	"0"	"4"	"5"	"11"	"7"	"15"	"681"	"0"	"12"	"693"	"0"
"85"	"70"	"3"	"9"	"213"	"263"	"7"	"2"	"3"	"2"	"1"	"1"	"0"	"5"	"19"	"12"	"1"	"541"	"0"	"4"	"545"	"0"
"86"	"71"	"2"	"1"	"56"	"134"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"3"	"1"	"205"	"0"	"1"	"206"	"0"
"87"	"72"	"0"	"13"	"177"	"9"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"5"	"21"	"2"	"233"	"0"	"5"	"238"	"0"
"88"	"73"	"0"	"15"	"217"	"96"	"2"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"4"	"6"	"0"	"343"	"0"	"0"	"343"	"0"
"89"	"74"	"8"	"9"	"259"	"315"	"8"	"3"	"2"	"1"	"1"	"1"	"0"	"10"	"39"	"28"	"10"	"694"	"0"	"7"	"701"	"0"
"90"	"75"	"11"	"308"	"173"	"104"	"2"	"0"	"3"	"0"	"1"	"1"	"1"	"6"	"3"	"1"	"5"	"619"	"0"	"12"	"631"	"0"
"91"	"76"	"3"	"65"	"427"	"12"	"1"	"1"	"3"	"1"	"0"	"31"	"3"	"7"	"10"	"16"	"3"	"583"	"0"	"8"	"591"	"0"
"92"	"77"	"16"	"105"	"539"	"13"	"3"	"1"	"3"	"3"	"2"	"1"	"0"	"2"	"12"	"22"	"4"	"726"	"0"	"8"	"734"	"0"
"93"	"78"	"3"	"57"	"352"	"197"	"10"	"2"	"4"	"2"	"2"	"3"	"2"	"3"	"20"	"15"	"4"	"676"	"0"	"5"	"681"	"0"
"94"	"79"	"2"	"9"	"170"	"398"	"9"	"0"	"2"	"0"	"3"	"1"	"1"	"1"	"19"	"6"	"3"	"624"	"0"	"8"	"632"	"0"
"95"	"80"	"9"	"40"	"120"	"276"	"7"	"0"	"7"	"1"	"4"	"3"	"2"	"11"	"24"	"5"	"8"	"517"	"0"	"14"	"531"	"0"
"96"	"81"	"3"	"11"	"48"	"706"	"8"	"1"	"2"	"1"	"3"	"0"	"1"	"4"	"21"	"4"	"6"	"819"	"0"	"11"	"830"	"0"
"97"	"82"	"0"	"1"	"33"	"286"	"7"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"7"	"1"	"2"	"342"	"0"	"1"	"343"	"0"
"98"	"83"	"32"	"116"	"372"	"78"	"6"	"6"	"4"	"5"	"2"	"3"	"0"	"5"	"12"	"26"	"5"	"672"	"0"	"7"	"679"	"0"
"99"	"84"	"5"	"59"	"451"	"97"	"8"	"1"	"5"	"1"	"2"	"4"	"2"	"1"	"13"	"26"	"4"	"679"	"0"	"14"	"693"	"0"
"100"	"85"	"9"	"93"	"213"	"285"	"10"	"3"	"4"	"6"	"1"	"5"	"1"	"15"	"31"	"19"	"8"	"703"	"0"	"28"	"731"	"0"
"101"	"86"	"10"	"20"	"210"	"157"	"2"	"0"	"5"	"0"	"1"	"2"	"3"	"8"	"28"	"26"	"4"	"476"	"0"	"9"	"485"	"0"
"102"	"87"	"15"	"63"	"513"	"128"	"11"	"1"	"7"	"1"	"4"	"1"	"4"	"4"	"25"	"37"	"8"	"822"	"0"	"16"	"838"	"0"
"103"	"88"	"6"	"69"	"414"	"101"	"4"	"4"	"7"	"5"	"2"	"7"	"0"	"7"	"29"	"41"	"9"	"705"	"0"	"15"	"720"	"0"
"104"	"89"	"5"	"39"	"557"	"18"	"4"	"0"	"3"	"1"	"4"	"2"	"2"	"3"	"8"	"28"	"2"	"676"	"0"	"8"	"684"	"0"
"105"	"90"	"5"	"36"	"218"	"101"	"2"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"8"	"4"	"0"	"378"	"0"	"3"	"381"	"0"
"106"	"91"	"1"	"45"	"145"	"64"	"7"	"0"	"3"	"2"	"3"	"1"	"0"	"3"	"8"	"7"	"4"	"293"	"0"	"9"	"302"	"0"
"107"	"92"	"2"	"10"	"391"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"0"	"417"	"0"	"2"	"419"	"0"
"108"	"93"	"13"	"344"	"326"	"20"	"5"	"0"	"6"	"5"	"4"	"13"	"5"	"8"	"19"	"23"	"33"	"824"	"0"	"18"	"842"	"0"
"109"	"94"	"12"	"132"	"536"	"17"	"5"	"3"	"4"	"3"	"3"	"11"	"1"	"5"	"20"	"42"	"14"	"808"	"0"	"13"	"821"	"0"
"110"	"95"	"6"	"234"	"492"	"34"	"3"	"0"	"3"	"2"	"2"	"4"	"3"	"5"	"21"	"46"	"25"	"880"	"0"	"28"	"908"	"0"
"111"	"96"	"3"	"85"	"571"	"38"	"3"	"1"	"6"	"2"	"1"	"1"	"2"	"10"	"15"	"27"	"2"	"767"	"0"	"11"	"778"	"0"
"112"	"97"	"3"	"228"	"228"	"3"	"3"	"0"	"5"	"2"	"0"	"2"	"0"	"5"	"5"	"2"	"1"	"487"	"0"	"4"	"491"	"0"
"113"	"98"	"12"	"395"	"273"	"83"	"6"	"1"	"6"	"2"	"4"	"3"	"0"	"9"	"21"	"32"	"24"	"871"	"0"	"12"	"883"	"0"
"114"	"99"	"15"	"543"	"189"	"21"	"5"	"3"	"6"	"3"	"3"	"4"	"0"	"1"	"6"	"7"	"4"	"810"	"0"	"2"	"812"	"0"
"115"	"100"	"7"	"208"	"48"	"48"	"5"	"3"	"2"	"3"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"327"	"0"	"3"	"330"	"0"
"116"	"101"	"4"	"489"	"301"	"66"	"6"	"1"	"9"	"0"	"4"	"1"	"1"	"4"	"4"	"10"	"5"	"905"	"0"	"6"	"911"	"0"
"117"	"102"	"4"	"82"	"230"	"159"	"8"	"1"	"4"	"3"	"4"	"8"	"3"	"7"	"30"	"17"	"16"	"576"	"0"	"10"	"586"	"0"
"118"	"103"	"7"	"232"	"198"	"109"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"4"	"6"	"17"	"5"	"590"	"0"	"7"	"597"	"0"
"119"	"104"	"3"	"327"	"159"	"6"	"4"	"2"	"2"	"0"	"2"	"7"	"4"	"3"	"6"	"8"	"12"	"545"	"0"	"16"	"561"	"0"
"120"	"105"	"3"	"303"	"104"	"19"	"3"	"1"	"4"	"0"	"1"	"3"	"1"	"1"	"3"	"3"	"10"	"459"	"0"	"5"	"464"	"0"
"121"	"106"	"14"	"383"	"367"	"59"	"4"	"0"	"5"	"8"	"7"	"3"	"2"	"8"	"16"	"13"	"13"	"902"	"0"	"14"	"916"	"0"
"122"	"107"	"8"	"297"	"310"	"178"	"4"	"3"	"6"	"2"	"6"	"4"	"0"	"6"	"14"	"21"	"9"	"868"	"0"	"13"	"881"	"0"
"123"	"108"	"6"	"103"	"312"	"15"	"5"	"1"	"2"	"1"	"3"	"0"	"2"	"4"	"14"	"6"	"11"	"485"	"0"	"5"	"490"	"0"
"124"	"108A"	"0"	"361"	"79"	"5"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"2"	"2"	"7"	"5"	"466"	"0"	"0"	"466"	"0"
"125"	"109"	"10"	"77"	"387"	"87"	"2"	"0"	"4"	"1"	"2"	"1"	"3"	"3"	"18"	"20"	"4"	"619"	"0"	"7"	"626"	"0"
"126"	"110"	"5"	"271"	"140"	"71"	"4"	"0"	"8"	"1"	"2"	"1"	"0"	"1"	"5"	"5"	"7"	"521"	"0"	"7"	"528"	"0"
"127"	"111"	"16"	"74"	"341"	"396"	"20"	"3"	"4"	"5"	"4"	"7"	"6"	"7"	"29"	"30"	"10"	"952"	"0"	"17"	"969"	"0"
"128"	"112"	"12"	"13"	"199"	"299"	"13"	"0"	"3"	"3"	"1"	"2"	"2"	"3"	"12"	"9"	"4"	"575"	"0"	"7"	"582"	"0"
"129"	"113"	"6"	"8"	"170"	"213"	"13"	"3"	"3"	"1"	"0"	"3"	"2"	"2"	"14"	"10"	"2"	"450"	"0"	"9"	"459"	"0"
"130"	"114"	"9"	"48"	"161"	"284"	"10"	"1"	"2"	"7"	"1"	"3"	"4"	"1"	"15"	"3"	"0"	"549"	"0"	"4"	"553"	"0"
"131"	"115"	"2"	"8"	"154"	"316"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"10"	"10"	"2"	"509"	"0"	"6"	"515"	"0"
"132"	"116"	"11"	"9"	"145"	"486"	"12"	"3"	"6"	"4"	"4"	"2"	"4"	"12"	"29"	"7"	"2"	"736"	"0"	"16"	"752"	"0"
"133"	"117"	"2"	"31"	"171"	"236"	"4"	"4"	"5"	"1"	"0"	"3"	"6"	"11"	"19"	"11"	"8"	"512"	"0"	"13"	"525"	"0"
"134"	"118"	"4"	"21"	"197"	"265"	"10"	"1"	"2"	"1"	"3"	"1"	"1"	"5"	"9"	"14"	"4"	"538"	"0"	"15"	"553"	"0"
"135"	"119"	"9"	"126"	"248"	"201"	"4"	"0"	"6"	"4"	"0"	"3"	"3"	"6"	"22"	"13"	"4"	"649"	"0"	"7"	"656"	"0"
"136"	"120"	"4"	"10"	"290"	"69"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"9"	"0"	"393"	"0"	"4"	"397"	"0"
"137"	"121"	"7"	"103"	"312"	"77"	"3"	"0"	"7"	"1"	"2"	"4"	"1"	"8"	"15"	"20"	"9"	"569"	"0"	"16"	"585"	"0"
"138"	"122"	"20"	"41"	"173"	"311"	"6"	"4"	"8"	"5"	"9"	"11"	"4"	"18"	"7"	"28"	"6"	"651"	"0"	"15"	"666"	"0"
"139"	"123"	"10"	"24"	"203"	"178"	"11"	"0"	"6"	"5"	"1"	"1"	"0"	"6"	"18"	"5"	"8"	"476"	"0"	"5"	"481"	"0"
"140"	"124"	"1"	"37"	"165"	"266"	"6"	"3"	"4"	"0"	"1"	"3"	"7"	"7"	"17"	"9"	"8"	"534"	"0"	"11"	"545"	"0"
"141"	"125"	"7"	"176"	"296"	"25"	"5"	"1"	"2"	"6"	"5"	"3"	"0"	"9"	"14"	"18"	"7"	"574"	"0"	"12"	"586"	"0"
"142"	"126"	"11"	"99"	"253"	"20"	"3"	"1"	"7"	"3"	"2"	"3"	"5"	"7"	"13"	"32"	"9"	"468"	"0"	"16"	"484"	"0"
"143"	"127"	"8"	"76"	"507"	"75"	"10"	"7"	"7"	"1"	"2"	"1"	"1"	"9"	"24"	"28"	"7"	"763"	"0"	"10"	"773"	"0"
"144"	"128"	"6"	"13"	"409"	"27"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"8"	"8"	"3"	"480"	"0"	"8"	"488"	"0"
"145"	"129"	"17"	"43"	"328"	"213"	"9"	"3"	"3"	"2"	"4"	"5"	"1"	"9"	"19"	"33"	"5"	"694"	"0"	"11"	"705"	"0"
"146"	"130"	"11"	"48"	"239"	"313"	"9"	"4"	"8"	"0"	"2"	"8"	"5"	"6"	"17"	"7"	"1"	"678"	"0"	"24"	"702"	"0"
"147"	"131"	"2"	"24"	"398"	"177"	"2"	"1"	"0"	"1"	"4"	"2"	"3"	"10"	"14"	"28"	"3"	"669"	"0"	"17"	"686"	"0"
"148"	"132"	"9"	"159"	"238"	"252"	"19"	"3"	"9"	"7"	"2"	"5"	"2"	"9"	"28"	"25"	"15"	"782"	"0"	"31"	"813"	"0"
"149"	"133"	"5"	"11"	"399"	"13"	"1"	"0"	"1"	"2"	"0"	"1"	"0"	"1"	"3"	"5"	"1"	"443"	"0"	"2"	"445"	"0"
"150"	"134"	"5"	"17"	"389"	"8"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"4"	"12"	"1"	"442"	"0"	"3"	"445"	"0"
"151"	"135"	"5"	"16"	"391"	"122"	"3"	"0"	"3"	"1"	"0"	"0"	"2"	"2"	"3"	"3"	"0"	"551"	"0"	"2"	"553"	"0"
"152"	"136"	"0"	"36"	"504"	"13"	"0"	"2"	"0"	"0"	"0"	"1"	"3"	"1"	"2"	"5"	"3"	"570"	"0"	"1"	"571"	"0"
"153"	"137"	"9"	"51"	"281"	"11"	"1"	"3"	"1"	"8"	"1"	"1"	"1"	"2"	"10"	"23"	"1"	"404"	"0"	"4"	"408"	"0"
"154"	"138"	"5"	"5"	"327"	"4"	"1"	"1"	"2"	"1"	"0"	"0"	"1"	"6"	"6"	"33"	"6"	"398"	"0"	"9"	"407"	"0"
"155"	"139"	"23"	"79"	"263"	"323"	"10"	"4"	"4"	"6"	"3"	"2"	"10"	"14"	"35"	"16"	"8"	"800"	"0"	"15"	"815"	"0"
"156"	"140"	"4"	"67"	"168"	"111"	"11"	"1"	"1"	"1"	"4"	"1"	"1"	"7"	"24"	"21"	"4"	"426"	"0"	"7"	"433"	"0"
