"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"21"	"9"	"438"	"38"	"2"	"48"	"1"	"9"	"1"	"2"	"0"	"2"	"1"	"0"	"1"	"1"	"6"	"550"	"0"	"7"	"557"	"0"
"22"	"10"	"364"	"17"	"3"	"39"	"3"	"10"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"5"	"447"	"0"	"14"	"461"	"0"
"23"	"11"	"511"	"5"	"2"	"27"	"1"	"3"	"0"	"5"	"2"	"0"	"0"	"1"	"0"	"0"	"5"	"562"	"0"	"5"	"567"	"0"
"24"	"12"	"503"	"23"	"1"	"22"	"1"	"2"	"1"	"0"	"0"	"2"	"1"	"2"	"5"	"0"	"14"	"577"	"0"	"11"	"588"	"0"
"25"	"13"	"144"	"442"	"7"	"60"	"16"	"28"	"2"	"3"	"13"	"7"	"23"	"12"	"27"	"11"	"30"	"825"	"0"	"21"	"846"	"0"
"26"	"14"	"23"	"27"	"1"	"77"	"8"	"35"	"2"	"4"	"4"	"3"	"1"	"7"	"9"	"0"	"1"	"202"	"0"	"7"	"209"	"0"
"27"	"15"	"361"	"105"	"4"	"20"	"3"	"4"	"2"	"5"	"2"	"1"	"2"	"0"	"2"	"3"	"6"	"520"	"0"	"8"	"528"	"0"
"28"	"16"	"130"	"211"	"2"	"26"	"14"	"9"	"0"	"6"	"0"	"0"	"1"	"1"	"3"	"2"	"8"	"413"	"0"	"8"	"421"	"0"
"29"	"17"	"127"	"355"	"20"	"279"	"76"	"64"	"10"	"24"	"4"	"4"	"2"	"6"	"11"	"1"	"7"	"990"	"0"	"7"	"997"	"0"
"30"	"18"	"57"	"89"	"7"	"203"	"21"	"131"	"4"	"9"	"2"	"2"	"1"	"2"	"11"	"3"	"1"	"543"	"0"	"5"	"548"	"0"
"31"	"19"	"192"	"388"	"8"	"29"	"9"	"8"	"1"	"25"	"3"	"5"	"2"	"7"	"7"	"4"	"14"	"702"	"0"	"15"	"717"	"0"
"32"	"20"	"185"	"497"	"14"	"12"	"5"	"8"	"2"	"1"	"1"	"3"	"2"	"1"	"3"	"6"	"18"	"758"	"0"	"7"	"765"	"0"
"33"	"21"	"121"	"456"	"6"	"23"	"1"	"10"	"1"	"0"	"0"	"2"	"0"	"4"	"0"	"2"	"8"	"634"	"0"	"10"	"644"	"0"
"34"	"22"	"40"	"525"	"1"	"26"	"3"	"4"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"603"	"0"	"0"	"603"	"0"
"35"	"23"	"404"	"193"	"10"	"50"	"9"	"28"	"4"	"7"	"6"	"10"	"7"	"13"	"6"	"12"	"28"	"787"	"0"	"55"	"842"	"0"
"36"	"24"	"381"	"19"	"1"	"6"	"3"	"2"	"2"	"1"	"1"	"1"	"5"	"3"	"2"	"3"	"20"	"450"	"0"	"35"	"485"	"0"
"37"	"25"	"253"	"221"	"18"	"89"	"10"	"16"	"4"	"7"	"2"	"2"	"2"	"2"	"5"	"2"	"9"	"642"	"0"	"9"	"651"	"0"
"38"	"26"	"115"	"292"	"8"	"115"	"16"	"46"	"9"	"12"	"4"	"5"	"5"	"7"	"12"	"3"	"15"	"664"	"0"	"12"	"676"	"0"
"39"	"27"	"46"	"316"	"13"	"24"	"2"	"9"	"3"	"2"	"2"	"5"	"6"	"3"	"2"	"6"	"10"	"449"	"0"	"3"	"452"	"0"
"40"	"28"	"201"	"454"	"9"	"50"	"5"	"15"	"2"	"10"	"3"	"3"	"5"	"2"	"8"	"8"	"20"	"795"	"0"	"21"	"816"	"0"
"41"	"29"	"93"	"305"	"8"	"27"	"5"	"9"	"1"	"9"	"2"	"2"	"3"	"5"	"6"	"10"	"30"	"515"	"0"	"17"	"532"	"0"
"42"	"30"	"80"	"188"	"3"	"36"	"1"	"7"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"4"	"4"	"327"	"0"	"8"	"335"	"0"
"43"	"31"	"202"	"258"	"13"	"99"	"8"	"34"	"3"	"3"	"3"	"3"	"15"	"4"	"3"	"4"	"8"	"660"	"0"	"7"	"667"	"0"
"44"	"32"	"130"	"436"	"6"	"51"	"2"	"13"	"3"	"2"	"3"	"0"	"0"	"1"	"2"	"0"	"5"	"654"	"0"	"7"	"661"	"0"
"45"	"33"	"116"	"498"	"17"	"71"	"5"	"12"	"4"	"3"	"4"	"4"	"4"	"2"	"4"	"7"	"17"	"768"	"0"	"2"	"770"	"0"
"46"	"34"	"282"	"148"	"5"	"91"	"9"	"22"	"4"	"4"	"3"	"3"	"4"	"1"	"5"	"7"	"15"	"603"	"0"	"20"	"623"	"0"
"47"	"35"	"186"	"98"	"3"	"60"	"1"	"13"	"3"	"3"	"0"	"1"	"2"	"3"	"1"	"2"	"3"	"379"	"0"	"9"	"388"	"0"
"48"	"36"	"205"	"41"	"2"	"49"	"6"	"13"	"3"	"2"	"0"	"2"	"0"	"2"	"2"	"0"	"2"	"329"	"0"	"7"	"336"	"0"
"49"	"37"	"42"	"237"	"7"	"50"	"5"	"24"	"2"	"2"	"0"	"3"	"1"	"6"	"10"	"5"	"7"	"401"	"0"	"9"	"410"	"0"
"50"	"38"	"315"	"213"	"7"	"49"	"2"	"12"	"1"	"3"	"3"	"1"	"0"	"1"	"1"	"2"	"4"	"614"	"0"	"5"	"619"	"0"
"51"	"38A"	"257"	"92"	"4"	"18"	"2"	"7"	"1"	"1"	"1"	"3"	"1"	"0"	"1"	"1"	"7"	"396"	"0"	"5"	"401"	"0"
"52"	"39"	"57"	"556"	"6"	"181"	"7"	"32"	"2"	"3"	"5"	"2"	"3"	"2"	"10"	"3"	"10"	"879"	"0"	"11"	"890"	"0"
"53"	"40"	"161"	"381"	"19"	"94"	"13"	"42"	"8"	"10"	"8"	"6"	"12"	"12"	"20"	"13"	"44"	"843"	"0"	"46"	"889"	"0"
"54"	"41"	"18"	"341"	"1"	"30"	"2"	"2"	"0"	"4"	"0"	"0"	"4"	"0"	"2"	"3"	"14"	"421"	"0"	"0"	"421"	"0"
"55"	"42"	"69"	"286"	"6"	"34"	"3"	"4"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"7"	"413"	"0"	"8"	"421"	"0"
"56"	"43"	"51"	"314"	"15"	"85"	"10"	"12"	"1"	"1"	"0"	"3"	"0"	"1"	"5"	"0"	"11"	"509"	"0"	"4"	"513"	"0"
"57"	"44"	"125"	"82"	"10"	"189"	"8"	"49"	"4"	"4"	"5"	"5"	"7"	"4"	"16"	"5"	"10"	"523"	"0"	"14"	"537"	"0"
"58"	"45"	"72"	"477"	"4"	"48"	"6"	"10"	"0"	"1"	"1"	"1"	"4"	"1"	"4"	"2"	"5"	"636"	"0"	"4"	"640"	"0"
"59"	"46"	"248"	"207"	"6"	"100"	"14"	"27"	"3"	"15"	"6"	"0"	"1"	"6"	"12"	"4"	"19"	"668"	"0"	"25"	"693"	"0"
"60"	"47"	"315"	"143"	"8"	"61"	"5"	"17"	"7"	"10"	"6"	"0"	"4"	"5"	"19"	"16"	"36"	"652"	"0"	"64"	"716"	"0"
"61"	"48"	"141"	"247"	"7"	"9"	"6"	"4"	"2"	"10"	"2"	"4"	"20"	"2"	"8"	"2"	"13"	"477"	"0"	"18"	"495"	"0"
"62"	"49"	"161"	"205"	"3"	"4"	"8"	"3"	"1"	"3"	"1"	"2"	"6"	"1"	"2"	"3"	"5"	"408"	"0"	"17"	"425"	"0"
"63"	"50"	"327"	"119"	"6"	"146"	"5"	"20"	"2"	"2"	"3"	"1"	"2"	"4"	"14"	"2"	"8"	"661"	"0"	"20"	"681"	"0"
"64"	"51"	"219"	"194"	"4"	"48"	"2"	"24"	"2"	"4"	"4"	"0"	"1"	"4"	"11"	"0"	"11"	"528"	"0"	"18"	"546"	"0"
"65"	"52"	"197"	"51"	"3"	"5"	"3"	"3"	"1"	"4"	"2"	"2"	"18"	"2"	"4"	"1"	"4"	"300"	"0"	"10"	"310"	"0"
"66"	"53"	"482"	"33"	"2"	"44"	"2"	"6"	"4"	"4"	"1"	"1"	"2"	"3"	"8"	"4"	"4"	"600"	"0"	"12"	"612"	"0"
"67"	"54"	"33"	"7"	"5"	"104"	"3"	"18"	"3"	"2"	"4"	"1"	"0"	"4"	"9"	"4"	"1"	"198"	"0"	"10"	"208"	"0"
"68"	"55"	"5"	"50"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"60"	"0"	"0"	"60"	"0"
"69"	"56"	"353"	"183"	"4"	"68"	"10"	"55"	"3"	"8"	"9"	"3"	"6"	"3"	"15"	"10"	"20"	"750"	"0"	"21"	"771"	"0"
"70"	"57"	"337"	"77"	"6"	"11"	"2"	"10"	"1"	"3"	"1"	"1"	"18"	"3"	"5"	"3"	"14"	"492"	"0"	"32"	"524"	"0"
"71"	"58"	"46"	"153"	"2"	"253"	"31"	"88"	"7"	"26"	"5"	"3"	"9"	"5"	"30"	"3"	"5"	"666"	"0"	"10"	"676"	"0"
"72"	"59"	"132"	"261"	"4"	"65"	"2"	"20"	"2"	"6"	"1"	"2"	"6"	"3"	"8"	"6"	"7"	"525"	"0"	"10"	"535"	"0"
"73"	"60"	"92"	"31"	"1"	"58"	"3"	"15"	"2"	"2"	"1"	"0"	"2"	"1"	"3"	"0"	"2"	"213"	"0"	"5"	"218"	"0"
"74"	"61"	"93"	"269"	"8"	"195"	"18"	"58"	"5"	"7"	"7"	"7"	"5"	"5"	"18"	"10"	"12"	"717"	"0"	"15"	"732"	"0"
"75"	"62"	"531"	"160"	"7"	"74"	"6"	"30"	"2"	"4"	"7"	"4"	"5"	"5"	"13"	"9"	"19"	"876"	"0"	"26"	"902"	"0"
"76"	"63"	"193"	"218"	"15"	"60"	"3"	"17"	"4"	"5"	"4"	"5"	"33"	"10"	"7"	"8"	"18"	"600"	"0"	"19"	"619"	"0"
"77"	"64"	"214"	"117"	"5"	"113"	"15"	"28"	"3"	"10"	"3"	"3"	"2"	"10"	"10"	"7"	"11"	"551"	"0"	"18"	"569"	"0"
"78"	"65"	"147"	"106"	"8"	"261"	"12"	"48"	"5"	"9"	"6"	"1"	"5"	"7"	"11"	"4"	"5"	"635"	"0"	"5"	"640"	"0"
"79"	"66"	"184"	"94"	"1"	"155"	"5"	"33"	"4"	"3"	"1"	"5"	"13"	"4"	"10"	"8"	"9"	"529"	"0"	"17"	"546"	"0"
"80"	"67"	"186"	"305"	"16"	"26"	"3"	"7"	"2"	"3"	"0"	"3"	"0"	"3"	"2"	"2"	"4"	"562"	"0"	"2"	"564"	"0"
"81"	"68"	"58"	"446"	"15"	"121"	"7"	"23"	"4"	"8"	"3"	"1"	"8"	"0"	"9"	"2"	"2"	"707"	"0"	"4"	"711"	"0"
"82"	"69"	"545"	"7"	"1"	"44"	"2"	"21"	"0"	"0"	"2"	"1"	"3"	"3"	"6"	"4"	"9"	"648"	"0"	"37"	"685"	"0"
"83"	"70"	"595"	"80"	"4"	"79"	"1"	"11"	"2"	"0"	"2"	"2"	"4"	"2"	"6"	"7"	"13"	"808"	"0"	"31"	"839"	"0"
"84"	"71"	"400"	"409"	"8"	"89"	"2"	"18"	"2"	"9"	"1"	"4"	"2"	"3"	"4"	"8"	"18"	"977"	"0"	"20"	"997"	"0"
"85"	"72"	"398"	"205"	"2"	"10"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"3"	"5"	"7"	"23"	"657"	"0"	"23"	"680"	"0"
"86"	"73"	"159"	"160"	"5"	"270"	"23"	"70"	"4"	"9"	"2"	"4"	"8"	"6"	"20"	"5"	"7"	"752"	"0"	"22"	"774"	"0"
"87"	"74"	"315"	"92"	"5"	"222"	"22"	"85"	"5"	"7"	"5"	"4"	"4"	"4"	"17"	"7"	"10"	"804"	"0"	"26"	"830"	"0"
"88"	"75"	"702"	"48"	"3"	"23"	"1"	"2"	"0"	"7"	"0"	"1"	"1"	"0"	"0"	"1"	"6"	"795"	"0"	"21"	"816"	"0"
"89"	"76"	"522"	"65"	"2"	"11"	"5"	"6"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"3"	"14"	"633"	"0"	"55"	"688"	"0"
"90"	"77"	"317"	"69"	"4"	"39"	"9"	"29"	"1"	"3"	"3"	"0"	"4"	"0"	"10"	"3"	"14"	"505"	"0"	"20"	"525"	"0"
"91"	"78"	"488"	"116"	"1"	"46"	"4"	"17"	"2"	"4"	"4"	"3"	"2"	"4"	"3"	"4"	"23"	"721"	"0"	"37"	"758"	"0"
"92"	"79"	"41"	"234"	"6"	"127"	"4"	"29"	"2"	"5"	"6"	"1"	"2"	"2"	"4"	"0"	"3"	"466"	"0"	"3"	"469"	"0"
"93"	"80"	"108"	"414"	"9"	"31"	"7"	"11"	"1"	"6"	"3"	"2"	"1"	"2"	"2"	"3"	"11"	"611"	"0"	"13"	"624"	"0"
"94"	"81"	"193"	"312"	"5"	"51"	"5"	"20"	"3"	"2"	"0"	"2"	"1"	"3"	"4"	"6"	"18"	"625"	"0"	"30"	"655"	"0"
"95"	"82"	"124"	"206"	"4"	"58"	"5"	"14"	"1"	"4"	"1"	"0"	"5"	"4"	"6"	"3"	"7"	"442"	"0"	"12"	"454"	"0"
"96"	"83"	"27"	"29"	"9"	"234"	"10"	"42"	"9"	"9"	"2"	"6"	"4"	"1"	"24"	"6"	"5"	"417"	"0"	"7"	"424"	"0"
"97"	"84"	"145"	"47"	"7"	"11"	"4"	"4"	"2"	"11"	"1"	"3"	"1"	"1"	"6"	"4"	"11"	"258"	"0"	"13"	"271"	"0"
"98"	"85"	"63"	"286"	"7"	"36"	"3"	"17"	"0"	"6"	"1"	"1"	"3"	"5"	"2"	"5"	"16"	"451"	"0"	"15"	"466"	"0"
"99"	"86"	"50"	"420"	"5"	"82"	"3"	"13"	"1"	"2"	"3"	"1"	"0"	"3"	"1"	"3"	"1"	"588"	"0"	"2"	"590"	"0"
"100"	"87"	"147"	"364"	"2"	"67"	"16"	"48"	"2"	"9"	"2"	"0"	"3"	"0"	"4"	"3"	"7"	"674"	"0"	"14"	"688"	"0"
"101"	"88"	"73"	"177"	"1"	"63"	"8"	"29"	"2"	"7"	"1"	"1"	"13"	"2"	"8"	"3"	"6"	"394"	"0"	"13"	"407"	"0"
"102"	"89"	"413"	"147"	"6"	"33"	"8"	"13"	"2"	"4"	"2"	"1"	"1"	"1"	"3"	"6"	"13"	"653"	"0"	"25"	"678"	"0"
"103"	"90"	"421"	"82"	"7"	"41"	"66"	"30"	"5"	"9"	"3"	"2"	"3"	"3"	"1"	"2"	"6"	"681"	"0"	"10"	"691"	"0"
"104"	"91"	"60"	"430"	"11"	"19"	"7"	"4"	"1"	"5"	"0"	"2"	"2"	"3"	"1"	"9"	"24"	"578"	"0"	"12"	"590"	"0"
"105"	"92"	"216"	"160"	"1"	"44"	"42"	"17"	"1"	"2"	"0"	"2"	"1"	"0"	"2"	"1"	"5"	"494"	"0"	"4"	"498"	"0"
"106"	"93"	"225"	"310"	"13"	"99"	"124"	"30"	"4"	"26"	"4"	"5"	"5"	"7"	"5"	"2"	"3"	"862"	"0"	"6"	"868"	"0"
"107"	"94"	"59"	"306"	"6"	"85"	"48"	"27"	"3"	"9"	"1"	"1"	"2"	"2"	"4"	"1"	"10"	"564"	"0"	"11"	"575"	"0"
"108"	"95"	"239"	"183"	"2"	"22"	"11"	"15"	"0"	"6"	"2"	"0"	"1"	"0"	"4"	"1"	"8"	"494"	"0"	"12"	"506"	"0"
"109"	"96"	"32"	"320"	"8"	"28"	"5"	"7"	"1"	"9"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"416"	"0"	"5"	"421"	"0"
"110"	"96A"	"41"	"326"	"2"	"26"	"8"	"6"	"1"	"4"	"0"	"0"	"1"	"0"	"2"	"0"	"3"	"420"	"0"	"1"	"421"	"0"
"111"	"97"	"74"	"254"	"1"	"34"	"24"	"6"	"3"	"1"	"1"	"1"	"0"	"0"	"3"	"0"	"1"	"403"	"0"	"1"	"404"	"0"
"112"	"97A"	"23"	"322"	"6"	"72"	"22"	"14"	"1"	"1"	"0"	"2"	"1"	"2"	"1"	"1"	"2"	"470"	"0"	"1"	"471"	"0"
"113"	"98"	"159"	"397"	"3"	"135"	"84"	"21"	"1"	"4"	"0"	"0"	"3"	"13"	"19"	"3"	"18"	"860"	"0"	"12"	"872"	"0"
"114"	"99"	"628"	"64"	"5"	"148"	"4"	"15"	"3"	"2"	"1"	"2"	"16"	"6"	"22"	"8"	"11"	"935"	"0"	"47"	"982"	"0"
"115"	"100"	"350"	"163"	"5"	"67"	"4"	"12"	"2"	"4"	"0"	"1"	"2"	"4"	"12"	"3"	"15"	"644"	"0"	"32"	"676"	"0"
"116"	"101"	"401"	"168"	"2"	"10"	"1"	"3"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"6"	"595"	"0"	"12"	"607"	"0"
"117"	"102"	"471"	"238"	"4"	"11"	"3"	"5"	"4"	"3"	"3"	"0"	"8"	"2"	"2"	"4"	"17"	"775"	"0"	"34"	"809"	"0"
"118"	"103"	"100"	"642"	"12"	"74"	"4"	"11"	"4"	"4"	"3"	"2"	"5"	"2"	"9"	"11"	"40"	"923"	"0"	"23"	"946"	"0"
"119"	"104"	"176"	"242"	"6"	"31"	"3"	"4"	"0"	"4"	"1"	"3"	"1"	"2"	"1"	"3"	"15"	"492"	"0"	"5"	"497"	"0"
"120"	"105"	"89"	"313"	"6"	"45"	"2"	"8"	"2"	"10"	"2"	"1"	"4"	"2"	"0"	"3"	"6"	"493"	"0"	"1"	"494"	"0"
"121"	"106"	"331"	"136"	"3"	"14"	"6"	"8"	"3"	"2"	"0"	"1"	"57"	"4"	"5"	"9"	"12"	"591"	"0"	"23"	"614"	"0"
"122"	"107"	"35"	"329"	"5"	"13"	"0"	"4"	"2"	"1"	"1"	"3"	"3"	"2"	"5"	"7"	"16"	"426"	"0"	"5"	"431"	"0"
"123"	"108"	"36"	"171"	"0"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"4"	"2"	"223"	"0"	"4"	"227"	"0"
"124"	"109"	"159"	"141"	"3"	"17"	"1"	"4"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"3"	"7"	"338"	"0"	"10"	"348"	"0"
"125"	"110"	"50"	"287"	"6"	"9"	"0"	"2"	"1"	"3"	"0"	"1"	"4"	"5"	"2"	"3"	"18"	"391"	"0"	"6"	"397"	"0"
"126"	"111"	"65"	"677"	"17"	"32"	"5"	"4"	"0"	"6"	"1"	"2"	"11"	"2"	"3"	"1"	"19"	"845"	"0"	"6"	"851"	"0"
"127"	"112"	"629"	"183"	"9"	"88"	"1"	"2"	"3"	"4"	"1"	"1"	"1"	"4"	"3"	"0"	"3"	"932"	"0"	"14"	"946"	"0"
"128"	"113"	"127"	"252"	"2"	"50"	"3"	"11"	"0"	"1"	"0"	"2"	"31"	"0"	"7"	"7"	"10"	"503"	"0"	"11"	"514"	"0"
"129"	"114"	"46"	"449"	"7"	"90"	"10"	"12"	"1"	"5"	"0"	"0"	"0"	"2"	"9"	"4"	"5"	"640"	"0"	"7"	"647"	"0"
"130"	"115"	"210"	"348"	"3"	"172"	"10"	"26"	"4"	"6"	"4"	"4"	"8"	"5"	"17"	"6"	"15"	"838"	"0"	"25"	"863"	"0"
"131"	"116"	"351"	"392"	"23"	"26"	"16"	"11"	"5"	"15"	"2"	"2"	"56"	"4"	"20"	"5"	"9"	"937"	"0"	"16"	"953"	"0"
"132"	"117"	"112"	"691"	"10"	"37"	"5"	"11"	"1"	"7"	"4"	"6"	"5"	"8"	"3"	"9"	"17"	"926"	"0"	"9"	"935"	"0"
"133"	"118"	"411"	"377"	"15"	"37"	"9"	"18"	"4"	"7"	"4"	"0"	"7"	"2"	"2"	"2"	"8"	"903"	"0"	"8"	"911"	"0"
"134"	"119"	"136"	"322"	"3"	"31"	"4"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"11"	"7"	"18"	"539"	"0"	"17"	"556"	"0"
"135"	"120"	"72"	"138"	"4"	"14"	"3"	"4"	"0"	"2"	"2"	"0"	"3"	"1"	"2"	"5"	"10"	"260"	"0"	"18"	"278"	"0"
"136"	"121"	"239"	"295"	"6"	"45"	"2"	"12"	"2"	"6"	"2"	"2"	"5"	"3"	"6"	"6"	"12"	"643"	"0"	"11"	"654"	"0"
"137"	"122"	"80"	"423"	"4"	"52"	"2"	"10"	"2"	"4"	"1"	"2"	"1"	"3"	"5"	"2"	"17"	"608"	"0"	"4"	"612"	"0"
"138"	"123"	"96"	"88"	"3"	"50"	"13"	"13"	"0"	"6"	"0"	"0"	"38"	"1"	"3"	"1"	"4"	"316"	"0"	"2"	"318"	"0"
"139"	"124"	"122"	"66"	"0"	"28"	"3"	"8"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"231"	"0"	"5"	"236"	"0"
"140"	"125"	"57"	"85"	"3"	"12"	"0"	"7"	"0"	"0"	"1"	"0"	"7"	"1"	"1"	"1"	"5"	"180"	"0"	"5"	"185"	"0"
"141"	"126"	"66"	"335"	"7"	"37"	"4"	"6"	"1"	"7"	"4"	"1"	"1"	"2"	"3"	"2"	"13"	"489"	"0"	"6"	"495"	"0"
"142"	"127"	"78"	"291"	"10"	"31"	"5"	"14"	"1"	"5"	"2"	"4"	"15"	"1"	"9"	"12"	"25"	"503"	"0"	"20"	"523"	"0"
"143"	"128"	"106"	"233"	"7"	"87"	"3"	"25"	"2"	"4"	"5"	"1"	"7"	"3"	"5"	"9"	"18"	"515"	"0"	"18"	"533"	"0"
"144"	"129"	"78"	"119"	"3"	"75"	"11"	"27"	"5"	"4"	"1"	"4"	"2"	"1"	"9"	"7"	"8"	"354"	"0"	"14"	"368"	"0"
"145"	"130"	"133"	"167"	"1"	"64"	"1"	"9"	"1"	"1"	"1"	"3"	"0"	"4"	"2"	"4"	"13"	"404"	"0"	"14"	"418"	"0"
"146"	"131"	"608"	"48"	"2"	"42"	"5"	"11"	"1"	"17"	"0"	"4"	"1"	"3"	"3"	"1"	"9"	"755"	"0"	"24"	"779"	"0"
"147"	"132"	"321"	"149"	"3"	"53"	"2"	"28"	"1"	"10"	"4"	"5"	"11"	"3"	"11"	"5"	"10"	"616"	"0"	"10"	"626"	"0"
"148"	"133"	"305"	"10"	"0"	"14"	"1"	"2"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"4"	"341"	"0"	"15"	"356"	"0"
"149"	"134"	"375"	"168"	"7"	"42"	"6"	"22"	"1"	"13"	"4"	"2"	"5"	"1"	"8"	"3"	"15"	"672"	"0"	"20"	"692"	"0"
"150"	"135"	"338"	"325"	"10"	"21"	"6"	"20"	"7"	"8"	"5"	"7"	"143"	"11"	"26"	"25"	"46"	"998"	"0"	"52"	"1050"	"0"
"151"	"136"	"69"	"554"	"11"	"42"	"7"	"13"	"6"	"4"	"6"	"2"	"57"	"8"	"11"	"9"	"24"	"823"	"0"	"5"	"828"	"0"
"152"	"137"	"333"	"184"	"4"	"12"	"0"	"3"	"1"	"4"	"0"	"0"	"2"	"1"	"0"	"1"	"7"	"552"	"0"	"27"	"579"	"0"
"153"	"138"	"226"	"327"	"6"	"127"	"1"	"39"	"3"	"2"	"0"	"3"	"2"	"1"	"5"	"2"	"8"	"752"	"0"	"9"	"761"	"0"
"154"	"139"	"256"	"199"	"2"	"151"	"2"	"13"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"2"	"632"	"0"	"0"	"632"	"0"
"155"	"140"	"121"	"241"	"2"	"39"	"2"	"10"	"2"	"6"	"1"	"1"	"6"	"2"	"1"	"2"	"1"	"437"	"0"	"5"	"442"	"0"
"156"	"141"	"234"	"218"	"3"	"29"	"2"	"12"	"2"	"8"	"1"	"1"	"2"	"0"	"2"	"1"	"11"	"526"	"0"	"7"	"533"	"0"
