"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"13"	"376"	"143"	"82"	"7"	"3"	"2"	"0"	"2"	"0"	"3"	"5"	"6"	"629"	"0"	"25"	"654"	"0"
"26"	"14"	"387"	"298"	"228"	"9"	"2"	"4"	"3"	"4"	"1"	"5"	"22"	"10"	"973"	"0"	"23"	"996"	"0"
"27"	"15"	"365"	"188"	"84"	"3"	"0"	"1"	"1"	"1"	"0"	"3"	"3"	"11"	"660"	"0"	"22"	"682"	"0"
"28"	"16"	"329"	"193"	"241"	"9"	"2"	"4"	"3"	"0"	"1"	"4"	"9"	"4"	"799"	"0"	"29"	"828"	"0"
"29"	"17"	"237"	"179"	"90"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"529"	"0"	"21"	"550"	"0"
"30"	"18"	"390"	"224"	"167"	"6"	"1"	"4"	"3"	"1"	"1"	"2"	"15"	"3"	"817"	"0"	"52"	"869"	"0"
"31"	"19"	"278"	"461"	"128"	"6"	"7"	"6"	"6"	"4"	"3"	"5"	"9"	"4"	"917"	"0"	"14"	"931"	"0"
"32"	"20"	"203"	"253"	"128"	"5"	"2"	"4"	"0"	"1"	"3"	"3"	"4"	"9"	"615"	"0"	"20"	"635"	"0"
"33"	"21"	"206"	"304"	"91"	"6"	"3"	"4"	"4"	"6"	"6"	"12"	"17"	"20"	"679"	"0"	"48"	"727"	"0"
"34"	"22"	"253"	"381"	"178"	"6"	"4"	"4"	"5"	"2"	"5"	"6"	"23"	"30"	"897"	"0"	"51"	"948"	"0"
"35"	"23"	"322"	"111"	"190"	"4"	"1"	"4"	"3"	"0"	"0"	"3"	"4"	"5"	"647"	"0"	"13"	"660"	"0"
"36"	"24"	"124"	"338"	"251"	"4"	"1"	"16"	"3"	"2"	"5"	"2"	"8"	"7"	"761"	"0"	"27"	"788"	"0"
"37"	"25"	"337"	"41"	"135"	"1"	"2"	"1"	"2"	"0"	"1"	"1"	"2"	"3"	"526"	"0"	"14"	"540"	"0"
"38"	"26"	"378"	"50"	"176"	"7"	"2"	"4"	"1"	"0"	"1"	"1"	"5"	"4"	"629"	"0"	"25"	"654"	"0"
"39"	"27"	"50"	"552"	"48"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"658"	"0"	"5"	"663"	"0"
"40"	"28"	"122"	"740"	"46"	"1"	"0"	"2"	"0"	"1"	"0"	"6"	"12"	"14"	"944"	"0"	"14"	"958"	"0"
"41"	"29"	"211"	"269"	"141"	"7"	"3"	"2"	"5"	"2"	"2"	"7"	"15"	"15"	"679"	"0"	"21"	"700"	"0"
"42"	"30"	"254"	"147"	"105"	"2"	"2"	"5"	"0"	"2"	"2"	"2"	"8"	"12"	"541"	"0"	"32"	"573"	"0"
"43"	"31"	"103"	"114"	"401"	"6"	"3"	"9"	"2"	"3"	"1"	"3"	"2"	"6"	"653"	"0"	"4"	"657"	"0"
"44"	"32"	"263"	"281"	"310"	"6"	"1"	"6"	"2"	"3"	"1"	"5"	"22"	"8"	"908"	"0"	"28"	"936"	"0"
"45"	"33"	"132"	"131"	"132"	"3"	"1"	"3"	"1"	"0"	"1"	"2"	"9"	"6"	"421"	"0"	"25"	"446"	"0"
"46"	"33A"	"53"	"104"	"369"	"10"	"2"	"2"	"0"	"3"	"3"	"1"	"4"	"9"	"560"	"0"	"22"	"582"	"0"
"47"	"34"	"106"	"261"	"294"	"9"	"3"	"5"	"4"	"1"	"2"	"2"	"10"	"8"	"705"	"0"	"12"	"717"	"0"
"48"	"35"	"98"	"187"	"297"	"6"	"1"	"5"	"3"	"1"	"2"	"3"	"17"	"9"	"629"	"0"	"11"	"640"	"0"
"49"	"36"	"445"	"72"	"17"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"536"	"0"	"2"	"538"	"0"
"50"	"37"	"329"	"183"	"88"	"10"	"0"	"5"	"2"	"3"	"4"	"2"	"8"	"5"	"639"	"0"	"18"	"657"	"0"
"51"	"38"	"105"	"104"	"395"	"15"	"4"	"7"	"6"	"4"	"1"	"3"	"9"	"13"	"666"	"0"	"20"	"686"	"0"
"52"	"39"	"136"	"317"	"135"	"4"	"0"	"3"	"2"	"2"	"3"	"3"	"5"	"3"	"613"	"0"	"4"	"617"	"0"
"53"	"40"	"343"	"223"	"166"	"5"	"3"	"9"	"4"	"4"	"1"	"2"	"12"	"7"	"779"	"0"	"15"	"794"	"0"
"54"	"41"	"158"	"266"	"194"	"7"	"2"	"11"	"2"	"1"	"0"	"4"	"12"	"6"	"663"	"0"	"17"	"680"	"0"
"55"	"42"	"355"	"281"	"266"	"10"	"2"	"4"	"3"	"5"	"9"	"7"	"11"	"8"	"961"	"0"	"46"	"1007"	"0"
"56"	"43"	"352"	"255"	"216"	"11"	"6"	"10"	"13"	"6"	"6"	"11"	"7"	"17"	"910"	"0"	"29"	"939"	"0"
"57"	"44"	"309"	"289"	"104"	"2"	"4"	"1"	"4"	"1"	"1"	"0"	"9"	"5"	"729"	"0"	"18"	"747"	"0"
"58"	"45"	"478"	"10"	"11"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"1"	"2"	"506"	"0"	"7"	"513"	"0"
"59"	"46"	"113"	"249"	"186"	"10"	"3"	"10"	"3"	"5"	"7"	"5"	"17"	"13"	"621"	"0"	"21"	"642"	"0"
"60"	"47"	"185"	"327"	"312"	"27"	"6"	"8"	"5"	"3"	"8"	"8"	"8"	"13"	"910"	"0"	"26"	"936"	"0"
"61"	"48"	"105"	"516"	"80"	"3"	"0"	"4"	"1"	"3"	"1"	"3"	"10"	"19"	"745"	"0"	"30"	"775"	"0"
"62"	"49"	"488"	"101"	"20"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"4"	"6"	"623"	"0"	"24"	"647"	"0"
"63"	"50"	"559"	"73"	"18"	"3"	"0"	"1"	"0"	"2"	"0"	"2"	"3"	"3"	"664"	"0"	"24"	"688"	"0"
"64"	"51"	"230"	"73"	"381"	"9"	"2"	"2"	"2"	"2"	"1"	"5"	"14"	"5"	"726"	"0"	"22"	"748"	"0"
"65"	"52"	"469"	"156"	"46"	"1"	"3"	"2"	"3"	"3"	"0"	"3"	"5"	"8"	"699"	"0"	"14"	"713"	"0"
"66"	"53"	"539"	"263"	"86"	"4"	"3"	"4"	"0"	"4"	"3"	"4"	"7"	"7"	"924"	"0"	"32"	"956"	"0"
"67"	"54"	"387"	"154"	"95"	"4"	"0"	"8"	"0"	"4"	"1"	"5"	"6"	"5"	"669"	"0"	"32"	"701"	"0"
"68"	"55"	"909"	"128"	"22"	"0"	"1"	"1"	"2"	"1"	"3"	"2"	"2"	"7"	"1078"	"0"	"43"	"1121"	"0"
"69"	"56"	"111"	"406"	"80"	"7"	"1"	"5"	"3"	"4"	"0"	"3"	"15"	"11"	"646"	"0"	"12"	"658"	"0"
"70"	"57"	"193"	"125"	"391"	"15"	"5"	"6"	"8"	"3"	"10"	"2"	"13"	"16"	"787"	"0"	"27"	"814"	"0"
"71"	"58"	"130"	"169"	"173"	"3"	"3"	"3"	"3"	"2"	"2"	"1"	"13"	"5"	"507"	"0"	"27"	"534"	"0"
"72"	"59"	"234"	"95"	"240"	"1"	"4"	"26"	"7"	"2"	"4"	"2"	"5"	"9"	"629"	"0"	"23"	"652"	"0"
"73"	"60"	"139"	"441"	"302"	"8"	"25"	"25"	"4"	"12"	"4"	"10"	"25"	"22"	"1017"	"0"	"47"	"1064"	"0"
"74"	"61"	"383"	"138"	"71"	"1"	"1"	"9"	"3"	"2"	"5"	"0"	"4"	"0"	"617"	"0"	"4"	"621"	"0"
"75"	"62"	"349"	"204"	"47"	"0"	"0"	"7"	"0"	"1"	"1"	"1"	"6"	"1"	"617"	"0"	"2"	"619"	"0"
"76"	"63"	"297"	"348"	"337"	"4"	"2"	"6"	"2"	"3"	"0"	"7"	"8"	"4"	"1018"	"0"	"14"	"1032"	"0"
"77"	"64"	"192"	"138"	"256"	"2"	"0"	"3"	"4"	"1"	"2"	"3"	"4"	"4"	"609"	"0"	"17"	"626"	"0"
"78"	"65"	"123"	"152"	"326"	"11"	"1"	"9"	"2"	"3"	"5"	"3"	"10"	"12"	"657"	"0"	"24"	"681"	"0"
"79"	"66"	"184"	"540"	"263"	"14"	"5"	"8"	"7"	"5"	"4"	"6"	"13"	"10"	"1059"	"0"	"16"	"1075"	"0"
"80"	"67"	"87"	"289"	"106"	"0"	"2"	"4"	"0"	"1"	"2"	"2"	"4"	"1"	"498"	"0"	"5"	"503"	"0"
"81"	"68"	"166"	"406"	"220"	"5"	"3"	"9"	"3"	"3"	"5"	"3"	"10"	"5"	"838"	"0"	"26"	"864"	"0"
"82"	"69"	"318"	"409"	"78"	"2"	"0"	"3"	"3"	"3"	"1"	"4"	"15"	"20"	"856"	"0"	"51"	"907"	"0"
"83"	"70"	"68"	"339"	"147"	"9"	"1"	"0"	"3"	"1"	"2"	"1"	"7"	"7"	"585"	"0"	"13"	"598"	"0"
"84"	"71"	"81"	"268"	"134"	"3"	"4"	"27"	"1"	"0"	"1"	"5"	"5"	"5"	"534"	"0"	"9"	"543"	"0"
"85"	"72"	"184"	"109"	"101"	"4"	"1"	"4"	"2"	"2"	"2"	"5"	"9"	"8"	"431"	"0"	"22"	"453"	"0"
"86"	"73"	"73"	"341"	"301"	"16"	"1"	"3"	"1"	"1"	"0"	"0"	"7"	"11"	"755"	"0"	"15"	"770"	"0"
"87"	"74"	"56"	"295"	"246"	"6"	"3"	"5"	"1"	"0"	"1"	"1"	"4"	"12"	"630"	"0"	"10"	"640"	"0"
"88"	"75"	"135"	"250"	"224"	"6"	"0"	"2"	"2"	"0"	"0"	"0"	"4"	"2"	"625"	"0"	"4"	"629"	"0"
"89"	"76"	"107"	"293"	"336"	"5"	"10"	"8"	"5"	"2"	"2"	"7"	"9"	"14"	"798"	"0"	"18"	"816"	"0"
"90"	"77"	"102"	"141"	"186"	"5"	"1"	"1"	"0"	"0"	"2"	"4"	"5"	"2"	"449"	"0"	"19"	"468"	"0"
"91"	"78"	"177"	"179"	"162"	"5"	"0"	"4"	"2"	"1"	"4"	"3"	"10"	"10"	"557"	"0"	"32"	"589"	"0"
"92"	"79"	"111"	"453"	"144"	"6"	"1"	"9"	"1"	"1"	"2"	"1"	"4"	"14"	"747"	"0"	"16"	"763"	"0"
"93"	"80"	"245"	"100"	"210"	"3"	"0"	"1"	"5"	"0"	"0"	"1"	"5"	"3"	"573"	"0"	"7"	"580"	"0"
"94"	"81"	"88"	"146"	"262"	"9"	"2"	"3"	"1"	"0"	"1"	"3"	"6"	"4"	"525"	"0"	"29"	"554"	"0"
"95"	"82"	"232"	"333"	"171"	"2"	"1"	"12"	"1"	"2"	"1"	"7"	"6"	"10"	"778"	"0"	"17"	"795"	"0"
"96"	"83"	"911"	"12"	"76"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"4"	"2"	"1007"	"0"	"21"	"1028"	"0"
"97"	"84"	"82"	"247"	"140"	"4"	"2"	"1"	"1"	"2"	"0"	"0"	"6"	"7"	"492"	"0"	"5"	"497"	"0"
"98"	"85"	"122"	"79"	"55"	"2"	"0"	"3"	"2"	"0"	"0"	"2"	"3"	"2"	"270"	"0"	"7"	"277"	"0"
"99"	"86"	"223"	"183"	"83"	"3"	"0"	"1"	"0"	"0"	"0"	"3"	"4"	"6"	"506"	"0"	"14"	"520"	"0"
"100"	"87"	"148"	"373"	"104"	"2"	"0"	"7"	"2"	"1"	"1"	"5"	"11"	"8"	"662"	"0"	"19"	"681"	"0"
"101"	"88"	"139"	"228"	"26"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"3"	"3"	"401"	"0"	"0"	"401"	"0"
"102"	"89"	"39"	"119"	"146"	"5"	"1"	"0"	"0"	"0"	"1"	"0"	"4"	"4"	"319"	"0"	"14"	"333"	"0"
"103"	"90"	"376"	"102"	"149"	"6"	"1"	"3"	"3"	"1"	"1"	"1"	"7"	"3"	"653"	"0"	"11"	"664"	"0"
"104"	"91"	"72"	"179"	"105"	"8"	"1"	"0"	"1"	"1"	"0"	"8"	"1"	"4"	"380"	"0"	"7"	"387"	"0"
"105"	"92"	"85"	"351"	"229"	"9"	"3"	"4"	"2"	"3"	"3"	"5"	"7"	"9"	"710"	"0"	"14"	"724"	"0"
"106"	"93"	"164"	"214"	"243"	"4"	"0"	"1"	"0"	"0"	"0"	"2"	"5"	"4"	"637"	"0"	"19"	"656"	"0"
"107"	"94"	"21"	"208"	"340"	"2"	"1"	"3"	"0"	"2"	"2"	"5"	"9"	"4"	"597"	"0"	"21"	"618"	"0"
"108"	"95"	"48"	"278"	"203"	"6"	"3"	"3"	"1"	"3"	"4"	"3"	"6"	"10"	"568"	"0"	"7"	"575"	"0"
"109"	"96"	"74"	"442"	"200"	"9"	"7"	"3"	"4"	"4"	"4"	"5"	"10"	"7"	"769"	"0"	"13"	"782"	"0"
"110"	"97"	"121"	"278"	"101"	"4"	"2"	"5"	"1"	"4"	"4"	"12"	"30"	"15"	"577"	"0"	"46"	"623"	"0"
"111"	"98"	"62"	"320"	"207"	"10"	"2"	"7"	"8"	"4"	"6"	"10"	"15"	"7"	"658"	"0"	"27"	"685"	"0"
"112"	"99"	"34"	"317"	"390"	"17"	"3"	"6"	"5"	"4"	"5"	"9"	"19"	"18"	"827"	"0"	"25"	"852"	"0"
"113"	"100"	"79"	"199"	"352"	"12"	"2"	"6"	"3"	"5"	"5"	"6"	"18"	"6"	"693"	"0"	"25"	"718"	"0"
"114"	"101"	"248"	"141"	"437"	"11"	"6"	"5"	"4"	"4"	"6"	"7"	"20"	"6"	"895"	"0"	"46"	"941"	"0"
"115"	"102"	"81"	"128"	"299"	"12"	"3"	"3"	"4"	"4"	"0"	"4"	"11"	"9"	"558"	"0"	"11"	"569"	"0"
"116"	"103"	"118"	"86"	"139"	"1"	"1"	"3"	"3"	"0"	"4"	"6"	"9"	"6"	"376"	"0"	"16"	"392"	"0"
"117"	"104"	"46"	"18"	"407"	"13"	"1"	"4"	"1"	"0"	"2"	"0"	"6"	"5"	"503"	"0"	"12"	"515"	"0"
"118"	"105"	"347"	"114"	"177"	"1"	"4"	"13"	"1"	"0"	"4"	"1"	"5"	"6"	"673"	"0"	"5"	"678"	"0"
"119"	"106"	"139"	"106"	"237"	"4"	"0"	"19"	"1"	"1"	"2"	"7"	"12"	"11"	"539"	"0"	"19"	"558"	"0"
"120"	"107"	"21"	"89"	"279"	"8"	"2"	"4"	"1"	"1"	"1"	"1"	"5"	"6"	"418"	"0"	"8"	"426"	"0"
"121"	"108"	"6"	"15"	"202"	"3"	"0"	"1"	"0"	"0"	"1"	"2"	"4"	"1"	"235"	"0"	"1"	"236"	"0"
"122"	"109"	"456"	"58"	"125"	"1"	"0"	"3"	"1"	"2"	"1"	"2"	"4"	"5"	"658"	"0"	"17"	"675"	"0"
"123"	"110"	"322"	"96"	"103"	"5"	"2"	"0"	"4"	"0"	"1"	"2"	"5"	"0"	"540"	"0"	"10"	"550"	"0"
"124"	"111"	"146"	"135"	"284"	"9"	"3"	"12"	"3"	"3"	"1"	"5"	"19"	"14"	"634"	"0"	"35"	"669"	"0"
"125"	"112"	"244"	"122"	"137"	"5"	"1"	"10"	"1"	"1"	"1"	"1"	"6"	"4"	"533"	"0"	"8"	"541"	"0"
"126"	"113"	"499"	"122"	"121"	"5"	"2"	"7"	"6"	"4"	"1"	"8"	"8"	"6"	"789"	"0"	"44"	"833"	"0"
"127"	"114"	"111"	"116"	"512"	"13"	"0"	"6"	"4"	"5"	"3"	"5"	"24"	"14"	"813"	"0"	"31"	"844"	"0"
"128"	"115"	"344"	"261"	"379"	"7"	"2"	"25"	"3"	"4"	"8"	"11"	"26"	"16"	"1086"	"0"	"43"	"1129"	"0"
"129"	"116"	"324"	"140"	"409"	"8"	"1"	"10"	"3"	"2"	"3"	"1"	"9"	"4"	"914"	"0"	"15"	"929"	"0"
"130"	"117"	"309"	"152"	"272"	"12"	"3"	"3"	"3"	"10"	"3"	"9"	"24"	"18"	"818"	"0"	"47"	"865"	"0"
"131"	"118"	"66"	"342"	"456"	"15"	"4"	"25"	"8"	"5"	"6"	"8"	"10"	"8"	"953"	"0"	"11"	"964"	"0"
"132"	"119"	"221"	"221"	"192"	"9"	"9"	"19"	"2"	"5"	"2"	"6"	"12"	"11"	"709"	"0"	"27"	"736"	"0"
"133"	"120"	"274"	"483"	"120"	"5"	"1"	"2"	"2"	"2"	"1"	"4"	"11"	"9"	"914"	"0"	"21"	"935"	"0"
"134"	"121"	"327"	"311"	"301"	"2"	"1"	"4"	"4"	"1"	"2"	"4"	"10"	"3"	"970"	"0"	"13"	"983"	"0"
"135"	"122"	"111"	"244"	"241"	"4"	"3"	"8"	"1"	"0"	"1"	"4"	"10"	"9"	"636"	"0"	"17"	"653"	"0"
"136"	"123"	"86"	"217"	"167"	"7"	"0"	"0"	"1"	"1"	"4"	"3"	"13"	"6"	"505"	"0"	"11"	"516"	"0"
"137"	"124"	"199"	"8"	"5"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"3"	"220"	"0"	"6"	"226"	"0"
"138"	"125"	"60"	"122"	"207"	"5"	"3"	"1"	"2"	"1"	"1"	"0"	"3"	"4"	"409"	"0"	"3"	"412"	"0"
"139"	"126"	"462"	"95"	"153"	"3"	"1"	"2"	"2"	"4"	"0"	"0"	"9"	"6"	"737"	"0"	"14"	"751"	"0"
"140"	"127"	"674"	"28"	"110"	"5"	"1"	"3"	"1"	"2"	"0"	"3"	"5"	"0"	"832"	"0"	"17"	"849"	"0"
"141"	"128"	"367"	"90"	"97"	"4"	"0"	"5"	"2"	"1"	"4"	"1"	"3"	"1"	"575"	"0"	"19"	"594"	"0"
"142"	"128A"	"48"	"164"	"124"	"2"	"0"	"1"	"1"	"1"	"0"	"0"	"4"	"3"	"348"	"0"	"9"	"357"	"0"
"143"	"129"	"260"	"103"	"433"	"11"	"4"	"0"	"2"	"3"	"5"	"2"	"18"	"6"	"847"	"0"	"24"	"871"	"0"
"144"	"130"	"84"	"147"	"442"	"8"	"5"	"3"	"5"	"6"	"2"	"2"	"14"	"10"	"728"	"0"	"22"	"750"	"0"
"145"	"131"	"119"	"321"	"125"	"8"	"3"	"5"	"4"	"4"	"5"	"4"	"12"	"10"	"620"	"0"	"13"	"633"	"0"
"146"	"131A"	"154"	"139"	"31"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"329"	"0"	"2"	"331"	"0"
"147"	"132"	"213"	"256"	"121"	"4"	"0"	"6"	"5"	"0"	"3"	"2"	"3"	"4"	"617"	"0"	"5"	"622"	"0"
"148"	"133"	"65"	"264"	"142"	"8"	"1"	"5"	"4"	"1"	"2"	"6"	"6"	"4"	"508"	"0"	"3"	"511"	"0"
"149"	"134"	"373"	"354"	"122"	"4"	"2"	"3"	"3"	"0"	"2"	"5"	"6"	"5"	"879"	"0"	"11"	"890"	"0"
"150"	"135"	"331"	"228"	"148"	"10"	"4"	"10"	"2"	"6"	"3"	"3"	"8"	"5"	"758"	"0"	"21"	"779"	"0"
"151"	"136"	"131"	"180"	"187"	"4"	"2"	"4"	"0"	"0"	"0"	"5"	"9"	"2"	"524"	"0"	"8"	"532"	"0"
"152"	"137"	"148"	"110"	"64"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"1"	"0"	"328"	"0"	"18"	"346"	"0"
"153"	"138"	"405"	"176"	"24"	"2"	"0"	"3"	"1"	"0"	"1"	"2"	"2"	"1"	"617"	"0"	"12"	"629"	"0"
"154"	"139"	"133"	"310"	"182"	"1"	"2"	"5"	"0"	"0"	"0"	"1"	"2"	"3"	"639"	"0"	"11"	"650"	"0"
"155"	"140"	"136"	"275"	"70"	"3"	"0"	"2"	"5"	"0"	"3"	"2"	"7"	"4"	"507"	"0"	"11"	"518"	"0"
"156"	"141"	"208"	"567"	"209"	"6"	"4"	"4"	"1"	"1"	"1"	"2"	"3"	"1"	"1007"	"0"	"15"	"1022"	"0"
"157"	"142"	"245"	"150"	"75"	"1"	"1"	"4"	"1"	"1"	"0"	"1"	"4"	"3"	"486"	"0"	"10"	"496"	"0"
"158"	"143"	"161"	"197"	"171"	"4"	"1"	"3"	"1"	"4"	"2"	"2"	"4"	"2"	"552"	"0"	"15"	"567"	"0"
"159"	"143A"	"347"	"102"	"45"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"500"	"0"	"3"	"503"	"0"
"160"	"144"	"92"	"377"	"116"	"2"	"0"	"2"	"5"	"0"	"1"	"2"	"5"	"3"	"605"	"0"	"4"	"609"	"0"
"161"	"145"	"36"	"273"	"213"	"3"	"4"	"4"	"0"	"1"	"5"	"3"	"11"	"7"	"560"	"0"	"20"	"580"	"0"
"162"	"146"	"192"	"190"	"90"	"3"	"1"	"6"	"0"	"1"	"0"	"4"	"7"	"3"	"497"	"0"	"16"	"513"	"0"
"163"	"147"	"421"	"281"	"159"	"8"	"6"	"4"	"5"	"2"	"1"	"2"	"1"	"11"	"901"	"0"	"32"	"933"	"0"
"164"	"148"	"619"	"202"	"125"	"5"	"2"	"6"	"0"	"2"	"1"	"3"	"2"	"4"	"971"	"0"	"17"	"988"	"0"
"165"	"149"	"137"	"473"	"145"	"2"	"1"	"7"	"1"	"2"	"1"	"2"	"3"	"8"	"782"	"0"	"8"	"790"	"0"
"166"	"150"	"226"	"242"	"186"	"3"	"1"	"6"	"1"	"1"	"1"	"2"	"1"	"4"	"674"	"0"	"9"	"683"	"0"
"167"	"151"	"145"	"346"	"280"	"14"	"3"	"4"	"3"	"4"	"1"	"1"	"5"	"7"	"813"	"0"	"7"	"820"	"0"
"168"	"152"	"304"	"351"	"141"	"4"	"3"	"3"	"2"	"2"	"4"	"3"	"8"	"12"	"837"	"0"	"33"	"870"	"0"
"169"	"153"	"42"	"147"	"332"	"7"	"0"	"5"	"1"	"1"	"0"	"4"	"8"	"5"	"552"	"0"	"16"	"568"	"0"
"170"	"154"	"121"	"94"	"320"	"9"	"2"	"6"	"5"	"0"	"7"	"7"	"24"	"17"	"612"	"0"	"35"	"647"	"0"
"171"	"155"	"138"	"73"	"263"	"6"	"1"	"2"	"0"	"0"	"2"	"2"	"8"	"0"	"495"	"0"	"9"	"504"	"0"
"172"	"156"	"209"	"65"	"233"	"10"	"1"	"2"	"1"	"3"	"0"	"1"	"9"	"12"	"546"	"0"	"16"	"562"	"0"
"173"	"157"	"94"	"172"	"118"	"2"	"0"	"4"	"3"	"4"	"2"	"2"	"5"	"5"	"411"	"0"	"2"	"413"	"0"
"174"	"158"	"157"	"407"	"178"	"6"	"3"	"13"	"7"	"3"	"7"	"5"	"33"	"20"	"839"	"0"	"46"	"885"	"0"
"175"	"159"	"128"	"156"	"232"	"12"	"1"	"7"	"3"	"2"	"5"	"4"	"18"	"14"	"582"	"0"	"25"	"607"	"0"
"176"	"160"	"333"	"93"	"119"	"5"	"1"	"2"	"1"	"3"	"1"	"1"	"6"	"11"	"576"	"0"	"27"	"603"	"0"
"177"	"161"	"143"	"321"	"277"	"12"	"0"	"1"	"3"	"3"	"2"	"6"	"5"	"8"	"781"	"0"	"25"	"806"	"0"
"178"	"162"	"157"	"340"	"252"	"6"	"2"	"12"	"3"	"4"	"3"	"3"	"14"	"3"	"799"	"0"	"14"	"813"	"0"
"179"	"163"	"126"	"286"	"175"	"4"	"2"	"3"	"1"	"0"	"5"	"4"	"9"	"7"	"622"	"0"	"24"	"646"	"0"
"180"	"164"	"126"	"146"	"217"	"10"	"2"	"6"	"2"	"1"	"1"	"5"	"4"	"5"	"525"	"0"	"19"	"544"	"0"
"181"	"165"	"75"	"269"	"94"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"2"	"449"	"0"	"6"	"455"	"0"
