"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"12"	"161"	"140"	"16"	"219"	"12"	"9"	"17"	"6"	"6"	"2"	"6"	"2"	"8"	"604"	"0"	"7"	"611"	"0"
"25"	"13"	"34"	"71"	"9"	"126"	"4"	"4"	"2"	"3"	"2"	"1"	"5"	"1"	"5"	"267"	"0"	"14"	"281"	"0"
"26"	"14"	"67"	"144"	"9"	"164"	"3"	"6"	"3"	"1"	"1"	"2"	"4"	"1"	"5"	"410"	"0"	"4"	"414"	"0"
"27"	"15"	"252"	"93"	"19"	"186"	"1"	"4"	"9"	"1"	"0"	"1"	"3"	"0"	"3"	"572"	"0"	"9"	"581"	"0"
"28"	"16"	"122"	"152"	"15"	"166"	"3"	"1"	"10"	"7"	"0"	"4"	"8"	"4"	"14"	"506"	"0"	"8"	"514"	"0"
"29"	"17"	"168"	"22"	"8"	"230"	"8"	"2"	"5"	"1"	"3"	"0"	"2"	"3"	"2"	"454"	"0"	"9"	"463"	"0"
"30"	"18"	"159"	"19"	"12"	"160"	"4"	"2"	"3"	"1"	"2"	"2"	"6"	"17"	"3"	"390"	"0"	"7"	"397"	"0"
"31"	"19"	"120"	"306"	"2"	"26"	"3"	"2"	"5"	"4"	"2"	"0"	"2"	"1"	"5"	"478"	"0"	"7"	"485"	"0"
"32"	"20"	"85"	"100"	"6"	"273"	"11"	"1"	"3"	"2"	"0"	"1"	"3"	"1"	"4"	"490"	"0"	"18"	"508"	"0"
"33"	"21"	"125"	"0"	"3"	"191"	"3"	"2"	"2"	"2"	"1"	"0"	"4"	"0"	"1"	"334"	"0"	"6"	"340"	"0"
"34"	"22"	"164"	"5"	"5"	"227"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"1"	"409"	"0"	"2"	"411"	"0"
"35"	"23"	"127"	"6"	"6"	"110"	"5"	"1"	"1"	"0"	"0"	"3"	"1"	"2"	"1"	"263"	"0"	"4"	"267"	"0"
"36"	"24"	"311"	"15"	"4"	"204"	"28"	"2"	"0"	"2"	"1"	"1"	"5"	"0"	"4"	"577"	"0"	"5"	"582"	"0"
"37"	"25"	"178"	"212"	"9"	"112"	"5"	"3"	"6"	"5"	"3"	"1"	"5"	"8"	"17"	"564"	"0"	"28"	"592"	"0"
"38"	"26"	"134"	"137"	"2"	"77"	"5"	"1"	"5"	"1"	"1"	"4"	"1"	"1"	"9"	"378"	"0"	"15"	"393"	"0"
"39"	"27"	"142"	"19"	"4"	"69"	"6"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"2"	"247"	"0"	"7"	"254"	"0"
"40"	"28"	"228"	"10"	"2"	"334"	"3"	"1"	"1"	"0"	"2"	"2"	"3"	"0"	"2"	"588"	"0"	"1"	"589"	"0"
"41"	"29"	"157"	"19"	"3"	"87"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"271"	"0"	"6"	"277"	"0"
"42"	"30"	"177"	"61"	"13"	"152"	"0"	"3"	"2"	"0"	"1"	"3"	"2"	"2"	"3"	"419"	"0"	"5"	"424"	"0"
"43"	"31"	"163"	"26"	"12"	"212"	"11"	"4"	"2"	"1"	"3"	"4"	"10"	"1"	"9"	"458"	"0"	"19"	"477"	"0"
"44"	"32"	"140"	"7"	"4"	"145"	"4"	"1"	"0"	"2"	"1"	"5"	"5"	"4"	"5"	"323"	"0"	"16"	"339"	"0"
"45"	"33"	"138"	"107"	"19"	"245"	"5"	"0"	"2"	"4"	"3"	"4"	"8"	"7"	"9"	"551"	"0"	"11"	"562"	"0"
"46"	"34"	"22"	"5"	"9"	"229"	"2"	"0"	"2"	"0"	"1"	"3"	"10"	"3"	"1"	"287"	"0"	"8"	"295"	"0"
"47"	"35"	"61"	"18"	"4"	"149"	"6"	"0"	"0"	"2"	"1"	"0"	"3"	"2"	"3"	"249"	"0"	"7"	"256"	"0"
"48"	"36"	"70"	"97"	"13"	"296"	"10"	"5"	"7"	"6"	"6"	"6"	"8"	"4"	"13"	"541"	"0"	"26"	"567"	"0"
"49"	"37"	"126"	"28"	"4"	"161"	"3"	"0"	"5"	"0"	"1"	"0"	"2"	"0"	"1"	"331"	"0"	"3"	"334"	"0"
"50"	"38"	"55"	"7"	"0"	"485"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"548"	"0"	"1"	"549"	"0"
"51"	"39"	"21"	"14"	"0"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"51"	"0"	"0"	"51"	"0"
"52"	"40"	"45"	"48"	"2"	"53"	"0"	"1"	"4"	"1"	"1"	"2"	"9"	"5"	"6"	"177"	"0"	"10"	"187"	"0"
"53"	"41"	"9"	"53"	"3"	"66"	"0"	"2"	"2"	"1"	"0"	"2"	"3"	"2"	"0"	"143"	"0"	"2"	"145"	"0"
"54"	"42"	"60"	"56"	"10"	"237"	"5"	"5"	"4"	"1"	"1"	"5"	"11"	"6"	"13"	"414"	"0"	"23"	"437"	"0"
"55"	"43"	"118"	"12"	"1"	"117"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"256"	"0"	"2"	"258"	"0"
"56"	"44"	"26"	"39"	"1"	"102"	"4"	"0"	"2"	"3"	"1"	"2"	"4"	"4"	"4"	"192"	"0"	"14"	"206"	"0"
"57"	"45"	"148"	"288"	"3"	"95"	"3"	"6"	"8"	"3"	"6"	"0"	"5"	"2"	"3"	"570"	"0"	"5"	"575"	"0"
"58"	"46"	"70"	"26"	"3"	"359"	"7"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"470"	"0"	"1"	"471"	"0"
"59"	"47"	"52"	"123"	"42"	"132"	"24"	"5"	"7"	"3"	"4"	"1"	"1"	"4"	"10"	"408"	"0"	"9"	"417"	"0"
"60"	"48"	"49"	"130"	"10"	"199"	"7"	"3"	"3"	"3"	"5"	"2"	"5"	"3"	"2"	"421"	"0"	"3"	"424"	"0"
"61"	"49"	"62"	"252"	"10"	"109"	"1"	"2"	"3"	"0"	"2"	"1"	"2"	"3"	"0"	"447"	"0"	"3"	"450"	"0"
"62"	"50"	"82"	"170"	"9"	"266"	"5"	"5"	"11"	"4"	"3"	"4"	"3"	"4"	"15"	"581"	"0"	"27"	"608"	"0"
"63"	"51"	"48"	"97"	"14"	"287"	"13"	"6"	"11"	"3"	"1"	"7"	"20"	"8"	"12"	"527"	"0"	"19"	"546"	"0"
"64"	"52"	"126"	"210"	"12"	"140"	"7"	"3"	"8"	"2"	"3"	"4"	"3"	"4"	"1"	"523"	"0"	"12"	"535"	"0"
"65"	"53"	"81"	"258"	"15"	"229"	"10"	"8"	"11"	"2"	"5"	"3"	"2"	"5"	"6"	"635"	"0"	"3"	"638"	"0"
"66"	"54"	"49"	"114"	"7"	"192"	"5"	"5"	"4"	"3"	"2"	"1"	"4"	"5"	"11"	"402"	"0"	"10"	"412"	"0"
"67"	"54A"	"87"	"125"	"8"	"131"	"7"	"3"	"6"	"4"	"4"	"5"	"12"	"9"	"18"	"419"	"0"	"21"	"440"	"0"
"68"	"55"	"44"	"107"	"9"	"251"	"7"	"2"	"4"	"1"	"5"	"1"	"5"	"3"	"1"	"440"	"0"	"4"	"444"	"0"
"69"	"56"	"89"	"182"	"15"	"287"	"3"	"4"	"5"	"4"	"4"	"3"	"2"	"3"	"8"	"609"	"0"	"16"	"625"	"0"
"70"	"57"	"262"	"63"	"18"	"183"	"10"	"4"	"5"	"3"	"3"	"3"	"4"	"4"	"4"	"566"	"0"	"13"	"579"	"0"
"71"	"58"	"84"	"122"	"8"	"117"	"3"	"3"	"6"	"3"	"1"	"3"	"2"	"3"	"6"	"361"	"0"	"7"	"368"	"0"
"72"	"58A"	"44"	"147"	"7"	"76"	"3"	"1"	"4"	"0"	"2"	"0"	"0"	"1"	"4"	"289"	"0"	"8"	"297"	"0"
"73"	"59"	"23"	"152"	"5"	"131"	"3"	"0"	"2"	"0"	"0"	"3"	"3"	"0"	"1"	"323"	"0"	"2"	"325"	"0"
"74"	"60"	"128"	"16"	"4"	"177"	"5"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"5"	"340"	"0"	"1"	"341"	"0"
"75"	"61"	"194"	"78"	"15"	"285"	"7"	"3"	"4"	"5"	"2"	"4"	"6"	"3"	"3"	"609"	"0"	"6"	"615"	"0"
"76"	"62"	"91"	"10"	"7"	"383"	"10"	"1"	"2"	"6"	"0"	"2"	"2"	"1"	"0"	"515"	"0"	"1"	"516"	"0"
"77"	"63"	"110"	"166"	"6"	"231"	"7"	"6"	"14"	"8"	"5"	"5"	"12"	"5"	"16"	"591"	"0"	"28"	"619"	"0"
"78"	"64"	"174"	"115"	"5"	"76"	"2"	"1"	"4"	"2"	"3"	"5"	"6"	"4"	"11"	"408"	"0"	"28"	"436"	"0"
"79"	"65"	"296"	"64"	"12"	"260"	"12"	"2"	"11"	"7"	"1"	"8"	"10"	"10"	"9"	"702"	"0"	"27"	"729"	"0"
"80"	"66"	"243"	"7"	"4"	"41"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"300"	"0"	"0"	"300"	"0"
"81"	"67"	"95"	"12"	"3"	"228"	"2"	"1"	"3"	"0"	"0"	"2"	"1"	"2"	"1"	"350"	"0"	"2"	"352"	"0"
"82"	"68"	"94"	"2"	"2"	"232"	"4"	"4"	"3"	"1"	"0"	"2"	"8"	"2"	"2"	"356"	"0"	"10"	"366"	"0"
"83"	"69"	"43"	"16"	"12"	"165"	"7"	"3"	"2"	"2"	"3"	"2"	"0"	"2"	"3"	"260"	"0"	"5"	"265"	"0"
"84"	"70"	"148"	"46"	"12"	"143"	"11"	"1"	"3"	"2"	"3"	"6"	"4"	"7"	"3"	"389"	"0"	"11"	"400"	"0"
"85"	"71"	"180"	"78"	"12"	"193"	"7"	"4"	"7"	"7"	"3"	"4"	"5"	"3"	"3"	"506"	"0"	"5"	"511"	"0"
"86"	"72"	"102"	"298"	"42"	"28"	"2"	"5"	"13"	"4"	"8"	"6"	"8"	"12"	"19"	"547"	"0"	"26"	"573"	"0"
"87"	"73"	"40"	"112"	"4"	"100"	"3"	"2"	"3"	"4"	"3"	"2"	"4"	"2"	"3"	"282"	"0"	"7"	"289"	"0"
"88"	"74"	"147"	"26"	"1"	"22"	"2"	"2"	"4"	"1"	"0"	"0"	"3"	"2"	"7"	"217"	"0"	"18"	"235"	"0"
"89"	"75"	"308"	"50"	"4"	"68"	"5"	"2"	"2"	"2"	"3"	"2"	"3"	"6"	"2"	"457"	"0"	"9"	"466"	"0"
"90"	"76"	"176"	"29"	"12"	"237"	"77"	"4"	"3"	"3"	"4"	"7"	"7"	"7"	"4"	"570"	"0"	"13"	"583"	"0"
"91"	"77"	"118"	"226"	"13"	"138"	"3"	"4"	"4"	"3"	"1"	"0"	"1"	"2"	"12"	"525"	"0"	"11"	"536"	"0"
"92"	"78"	"59"	"419"	"17"	"146"	"1"	"10"	"5"	"2"	"0"	"1"	"6"	"2"	"13"	"681"	"0"	"8"	"689"	"0"
"93"	"79"	"172"	"137"	"12"	"279"	"10"	"4"	"4"	"0"	"2"	"3"	"6"	"0"	"3"	"632"	"0"	"11"	"643"	"0"
"94"	"80"	"361"	"53"	"3"	"136"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"560"	"0"	"3"	"563"	"0"
"95"	"81"	"177"	"99"	"10"	"373"	"12"	"3"	"8"	"5"	"3"	"1"	"5"	"6"	"16"	"718"	"0"	"7"	"725"	"0"
"96"	"82"	"161"	"189"	"8"	"348"	"13"	"9"	"8"	"3"	"4"	"5"	"9"	"7"	"6"	"770"	"0"	"13"	"783"	"0"
"97"	"83"	"304"	"32"	"12"	"279"	"8"	"3"	"3"	"3"	"1"	"5"	"13"	"9"	"10"	"682"	"0"	"33"	"715"	"0"
"98"	"84"	"119"	"219"	"12"	"331"	"9"	"3"	"3"	"4"	"6"	"6"	"17"	"9"	"12"	"750"	"0"	"21"	"771"	"0"
"99"	"85"	"117"	"203"	"7"	"203"	"6"	"6"	"13"	"3"	"3"	"4"	"11"	"10"	"18"	"604"	"0"	"19"	"623"	"0"
"100"	"86"	"44"	"16"	"10"	"193"	"3"	"2"	"0"	"1"	"0"	"1"	"1"	"5"	"5"	"281"	"0"	"9"	"290"	"0"
"101"	"87"	"75"	"110"	"5"	"175"	"3"	"1"	"1"	"1"	"1"	"3"	"2"	"2"	"2"	"381"	"0"	"5"	"386"	"0"
"102"	"88"	"75"	"73"	"44"	"155"	"7"	"2"	"5"	"3"	"3"	"7"	"15"	"7"	"16"	"412"	"0"	"15"	"427"	"0"
"103"	"89"	"95"	"279"	"8"	"129"	"3"	"3"	"1"	"0"	"1"	"1"	"1"	"0"	"3"	"524"	"0"	"0"	"524"	"0"
"104"	"90"	"192"	"131"	"6"	"109"	"3"	"2"	"1"	"2"	"1"	"5"	"4"	"2"	"8"	"466"	"0"	"27"	"493"	"0"
"105"	"91"	"161"	"29"	"3"	"155"	"3"	"1"	"5"	"1"	"2"	"2"	"3"	"4"	"6"	"375"	"0"	"8"	"383"	"0"
"106"	"92"	"77"	"31"	"1"	"162"	"1"	"3"	"2"	"0"	"6"	"2"	"6"	"1"	"0"	"292"	"0"	"13"	"305"	"0"
"107"	"93"	"346"	"38"	"17"	"184"	"4"	"5"	"6"	"7"	"3"	"0"	"3"	"1"	"2"	"616"	"0"	"2"	"618"	"0"
"108"	"94"	"33"	"2"	"2"	"218"	"0"	"1"	"1"	"3"	"0"	"0"	"1"	"1"	"1"	"263"	"0"	"0"	"263"	"0"
"109"	"95"	"68"	"203"	"2"	"126"	"4"	"2"	"2"	"0"	"2"	"1"	"1"	"1"	"1"	"413"	"0"	"2"	"415"	"0"
"110"	"96"	"141"	"130"	"6"	"55"	"5"	"1"	"5"	"0"	"1"	"4"	"2"	"2"	"1"	"353"	"0"	"4"	"357"	"0"
"111"	"97"	"200"	"79"	"11"	"153"	"16"	"0"	"4"	"0"	"1"	"2"	"3"	"1"	"4"	"474"	"0"	"6"	"480"	"0"
"112"	"98"	"80"	"29"	"1"	"196"	"5"	"3"	"1"	"0"	"0"	"2"	"4"	"3"	"6"	"330"	"0"	"7"	"337"	"0"
"113"	"99"	"188"	"31"	"10"	"99"	"0"	"1"	"4"	"2"	"5"	"2"	"1"	"4"	"6"	"353"	"0"	"8"	"361"	"0"
"114"	"100"	"147"	"28"	"11"	"111"	"9"	"5"	"5"	"3"	"6"	"9"	"9"	"9"	"3"	"355"	"0"	"23"	"378"	"0"
"115"	"101"	"144"	"34"	"3"	"69"	"1"	"2"	"1"	"2"	"2"	"1"	"0"	"0"	"2"	"261"	"0"	"3"	"264"	"0"
"116"	"102"	"90"	"161"	"8"	"159"	"8"	"2"	"6"	"1"	"2"	"2"	"4"	"6"	"11"	"460"	"0"	"12"	"472"	"0"
"117"	"103"	"81"	"439"	"9"	"101"	"7"	"11"	"9"	"2"	"4"	"4"	"5"	"4"	"5"	"681"	"0"	"3"	"684"	"0"
"118"	"104"	"73"	"163"	"8"	"76"	"2"	"4"	"6"	"3"	"5"	"0"	"6"	"7"	"12"	"365"	"0"	"7"	"372"	"0"
"119"	"105"	"157"	"47"	"9"	"161"	"7"	"1"	"4"	"1"	"3"	"1"	"3"	"3"	"0"	"397"	"0"	"3"	"400"	"0"
"120"	"106"	"109"	"52"	"16"	"270"	"9"	"2"	"2"	"1"	"0"	"1"	"2"	"1"	"0"	"465"	"0"	"12"	"477"	"0"
"121"	"107"	"410"	"100"	"5"	"28"	"0"	"2"	"3"	"0"	"0"	"3"	"3"	"2"	"5"	"561"	"0"	"14"	"575"	"0"
"122"	"108"	"149"	"133"	"4"	"126"	"0"	"4"	"1"	"0"	"0"	"0"	"1"	"3"	"4"	"425"	"0"	"2"	"427"	"0"
"123"	"109"	"54"	"139"	"6"	"51"	"23"	"1"	"2"	"1"	"1"	"2"	"0"	"2"	"1"	"283"	"0"	"2"	"285"	"0"
"124"	"110"	"88"	"365"	"8"	"24"	"5"	"3"	"6"	"5"	"1"	"3"	"1"	"2"	"8"	"519"	"0"	"11"	"530"	"0"
"125"	"111"	"91"	"115"	"11"	"165"	"4"	"1"	"2"	"1"	"3"	"0"	"6"	"1"	"2"	"402"	"0"	"13"	"415"	"0"
"126"	"112"	"125"	"235"	"6"	"122"	"4"	"2"	"7"	"0"	"1"	"1"	"2"	"1"	"5"	"511"	"0"	"5"	"516"	"0"
"127"	"113"	"237"	"85"	"5"	"290"	"5"	"2"	"6"	"1"	"2"	"3"	"8"	"4"	"7"	"655"	"0"	"14"	"669"	"0"
"128"	"114"	"159"	"104"	"18"	"99"	"16"	"3"	"4"	"1"	"2"	"2"	"3"	"9"	"6"	"426"	"0"	"12"	"438"	"0"
"129"	"115"	"219"	"162"	"8"	"142"	"5"	"2"	"4"	"2"	"1"	"0"	"0"	"3"	"3"	"551"	"0"	"5"	"556"	"0"
"130"	"116"	"148"	"121"	"12"	"206"	"4"	"5"	"3"	"4"	"1"	"2"	"5"	"1"	"5"	"517"	"0"	"9"	"526"	"0"
"131"	"117"	"141"	"22"	"1"	"139"	"7"	"1"	"3"	"3"	"2"	"2"	"6"	"3"	"5"	"335"	"0"	"2"	"337"	"0"
"132"	"118"	"254"	"36"	"3"	"73"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"373"	"0"	"2"	"375"	"0"
"133"	"119"	"137"	"86"	"5"	"381"	"14"	"2"	"7"	"3"	"3"	"6"	"5"	"4"	"5"	"658"	"0"	"13"	"671"	"0"
"134"	"120"	"98"	"26"	"32"	"147"	"9"	"3"	"6"	"2"	"2"	"4"	"10"	"4"	"7"	"350"	"0"	"5"	"355"	"0"
"135"	"121"	"107"	"17"	"2"	"90"	"3"	"1"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"224"	"0"	"2"	"226"	"0"
"136"	"122"	"99"	"428"	"6"	"257"	"6"	"3"	"8"	"3"	"1"	"1"	"4"	"4"	"8"	"828"	"0"	"12"	"840"	"0"
"137"	"123"	"46"	"104"	"6"	"131"	"1"	"2"	"4"	"1"	"0"	"0"	"1"	"0"	"0"	"296"	"0"	"2"	"298"	"0"
"138"	"124"	"93"	"56"	"3"	"307"	"4"	"3"	"3"	"0"	"0"	"1"	"3"	"2"	"2"	"477"	"0"	"4"	"481"	"0"
"139"	"125"	"30"	"218"	"8"	"165"	"2"	"5"	"6"	"0"	"0"	"0"	"1"	"5"	"10"	"450"	"0"	"8"	"458"	"0"
"140"	"126"	"51"	"338"	"20"	"342"	"11"	"15"	"6"	"2"	"4"	"2"	"5"	"1"	"6"	"803"	"0"	"7"	"810"	"0"
"141"	"127"	"216"	"111"	"16"	"480"	"10"	"10"	"4"	"0"	"2"	"4"	"8"	"6"	"7"	"874"	"0"	"7"	"881"	"0"
"142"	"128"	"184"	"181"	"16"	"384"	"6"	"5"	"14"	"1"	"3"	"6"	"2"	"4"	"6"	"812"	"0"	"7"	"819"	"0"
"143"	"129"	"160"	"141"	"4"	"98"	"2"	"3"	"1"	"1"	"1"	"1"	"1"	"5"	"6"	"424"	"0"	"19"	"443"	"0"
"144"	"130"	"224"	"184"	"19"	"290"	"8"	"4"	"7"	"5"	"1"	"17"	"5"	"5"	"3"	"772"	"0"	"13"	"785"	"0"
"145"	"131"	"328"	"50"	"10"	"152"	"1"	"3"	"2"	"1"	"1"	"1"	"5"	"2"	"2"	"558"	"0"	"10"	"568"	"0"
"146"	"132"	"84"	"12"	"3"	"263"	"5"	"3"	"3"	"0"	"2"	"4"	"4"	"4"	"4"	"391"	"0"	"7"	"398"	"0"
"147"	"133"	"3"	"392"	"3"	"4"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"4"	"409"	"0"	"6"	"415"	"0"
"148"	"134"	"62"	"210"	"8"	"99"	"2"	"5"	"5"	"0"	"2"	"1"	"2"	"4"	"8"	"408"	"0"	"14"	"422"	"0"
"149"	"135"	"182"	"334"	"10"	"252"	"7"	"5"	"4"	"1"	"4"	"8"	"4"	"5"	"14"	"830"	"0"	"20"	"850"	"0"
"150"	"136"	"52"	"192"	"8"	"169"	"2"	"2"	"3"	"2"	"3"	"2"	"4"	"13"	"10"	"462"	"0"	"13"	"475"	"0"
"151"	"137"	"69"	"82"	"10"	"171"	"2"	"6"	"3"	"4"	"1"	"2"	"3"	"5"	"2"	"360"	"0"	"13"	"373"	"0"
"152"	"138"	"48"	"11"	"3"	"120"	"5"	"0"	"2"	"1"	"0"	"0"	"1"	"1"	"0"	"192"	"0"	"5"	"197"	"0"
"153"	"139"	"378"	"3"	"0"	"104"	"3"	"2"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"495"	"0"	"6"	"501"	"0"
"154"	"140"	"190"	"51"	"7"	"118"	"5"	"0"	"10"	"0"	"0"	"7"	"6"	"8"	"9"	"411"	"0"	"35"	"446"	"0"
"155"	"141"	"88"	"132"	"2"	"121"	"2"	"3"	"4"	"1"	"2"	"1"	"6"	"7"	"7"	"376"	"0"	"18"	"394"	"0"
"156"	"142"	"68"	"83"	"0"	"113"	"0"	"1"	"0"	"1"	"0"	"0"	"3"	"2"	"2"	"273"	"0"	"2"	"275"	"0"
"157"	"143"	"68"	"68"	"7"	"274"	"4"	"3"	"2"	"4"	"2"	"3"	"3"	"3"	"6"	"447"	"0"	"9"	"456"	"0"
"158"	"144"	"78"	"49"	"9"	"245"	"5"	"1"	"4"	"0"	"4"	"5"	"6"	"1"	"7"	"414"	"0"	"3"	"417"	"0"
"159"	"145"	"78"	"37"	"15"	"382"	"10"	"0"	"3"	"3"	"5"	"8"	"11"	"12"	"7"	"571"	"0"	"15"	"586"	"0"
"160"	"146"	"73"	"12"	"4"	"285"	"2"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"380"	"0"	"0"	"380"	"0"
"161"	"147"	"78"	"230"	"5"	"122"	"6"	"0"	"5"	"3"	"2"	"0"	"10"	"9"	"10"	"480"	"0"	"9"	"489"	"0"
"162"	"148"	"193"	"149"	"7"	"154"	"4"	"1"	"6"	"1"	"4"	"10"	"3"	"9"	"24"	"565"	"0"	"0"	"565"	"0"
"163"	"149"	"208"	"77"	"4"	"195"	"10"	"1"	"1"	"3"	"2"	"1"	"5"	"1"	"11"	"519"	"0"	"17"	"536"	"0"
"164"	"150"	"50"	"121"	"21"	"319"	"9"	"6"	"6"	"5"	"8"	"5"	"13"	"6"	"21"	"590"	"0"	"29"	"619"	"0"
"165"	"151"	"246"	"110"	"5"	"202"	"9"	"2"	"2"	"2"	"2"	"4"	"9"	"8"	"7"	"608"	"0"	"20"	"628"	"0"
"166"	"152"	"52"	"263"	"5"	"327"	"2"	"1"	"2"	"2"	"1"	"1"	"3"	"1"	"3"	"663"	"0"	"1"	"664"	"0"
"167"	"153"	"238"	"59"	"18"	"194"	"7"	"8"	"4"	"4"	"4"	"6"	"8"	"9"	"15"	"574"	"0"	"15"	"589"	"0"
"168"	"154"	"85"	"192"	"7"	"197"	"5"	"6"	"3"	"1"	"1"	"1"	"1"	"0"	"6"	"505"	"0"	"4"	"509"	"0"
"169"	"155"	"155"	"10"	"7"	"212"	"4"	"1"	"0"	"0"	"0"	"0"	"4"	"8"	"1"	"402"	"0"	"4"	"406"	"0"
"170"	"156"	"136"	"24"	"0"	"49"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"212"	"0"	"2"	"214"	"0"
"171"	"157"	"194"	"22"	"5"	"318"	"6"	"1"	"2"	"3"	"0"	"1"	"6"	"6"	"0"	"564"	"0"	"8"	"572"	"0"
"172"	"158"	"294"	"90"	"7"	"315"	"9"	"3"	"6"	"3"	"3"	"4"	"15"	"10"	"8"	"767"	"0"	"25"	"792"	"0"
