"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"19"	"7"	"152"	"3"	"34"	"3"	"2"	"1"	"1"	"11"	"598"	"9"	"2"	"4"	"8"	"4"	"12"	"26"	"5"	"1"	"0"	"876"	"0"	"5"	"881"	"0"
"20"	"8"	"148"	"1"	"13"	"7"	"1"	"1"	"1"	"4"	"349"	"5"	"3"	"5"	"7"	"7"	"5"	"16"	"7"	"0"	"3"	"583"	"0"	"1"	"584"	"0"
"21"	"9"	"81"	"2"	"56"	"6"	"0"	"1"	"2"	"3"	"506"	"10"	"0"	"0"	"0"	"3"	"3"	"12"	"7"	"2"	"6"	"700"	"0"	"13"	"713"	"0"
"22"	"10"	"107"	"0"	"96"	"12"	"2"	"0"	"4"	"6"	"369"	"9"	"4"	"5"	"4"	"2"	"4"	"22"	"1"	"1"	"3"	"651"	"0"	"2"	"653"	"0"
"23"	"11"	"78"	"3"	"129"	"25"	"2"	"1"	"6"	"13"	"349"	"7"	"8"	"3"	"4"	"4"	"2"	"12"	"9"	"2"	"1"	"658"	"0"	"5"	"663"	"0"
"24"	"12"	"227"	"0"	"53"	"4"	"2"	"0"	"2"	"10"	"523"	"8"	"4"	"2"	"2"	"4"	"4"	"1"	"2"	"1"	"0"	"849"	"0"	"2"	"851"	"0"
"25"	"13"	"235"	"6"	"105"	"4"	"1"	"2"	"5"	"10"	"588"	"17"	"1"	"6"	"4"	"4"	"9"	"21"	"20"	"4"	"9"	"1051"	"0"	"12"	"1063"	"0"
"26"	"14"	"54"	"5"	"248"	"11"	"1"	"2"	"3"	"6"	"231"	"5"	"4"	"4"	"3"	"21"	"9"	"20"	"2"	"2"	"2"	"633"	"0"	"3"	"636"	"0"
"27"	"15"	"38"	"4"	"384"	"12"	"2"	"2"	"0"	"7"	"88"	"0"	"4"	"4"	"4"	"12"	"8"	"13"	"5"	"2"	"6"	"595"	"0"	"0"	"595"	"0"
"28"	"16"	"36"	"18"	"113"	"5"	"3"	"1"	"1"	"8"	"424"	"9"	"3"	"0"	"6"	"3"	"2"	"21"	"3"	"2"	"2"	"660"	"0"	"1"	"661"	"0"
"29"	"17"	"22"	"6"	"273"	"1"	"3"	"1"	"1"	"2"	"244"	"4"	"1"	"1"	"0"	"3"	"5"	"4"	"12"	"19"	"25"	"627"	"0"	"3"	"630"	"0"
"30"	"18"	"42"	"3"	"108"	"6"	"0"	"1"	"2"	"9"	"266"	"1"	"2"	"3"	"0"	"3"	"4"	"3"	"4"	"3"	"3"	"463"	"0"	"1"	"464"	"0"
"31"	"19"	"45"	"3"	"241"	"28"	"4"	"2"	"2"	"9"	"273"	"8"	"6"	"7"	"5"	"6"	"3"	"19"	"3"	"1"	"2"	"667"	"0"	"6"	"673"	"0"
"32"	"20"	"32"	"3"	"250"	"8"	"0"	"1"	"1"	"5"	"275"	"2"	"2"	"1"	"2"	"5"	"4"	"10"	"2"	"0"	"0"	"603"	"0"	"3"	"606"	"0"
"33"	"21"	"36"	"4"	"435"	"9"	"2"	"1"	"0"	"1"	"68"	"2"	"1"	"4"	"2"	"7"	"0"	"5"	"0"	"0"	"1"	"578"	"0"	"1"	"579"	"0"
"34"	"22"	"111"	"7"	"330"	"7"	"3"	"0"	"1"	"4"	"207"	"2"	"1"	"2"	"2"	"1"	"12"	"21"	"7"	"3"	"16"	"737"	"0"	"5"	"742"	"0"
"35"	"23"	"36"	"4"	"32"	"12"	"5"	"1"	"3"	"12"	"508"	"5"	"1"	"2"	"2"	"4"	"3"	"20"	"9"	"5"	"3"	"667"	"0"	"0"	"667"	"0"
"36"	"24"	"14"	"3"	"176"	"7"	"0"	"2"	"3"	"4"	"377"	"4"	"1"	"4"	"1"	"0"	"5"	"18"	"2"	"4"	"3"	"628"	"0"	"2"	"630"	"0"
"37"	"25"	"78"	"7"	"193"	"73"	"4"	"1"	"4"	"11"	"253"	"7"	"3"	"7"	"9"	"8"	"6"	"15"	"8"	"2"	"9"	"698"	"0"	"3"	"701"	"0"
"38"	"26"	"142"	"8"	"265"	"15"	"8"	"2"	"4"	"10"	"239"	"7"	"4"	"5"	"7"	"10"	"6"	"20"	"6"	"0"	"4"	"762"	"0"	"0"	"762"	"0"
"39"	"27"	"189"	"8"	"97"	"8"	"2"	"3"	"1"	"12"	"465"	"11"	"15"	"3"	"7"	"2"	"8"	"20"	"7"	"2"	"2"	"862"	"0"	"4"	"866"	"0"
"40"	"28"	"15"	"3"	"470"	"13"	"5"	"1"	"3"	"0"	"124"	"2"	"1"	"0"	"0"	"0"	"3"	"13"	"0"	"1"	"9"	"663"	"0"	"3"	"666"	"0"
"41"	"29"	"138"	"8"	"278"	"11"	"0"	"1"	"4"	"6"	"137"	"5"	"3"	"1"	"2"	"4"	"3"	"22"	"1"	"5"	"7"	"636"	"0"	"2"	"638"	"0"
"42"	"30"	"30"	"5"	"428"	"9"	"6"	"3"	"2"	"8"	"119"	"7"	"11"	"4"	"6"	"12"	"6"	"19"	"2"	"2"	"5"	"684"	"0"	"2"	"686"	"0"
"43"	"31"	"142"	"4"	"79"	"6"	"0"	"4"	"3"	"9"	"344"	"10"	"3"	"1"	"3"	"4"	"5"	"26"	"18"	"1"	"5"	"667"	"0"	"6"	"673"	"0"
"44"	"32"	"30"	"3"	"218"	"8"	"3"	"0"	"1"	"6"	"243"	"8"	"4"	"1"	"5"	"5"	"4"	"21"	"4"	"3"	"3"	"570"	"0"	"1"	"571"	"0"
"45"	"33"	"23"	"11"	"441"	"4"	"1"	"1"	"2"	"2"	"64"	"2"	"1"	"0"	"3"	"7"	"0"	"4"	"6"	"1"	"9"	"582"	"0"	"3"	"585"	"0"
"46"	"34"	"35"	"6"	"397"	"1"	"1"	"0"	"3"	"3"	"136"	"1"	"1"	"1"	"2"	"3"	"1"	"6"	"1"	"3"	"6"	"607"	"0"	"2"	"609"	"0"
"47"	"35"	"30"	"0"	"64"	"3"	"1"	"1"	"0"	"27"	"668"	"16"	"6"	"6"	"9"	"4"	"6"	"17"	"1"	"2"	"2"	"863"	"0"	"5"	"868"	"0"
"48"	"36"	"47"	"4"	"100"	"7"	"3"	"2"	"6"	"28"	"472"	"15"	"3"	"2"	"2"	"2"	"7"	"10"	"0"	"0"	"1"	"711"	"0"	"1"	"712"	"0"
"49"	"37"	"13"	"8"	"66"	"4"	"0"	"1"	"3"	"8"	"438"	"6"	"4"	"1"	"3"	"6"	"5"	"11"	"1"	"1"	"1"	"580"	"0"	"2"	"582"	"0"
"50"	"38"	"21"	"5"	"121"	"18"	"4"	"2"	"1"	"5"	"245"	"2"	"1"	"1"	"2"	"6"	"4"	"12"	"2"	"1"	"2"	"455"	"0"	"0"	"455"	"0"
"51"	"39"	"18"	"3"	"231"	"2"	"0"	"4"	"0"	"5"	"192"	"2"	"3"	"1"	"7"	"7"	"6"	"19"	"2"	"1"	"10"	"513"	"0"	"5"	"518"	"0"
"52"	"40"	"90"	"11"	"143"	"24"	"6"	"2"	"2"	"9"	"347"	"5"	"3"	"4"	"6"	"1"	"4"	"1"	"7"	"3"	"3"	"671"	"0"	"3"	"674"	"0"
"53"	"41"	"104"	"26"	"170"	"10"	"4"	"1"	"1"	"8"	"532"	"10"	"0"	"2"	"4"	"4"	"5"	"9"	"16"	"10"	"11"	"927"	"0"	"8"	"935"	"0"
"54"	"42"	"230"	"42"	"64"	"9"	"2"	"1"	"3"	"6"	"507"	"5"	"2"	"1"	"2"	"2"	"6"	"20"	"5"	"4"	"2"	"913"	"0"	"3"	"916"	"0"
"55"	"43"	"133"	"10"	"94"	"3"	"1"	"2"	"1"	"6"	"315"	"6"	"2"	"1"	"4"	"4"	"1"	"5"	"10"	"1"	"3"	"602"	"0"	"2"	"604"	"0"
"56"	"44"	"77"	"13"	"227"	"7"	"2"	"6"	"2"	"12"	"224"	"4"	"5"	"2"	"4"	"2"	"4"	"6"	"6"	"6"	"5"	"614"	"0"	"3"	"617"	"0"
"57"	"45"	"35"	"3"	"261"	"13"	"6"	"3"	"2"	"7"	"397"	"8"	"2"	"4"	"3"	"5"	"3"	"12"	"2"	"1"	"2"	"769"	"0"	"3"	"772"	"0"
"58"	"46"	"20"	"25"	"105"	"17"	"8"	"4"	"10"	"20"	"430"	"16"	"3"	"10"	"5"	"4"	"6"	"18"	"5"	"3"	"3"	"712"	"0"	"4"	"716"	"0"
"59"	"47"	"59"	"44"	"167"	"4"	"2"	"5"	"5"	"15"	"476"	"11"	"7"	"11"	"4"	"11"	"3"	"19"	"2"	"1"	"1"	"847"	"0"	"3"	"850"	"0"
"60"	"48"	"48"	"6"	"110"	"2"	"0"	"0"	"2"	"5"	"396"	"8"	"0"	"1"	"1"	"2"	"2"	"7"	"1"	"0"	"1"	"592"	"0"	"3"	"595"	"0"
"61"	"49"	"43"	"13"	"189"	"2"	"3"	"4"	"2"	"13"	"737"	"6"	"7"	"3"	"3"	"4"	"3"	"10"	"0"	"1"	"1"	"1044"	"0"	"4"	"1048"	"0"
"62"	"50"	"49"	"5"	"349"	"15"	"6"	"3"	"6"	"5"	"165"	"4"	"7"	"9"	"7"	"13"	"10"	"30"	"16"	"4"	"38"	"741"	"0"	"20"	"761"	"0"
"63"	"51"	"108"	"2"	"83"	"11"	"2"	"7"	"3"	"14"	"369"	"7"	"4"	"4"	"4"	"6"	"3"	"20"	"8"	"1"	"1"	"657"	"0"	"2"	"659"	"0"
"64"	"52"	"57"	"8"	"218"	"46"	"2"	"2"	"3"	"4"	"136"	"4"	"3"	"7"	"5"	"15"	"5"	"26"	"2"	"2"	"2"	"547"	"0"	"4"	"551"	"0"
"65"	"53"	"37"	"14"	"300"	"4"	"4"	"0"	"4"	"12"	"387"	"5"	"3"	"4"	"5"	"8"	"2"	"12"	"0"	"1"	"1"	"803"	"0"	"5"	"808"	"0"
"66"	"54"	"21"	"4"	"171"	"8"	"1"	"0"	"2"	"0"	"271"	"6"	"3"	"2"	"2"	"4"	"8"	"7"	"1"	"0"	"1"	"512"	"0"	"0"	"512"	"0"
"67"	"55"	"19"	"22"	"131"	"7"	"1"	"0"	"0"	"1"	"309"	"3"	"4"	"4"	"1"	"3"	"5"	"15"	"0"	"0"	"3"	"528"	"0"	"0"	"528"	"0"
"68"	"55A"	"43"	"3"	"67"	"7"	"0"	"0"	"2"	"0"	"286"	"2"	"2"	"1"	"2"	"2"	"0"	"7"	"3"	"0"	"0"	"427"	"0"	"3"	"430"	"0"
"69"	"56"	"84"	"18"	"82"	"3"	"0"	"2"	"2"	"4"	"409"	"9"	"2"	"0"	"2"	"0"	"2"	"12"	"0"	"0"	"2"	"633"	"0"	"1"	"634"	"0"
"70"	"56A"	"38"	"18"	"88"	"6"	"1"	"1"	"0"	"2"	"277"	"5"	"1"	"1"	"4"	"2"	"5"	"15"	"1"	"1"	"1"	"467"	"0"	"2"	"469"	"0"
"71"	"57"	"27"	"31"	"133"	"4"	"4"	"7"	"2"	"5"	"365"	"15"	"1"	"3"	"1"	"5"	"7"	"10"	"10"	"3"	"7"	"640"	"0"	"10"	"650"	"0"
"72"	"58"	"18"	"3"	"366"	"14"	"2"	"2"	"0"	"6"	"143"	"2"	"2"	"4"	"5"	"3"	"5"	"18"	"1"	"0"	"7"	"601"	"0"	"0"	"601"	"0"
"73"	"59"	"7"	"3"	"276"	"13"	"5"	"0"	"2"	"8"	"336"	"8"	"8"	"5"	"6"	"10"	"3"	"26"	"7"	"4"	"8"	"735"	"0"	"9"	"744"	"0"
"74"	"60"	"24"	"10"	"157"	"11"	"4"	"4"	"8"	"23"	"592"	"11"	"7"	"7"	"20"	"9"	"4"	"22"	"4"	"1"	"2"	"920"	"0"	"5"	"925"	"0"
"75"	"61"	"21"	"6"	"98"	"5"	"2"	"0"	"1"	"6"	"363"	"3"	"9"	"4"	"2"	"4"	"2"	"24"	"4"	"3"	"1"	"558"	"0"	"1"	"559"	"0"
"76"	"61A"	"4"	"1"	"54"	"1"	"2"	"0"	"2"	"7"	"383"	"4"	"1"	"3"	"2"	"0"	"0"	"3"	"3"	"2"	"0"	"472"	"0"	"1"	"473"	"0"
"77"	"62"	"10"	"0"	"36"	"0"	"2"	"0"	"1"	"3"	"516"	"11"	"5"	"0"	"1"	"2"	"1"	"2"	"3"	"2"	"2"	"597"	"0"	"5"	"602"	"0"
"78"	"63"	"31"	"4"	"106"	"9"	"4"	"18"	"0"	"5"	"167"	"8"	"4"	"4"	"5"	"6"	"5"	"11"	"3"	"1"	"0"	"391"	"0"	"3"	"394"	"0"
"79"	"64"	"193"	"5"	"58"	"4"	"0"	"3"	"3"	"18"	"511"	"3"	"8"	"2"	"4"	"6"	"9"	"20"	"22"	"5"	"4"	"878"	"0"	"12"	"890"	"0"
"80"	"65"	"7"	"3"	"593"	"6"	"3"	"1"	"0"	"0"	"104"	"2"	"1"	"1"	"9"	"15"	"5"	"6"	"0"	"0"	"7"	"763"	"0"	"1"	"764"	"0"
"81"	"66"	"24"	"0"	"59"	"0"	"0"	"0"	"0"	"6"	"445"	"6"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"0"	"0"	"551"	"0"	"0"	"551"	"0"
"82"	"67"	"25"	"0"	"81"	"4"	"1"	"0"	"1"	"10"	"490"	"1"	"0"	"0"	"2"	"2"	"0"	"4"	"1"	"0"	"0"	"622"	"0"	"0"	"622"	"0"
"83"	"68"	"231"	"3"	"8"	"2"	"1"	"1"	"3"	"7"	"316"	"3"	"3"	"1"	"0"	"0"	"1"	"12"	"6"	"2"	"1"	"601"	"0"	"0"	"601"	"0"
"84"	"69"	"39"	"1"	"292"	"6"	"1"	"3"	"2"	"1"	"174"	"0"	"3"	"3"	"5"	"7"	"2"	"7"	"0"	"0"	"3"	"549"	"0"	"3"	"552"	"0"
"85"	"69A"	"26"	"3"	"136"	"6"	"2"	"2"	"1"	"9"	"257"	"4"	"2"	"1"	"2"	"2"	"2"	"6"	"4"	"0"	"5"	"470"	"0"	"0"	"470"	"0"
"86"	"70"	"19"	"11"	"371"	"13"	"7"	"3"	"9"	"9"	"172"	"5"	"6"	"5"	"4"	"8"	"10"	"17"	"1"	"2"	"13"	"685"	"0"	"11"	"696"	"0"
"87"	"71"	"69"	"3"	"235"	"13"	"5"	"1"	"1"	"2"	"99"	"1"	"2"	"2"	"0"	"2"	"1"	"9"	"5"	"0"	"6"	"456"	"0"	"2"	"458"	"0"
"88"	"72"	"23"	"6"	"368"	"9"	"6"	"2"	"2"	"4"	"331"	"7"	"9"	"7"	"4"	"11"	"5"	"22"	"2"	"0"	"10"	"828"	"0"	"3"	"831"	"0"
"89"	"73"	"44"	"6"	"407"	"15"	"11"	"1"	"1"	"7"	"60"	"1"	"5"	"8"	"19"	"36"	"9"	"32"	"2"	"5"	"7"	"676"	"0"	"5"	"681"	"0"
"90"	"74"	"43"	"0"	"20"	"1"	"0"	"4"	"1"	"10"	"553"	"4"	"4"	"1"	"3"	"1"	"4"	"8"	"2"	"4"	"1"	"664"	"0"	"2"	"666"	"0"
"91"	"75"	"27"	"2"	"101"	"3"	"1"	"1"	"2"	"4"	"294"	"5"	"1"	"1"	"4"	"3"	"3"	"12"	"1"	"1"	"1"	"467"	"0"	"3"	"470"	"0"
"92"	"76"	"15"	"0"	"111"	"5"	"2"	"2"	"0"	"8"	"246"	"1"	"1"	"2"	"2"	"0"	"5"	"10"	"5"	"2"	"0"	"417"	"0"	"4"	"421"	"0"
"93"	"77"	"76"	"3"	"199"	"7"	"3"	"2"	"3"	"6"	"549"	"6"	"4"	"0"	"1"	"2"	"2"	"12"	"2"	"0"	"0"	"877"	"0"	"1"	"878"	"0"
"94"	"78"	"13"	"5"	"103"	"2"	"2"	"1"	"2"	"13"	"623"	"6"	"6"	"3"	"1"	"5"	"2"	"29"	"3"	"3"	"9"	"831"	"0"	"9"	"840"	"0"
"95"	"79"	"15"	"2"	"85"	"3"	"3"	"2"	"4"	"2"	"399"	"4"	"1"	"1"	"1"	"3"	"4"	"12"	"1"	"0"	"5"	"547"	"0"	"6"	"553"	"0"
"96"	"80"	"20"	"2"	"19"	"3"	"0"	"0"	"5"	"6"	"399"	"11"	"6"	"1"	"2"	"4"	"1"	"17"	"8"	"1"	"3"	"508"	"0"	"9"	"517"	"0"
"97"	"81"	"50"	"1"	"534"	"4"	"2"	"0"	"0"	"1"	"118"	"0"	"1"	"3"	"4"	"0"	"2"	"4"	"1"	"2"	"3"	"730"	"0"	"1"	"731"	"0"
"98"	"82"	"20"	"48"	"139"	"11"	"1"	"1"	"5"	"5"	"567"	"5"	"4"	"3"	"4"	"4"	"8"	"16"	"3"	"0"	"3"	"847"	"0"	"4"	"851"	"0"
"99"	"83"	"38"	"5"	"129"	"7"	"1"	"0"	"0"	"10"	"383"	"3"	"5"	"3"	"6"	"2"	"3"	"20"	"5"	"2"	"1"	"623"	"0"	"2"	"625"	"0"
"100"	"84"	"27"	"1"	"102"	"1"	"0"	"3"	"0"	"4"	"288"	"1"	"2"	"1"	"3"	"0"	"3"	"4"	"1"	"2"	"2"	"445"	"0"	"2"	"447"	"0"
"101"	"85"	"211"	"21"	"347"	"10"	"8"	"8"	"7"	"9"	"127"	"6"	"4"	"3"	"4"	"5"	"6"	"11"	"6"	"1"	"5"	"799"	"0"	"3"	"802"	"0"
"102"	"86"	"172"	"7"	"205"	"7"	"5"	"4"	"6"	"0"	"119"	"5"	"2"	"3"	"4"	"5"	"9"	"15"	"15"	"3"	"8"	"594"	"0"	"7"	"601"	"0"
"103"	"87"	"20"	"5"	"155"	"3"	"5"	"2"	"4"	"5"	"210"	"4"	"1"	"2"	"2"	"3"	"1"	"8"	"1"	"0"	"3"	"434"	"0"	"4"	"438"	"0"
"104"	"88"	"17"	"2"	"110"	"4"	"5"	"0"	"3"	"7"	"455"	"3"	"0"	"3"	"6"	"7"	"10"	"17"	"1"	"0"	"1"	"651"	"0"	"2"	"653"	"0"
"105"	"89"	"45"	"8"	"449"	"19"	"9"	"8"	"3"	"9"	"242"	"10"	"5"	"4"	"10"	"15"	"6"	"24"	"8"	"9"	"20"	"903"	"0"	"22"	"925"	"0"
"106"	"90"	"63"	"5"	"265"	"8"	"1"	"0"	"1"	"3"	"167"	"5"	"2"	"3"	"4"	"5"	"6"	"13"	"3"	"2"	"12"	"568"	"0"	"0"	"568"	"0"
"107"	"91"	"134"	"15"	"107"	"7"	"1"	"2"	"3"	"6"	"136"	"8"	"2"	"1"	"3"	"3"	"4"	"11"	"8"	"1"	"2"	"454"	"0"	"1"	"455"	"0"
"108"	"92"	"151"	"6"	"105"	"5"	"1"	"3"	"1"	"14"	"554"	"19"	"3"	"5"	"6"	"2"	"5"	"38"	"12"	"3"	"2"	"935"	"0"	"2"	"937"	"0"
"109"	"93"	"103"	"2"	"101"	"5"	"3"	"4"	"4"	"1"	"469"	"3"	"4"	"3"	"4"	"0"	"1"	"12"	"10"	"6"	"3"	"738"	"0"	"5"	"743"	"0"
"110"	"94"	"41"	"3"	"199"	"6"	"2"	"2"	"2"	"5"	"245"	"5"	"2"	"2"	"1"	"1"	"2"	"4"	"3"	"0"	"3"	"528"	"0"	"1"	"529"	"0"
"111"	"95"	"187"	"3"	"232"	"4"	"1"	"6"	"3"	"7"	"277"	"3"	"0"	"4"	"4"	"1"	"0"	"4"	"15"	"4"	"4"	"759"	"0"	"13"	"772"	"0"
"112"	"96"	"228"	"1"	"50"	"6"	"0"	"1"	"3"	"6"	"240"	"2"	"4"	"3"	"3"	"6"	"4"	"10"	"9"	"1"	"1"	"578"	"0"	"4"	"582"	"0"
"113"	"97"	"69"	"1"	"140"	"12"	"10"	"2"	"6"	"7"	"472"	"11"	"6"	"1"	"4"	"5"	"4"	"13"	"4"	"3"	"10"	"780"	"0"	"4"	"784"	"0"
"114"	"98"	"17"	"11"	"404"	"14"	"3"	"4"	"3"	"3"	"115"	"3"	"1"	"6"	"2"	"30"	"1"	"5"	"6"	"3"	"11"	"642"	"0"	"5"	"647"	"0"
"115"	"99"	"11"	"2"	"145"	"8"	"3"	"2"	"1"	"6"	"269"	"7"	"6"	"3"	"6"	"5"	"4"	"13"	"2"	"1"	"6"	"500"	"0"	"4"	"504"	"0"
"116"	"100"	"14"	"5"	"5"	"5"	"2"	"6"	"5"	"9"	"341"	"23"	"6"	"8"	"7"	"9"	"11"	"40"	"5"	"2"	"3"	"506"	"0"	"5"	"511"	"0"
"117"	"101"	"29"	"5"	"293"	"9"	"3"	"3"	"1"	"3"	"155"	"2"	"2"	"1"	"2"	"6"	"1"	"7"	"22"	"3"	"19"	"566"	"0"	"10"	"576"	"0"
"118"	"101A"	"17"	"4"	"226"	"11"	"5"	"1"	"1"	"7"	"116"	"5"	"2"	"2"	"8"	"3"	"5"	"12"	"1"	"0"	"4"	"430"	"0"	"2"	"432"	"0"
"119"	"102"	"43"	"8"	"52"	"8"	"7"	"6"	"5"	"17"	"547"	"13"	"4"	"13"	"11"	"7"	"4"	"19"	"10"	"5"	"10"	"789"	"0"	"13"	"802"	"0"
"120"	"103"	"55"	"3"	"88"	"7"	"3"	"5"	"0"	"14"	"361"	"12"	"2"	"7"	"4"	"3"	"3"	"28"	"5"	"1"	"1"	"602"	"0"	"4"	"606"	"0"
"121"	"104"	"40"	"2"	"130"	"16"	"5"	"1"	"4"	"8"	"143"	"3"	"4"	"3"	"8"	"3"	"1"	"19"	"12"	"8"	"17"	"427"	"0"	"11"	"438"	"0"
"122"	"105"	"17"	"0"	"77"	"11"	"1"	"1"	"0"	"2"	"220"	"1"	"1"	"1"	"0"	"1"	"2"	"13"	"2"	"0"	"1"	"351"	"0"	"1"	"352"	"0"
"123"	"106"	"9"	"2"	"19"	"17"	"1"	"1"	"0"	"4"	"566"	"4"	"1"	"2"	"1"	"0"	"0"	"11"	"0"	"0"	"1"	"639"	"0"	"1"	"640"	"0"
"124"	"107"	"4"	"0"	"22"	"2"	"0"	"1"	"2"	"8"	"529"	"2"	"6"	"1"	"2"	"1"	"6"	"15"	"3"	"1"	"0"	"605"	"0"	"0"	"605"	"0"
"125"	"108"	"14"	"4"	"549"	"12"	"5"	"1"	"1"	"3"	"188"	"1"	"2"	"2"	"4"	"13"	"3"	"6"	"1"	"1"	"5"	"815"	"0"	"2"	"817"	"0"
"126"	"109"	"49"	"6"	"449"	"21"	"5"	"2"	"2"	"3"	"76"	"5"	"4"	"7"	"8"	"27"	"11"	"22"	"7"	"5"	"22"	"731"	"0"	"8"	"739"	"0"
"127"	"110"	"15"	"4"	"613"	"9"	"1"	"1"	"0"	"1"	"32"	"1"	"1"	"4"	"0"	"4"	"0"	"0"	"6"	"1"	"6"	"699"	"0"	"1"	"700"	"0"
"128"	"111"	"51"	"4"	"581"	"10"	"0"	"1"	"0"	"0"	"15"	"2"	"2"	"3"	"0"	"7"	"2"	"2"	"8"	"0"	"3"	"691"	"0"	"2"	"693"	"0"
"129"	"112"	"8"	"2"	"47"	"4"	"2"	"3"	"1"	"5"	"319"	"6"	"1"	"2"	"5"	"3"	"6"	"21"	"3"	"0"	"0"	"438"	"0"	"1"	"439"	"0"
"130"	"113"	"12"	"3"	"39"	"3"	"1"	"2"	"3"	"9"	"554"	"9"	"3"	"2"	"6"	"5"	"4"	"16"	"2"	"2"	"0"	"675"	"0"	"5"	"680"	"0"
"131"	"114"	"22"	"5"	"208"	"7"	"6"	"1"	"2"	"18"	"260"	"11"	"3"	"9"	"4"	"9"	"8"	"26"	"5"	"2"	"2"	"608"	"0"	"4"	"612"	"0"
"132"	"115"	"76"	"6"	"281"	"4"	"5"	"0"	"1"	"0"	"7"	"2"	"5"	"4"	"6"	"9"	"7"	"21"	"1"	"1"	"7"	"443"	"0"	"3"	"446"	"0"
