"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"10"	"93"	"37"	"3"	"533"	"0"	"2"	"12"	"0"	"1"	"0"	"0"	"1"	"4"	"1"	"3"	"690"	"0"	"0"	"690"	"0"
"23"	"11"	"54"	"126"	"19"	"293"	"4"	"1"	"1"	"4"	"76"	"3"	"2"	"1"	"5"	"2"	"1"	"592"	"0"	"3"	"595"	"0"
"24"	"12"	"13"	"7"	"3"	"118"	"1"	"0"	"0"	"1"	"24"	"1"	"0"	"1"	"0"	"1"	"0"	"170"	"0"	"4"	"174"	"0"
"25"	"13"	"44"	"118"	"7"	"174"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"7"	"356"	"0"	"6"	"362"	"0"
"26"	"14"	"271"	"50"	"4"	"62"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"391"	"0"	"3"	"394"	"0"
"27"	"15"	"204"	"34"	"86"	"21"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"354"	"0"	"6"	"360"	"0"
"28"	"16"	"124"	"86"	"5"	"225"	"5"	"1"	"3"	"1"	"9"	"1"	"0"	"4"	"10"	"4"	"4"	"482"	"0"	"15"	"497"	"0"
"29"	"17"	"72"	"7"	"11"	"318"	"3"	"3"	"3"	"0"	"1"	"1"	"1"	"5"	"10"	"1"	"2"	"438"	"0"	"7"	"445"	"0"
"30"	"18"	"199"	"68"	"24"	"251"	"7"	"0"	"0"	"7"	"3"	"2"	"1"	"0"	"2"	"3"	"3"	"570"	"0"	"5"	"575"	"0"
"31"	"19"	"156"	"56"	"3"	"312"	"2"	"0"	"0"	"0"	"35"	"1"	"2"	"3"	"4"	"0"	"5"	"579"	"0"	"5"	"584"	"0"
"32"	"20"	"81"	"8"	"3"	"161"	"1"	"0"	"0"	"1"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"0"	"0"	"280"	"0"
"33"	"21"	"163"	"4"	"3"	"116"	"2"	"0"	"0"	"1"	"40"	"0"	"1"	"1"	"5"	"0"	"3"	"339"	"0"	"5"	"344"	"0"
"34"	"22"	"105"	"0"	"3"	"99"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"2"	"214"	"0"	"2"	"216"	"0"
"35"	"23"	"119"	"15"	"2"	"182"	"2"	"0"	"2"	"1"	"18"	"2"	"0"	"1"	"1"	"0"	"5"	"350"	"0"	"3"	"353"	"0"
"36"	"24"	"188"	"30"	"1"	"362"	"6"	"3"	"1"	"0"	"2"	"0"	"0"	"1"	"6"	"1"	"2"	"603"	"0"	"8"	"611"	"0"
"37"	"25"	"202"	"7"	"5"	"325"	"3"	"1"	"1"	"2"	"3"	"1"	"0"	"2"	"5"	"4"	"4"	"565"	"0"	"14"	"579"	"0"
"38"	"26"	"123"	"22"	"15"	"365"	"12"	"0"	"0"	"2"	"22"	"5"	"0"	"3"	"14"	"6"	"4"	"593"	"0"	"10"	"603"	"0"
"39"	"27"	"87"	"3"	"1"	"534"	"1"	"0"	"10"	"3"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"644"	"0"	"1"	"645"	"0"
"40"	"28"	"21"	"17"	"81"	"294"	"4"	"0"	"5"	"1"	"2"	"1"	"1"	"0"	"3"	"1"	"2"	"433"	"0"	"6"	"439"	"0"
"41"	"29"	"94"	"21"	"30"	"305"	"4"	"2"	"5"	"40"	"6"	"3"	"1"	"1"	"6"	"0"	"2"	"520"	"0"	"5"	"525"	"0"
"42"	"30"	"123"	"33"	"41"	"173"	"1"	"1"	"5"	"11"	"60"	"0"	"1"	"1"	"2"	"1"	"1"	"454"	"0"	"1"	"455"	"0"
"43"	"31"	"91"	"37"	"13"	"249"	"6"	"1"	"3"	"3"	"22"	"2"	"3"	"1"	"0"	"0"	"0"	"431"	"0"	"10"	"441"	"0"
"44"	"32"	"127"	"3"	"0"	"166"	"4"	"1"	"2"	"5"	"83"	"2"	"0"	"0"	"1"	"1"	"0"	"395"	"0"	"3"	"398"	"0"
"45"	"33"	"175"	"12"	"3"	"333"	"4"	"1"	"3"	"1"	"16"	"0"	"2"	"0"	"4"	"10"	"34"	"598"	"0"	"13"	"611"	"0"
"46"	"34"	"82"	"6"	"4"	"287"	"7"	"2"	"3"	"20"	"77"	"6"	"2"	"5"	"15"	"2"	"3"	"521"	"0"	"18"	"539"	"0"
"47"	"35"	"431"	"30"	"1"	"237"	"3"	"0"	"1"	"2"	"5"	"1"	"0"	"0"	"4"	"0"	"9"	"724"	"0"	"2"	"726"	"0"
"48"	"36"	"471"	"12"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"494"	"0"	"1"	"495"	"0"
"49"	"37"	"56"	"1"	"21"	"8"	"0"	"1"	"0"	"1"	"78"	"1"	"0"	"0"	"0"	"2"	"3"	"172"	"0"	"7"	"179"	"0"
"50"	"38"	"197"	"115"	"7"	"244"	"3"	"2"	"0"	"2"	"8"	"1"	"2"	"3"	"1"	"20"	"11"	"616"	"0"	"3"	"619"	"0"
"51"	"39"	"267"	"6"	"31"	"128"	"4"	"0"	"1"	"1"	"7"	"1"	"2"	"3"	"6"	"5"	"3"	"465"	"0"	"10"	"475"	"0"
"52"	"40"	"247"	"15"	"8"	"179"	"2"	"1"	"2"	"6"	"67"	"4"	"3"	"2"	"3"	"5"	"27"	"571"	"0"	"6"	"577"	"0"
"53"	"41"	"224"	"18"	"20"	"160"	"5"	"1"	"1"	"3"	"90"	"5"	"2"	"8"	"6"	"7"	"4"	"554"	"0"	"22"	"576"	"0"
"54"	"42"	"45"	"24"	"5"	"419"	"8"	"0"	"2"	"7"	"76"	"2"	"2"	"7"	"3"	"1"	"5"	"606"	"0"	"6"	"612"	"0"
"55"	"43"	"232"	"7"	"11"	"23"	"0"	"0"	"2"	"3"	"4"	"2"	"2"	"0"	"1"	"0"	"3"	"290"	"0"	"5"	"295"	"0"
"56"	"44"	"417"	"5"	"1"	"28"	"1"	"0"	"3"	"3"	"2"	"1"	"1"	"0"	"0"	"1"	"8"	"471"	"0"	"0"	"471"	"0"
"57"	"45"	"40"	"31"	"2"	"165"	"3"	"2"	"1"	"10"	"203"	"7"	"2"	"1"	"3"	"1"	"3"	"474"	"0"	"5"	"479"	"0"
"58"	"46"	"76"	"63"	"2"	"365"	"3"	"2"	"0"	"1"	"2"	"1"	"2"	"1"	"0"	"2"	"2"	"522"	"0"	"2"	"524"	"0"
"59"	"47"	"264"	"35"	"79"	"249"	"6"	"0"	"5"	"0"	"7"	"0"	"3"	"4"	"7"	"5"	"2"	"666"	"0"	"5"	"671"	"0"
"60"	"48"	"166"	"134"	"6"	"203"	"4"	"1"	"2"	"2"	"3"	"0"	"1"	"3"	"5"	"8"	"3"	"541"	"0"	"12"	"553"	"0"
"61"	"49"	"61"	"36"	"1"	"356"	"3"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"0"	"0"	"462"	"0"	"3"	"465"	"0"
"62"	"50"	"172"	"33"	"14"	"265"	"1"	"1"	"0"	"4"	"6"	"1"	"2"	"1"	"7"	"3"	"9"	"519"	"0"	"4"	"523"	"0"
"63"	"51"	"219"	"16"	"4"	"250"	"5"	"1"	"2"	"2"	"23"	"2"	"1"	"2"	"3"	"10"	"40"	"580"	"0"	"10"	"590"	"0"
"64"	"52"	"42"	"9"	"0"	"317"	"3"	"1"	"2"	"0"	"87"	"0"	"0"	"5"	"1"	"3"	"13"	"483"	"0"	"4"	"487"	"0"
"65"	"53"	"118"	"26"	"4"	"347"	"6"	"1"	"1"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"4"	"512"	"0"	"2"	"514"	"0"
"66"	"54"	"69"	"18"	"0"	"328"	"3"	"1"	"1"	"0"	"0"	"2"	"0"	"1"	"5"	"0"	"0"	"428"	"0"	"3"	"431"	"0"
"67"	"55"	"135"	"21"	"3"	"327"	"4"	"0"	"3"	"0"	"14"	"6"	"3"	"0"	"11"	"0"	"6"	"533"	"0"	"7"	"540"	"0"
"68"	"56"	"86"	"17"	"1"	"92"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"4"	"207"	"0"	"3"	"210"	"0"
"69"	"57"	"86"	"107"	"5"	"427"	"2"	"0"	"3"	"0"	"3"	"4"	"1"	"1"	"1"	"5"	"2"	"647"	"0"	"4"	"651"	"0"
"70"	"58"	"73"	"53"	"2"	"368"	"5"	"1"	"3"	"2"	"3"	"0"	"2"	"1"	"5"	"0"	"4"	"522"	"0"	"5"	"527"	"0"
"71"	"59"	"76"	"30"	"1"	"357"	"4"	"0"	"2"	"1"	"2"	"0"	"1"	"2"	"2"	"2"	"2"	"482"	"0"	"1"	"483"	"0"
"72"	"60"	"79"	"33"	"3"	"428"	"5"	"0"	"2"	"1"	"3"	"0"	"0"	"2"	"4"	"0"	"8"	"568"	"0"	"6"	"574"	"0"
"73"	"61"	"73"	"28"	"4"	"344"	"6"	"0"	"3"	"1"	"4"	"0"	"3"	"3"	"1"	"0"	"6"	"476"	"0"	"3"	"479"	"0"
"74"	"62"	"111"	"47"	"0"	"290"	"0"	"0"	"10"	"1"	"5"	"1"	"0"	"0"	"2"	"0"	"0"	"467"	"0"	"1"	"468"	"0"
"75"	"63"	"66"	"37"	"1"	"202"	"4"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"315"	"0"	"0"	"315"	"0"
"76"	"64"	"452"	"87"	"1"	"142"	"2"	"0"	"2"	"0"	"1"	"0"	"2"	"2"	"5"	"2"	"7"	"705"	"0"	"10"	"715"	"0"
"77"	"65"	"300"	"95"	"1"	"29"	"1"	"0"	"1"	"3"	"1"	"3"	"1"	"2"	"1"	"5"	"8"	"451"	"0"	"24"	"475"	"0"
"78"	"66"	"321"	"55"	"2"	"28"	"1"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"2"	"4"	"3"	"421"	"0"	"11"	"432"	"0"
"79"	"67"	"363"	"42"	"2"	"40"	"1"	"1"	"0"	"3"	"45"	"3"	"0"	"1"	"0"	"3"	"2"	"506"	"0"	"9"	"515"	"0"
"80"	"68"	"223"	"63"	"2"	"9"	"2"	"2"	"1"	"2"	"18"	"2"	"1"	"0"	"1"	"3"	"6"	"335"	"0"	"14"	"349"	"0"
"81"	"69"	"268"	"10"	"1"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"1"	"3"	"299"	"0"	"5"	"304"	"0"
"82"	"70"	"143"	"9"	"0"	"9"	"1"	"2"	"0"	"1"	"64"	"1"	"0"	"1"	"0"	"0"	"0"	"231"	"0"	"4"	"235"	"0"
"83"	"71"	"166"	"15"	"1"	"320"	"2"	"2"	"1"	"1"	"6"	"2"	"1"	"6"	"11"	"2"	"4"	"540"	"0"	"17"	"557"	"0"
"84"	"72"	"256"	"39"	"1"	"216"	"2"	"0"	"0"	"1"	"4"	"4"	"0"	"3"	"4"	"1"	"10"	"541"	"0"	"6"	"547"	"0"
"85"	"73"	"97"	"53"	"6"	"212"	"4"	"3"	"1"	"1"	"2"	"1"	"0"	"0"	"5"	"3"	"10"	"398"	"0"	"4"	"402"	"0"
"86"	"74"	"69"	"11"	"4"	"456"	"8"	"1"	"2"	"3"	"11"	"5"	"3"	"4"	"12"	"3"	"5"	"597"	"0"	"15"	"612"	"0"
"87"	"75"	"427"	"12"	"3"	"127"	"2"	"0"	"2"	"0"	"57"	"1"	"1"	"1"	"2"	"3"	"6"	"644"	"0"	"10"	"654"	"0"
"88"	"76"	"368"	"10"	"0"	"159"	"1"	"0"	"3"	"2"	"18"	"0"	"0"	"3"	"1"	"3"	"3"	"571"	"0"	"14"	"585"	"0"
"89"	"77"	"122"	"12"	"3"	"209"	"7"	"2"	"4"	"7"	"182"	"3"	"2"	"1"	"1"	"2"	"2"	"559"	"0"	"11"	"570"	"0"
"90"	"78"	"235"	"20"	"3"	"259"	"6"	"1"	"1"	"0"	"6"	"1"	"0"	"2"	"8"	"1"	"4"	"547"	"0"	"4"	"551"	"0"
"91"	"79"	"84"	"4"	"2"	"171"	"0"	"2"	"19"	"6"	"13"	"0"	"1"	"3"	"5"	"1"	"3"	"314"	"0"	"12"	"326"	"0"
"92"	"80"	"145"	"23"	"5"	"387"	"5"	"1"	"1"	"1"	"24"	"4"	"1"	"4"	"11"	"5"	"9"	"626"	"0"	"5"	"631"	"0"
"93"	"81"	"34"	"130"	"1"	"330"	"7"	"0"	"2"	"9"	"90"	"5"	"1"	"5"	"4"	"1"	"2"	"621"	"0"	"13"	"634"	"0"
"94"	"82"	"28"	"66"	"4"	"165"	"3"	"0"	"8"	"7"	"54"	"5"	"1"	"3"	"3"	"1"	"2"	"350"	"0"	"8"	"358"	"0"
"95"	"83"	"8"	"151"	"4"	"284"	"2"	"1"	"1"	"2"	"10"	"1"	"0"	"1"	"4"	"1"	"0"	"470"	"0"	"4"	"474"	"0"
"96"	"84"	"372"	"34"	"1"	"53"	"2"	"1"	"0"	"1"	"4"	"2"	"4"	"2"	"2"	"3"	"6"	"487"	"0"	"7"	"494"	"0"
"97"	"85"	"35"	"9"	"0"	"337"	"4"	"0"	"0"	"1"	"4"	"0"	"1"	"1"	"2"	"2"	"3"	"399"	"0"	"0"	"399"	"0"
"98"	"86"	"205"	"18"	"4"	"119"	"0"	"0"	"1"	"0"	"38"	"1"	"1"	"0"	"1"	"3"	"22"	"413"	"0"	"2"	"415"	"0"
"99"	"87"	"50"	"2"	"6"	"373"	"8"	"0"	"6"	"1"	"10"	"1"	"0"	"3"	"7"	"0"	"2"	"469"	"0"	"2"	"471"	"0"
"100"	"88"	"32"	"4"	"62"	"246"	"2"	"0"	"2"	"1"	"17"	"0"	"1"	"0"	"4"	"2"	"2"	"375"	"0"	"3"	"378"	"0"
"101"	"89"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"102"	"90"	"63"	"3"	"0"	"220"	"5"	"0"	"1"	"1"	"9"	"0"	"1"	"0"	"8"	"2"	"3"	"316"	"0"	"7"	"323"	"0"
"103"	"91"	"24"	"1"	"1"	"220"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"250"	"0"	"0"	"250"	"0"
"104"	"92"	"27"	"8"	"1"	"291"	"3"	"1"	"1"	"4"	"22"	"3"	"1"	"2"	"6"	"1"	"2"	"373"	"0"	"15"	"388"	"0"
"105"	"93"	"41"	"63"	"13"	"253"	"0"	"0"	"2"	"2"	"233"	"0"	"0"	"0"	"1"	"1"	"1"	"610"	"0"	"3"	"613"	"0"
"106"	"94"	"14"	"36"	"16"	"148"	"2"	"0"	"2"	"1"	"13"	"1"	"0"	"4"	"2"	"4"	"0"	"243"	"0"	"6"	"249"	"0"
"107"	"95"	"135"	"33"	"44"	"375"	"9"	"1"	"1"	"1"	"20"	"3"	"3"	"3"	"9"	"3"	"8"	"648"	"0"	"19"	"667"	"0"
"108"	"96"	"211"	"55"	"7"	"380"	"10"	"3"	"5"	"2"	"11"	"2"	"1"	"1"	"9"	"2"	"2"	"701"	"0"	"12"	"713"	"0"
"109"	"97"	"108"	"37"	"46"	"489"	"20"	"1"	"8"	"1"	"1"	"2"	"0"	"2"	"10"	"3"	"3"	"731"	"0"	"8"	"739"	"0"
"110"	"98"	"145"	"10"	"5"	"228"	"3"	"2"	"0"	"0"	"2"	"4"	"1"	"3"	"6"	"2"	"13"	"424"	"0"	"6"	"430"	"0"
"111"	"99"	"211"	"47"	"10"	"144"	"2"	"2"	"2"	"0"	"15"	"4"	"6"	"3"	"3"	"19"	"16"	"484"	"0"	"11"	"495"	"0"
"112"	"100"	"72"	"11"	"42"	"280"	"7"	"1"	"0"	"1"	"59"	"3"	"0"	"1"	"0"	"13"	"25"	"515"	"0"	"5"	"520"	"0"
"113"	"101"	"95"	"53"	"131"	"182"	"6"	"2"	"1"	"1"	"109"	"2"	"1"	"0"	"9"	"16"	"11"	"619"	"0"	"12"	"631"	"0"
"114"	"102"	"121"	"23"	"2"	"253"	"10"	"1"	"4"	"7"	"137"	"4"	"1"	"0"	"5"	"12"	"11"	"591"	"0"	"1"	"592"	"0"
"115"	"103"	"507"	"7"	"3"	"120"	"7"	"0"	"1"	"0"	"8"	"0"	"1"	"0"	"6"	"1"	"2"	"663"	"0"	"10"	"673"	"0"
"116"	"104"	"160"	"9"	"1"	"312"	"3"	"1"	"0"	"1"	"30"	"1"	"3"	"3"	"6"	"0"	"2"	"532"	"0"	"7"	"539"	"0"
"117"	"105"	"92"	"30"	"3"	"109"	"2"	"1"	"2"	"1"	"5"	"1"	"0"	"1"	"0"	"2"	"6"	"255"	"0"	"7"	"262"	"0"
"118"	"105A"	"214"	"45"	"63"	"20"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"8"	"356"	"0"	"10"	"366"	"0"
"119"	"106"	"358"	"9"	"1"	"161"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"2"	"3"	"2"	"2"	"542"	"0"	"3"	"545"	"0"
"120"	"107"	"132"	"91"	"7"	"170"	"3"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"1"	"1"	"3"	"412"	"0"	"2"	"414"	"0"
"121"	"108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"122"	"109"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"123"	"110"	"101"	"6"	"166"	"112"	"2"	"0"	"0"	"0"	"2"	"0"	"3"	"0"	"5"	"5"	"1"	"403"	"0"	"6"	"409"	"0"
"124"	"111"	"75"	"12"	"69"	"184"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"3"	"2"	"353"	"0"	"5"	"358"	"0"
"125"	"112"	"48"	"181"	"11"	"12"	"2"	"0"	"2"	"0"	"6"	"1"	"1"	"0"	"0"	"1"	"4"	"269"	"0"	"3"	"272"	"0"
"126"	"113"	"65"	"341"	"51"	"112"	"8"	"1"	"4"	"1"	"14"	"3"	"1"	"3"	"8"	"10"	"9"	"631"	"0"	"12"	"643"	"0"
"127"	"114"	"54"	"63"	"28"	"198"	"4"	"2"	"2"	"2"	"10"	"2"	"2"	"1"	"3"	"3"	"3"	"377"	"0"	"4"	"381"	"0"
"128"	"115"	"57"	"22"	"46"	"152"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"282"	"0"	"7"	"289"	"0"
"129"	"116"	"116"	"120"	"1"	"92"	"1"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"1"	"2"	"9"	"347"	"0"	"1"	"348"	"0"
"130"	"117"	"212"	"40"	"30"	"140"	"2"	"1"	"0"	"0"	"3"	"1"	"0"	"1"	"1"	"1"	"12"	"444"	"0"	"11"	"455"	"0"
"131"	"118"	"148"	"3"	"83"	"16"	"1"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"3"	"3"	"2"	"264"	"0"	"5"	"269"	"0"
"132"	"119"	"182"	"17"	"17"	"245"	"1"	"2"	"1"	"1"	"16"	"1"	"0"	"2"	"5"	"1"	"4"	"495"	"0"	"16"	"511"	"0"
"133"	"120"	"53"	"10"	"1"	"264"	"6"	"1"	"1"	"1"	"1"	"0"	"2"	"0"	"2"	"0"	"3"	"345"	"0"	"7"	"352"	"0"
"134"	"121"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"135"	"122"	"80"	"157"	"0"	"22"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"4"	"271"	"0"	"2"	"273"	"0"
"136"	"123"	"172"	"1"	"0"	"11"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"3"	"2"	"3"	"196"	"0"	"3"	"199"	"0"
"137"	"124"	"546"	"3"	"1"	"10"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"566"	"0"	"5"	"571"	"0"
"138"	"125"	"137"	"38"	"28"	"346"	"14"	"2"	"8"	"2"	"13"	"4"	"3"	"3"	"8"	"5"	"1"	"612"	"0"	"14"	"626"	"0"
"139"	"126"	"183"	"154"	"85"	"115"	"5"	"1"	"3"	"0"	"6"	"2"	"0"	"1"	"2"	"4"	"5"	"566"	"0"	"5"	"571"	"0"
"140"	"127"	"153"	"130"	"3"	"399"	"4"	"1"	"2"	"3"	"3"	"3"	"4"	"1"	"15"	"1"	"0"	"722"	"0"	"8"	"730"	"0"
"141"	"128"	"217"	"76"	"21"	"288"	"6"	"2"	"3"	"2"	"1"	"0"	"0"	"1"	"4"	"5"	"9"	"635"	"0"	"10"	"645"	"0"
"142"	"129"	"43"	"21"	"3"	"431"	"2"	"1"	"2"	"0"	"1"	"0"	"0"	"4"	"10"	"2"	"0"	"520"	"0"	"4"	"524"	"0"
"143"	"130"	"187"	"25"	"32"	"280"	"7"	"1"	"1"	"3"	"7"	"2"	"1"	"5"	"13"	"1"	"5"	"570"	"0"	"8"	"578"	"0"
"144"	"131"	"26"	"54"	"4"	"202"	"4"	"0"	"10"	"2"	"3"	"0"	"0"	"1"	"4"	"2"	"1"	"313"	"0"	"5"	"318"	"0"
"145"	"132"	"20"	"154"	"12"	"298"	"3"	"0"	"7"	"3"	"1"	"1"	"3"	"0"	"3"	"1"	"0"	"506"	"0"	"3"	"509"	"0"
"146"	"133"	"405"	"11"	"4"	"43"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"6"	"29"	"504"	"0"	"8"	"512"	"0"
"147"	"134"	"207"	"20"	"1"	"205"	"1"	"1"	"0"	"0"	"10"	"2"	"0"	"1"	"2"	"0"	"3"	"453"	"0"	"7"	"460"	"0"
"148"	"135"	"21"	"306"	"4"	"134"	"5"	"3"	"2"	"3"	"2"	"0"	"1"	"1"	"3"	"7"	"7"	"499"	"0"	"11"	"510"	"0"
"149"	"136"	"111"	"75"	"57"	"292"	"6"	"2"	"2"	"2"	"21"	"4"	"1"	"8"	"14"	"6"	"2"	"603"	"0"	"7"	"610"	"0"
"150"	"137"	"52"	"228"	"17"	"142"	"4"	"1"	"1"	"0"	"5"	"3"	"0"	"2"	"7"	"9"	"16"	"487"	"0"	"15"	"502"	"0"
"151"	"138"	"34"	"104"	"9"	"106"	"1"	"1"	"1"	"2"	"14"	"1"	"0"	"1"	"5"	"0"	"0"	"279"	"0"	"4"	"283"	"0"
"152"	"139"	"22"	"188"	"86"	"497"	"15"	"3"	"6"	"4"	"10"	"3"	"3"	"11"	"28"	"7"	"9"	"892"	"0"	"11"	"903"	"0"
"153"	"140"	"126"	"253"	"11"	"296"	"7"	"4"	"6"	"2"	"1"	"0"	"4"	"2"	"8"	"12"	"4"	"736"	"0"	"8"	"744"	"0"
"154"	"141"	"179"	"135"	"16"	"282"	"8"	"0"	"5"	"0"	"15"	"5"	"3"	"5"	"18"	"17"	"16"	"704"	"0"	"29"	"733"	"0"
"155"	"142"	"138"	"59"	"3"	"186"	"5"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"3"	"400"	"0"	"5"	"405"	"0"
"156"	"143"	"132"	"71"	"2"	"113"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"6"	"333"	"0"	"4"	"337"	"0"
