"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"10"	"4"	"162"	"635"	"147"	"2"	"1"	"0"	"2"	"1"	"18"	"11"	"7"	"8"	"8"	"2"	"1008"	"0"	"5"	"1013"	"0"
"23"	"11"	"53"	"86"	"363"	"195"	"3"	"4"	"5"	"2"	"5"	"31"	"23"	"8"	"1"	"7"	"4"	"790"	"0"	"9"	"799"	"0"
"24"	"12"	"20"	"300"	"186"	"33"	"6"	"0"	"6"	"1"	"3"	"7"	"2"	"2"	"5"	"7"	"13"	"591"	"0"	"9"	"600"	"0"
"25"	"13"	"6"	"196"	"406"	"24"	"3"	"3"	"1"	"0"	"0"	"5"	"10"	"7"	"9"	"11"	"9"	"690"	"0"	"5"	"695"	"0"
"26"	"14"	"13"	"401"	"242"	"24"	"1"	"3"	"6"	"2"	"2"	"1"	"5"	"2"	"5"	"3"	"3"	"713"	"0"	"2"	"715"	"0"
"27"	"15"	"9"	"379"	"241"	"32"	"3"	"1"	"3"	"1"	"0"	"14"	"29"	"3"	"2"	"10"	"3"	"730"	"0"	"11"	"741"	"0"
"28"	"16"	"10"	"309"	"460"	"39"	"4"	"2"	"7"	"4"	"2"	"11"	"39"	"1"	"7"	"11"	"15"	"921"	"0"	"5"	"926"	"0"
"29"	"17"	"4"	"96"	"271"	"29"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"409"	"0"	"4"	"413"	"0"
"30"	"18"	"10"	"260"	"460"	"65"	"1"	"0"	"4"	"1"	"1"	"11"	"14"	"5"	"3"	"14"	"6"	"855"	"0"	"4"	"859"	"0"
"31"	"19"	"7"	"291"	"332"	"122"	"1"	"3"	"4"	"2"	"1"	"27"	"12"	"4"	"5"	"7"	"13"	"831"	"0"	"4"	"835"	"0"
"32"	"20"	"17"	"138"	"626"	"85"	"9"	"9"	"8"	"5"	"5"	"18"	"11"	"4"	"6"	"15"	"5"	"961"	"0"	"11"	"972"	"0"
"33"	"21"	"3"	"76"	"348"	"140"	"1"	"3"	"3"	"1"	"2"	"18"	"8"	"4"	"5"	"11"	"6"	"629"	"0"	"4"	"633"	"0"
"34"	"22"	"27"	"223"	"410"	"72"	"6"	"6"	"4"	"2"	"6"	"10"	"7"	"7"	"1"	"10"	"9"	"800"	"0"	"8"	"808"	"0"
"35"	"23"	"2"	"122"	"283"	"20"	"1"	"2"	"3"	"0"	"0"	"5"	"8"	"0"	"5"	"8"	"5"	"464"	"0"	"5"	"469"	"0"
"36"	"24"	"6"	"170"	"488"	"189"	"5"	"3"	"3"	"6"	"1"	"52"	"44"	"16"	"15"	"17"	"5"	"1020"	"0"	"9"	"1029"	"0"
"37"	"25"	"4"	"21"	"422"	"122"	"6"	"9"	"3"	"1"	"4"	"36"	"8"	"5"	"5"	"7"	"3"	"656"	"0"	"7"	"663"	"0"
"38"	"26"	"11"	"13"	"290"	"182"	"8"	"4"	"1"	"2"	"5"	"25"	"3"	"9"	"4"	"10"	"10"	"577"	"0"	"5"	"582"	"0"
"39"	"27"	"6"	"46"	"371"	"178"	"5"	"4"	"3"	"4"	"4"	"34"	"16"	"25"	"7"	"10"	"3"	"716"	"0"	"6"	"722"	"0"
"40"	"28"	"8"	"43"	"263"	"178"	"4"	"7"	"1"	"5"	"2"	"57"	"104"	"16"	"10"	"18"	"8"	"724"	"0"	"21"	"745"	"0"
"41"	"29"	"11"	"48"	"422"	"74"	"3"	"3"	"1"	"1"	"2"	"18"	"169"	"6"	"6"	"30"	"6"	"800"	"0"	"29"	"829"	"0"
"42"	"30"	"40"	"79"	"410"	"122"	"1"	"3"	"4"	"4"	"2"	"20"	"21"	"7"	"5"	"7"	"1"	"726"	"0"	"8"	"734"	"0"
"43"	"31"	"8"	"70"	"171"	"194"	"4"	"3"	"1"	"2"	"6"	"37"	"1"	"5"	"7"	"5"	"0"	"514"	"0"	"4"	"518"	"0"
"44"	"32"	"11"	"234"	"597"	"92"	"5"	"1"	"3"	"2"	"2"	"29"	"11"	"4"	"8"	"10"	"9"	"1018"	"0"	"5"	"1023"	"0"
"45"	"33"	"19"	"390"	"213"	"107"	"3"	"5"	"2"	"1"	"3"	"9"	"44"	"7"	"3"	"3"	"4"	"813"	"0"	"5"	"818"	"0"
"46"	"34"	"32"	"161"	"342"	"76"	"3"	"3"	"1"	"3"	"2"	"12"	"47"	"0"	"3"	"4"	"0"	"689"	"0"	"3"	"692"	"0"
"47"	"35"	"18"	"339"	"36"	"8"	"0"	"2"	"1"	"2"	"1"	"4"	"30"	"4"	"0"	"1"	"4"	"450"	"0"	"0"	"450"	"0"
"48"	"36"	"11"	"376"	"270"	"26"	"1"	"0"	"1"	"1"	"1"	"1"	"7"	"2"	"8"	"14"	"11"	"730"	"0"	"10"	"740"	"0"
"49"	"37"	"11"	"165"	"435"	"20"	"3"	"1"	"1"	"1"	"2"	"1"	"92"	"5"	"9"	"25"	"9"	"780"	"0"	"18"	"798"	"0"
"50"	"38"	"7"	"77"	"345"	"73"	"1"	"3"	"1"	"1"	"1"	"14"	"20"	"1"	"5"	"16"	"4"	"569"	"0"	"6"	"575"	"0"
"51"	"39"	"8"	"38"	"220"	"28"	"2"	"2"	"0"	"1"	"0"	"11"	"5"	"2"	"2"	"5"	"1"	"325"	"0"	"0"	"325"	"0"
"52"	"40"	"13"	"166"	"231"	"92"	"1"	"1"	"4"	"3"	"1"	"37"	"21"	"9"	"5"	"12"	"7"	"603"	"0"	"10"	"613"	"0"
"53"	"41"	"8"	"85"	"462"	"14"	"2"	"1"	"0"	"2"	"0"	"1"	"20"	"3"	"8"	"34"	"14"	"654"	"0"	"17"	"671"	"0"
"54"	"42"	"7"	"115"	"213"	"22"	"2"	"1"	"0"	"4"	"2"	"12"	"98"	"6"	"4"	"21"	"3"	"510"	"0"	"17"	"527"	"0"
"55"	"43"	"16"	"411"	"113"	"64"	"7"	"4"	"2"	"3"	"0"	"16"	"105"	"1"	"11"	"11"	"19"	"783"	"0"	"23"	"806"	"0"
"56"	"44"	"20"	"25"	"433"	"103"	"4"	"1"	"0"	"1"	"1"	"26"	"12"	"4"	"8"	"3"	"1"	"642"	"0"	"7"	"649"	"0"
"57"	"45"	"10"	"434"	"37"	"82"	"6"	"6"	"4"	"1"	"1"	"14"	"110"	"3"	"2"	"3"	"6"	"719"	"0"	"6"	"725"	"0"
"58"	"46"	"24"	"49"	"385"	"99"	"7"	"9"	"6"	"6"	"3"	"13"	"15"	"3"	"2"	"6"	"2"	"629"	"0"	"10"	"639"	"0"
"59"	"47"	"19"	"88"	"291"	"226"	"2"	"5"	"1"	"5"	"2"	"34"	"55"	"6"	"4"	"4"	"3"	"745"	"0"	"8"	"753"	"0"
"60"	"48"	"13"	"297"	"330"	"76"	"2"	"1"	"3"	"0"	"4"	"16"	"6"	"10"	"3"	"11"	"13"	"785"	"0"	"6"	"791"	"0"
"61"	"49"	"15"	"380"	"122"	"98"	"3"	"1"	"3"	"1"	"1"	"22"	"160"	"8"	"2"	"9"	"21"	"846"	"0"	"8"	"854"	"0"
"62"	"50"	"5"	"517"	"187"	"43"	"2"	"1"	"1"	"1"	"0"	"5"	"7"	"3"	"1"	"5"	"8"	"786"	"0"	"3"	"789"	"0"
"63"	"51"	"30"	"73"	"507"	"49"	"7"	"3"	"3"	"1"	"2"	"3"	"24"	"5"	"5"	"21"	"6"	"739"	"0"	"8"	"747"	"0"
"64"	"52"	"1"	"5"	"229"	"171"	"6"	"0"	"2"	"0"	"0"	"12"	"12"	"3"	"4"	"2"	"1"	"448"	"0"	"3"	"451"	"0"
"65"	"53"	"8"	"198"	"200"	"48"	"0"	"1"	"2"	"3"	"0"	"12"	"19"	"3"	"1"	"3"	"5"	"503"	"0"	"8"	"511"	"0"
"66"	"54"	"4"	"55"	"144"	"148"	"1"	"0"	"2"	"1"	"1"	"15"	"125"	"5"	"0"	"6"	"1"	"508"	"0"	"1"	"509"	"0"
"67"	"55"	"2"	"165"	"177"	"197"	"2"	"3"	"1"	"0"	"2"	"12"	"3"	"1"	"0"	"2"	"0"	"567"	"0"	"1"	"568"	"0"
"68"	"56"	"6"	"475"	"28"	"16"	"1"	"0"	"1"	"1"	"0"	"3"	"3"	"3"	"2"	"5"	"11"	"555"	"0"	"1"	"556"	"0"
"69"	"57"	"7"	"403"	"125"	"18"	"0"	"0"	"4"	"1"	"0"	"4"	"2"	"4"	"1"	"6"	"10"	"585"	"0"	"6"	"591"	"0"
"70"	"58"	"1"	"194"	"215"	"84"	"4"	"1"	"1"	"1"	"0"	"10"	"4"	"5"	"3"	"14"	"4"	"541"	"0"	"8"	"549"	"0"
"71"	"59"	"8"	"659"	"58"	"37"	"1"	"1"	"3"	"1"	"0"	"8"	"1"	"2"	"0"	"2"	"6"	"787"	"0"	"0"	"787"	"0"
"72"	"60"	"10"	"194"	"369"	"23"	"3"	"0"	"1"	"1"	"1"	"10"	"10"	"5"	"9"	"20"	"15"	"671"	"0"	"13"	"684"	"0"
"73"	"61"	"5"	"111"	"130"	"168"	"7"	"5"	"2"	"0"	"2"	"44"	"111"	"11"	"5"	"4"	"4"	"609"	"0"	"13"	"622"	"0"
"74"	"62"	"6"	"50"	"95"	"60"	"1"	"0"	"0"	"0"	"0"	"7"	"237"	"7"	"3"	"9"	"4"	"479"	"0"	"3"	"482"	"0"
"75"	"62A"	"3"	"23"	"244"	"94"	"2"	"1"	"2"	"2"	"1"	"29"	"34"	"8"	"7"	"3"	"5"	"458"	"0"	"6"	"464"	"0"
"76"	"63"	"11"	"249"	"157"	"93"	"4"	"7"	"2"	"4"	"2"	"31"	"170"	"6"	"8"	"8"	"9"	"761"	"0"	"14"	"775"	"0"
"77"	"64"	"8"	"212"	"341"	"256"	"5"	"2"	"2"	"1"	"0"	"60"	"6"	"9"	"8"	"12"	"6"	"928"	"0"	"7"	"935"	"0"
"78"	"65"	"21"	"261"	"212"	"228"	"8"	"8"	"6"	"5"	"3"	"55"	"9"	"12"	"6"	"6"	"4"	"844"	"0"	"3"	"847"	"0"
"79"	"66"	"13"	"194"	"288"	"88"	"2"	"3"	"2"	"4"	"1"	"35"	"42"	"6"	"4"	"11"	"8"	"701"	"0"	"14"	"715"	"0"
"80"	"67"	"9"	"167"	"297"	"74"	"4"	"1"	"0"	"2"	"2"	"17"	"17"	"8"	"13"	"16"	"13"	"640"	"0"	"24"	"664"	"0"
"81"	"68"	"9"	"73"	"231"	"106"	"2"	"5"	"2"	"1"	"6"	"15"	"8"	"3"	"4"	"5"	"0"	"470"	"0"	"2"	"472"	"0"
"82"	"69"	"1"	"72"	"252"	"106"	"1"	"0"	"0"	"1"	"0"	"19"	"2"	"3"	"2"	"7"	"3"	"469"	"0"	"3"	"472"	"0"
"83"	"70"	"15"	"149"	"161"	"108"	"3"	"4"	"1"	"1"	"3"	"37"	"13"	"13"	"6"	"12"	"6"	"532"	"0"	"14"	"546"	"0"
"84"	"71"	"0"	"58"	"193"	"90"	"2"	"2"	"2"	"0"	"2"	"20"	"7"	"7"	"9"	"3"	"5"	"400"	"0"	"3"	"403"	"0"
"85"	"72"	"6"	"404"	"183"	"15"	"3"	"4"	"1"	"1"	"2"	"4"	"7"	"3"	"2"	"15"	"9"	"659"	"0"	"16"	"675"	"0"
"86"	"73"	"7"	"36"	"452"	"31"	"2"	"2"	"4"	"2"	"0"	"22"	"15"	"10"	"6"	"16"	"7"	"612"	"0"	"15"	"627"	"0"
"87"	"74"	"14"	"86"	"419"	"103"	"2"	"1"	"0"	"1"	"0"	"9"	"3"	"5"	"3"	"4"	"1"	"651"	"0"	"6"	"657"	"0"
"88"	"75"	"9"	"395"	"186"	"25"	"4"	"1"	"5"	"0"	"0"	"4"	"1"	"4"	"8"	"14"	"23"	"679"	"0"	"19"	"698"	"0"
"89"	"76"	"6"	"375"	"41"	"10"	"0"	"0"	"1"	"2"	"2"	"4"	"3"	"2"	"3"	"7"	"21"	"477"	"0"	"5"	"482"	"0"
"90"	"77"	"17"	"263"	"234"	"128"	"8"	"6"	"8"	"5"	"5"	"19"	"11"	"4"	"5"	"13"	"4"	"730"	"0"	"3"	"733"	"0"
"91"	"78"	"8"	"343"	"256"	"116"	"1"	"1"	"3"	"3"	"2"	"14"	"9"	"5"	"12"	"17"	"13"	"803"	"0"	"24"	"827"	"0"
"92"	"79"	"5"	"315"	"235"	"33"	"2"	"1"	"0"	"3"	"0"	"6"	"2"	"3"	"5"	"15"	"8"	"633"	"0"	"3"	"636"	"0"
"93"	"80"	"6"	"122"	"407"	"10"	"1"	"1"	"1"	"1"	"0"	"1"	"7"	"4"	"0"	"13"	"2"	"576"	"0"	"6"	"582"	"0"
"94"	"81"	"5"	"282"	"444"	"29"	"2"	"1"	"2"	"2"	"1"	"11"	"6"	"5"	"8"	"15"	"13"	"826"	"0"	"7"	"833"	"0"
"95"	"82"	"6"	"32"	"478"	"13"	"2"	"1"	"0"	"2"	"0"	"4"	"4"	"3"	"5"	"23"	"5"	"578"	"0"	"8"	"586"	"0"
"96"	"83"	"5"	"91"	"564"	"12"	"0"	"1"	"1"	"0"	"0"	"5"	"2"	"4"	"3"	"7"	"7"	"702"	"0"	"5"	"707"	"0"
"97"	"84"	"6"	"7"	"426"	"30"	"1"	"0"	"1"	"2"	"0"	"3"	"69"	"1"	"0"	"4"	"0"	"550"	"0"	"1"	"551"	"0"
"98"	"85"	"6"	"244"	"224"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"5"	"4"	"490"	"0"	"1"	"491"	"0"
"99"	"86"	"1"	"160"	"80"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"4"	"254"	"0"	"3"	"257"	"0"
"100"	"87"	"50"	"144"	"310"	"36"	"3"	"6"	"3"	"1"	"1"	"11"	"7"	"8"	"4"	"13"	"8"	"605"	"0"	"10"	"615"	"0"
"101"	"88"	"12"	"113"	"339"	"14"	"1"	"3"	"0"	"3"	"1"	"2"	"11"	"7"	"3"	"6"	"4"	"519"	"0"	"18"	"537"	"0"
"102"	"89"	"8"	"149"	"288"	"14"	"3"	"2"	"1"	"3"	"0"	"1"	"12"	"2"	"2"	"9"	"7"	"501"	"0"	"5"	"506"	"0"
"103"	"90"	"7"	"68"	"394"	"14"	"1"	"1"	"2"	"2"	"0"	"12"	"16"	"4"	"6"	"9"	"2"	"538"	"0"	"6"	"544"	"0"
"104"	"91"	"11"	"152"	"634"	"20"	"7"	"3"	"5"	"4"	"2"	"13"	"4"	"7"	"8"	"15"	"8"	"893"	"0"	"14"	"907"	"0"
"105"	"92"	"5"	"179"	"376"	"63"	"3"	"3"	"0"	"2"	"0"	"7"	"5"	"7"	"5"	"7"	"3"	"665"	"0"	"8"	"673"	"0"
"106"	"93"	"13"	"36"	"575"	"12"	"5"	"4"	"6"	"4"	"6"	"5"	"5"	"2"	"1"	"7"	"3"	"684"	"0"	"5"	"689"	"0"
"107"	"94"	"10"	"106"	"436"	"8"	"0"	"1"	"1"	"3"	"0"	"1"	"1"	"0"	"1"	"6"	"1"	"575"	"0"	"1"	"576"	"0"
"108"	"95"	"6"	"123"	"209"	"5"	"6"	"0"	"0"	"0"	"2"	"2"	"48"	"5"	"3"	"3"	"0"	"412"	"0"	"5"	"417"	"0"
"109"	"96"	"8"	"96"	"471"	"45"	"6"	"4"	"1"	"4"	"2"	"8"	"206"	"13"	"10"	"8"	"10"	"892"	"0"	"0"	"892"	"0"
"110"	"97"	"8"	"8"	"451"	"7"	"1"	"0"	"0"	"0"	"2"	"1"	"74"	"6"	"2"	"16"	"3"	"579"	"0"	"3"	"582"	"0"
"111"	"98"	"14"	"34"	"453"	"91"	"3"	"3"	"1"	"1"	"3"	"17"	"72"	"11"	"1"	"3"	"2"	"709"	"0"	"3"	"712"	"0"
"112"	"99"	"10"	"646"	"107"	"23"	"3"	"2"	"1"	"5"	"5"	"6"	"5"	"18"	"4"	"14"	"19"	"868"	"0"	"12"	"880"	"0"
"113"	"100"	"4"	"116"	"522"	"31"	"4"	"2"	"2"	"3"	"5"	"4"	"6"	"7"	"9"	"16"	"5"	"736"	"0"	"16"	"752"	"0"
"114"	"101"	"27"	"136"	"115"	"307"	"8"	"4"	"6"	"3"	"3"	"72"	"8"	"14"	"9"	"7"	"6"	"725"	"0"	"13"	"738"	"0"
"115"	"102"	"14"	"55"	"125"	"371"	"9"	"6"	"4"	"3"	"3"	"88"	"8"	"18"	"22"	"10"	"8"	"744"	"0"	"18"	"762"	"0"
"116"	"103"	"5"	"430"	"92"	"91"	"1"	"3"	"1"	"4"	"3"	"22"	"7"	"9"	"11"	"12"	"14"	"705"	"0"	"6"	"711"	"0"
"117"	"104"	"15"	"80"	"291"	"295"	"5"	"1"	"2"	"2"	"5"	"53"	"6"	"9"	"11"	"9"	"3"	"787"	"0"	"16"	"803"	"0"
"118"	"105"	"12"	"461"	"54"	"5"	"0"	"2"	"1"	"1"	"1"	"2"	"5"	"2"	"5"	"8"	"25"	"584"	"0"	"6"	"590"	"0"
"119"	"106"	"28"	"291"	"251"	"7"	"7"	"4"	"6"	"6"	"4"	"7"	"6"	"3"	"5"	"14"	"6"	"645"	"0"	"15"	"660"	"0"
"120"	"107"	"8"	"23"	"661"	"12"	"2"	"0"	"1"	"0"	"0"	"0"	"6"	"1"	"2"	"12"	"2"	"730"	"0"	"9"	"739"	"0"
"121"	"108"	"7"	"104"	"691"	"8"	"6"	"2"	"2"	"5"	"1"	"3"	"10"	"2"	"5"	"18"	"1"	"865"	"0"	"3"	"868"	"0"
"122"	"109"	"5"	"53"	"504"	"13"	"2"	"1"	"1"	"3"	"3"	"4"	"26"	"5"	"6"	"23"	"6"	"655"	"0"	"11"	"666"	"0"
"123"	"110"	"6"	"512"	"250"	"20"	"1"	"3"	"0"	"1"	"0"	"9"	"3"	"6"	"4"	"12"	"16"	"843"	"0"	"7"	"850"	"0"
"124"	"111"	"17"	"471"	"81"	"7"	"1"	"0"	"0"	"2"	"1"	"1"	"1"	"0"	"2"	"4"	"5"	"593"	"0"	"7"	"600"	"0"
"125"	"112"	"17"	"354"	"109"	"5"	"2"	"0"	"0"	"2"	"0"	"2"	"8"	"4"	"1"	"3"	"2"	"509"	"0"	"2"	"511"	"0"
"126"	"113"	"2"	"501"	"39"	"7"	"0"	"0"	"0"	"1"	"0"	"1"	"4"	"2"	"2"	"4"	"19"	"582"	"0"	"3"	"585"	"0"
"127"	"114"	"9"	"479"	"43"	"4"	"0"	"0"	"3"	"1"	"0"	"2"	"3"	"1"	"1"	"3"	"6"	"555"	"0"	"2"	"557"	"0"
"128"	"115"	"4"	"587"	"213"	"13"	"1"	"1"	"3"	"1"	"0"	"3"	"4"	"1"	"3"	"6"	"8"	"848"	"0"	"6"	"854"	"0"
"129"	"116"	"11"	"257"	"166"	"17"	"2"	"3"	"0"	"2"	"1"	"2"	"7"	"2"	"8"	"10"	"17"	"505"	"0"	"7"	"512"	"0"
"130"	"117"	"4"	"292"	"217"	"8"	"2"	"2"	"0"	"1"	"1"	"2"	"3"	"6"	"3"	"6"	"5"	"552"	"0"	"10"	"562"	"0"
"131"	"118"	"10"	"422"	"144"	"29"	"4"	"2"	"2"	"2"	"1"	"7"	"6"	"3"	"4"	"8"	"17"	"661"	"0"	"8"	"669"	"0"
"132"	"119"	"4"	"489"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"514"	"0"	"0"	"514"	"0"
"133"	"120"	"8"	"442"	"166"	"21"	"2"	"2"	"2"	"0"	"2"	"7"	"9"	"5"	"5"	"6"	"7"	"684"	"0"	"5"	"689"	"0"
"134"	"121"	"6"	"645"	"192"	"12"	"8"	"0"	"1"	"3"	"1"	"3"	"5"	"2"	"9"	"17"	"26"	"930"	"0"	"10"	"940"	"0"
"135"	"122"	"0"	"431"	"73"	"14"	"0"	"0"	"1"	"0"	"1"	"5"	"4"	"0"	"0"	"1"	"5"	"535"	"0"	"0"	"535"	"0"
"136"	"123"	"2"	"350"	"27"	"12"	"0"	"1"	"0"	"3"	"0"	"1"	"4"	"1"	"0"	"1"	"5"	"407"	"0"	"0"	"407"	"0"
"137"	"124"	"21"	"162"	"304"	"44"	"1"	"3"	"0"	"1"	"7"	"10"	"102"	"4"	"0"	"11"	"2"	"672"	"0"	"4"	"676"	"0"
"138"	"125"	"5"	"107"	"145"	"58"	"1"	"1"	"5"	"1"	"2"	"34"	"97"	"4"	"5"	"5"	"1"	"471"	"0"	"3"	"474"	"0"
"139"	"126"	"12"	"52"	"644"	"14"	"4"	"1"	"2"	"2"	"3"	"1"	"7"	"5"	"2"	"26"	"3"	"778"	"0"	"7"	"785"	"0"
"140"	"127"	"15"	"60"	"541"	"10"	"4"	"3"	"2"	"2"	"3"	"14"	"26"	"8"	"0"	"6"	"0"	"694"	"0"	"7"	"701"	"0"
"141"	"128"	"5"	"382"	"224"	"12"	"4"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"3"	"6"	"640"	"0"	"7"	"647"	"0"
"142"	"129"	"7"	"532"	"114"	"13"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"2"	"0"	"2"	"10"	"684"	"0"	"5"	"689"	"0"
"143"	"130"	"10"	"146"	"381"	"77"	"6"	"10"	"1"	"4"	"5"	"13"	"4"	"12"	"10"	"9"	"6"	"694"	"0"	"11"	"705"	"0"
"144"	"131"	"9"	"297"	"170"	"6"	"3"	"2"	"2"	"1"	"1"	"3"	"5"	"0"	"1"	"6"	"1"	"507"	"0"	"7"	"514"	"0"
"145"	"132"	"13"	"250"	"564"	"42"	"0"	"2"	"4"	"5"	"1"	"11"	"18"	"2"	"3"	"4"	"5"	"924"	"0"	"3"	"927"	"0"
"146"	"133"	"45"	"186"	"492"	"53"	"7"	"10"	"3"	"6"	"3"	"16"	"25"	"9"	"4"	"5"	"2"	"866"	"0"	"8"	"874"	"0"
"147"	"134"	"9"	"142"	"407"	"22"	"4"	"1"	"1"	"4"	"1"	"8"	"0"	"4"	"5"	"11"	"5"	"624"	"0"	"22"	"646"	"0"
"148"	"135"	"12"	"92"	"497"	"24"	"0"	"8"	"2"	"2"	"1"	"4"	"1"	"5"	"4"	"2"	"0"	"654"	"0"	"1"	"655"	"0"
"149"	"136"	"11"	"424"	"116"	"7"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"1"	"2"	"4"	"3"	"573"	"0"	"6"	"579"	"0"
"150"	"137"	"13"	"560"	"48"	"4"	"1"	"1"	"1"	"0"	"4"	"1"	"1"	"4"	"2"	"1"	"2"	"643"	"0"	"4"	"647"	"0"
"151"	"138"	"6"	"494"	"196"	"5"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"7"	"0"	"6"	"2"	"719"	"0"	"1"	"720"	"0"
"152"	"139"	"3"	"663"	"143"	"8"	"2"	"1"	"1"	"1"	"0"	"3"	"2"	"1"	"1"	"0"	"2"	"831"	"0"	"0"	"831"	"0"
"153"	"140"	"8"	"171"	"471"	"26"	"3"	"3"	"1"	"0"	"1"	"9"	"4"	"9"	"2"	"9"	"7"	"724"	"0"	"7"	"731"	"0"
"154"	"141"	"9"	"519"	"76"	"10"	"0"	"0"	"1"	"1"	"0"	"3"	"2"	"0"	"5"	"5"	"5"	"636"	"0"	"13"	"649"	"0"
"155"	"142"	"13"	"376"	"342"	"25"	"4"	"2"	"3"	"1"	"7"	"7"	"4"	"2"	"3"	"23"	"6"	"818"	"0"	"5"	"823"	"0"
"156"	"143"	"5"	"611"	"179"	"6"	"2"	"2"	"1"	"2"	"1"	"5"	"4"	"2"	"1"	"11"	"12"	"844"	"0"	"9"	"853"	"0"
