"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"24"	"12"	"5"	"5"	"165"	"68"	"1"	"6"	"70"	"2"	"2"	"2"	"1"	"0"	"327"	"0"	"4"	"331"	"0"
"25"	"13"	"13"	"3"	"412"	"27"	"1"	"1"	"15"	"0"	"1"	"2"	"2"	"0"	"477"	"0"	"1"	"478"	"0"
"26"	"14"	"30"	"2"	"138"	"63"	"6"	"0"	"7"	"3"	"2"	"2"	"0"	"0"	"253"	"0"	"5"	"258"	"0"
"27"	"15"	"6"	"4"	"80"	"60"	"2"	"7"	"67"	"2"	"2"	"7"	"2"	"3"	"242"	"0"	"6"	"248"	"0"
"28"	"16"	"16"	"10"	"18"	"68"	"4"	"30"	"147"	"4"	"3"	"1"	"1"	"2"	"304"	"0"	"3"	"307"	"0"
"29"	"17"	"171"	"0"	"174"	"51"	"1"	"1"	"56"	"4"	"6"	"4"	"5"	"5"	"478"	"0"	"16"	"494"	"0"
"30"	"18"	"31"	"8"	"206"	"179"	"1"	"0"	"30"	"6"	"5"	"3"	"4"	"3"	"476"	"0"	"4"	"480"	"0"
"31"	"19"	"1"	"3"	"274"	"48"	"1"	"8"	"152"	"9"	"4"	"3"	"3"	"1"	"507"	"0"	"2"	"509"	"0"
"32"	"20"	"13"	"11"	"107"	"291"	"9"	"3"	"15"	"4"	"4"	"7"	"8"	"5"	"477"	"0"	"25"	"502"	"0"
"33"	"21"	"28"	"3"	"218"	"179"	"14"	"5"	"82"	"1"	"3"	"7"	"2"	"3"	"545"	"0"	"12"	"557"	"0"
"34"	"22"	"10"	"2"	"549"	"21"	"3"	"4"	"36"	"2"	"4"	"2"	"5"	"0"	"638"	"0"	"13"	"651"	"0"
"35"	"23"	"2"	"1"	"77"	"155"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"0"	"1"	"238"	"0"
"36"	"24"	"64"	"9"	"272"	"251"	"1"	"10"	"86"	"5"	"7"	"15"	"8"	"5"	"733"	"0"	"20"	"753"	"0"
"37"	"25"	"75"	"3"	"343"	"7"	"2"	"7"	"82"	"8"	"4"	"10"	"5"	"5"	"551"	"0"	"15"	"566"	"0"
"38"	"26"	"75"	"9"	"228"	"49"	"6"	"7"	"95"	"6"	"2"	"3"	"2"	"3"	"485"	"0"	"5"	"490"	"0"
"39"	"27"	"17"	"4"	"253"	"21"	"2"	"1"	"22"	"0"	"2"	"2"	"0"	"0"	"324"	"0"	"7"	"331"	"0"
"40"	"28"	"106"	"0"	"165"	"44"	"3"	"2"	"3"	"1"	"7"	"3"	"5"	"1"	"340"	"0"	"11"	"351"	"0"
"41"	"29"	"26"	"0"	"43"	"338"	"2"	"2"	"30"	"2"	"5"	"2"	"0"	"0"	"450"	"0"	"1"	"451"	"0"
"42"	"30"	"17"	"0"	"214"	"138"	"3"	"1"	"21"	"1"	"1"	"3"	"5"	"12"	"416"	"0"	"5"	"421"	"0"
"43"	"31"	"30"	"3"	"231"	"79"	"0"	"9"	"140"	"2"	"10"	"2"	"3"	"3"	"512"	"0"	"4"	"516"	"0"
"44"	"32"	"21"	"7"	"159"	"294"	"3"	"2"	"62"	"2"	"3"	"4"	"5"	"3"	"565"	"0"	"5"	"570"	"0"
"45"	"33"	"4"	"0"	"18"	"330"	"4"	"1"	"9"	"2"	"1"	"2"	"0"	"2"	"373"	"0"	"1"	"374"	"0"
"46"	"34"	"23"	"0"	"128"	"131"	"16"	"7"	"131"	"5"	"3"	"1"	"2"	"3"	"450"	"0"	"3"	"453"	"0"
"47"	"35"	"10"	"1"	"110"	"65"	"9"	"4"	"221"	"4"	"4"	"7"	"3"	"5"	"443"	"0"	"11"	"454"	"0"
"48"	"36"	"42"	"3"	"103"	"144"	"6"	"3"	"37"	"1"	"6"	"2"	"4"	"0"	"351"	"0"	"4"	"355"	"0"
"49"	"37"	"25"	"5"	"210"	"59"	"5"	"7"	"182"	"5"	"7"	"3"	"4"	"5"	"517"	"0"	"11"	"528"	"0"
"50"	"38"	"49"	"2"	"139"	"109"	"2"	"4"	"34"	"3"	"2"	"1"	"2"	"0"	"347"	"0"	"1"	"348"	"0"
"51"	"39"	"58"	"4"	"86"	"87"	"3"	"9"	"49"	"5"	"4"	"7"	"4"	"5"	"321"	"0"	"18"	"339"	"0"
"52"	"40"	"45"	"1"	"124"	"81"	"0"	"9"	"125"	"4"	"2"	"2"	"3"	"4"	"400"	"0"	"7"	"407"	"0"
"53"	"41"	"25"	"4"	"207"	"94"	"13"	"15"	"87"	"8"	"1"	"2"	"8"	"0"	"464"	"0"	"5"	"469"	"0"
"54"	"42"	"21"	"2"	"18"	"8"	"3"	"19"	"175"	"6"	"4"	"0"	"3"	"4"	"263"	"0"	"6"	"269"	"0"
"55"	"43"	"62"	"3"	"220"	"235"	"6"	"7"	"63"	"7"	"4"	"7"	"3"	"2"	"619"	"0"	"8"	"627"	"0"
"56"	"44"	"34"	"0"	"65"	"207"	"2"	"10"	"57"	"2"	"1"	"5"	"3"	"3"	"389"	"0"	"3"	"392"	"0"
"57"	"45"	"38"	"5"	"280"	"49"	"2"	"11"	"198"	"4"	"3"	"4"	"2"	"1"	"597"	"0"	"3"	"600"	"0"
"58"	"46"	"168"	"0"	"81"	"16"	"4"	"4"	"41"	"3"	"2"	"1"	"3"	"0"	"323"	"0"	"4"	"327"	"0"
"59"	"47"	"91"	"3"	"57"	"142"	"8"	"11"	"52"	"1"	"11"	"4"	"5"	"3"	"388"	"0"	"12"	"400"	"0"
"60"	"48"	"176"	"5"	"250"	"63"	"4"	"6"	"14"	"1"	"2"	"2"	"0"	"1"	"524"	"0"	"6"	"530"	"0"
"61"	"49"	"54"	"4"	"306"	"40"	"3"	"5"	"34"	"0"	"6"	"5"	"5"	"2"	"464"	"0"	"4"	"468"	"0"
"62"	"50"	"49"	"7"	"412"	"52"	"3"	"6"	"29"	"7"	"10"	"6"	"8"	"5"	"594"	"0"	"9"	"603"	"0"
"63"	"51"	"284"	"4"	"177"	"107"	"2"	"6"	"32"	"0"	"4"	"0"	"4"	"7"	"627"	"0"	"11"	"638"	"0"
"64"	"52"	"44"	"1"	"556"	"17"	"2"	"1"	"14"	"1"	"2"	"0"	"2"	"3"	"643"	"0"	"1"	"644"	"0"
"65"	"53"	"198"	"5"	"165"	"260"	"6"	"10"	"48"	"5"	"9"	"6"	"3"	"6"	"721"	"0"	"6"	"727"	"0"
"66"	"54"	"30"	"8"	"169"	"34"	"0"	"15"	"198"	"2"	"3"	"6"	"2"	"0"	"467"	"0"	"7"	"474"	"0"
"67"	"55"	"47"	"4"	"202"	"59"	"1"	"5"	"45"	"5"	"2"	"5"	"5"	"5"	"385"	"0"	"11"	"396"	"0"
"68"	"56"	"45"	"2"	"202"	"60"	"1"	"5"	"31"	"0"	"2"	"2"	"2"	"0"	"352"	"0"	"3"	"355"	"0"
"69"	"57"	"27"	"1"	"261"	"11"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"303"	"0"	"2"	"305"	"0"
"70"	"58"	"8"	"0"	"113"	"159"	"0"	"0"	"8"	"1"	"1"	"2"	"4"	"1"	"297"	"0"	"3"	"300"	"0"
"71"	"59"	"47"	"1"	"205"	"23"	"2"	"1"	"9"	"0"	"0"	"0"	"1"	"0"	"289"	"0"	"1"	"290"	"0"
"72"	"60"	"43"	"3"	"107"	"117"	"1"	"15"	"280"	"15"	"6"	"9"	"6"	"11"	"613"	"0"	"35"	"648"	"0"
"73"	"61"	"8"	"4"	"189"	"92"	"6"	"9"	"140"	"6"	"1"	"3"	"3"	"2"	"463"	"0"	"7"	"470"	"0"
"74"	"62"	"27"	"3"	"169"	"152"	"3"	"17"	"81"	"2"	"7"	"10"	"5"	"3"	"479"	"0"	"17"	"496"	"0"
"75"	"63"	"21"	"4"	"64"	"229"	"2"	"5"	"22"	"3"	"3"	"3"	"0"	"2"	"358"	"0"	"3"	"361"	"0"
"76"	"64"	"17"	"4"	"438"	"117"	"5"	"0"	"4"	"2"	"2"	"5"	"1"	"4"	"599"	"0"	"13"	"612"	"0"
"77"	"65"	"20"	"3"	"159"	"59"	"3"	"27"	"193"	"10"	"2"	"1"	"0"	"4"	"481"	"0"	"12"	"493"	"0"
"78"	"66"	"57"	"1"	"275"	"256"	"7"	"6"	"66"	"7"	"3"	"5"	"5"	"7"	"695"	"0"	"3"	"698"	"0"
"79"	"67"	"41"	"1"	"150"	"142"	"3"	"10"	"106"	"2"	"4"	"2"	"0"	"0"	"461"	"0"	"2"	"463"	"0"
"80"	"68"	"44"	"1"	"244"	"188"	"10"	"9"	"84"	"3"	"1"	"4"	"6"	"2"	"596"	"0"	"14"	"610"	"0"
"81"	"69"	"14"	"3"	"185"	"100"	"4"	"3"	"50"	"3"	"1"	"0"	"0"	"2"	"365"	"0"	"6"	"371"	"0"
"82"	"70"	"38"	"1"	"143"	"84"	"2"	"7"	"30"	"4"	"2"	"4"	"7"	"0"	"322"	"0"	"5"	"327"	"0"
"83"	"71"	"64"	"2"	"123"	"166"	"3"	"11"	"99"	"5"	"5"	"5"	"3"	"3"	"489"	"0"	"9"	"498"	"0"
"84"	"72"	"47"	"5"	"136"	"282"	"8"	"13"	"131"	"6"	"5"	"12"	"6"	"4"	"655"	"0"	"19"	"674"	"0"
"85"	"73"	"22"	"0"	"22"	"304"	"3"	"6"	"52"	"1"	"6"	"12"	"1"	"2"	"431"	"0"	"10"	"441"	"0"
"86"	"74"	"10"	"4"	"225"	"130"	"0"	"10"	"100"	"3"	"1"	"9"	"5"	"4"	"501"	"0"	"11"	"512"	"0"
"87"	"75"	"20"	"0"	"44"	"281"	"4"	"4"	"52"	"1"	"1"	"3"	"1"	"0"	"411"	"0"	"4"	"415"	"0"
"88"	"76"	"36"	"3"	"117"	"212"	"6"	"10"	"169"	"3"	"4"	"7"	"1"	"3"	"571"	"0"	"5"	"576"	"0"
"89"	"77"	"32"	"4"	"267"	"25"	"9"	"10"	"227"	"9"	"0"	"6"	"0"	"0"	"589"	"0"	"6"	"595"	"0"
"90"	"78"	"24"	"6"	"374"	"50"	"3"	"9"	"168"	"7"	"2"	"6"	"8"	"2"	"659"	"0"	"8"	"667"	"0"
"91"	"79"	"44"	"4"	"103"	"284"	"5"	"9"	"100"	"5"	"3"	"2"	"1"	"0"	"560"	"0"	"3"	"563"	"0"
"92"	"80"	"20"	"9"	"80"	"342"	"4"	"3"	"72"	"4"	"2"	"2"	"1"	"5"	"544"	"0"	"4"	"548"	"0"
"93"	"81"	"12"	"3"	"93"	"61"	"3"	"7"	"105"	"3"	"1"	"5"	"0"	"0"	"293"	"0"	"4"	"297"	"0"
"94"	"82"	"105"	"4"	"222"	"111"	"3"	"12"	"74"	"2"	"2"	"2"	"1"	"2"	"540"	"0"	"6"	"546"	"0"
"95"	"83"	"56"	"9"	"70"	"208"	"7"	"14"	"197"	"11"	"7"	"5"	"8"	"2"	"594"	"0"	"9"	"603"	"0"
"96"	"84"	"9"	"6"	"49"	"197"	"2"	"1"	"30"	"3"	"5"	"3"	"4"	"1"	"310"	"0"	"12"	"322"	"0"
"97"	"85"	"76"	"4"	"106"	"313"	"5"	"8"	"97"	"1"	"29"	"10"	"2"	"5"	"656"	"0"	"13"	"669"	"0"
"98"	"86"	"49"	"6"	"169"	"277"	"8"	"5"	"35"	"3"	"0"	"4"	"3"	"3"	"562"	"0"	"8"	"570"	"0"
"99"	"87"	"20"	"1"	"51"	"78"	"4"	"10"	"184"	"11"	"7"	"5"	"1"	"1"	"373"	"0"	"7"	"380"	"0"
"100"	"88"	"72"	"0"	"122"	"117"	"6"	"17"	"177"	"5"	"8"	"7"	"1"	"6"	"538"	"0"	"11"	"549"	"0"
"101"	"89"	"47"	"2"	"223"	"30"	"1"	"7"	"150"	"3"	"9"	"3"	"0"	"0"	"475"	"0"	"1"	"476"	"0"
"102"	"90"	"221"	"49"	"437"	"144"	"4"	"7"	"18"	"2"	"3"	"0"	"1"	"3"	"889"	"0"	"5"	"894"	"0"
"103"	"91"	"90"	"3"	"591"	"38"	"1"	"4"	"29"	"4"	"2"	"3"	"4"	"2"	"771"	"0"	"13"	"784"	"0"
"104"	"92"	"74"	"10"	"296"	"217"	"7"	"20"	"83"	"9"	"6"	"7"	"3"	"4"	"736"	"0"	"20"	"756"	"0"
"105"	"93"	"5"	"0"	"8"	"182"	"2"	"0"	"2"	"0"	"0"	"1"	"1"	"0"	"201"	"0"	"6"	"207"	"0"
"106"	"94"	"30"	"1"	"219"	"58"	"2"	"7"	"94"	"3"	"6"	"3"	"1"	"2"	"426"	"0"	"6"	"432"	"0"
"107"	"95"	"40"	"3"	"337"	"154"	"10"	"11"	"103"	"7"	"5"	"9"	"7"	"8"	"694"	"0"	"5"	"699"	"0"
"108"	"96"	"13"	"0"	"250"	"40"	"1"	"4"	"7"	"1"	"1"	"5"	"8"	"1"	"331"	"0"	"5"	"336"	"0"
"109"	"97"	"14"	"1"	"3"	"113"	"1"	"5"	"75"	"2"	"0"	"2"	"2"	"1"	"219"	"0"	"1"	"220"	"0"
"110"	"98"	"85"	"5"	"183"	"40"	"0"	"6"	"27"	"0"	"5"	"4"	"2"	"1"	"358"	"0"	"4"	"362"	"0"
"111"	"99"	"77"	"3"	"207"	"158"	"2"	"9"	"31"	"3"	"2"	"4"	"7"	"5"	"508"	"0"	"21"	"529"	"0"
"112"	"100"	"22"	"1"	"75"	"188"	"2"	"4"	"33"	"5"	"1"	"4"	"0"	"3"	"338"	"0"	"3"	"341"	"0"
"113"	"101"	"71"	"1"	"238"	"11"	"3"	"15"	"138"	"4"	"0"	"1"	"1"	"0"	"483"	"0"	"10"	"493"	"0"
"114"	"102"	"17"	"3"	"377"	"127"	"2"	"2"	"8"	"2"	"8"	"4"	"10"	"3"	"563"	"0"	"21"	"584"	"0"
"115"	"103"	"147"	"7"	"264"	"160"	"5"	"11"	"99"	"9"	"9"	"5"	"12"	"7"	"735"	"0"	"16"	"751"	"0"
"116"	"104"	"76"	"2"	"78"	"166"	"2"	"6"	"35"	"3"	"3"	"5"	"3"	"2"	"381"	"0"	"3"	"384"	"0"
"117"	"105"	"39"	"2"	"42"	"135"	"0"	"5"	"52"	"3"	"3"	"1"	"0"	"0"	"282"	"0"	"2"	"284"	"0"
"118"	"106"	"53"	"1"	"132"	"177"	"5"	"17"	"135"	"1"	"10"	"11"	"2"	"1"	"545"	"0"	"3"	"548"	"0"
"119"	"107"	"17"	"1"	"60"	"291"	"1"	"3"	"9"	"0"	"1"	"0"	"0"	"1"	"384"	"0"	"1"	"385"	"0"
"120"	"108"	"79"	"2"	"184"	"249"	"2"	"5"	"8"	"4"	"7"	"3"	"1"	"3"	"547"	"0"	"4"	"551"	"0"
"121"	"109"	"89"	"7"	"230"	"234"	"3"	"15"	"103"	"4"	"3"	"7"	"1"	"3"	"699"	"0"	"16"	"715"	"0"
"122"	"110"	"64"	"2"	"457"	"178"	"3"	"5"	"10"	"3"	"3"	"6"	"8"	"6"	"745"	"0"	"8"	"753"	"0"
"123"	"111"	"91"	"6"	"466"	"32"	"3"	"9"	"67"	"3"	"7"	"4"	"8"	"4"	"700"	"0"	"15"	"715"	"0"
"124"	"112"	"6"	"0"	"21"	"129"	"0"	"0"	"6"	"1"	"1"	"1"	"2"	"1"	"168"	"0"	"1"	"169"	"0"
"125"	"113"	"147"	"4"	"202"	"32"	"0"	"0"	"2"	"1"	"3"	"0"	"0"	"1"	"392"	"0"	"4"	"396"	"0"
"126"	"114"	"20"	"2"	"2"	"216"	"3"	"1"	"5"	"1"	"0"	"1"	"0"	"0"	"251"	"0"	"0"	"251"	"0"
"127"	"115"	"246"	"3"	"124"	"55"	"5"	"11"	"127"	"15"	"5"	"2"	"6"	"5"	"604"	"0"	"11"	"615"	"0"
"128"	"116"	"5"	"1"	"7"	"2"	"1"	"8"	"242"	"2"	"0"	"1"	"0"	"0"	"269"	"0"	"1"	"270"	"0"
"129"	"117"	"23"	"0"	"44"	"244"	"2"	"12"	"120"	"4"	"3"	"8"	"0"	"4"	"464"	"0"	"13"	"477"	"0"
"130"	"118"	"26"	"3"	"171"	"37"	"2"	"6"	"84"	"6"	"1"	"4"	"0"	"1"	"341"	"0"	"2"	"343"	"0"
"131"	"118A"	"15"	"2"	"20"	"83"	"2"	"13"	"170"	"4"	"5"	"4"	"4"	"8"	"330"	"0"	"6"	"336"	"0"
"132"	"119"	"36"	"4"	"230"	"191"	"4"	"16"	"77"	"8"	"10"	"4"	"8"	"7"	"595"	"0"	"17"	"612"	"0"
"133"	"120"	"54"	"6"	"411"	"125"	"7"	"15"	"173"	"11"	"6"	"5"	"9"	"1"	"823"	"0"	"13"	"836"	"0"
"134"	"121"	"28"	"3"	"206"	"84"	"10"	"14"	"229"	"7"	"1"	"6"	"4"	"2"	"594"	"0"	"6"	"600"	"0"
"135"	"122"	"22"	"1"	"61"	"156"	"2"	"16"	"92"	"8"	"2"	"1"	"4"	"2"	"367"	"0"	"13"	"380"	"0"
"136"	"123"	"10"	"0"	"158"	"18"	"1"	"18"	"208"	"5"	"1"	"3"	"2"	"0"	"424"	"0"	"1"	"425"	"0"
"137"	"124"	"10"	"3"	"164"	"40"	"2"	"11"	"173"	"3"	"1"	"3"	"4"	"0"	"414"	"0"	"1"	"415"	"0"
"138"	"125"	"18"	"2"	"382"	"5"	"0"	"3"	"10"	"0"	"2"	"1"	"3"	"2"	"428"	"0"	"2"	"430"	"0"
"139"	"126"	"22"	"3"	"162"	"21"	"5"	"14"	"127"	"8"	"3"	"5"	"2"	"2"	"374"	"0"	"5"	"379"	"0"
"140"	"127"	"29"	"0"	"475"	"62"	"2"	"13"	"182"	"2"	"3"	"3"	"3"	"1"	"775"	"0"	"10"	"785"	"0"
"141"	"128"	"61"	"0"	"159"	"79"	"1"	"9"	"50"	"4"	"1"	"5"	"2"	"3"	"374"	"0"	"3"	"377"	"0"
"142"	"129"	"29"	"4"	"67"	"92"	"8"	"20"	"117"	"4"	"5"	"2"	"5"	"2"	"355"	"0"	"9"	"364"	"0"
"143"	"130"	"71"	"5"	"82"	"97"	"2"	"6"	"44"	"2"	"2"	"6"	"2"	"0"	"319"	"0"	"8"	"327"	"0"
"144"	"131"	"8"	"6"	"55"	"49"	"3"	"4"	"31"	"0"	"3"	"3"	"6"	"4"	"172"	"0"	"6"	"178"	"0"
"145"	"132"	"131"	"3"	"315"	"48"	"0"	"8"	"78"	"2"	"5"	"2"	"2"	"2"	"596"	"0"	"8"	"604"	"0"
"146"	"133"	"37"	"3"	"15"	"246"	"8"	"11"	"36"	"1"	"2"	"5"	"4"	"6"	"374"	"0"	"6"	"380"	"0"
"147"	"134"	"121"	"2"	"136"	"113"	"2"	"7"	"10"	"2"	"2"	"5"	"3"	"7"	"410"	"0"	"18"	"428"	"0"
"148"	"135"	"23"	"4"	"165"	"85"	"1"	"17"	"183"	"8"	"4"	"5"	"3"	"1"	"499"	"0"	"9"	"508"	"0"
"149"	"136"	"22"	"3"	"63"	"391"	"2"	"2"	"103"	"3"	"0"	"1"	"2"	"1"	"593"	"0"	"3"	"596"	"0"
"150"	"137"	"30"	"5"	"162"	"159"	"9"	"16"	"178"	"10"	"11"	"5"	"1"	"1"	"587"	"0"	"5"	"592"	"0"
"151"	"138"	"36"	"2"	"74"	"78"	"7"	"18"	"232"	"6"	"5"	"2"	"2"	"5"	"467"	"0"	"18"	"485"	"0"
"152"	"139"	"12"	"4"	"138"	"59"	"2"	"8"	"193"	"8"	"7"	"8"	"1"	"4"	"444"	"0"	"5"	"449"	"0"
"153"	"140"	"14"	"1"	"100"	"13"	"0"	"8"	"98"	"1"	"1"	"1"	"1"	"2"	"240"	"0"	"7"	"247"	"0"
"154"	"141"	"48"	"3"	"28"	"270"	"8"	"13"	"68"	"3"	"5"	"9"	"7"	"5"	"467"	"0"	"19"	"486"	"0"
"155"	"142"	"50"	"2"	"209"	"30"	"1"	"1"	"111"	"5"	"5"	"2"	"4"	"1"	"421"	"0"	"8"	"429"	"0"
"156"	"143"	"35"	"0"	"296"	"85"	"2"	"5"	"178"	"2"	"1"	"1"	"0"	"1"	"606"	"0"	"2"	"608"	"0"
"157"	"144"	"16"	"1"	"141"	"91"	"16"	"14"	"98"	"9"	"10"	"11"	"11"	"5"	"423"	"0"	"28"	"451"	"0"
"158"	"145"	"25"	"1"	"52"	"211"	"0"	"3"	"7"	"0"	"2"	"3"	"0"	"1"	"305"	"0"	"1"	"306"	"0"
"159"	"146"	"26"	"3"	"143"	"12"	"0"	"5"	"76"	"2"	"1"	"0"	"0"	"7"	"275"	"0"	"1"	"276"	"0"
"160"	"147"	"140"	"1"	"156"	"121"	"2"	"8"	"95"	"4"	"10"	"3"	"4"	"5"	"549"	"0"	"6"	"555"	"0"
"161"	"148"	"69"	"2"	"154"	"102"	"9"	"13"	"190"	"9"	"8"	"4"	"2"	"2"	"564"	"0"	"16"	"580"	"0"
"162"	"149"	"59"	"9"	"93"	"71"	"1"	"21"	"326"	"7"	"6"	"2"	"1"	"51"	"647"	"0"	"4"	"651"	"0"
"163"	"150"	"89"	"1"	"90"	"71"	"1"	"15"	"150"	"6"	"7"	"6"	"3"	"10"	"449"	"0"	"8"	"457"	"0"
"164"	"151"	"9"	"3"	"187"	"56"	"1"	"2"	"12"	"1"	"1"	"5"	"1"	"1"	"279"	"0"	"1"	"280"	"0"
"165"	"152"	"59"	"1"	"66"	"148"	"3"	"9"	"96"	"4"	"9"	"3"	"1"	"2"	"401"	"0"	"9"	"410"	"0"
"166"	"153"	"24"	"1"	"97"	"152"	"4"	"7"	"32"	"0"	"5"	"3"	"0"	"0"	"325"	"0"	"5"	"330"	"0"
"167"	"154"	"28"	"1"	"114"	"254"	"7"	"2"	"5"	"0"	"3"	"2"	"0"	"7"	"423"	"0"	"4"	"427"	"0"
"168"	"155"	"63"	"5"	"236"	"80"	"2"	"6"	"12"	"1"	"5"	"7"	"6"	"4"	"427"	"0"	"8"	"435"	"0"
"169"	"156"	"113"	"2"	"145"	"19"	"5"	"17"	"95"	"4"	"7"	"3"	"3"	"5"	"418"	"0"	"13"	"431"	"0"
"170"	"157"	"27"	"2"	"33"	"280"	"4"	"14"	"150"	"6"	"7"	"7"	"3"	"3"	"536"	"0"	"13"	"549"	"0"
"171"	"158"	"132"	"3"	"285"	"136"	"3"	"16"	"109"	"7"	"5"	"6"	"4"	"4"	"710"	"0"	"11"	"721"	"0"
"172"	"159"	"35"	"8"	"169"	"97"	"5"	"19"	"272"	"8"	"5"	"9"	"2"	"54"	"683"	"0"	"13"	"696"	"0"
"173"	"160"	"37"	"5"	"75"	"145"	"8"	"9"	"124"	"3"	"1"	"2"	"4"	"1"	"414"	"0"	"12"	"426"	"0"
"174"	"161"	"9"	"3"	"133"	"123"	"8"	"9"	"146"	"14"	"3"	"6"	"1"	"8"	"463"	"0"	"7"	"470"	"0"
"175"	"162"	"10"	"0"	"100"	"162"	"2"	"1"	"85"	"3"	"4"	"4"	"2"	"1"	"374"	"0"	"9"	"383"	"0"
"176"	"163"	"23"	"3"	"88"	"112"	"10"	"16"	"228"	"9"	"3"	"3"	"1"	"3"	"499"	"0"	"5"	"504"	"0"
"177"	"164"	"17"	"1"	"123"	"49"	"7"	"24"	"265"	"9"	"9"	"8"	"4"	"7"	"523"	"0"	"13"	"536"	"0"
"178"	"165"	"24"	"0"	"144"	"192"	"4"	"30"	"247"	"13"	"6"	"2"	"2"	"1"	"665"	"0"	"1"	"666"	"0"
"179"	"166"	"12"	"3"	"273"	"44"	"4"	"8"	"85"	"2"	"4"	"1"	"3"	"51"	"490"	"0"	"7"	"497"	"0"
"180"	"167"	"4"	"0"	"163"	"6"	"0"	"7"	"129"	"5"	"1"	"4"	"1"	"137"	"457"	"0"	"6"	"463"	"0"
