"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"20"	"8"	"100"	"742"	"130"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"7"	"3"	"6"	"992"	"0"	"10"	"1002"	"0"
"21"	"9"	"32"	"45"	"226"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"2"	"3"	"1"	"317"	"0"	"2"	"319"	"0"
"22"	"10"	"164"	"119"	"117"	"4"	"4"	"1"	"2"	"1"	"2"	"0"	"0"	"1"	"5"	"5"	"6"	"12"	"13"	"456"	"0"	"5"	"461"	"0"
"23"	"11"	"78"	"61"	"133"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"5"	"284"	"0"	"2"	"286"	"0"
"24"	"12"	"110"	"427"	"59"	"2"	"0"	"0"	"0"	"0"	"2"	"4"	"2"	"5"	"0"	"2"	"6"	"13"	"3"	"635"	"0"	"6"	"641"	"0"
"25"	"13"	"193"	"89"	"281"	"8"	"4"	"1"	"3"	"0"	"1"	"1"	"0"	"1"	"3"	"9"	"5"	"8"	"12"	"619"	"0"	"9"	"628"	"0"
"26"	"14"	"21"	"74"	"159"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"1"	"1"	"3"	"3"	"1"	"269"	"0"	"0"	"269"	"0"
"27"	"15"	"39"	"358"	"60"	"5"	"1"	"1"	"0"	"2"	"5"	"0"	"0"	"1"	"0"	"1"	"4"	"7"	"1"	"485"	"0"	"9"	"494"	"0"
"28"	"16"	"65"	"194"	"119"	"7"	"2"	"2"	"0"	"5"	"10"	"3"	"0"	"3"	"0"	"3"	"3"	"4"	"1"	"421"	"0"	"10"	"431"	"0"
"29"	"16A"	"52"	"172"	"112"	"7"	"6"	"3"	"0"	"4"	"4"	"2"	"10"	"7"	"6"	"8"	"9"	"19"	"11"	"432"	"0"	"9"	"441"	"0"
"30"	"17"	"107"	"107"	"263"	"14"	"4"	"1"	"2"	"2"	"3"	"2"	"0"	"7"	"8"	"18"	"6"	"13"	"4"	"561"	"0"	"9"	"570"	"0"
"31"	"18"	"219"	"63"	"137"	"3"	"1"	"5"	"0"	"1"	"4"	"5"	"2"	"3"	"2"	"9"	"3"	"35"	"10"	"502"	"0"	"2"	"504"	"0"
"32"	"19"	"118"	"232"	"57"	"2"	"2"	"1"	"0"	"1"	"1"	"2"	"0"	"1"	"3"	"2"	"3"	"7"	"15"	"447"	"0"	"7"	"454"	"0"
"33"	"19A"	"164"	"237"	"78"	"0"	"1"	"2"	"0"	"4"	"1"	"1"	"2"	"2"	"0"	"6"	"2"	"14"	"2"	"516"	"0"	"0"	"516"	"0"
"34"	"20"	"206"	"137"	"162"	"1"	"4"	"2"	"3"	"2"	"4"	"9"	"5"	"4"	"4"	"1"	"4"	"22"	"5"	"575"	"0"	"5"	"580"	"0"
"35"	"21"	"81"	"438"	"112"	"3"	"6"	"2"	"2"	"4"	"2"	"3"	"1"	"6"	"5"	"8"	"8"	"12"	"14"	"707"	"0"	"12"	"719"	"0"
"36"	"22"	"18"	"6"	"922"	"6"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"958"	"0"	"1"	"959"	"0"
"37"	"23"	"90"	"720"	"62"	"6"	"2"	"1"	"0"	"0"	"3"	"0"	"2"	"1"	"2"	"0"	"1"	"3"	"7"	"900"	"0"	"1"	"901"	"0"
"38"	"24"	"22"	"658"	"27"	"0"	"0"	"0"	"0"	"3"	"1"	"1"	"1"	"2"	"0"	"0"	"3"	"1"	"0"	"719"	"0"	"1"	"720"	"0"
"39"	"25"	"14"	"874"	"83"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"1"	"2"	"1"	"1"	"0"	"982"	"0"	"6"	"988"	"0"
"40"	"26"	"74"	"108"	"40"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"2"	"1"	"2"	"3"	"1"	"239"	"0"	"1"	"240"	"0"
"41"	"27"	"247"	"162"	"247"	"3"	"2"	"1"	"0"	"3"	"2"	"4"	"7"	"1"	"5"	"4"	"7"	"10"	"9"	"714"	"0"	"4"	"718"	"0"
"42"	"28"	"65"	"167"	"141"	"6"	"2"	"0"	"1"	"2"	"7"	"1"	"2"	"1"	"1"	"6"	"6"	"12"	"10"	"430"	"0"	"3"	"433"	"0"
"43"	"29"	"39"	"98"	"96"	"6"	"2"	"2"	"2"	"2"	"20"	"1"	"1"	"3"	"2"	"3"	"0"	"5"	"0"	"282"	"0"	"2"	"284"	"0"
"44"	"30"	"183"	"96"	"264"	"3"	"2"	"2"	"2"	"2"	"4"	"5"	"1"	"2"	"6"	"6"	"11"	"14"	"13"	"616"	"0"	"4"	"620"	"0"
"45"	"31"	"74"	"24"	"278"	"4"	"0"	"1"	"0"	"3"	"2"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"391"	"0"	"1"	"392"	"0"
"46"	"32"	"80"	"52"	"278"	"3"	"2"	"1"	"0"	"1"	"2"	"0"	"0"	"2"	"4"	"5"	"2"	"5"	"8"	"445"	"0"	"4"	"449"	"0"
"47"	"33"	"36"	"56"	"174"	"1"	"2"	"1"	"1"	"2"	"5"	"1"	"1"	"0"	"2"	"12"	"3"	"12"	"6"	"315"	"0"	"6"	"321"	"0"
"48"	"34"	"13"	"199"	"225"	"3"	"1"	"0"	"0"	"2"	"8"	"1"	"1"	"2"	"5"	"1"	"4"	"5"	"1"	"471"	"0"	"2"	"473"	"0"
"49"	"35"	"86"	"246"	"119"	"4"	"2"	"2"	"1"	"6"	"10"	"2"	"2"	"6"	"3"	"1"	"5"	"10"	"4"	"509"	"0"	"9"	"518"	"0"
"50"	"36"	"196"	"24"	"269"	"3"	"0"	"5"	"1"	"0"	"6"	"3"	"3"	"2"	"0"	"5"	"1"	"9"	"3"	"530"	"0"	"2"	"532"	"0"
"51"	"37"	"47"	"221"	"94"	"3"	"1"	"1"	"0"	"1"	"1"	"4"	"2"	"2"	"5"	"10"	"3"	"19"	"13"	"427"	"0"	"10"	"437"	"0"
"52"	"37A"	"66"	"198"	"148"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"1"	"1"	"425"	"0"	"0"	"425"	"0"
"53"	"38"	"118"	"206"	"34"	"2"	"5"	"1"	"0"	"0"	"2"	"0"	"3"	"2"	"0"	"1"	"5"	"10"	"9"	"398"	"0"	"2"	"400"	"0"
"54"	"39"	"324"	"171"	"17"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"3"	"9"	"0"	"530"	"0"	"0"	"530"	"0"
"55"	"40"	"40"	"88"	"105"	"3"	"2"	"1"	"0"	"3"	"1"	"0"	"2"	"3"	"1"	"0"	"2"	"6"	"3"	"260"	"0"	"7"	"267"	"0"
"56"	"41"	"137"	"199"	"136"	"4"	"0"	"3"	"2"	"2"	"1"	"3"	"1"	"5"	"1"	"4"	"3"	"6"	"12"	"519"	"0"	"9"	"528"	"0"
"57"	"42"	"171"	"99"	"140"	"5"	"3"	"4"	"3"	"5"	"3"	"2"	"3"	"1"	"6"	"8"	"7"	"16"	"11"	"487"	"0"	"9"	"496"	"0"
"58"	"43"	"70"	"139"	"310"	"4"	"0"	"3"	"2"	"2"	"2"	"2"	"0"	"4"	"2"	"8"	"5"	"7"	"6"	"566"	"0"	"5"	"571"	"0"
"59"	"44"	"99"	"219"	"270"	"11"	"4"	"2"	"2"	"1"	"5"	"4"	"22"	"7"	"15"	"15"	"4"	"16"	"10"	"706"	"0"	"14"	"720"	"0"
"60"	"45"	"61"	"207"	"197"	"2"	"2"	"1"	"0"	"1"	"2"	"1"	"0"	"2"	"2"	"2"	"1"	"4"	"7"	"492"	"0"	"16"	"508"	"0"
"61"	"46"	"24"	"293"	"138"	"3"	"0"	"2"	"2"	"3"	"2"	"0"	"2"	"3"	"3"	"3"	"5"	"7"	"3"	"493"	"0"	"5"	"498"	"0"
"62"	"47"	"33"	"340"	"79"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"1"	"3"	"1"	"3"	"3"	"3"	"470"	"0"	"4"	"474"	"0"
"63"	"48"	"44"	"228"	"155"	"10"	"1"	"1"	"2"	"2"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"1"	"5"	"454"	"0"	"3"	"457"	"0"
"64"	"49"	"23"	"286"	"117"	"0"	"0"	"0"	"1"	"3"	"0"	"1"	"0"	"1"	"2"	"4"	"0"	"4"	"5"	"447"	"0"	"3"	"450"	"0"
"65"	"50"	"97"	"321"	"314"	"5"	"7"	"2"	"3"	"4"	"3"	"0"	"2"	"1"	"4"	"7"	"4"	"2"	"2"	"778"	"0"	"1"	"779"	"0"
"66"	"51"	"13"	"126"	"22"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"2"	"4"	"0"	"174"	"0"	"1"	"175"	"0"
"67"	"52"	"39"	"242"	"73"	"4"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"5"	"368"	"0"	"10"	"378"	"0"
"68"	"52A"	"50"	"222"	"64"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"0"	"0"	"3"	"3"	"0"	"349"	"0"	"1"	"350"	"0"
"69"	"53"	"54"	"309"	"45"	"1"	"0"	"0"	"11"	"1"	"3"	"0"	"0"	"1"	"0"	"2"	"4"	"4"	"2"	"437"	"0"	"5"	"442"	"0"
"70"	"54"	"64"	"266"	"62"	"4"	"3"	"0"	"6"	"0"	"5"	"0"	"1"	"0"	"0"	"0"	"3"	"2"	"2"	"418"	"0"	"0"	"418"	"0"
"71"	"55"	"12"	"527"	"29"	"3"	"0"	"0"	"0"	"3"	"4"	"0"	"1"	"1"	"1"	"1"	"4"	"1"	"0"	"587"	"0"	"5"	"592"	"0"
"72"	"56"	"90"	"316"	"71"	"9"	"0"	"1"	"2"	"3"	"3"	"0"	"5"	"3"	"0"	"4"	"7"	"8"	"7"	"529"	"0"	"7"	"536"	"0"
"73"	"57"	"101"	"337"	"22"	"2"	"1"	"2"	"1"	"1"	"1"	"3"	"1"	"0"	"3"	"5"	"1"	"12"	"9"	"502"	"0"	"17"	"519"	"0"
"74"	"58"	"123"	"325"	"59"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"2"	"5"	"7"	"6"	"2"	"538"	"0"	"2"	"540"	"0"
"75"	"59"	"63"	"337"	"15"	"2"	"0"	"2"	"2"	"2"	"1"	"3"	"0"	"1"	"0"	"0"	"3"	"6"	"0"	"437"	"0"	"1"	"438"	"0"
"76"	"60"	"61"	"285"	"42"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"3"	"7"	"4"	"406"	"0"	"7"	"413"	"0"
"77"	"61"	"176"	"93"	"353"	"11"	"3"	"7"	"3"	"5"	"6"	"2"	"3"	"3"	"8"	"14"	"10"	"23"	"12"	"732"	"0"	"8"	"740"	"0"
"78"	"62"	"166"	"138"	"71"	"2"	"3"	"2"	"1"	"1"	"3"	"4"	"1"	"2"	"4"	"3"	"3"	"10"	"6"	"420"	"0"	"4"	"424"	"0"
"79"	"63"	"100"	"243"	"62"	"5"	"2"	"1"	"2"	"2"	"5"	"0"	"0"	"0"	"0"	"2"	"4"	"7"	"6"	"441"	"0"	"6"	"447"	"0"
"80"	"64"	"69"	"228"	"271"	"6"	"5"	"3"	"3"	"1"	"3"	"7"	"2"	"2"	"7"	"7"	"10"	"12"	"4"	"640"	"0"	"7"	"647"	"0"
"81"	"65"	"122"	"454"	"76"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"3"	"4"	"6"	"671"	"0"	"6"	"677"	"0"
"82"	"66"	"33"	"268"	"51"	"1"	"2"	"0"	"0"	"0"	"4"	"1"	"2"	"0"	"1"	"4"	"12"	"3"	"1"	"383"	"0"	"2"	"385"	"0"
"83"	"67"	"2"	"13"	"56"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"1"	"1"	"0"	"80"	"0"	"2"	"82"	"0"
"84"	"68"	"23"	"196"	"106"	"2"	"1"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"2"	"5"	"3"	"343"	"0"	"2"	"345"	"0"
"85"	"69"	"240"	"132"	"75"	"4"	"1"	"5"	"6"	"4"	"11"	"5"	"3"	"4"	"5"	"7"	"3"	"23"	"6"	"534"	"0"	"3"	"537"	"0"
"86"	"70"	"70"	"113"	"11"	"3"	"0"	"0"	"0"	"3"	"1"	"4"	"0"	"4"	"1"	"1"	"6"	"13"	"5"	"235"	"0"	"2"	"237"	"0"
"87"	"71"	"80"	"538"	"147"	"6"	"4"	"1"	"1"	"2"	"5"	"3"	"2"	"3"	"5"	"8"	"5"	"5"	"0"	"815"	"0"	"10"	"825"	"0"
"88"	"72"	"3"	"636"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"642"	"0"	"2"	"644"	"0"
"89"	"73"	"9"	"789"	"13"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"818"	"0"	"3"	"821"	"0"
"90"	"74"	"5"	"688"	"24"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"720"	"0"	"1"	"721"	"0"
"91"	"75"	"32"	"494"	"15"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"7"	"0"	"555"	"0"	"5"	"560"	"0"
"92"	"76"	"23"	"643"	"179"	"2"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"3"	"0"	"1"	"858"	"0"	"17"	"875"	"0"
"93"	"77"	"41"	"103"	"254"	"12"	"3"	"2"	"1"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"0"	"1"	"0"	"422"	"0"	"0"	"422"	"0"
"94"	"78"	"109"	"79"	"522"	"3"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"1"	"722"	"0"	"1"	"723"	"0"
"95"	"79"	"137"	"47"	"147"	"5"	"0"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"3"	"14"	"4"	"19"	"7"	"392"	"0"	"3"	"395"	"0"
"96"	"80"	"43"	"75"	"79"	"2"	"2"	"0"	"0"	"1"	"1"	"3"	"3"	"7"	"1"	"3"	"6"	"6"	"1"	"233"	"0"	"3"	"236"	"0"
"97"	"81"	"0"	"922"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"925"	"0"	"0"	"925"	"0"
"98"	"82"	"0"	"871"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"881"	"0"	"0"	"881"	"0"
"99"	"83"	"23"	"363"	"136"	"4"	"1"	"0"	"1"	"2"	"2"	"1"	"3"	"1"	"2"	"7"	"7"	"3"	"1"	"557"	"0"	"4"	"561"	"0"
"100"	"84"	"1"	"1210"	"26"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1241"	"0"	"0"	"1241"	"0"
"101"	"85"	"7"	"106"	"167"	"2"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"291"	"0"	"0"	"291"	"0"
"102"	"86"	"22"	"292"	"170"	"4"	"2"	"0"	"0"	"1"	"2"	"0"	"8"	"1"	"0"	"7"	"4"	"0"	"2"	"515"	"0"	"3"	"518"	"0"
"103"	"87"	"1"	"842"	"42"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"885"	"0"	"1"	"886"	"0"
"104"	"87A"	"0"	"471"	"27"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"499"	"0"	"0"	"499"	"0"
"105"	"88"	"9"	"1031"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1051"	"0"	"1"	"1052"	"0"
"106"	"89"	"43"	"250"	"288"	"21"	"10"	"2"	"3"	"5"	"3"	"3"	"2"	"9"	"10"	"11"	"9"	"17"	"13"	"699"	"0"	"18"	"717"	"0"
"107"	"90"	"6"	"224"	"24"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"4"	"0"	"1"	"261"	"0"	"2"	"263"	"0"
"108"	"91"	"38"	"146"	"191"	"10"	"0"	"1"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"392"	"0"	"1"	"393"	"0"
"109"	"92"	"128"	"230"	"109"	"3"	"0"	"4"	"3"	"1"	"2"	"5"	"2"	"1"	"3"	"3"	"1"	"6"	"10"	"511"	"0"	"4"	"515"	"0"
"110"	"93"	"18"	"85"	"346"	"0"	"0"	"0"	"3"	"1"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"459"	"0"	"1"	"460"	"0"
"111"	"94"	"81"	"375"	"122"	"8"	"1"	"2"	"1"	"1"	"3"	"1"	"1"	"3"	"2"	"8"	"8"	"5"	"2"	"624"	"0"	"1"	"625"	"0"
"112"	"95"	"127"	"256"	"61"	"3"	"2"	"0"	"3"	"4"	"3"	"1"	"1"	"3"	"2"	"4"	"2"	"4"	"13"	"489"	"0"	"12"	"501"	"0"
"113"	"96"	"47"	"108"	"157"	"9"	"1"	"1"	"2"	"5"	"0"	"2"	"7"	"3"	"0"	"6"	"2"	"5"	"4"	"359"	"0"	"2"	"361"	"0"
"114"	"97"	"285"	"183"	"140"	"11"	"1"	"6"	"6"	"3"	"11"	"4"	"5"	"2"	"4"	"11"	"4"	"22"	"18"	"716"	"0"	"8"	"724"	"0"
"115"	"98"	"8"	"47"	"354"	"4"	"2"	"2"	"2"	"3"	"0"	"3"	"121"	"3"	"5"	"4"	"1"	"3"	"1"	"563"	"0"	"3"	"566"	"0"
"116"	"99"	"34"	"95"	"177"	"8"	"1"	"1"	"1"	"0"	"1"	"1"	"5"	"1"	"0"	"7"	"2"	"1"	"2"	"337"	"0"	"2"	"339"	"0"
"117"	"100"	"1"	"801"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"805"	"0"	"0"	"805"	"0"
"118"	"101"	"9"	"374"	"18"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"4"	"2"	"1"	"413"	"0"	"1"	"414"	"0"
"119"	"102"	"127"	"138"	"115"	"3"	"0"	"1"	"0"	"3"	"0"	"2"	"0"	"0"	"2"	"1"	"2"	"12"	"3"	"409"	"0"	"1"	"410"	"0"
"120"	"103"	"45"	"583"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"14"	"10"	"1"	"661"	"0"	"5"	"666"	"0"
"121"	"104"	"104"	"165"	"99"	"5"	"0"	"2"	"1"	"0"	"2"	"0"	"1"	"1"	"1"	"5"	"3"	"1"	"2"	"392"	"0"	"2"	"394"	"0"
"122"	"105"	"68"	"315"	"36"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"423"	"0"	"7"	"430"	"0"
"123"	"106"	"183"	"120"	"122"	"4"	"0"	"1"	"2"	"2"	"2"	"6"	"9"	"2"	"1"	"4"	"1"	"21"	"24"	"504"	"0"	"12"	"516"	"0"
"124"	"107"	"64"	"968"	"11"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"2"	"1054"	"0"	"5"	"1059"	"0"
"125"	"108"	"0"	"516"	"3"	"0"	"0"	"0"	"0"	"0"	"24"	"0"	"0"	"0"	"0"	"0"	"7"	"0"	"0"	"550"	"0"	"1"	"551"	"0"
"126"	"109"	"74"	"237"	"79"	"2"	"1"	"5"	"0"	"0"	"6"	"0"	"4"	"3"	"0"	"1"	"1"	"1"	"3"	"417"	"0"	"4"	"421"	"0"
"127"	"110"	"69"	"17"	"253"	"8"	"2"	"2"	"3"	"0"	"1"	"14"	"4"	"1"	"4"	"17"	"13"	"8"	"5"	"421"	"0"	"7"	"428"	"0"
"128"	"111"	"15"	"961"	"16"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"997"	"0"	"4"	"1001"	"0"
"129"	"112"	"136"	"124"	"138"	"5"	"3"	"3"	"1"	"1"	"6"	"3"	"2"	"5"	"5"	"8"	"5"	"20"	"20"	"485"	"0"	"16"	"501"	"0"
"130"	"113"	"42"	"299"	"297"	"16"	"4"	"2"	"4"	"6"	"7"	"2"	"8"	"3"	"6"	"14"	"7"	"17"	"28"	"762"	"0"	"17"	"779"	"0"
"131"	"114"	"51"	"34"	"415"	"2"	"0"	"0"	"2"	"0"	"0"	"3"	"6"	"0"	"1"	"2"	"2"	"6"	"4"	"528"	"0"	"3"	"531"	"0"
"132"	"114A"	"12"	"30"	"563"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"2"	"5"	"1"	"3"	"4"	"629"	"0"	"2"	"631"	"0"
"133"	"115"	"58"	"118"	"268"	"5"	"1"	"0"	"0"	"0"	"1"	"1"	"13"	"0"	"2"	"1"	"3"	"1"	"8"	"480"	"0"	"6"	"486"	"0"
"134"	"116"	"4"	"721"	"29"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"754"	"0"	"4"	"758"	"0"
"135"	"117"	"7"	"724"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"750"	"0"	"2"	"752"	"0"
"136"	"118"	"9"	"673"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"691"	"0"	"0"	"691"	"0"
"137"	"118A"	"6"	"773"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"781"	"0"	"0"	"781"	"0"
"138"	"119"	"235"	"22"	"63"	"3"	"0"	"1"	"1"	"0"	"1"	"2"	"0"	"1"	"2"	"4"	"4"	"9"	"16"	"364"	"0"	"6"	"370"	"0"
"139"	"120"	"0"	"1"	"536"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"539"	"0"	"1"	"540"	"0"
"140"	"121"	"26"	"18"	"515"	"8"	"0"	"3"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"2"	"1"	"6"	"2"	"585"	"0"	"1"	"586"	"0"
"141"	"122"	"9"	"214"	"127"	"6"	"0"	"1"	"0"	"3"	"2"	"1"	"0"	"3"	"1"	"6"	"2"	"3"	"2"	"380"	"0"	"8"	"388"	"0"
"142"	"123"	"50"	"517"	"97"	"4"	"0"	"1"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"2"	"680"	"0"	"1"	"681"	"0"
"143"	"124"	"23"	"348"	"46"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"2"	"424"	"0"	"1"	"425"	"0"
