"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"20"	"8"	"145"	"140"	"61"	"4"	"2"	"1"	"7"	"2"	"1"	"1"	"3"	"2"	"4"	"9"	"6"	"29"	"20"	"437"	"0"	"12"	"449"	"0"
"21"	"9"	"102"	"73"	"286"	"6"	"2"	"1"	"7"	"1"	"3"	"2"	"7"	"1"	"1"	"12"	"7"	"11"	"10"	"532"	"0"	"6"	"538"	"0"
"22"	"10"	"321"	"26"	"38"	"1"	"3"	"0"	"3"	"1"	"4"	"0"	"1"	"1"	"3"	"4"	"1"	"17"	"19"	"443"	"0"	"11"	"454"	"0"
"23"	"11"	"303"	"130"	"199"	"10"	"2"	"4"	"7"	"3"	"5"	"2"	"4"	"4"	"5"	"17"	"19"	"63"	"13"	"790"	"0"	"5"	"795"	"0"
"24"	"12"	"214"	"120"	"91"	"3"	"3"	"5"	"5"	"1"	"0"	"2"	"1"	"1"	"4"	"4"	"3"	"12"	"7"	"476"	"0"	"6"	"482"	"0"
"25"	"12A"	"197"	"103"	"80"	"4"	"1"	"2"	"2"	"2"	"5"	"2"	"3"	"2"	"1"	"5"	"4"	"6"	"8"	"427"	"0"	"1"	"428"	"0"
"26"	"13"	"402"	"33"	"41"	"3"	"3"	"0"	"1"	"3"	"3"	"2"	"1"	"2"	"2"	"5"	"8"	"38"	"21"	"568"	"0"	"3"	"571"	"0"
"27"	"14"	"496"	"31"	"30"	"2"	"1"	"1"	"2"	"0"	"3"	"7"	"5"	"2"	"11"	"18"	"16"	"70"	"34"	"729"	"0"	"16"	"745"	"0"
"28"	"15"	"389"	"55"	"12"	"1"	"1"	"2"	"0"	"3"	"2"	"0"	"0"	"1"	"2"	"3"	"5"	"31"	"26"	"533"	"0"	"3"	"536"	"0"
"29"	"16"	"77"	"119"	"128"	"6"	"2"	"2"	"3"	"1"	"3"	"1"	"3"	"3"	"5"	"14"	"12"	"74"	"3"	"456"	"0"	"8"	"464"	"0"
"30"	"17"	"203"	"130"	"99"	"3"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"0"	"0"	"10"	"6"	"41"	"2"	"504"	"0"	"1"	"505"	"0"
"31"	"18"	"220"	"42"	"91"	"11"	"3"	"8"	"2"	"4"	"1"	"2"	"2"	"5"	"5"	"5"	"2"	"36"	"6"	"445"	"0"	"3"	"448"	"0"
"32"	"19"	"501"	"105"	"109"	"13"	"8"	"2"	"2"	"1"	"6"	"3"	"5"	"2"	"5"	"3"	"2"	"18"	"8"	"793"	"0"	"3"	"796"	"0"
"33"	"20"	"262"	"102"	"51"	"2"	"0"	"4"	"1"	"2"	"2"	"3"	"2"	"8"	"7"	"6"	"10"	"42"	"25"	"529"	"0"	"4"	"533"	"0"
"34"	"20A"	"292"	"104"	"92"	"5"	"2"	"0"	"3"	"0"	"3"	"0"	"2"	"1"	"0"	"1"	"7"	"12"	"7"	"531"	"0"	"4"	"535"	"0"
"35"	"21"	"322"	"106"	"83"	"2"	"0"	"2"	"5"	"2"	"2"	"1"	"4"	"3"	"3"	"16"	"7"	"31"	"8"	"597"	"0"	"6"	"603"	"0"
"36"	"22"	"357"	"73"	"99"	"2"	"1"	"2"	"5"	"2"	"3"	"1"	"4"	"3"	"4"	"5"	"8"	"27"	"24"	"620"	"0"	"5"	"625"	"0"
"37"	"23"	"666"	"91"	"37"	"2"	"2"	"4"	"3"	"3"	"0"	"1"	"2"	"6"	"4"	"13"	"15"	"79"	"28"	"956"	"0"	"5"	"961"	"0"
"38"	"24"	"825"	"32"	"81"	"2"	"1"	"2"	"3"	"0"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"2"	"8"	"962"	"0"	"2"	"964"	"0"
"39"	"25"	"176"	"97"	"275"	"8"	"3"	"0"	"8"	"2"	"1"	"0"	"5"	"4"	"4"	"10"	"3"	"23"	"12"	"631"	"0"	"5"	"636"	"0"
"40"	"26"	"48"	"119"	"238"	"13"	"3"	"4"	"6"	"1"	"2"	"2"	"1"	"6"	"1"	"6"	"5"	"12"	"7"	"474"	"0"	"7"	"481"	"0"
"41"	"27"	"36"	"322"	"80"	"4"	"1"	"0"	"0"	"2"	"2"	"1"	"0"	"1"	"0"	"10"	"13"	"17"	"2"	"491"	"0"	"15"	"506"	"0"
"42"	"28"	"370"	"248"	"70"	"6"	"2"	"5"	"3"	"1"	"1"	"1"	"3"	"3"	"1"	"6"	"8"	"6"	"2"	"736"	"0"	"0"	"736"	"0"
"43"	"29"	"350"	"79"	"31"	"7"	"3"	"4"	"0"	"7"	"1"	"2"	"2"	"2"	"1"	"6"	"6"	"14"	"4"	"519"	"0"	"3"	"522"	"0"
"44"	"30"	"209"	"93"	"117"	"4"	"1"	"1"	"8"	"3"	"3"	"1"	"7"	"1"	"3"	"11"	"13"	"48"	"8"	"531"	"0"	"2"	"533"	"0"
"45"	"31"	"166"	"221"	"46"	"2"	"4"	"4"	"9"	"1"	"1"	"0"	"4"	"3"	"2"	"1"	"7"	"44"	"7"	"522"	"0"	"4"	"526"	"0"
"46"	"32"	"568"	"40"	"57"	"3"	"3"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"3"	"8"	"2"	"24"	"14"	"727"	"0"	"7"	"734"	"0"
"47"	"33"	"180"	"228"	"87"	"3"	"3"	"1"	"4"	"2"	"1"	"5"	"7"	"5"	"6"	"11"	"7"	"20"	"22"	"592"	"0"	"5"	"597"	"0"
"48"	"34"	"224"	"96"	"42"	"4"	"5"	"3"	"0"	"1"	"1"	"3"	"3"	"2"	"2"	"12"	"10"	"50"	"23"	"481"	"0"	"14"	"495"	"0"
"49"	"35"	"234"	"101"	"59"	"5"	"2"	"1"	"4"	"2"	"1"	"3"	"2"	"4"	"2"	"6"	"6"	"34"	"8"	"474"	"0"	"4"	"478"	"0"
"50"	"36"	"443"	"142"	"108"	"4"	"3"	"3"	"2"	"2"	"2"	"2"	"3"	"2"	"3"	"6"	"5"	"18"	"10"	"758"	"0"	"11"	"769"	"0"
"51"	"37"	"399"	"229"	"168"	"11"	"5"	"5"	"6"	"7"	"3"	"0"	"5"	"2"	"2"	"9"	"7"	"11"	"12"	"881"	"0"	"4"	"885"	"0"
"52"	"38"	"260"	"126"	"101"	"5"	"2"	"2"	"8"	"7"	"5"	"5"	"7"	"6"	"10"	"15"	"13"	"41"	"17"	"630"	"0"	"15"	"645"	"0"
"53"	"39"	"87"	"238"	"100"	"5"	"0"	"2"	"5"	"3"	"2"	"0"	"8"	"10"	"5"	"10"	"24"	"49"	"5"	"553"	"0"	"6"	"559"	"0"
"54"	"40"	"324"	"88"	"31"	"4"	"0"	"4"	"2"	"3"	"0"	"3"	"5"	"3"	"2"	"3"	"13"	"48"	"41"	"574"	"0"	"25"	"599"	"0"
"55"	"41"	"306"	"60"	"135"	"4"	"3"	"5"	"5"	"5"	"1"	"2"	"1"	"4"	"2"	"11"	"3"	"12"	"16"	"575"	"0"	"2"	"577"	"0"
"56"	"41A"	"223"	"54"	"40"	"1"	"0"	"3"	"0"	"2"	"0"	"1"	"11"	"2"	"0"	"3"	"7"	"45"	"4"	"396"	"0"	"3"	"399"	"0"
"57"	"42"	"365"	"76"	"153"	"5"	"2"	"3"	"0"	"1"	"6"	"1"	"1"	"0"	"1"	"9"	"2"	"7"	"7"	"639"	"0"	"1"	"640"	"0"
"58"	"43"	"302"	"159"	"23"	"4"	"5"	"4"	"7"	"1"	"4"	"6"	"4"	"14"	"11"	"20"	"18"	"78"	"26"	"686"	"0"	"16"	"702"	"0"
"59"	"44"	"271"	"270"	"63"	"0"	"1"	"3"	"8"	"4"	"6"	"3"	"11"	"17"	"2"	"11"	"19"	"153"	"19"	"861"	"0"	"13"	"874"	"0"
"60"	"45"	"324"	"132"	"38"	"2"	"0"	"3"	"3"	"2"	"4"	"0"	"3"	"2"	"1"	"2"	"4"	"56"	"5"	"581"	"0"	"6"	"587"	"0"
"61"	"46"	"329"	"112"	"92"	"3"	"3"	"2"	"4"	"1"	"4"	"1"	"2"	"4"	"7"	"8"	"15"	"37"	"8"	"632"	"0"	"2"	"634"	"0"
"62"	"47"	"174"	"331"	"47"	"3"	"1"	"1"	"5"	"1"	"3"	"0"	"4"	"6"	"1"	"5"	"5"	"10"	"14"	"611"	"0"	"18"	"629"	"0"
"63"	"48"	"113"	"291"	"106"	"9"	"2"	"3"	"7"	"0"	"3"	"0"	"11"	"5"	"4"	"17"	"26"	"25"	"9"	"631"	"0"	"6"	"637"	"0"
"64"	"49"	"531"	"44"	"111"	"6"	"3"	"5"	"4"	"2"	"3"	"1"	"2"	"4"	"3"	"7"	"7"	"19"	"4"	"756"	"0"	"0"	"756"	"0"
"65"	"50"	"128"	"247"	"195"	"5"	"5"	"8"	"13"	"5"	"12"	"7"	"14"	"5"	"4"	"11"	"11"	"62"	"2"	"734"	"0"	"2"	"736"	"0"
"66"	"51"	"76"	"58"	"87"	"0"	"0"	"1"	"4"	"2"	"2"	"1"	"10"	"0"	"2"	"1"	"8"	"16"	"16"	"284"	"0"	"9"	"293"	"0"
"67"	"52"	"62"	"243"	"58"	"3"	"2"	"3"	"4"	"0"	"2"	"1"	"3"	"3"	"0"	"7"	"6"	"6"	"3"	"406"	"0"	"6"	"412"	"0"
"68"	"52A"	"56"	"244"	"66"	"4"	"0"	"2"	"8"	"0"	"0"	"0"	"1"	"1"	"0"	"4"	"0"	"4"	"2"	"392"	"0"	"13"	"405"	"0"
"69"	"53"	"102"	"272"	"117"	"3"	"0"	"0"	"4"	"0"	"1"	"1"	"3"	"0"	"1"	"4"	"2"	"6"	"1"	"517"	"0"	"7"	"524"	"0"
"70"	"54"	"110"	"407"	"207"	"2"	"1"	"8"	"8"	"1"	"5"	"1"	"16"	"1"	"5"	"14"	"10"	"19"	"17"	"832"	"0"	"8"	"840"	"0"
"71"	"55"	"86"	"369"	"92"	"5"	"0"	"0"	"2"	"0"	"3"	"1"	"3"	"5"	"6"	"9"	"7"	"10"	"2"	"600"	"0"	"3"	"603"	"0"
"72"	"56"	"81"	"265"	"329"	"11"	"7"	"7"	"18"	"9"	"9"	"3"	"9"	"1"	"5"	"10"	"5"	"32"	"4"	"805"	"0"	"7"	"812"	"0"
"73"	"57"	"106"	"124"	"394"	"27"	"3"	"6"	"7"	"7"	"8"	"6"	"20"	"6"	"10"	"42"	"17"	"77"	"11"	"871"	"0"	"24"	"895"	"0"
"74"	"58"	"62"	"126"	"227"	"3"	"1"	"0"	"8"	"0"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"4"	"1"	"441"	"0"	"1"	"442"	"0"
"75"	"59"	"267"	"25"	"160"	"3"	"2"	"1"	"3"	"2"	"1"	"1"	"6"	"6"	"3"	"10"	"2"	"25"	"8"	"525"	"0"	"11"	"536"	"0"
"76"	"60"	"361"	"209"	"197"	"8"	"3"	"1"	"9"	"4"	"2"	"1"	"7"	"3"	"3"	"5"	"10"	"21"	"5"	"849"	"0"	"4"	"853"	"0"
"77"	"61"	"99"	"72"	"96"	"6"	"2"	"4"	"6"	"2"	"2"	"3"	"1"	"3"	"3"	"9"	"5"	"63"	"0"	"376"	"0"	"1"	"377"	"0"
"78"	"62"	"272"	"153"	"261"	"19"	"2"	"1"	"7"	"3"	"2"	"4"	"14"	"6"	"12"	"18"	"10"	"71"	"13"	"868"	"0"	"10"	"878"	"0"
"79"	"63"	"339"	"43"	"158"	"8"	"2"	"4"	"8"	"4"	"3"	"3"	"3"	"1"	"2"	"7"	"2"	"85"	"23"	"695"	"0"	"9"	"704"	"0"
"80"	"64"	"145"	"42"	"173"	"8"	"2"	"3"	"5"	"1"	"3"	"3"	"10"	"2"	"11"	"29"	"8"	"19"	"0"	"464"	"0"	"1"	"465"	"0"
"81"	"65"	"265"	"84"	"71"	"5"	"1"	"1"	"0"	"0"	"0"	"2"	"2"	"2"	"1"	"5"	"12"	"32"	"2"	"485"	"0"	"4"	"489"	"0"
"82"	"66"	"324"	"216"	"122"	"10"	"5"	"4"	"7"	"2"	"2"	"4"	"9"	"8"	"4"	"8"	"18"	"52"	"6"	"801"	"0"	"8"	"809"	"0"
"83"	"67"	"216"	"107"	"243"	"4"	"2"	"1"	"49"	"2"	"5"	"0"	"18"	"6"	"9"	"30"	"14"	"43"	"24"	"773"	"0"	"10"	"783"	"0"
"84"	"68"	"237"	"44"	"140"	"9"	"1"	"3"	"6"	"1"	"2"	"5"	"5"	"5"	"3"	"23"	"13"	"68"	"8"	"573"	"0"	"2"	"575"	"0"
"85"	"69"	"267"	"33"	"227"	"11"	"6"	"5"	"6"	"7"	"4"	"8"	"8"	"6"	"12"	"75"	"20"	"79"	"10"	"784"	"0"	"2"	"786"	"0"
"86"	"70"	"116"	"241"	"205"	"10"	"1"	"2"	"4"	"0"	"0"	"1"	"13"	"5"	"9"	"47"	"15"	"38"	"4"	"711"	"0"	"5"	"716"	"0"
"87"	"71"	"43"	"14"	"119"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"0"	"3"	"9"	"2"	"2"	"4"	"202"	"0"	"0"	"202"	"0"
"88"	"72"	"217"	"69"	"25"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"6"	"0"	"31"	"3"	"360"	"0"	"0"	"360"	"0"
"89"	"73"	"297"	"128"	"191"	"3"	"3"	"3"	"2"	"3"	"4"	"1"	"5"	"3"	"1"	"14"	"4"	"18"	"12"	"692"	"0"	"2"	"694"	"0"
"90"	"74"	"322"	"140"	"203"	"11"	"3"	"8"	"6"	"6"	"1"	"0"	"2"	"2"	"4"	"6"	"5"	"13"	"1"	"733"	"0"	"1"	"734"	"0"
"91"	"75"	"292"	"197"	"76"	"3"	"4"	"3"	"2"	"3"	"2"	"5"	"2"	"9"	"8"	"11"	"11"	"15"	"22"	"665"	"0"	"23"	"688"	"0"
"92"	"76"	"63"	"284"	"84"	"8"	"6"	"0"	"7"	"3"	"2"	"4"	"9"	"3"	"5"	"11"	"21"	"33"	"3"	"546"	"0"	"7"	"553"	"0"
"93"	"77"	"442"	"86"	"208"	"16"	"3"	"5"	"3"	"1"	"2"	"2"	"0"	"6"	"5"	"15"	"9"	"29"	"33"	"865"	"0"	"13"	"878"	"0"
"94"	"78"	"131"	"18"	"95"	"4"	"0"	"2"	"6"	"3"	"0"	"1"	"3"	"3"	"3"	"9"	"2"	"51"	"18"	"349"	"0"	"6"	"355"	"0"
"95"	"79"	"133"	"176"	"113"	"5"	"1"	"2"	"4"	"2"	"1"	"4"	"16"	"13"	"14"	"21"	"30"	"97"	"1"	"633"	"0"	"4"	"637"	"0"
"96"	"80"	"223"	"58"	"72"	"4"	"2"	"3"	"1"	"1"	"2"	"1"	"0"	"2"	"6"	"11"	"5"	"25"	"9"	"425"	"0"	"7"	"432"	"0"
"97"	"81"	"358"	"105"	"75"	"4"	"5"	"7"	"4"	"6"	"5"	"2"	"5"	"7"	"6"	"13"	"11"	"124"	"56"	"793"	"0"	"30"	"823"	"0"
"98"	"82"	"496"	"207"	"32"	"3"	"3"	"4"	"2"	"1"	"3"	"3"	"4"	"10"	"5"	"2"	"23"	"57"	"18"	"873"	"0"	"7"	"880"	"0"
"99"	"83"	"350"	"12"	"14"	"1"	"0"	"2"	"2"	"0"	"1"	"2"	"2"	"0"	"2"	"3"	"4"	"40"	"19"	"454"	"0"	"3"	"457"	"0"
"100"	"84"	"277"	"100"	"12"	"5"	"3"	"2"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"1"	"1"	"6"	"6"	"419"	"0"	"2"	"421"	"0"
"101"	"85"	"373"	"149"	"92"	"2"	"3"	"1"	"6"	"1"	"2"	"0"	"1"	"0"	"1"	"1"	"2"	"12"	"3"	"649"	"0"	"1"	"650"	"0"
"102"	"86"	"276"	"91"	"72"	"3"	"3"	"4"	"4"	"1"	"4"	"1"	"5"	"4"	"1"	"1"	"1"	"17"	"4"	"492"	"0"	"0"	"492"	"0"
"103"	"87"	"443"	"135"	"32"	"1"	"0"	"1"	"0"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"3"	"4"	"629"	"0"	"1"	"630"	"0"
"104"	"88"	"132"	"97"	"250"	"7"	"4"	"4"	"16"	"4"	"7"	"2"	"16"	"5"	"13"	"19"	"13"	"48"	"8"	"645"	"0"	"8"	"653"	"0"
"105"	"89"	"80"	"57"	"205"	"5"	"5"	"5"	"14"	"2"	"6"	"4"	"22"	"4"	"12"	"30"	"19"	"70"	"7"	"547"	"0"	"6"	"553"	"0"
"106"	"90"	"117"	"216"	"74"	"3"	"4"	"3"	"2"	"3"	"4"	"8"	"7"	"16"	"9"	"17"	"25"	"130"	"11"	"649"	"0"	"4"	"653"	"0"
"107"	"91"	"113"	"127"	"180"	"3"	"1"	"0"	"9"	"5"	"3"	"10"	"12"	"9"	"9"	"33"	"15"	"52"	"5"	"586"	"0"	"4"	"590"	"0"
"108"	"92"	"110"	"58"	"128"	"6"	"4"	"2"	"7"	"4"	"1"	"1"	"6"	"6"	"1"	"9"	"11"	"27"	"6"	"387"	"0"	"5"	"392"	"0"
"109"	"93"	"283"	"198"	"71"	"6"	"2"	"4"	"1"	"2"	"1"	"3"	"5"	"1"	"1"	"0"	"3"	"4"	"2"	"587"	"0"	"4"	"591"	"0"
"110"	"94"	"387"	"100"	"73"	"4"	"4"	"2"	"4"	"2"	"3"	"2"	"10"	"6"	"2"	"13"	"10"	"56"	"50"	"728"	"0"	"30"	"758"	"0"
"111"	"95"	"259"	"122"	"115"	"9"	"0"	"2"	"0"	"3"	"2"	"1"	"0"	"2"	"8"	"11"	"11"	"27"	"10"	"582"	"0"	"7"	"589"	"0"
"112"	"96"	"70"	"449"	"124"	"9"	"2"	"0"	"2"	"3"	"7"	"5"	"6"	"5"	"12"	"21"	"24"	"25"	"3"	"767"	"0"	"13"	"780"	"0"
"113"	"97"	"171"	"246"	"47"	"10"	"4"	"4"	"4"	"11"	"4"	"5"	"6"	"17"	"10"	"14"	"29"	"66"	"7"	"655"	"0"	"12"	"667"	"0"
"114"	"98"	"122"	"334"	"46"	"2"	"0"	"1"	"7"	"1"	"3"	"2"	"1"	"0"	"3"	"8"	"7"	"10"	"6"	"553"	"0"	"4"	"557"	"0"
"115"	"99"	"163"	"74"	"112"	"8"	"5"	"9"	"5"	"9"	"7"	"6"	"13"	"10"	"8"	"17"	"19"	"99"	"6"	"570"	"0"	"2"	"572"	"0"
"116"	"100"	"298"	"256"	"27"	"10"	"1"	"2"	"8"	"6"	"6"	"3"	"4"	"10"	"4"	"4"	"8"	"23"	"7"	"677"	"0"	"9"	"686"	"0"
"117"	"101"	"93"	"181"	"265"	"9"	"1"	"4"	"2"	"1"	"3"	"1"	"0"	"2"	"2"	"13"	"10"	"21"	"5"	"613"	"0"	"3"	"616"	"0"
"118"	"101A"	"205"	"67"	"134"	"2"	"1"	"2"	"2"	"0"	"3"	"2"	"0"	"1"	"0"	"3"	"5"	"8"	"1"	"436"	"0"	"2"	"438"	"0"
"119"	"102"	"165"	"212"	"140"	"5"	"0"	"2"	"8"	"1"	"3"	"5"	"8"	"9"	"9"	"16"	"13"	"23"	"8"	"627"	"0"	"13"	"640"	"0"
"120"	"103"	"266"	"256"	"98"	"12"	"1"	"3"	"5"	"0"	"1"	"1"	"5"	"3"	"7"	"8"	"14"	"26"	"7"	"713"	"0"	"3"	"716"	"0"
"121"	"104"	"255"	"231"	"161"	"11"	"3"	"5"	"3"	"6"	"3"	"0"	"3"	"4"	"2"	"13"	"6"	"12"	"10"	"728"	"0"	"13"	"741"	"0"
"122"	"105"	"236"	"85"	"93"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"2"	"1"	"2"	"4"	"5"	"1"	"435"	"0"	"7"	"442"	"0"
"123"	"106"	"518"	"58"	"55"	"5"	"4"	"0"	"1"	"1"	"0"	"1"	"2"	"1"	"3"	"8"	"6"	"36"	"2"	"701"	"0"	"2"	"703"	"0"
"124"	"107"	"827"	"26"	"10"	"1"	"13"	"0"	"0"	"2"	"1"	"0"	"2"	"0"	"2"	"1"	"0"	"18"	"27"	"930"	"0"	"3"	"933"	"0"
"125"	"108"	"30"	"634"	"30"	"4"	"1"	"2"	"2"	"1"	"3"	"4"	"3"	"7"	"4"	"6"	"19"	"18"	"1"	"769"	"0"	"5"	"774"	"0"
"126"	"109"	"470"	"257"	"25"	"4"	"3"	"2"	"3"	"1"	"0"	"2"	"0"	"8"	"4"	"4"	"18"	"19"	"10"	"830"	"0"	"11"	"841"	"0"
"127"	"110"	"137"	"152"	"193"	"8"	"5"	"2"	"2"	"0"	"3"	"1"	"5"	"4"	"8"	"11"	"10"	"34"	"8"	"583"	"0"	"14"	"597"	"0"
"128"	"111"	"122"	"194"	"72"	"2"	"8"	"1"	"4"	"3"	"0"	"2"	"3"	"4"	"5"	"1"	"3"	"11"	"3"	"438"	"0"	"4"	"442"	"0"
"129"	"112"	"84"	"448"	"82"	"4"	"2"	"0"	"4"	"0"	"0"	"0"	"1"	"3"	"1"	"5"	"3"	"5"	"3"	"645"	"0"	"1"	"646"	"0"
"130"	"112A"	"182"	"182"	"39"	"2"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"4"	"417"	"0"	"1"	"418"	"0"
"131"	"113"	"146"	"360"	"70"	"23"	"1"	"0"	"7"	"4"	"0"	"1"	"4"	"5"	"4"	"5"	"9"	"17"	"6"	"662"	"0"	"10"	"672"	"0"
"132"	"114"	"352"	"411"	"39"	"8"	"0"	"1"	"4"	"2"	"0"	"0"	"3"	"3"	"2"	"9"	"15"	"17"	"26"	"892"	"0"	"23"	"915"	"0"
"133"	"115"	"384"	"26"	"78"	"3"	"1"	"1"	"2"	"1"	"2"	"1"	"3"	"1"	"1"	"6"	"9"	"23"	"11"	"553"	"0"	"8"	"561"	"0"
"134"	"116"	"282"	"83"	"179"	"3"	"1"	"2"	"1"	"0"	"2"	"4"	"0"	"2"	"2"	"13"	"6"	"23"	"7"	"610"	"0"	"10"	"620"	"0"
"135"	"117"	"223"	"230"	"102"	"7"	"1"	"4"	"4"	"0"	"6"	"1"	"2"	"0"	"1"	"2"	"1"	"6"	"1"	"591"	"0"	"0"	"591"	"0"
"136"	"118"	"511"	"87"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"9"	"32"	"654"	"0"	"6"	"660"	"0"
"137"	"119"	"77"	"319"	"124"	"2"	"1"	"0"	"4"	"2"	"3"	"5"	"3"	"3"	"2"	"7"	"18"	"16"	"6"	"592"	"0"	"4"	"596"	"0"
"138"	"120"	"173"	"349"	"189"	"5"	"2"	"4"	"8"	"4"	"2"	"0"	"6"	"1"	"0"	"0"	"1"	"5"	"3"	"752"	"0"	"4"	"756"	"0"
"139"	"121"	"218"	"253"	"35"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"1"	"6"	"3"	"523"	"0"	"2"	"525"	"0"
"140"	"121A"	"71"	"407"	"37"	"2"	"1"	"1"	"2"	"1"	"1"	"0"	"0"	"4"	"0"	"0"	"0"	"2"	"1"	"530"	"0"	"5"	"535"	"0"
"141"	"122"	"80"	"261"	"127"	"8"	"1"	"0"	"3"	"2"	"4"	"0"	"2"	"2"	"1"	"2"	"8"	"4"	"2"	"507"	"0"	"6"	"513"	"0"
"142"	"123"	"413"	"47"	"76"	"1"	"0"	"2"	"1"	"4"	"0"	"0"	"1"	"3"	"4"	"7"	"8"	"16"	"4"	"587"	"0"	"1"	"588"	"0"
"143"	"124"	"79"	"607"	"129"	"18"	"2"	"2"	"2"	"3"	"3"	"0"	"6"	"3"	"3"	"2"	"18"	"11"	"3"	"891"	"0"	"2"	"893"	"0"
