"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"23"	"10"	"3"	"103"	"380"	"172"	"5"	"6"	"6"	"5"	"6"	"6"	"6"	"9"	"8"	"715"	"0"	"10"	"725"	"0"
"24"	"11"	"11"	"3"	"276"	"244"	"1"	"1"	"2"	"0"	"2"	"0"	"3"	"1"	"0"	"544"	"0"	"4"	"548"	"0"
"25"	"12"	"7"	"110"	"76"	"569"	"7"	"6"	"6"	"3"	"5"	"6"	"17"	"2"	"9"	"823"	"0"	"12"	"835"	"0"
"26"	"13"	"4"	"35"	"30"	"451"	"7"	"7"	"3"	"0"	"3"	"7"	"2"	"2"	"4"	"555"	"0"	"10"	"565"	"0"
"27"	"14"	"17"	"192"	"46"	"296"	"10"	"8"	"5"	"4"	"2"	"6"	"16"	"8"	"12"	"622"	"0"	"8"	"630"	"0"
"28"	"15"	"2"	"5"	"86"	"520"	"6"	"5"	"2"	"2"	"0"	"6"	"10"	"1"	"10"	"655"	"0"	"16"	"671"	"0"
"29"	"16"	"13"	"368"	"65"	"217"	"3"	"4"	"0"	"6"	"3"	"6"	"7"	"10"	"15"	"717"	"0"	"21"	"738"	"0"
"30"	"17"	"7"	"3"	"215"	"440"	"6"	"3"	"4"	"5"	"4"	"5"	"8"	"2"	"2"	"704"	"0"	"8"	"712"	"0"
"31"	"18"	"10"	"57"	"31"	"748"	"18"	"16"	"2"	"5"	"4"	"16"	"34"	"3"	"10"	"954"	"0"	"19"	"973"	"0"
"32"	"19"	"9"	"91"	"710"	"205"	"1"	"4"	"8"	"3"	"0"	"2"	"6"	"12"	"5"	"1056"	"0"	"14"	"1070"	"0"
"33"	"20"	"3"	"6"	"852"	"242"	"8"	"7"	"10"	"5"	"6"	"10"	"15"	"6"	"9"	"1179"	"0"	"25"	"1204"	"0"
"34"	"21"	"1"	"182"	"245"	"240"	"5"	"1"	"4"	"1"	"3"	"4"	"13"	"2"	"6"	"707"	"0"	"8"	"715"	"0"
"35"	"22"	"12"	"426"	"143"	"362"	"9"	"6"	"3"	"2"	"5"	"9"	"15"	"10"	"21"	"1023"	"0"	"26"	"1049"	"0"
"36"	"23"	"6"	"132"	"205"	"129"	"3"	"1"	"1"	"1"	"3"	"2"	"3"	"2"	"3"	"491"	"0"	"8"	"499"	"0"
"37"	"24"	"4"	"101"	"162"	"192"	"3"	"2"	"2"	"0"	"1"	"2"	"2"	"1"	"1"	"473"	"0"	"2"	"475"	"0"
"38"	"25"	"5"	"126"	"186"	"223"	"4"	"8"	"6"	"4"	"0"	"3"	"8"	"4"	"9"	"586"	"0"	"15"	"601"	"0"
"39"	"25A"	"4"	"92"	"127"	"190"	"2"	"2"	"1"	"2"	"2"	"1"	"0"	"1"	"4"	"428"	"0"	"8"	"436"	"0"
"40"	"26"	"3"	"283"	"332"	"465"	"8"	"5"	"1"	"5"	"1"	"5"	"3"	"6"	"6"	"1123"	"0"	"10"	"1133"	"0"
"41"	"27"	"9"	"315"	"47"	"250"	"8"	"7"	"11"	"2"	"8"	"8"	"24"	"10"	"11"	"710"	"0"	"26"	"736"	"0"
"42"	"28"	"7"	"311"	"19"	"216"	"4"	"1"	"1"	"1"	"2"	"9"	"10"	"7"	"5"	"593"	"0"	"7"	"600"	"0"
"43"	"29"	"11"	"159"	"140"	"747"	"6"	"10"	"7"	"3"	"1"	"9"	"25"	"7"	"12"	"1137"	"0"	"11"	"1148"	"0"
"44"	"30"	"4"	"6"	"72"	"591"	"10"	"9"	"1"	"1"	"1"	"4"	"13"	"5"	"7"	"724"	"0"	"6"	"730"	"0"
"45"	"31"	"2"	"5"	"76"	"395"	"7"	"6"	"1"	"1"	"1"	"5"	"17"	"0"	"1"	"517"	"0"	"8"	"525"	"0"
"46"	"32"	"10"	"2"	"286"	"500"	"6"	"8"	"7"	"2"	"1"	"14"	"10"	"2"	"3"	"851"	"0"	"9"	"860"	"0"
"47"	"33"	"16"	"8"	"593"	"317"	"9"	"5"	"5"	"3"	"6"	"3"	"4"	"5"	"2"	"976"	"0"	"6"	"982"	"0"
"48"	"34"	"8"	"144"	"407"	"367"	"7"	"7"	"3"	"6"	"2"	"7"	"12"	"7"	"4"	"981"	"0"	"14"	"995"	"0"
"49"	"35"	"8"	"8"	"270"	"470"	"3"	"2"	"6"	"1"	"1"	"5"	"11"	"0"	"4"	"789"	"0"	"7"	"796"	"0"
"50"	"36"	"4"	"2"	"345"	"416"	"7"	"6"	"3"	"4"	"1"	"5"	"10"	"4"	"5"	"812"	"0"	"14"	"826"	"0"
"51"	"37"	"0"	"9"	"7"	"558"	"3"	"4"	"0"	"2"	"1"	"2"	"20"	"2"	"7"	"615"	"0"	"7"	"622"	"0"
"52"	"37A"	"6"	"1"	"13"	"576"	"6"	"3"	"2"	"0"	"1"	"3"	"2"	"4"	"6"	"623"	"0"	"9"	"632"	"0"
"53"	"38"	"7"	"98"	"247"	"470"	"5"	"6"	"4"	"3"	"6"	"4"	"17"	"4"	"8"	"879"	"0"	"12"	"891"	"0"
"54"	"39"	"8"	"128"	"83"	"438"	"9"	"3"	"5"	"2"	"3"	"5"	"13"	"4"	"6"	"707"	"0"	"3"	"710"	"0"
"55"	"40"	"16"	"161"	"107"	"329"	"8"	"14"	"2"	"3"	"2"	"5"	"2"	"2"	"2"	"653"	"0"	"2"	"655"	"0"
"56"	"41"	"11"	"95"	"159"	"497"	"15"	"12"	"7"	"4"	"7"	"9"	"21"	"13"	"13"	"863"	"0"	"27"	"890"	"0"
"57"	"42"	"2"	"132"	"211"	"65"	"6"	"1"	"2"	"4"	"1"	"3"	"5"	"3"	"11"	"446"	"0"	"25"	"471"	"0"
"58"	"43"	"5"	"122"	"117"	"366"	"15"	"7"	"6"	"1"	"6"	"10"	"33"	"5"	"17"	"710"	"0"	"21"	"731"	"0"
"59"	"44"	"6"	"74"	"551"	"184"	"3"	"4"	"4"	"3"	"2"	"5"	"5"	"4"	"7"	"852"	"0"	"18"	"870"	"0"
"60"	"45"	"6"	"9"	"269"	"209"	"1"	"4"	"4"	"2"	"0"	"6"	"15"	"4"	"10"	"539"	"0"	"38"	"577"	"0"
"61"	"46"	"8"	"19"	"339"	"781"	"14"	"9"	"6"	"5"	"2"	"9"	"19"	"10"	"9"	"1230"	"0"	"22"	"1252"	"0"
"62"	"47"	"5"	"4"	"54"	"360"	"6"	"7"	"2"	"1"	"4"	"8"	"18"	"6"	"2"	"477"	"0"	"9"	"486"	"0"
"63"	"48"	"7"	"432"	"55"	"107"	"1"	"2"	"6"	"3"	"3"	"4"	"6"	"3"	"18"	"647"	"0"	"17"	"664"	"0"
"64"	"49"	"20"	"477"	"16"	"123"	"3"	"3"	"1"	"1"	"0"	"3"	"2"	"2"	"4"	"655"	"0"	"2"	"657"	"0"
"65"	"50"	"26"	"676"	"82"	"108"	"5"	"4"	"2"	"2"	"4"	"4"	"8"	"17"	"21"	"959"	"0"	"31"	"990"	"0"
"66"	"51"	"15"	"215"	"129"	"184"	"8"	"9"	"5"	"5"	"1"	"2"	"12"	"8"	"7"	"600"	"0"	"19"	"619"	"0"
"67"	"52"	"5"	"132"	"130"	"310"	"6"	"5"	"4"	"4"	"4"	"9"	"9"	"9"	"9"	"636"	"0"	"16"	"652"	"0"
"68"	"53"	"11"	"127"	"193"	"21"	"1"	"2"	"1"	"2"	"7"	"0"	"1"	"1"	"4"	"371"	"0"	"2"	"373"	"0"
"69"	"54"	"4"	"122"	"35"	"376"	"6"	"3"	"1"	"2"	"3"	"5"	"4"	"1"	"9"	"571"	"0"	"5"	"576"	"0"
"70"	"55"	"11"	"189"	"125"	"351"	"8"	"7"	"6"	"0"	"3"	"2"	"5"	"2"	"3"	"712"	"0"	"2"	"714"	"0"
"71"	"56"	"1"	"22"	"147"	"250"	"4"	"2"	"1"	"1"	"1"	"4"	"4"	"2"	"3"	"442"	"0"	"5"	"447"	"0"
"72"	"57"	"1"	"12"	"402"	"365"	"7"	"5"	"3"	"3"	"5"	"8"	"20"	"9"	"18"	"858"	"0"	"30"	"888"	"0"
"73"	"58"	"2"	"103"	"426"	"392"	"10"	"9"	"5"	"5"	"1"	"8"	"13"	"11"	"13"	"998"	"0"	"12"	"1010"	"0"
"74"	"59"	"10"	"31"	"181"	"460"	"4"	"4"	"2"	"1"	"1"	"3"	"5"	"1"	"1"	"704"	"0"	"4"	"708"	"0"
"75"	"60"	"3"	"47"	"36"	"489"	"6"	"1"	"1"	"2"	"1"	"4"	"22"	"2"	"9"	"623"	"0"	"3"	"626"	"0"
"76"	"61"	"28"	"332"	"152"	"331"	"12"	"10"	"7"	"6"	"6"	"4"	"11"	"6"	"13"	"918"	"0"	"14"	"932"	"0"
"77"	"62"	"7"	"416"	"53"	"422"	"9"	"5"	"3"	"3"	"3"	"11"	"8"	"11"	"5"	"956"	"0"	"21"	"977"	"0"
"78"	"63"	"6"	"204"	"68"	"367"	"11"	"7"	"4"	"1"	"2"	"5"	"4"	"3"	"3"	"685"	"0"	"3"	"688"	"0"
"79"	"64"	"16"	"162"	"145"	"199"	"3"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"3"	"540"	"0"	"1"	"541"	"0"
"80"	"65"	"4"	"53"	"122"	"488"	"5"	"8"	"5"	"4"	"0"	"8"	"11"	"3"	"4"	"715"	"0"	"13"	"728"	"0"
"81"	"66"	"0"	"24"	"112"	"280"	"5"	"7"	"1"	"0"	"2"	"6"	"9"	"1"	"3"	"450"	"0"	"7"	"457"	"0"
"82"	"67"	"14"	"401"	"169"	"381"	"3"	"3"	"8"	"9"	"3"	"9"	"6"	"5"	"17"	"1028"	"0"	"30"	"1058"	"0"
"83"	"68"	"12"	"517"	"70"	"62"	"9"	"3"	"3"	"3"	"4"	"8"	"5"	"6"	"14"	"716"	"0"	"21"	"737"	"0"
"84"	"69"	"11"	"96"	"126"	"566"	"4"	"6"	"1"	"4"	"3"	"3"	"7"	"0"	"9"	"836"	"0"	"7"	"843"	"0"
"85"	"70"	"5"	"83"	"284"	"188"	"8"	"10"	"0"	"3"	"2"	"7"	"14"	"8"	"9"	"621"	"0"	"14"	"635"	"0"
"86"	"71"	"1"	"15"	"138"	"110"	"3"	"0"	"1"	"1"	"2"	"2"	"4"	"2"	"3"	"282"	"0"	"6"	"288"	"0"
"87"	"72"	"11"	"6"	"222"	"571"	"12"	"10"	"5"	"4"	"4"	"2"	"10"	"2"	"4"	"863"	"0"	"9"	"872"	"0"
"88"	"73"	"8"	"4"	"616"	"55"	"1"	"2"	"3"	"1"	"2"	"1"	"6"	"5"	"4"	"708"	"0"	"18"	"726"	"0"
"89"	"74"	"3"	"4"	"166"	"314"	"2"	"5"	"4"	"1"	"2"	"3"	"14"	"4"	"7"	"529"	"0"	"10"	"539"	"0"
"90"	"75"	"18"	"135"	"167"	"185"	"4"	"8"	"2"	"3"	"0"	"6"	"3"	"1"	"1"	"533"	"0"	"4"	"537"	"0"
"91"	"76"	"8"	"3"	"90"	"482"	"8"	"9"	"6"	"1"	"4"	"11"	"16"	"5"	"12"	"655"	"0"	"8"	"663"	"0"
"92"	"77"	"7"	"8"	"478"	"110"	"5"	"3"	"2"	"2"	"4"	"3"	"5"	"7"	"9"	"643"	"0"	"24"	"667"	"0"
"93"	"78"	"16"	"289"	"258"	"244"	"3"	"2"	"3"	"2"	"4"	"6"	"4"	"10"	"9"	"850"	"0"	"14"	"864"	"0"
"94"	"79"	"11"	"219"	"194"	"221"	"3"	"2"	"4"	"2"	"4"	"5"	"10"	"7"	"8"	"690"	"0"	"17"	"707"	"0"
"95"	"80"	"0"	"9"	"37"	"394"	"9"	"7"	"2"	"3"	"1"	"3"	"10"	"2"	"7"	"484"	"0"	"7"	"491"	"0"
"96"	"81"	"9"	"7"	"79"	"524"	"9"	"11"	"4"	"2"	"4"	"6"	"12"	"5"	"3"	"675"	"0"	"12"	"687"	"0"
"97"	"82"	"26"	"22"	"154"	"746"	"19"	"19"	"6"	"6"	"3"	"8"	"12"	"3"	"6"	"1030"	"0"	"19"	"1049"	"0"
"98"	"83"	"14"	"46"	"66"	"280"	"5"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"417"	"0"	"1"	"418"	"0"
"99"	"84"	"5"	"169"	"283"	"267"	"2"	"3"	"6"	"4"	"5"	"7"	"5"	"7"	"12"	"775"	"0"	"12"	"787"	"0"
"100"	"85"	"15"	"428"	"52"	"330"	"5"	"4"	"6"	"4"	"2"	"2"	"3"	"6"	"6"	"863"	"0"	"12"	"875"	"0"
"101"	"86"	"33"	"530"	"116"	"118"	"5"	"6"	"5"	"0"	"5"	"2"	"8"	"7"	"9"	"844"	"0"	"23"	"867"	"0"
"102"	"87"	"13"	"89"	"295"	"411"	"5"	"6"	"4"	"1"	"2"	"6"	"6"	"2"	"6"	"846"	"0"	"11"	"857"	"0"
"103"	"88"	"3"	"20"	"190"	"558"	"3"	"10"	"2"	"3"	"4"	"6"	"10"	"2"	"2"	"813"	"0"	"13"	"826"	"0"
"104"	"89"	"11"	"94"	"142"	"764"	"9"	"5"	"5"	"3"	"3"	"5"	"2"	"2"	"2"	"1047"	"0"	"10"	"1057"	"0"
"105"	"90"	"7"	"221"	"99"	"571"	"8"	"2"	"3"	"7"	"6"	"3"	"14"	"6"	"3"	"950"	"0"	"13"	"963"	"0"
"106"	"91"	"8"	"437"	"39"	"22"	"1"	"7"	"0"	"0"	"0"	"1"	"5"	"3"	"9"	"532"	"0"	"12"	"544"	"0"
"107"	"92"	"12"	"351"	"126"	"127"	"3"	"2"	"1"	"0"	"4"	"4"	"5"	"1"	"16"	"652"	"0"	"12"	"664"	"0"
"108"	"93"	"14"	"81"	"495"	"215"	"5"	"0"	"3"	"1"	"1"	"1"	"2"	"3"	"2"	"823"	"0"	"2"	"825"	"0"
"109"	"94"	"4"	"3"	"412"	"25"	"2"	"0"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"451"	"0"	"0"	"451"	"0"
"110"	"95"	"11"	"409"	"204"	"103"	"2"	"2"	"6"	"7"	"6"	"7"	"7"	"9"	"18"	"791"	"0"	"28"	"819"	"0"
"111"	"96"	"7"	"88"	"285"	"130"	"3"	"5"	"8"	"2"	"4"	"11"	"7"	"1"	"11"	"562"	"0"	"18"	"580"	"0"
"112"	"97"	"1"	"108"	"238"	"47"	"1"	"6"	"3"	"1"	"1"	"3"	"9"	"4"	"5"	"427"	"0"	"12"	"439"	"0"
"113"	"97A"	"15"	"334"	"20"	"31"	"0"	"2"	"1"	"2"	"1"	"3"	"3"	"4"	"7"	"423"	"0"	"2"	"425"	"0"
"114"	"98"	"6"	"22"	"234"	"653"	"8"	"9"	"4"	"8"	"5"	"8"	"22"	"10"	"8"	"997"	"0"	"37"	"1034"	"0"
"115"	"99"	"14"	"163"	"150"	"535"	"14"	"15"	"9"	"9"	"4"	"15"	"15"	"9"	"16"	"968"	"0"	"26"	"994"	"0"
"116"	"100"	"1"	"89"	"86"	"463"	"4"	"2"	"2"	"2"	"3"	"4"	"7"	"1"	"3"	"667"	"0"	"4"	"671"	"0"
"117"	"101"	"7"	"99"	"267"	"547"	"12"	"6"	"8"	"8"	"3"	"6"	"13"	"10"	"6"	"992"	"0"	"15"	"1007"	"0"
"118"	"102"	"5"	"62"	"64"	"305"	"5"	"3"	"4"	"3"	"3"	"6"	"14"	"11"	"8"	"493"	"0"	"26"	"519"	"0"
"119"	"103"	"2"	"35"	"222"	"405"	"6"	"3"	"1"	"0"	"2"	"3"	"9"	"3"	"3"	"694"	"0"	"7"	"701"	"0"
"120"	"104"	"4"	"205"	"235"	"530"	"9"	"3"	"3"	"0"	"4"	"7"	"10"	"11"	"9"	"1030"	"0"	"35"	"1065"	"0"
"121"	"105"	"19"	"330"	"199"	"341"	"3"	"7"	"6"	"4"	"2"	"4"	"8"	"2"	"7"	"932"	"0"	"5"	"937"	"0"
"122"	"106"	"9"	"53"	"391"	"438"	"10"	"6"	"4"	"6"	"8"	"5"	"12"	"6"	"10"	"958"	"0"	"21"	"979"	"0"
"123"	"107"	"26"	"40"	"132"	"617"	"13"	"10"	"6"	"4"	"5"	"10"	"16"	"7"	"12"	"898"	"0"	"32"	"930"	"0"
"124"	"108"	"4"	"42"	"24"	"303"	"5"	"7"	"1"	"0"	"3"	"4"	"9"	"4"	"1"	"407"	"0"	"9"	"416"	"0"
"125"	"109"	"4"	"14"	"169"	"681"	"13"	"6"	"6"	"4"	"2"	"8"	"24"	"9"	"19"	"959"	"0"	"21"	"980"	"0"
"126"	"110"	"10"	"76"	"78"	"580"	"9"	"11"	"2"	"1"	"3"	"4"	"18"	"7"	"6"	"805"	"0"	"31"	"836"	"0"
"127"	"111"	"2"	"13"	"403"	"94"	"3"	"6"	"0"	"0"	"0"	"1"	"0"	"7"	"1"	"530"	"0"	"5"	"535"	"0"
"128"	"112"	"2"	"2"	"10"	"353"	"5"	"4"	"1"	"0"	"1"	"1"	"10"	"5"	"1"	"395"	"0"	"7"	"402"	"0"
"129"	"113"	"19"	"439"	"123"	"198"	"15"	"8"	"4"	"6"	"7"	"6"	"17"	"6"	"21"	"869"	"0"	"33"	"902"	"0"
"130"	"114"	"17"	"373"	"183"	"243"	"3"	"1"	"0"	"3"	"8"	"2"	"11"	"3"	"12"	"859"	"0"	"6"	"865"	"0"
"131"	"115"	"14"	"27"	"273"	"356"	"9"	"5"	"4"	"4"	"2"	"2"	"3"	"1"	"5"	"705"	"0"	"7"	"712"	"0"
"132"	"116"	"12"	"66"	"366"	"410"	"5"	"10"	"2"	"4"	"6"	"7"	"17"	"12"	"13"	"930"	"0"	"22"	"952"	"0"
"133"	"117"	"3"	"299"	"136"	"276"	"2"	"7"	"3"	"2"	"1"	"1"	"13"	"5"	"13"	"761"	"0"	"7"	"768"	"0"
"134"	"118"	"8"	"196"	"228"	"288"	"9"	"9"	"9"	"2"	"5"	"5"	"10"	"2"	"11"	"782"	"0"	"13"	"795"	"0"
"135"	"119"	"5"	"4"	"320"	"252"	"2"	"5"	"2"	"3"	"0"	"2"	"4"	"0"	"1"	"600"	"0"	"3"	"603"	"0"
"136"	"120"	"3"	"173"	"285"	"67"	"2"	"1"	"5"	"0"	"4"	"1"	"1"	"3"	"5"	"550"	"0"	"13"	"563"	"0"
"137"	"121"	"4"	"26"	"221"	"433"	"6"	"12"	"3"	"3"	"2"	"11"	"25"	"10"	"12"	"768"	"0"	"20"	"788"	"0"
"138"	"122"	"4"	"11"	"180"	"279"	"7"	"3"	"4"	"5"	"1"	"5"	"8"	"7"	"1"	"515"	"0"	"14"	"529"	"0"
"139"	"123"	"3"	"81"	"23"	"398"	"6"	"5"	"1"	"0"	"2"	"4"	"5"	"3"	"3"	"534"	"0"	"6"	"540"	"0"
"140"	"124"	"4"	"5"	"416"	"370"	"5"	"4"	"5"	"3"	"2"	"8"	"9"	"6"	"14"	"851"	"0"	"21"	"872"	"0"
"141"	"125"	"19"	"655"	"5"	"38"	"1"	"4"	"2"	"1"	"0"	"2"	"0"	"4"	"10"	"741"	"0"	"8"	"749"	"0"
"142"	"126"	"8"	"434"	"2"	"29"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"4"	"10"	"489"	"0"	"8"	"497"	"0"
"143"	"127"	"4"	"144"	"33"	"311"	"6"	"6"	"0"	"2"	"5"	"6"	"6"	"1"	"5"	"529"	"0"	"18"	"547"	"0"
"144"	"128"	"17"	"373"	"9"	"45"	"3"	"4"	"0"	"2"	"4"	"5"	"4"	"3"	"7"	"476"	"0"	"15"	"491"	"0"
"145"	"129"	"10"	"309"	"235"	"401"	"10"	"5"	"6"	"3"	"5"	"7"	"34"	"9"	"9"	"1043"	"0"	"34"	"1077"	"0"
"146"	"130"	"16"	"752"	"21"	"5"	"2"	"0"	"0"	"3"	"2"	"5"	"4"	"9"	"21"	"840"	"0"	"37"	"877"	"0"
"147"	"131"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"148"	"132"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"149"	"133"	"16"	"264"	"128"	"128"	"5"	"11"	"3"	"7"	"9"	"6"	"8"	"7"	"11"	"603"	"0"	"8"	"611"	"0"
"150"	"134"	"21"	"625"	"104"	"104"	"0"	"4"	"3"	"2"	"0"	"3"	"5"	"5"	"15"	"891"	"0"	"12"	"903"	"0"
"151"	"135"	"17"	"416"	"376"	"99"	"4"	"5"	"11"	"8"	"6"	"10"	"12"	"10"	"14"	"988"	"0"	"24"	"1012"	"0"
"152"	"136"	"10"	"84"	"219"	"79"	"2"	"4"	"1"	"2"	"3"	"2"	"1"	"4"	"0"	"411"	"0"	"3"	"414"	"0"
"153"	"137"	"29"	"412"	"413"	"65"	"3"	"2"	"2"	"4"	"2"	"4"	"5"	"4"	"5"	"950"	"0"	"2"	"952"	"0"
"154"	"138"	"9"	"686"	"7"	"45"	"2"	"1"	"0"	"2"	"2"	"0"	"1"	"2"	"2"	"759"	"0"	"0"	"759"	"0"
"155"	"139"	"3"	"513"	"61"	"93"	"0"	"1"	"2"	"0"	"0"	"2"	"3"	"4"	"2"	"684"	"0"	"6"	"690"	"0"
"156"	"140"	"16"	"523"	"9"	"172"	"1"	"5"	"6"	"3"	"4"	"4"	"4"	"5"	"15"	"767"	"0"	"4"	"771"	"0"
"157"	"141"	"14"	"374"	"237"	"111"	"3"	"7"	"3"	"5"	"1"	"5"	"2"	"6"	"3"	"771"	"0"	"7"	"778"	"0"
"158"	"142"	"11"	"316"	"78"	"59"	"5"	"3"	"4"	"0"	"2"	"8"	"7"	"8"	"6"	"507"	"0"	"25"	"532"	"0"
"159"	"142A"	"4"	"200"	"100"	"38"	"1"	"5"	"3"	"3"	"3"	"8"	"8"	"6"	"7"	"386"	"0"	"22"	"408"	"0"
"160"	"143"	"23"	"349"	"19"	"88"	"2"	"4"	"5"	"8"	"4"	"3"	"6"	"6"	"19"	"536"	"0"	"12"	"548"	"0"
"161"	"144"	"4"	"212"	"291"	"45"	"4"	"0"	"2"	"4"	"5"	"2"	"8"	"3"	"4"	"584"	"0"	"17"	"601"	"0"
"162"	"145"	"20"	"517"	"61"	"56"	"3"	"11"	"6"	"4"	"8"	"9"	"16"	"10"	"20"	"741"	"0"	"35"	"776"	"0"
"163"	"146"	"25"	"480"	"122"	"259"	"3"	"5"	"3"	"4"	"4"	"2"	"7"	"2"	"17"	"933"	"0"	"31"	"964"	"0"
"164"	"147"	"14"	"99"	"292"	"410"	"7"	"8"	"6"	"6"	"4"	"7"	"10"	"3"	"9"	"875"	"0"	"16"	"891"	"0"
"165"	"148"	"3"	"14"	"276"	"292"	"2"	"6"	"2"	"3"	"3"	"1"	"4"	"1"	"0"	"607"	"0"	"1"	"608"	"0"
"166"	"149"	"8"	"124"	"157"	"693"	"13"	"10"	"3"	"10"	"7"	"10"	"19"	"8"	"9"	"1071"	"0"	"16"	"1087"	"0"
"167"	"150"	"7"	"7"	"317"	"307"	"3"	"4"	"3"	"1"	"0"	"6"	"1"	"1"	"0"	"657"	"0"	"7"	"664"	"0"
"168"	"151"	"10"	"50"	"169"	"306"	"3"	"2"	"2"	"1"	"4"	"3"	"9"	"6"	"7"	"572"	"0"	"13"	"585"	"0"
"169"	"151A"	"4"	"109"	"117"	"156"	"5"	"1"	"1"	"0"	"1"	"0"	"1"	"2"	"4"	"401"	"0"	"4"	"405"	"0"
"170"	"152"	"10"	"116"	"170"	"629"	"6"	"10"	"4"	"4"	"1"	"9"	"9"	"2"	"2"	"972"	"0"	"3"	"975"	"0"
"171"	"153"	"4"	"22"	"49"	"375"	"5"	"4"	"2"	"9"	"6"	"5"	"9"	"6"	"4"	"500"	"0"	"15"	"515"	"0"
