"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"25"	"13"	"220"	"18"	"28"	"594"	"14"	"6"	"1"	"6"	"17"	"20"	"7"	"19"	"950"	"0"	"34"	"984"	"0"
"26"	"14"	"193"	"15"	"15"	"289"	"4"	"1"	"5"	"0"	"12"	"7"	"1"	"8"	"550"	"0"	"29"	"579"	"0"
"27"	"14A"	"288"	"20"	"12"	"199"	"11"	"5"	"4"	"3"	"5"	"3"	"1"	"1"	"552"	"0"	"4"	"556"	"0"
"28"	"15"	"214"	"23"	"8"	"328"	"8"	"4"	"4"	"6"	"5"	"11"	"3"	"5"	"619"	"0"	"13"	"632"	"0"
"29"	"15A"	"122"	"28"	"11"	"264"	"24"	"4"	"4"	"6"	"8"	"14"	"10"	"12"	"507"	"0"	"22"	"529"	"0"
"30"	"16"	"201"	"30"	"11"	"551"	"19"	"7"	"5"	"2"	"20"	"13"	"8"	"7"	"874"	"0"	"19"	"893"	"0"
"31"	"17"	"365"	"41"	"42"	"407"	"7"	"5"	"5"	"1"	"18"	"19"	"11"	"13"	"934"	"0"	"34"	"968"	"0"
"32"	"18"	"11"	"4"	"12"	"323"	"14"	"1"	"1"	"0"	"3"	"9"	"5"	"8"	"391"	"0"	"13"	"404"	"0"
"33"	"19"	"381"	"18"	"48"	"238"	"5"	"2"	"3"	"2"	"9"	"10"	"7"	"17"	"740"	"0"	"31"	"771"	"0"
"34"	"20"	"108"	"12"	"7"	"196"	"3"	"6"	"3"	"0"	"7"	"6"	"2"	"4"	"354"	"0"	"5"	"359"	"0"
"35"	"21"	"263"	"21"	"61"	"203"	"6"	"3"	"11"	"4"	"7"	"7"	"0"	"1"	"587"	"0"	"8"	"595"	"0"
"36"	"22"	"429"	"24"	"14"	"285"	"18"	"4"	"2"	"4"	"18"	"7"	"2"	"2"	"809"	"0"	"31"	"840"	"0"
"37"	"23"	"373"	"30"	"151"	"298"	"7"	"8"	"4"	"12"	"41"	"16"	"19"	"13"	"972"	"0"	"26"	"998"	"0"
"38"	"24"	"132"	"19"	"12"	"740"	"10"	"2"	"5"	"4"	"4"	"6"	"2"	"2"	"938"	"0"	"6"	"944"	"0"
"39"	"25"	"342"	"33"	"23"	"180"	"5"	"3"	"6"	"0"	"2"	"7"	"1"	"6"	"608"	"0"	"13"	"621"	"0"
"40"	"26"	"308"	"17"	"16"	"156"	"1"	"4"	"1"	"2"	"15"	"7"	"4"	"4"	"535"	"0"	"11"	"546"	"0"
"41"	"27"	"523"	"25"	"28"	"151"	"18"	"5"	"7"	"3"	"5"	"3"	"1"	"0"	"769"	"0"	"1"	"770"	"0"
"42"	"28"	"201"	"20"	"35"	"492"	"10"	"6"	"5"	"2"	"18"	"17"	"4"	"11"	"821"	"0"	"21"	"842"	"0"
"43"	"29"	"51"	"8"	"8"	"462"	"9"	"0"	"1"	"1"	"2"	"6"	"1"	"6"	"555"	"0"	"6"	"561"	"0"
"44"	"30"	"77"	"5"	"10"	"686"	"7"	"0"	"2"	"0"	"4"	"7"	"1"	"4"	"803"	"0"	"10"	"813"	"0"
"45"	"31"	"177"	"9"	"17"	"422"	"5"	"3"	"2"	"0"	"5"	"5"	"3"	"3"	"651"	"0"	"11"	"662"	"0"
"46"	"32"	"257"	"14"	"15"	"532"	"4"	"3"	"3"	"2"	"12"	"7"	"4"	"1"	"854"	"0"	"12"	"866"	"0"
"47"	"33"	"250"	"16"	"9"	"469"	"9"	"2"	"2"	"5"	"28"	"9"	"1"	"11"	"811"	"0"	"22"	"833"	"0"
"48"	"34"	"635"	"17"	"18"	"332"	"4"	"2"	"2"	"2"	"30"	"14"	"5"	"4"	"1065"	"0"	"13"	"1078"	"0"
"49"	"35"	"215"	"15"	"22"	"291"	"2"	"2"	"0"	"2"	"11"	"3"	"4"	"3"	"570"	"0"	"5"	"575"	"0"
"50"	"35A"	"178"	"11"	"38"	"164"	"1"	"0"	"0"	"2"	"5"	"5"	"0"	"0"	"404"	"0"	"3"	"407"	"0"
"51"	"36"	"235"	"27"	"54"	"179"	"0"	"2"	"2"	"5"	"30"	"12"	"3"	"14"	"563"	"0"	"19"	"582"	"0"
"52"	"37"	"281"	"26"	"33"	"149"	"4"	"8"	"5"	"5"	"6"	"6"	"3"	"3"	"529"	"0"	"10"	"539"	"0"
"53"	"38"	"202"	"11"	"14"	"338"	"4"	"6"	"4"	"0"	"6"	"6"	"4"	"3"	"598"	"0"	"9"	"607"	"0"
"54"	"39"	"277"	"18"	"20"	"229"	"7"	"3"	"2"	"3"	"24"	"5"	"2"	"11"	"601"	"0"	"12"	"613"	"0"
"55"	"40"	"143"	"22"	"22"	"272"	"2"	"0"	"2"	"1"	"6"	"2"	"4"	"3"	"479"	"0"	"5"	"484"	"0"
"56"	"41"	"94"	"14"	"14"	"424"	"5"	"0"	"2"	"3"	"5"	"7"	"3"	"7"	"578"	"0"	"6"	"584"	"0"
"57"	"42"	"446"	"28"	"7"	"405"	"6"	"3"	"3"	"1"	"2"	"8"	"3"	"4"	"916"	"0"	"9"	"925"	"0"
"58"	"43"	"223"	"19"	"9"	"194"	"12"	"8"	"3"	"3"	"14"	"16"	"9"	"8"	"518"	"0"	"23"	"541"	"0"
"59"	"44"	"325"	"14"	"16"	"97"	"8"	"6"	"3"	"0"	"5"	"1"	"2"	"2"	"479"	"0"	"12"	"491"	"0"
"60"	"45"	"207"	"17"	"10"	"305"	"2"	"1"	"1"	"0"	"3"	"7"	"1"	"1"	"555"	"0"	"5"	"560"	"0"
"61"	"46"	"255"	"17"	"14"	"287"	"7"	"0"	"5"	"2"	"6"	"14"	"4"	"10"	"621"	"0"	"19"	"640"	"0"
"62"	"47"	"166"	"9"	"12"	"432"	"9"	"2"	"0"	"1"	"8"	"8"	"1"	"7"	"655"	"0"	"18"	"673"	"0"
"63"	"48"	"313"	"39"	"68"	"393"	"19"	"1"	"5"	"1"	"13"	"11"	"6"	"11"	"880"	"0"	"19"	"899"	"0"
"64"	"49"	"145"	"16"	"29"	"451"	"8"	"3"	"11"	"2"	"11"	"10"	"3"	"5"	"694"	"0"	"19"	"713"	"0"
"65"	"50"	"358"	"43"	"43"	"285"	"12"	"9"	"4"	"0"	"18"	"11"	"8"	"15"	"806"	"0"	"29"	"835"	"0"
"66"	"51"	"89"	"6"	"16"	"477"	"19"	"5"	"9"	"4"	"7"	"15"	"9"	"10"	"666"	"0"	"7"	"673"	"0"
"67"	"52"	"245"	"52"	"23"	"365"	"8"	"3"	"7"	"3"	"6"	"7"	"2"	"7"	"728"	"0"	"12"	"740"	"0"
"68"	"53"	"278"	"79"	"12"	"251"	"7"	"6"	"3"	"0"	"18"	"5"	"2"	"5"	"666"	"0"	"7"	"673"	"0"
"69"	"54"	"142"	"16"	"12"	"204"	"3"	"1"	"3"	"4"	"1"	"4"	"1"	"3"	"394"	"0"	"2"	"396"	"0"
"70"	"55"	"291"	"25"	"12"	"238"	"3"	"5"	"7"	"4"	"18"	"12"	"6"	"8"	"629"	"0"	"23"	"652"	"0"
"71"	"56"	"238"	"27"	"53"	"415"	"11"	"4"	"4"	"0"	"8"	"12"	"1"	"9"	"782"	"0"	"7"	"789"	"0"
"72"	"57"	"224"	"24"	"113"	"167"	"5"	"3"	"7"	"8"	"9"	"5"	"1"	"6"	"572"	"0"	"11"	"583"	"0"
"73"	"58"	"474"	"35"	"19"	"464"	"11"	"5"	"7"	"7"	"12"	"22"	"4"	"12"	"1072"	"0"	"11"	"1083"	"0"
"74"	"59"	"426"	"6"	"11"	"168"	"2"	"2"	"10"	"2"	"4"	"2"	"4"	"1"	"638"	"0"	"6"	"644"	"0"
"75"	"60"	"220"	"15"	"4"	"216"	"3"	"5"	"11"	"5"	"5"	"5"	"3"	"7"	"499"	"0"	"10"	"509"	"0"
"76"	"61"	"375"	"39"	"41"	"260"	"8"	"8"	"9"	"8"	"9"	"5"	"2"	"4"	"768"	"0"	"6"	"774"	"0"
"77"	"62"	"451"	"24"	"28"	"475"	"7"	"5"	"1"	"6"	"16"	"13"	"1"	"16"	"1043"	"0"	"15"	"1058"	"0"
"78"	"63"	"553"	"8"	"4"	"412"	"5"	"1"	"2"	"5"	"11"	"13"	"7"	"8"	"1029"	"0"	"18"	"1047"	"0"
"79"	"64"	"155"	"12"	"9"	"119"	"2"	"0"	"1"	"0"	"5"	"1"	"1"	"3"	"308"	"0"	"2"	"310"	"0"
"80"	"65"	"193"	"11"	"18"	"460"	"4"	"1"	"0"	"0"	"3"	"13"	"0"	"4"	"707"	"0"	"6"	"713"	"0"
"81"	"66"	"344"	"12"	"54"	"218"	"7"	"0"	"2"	"5"	"10"	"5"	"2"	"7"	"666"	"0"	"26"	"692"	"0"
"82"	"67"	"344"	"24"	"32"	"262"	"3"	"3"	"1"	"3"	"16"	"9"	"4"	"9"	"710"	"0"	"21"	"731"	"0"
"83"	"68"	"372"	"33"	"100"	"187"	"9"	"6"	"3"	"8"	"27"	"12"	"13"	"14"	"784"	"0"	"35"	"819"	"0"
"84"	"69"	"208"	"12"	"8"	"504"	"6"	"2"	"1"	"1"	"3"	"1"	"2"	"1"	"749"	"0"	"5"	"754"	"0"
"85"	"70"	"118"	"13"	"52"	"401"	"5"	"0"	"0"	"0"	"3"	"4"	"2"	"3"	"601"	"0"	"8"	"609"	"0"
"86"	"71"	"228"	"17"	"10"	"454"	"5"	"5"	"3"	"1"	"11"	"11"	"5"	"11"	"761"	"0"	"35"	"796"	"0"
"87"	"72"	"229"	"17"	"64"	"477"	"12"	"4"	"2"	"5"	"11"	"22"	"7"	"14"	"864"	"0"	"39"	"903"	"0"
"88"	"73"	"269"	"9"	"15"	"231"	"5"	"1"	"3"	"1"	"0"	"7"	"0"	"3"	"544"	"0"	"8"	"552"	"0"
"89"	"74"	"306"	"12"	"16"	"166"	"4"	"4"	"1"	"2"	"6"	"4"	"1"	"2"	"524"	"0"	"9"	"533"	"0"
"90"	"75"	"392"	"7"	"15"	"171"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"3"	"592"	"0"	"5"	"597"	"0"
"91"	"76"	"330"	"25"	"7"	"307"	"5"	"5"	"3"	"3"	"5"	"5"	"0"	"1"	"696"	"0"	"11"	"707"	"0"
"92"	"77"	"194"	"10"	"36"	"322"	"16"	"2"	"1"	"2"	"4"	"6"	"3"	"2"	"598"	"0"	"2"	"600"	"0"
"93"	"78"	"201"	"27"	"50"	"395"	"9"	"3"	"0"	"1"	"6"	"5"	"4"	"12"	"713"	"0"	"17"	"730"	"0"
"94"	"79"	"432"	"14"	"9"	"173"	"5"	"1"	"1"	"1"	"5"	"3"	"2"	"0"	"646"	"0"	"3"	"649"	"0"
"95"	"80"	"284"	"19"	"77"	"471"	"5"	"3"	"3"	"4"	"14"	"10"	"4"	"11"	"905"	"0"	"22"	"927"	"0"
"96"	"81"	"86"	"20"	"51"	"642"	"8"	"1"	"2"	"0"	"7"	"9"	"5"	"5"	"836"	"0"	"6"	"842"	"0"
"97"	"82"	"166"	"13"	"14"	"128"	"4"	"2"	"1"	"1"	"7"	"3"	"5"	"2"	"346"	"0"	"8"	"354"	"0"
"98"	"83"	"95"	"10"	"82"	"100"	"7"	"1"	"2"	"4"	"0"	"3"	"4"	"3"	"311"	"0"	"3"	"314"	"0"
"99"	"84"	"251"	"11"	"4"	"340"	"8"	"7"	"1"	"1"	"1"	"12"	"2"	"4"	"642"	"0"	"17"	"659"	"0"
"100"	"85"	"350"	"17"	"1"	"217"	"7"	"7"	"2"	"2"	"5"	"6"	"2"	"2"	"618"	"0"	"5"	"623"	"0"
"101"	"85A"	"193"	"13"	"6"	"155"	"1"	"1"	"2"	"1"	"11"	"9"	"3"	"9"	"404"	"0"	"18"	"422"	"0"
"102"	"86"	"144"	"12"	"69"	"156"	"11"	"5"	"1"	"6"	"9"	"11"	"5"	"7"	"436"	"0"	"19"	"455"	"0"
"103"	"87"	"387"	"23"	"11"	"185"	"16"	"5"	"5"	"2"	"17"	"14"	"15"	"31"	"711"	"0"	"0"	"711"	"0"
"104"	"88"	"570"	"37"	"55"	"152"	"6"	"5"	"3"	"8"	"29"	"9"	"9"	"12"	"895"	"0"	"34"	"929"	"0"
"105"	"89"	"570"	"22"	"7"	"99"	"2"	"4"	"2"	"1"	"6"	"0"	"2"	"3"	"718"	"0"	"15"	"733"	"0"
"106"	"90"	"388"	"11"	"10"	"100"	"1"	"1"	"0"	"2"	"2"	"7"	"2"	"3"	"527"	"0"	"14"	"541"	"0"
"107"	"91"	"409"	"10"	"1"	"123"	"1"	"2"	"3"	"3"	"9"	"3"	"0"	"2"	"566"	"0"	"15"	"581"	"0"
"108"	"92"	"509"	"25"	"5"	"294"	"5"	"2"	"1"	"0"	"6"	"2"	"0"	"2"	"851"	"0"	"9"	"860"	"0"
"109"	"93"	"441"	"11"	"5"	"105"	"0"	"1"	"0"	"1"	"6"	"5"	"1"	"10"	"586"	"0"	"15"	"601"	"0"
"110"	"94"	"379"	"16"	"28"	"174"	"15"	"0"	"2"	"1"	"3"	"5"	"6"	"2"	"631"	"0"	"9"	"640"	"0"
"111"	"95"	"420"	"7"	"11"	"124"	"1"	"0"	"0"	"0"	"9"	"3"	"0"	"4"	"579"	"0"	"18"	"597"	"0"
"112"	"95A"	"602"	"4"	"3"	"26"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"639"	"0"	"11"	"650"	"0"
"113"	"96"	"541"	"7"	"7"	"29"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"590"	"0"	"15"	"605"	"0"
"114"	"97"	"300"	"7"	"1"	"138"	"6"	"1"	"0"	"1"	"3"	"8"	"1"	"2"	"468"	"0"	"21"	"489"	"0"
"115"	"98"	"740"	"13"	"28"	"215"	"1"	"1"	"2"	"2"	"14"	"4"	"4"	"11"	"1035"	"0"	"30"	"1065"	"0"
"116"	"99"	"752"	"39"	"16"	"158"	"10"	"5"	"1"	"2"	"9"	"3"	"1"	"5"	"1001"	"0"	"18"	"1019"	"0"
"117"	"100"	"297"	"9"	"7"	"278"	"5"	"0"	"2"	"1"	"5"	"1"	"1"	"1"	"607"	"0"	"3"	"610"	"0"
"118"	"100A"	"294"	"9"	"5"	"170"	"3"	"2"	"0"	"0"	"2"	"3"	"0"	"2"	"490"	"0"	"18"	"508"	"0"
"119"	"101"	"486"	"17"	"11"	"120"	"4"	"2"	"1"	"1"	"9"	"9"	"1"	"9"	"670"	"0"	"42"	"712"	"0"
"120"	"102"	"135"	"19"	"12"	"371"	"12"	"2"	"2"	"0"	"8"	"11"	"9"	"7"	"588"	"0"	"12"	"600"	"0"
"121"	"103"	"249"	"15"	"32"	"511"	"9"	"2"	"4"	"7"	"14"	"22"	"6"	"22"	"893"	"0"	"58"	"951"	"0"
"122"	"104"	"278"	"9"	"10"	"624"	"9"	"3"	"1"	"4"	"8"	"10"	"1"	"4"	"961"	"0"	"20"	"981"	"0"
"123"	"105"	"353"	"13"	"10"	"249"	"6"	"5"	"3"	"3"	"11"	"9"	"5"	"8"	"675"	"0"	"30"	"705"	"0"
"124"	"106"	"318"	"20"	"9"	"379"	"9"	"5"	"3"	"2"	"10"	"10"	"2"	"8"	"775"	"0"	"19"	"794"	"0"
"125"	"107"	"408"	"26"	"77"	"472"	"4"	"2"	"3"	"4"	"8"	"13"	"1"	"8"	"1026"	"0"	"10"	"1036"	"0"
"126"	"108"	"579"	"20"	"8"	"223"	"5"	"3"	"3"	"2"	"10"	"6"	"2"	"4"	"865"	"0"	"15"	"880"	"0"
"127"	"109"	"428"	"16"	"2"	"173"	"2"	"0"	"2"	"1"	"8"	"8"	"0"	"5"	"645"	"0"	"25"	"670"	"0"
"128"	"109A"	"400"	"12"	"19"	"94"	"3"	"9"	"0"	"2"	"1"	"2"	"0"	"0"	"542"	"0"	"4"	"546"	"0"
"129"	"110"	"437"	"13"	"45"	"371"	"5"	"4"	"0"	"4"	"18"	"14"	"5"	"4"	"920"	"0"	"19"	"939"	"0"
"130"	"111"	"191"	"12"	"11"	"95"	"1"	"0"	"0"	"0"	"3"	"1"	"3"	"2"	"319"	"0"	"16"	"335"	"0"
"131"	"112"	"256"	"8"	"11"	"123"	"5"	"0"	"1"	"0"	"5"	"5"	"1"	"0"	"415"	"0"	"7"	"422"	"0"
"132"	"113"	"256"	"21"	"22"	"534"	"11"	"3"	"0"	"0"	"16"	"4"	"4"	"8"	"879"	"0"	"20"	"899"	"0"
"133"	"114"	"236"	"24"	"4"	"151"	"6"	"1"	"1"	"1"	"3"	"1"	"0"	"3"	"431"	"0"	"0"	"431"	"0"
"134"	"114A"	"310"	"43"	"4"	"183"	"15"	"6"	"1"	"1"	"11"	"4"	"1"	"3"	"582"	"0"	"9"	"591"	"0"
"135"	"115"	"449"	"44"	"15"	"436"	"7"	"8"	"3"	"5"	"20"	"17"	"4"	"11"	"1019"	"0"	"32"	"1051"	"0"
"136"	"116"	"397"	"23"	"10"	"144"	"2"	"2"	"1"	"0"	"10"	"1"	"5"	"6"	"601"	"0"	"8"	"609"	"0"
"137"	"117"	"478"	"32"	"17"	"347"	"3"	"2"	"1"	"6"	"10"	"12"	"3"	"7"	"918"	"0"	"30"	"948"	"0"
"138"	"118"	"408"	"34"	"19"	"348"	"11"	"2"	"2"	"3"	"19"	"15"	"7"	"15"	"883"	"0"	"33"	"916"	"0"
"139"	"119"	"260"	"30"	"11"	"319"	"6"	"3"	"2"	"0"	"9"	"7"	"1"	"2"	"650"	"0"	"11"	"661"	"0"
"140"	"120"	"362"	"23"	"12"	"186"	"6"	"3"	"4"	"4"	"17"	"3"	"2"	"13"	"635"	"0"	"30"	"665"	"0"
"141"	"121"	"274"	"27"	"8"	"215"	"7"	"1"	"3"	"3"	"9"	"3"	"2"	"2"	"554"	"0"	"5"	"559"	"0"
"142"	"122"	"510"	"46"	"12"	"345"	"9"	"5"	"3"	"4"	"21"	"15"	"3"	"9"	"982"	"0"	"29"	"1011"	"0"
"143"	"123"	"177"	"13"	"8"	"264"	"2"	"3"	"0"	"0"	"10"	"4"	"0"	"4"	"485"	"0"	"7"	"492"	"0"
"144"	"124"	"282"	"25"	"2"	"194"	"12"	"4"	"1"	"1"	"7"	"7"	"0"	"5"	"540"	"0"	"13"	"553"	"0"
"145"	"125"	"185"	"24"	"5"	"345"	"1"	"1"	"0"	"0"	"3"	"2"	"2"	"3"	"571"	"0"	"7"	"578"	"0"
"146"	"126"	"295"	"23"	"4"	"185"	"0"	"1"	"1"	"1"	"4"	"3"	"1"	"1"	"519"	"0"	"3"	"522"	"0"
"147"	"127"	"386"	"18"	"3"	"348"	"5"	"3"	"1"	"4"	"12"	"3"	"0"	"4"	"787"	"0"	"5"	"792"	"0"
"148"	"128"	"446"	"30"	"6"	"331"	"12"	"1"	"1"	"4"	"8"	"5"	"1"	"3"	"848"	"0"	"6"	"854"	"0"
"149"	"129"	"283"	"22"	"11"	"616"	"5"	"4"	"2"	"0"	"9"	"12"	"3"	"4"	"971"	"0"	"19"	"990"	"0"
"150"	"130"	"295"	"17"	"15"	"233"	"2"	"6"	"4"	"4"	"4"	"2"	"2"	"5"	"589"	"0"	"2"	"591"	"0"
"151"	"131"	"228"	"10"	"0"	"345"	"3"	"3"	"0"	"0"	"3"	"4"	"0"	"3"	"599"	"0"	"7"	"606"	"0"
"152"	"132"	"285"	"11"	"2"	"237"	"35"	"1"	"1"	"3"	"2"	"4"	"2"	"3"	"586"	"0"	"7"	"593"	"0"
"153"	"133"	"261"	"24"	"7"	"637"	"14"	"7"	"4"	"8"	"8"	"17"	"6"	"6"	"999"	"0"	"7"	"1006"	"0"
"154"	"134"	"207"	"9"	"10"	"118"	"4"	"1"	"1"	"2"	"1"	"3"	"2"	"6"	"364"	"0"	"17"	"381"	"0"
"155"	"135"	"264"	"10"	"14"	"194"	"3"	"2"	"0"	"0"	"3"	"2"	"0"	"1"	"493"	"0"	"5"	"498"	"0"
"156"	"136"	"407"	"18"	"4"	"197"	"90"	"4"	"6"	"1"	"8"	"10"	"1"	"1"	"747"	"0"	"9"	"756"	"0"
"157"	"137"	"305"	"24"	"7"	"385"	"6"	"2"	"2"	"2"	"12"	"8"	"3"	"9"	"765"	"0"	"23"	"788"	"0"
"158"	"138"	"124"	"18"	"20"	"283"	"6"	"3"	"1"	"2"	"9"	"3"	"2"	"5"	"476"	"0"	"16"	"492"	"0"
"159"	"139"	"420"	"32"	"30"	"559"	"11"	"3"	"1"	"2"	"4"	"12"	"4"	"2"	"1080"	"0"	"9"	"1089"	"0"
"160"	"140"	"272"	"41"	"36"	"439"	"50"	"6"	"6"	"4"	"19"	"17"	"14"	"21"	"925"	"0"	"38"	"963"	"0"
"161"	"141"	"257"	"7"	"38"	"212"	"8"	"1"	"2"	"2"	"5"	"10"	"7"	"9"	"558"	"0"	"19"	"577"	"0"
"162"	"142"	"226"	"18"	"12"	"689"	"13"	"10"	"4"	"5"	"20"	"36"	"9"	"21"	"1063"	"0"	"52"	"1115"	"0"
"163"	"143"	"322"	"15"	"9"	"112"	"2"	"0"	"0"	"1"	"3"	"6"	"0"	"2"	"472"	"0"	"19"	"491"	"0"
"164"	"144"	"522"	"23"	"6"	"56"	"3"	"1"	"2"	"0"	"7"	"5"	"1"	"6"	"632"	"0"	"33"	"665"	"0"
"165"	"145"	"297"	"22"	"13"	"309"	"17"	"5"	"4"	"4"	"9"	"5"	"5"	"4"	"694"	"0"	"4"	"698"	"0"
"166"	"146"	"284"	"33"	"11"	"445"	"13"	"3"	"4"	"6"	"25"	"15"	"4"	"18"	"861"	"0"	"33"	"894"	"0"
"167"	"147"	"212"	"14"	"14"	"274"	"5"	"7"	"2"	"0"	"11"	"4"	"2"	"4"	"549"	"0"	"35"	"584"	"0"
"168"	"148"	"103"	"12"	"14"	"709"	"11"	"2"	"3"	"5"	"4"	"24"	"3"	"18"	"908"	"0"	"7"	"915"	"0"
"169"	"149"	"239"	"9"	"30"	"151"	"3"	"2"	"2"	"5"	"9"	"4"	"0"	"4"	"458"	"0"	"12"	"470"	"0"
"170"	"149A"	"447"	"18"	"18"	"156"	"2"	"1"	"0"	"7"	"7"	"2"	"1"	"0"	"659"	"0"	"17"	"676"	"0"
"171"	"150"	"269"	"34"	"14"	"452"	"73"	"8"	"7"	"8"	"18"	"22"	"9"	"10"	"924"	"0"	"52"	"976"	"0"
"172"	"151"	"273"	"17"	"5"	"97"	"2"	"0"	"1"	"1"	"12"	"2"	"1"	"4"	"415"	"0"	"13"	"428"	"0"
"173"	"151A"	"371"	"21"	"4"	"146"	"7"	"0"	"5"	"0"	"7"	"6"	"1"	"2"	"570"	"0"	"14"	"584"	"0"
"174"	"152"	"285"	"13"	"5"	"149"	"3"	"0"	"5"	"1"	"6"	"8"	"1"	"5"	"481"	"0"	"17"	"498"	"0"
"175"	"152A"	"297"	"13"	"15"	"89"	"4"	"2"	"2"	"2"	"10"	"3"	"5"	"5"	"447"	"0"	"23"	"470"	"0"
"176"	"153"	"357"	"18"	"186"	"292"	"6"	"3"	"5"	"6"	"2"	"9"	"6"	"3"	"893"	"0"	"18"	"911"	"0"
"177"	"154"	"556"	"39"	"17"	"172"	"6"	"4"	"4"	"5"	"26"	"8"	"4"	"7"	"848"	"0"	"32"	"880"	"0"
"178"	"155"	"554"	"26"	"6"	"142"	"3"	"6"	"67"	"8"	"13"	"4"	"4"	"11"	"844"	"0"	"33"	"877"	"0"
"179"	"156"	"341"	"12"	"6"	"209"	"5"	"0"	"1"	"2"	"1"	"2"	"3"	"2"	"584"	"0"	"1"	"585"	"0"
"180"	"157"	"235"	"12"	"19"	"239"	"8"	"1"	"3"	"1"	"8"	"9"	"2"	"12"	"549"	"0"	"26"	"575"	"0"
