"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"22"	"10"	"148"	"1"	"166"	"329"	"3"	"4"	"1"	"3"	"5"	"2"	"3"	"9"	"11"	"11"	"11"	"707"	"0"	"23"	"730"	"0"
"23"	"11"	"156"	"4"	"211"	"135"	"8"	"3"	"1"	"1"	"3"	"4"	"2"	"3"	"18"	"4"	"3"	"556"	"0"	"10"	"566"	"0"
"24"	"12"	"84"	"4"	"232"	"235"	"5"	"1"	"1"	"0"	"0"	"6"	"5"	"8"	"11"	"5"	"9"	"606"	"0"	"8"	"614"	"0"
"25"	"13"	"89"	"2"	"136"	"264"	"6"	"3"	"1"	"4"	"0"	"1"	"4"	"4"	"5"	"4"	"7"	"530"	"0"	"12"	"542"	"0"
"26"	"14"	"71"	"2"	"136"	"273"	"5"	"6"	"2"	"0"	"0"	"4"	"2"	"3"	"5"	"10"	"5"	"524"	"0"	"4"	"528"	"0"
"27"	"15"	"260"	"7"	"130"	"227"	"4"	"5"	"0"	"3"	"4"	"4"	"1"	"7"	"9"	"6"	"6"	"673"	"0"	"13"	"686"	"0"
"28"	"16"	"137"	"1"	"94"	"253"	"3"	"5"	"1"	"1"	"4"	"7"	"4"	"4"	"7"	"5"	"1"	"527"	"0"	"6"	"533"	"0"
"29"	"17"	"163"	"4"	"23"	"167"	"3"	"3"	"1"	"3"	"1"	"0"	"3"	"9"	"2"	"5"	"5"	"392"	"0"	"6"	"398"	"0"
"30"	"18"	"128"	"3"	"206"	"291"	"10"	"3"	"0"	"3"	"5"	"5"	"7"	"7"	"13"	"7"	"10"	"698"	"0"	"22"	"720"	"0"
"31"	"19"	"30"	"2"	"407"	"18"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"14"	"11"	"3"	"489"	"0"	"8"	"497"	"0"
"32"	"20"	"224"	"2"	"159"	"107"	"2"	"3"	"0"	"0"	"1"	"13"	"2"	"8"	"9"	"6"	"8"	"544"	"0"	"11"	"555"	"0"
"33"	"21"	"60"	"1"	"89"	"495"	"13"	"2"	"0"	"1"	"7"	"43"	"11"	"9"	"15"	"4"	"5"	"755"	"0"	"9"	"764"	"0"
"34"	"22"	"123"	"6"	"131"	"75"	"3"	"3"	"2"	"0"	"0"	"3"	"3"	"4"	"4"	"3"	"6"	"366"	"0"	"8"	"374"	"0"
"35"	"23"	"99"	"3"	"53"	"38"	"0"	"0"	"1"	"3"	"0"	"11"	"1"	"5"	"3"	"3"	"7"	"227"	"0"	"4"	"231"	"0"
"36"	"24"	"43"	"6"	"95"	"34"	"5"	"0"	"1"	"1"	"2"	"1"	"1"	"2"	"3"	"0"	"2"	"196"	"0"	"0"	"196"	"0"
"37"	"25"	"436"	"13"	"120"	"171"	"5"	"4"	"1"	"6"	"3"	"9"	"1"	"7"	"7"	"6"	"5"	"794"	"0"	"12"	"806"	"0"
"38"	"26"	"44"	"1"	"386"	"45"	"8"	"2"	"2"	"1"	"3"	"1"	"4"	"7"	"19"	"13"	"5"	"541"	"0"	"11"	"552"	"0"
"39"	"27"	"115"	"8"	"31"	"333"	"3"	"3"	"0"	"0"	"1"	"3"	"3"	"3"	"11"	"4"	"7"	"525"	"0"	"17"	"542"	"0"
"40"	"28"	"182"	"3"	"29"	"141"	"3"	"1"	"1"	"1"	"1"	"1"	"0"	"4"	"9"	"2"	"5"	"383"	"0"	"14"	"397"	"0"
"41"	"29"	"86"	"3"	"94"	"129"	"2"	"2"	"0"	"0"	"0"	"0"	"2"	"5"	"4"	"6"	"2"	"335"	"0"	"10"	"345"	"0"
"42"	"30"	"73"	"2"	"92"	"112"	"4"	"1"	"1"	"1"	"2"	"10"	"1"	"3"	"5"	"7"	"3"	"317"	"0"	"14"	"331"	"0"
"43"	"31"	"67"	"6"	"216"	"83"	"2"	"2"	"1"	"1"	"2"	"4"	"0"	"7"	"7"	"3"	"3"	"404"	"0"	"5"	"409"	"0"
"44"	"32"	"75"	"1"	"172"	"198"	"3"	"2"	"0"	"1"	"2"	"6"	"4"	"2"	"4"	"1"	"3"	"474"	"0"	"2"	"476"	"0"
"45"	"33"	"89"	"8"	"209"	"163"	"6"	"1"	"2"	"0"	"1"	"1"	"2"	"3"	"7"	"9"	"5"	"506"	"0"	"6"	"512"	"0"
"46"	"34"	"32"	"1"	"148"	"149"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"5"	"8"	"3"	"352"	"0"	"5"	"357"	"0"
"47"	"35"	"206"	"6"	"114"	"130"	"10"	"2"	"2"	"10"	"3"	"62"	"3"	"8"	"6"	"5"	"8"	"575"	"0"	"25"	"600"	"0"
"48"	"36"	"41"	"53"	"218"	"173"	"3"	"1"	"3"	"0"	"1"	"2"	"1"	"3"	"8"	"5"	"0"	"512"	"0"	"3"	"515"	"0"
"49"	"37"	"104"	"3"	"158"	"184"	"6"	"2"	"2"	"0"	"6"	"9"	"2"	"7"	"5"	"3"	"3"	"494"	"0"	"1"	"495"	"0"
"50"	"38"	"133"	"2"	"214"	"44"	"10"	"7"	"1"	"1"	"2"	"11"	"1"	"3"	"9"	"10"	"7"	"455"	"0"	"9"	"464"	"0"
"51"	"39"	"45"	"4"	"219"	"160"	"4"	"2"	"1"	"3"	"1"	"18"	"1"	"8"	"6"	"4"	"1"	"477"	"0"	"9"	"486"	"0"
"52"	"40"	"201"	"6"	"135"	"137"	"5"	"6"	"1"	"2"	"6"	"22"	"1"	"11"	"9"	"3"	"4"	"549"	"0"	"12"	"561"	"0"
"53"	"41"	"128"	"4"	"157"	"143"	"0"	"3"	"1"	"1"	"1"	"9"	"3"	"10"	"8"	"4"	"3"	"475"	"0"	"11"	"486"	"0"
"54"	"42"	"22"	"4"	"304"	"59"	"1"	"2"	"0"	"0"	"0"	"26"	"2"	"3"	"4"	"12"	"1"	"440"	"0"	"1"	"441"	"0"
"55"	"43"	"48"	"5"	"291"	"51"	"1"	"0"	"1"	"2"	"2"	"9"	"1"	"5"	"5"	"5"	"1"	"427"	"0"	"8"	"435"	"0"
"56"	"44"	"110"	"2"	"88"	"36"	"2"	"0"	"3"	"30"	"3"	"10"	"2"	"9"	"5"	"7"	"6"	"313"	"0"	"10"	"323"	"0"
"57"	"45"	"123"	"4"	"353"	"47"	"3"	"2"	"1"	"0"	"4"	"0"	"0"	"3"	"7"	"1"	"2"	"550"	"0"	"3"	"553"	"0"
"58"	"46"	"100"	"4"	"165"	"259"	"10"	"5"	"4"	"3"	"3"	"116"	"6"	"18"	"13"	"16"	"4"	"726"	"0"	"7"	"733"	"0"
"59"	"47"	"19"	"0"	"97"	"529"	"4"	"4"	"0"	"1"	"4"	"33"	"2"	"8"	"2"	"2"	"1"	"706"	"0"	"2"	"708"	"0"
"60"	"48"	"164"	"42"	"174"	"311"	"17"	"3"	"2"	"6"	"6"	"71"	"11"	"18"	"13"	"6"	"6"	"850"	"0"	"6"	"856"	"0"
"61"	"49"	"25"	"8"	"405"	"27"	"3"	"0"	"5"	"3"	"3"	"32"	"5"	"5"	"14"	"14"	"5"	"554"	"0"	"9"	"563"	"0"
"62"	"50"	"6"	"3"	"244"	"44"	"0"	"1"	"1"	"0"	"1"	"11"	"1"	"4"	"6"	"15"	"0"	"337"	"0"	"5"	"342"	"0"
"63"	"51"	"145"	"12"	"92"	"396"	"10"	"2"	"7"	"16"	"3"	"9"	"6"	"17"	"13"	"8"	"6"	"742"	"0"	"13"	"755"	"0"
"64"	"52"	"12"	"1"	"176"	"11"	"0"	"0"	"0"	"12"	"1"	"8"	"1"	"2"	"2"	"7"	"0"	"233"	"0"	"5"	"238"	"0"
"65"	"53"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"66"	"54"	"12"	"1"	"27"	"278"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"322"	"0"	"0"	"322"	"0"
"67"	"55"	"3"	"4"	"150"	"116"	"4"	"1"	"2"	"0"	"1"	"2"	"3"	"3"	"6"	"16"	"0"	"311"	"0"	"5"	"316"	"0"
"68"	"56"	"6"	"3"	"240"	"115"	"7"	"2"	"1"	"71"	"1"	"2"	"0"	"2"	"15"	"19"	"1"	"485"	"0"	"5"	"490"	"0"
"69"	"57"	"23"	"3"	"180"	"14"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"0"	"2"	"223"	"0"
"70"	"58"	"97"	"4"	"34"	"89"	"7"	"2"	"0"	"2"	"3"	"15"	"2"	"0"	"3"	"1"	"1"	"260"	"0"	"6"	"266"	"0"
"71"	"59"	"167"	"13"	"149"	"255"	"7"	"7"	"2"	"0"	"4"	"4"	"0"	"19"	"16"	"7"	"2"	"652"	"0"	"23"	"675"	"0"
"72"	"60"	"14"	"0"	"1"	"431"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"448"	"0"	"2"	"450"	"0"
"73"	"61"	"190"	"9"	"389"	"135"	"6"	"9"	"4"	"1"	"1"	"7"	"2"	"9"	"15"	"16"	"12"	"805"	"0"	"11"	"816"	"0"
"74"	"62"	"86"	"3"	"403"	"125"	"1"	"5"	"1"	"0"	"0"	"3"	"3"	"5"	"12"	"8"	"4"	"659"	"0"	"6"	"665"	"0"
"75"	"63"	"107"	"4"	"149"	"118"	"7"	"5"	"3"	"1"	"3"	"5"	"8"	"11"	"5"	"15"	"5"	"446"	"0"	"12"	"458"	"0"
"76"	"64"	"169"	"2"	"321"	"259"	"6"	"6"	"3"	"6"	"0"	"20"	"6"	"12"	"27"	"20"	"9"	"866"	"0"	"15"	"881"	"0"
"77"	"65"	"171"	"6"	"98"	"200"	"10"	"6"	"2"	"5"	"2"	"21"	"10"	"13"	"13"	"20"	"9"	"586"	"0"	"14"	"600"	"0"
"78"	"66"	"280"	"7"	"49"	"195"	"2"	"3"	"1"	"1"	"1"	"7"	"6"	"6"	"3"	"3"	"6"	"570"	"0"	"8"	"578"	"0"
"79"	"67"	"109"	"5"	"78"	"669"	"6"	"3"	"1"	"3"	"7"	"12"	"4"	"11"	"11"	"3"	"5"	"927"	"0"	"6"	"933"	"0"
"80"	"68"	"71"	"3"	"142"	"480"	"12"	"3"	"4"	"0"	"4"	"3"	"2"	"11"	"20"	"5"	"6"	"766"	"0"	"25"	"791"	"0"
"81"	"69"	"72"	"9"	"104"	"341"	"8"	"5"	"0"	"6"	"2"	"8"	"1"	"14"	"6"	"6"	"2"	"584"	"0"	"9"	"593"	"0"
"82"	"70"	"54"	"2"	"32"	"473"	"2"	"1"	"1"	"1"	"1"	"3"	"2"	"3"	"3"	"2"	"1"	"581"	"0"	"0"	"581"	"0"
"83"	"71"	"73"	"2"	"19"	"133"	"0"	"0"	"1"	"0"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"233"	"0"	"3"	"236"	"0"
"84"	"72"	"31"	"27"	"105"	"66"	"5"	"1"	"0"	"0"	"0"	"4"	"0"	"6"	"7"	"6"	"2"	"260"	"0"	"3"	"263"	"0"
"85"	"73"	"161"	"6"	"8"	"67"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"4"	"4"	"1"	"4"	"259"	"0"	"12"	"271"	"0"
"86"	"74"	"59"	"1"	"409"	"200"	"5"	"2"	"0"	"0"	"1"	"2"	"2"	"2"	"8"	"10"	"3"	"704"	"0"	"9"	"713"	"0"
"87"	"75"	"113"	"2"	"69"	"28"	"0"	"4"	"1"	"3"	"1"	"2"	"4"	"5"	"9"	"4"	"4"	"249"	"0"	"14"	"263"	"0"
"88"	"76"	"91"	"1"	"145"	"47"	"2"	"0"	"0"	"0"	"0"	"1"	"4"	"1"	"3"	"5"	"3"	"303"	"0"	"7"	"310"	"0"
"89"	"77"	"18"	"2"	"170"	"11"	"0"	"1"	"2"	"0"	"1"	"0"	"1"	"3"	"7"	"10"	"1"	"227"	"0"	"8"	"235"	"0"
"90"	"78"	"52"	"2"	"451"	"20"	"1"	"6"	"0"	"2"	"0"	"1"	"1"	"2"	"5"	"10"	"4"	"557"	"0"	"8"	"565"	"0"
"91"	"79"	"93"	"21"	"161"	"211"	"9"	"3"	"1"	"1"	"3"	"10"	"2"	"7"	"9"	"10"	"3"	"544"	"0"	"2"	"546"	"0"
"92"	"80"	"116"	"6"	"143"	"39"	"1"	"1"	"0"	"1"	"0"	"9"	"1"	"1"	"8"	"11"	"5"	"342"	"0"	"14"	"356"	"0"
"93"	"81"	"104"	"0"	"26"	"686"	"2"	"2"	"2"	"0"	"2"	"3"	"2"	"3"	"6"	"2"	"2"	"842"	"0"	"9"	"851"	"0"
"94"	"82"	"181"	"1"	"33"	"205"	"6"	"2"	"2"	"1"	"2"	"1"	"2"	"5"	"6"	"4"	"1"	"452"	"0"	"4"	"456"	"0"
"95"	"83"	"24"	"1"	"58"	"384"	"5"	"1"	"1"	"0"	"3"	"2"	"11"	"8"	"15"	"8"	"2"	"523"	"0"	"10"	"533"	"0"
"96"	"84"	"189"	"2"	"202"	"297"	"10"	"12"	"1"	"4"	"6"	"16"	"6"	"10"	"21"	"15"	"9"	"800"	"0"	"17"	"817"	"0"
"97"	"85"	"132"	"18"	"191"	"309"	"20"	"2"	"4"	"2"	"11"	"14"	"6"	"17"	"21"	"14"	"11"	"772"	"0"	"7"	"779"	"0"
"98"	"86"	"163"	"8"	"164"	"16"	"0"	"1"	"0"	"2"	"3"	"2"	"2"	"2"	"4"	"6"	"7"	"380"	"0"	"3"	"383"	"0"
"99"	"87"	"101"	"13"	"266"	"244"	"12"	"2"	"2"	"1"	"5"	"34"	"5"	"14"	"6"	"10"	"10"	"725"	"0"	"7"	"732"	"0"
"100"	"88"	"115"	"4"	"313"	"208"	"5"	"0"	"1"	"1"	"1"	"3"	"2"	"6"	"2"	"7"	"3"	"671"	"0"	"12"	"683"	"0"
"101"	"89"	"19"	"5"	"419"	"97"	"4"	"2"	"1"	"1"	"2"	"1"	"5"	"2"	"4"	"5"	"1"	"568"	"0"	"7"	"575"	"0"
"102"	"90"	"14"	"5"	"167"	"23"	"1"	"2"	"1"	"1"	"2"	"0"	"0"	"2"	"2"	"6"	"5"	"231"	"0"	"12"	"243"	"0"
"103"	"91"	"31"	"2"	"24"	"564"	"4"	"1"	"0"	"0"	"0"	"1"	"1"	"7"	"7"	"2"	"2"	"646"	"0"	"24"	"670"	"0"
"104"	"92"	"62"	"2"	"316"	"153"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"5"	"4"	"2"	"553"	"0"	"4"	"557"	"0"
"105"	"93"	"50"	"1"	"55"	"97"	"2"	"3"	"1"	"1"	"3"	"3"	"2"	"6"	"8"	"2"	"3"	"237"	"0"	"4"	"241"	"0"
"106"	"94"	"169"	"2"	"182"	"278"	"4"	"1"	"2"	"3"	"3"	"9"	"3"	"12"	"8"	"6"	"6"	"688"	"0"	"24"	"712"	"0"
"107"	"95"	"101"	"5"	"155"	"66"	"1"	"0"	"1"	"1"	"1"	"10"	"1"	"4"	"9"	"9"	"6"	"370"	"0"	"7"	"377"	"0"
"108"	"96"	"25"	"1"	"7"	"409"	"1"	"3"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"1"	"0"	"451"	"0"	"2"	"453"	"0"
"109"	"97"	"33"	"3"	"97"	"133"	"7"	"4"	"0"	"1"	"3"	"66"	"4"	"8"	"3"	"4"	"1"	"367"	"0"	"2"	"369"	"0"
"110"	"98"	"167"	"1"	"263"	"361"	"8"	"11"	"2"	"0"	"5"	"19"	"7"	"11"	"15"	"11"	"4"	"885"	"0"	"12"	"897"	"0"
"111"	"99"	"8"	"4"	"225"	"296"	"13"	"2"	"0"	"0"	"5"	"5"	"3"	"3"	"12"	"4"	"2"	"582"	"0"	"4"	"586"	"0"
"112"	"100"	"50"	"1"	"76"	"600"	"6"	"0"	"1"	"0"	"1"	"1"	"3"	"2"	"7"	"15"	"1"	"764"	"0"	"8"	"772"	"0"
"113"	"101"	"108"	"6"	"317"	"220"	"9"	"3"	"4"	"0"	"1"	"4"	"6"	"11"	"8"	"6"	"9"	"712"	"0"	"9"	"721"	"0"
"114"	"102"	"4"	"25"	"416"	"11"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"1"	"4"	"5"	"0"	"470"	"0"	"0"	"470"	"0"
"115"	"103"	"47"	"5"	"250"	"82"	"2"	"5"	"2"	"3"	"3"	"2"	"3"	"4"	"13"	"12"	"2"	"435"	"0"	"7"	"442"	"0"
"116"	"104"	"41"	"12"	"192"	"206"	"15"	"4"	"7"	"11"	"8"	"62"	"11"	"14"	"30"	"14"	"7"	"634"	"0"	"17"	"651"	"0"
"117"	"105"	"5"	"0"	"1"	"444"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"451"	"0"	"0"	"451"	"0"
"118"	"106"	"5"	"21"	"155"	"63"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"3"	"4"	"5"	"0"	"261"	"0"	"5"	"266"	"0"
"119"	"107"	"36"	"8"	"338"	"185"	"7"	"3"	"5"	"6"	"4"	"38"	"8"	"13"	"7"	"11"	"2"	"671"	"0"	"6"	"677"	"0"
"120"	"108"	"27"	"2"	"63"	"20"	"2"	"0"	"3"	"1"	"4"	"101"	"8"	"8"	"3"	"2"	"1"	"245"	"0"	"5"	"250"	"0"
"121"	"109"	"10"	"1"	"71"	"643"	"6"	"7"	"1"	"3"	"6"	"93"	"5"	"13"	"5"	"4"	"4"	"872"	"0"	"13"	"885"	"0"
"122"	"110"	"21"	"2"	"92"	"67"	"3"	"0"	"1"	"1"	"0"	"9"	"4"	"2"	"5"	"4"	"5"	"216"	"0"	"8"	"224"	"0"
"123"	"111"	"8"	"4"	"83"	"91"	"2"	"3"	"3"	"3"	"3"	"28"	"5"	"5"	"11"	"10"	"5"	"264"	"0"	"3"	"267"	"0"
"124"	"112"	"54"	"3"	"197"	"183"	"6"	"3"	"1"	"2"	"5"	"8"	"2"	"3"	"16"	"6"	"1"	"490"	"0"	"17"	"507"	"0"
"125"	"113"	"49"	"9"	"120"	"404"	"12"	"4"	"4"	"8"	"2"	"40"	"7"	"19"	"13"	"12"	"5"	"708"	"0"	"10"	"718"	"0"
"126"	"114"	"115"	"6"	"431"	"147"	"6"	"2"	"1"	"0"	"1"	"4"	"3"	"4"	"4"	"3"	"5"	"732"	"0"	"10"	"742"	"0"
"127"	"115"	"30"	"2"	"180"	"106"	"2"	"2"	"0"	"0"	"0"	"1"	"1"	"4"	"8"	"1"	"0"	"337"	"0"	"4"	"341"	"0"
"128"	"116"	"81"	"4"	"65"	"103"	"2"	"3"	"0"	"1"	"1"	"3"	"1"	"3"	"4"	"2"	"1"	"274"	"0"	"2"	"276"	"0"
"129"	"117"	"28"	"2"	"139"	"58"	"1"	"2"	"0"	"0"	"0"	"2"	"1"	"3"	"9"	"8"	"4"	"257"	"0"	"7"	"264"	"0"
"130"	"118"	"74"	"2"	"120"	"11"	"6"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"5"	"3"	"4"	"230"	"0"	"6"	"236"	"0"
"131"	"119"	"34"	"1"	"31"	"897"	"5"	"0"	"0"	"0"	"0"	"4"	"1"	"1"	"3"	"1"	"0"	"978"	"0"	"5"	"983"	"0"
"132"	"120"	"55"	"10"	"100"	"162"	"7"	"2"	"1"	"2"	"5"	"12"	"2"	"10"	"13"	"2"	"5"	"388"	"0"	"13"	"401"	"0"
"133"	"121"	"261"	"6"	"76"	"95"	"2"	"4"	"0"	"2"	"2"	"0"	"3"	"3"	"2"	"6"	"8"	"470"	"0"	"11"	"481"	"0"
"134"	"122"	"47"	"4"	"19"	"325"	"7"	"1"	"2"	"0"	"1"	"2"	"1"	"1"	"10"	"2"	"1"	"423"	"0"	"5"	"428"	"0"
"135"	"123"	"19"	"6"	"173"	"145"	"5"	"1"	"1"	"0"	"3"	"2"	"1"	"6"	"21"	"19"	"5"	"407"	"0"	"14"	"421"	"0"
"136"	"124"	"195"	"5"	"211"	"243"	"4"	"4"	"2"	"2"	"3"	"2"	"5"	"7"	"10"	"6"	"2"	"701"	"0"	"2"	"703"	"0"
"137"	"125"	"271"	"3"	"237"	"125"	"1"	"5"	"2"	"3"	"0"	"4"	"1"	"2"	"7"	"0"	"11"	"672"	"0"	"8"	"680"	"0"
"138"	"126"	"59"	"3"	"356"	"24"	"4"	"4"	"2"	"1"	"1"	"2"	"3"	"1"	"9"	"14"	"2"	"485"	"0"	"5"	"490"	"0"
"139"	"127"	"52"	"0"	"345"	"50"	"36"	"2"	"3"	"2"	"3"	"3"	"5"	"11"	"29"	"38"	"5"	"584"	"0"	"27"	"611"	"0"
"140"	"128"	"323"	"22"	"73"	"251"	"2"	"7"	"3"	"4"	"9"	"6"	"4"	"16"	"8"	"4"	"11"	"743"	"0"	"27"	"770"	"0"
"141"	"129"	"183"	"7"	"391"	"58"	"1"	"0"	"2"	"0"	"2"	"1"	"2"	"5"	"5"	"4"	"3"	"664"	"0"	"7"	"671"	"0"
"142"	"130"	"113"	"5"	"214"	"120"	"8"	"4"	"3"	"4"	"2"	"3"	"3"	"8"	"10"	"16"	"9"	"522"	"0"	"17"	"539"	"0"
"143"	"131"	"4"	"0"	"182"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"2"	"0"	"197"	"0"	"3"	"200"	"0"
"144"	"132"	"116"	"2"	"100"	"330"	"3"	"1"	"3"	"2"	"2"	"3"	"4"	"10"	"13"	"10"	"3"	"602"	"0"	"20"	"622"	"0"
"145"	"133"	"61"	"2"	"558"	"40"	"3"	"1"	"0"	"1"	"0"	"2"	"1"	"4"	"3"	"3"	"4"	"683"	"0"	"5"	"688"	"0"
"146"	"134"	"435"	"3"	"20"	"33"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"2"	"0"	"1"	"3"	"501"	"0"	"4"	"505"	"0"
"147"	"135"	"221"	"9"	"106"	"36"	"3"	"2"	"2"	"0"	"4"	"0"	"2"	"3"	"2"	"2"	"4"	"396"	"0"	"13"	"409"	"0"
"148"	"136"	"89"	"6"	"239"	"32"	"2"	"2"	"0"	"0"	"2"	"1"	"0"	"2"	"5"	"4"	"2"	"386"	"0"	"2"	"388"	"0"
"149"	"137"	"123"	"3"	"84"	"77"	"4"	"3"	"0"	"1"	"6"	"9"	"1"	"2"	"2"	"0"	"1"	"316"	"0"	"2"	"318"	"0"
"150"	"138"	"31"	"5"	"314"	"64"	"5"	"2"	"2"	"1"	"3"	"6"	"3"	"5"	"21"	"16"	"6"	"484"	"0"	"14"	"498"	"0"
"151"	"139"	"37"	"19"	"267"	"57"	"1"	"6"	"1"	"1"	"1"	"2"	"4"	"8"	"18"	"19"	"8"	"449"	"0"	"12"	"461"	"0"
"152"	"140"	"7"	"2"	"149"	"12"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"3"	"1"	"180"	"0"	"3"	"183"	"0"
"153"	"141"	"33"	"4"	"259"	"42"	"1"	"1"	"2"	"4"	"3"	"2"	"2"	"5"	"17"	"7"	"4"	"386"	"0"	"4"	"390"	"0"
"154"	"142"	"25"	"8"	"301"	"54"	"0"	"1"	"4"	"0"	"1"	"0"	"1"	"4"	"15"	"12"	"5"	"431"	"0"	"6"	"437"	"0"
"155"	"143"	"40"	"3"	"171"	"225"	"5"	"7"	"1"	"0"	"2"	"4"	"2"	"16"	"9"	"1"	"5"	"491"	"0"	"7"	"498"	"0"
"156"	"144"	"14"	"2"	"84"	"13"	"2"	"2"	"0"	"1"	"0"	"0"	"0"	"4"	"4"	"3"	"1"	"130"	"0"	"3"	"133"	"0"
