"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"19"	"7"	"70"	"239"	"4"	"186"	"8"	"4"	"1"	"9"	"3"	"2"	"1"	"6"	"2"	"7"	"6"	"14"	"1"	"2"	"0"	"565"	"0"	"2"	"567"	"0"
"20"	"8"	"58"	"188"	"16"	"279"	"14"	"7"	"3"	"15"	"6"	"5"	"7"	"16"	"14"	"15"	"8"	"28"	"13"	"18"	"10"	"720"	"0"	"16"	"736"	"0"
"21"	"9"	"48"	"383"	"9"	"253"	"7"	"5"	"2"	"16"	"2"	"1"	"4"	"4"	"7"	"8"	"5"	"6"	"2"	"0"	"2"	"764"	"0"	"2"	"766"	"0"
"22"	"10"	"28"	"264"	"4"	"300"	"7"	"2"	"1"	"3"	"2"	"3"	"2"	"1"	"9"	"5"	"3"	"3"	"10"	"2"	"5"	"654"	"0"	"4"	"658"	"0"
"23"	"11"	"10"	"157"	"12"	"294"	"24"	"4"	"4"	"15"	"9"	"1"	"1"	"8"	"20"	"15"	"8"	"13"	"2"	"1"	"2"	"600"	"0"	"8"	"608"	"0"
"24"	"12"	"26"	"73"	"14"	"446"	"20"	"8"	"5"	"18"	"5"	"3"	"6"	"16"	"49"	"15"	"7"	"25"	"8"	"1"	"1"	"746"	"0"	"11"	"757"	"0"
"25"	"13"	"50"	"291"	"21"	"346"	"29"	"7"	"4"	"18"	"4"	"3"	"2"	"3"	"10"	"10"	"5"	"7"	"11"	"6"	"6"	"833"	"0"	"17"	"850"	"0"
"26"	"14"	"7"	"57"	"2"	"423"	"11"	"2"	"1"	"10"	"0"	"0"	"0"	"0"	"13"	"8"	"0"	"2"	"0"	"1"	"1"	"538"	"0"	"8"	"546"	"0"
"27"	"15"	"24"	"7"	"10"	"206"	"7"	"1"	"3"	"13"	"2"	"2"	"2"	"4"	"5"	"4"	"1"	"2"	"5"	"4"	"2"	"304"	"0"	"23"	"327"	"0"
"28"	"16"	"51"	"117"	"28"	"314"	"10"	"2"	"4"	"13"	"4"	"3"	"3"	"4"	"20"	"13"	"9"	"13"	"3"	"4"	"3"	"618"	"0"	"4"	"622"	"0"
"29"	"17"	"28"	"40"	"59"	"326"	"7"	"1"	"1"	"11"	"3"	"3"	"2"	"2"	"10"	"11"	"6"	"11"	"3"	"1"	"4"	"529"	"0"	"7"	"536"	"0"
"30"	"18"	"54"	"41"	"77"	"257"	"16"	"11"	"4"	"11"	"3"	"2"	"1"	"4"	"1"	"5"	"4"	"11"	"5"	"2"	"7"	"516"	"0"	"2"	"518"	"0"
"31"	"19"	"21"	"23"	"10"	"259"	"7"	"0"	"1"	"4"	"1"	"1"	"1"	"0"	"2"	"3"	"1"	"2"	"1"	"0"	"0"	"337"	"0"	"3"	"340"	"0"
"32"	"20"	"24"	"120"	"5"	"305"	"17"	"5"	"3"	"11"	"2"	"5"	"9"	"4"	"22"	"8"	"10"	"6"	"0"	"0"	"3"	"559"	"0"	"1"	"560"	"0"
"33"	"21"	"27"	"184"	"7"	"349"	"2"	"2"	"5"	"23"	"1"	"0"	"3"	"4"	"13"	"15"	"4"	"6"	"3"	"2"	"3"	"653"	"0"	"3"	"656"	"0"
"34"	"22"	"39"	"131"	"9"	"348"	"16"	"2"	"8"	"18"	"3"	"1"	"1"	"3"	"4"	"9"	"11"	"21"	"5"	"4"	"0"	"633"	"0"	"8"	"641"	"0"
"35"	"23"	"16"	"89"	"2"	"183"	"11"	"2"	"1"	"14"	"6"	"0"	"1"	"6"	"5"	"8"	"5"	"14"	"0"	"2"	"0"	"365"	"0"	"4"	"369"	"0"
"36"	"24"	"71"	"193"	"9"	"335"	"18"	"4"	"4"	"19"	"4"	"1"	"1"	"3"	"10"	"11"	"14"	"14"	"2"	"5"	"1"	"719"	"0"	"2"	"721"	"0"
"37"	"25"	"46"	"102"	"9"	"562"	"19"	"6"	"10"	"14"	"3"	"3"	"4"	"8"	"30"	"22"	"4"	"24"	"4"	"2"	"7"	"879"	"0"	"13"	"892"	"0"
"38"	"26"	"32"	"153"	"7"	"193"	"15"	"7"	"2"	"12"	"1"	"4"	"4"	"1"	"13"	"8"	"3"	"13"	"1"	"0"	"1"	"470"	"0"	"4"	"474"	"0"
"39"	"27"	"17"	"75"	"10"	"222"	"8"	"1"	"5"	"8"	"2"	"0"	"1"	"1"	"10"	"3"	"6"	"6"	"0"	"0"	"0"	"375"	"0"	"1"	"376"	"0"
"40"	"28"	"50"	"179"	"10"	"360"	"9"	"3"	"1"	"15"	"3"	"3"	"2"	"3"	"15"	"11"	"2"	"14"	"1"	"0"	"2"	"683"	"0"	"5"	"688"	"0"
"41"	"29"	"31"	"226"	"8"	"70"	"6"	"2"	"0"	"4"	"2"	"1"	"2"	"1"	"5"	"5"	"11"	"16"	"1"	"3"	"1"	"395"	"0"	"1"	"396"	"0"
"42"	"30"	"26"	"103"	"5"	"217"	"9"	"3"	"2"	"24"	"4"	"4"	"6"	"3"	"5"	"8"	"6"	"6"	"2"	"0"	"0"	"433"	"0"	"3"	"436"	"0"
"43"	"31"	"245"	"43"	"4"	"216"	"16"	"10"	"1"	"16"	"2"	"2"	"5"	"3"	"4"	"9"	"11"	"25"	"17"	"2"	"2"	"633"	"0"	"4"	"637"	"0"
"44"	"32"	"293"	"76"	"8"	"240"	"34"	"9"	"5"	"15"	"3"	"2"	"3"	"8"	"8"	"15"	"13"	"43"	"15"	"4"	"2"	"796"	"0"	"5"	"801"	"0"
"45"	"33"	"23"	"154"	"3"	"302"	"8"	"2"	"0"	"9"	"1"	"0"	"1"	"5"	"5"	"9"	"3"	"9"	"3"	"0"	"0"	"537"	"0"	"1"	"538"	"0"
"46"	"34"	"32"	"270"	"9"	"118"	"5"	"3"	"0"	"3"	"0"	"2"	"0"	"3"	"4"	"4"	"4"	"4"	"3"	"2"	"4"	"470"	"0"	"0"	"470"	"0"
"47"	"35"	"156"	"49"	"7"	"309"	"12"	"4"	"2"	"8"	"2"	"0"	"1"	"1"	"6"	"8"	"4"	"9"	"4"	"1"	"4"	"587"	"0"	"6"	"593"	"0"
"48"	"36"	"195"	"38"	"7"	"226"	"10"	"4"	"0"	"7"	"2"	"0"	"0"	"7"	"4"	"2"	"3"	"16"	"4"	"0"	"0"	"525"	"0"	"3"	"528"	"0"
"49"	"37"	"124"	"79"	"6"	"145"	"10"	"3"	"6"	"4"	"4"	"2"	"1"	"35"	"8"	"11"	"7"	"14"	"10"	"1"	"1"	"471"	"0"	"6"	"477"	"0"
"50"	"38"	"292"	"63"	"11"	"291"	"30"	"17"	"9"	"19"	"6"	"4"	"4"	"13"	"8"	"15"	"11"	"44"	"15"	"0"	"2"	"854"	"0"	"3"	"857"	"0"
"51"	"39"	"100"	"59"	"5"	"503"	"17"	"2"	"1"	"11"	"1"	"0"	"2"	"5"	"5"	"7"	"6"	"8"	"3"	"0"	"0"	"735"	"0"	"4"	"739"	"0"
"52"	"40"	"91"	"91"	"12"	"408"	"9"	"3"	"5"	"19"	"1"	"4"	"5"	"7"	"6"	"9"	"6"	"19"	"2"	"2"	"1"	"700"	"0"	"3"	"703"	"0"
"53"	"41"	"123"	"225"	"5"	"244"	"19"	"7"	"2"	"11"	"2"	"3"	"0"	"12"	"11"	"10"	"8"	"27"	"3"	"2"	"3"	"717"	"0"	"4"	"721"	"0"
"54"	"42"	"22"	"190"	"27"	"200"	"6"	"1"	"3"	"13"	"5"	"2"	"4"	"3"	"4"	"2"	"4"	"4"	"3"	"3"	"5"	"501"	"0"	"7"	"508"	"0"
"55"	"43"	"18"	"234"	"10"	"47"	"6"	"1"	"3"	"2"	"3"	"3"	"2"	"5"	"10"	"5"	"20"	"10"	"3"	"3"	"1"	"386"	"0"	"6"	"392"	"0"
"56"	"44"	"29"	"276"	"122"	"58"	"7"	"0"	"1"	"3"	"1"	"1"	"0"	"1"	"1"	"4"	"3"	"7"	"2"	"5"	"4"	"525"	"0"	"1"	"526"	"0"
"57"	"45"	"58"	"223"	"129"	"322"	"14"	"4"	"2"	"5"	"3"	"4"	"3"	"1"	"2"	"1"	"7"	"6"	"9"	"6"	"4"	"803"	"0"	"2"	"805"	"0"
"58"	"46"	"58"	"62"	"28"	"247"	"8"	"2"	"2"	"6"	"3"	"8"	"1"	"7"	"5"	"3"	"3"	"1"	"0"	"1"	"0"	"445"	"0"	"2"	"447"	"0"
"59"	"47"	"32"	"103"	"2"	"309"	"5"	"1"	"1"	"7"	"0"	"10"	"1"	"10"	"4"	"4"	"7"	"7"	"2"	"2"	"0"	"507"	"0"	"6"	"513"	"0"
"60"	"48"	"41"	"205"	"7"	"159"	"9"	"2"	"2"	"5"	"1"	"0"	"3"	"5"	"2"	"10"	"9"	"5"	"1"	"0"	"0"	"466"	"0"	"1"	"467"	"0"
"61"	"49"	"57"	"184"	"5"	"231"	"17"	"1"	"3"	"18"	"4"	"1"	"4"	"18"	"13"	"5"	"7"	"11"	"4"	"3"	"1"	"587"	"0"	"4"	"591"	"0"
"62"	"50"	"37"	"102"	"35"	"365"	"8"	"3"	"3"	"13"	"0"	"0"	"2"	"5"	"5"	"7"	"2"	"9"	"1"	"0"	"2"	"599"	"0"	"5"	"604"	"0"
"63"	"51"	"59"	"452"	"13"	"130"	"10"	"5"	"4"	"13"	"5"	"0"	"5"	"5"	"12"	"18"	"28"	"42"	"9"	"12"	"3"	"825"	"0"	"4"	"829"	"0"
"64"	"52"	"34"	"359"	"16"	"109"	"10"	"5"	"4"	"12"	"1"	"3"	"2"	"4"	"4"	"7"	"18"	"18"	"2"	"11"	"1"	"620"	"0"	"1"	"621"	"0"
"65"	"53"	"38"	"238"	"14"	"123"	"10"	"5"	"4"	"18"	"3"	"3"	"2"	"5"	"7"	"8"	"13"	"7"	"1"	"3"	"3"	"505"	"0"	"1"	"506"	"0"
"66"	"54"	"35"	"249"	"12"	"121"	"12"	"1"	"0"	"12"	"1"	"2"	"4"	"5"	"1"	"5"	"7"	"4"	"0"	"2"	"0"	"473"	"0"	"0"	"473"	"0"
"67"	"55"	"23"	"359"	"12"	"106"	"6"	"3"	"2"	"4"	"1"	"0"	"1"	"3"	"1"	"4"	"5"	"4"	"2"	"6"	"0"	"542"	"0"	"0"	"542"	"0"
"68"	"56"	"303"	"162"	"9"	"86"	"23"	"12"	"6"	"3"	"2"	"3"	"7"	"8"	"2"	"5"	"9"	"22"	"16"	"11"	"0"	"689"	"0"	"4"	"693"	"0"
"69"	"57"	"56"	"392"	"94"	"133"	"12"	"7"	"5"	"9"	"5"	"3"	"3"	"6"	"9"	"12"	"10"	"11"	"2"	"3"	"3"	"775"	"0"	"8"	"783"	"0"
"70"	"58"	"166"	"288"	"13"	"57"	"18"	"3"	"5"	"6"	"1"	"2"	"5"	"1"	"2"	"5"	"14"	"9"	"4"	"1"	"1"	"601"	"0"	"0"	"601"	"0"
"71"	"59"	"55"	"46"	"15"	"236"	"13"	"11"	"6"	"17"	"3"	"6"	"1"	"6"	"7"	"8"	"5"	"30"	"0"	"0"	"1"	"466"	"0"	"1"	"467"	"0"
"72"	"60"	"12"	"15"	"3"	"389"	"8"	"1"	"1"	"11"	"0"	"1"	"0"	"6"	"10"	"2"	"1"	"3"	"1"	"0"	"0"	"464"	"0"	"2"	"466"	"0"
"73"	"61"	"98"	"74"	"8"	"434"	"24"	"8"	"10"	"37"	"9"	"3"	"2"	"9"	"12"	"14"	"3"	"19"	"7"	"2"	"3"	"776"	"0"	"7"	"783"	"0"
"74"	"62"	"49"	"171"	"12"	"370"	"14"	"3"	"2"	"20"	"1"	"3"	"5"	"6"	"8"	"8"	"5"	"12"	"2"	"1"	"2"	"694"	"0"	"3"	"697"	"0"
"75"	"63"	"19"	"167"	"8"	"341"	"3"	"2"	"3"	"15"	"3"	"2"	"1"	"3"	"19"	"13"	"6"	"6"	"4"	"3"	"3"	"621"	"0"	"2"	"623"	"0"
"76"	"64"	"32"	"27"	"24"	"463"	"6"	"1"	"3"	"4"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"565"	"0"	"1"	"566"	"0"
"77"	"65"	"34"	"2"	"8"	"756"	"3"	"2"	"2"	"1"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"4"	"0"	"0"	"0"	"817"	"0"	"0"	"817"	"0"
"78"	"66"	"43"	"232"	"15"	"216"	"14"	"6"	"3"	"28"	"4"	"6"	"4"	"9"	"39"	"24"	"27"	"31"	"2"	"1"	"1"	"705"	"0"	"7"	"712"	"0"
"79"	"67"	"45"	"128"	"10"	"345"	"5"	"3"	"1"	"7"	"2"	"3"	"3"	"3"	"13"	"5"	"0"	"8"	"8"	"3"	"5"	"597"	"0"	"12"	"609"	"0"
"80"	"68"	"56"	"76"	"7"	"310"	"11"	"1"	"4"	"8"	"1"	"1"	"1"	"0"	"5"	"4"	"5"	"18"	"6"	"1"	"2"	"517"	"0"	"7"	"524"	"0"
"81"	"69"	"19"	"143"	"60"	"403"	"9"	"1"	"2"	"9"	"1"	"0"	"0"	"4"	"4"	"0"	"2"	"2"	"1"	"0"	"4"	"664"	"0"	"0"	"664"	"0"
"82"	"70"	"12"	"52"	"35"	"238"	"1"	"5"	"0"	"10"	"3"	"5"	"1"	"8"	"8"	"6"	"5"	"9"	"0"	"0"	"0"	"398"	"0"	"0"	"398"	"0"
"83"	"71"	"43"	"217"	"13"	"293"	"12"	"3"	"1"	"24"	"7"	"0"	"5"	"9"	"7"	"16"	"18"	"15"	"2"	"4"	"1"	"690"	"0"	"4"	"694"	"0"
"84"	"72"	"26"	"150"	"12"	"167"	"13"	"2"	"1"	"6"	"2"	"1"	"1"	"0"	"2"	"4"	"3"	"8"	"2"	"9"	"5"	"414"	"0"	"10"	"424"	"0"
"85"	"72A"	"20"	"71"	"16"	"251"	"10"	"2"	"1"	"13"	"5"	"0"	"1"	"4"	"2"	"5"	"1"	"8"	"2"	"2"	"1"	"415"	"0"	"9"	"424"	"0"
"86"	"73"	"83"	"134"	"34"	"175"	"30"	"7"	"5"	"27"	"6"	"5"	"1"	"6"	"9"	"17"	"15"	"25"	"2"	"15"	"2"	"598"	"0"	"19"	"617"	"0"
"87"	"74"	"102"	"87"	"37"	"208"	"14"	"5"	"6"	"23"	"7"	"2"	"4"	"7"	"19"	"10"	"10"	"21"	"2"	"3"	"0"	"567"	"0"	"1"	"568"	"0"
"88"	"75"	"23"	"113"	"7"	"313"	"18"	"2"	"5"	"15"	"1"	"3"	"10"	"6"	"22"	"12"	"16"	"18"	"1"	"2"	"3"	"590"	"0"	"8"	"598"	"0"
"89"	"76"	"32"	"62"	"6"	"337"	"8"	"2"	"5"	"24"	"2"	"6"	"5"	"5"	"15"	"11"	"3"	"17"	"1"	"0"	"1"	"542"	"0"	"3"	"545"	"0"
"90"	"77"	"145"	"177"	"8"	"360"	"14"	"2"	"5"	"15"	"4"	"0"	"4"	"3"	"5"	"3"	"2"	"5"	"8"	"0"	"1"	"761"	"0"	"3"	"764"	"0"
"91"	"78"	"71"	"91"	"10"	"211"	"16"	"4"	"8"	"16"	"3"	"1"	"2"	"6"	"10"	"13"	"10"	"27"	"8"	"1"	"5"	"513"	"0"	"11"	"524"	"0"
"92"	"79"	"53"	"299"	"7"	"147"	"7"	"0"	"0"	"7"	"0"	"0"	"2"	"1"	"1"	"2"	"4"	"2"	"0"	"2"	"0"	"534"	"0"	"2"	"536"	"0"
"93"	"80"	"192"	"32"	"17"	"299"	"18"	"7"	"5"	"34"	"5"	"2"	"2"	"6"	"15"	"11"	"9"	"22"	"12"	"4"	"2"	"694"	"0"	"7"	"701"	"0"
"94"	"81"	"17"	"155"	"51"	"327"	"7"	"1"	"3"	"16"	"3"	"2"	"2"	"3"	"16"	"13"	"10"	"10"	"4"	"9"	"6"	"655"	"0"	"27"	"682"	"0"
"95"	"82"	"58"	"203"	"44"	"285"	"19"	"3"	"7"	"48"	"5"	"4"	"8"	"13"	"34"	"26"	"11"	"24"	"0"	"1"	"1"	"794"	"0"	"2"	"796"	"0"
"96"	"83"	"45"	"25"	"8"	"293"	"5"	"3"	"0"	"10"	"4"	"1"	"0"	"3"	"8"	"7"	"3"	"8"	"1"	"0"	"1"	"425"	"0"	"10"	"435"	"0"
"97"	"84"	"50"	"44"	"8"	"277"	"6"	"4"	"1"	"12"	"1"	"3"	"5"	"2"	"5"	"4"	"8"	"10"	"3"	"0"	"3"	"446"	"0"	"4"	"450"	"0"
"98"	"85"	"26"	"16"	"13"	"462"	"21"	"3"	"6"	"28"	"7"	"4"	"5"	"6"	"22"	"17"	"8"	"26"	"6"	"1"	"1"	"678"	"0"	"0"	"678"	"0"
"99"	"86"	"14"	"71"	"6"	"383"	"11"	"0"	"4"	"18"	"4"	"2"	"5"	"3"	"17"	"9"	"10"	"8"	"6"	"3"	"3"	"577"	"0"	"9"	"586"	"0"
"100"	"87"	"66"	"312"	"26"	"487"	"16"	"2"	"5"	"9"	"0"	"1"	"1"	"3"	"12"	"7"	"5"	"7"	"3"	"3"	"1"	"966"	"0"	"0"	"966"	"0"
"101"	"88"	"24"	"313"	"13"	"125"	"7"	"1"	"3"	"8"	"2"	"1"	"3"	"1"	"2"	"6"	"11"	"9"	"2"	"1"	"1"	"533"	"0"	"0"	"533"	"0"
"102"	"89"	"17"	"36"	"12"	"345"	"17"	"4"	"2"	"24"	"6"	"3"	"1"	"7"	"30"	"20"	"9"	"19"	"0"	"0"	"2"	"554"	"0"	"4"	"558"	"0"
"103"	"90"	"167"	"502"	"22"	"99"	"19"	"7"	"8"	"4"	"4"	"8"	"1"	"8"	"2"	"7"	"14"	"31"	"11"	"19"	"3"	"936"	"0"	"10"	"946"	"0"
"104"	"91"	"54"	"665"	"18"	"96"	"3"	"5"	"3"	"2"	"1"	"1"	"5"	"6"	"9"	"13"	"36"	"29"	"1"	"0"	"0"	"947"	"0"	"2"	"949"	"0"
"105"	"92"	"10"	"567"	"5"	"34"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"2"	"2"	"9"	"5"	"0"	"3"	"1"	"643"	"0"	"3"	"646"	"0"
"106"	"93"	"159"	"261"	"8"	"26"	"17"	"6"	"4"	"1"	"3"	"1"	"2"	"4"	"3"	"2"	"25"	"32"	"7"	"5"	"1"	"567"	"0"	"4"	"571"	"0"
"107"	"94"	"68"	"281"	"235"	"161"	"10"	"5"	"2"	"4"	"2"	"2"	"1"	"1"	"0"	"5"	"4"	"5"	"7"	"1"	"7"	"801"	"0"	"4"	"805"	"0"
"108"	"95"	"116"	"12"	"4"	"270"	"21"	"5"	"4"	"10"	"3"	"2"	"2"	"7"	"8"	"10"	"3"	"24"	"20"	"3"	"6"	"530"	"0"	"31"	"561"	"0"
"109"	"96"	"111"	"120"	"3"	"437"	"14"	"7"	"6"	"9"	"1"	"3"	"4"	"7"	"8"	"9"	"6"	"27"	"4"	"1"	"4"	"781"	"0"	"3"	"784"	"0"
"110"	"97"	"78"	"354"	"43"	"111"	"17"	"5"	"9"	"16"	"2"	"5"	"5"	"6"	"7"	"12"	"17"	"18"	"4"	"11"	"2"	"722"	"0"	"3"	"725"	"0"
"111"	"98"	"31"	"429"	"49"	"135"	"6"	"2"	"4"	"10"	"4"	"5"	"6"	"7"	"4"	"15"	"24"	"15"	"3"	"8"	"6"	"763"	"0"	"4"	"767"	"0"
"112"	"99"	"183"	"198"	"118"	"151"	"25"	"10"	"10"	"19"	"2"	"2"	"3"	"7"	"5"	"6"	"7"	"17"	"7"	"1"	"1"	"772"	"0"	"2"	"774"	"0"
"113"	"100"	"74"	"346"	"11"	"265"	"17"	"9"	"4"	"27"	"6"	"7"	"4"	"9"	"15"	"12"	"15"	"22"	"6"	"5"	"3"	"857"	"0"	"11"	"868"	"0"
"114"	"101"	"72"	"184"	"3"	"122"	"14"	"2"	"0"	"1"	"0"	"2"	"3"	"3"	"1"	"11"	"5"	"8"	"1"	"3"	"0"	"435"	"0"	"3"	"438"	"0"
"115"	"102"	"211"	"141"	"14"	"24"	"16"	"13"	"2"	"1"	"1"	"0"	"1"	"2"	"5"	"6"	"15"	"47"	"10"	"1"	"0"	"510"	"0"	"1"	"511"	"0"
"116"	"103"	"82"	"242"	"6"	"48"	"4"	"1"	"1"	"1"	"1"	"0"	"2"	"2"	"3"	"3"	"7"	"9"	"1"	"5"	"1"	"419"	"0"	"2"	"421"	"0"
"117"	"104"	"55"	"245"	"9"	"142"	"11"	"5"	"5"	"13"	"1"	"1"	"1"	"1"	"1"	"3"	"3"	"2"	"4"	"2"	"1"	"505"	"0"	"3"	"508"	"0"
"118"	"105"	"82"	"228"	"15"	"160"	"16"	"4"	"3"	"11"	"7"	"5"	"6"	"9"	"8"	"12"	"16"	"19"	"5"	"0"	"2"	"608"	"0"	"0"	"608"	"0"
"119"	"106"	"186"	"29"	"11"	"430"	"48"	"5"	"12"	"15"	"1"	"4"	"4"	"3"	"4"	"4"	"4"	"4"	"11"	"3"	"3"	"781"	"0"	"6"	"787"	"0"
"120"	"107"	"98"	"151"	"26"	"139"	"12"	"7"	"3"	"3"	"2"	"1"	"2"	"0"	"4"	"5"	"8"	"6"	"3"	"2"	"0"	"472"	"0"	"2"	"474"	"0"
"121"	"108"	"89"	"145"	"6"	"220"	"8"	"1"	"1"	"3"	"0"	"1"	"1"	"0"	"6"	"4"	"8"	"11"	"7"	"2"	"0"	"513"	"0"	"3"	"516"	"0"
"122"	"109"	"159"	"43"	"22"	"527"	"14"	"9"	"4"	"23"	"3"	"3"	"4"	"8"	"14"	"16"	"8"	"28"	"2"	"4"	"3"	"894"	"0"	"7"	"901"	"0"
"123"	"110"	"119"	"66"	"7"	"252"	"13"	"5"	"3"	"5"	"3"	"1"	"3"	"8"	"11"	"6"	"8"	"11"	"4"	"7"	"1"	"533"	"0"	"3"	"536"	"0"
"124"	"111"	"149"	"81"	"5"	"247"	"8"	"3"	"1"	"15"	"0"	"5"	"2"	"6"	"10"	"5"	"7"	"29"	"7"	"1"	"4"	"585"	"0"	"2"	"587"	"0"
"125"	"112"	"189"	"285"	"29"	"215"	"19"	"3"	"4"	"5"	"3"	"2"	"5"	"5"	"7"	"3"	"7"	"10"	"7"	"8"	"3"	"809"	"0"	"1"	"810"	"0"
"126"	"113"	"190"	"15"	"8"	"421"	"27"	"12"	"15"	"26"	"7"	"10"	"4"	"12"	"15"	"10"	"8"	"37"	"11"	"1"	"3"	"832"	"0"	"13"	"845"	"0"
"127"	"114"	"35"	"89"	"106"	"221"	"11"	"8"	"8"	"28"	"6"	"5"	"9"	"6"	"16"	"14"	"6"	"16"	"4"	"0"	"1"	"589"	"0"	"1"	"590"	"0"
"128"	"115"	"95"	"129"	"76"	"280"	"21"	"14"	"16"	"32"	"8"	"6"	"7"	"6"	"14"	"12"	"19"	"25"	"6"	"2"	"3"	"771"	"0"	"5"	"776"	"0"
"129"	"116"	"139"	"151"	"17"	"296"	"21"	"9"	"4"	"13"	"3"	"3"	"4"	"7"	"10"	"10"	"9"	"30"	"5"	"2"	"1"	"734"	"0"	"6"	"740"	"0"
"130"	"117"	"115"	"284"	"4"	"277"	"16"	"5"	"4"	"13"	"1"	"0"	"3"	"3"	"12"	"4"	"8"	"11"	"6"	"5"	"3"	"774"	"0"	"7"	"781"	"0"
"131"	"118"	"12"	"41"	"12"	"453"	"16"	"5"	"6"	"23"	"4"	"1"	"2"	"4"	"3"	"17"	"8"	"21"	"2"	"0"	"3"	"633"	"0"	"2"	"635"	"0"
"132"	"119"	"27"	"285"	"31"	"203"	"2"	"4"	"4"	"14"	"6"	"3"	"4"	"13"	"9"	"13"	"21"	"25"	"1"	"3"	"1"	"669"	"0"	"6"	"675"	"0"
