"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"24"	"12"	"17"	"93"	"4"	"142"	"9"	"1"	"1"	"0"	"0"	"0"	"4"	"0"	"3"	"274"	"0"	"4"	"278"	"0"
"25"	"13"	"106"	"81"	"4"	"41"	"28"	"1"	"3"	"0"	"5"	"3"	"4"	"4"	"4"	"284"	"0"	"5"	"289"	"0"
"26"	"14"	"155"	"34"	"55"	"100"	"61"	"4"	"5"	"12"	"7"	"16"	"3"	"2"	"7"	"461"	"0"	"12"	"473"	"0"
"27"	"15"	"100"	"81"	"7"	"256"	"35"	"8"	"7"	"6"	"8"	"8"	"3"	"10"	"10"	"539"	"0"	"26"	"565"	"0"
"28"	"16"	"157"	"59"	"5"	"201"	"42"	"7"	"15"	"8"	"5"	"13"	"6"	"9"	"22"	"549"	"0"	"10"	"559"	"0"
"29"	"17"	"97"	"164"	"85"	"50"	"31"	"6"	"15"	"8"	"5"	"6"	"4"	"10"	"20"	"501"	"0"	"27"	"528"	"0"
"30"	"18"	"87"	"79"	"11"	"216"	"61"	"9"	"5"	"6"	"3"	"10"	"3"	"3"	"5"	"498"	"0"	"5"	"503"	"0"
"31"	"19"	"31"	"11"	"26"	"270"	"42"	"14"	"11"	"11"	"7"	"12"	"5"	"8"	"11"	"459"	"0"	"11"	"470"	"0"
"32"	"20"	"31"	"184"	"3"	"125"	"21"	"1"	"2"	"2"	"0"	"1"	"6"	"5"	"19"	"400"	"0"	"11"	"411"	"0"
"33"	"21"	"57"	"120"	"7"	"174"	"42"	"5"	"10"	"9"	"3"	"9"	"9"	"5"	"4"	"454"	"0"	"20"	"474"	"0"
"34"	"22"	"70"	"33"	"0"	"115"	"34"	"7"	"4"	"7"	"1"	"4"	"4"	"2"	"6"	"287"	"0"	"13"	"300"	"0"
"35"	"23"	"131"	"3"	"1"	"68"	"34"	"3"	"2"	"2"	"1"	"5"	"0"	"0"	"1"	"251"	"0"	"4"	"255"	"0"
"36"	"24"	"107"	"72"	"22"	"105"	"23"	"1"	"1"	"6"	"3"	"3"	"4"	"1"	"4"	"352"	"0"	"6"	"358"	"0"
"37"	"25"	"56"	"118"	"45"	"207"	"28"	"5"	"3"	"15"	"2"	"6"	"2"	"3"	"6"	"496"	"0"	"7"	"503"	"0"
"38"	"26"	"53"	"37"	"5"	"325"	"17"	"2"	"10"	"5"	"1"	"3"	"5"	"2"	"9"	"474"	"0"	"13"	"487"	"0"
"39"	"27"	"62"	"58"	"26"	"253"	"23"	"6"	"7"	"3"	"2"	"7"	"1"	"4"	"15"	"467"	"0"	"17"	"484"	"0"
"40"	"28"	"64"	"62"	"7"	"113"	"15"	"4"	"4"	"6"	"8"	"6"	"4"	"5"	"12"	"310"	"0"	"30"	"340"	"0"
"41"	"29"	"50"	"31"	"4"	"139"	"18"	"3"	"11"	"4"	"6"	"4"	"8"	"4"	"14"	"296"	"0"	"8"	"304"	"0"
"42"	"30"	"113"	"47"	"16"	"147"	"36"	"5"	"4"	"3"	"4"	"4"	"2"	"2"	"4"	"387"	"0"	"14"	"401"	"0"
"43"	"31"	"60"	"286"	"17"	"112"	"25"	"10"	"9"	"4"	"5"	"7"	"5"	"7"	"15"	"562"	"0"	"22"	"584"	"0"
"44"	"32"	"115"	"172"	"49"	"223"	"25"	"3"	"4"	"5"	"6"	"11"	"9"	"5"	"15"	"642"	"0"	"22"	"664"	"0"
"45"	"33"	"128"	"38"	"7"	"79"	"23"	"1"	"0"	"1"	"4"	"8"	"6"	"0"	"9"	"304"	"0"	"11"	"315"	"0"
"46"	"34"	"46"	"65"	"27"	"111"	"27"	"4"	"11"	"3"	"2"	"13"	"8"	"6"	"17"	"340"	"0"	"12"	"352"	"0"
"47"	"35"	"18"	"74"	"35"	"229"	"13"	"6"	"11"	"3"	"1"	"6"	"4"	"6"	"8"	"414"	"0"	"16"	"430"	"0"
"48"	"36"	"36"	"76"	"2"	"96"	"15"	"0"	"4"	"0"	"1"	"1"	"2"	"1"	"6"	"240"	"0"	"7"	"247"	"0"
"49"	"37"	"72"	"116"	"14"	"394"	"37"	"7"	"18"	"9"	"5"	"10"	"22"	"8"	"17"	"729"	"0"	"26"	"755"	"0"
"50"	"38"	"117"	"12"	"5"	"24"	"15"	"0"	"2"	"1"	"2"	"3"	"2"	"2"	"3"	"188"	"0"	"14"	"202"	"0"
"51"	"39"	"110"	"223"	"13"	"90"	"16"	"2"	"5"	"2"	"5"	"2"	"5"	"7"	"16"	"496"	"0"	"16"	"512"	"0"
"52"	"40"	"30"	"99"	"32"	"185"	"17"	"5"	"11"	"2"	"6"	"11"	"8"	"9"	"16"	"431"	"0"	"11"	"442"	"0"
"53"	"41"	"69"	"40"	"4"	"274"	"20"	"4"	"9"	"1"	"7"	"3"	"9"	"8"	"11"	"459"	"0"	"11"	"470"	"0"
"54"	"42"	"114"	"153"	"9"	"89"	"43"	"1"	"6"	"2"	"3"	"6"	"2"	"2"	"7"	"437"	"0"	"15"	"452"	"0"
"55"	"43"	"166"	"152"	"41"	"129"	"32"	"3"	"5"	"3"	"5"	"8"	"6"	"8"	"10"	"568"	"0"	"18"	"586"	"0"
"56"	"44"	"55"	"95"	"35"	"517"	"45"	"10"	"5"	"4"	"3"	"2"	"1"	"2"	"1"	"775"	"0"	"9"	"784"	"0"
"57"	"45"	"15"	"87"	"21"	"308"	"16"	"5"	"3"	"2"	"1"	"2"	"0"	"0"	"4"	"464"	"0"	"3"	"467"	"0"
"58"	"46"	"75"	"138"	"24"	"99"	"24"	"8"	"7"	"7"	"5"	"13"	"6"	"13"	"15"	"434"	"0"	"23"	"457"	"0"
"59"	"47"	"118"	"14"	"1"	"90"	"14"	"2"	"3"	"4"	"3"	"4"	"1"	"0"	"5"	"259"	"0"	"12"	"271"	"0"
"60"	"48"	"16"	"36"	"14"	"94"	"10"	"3"	"4"	"2"	"1"	"0"	"0"	"7"	"5"	"192"	"0"	"12"	"204"	"0"
"61"	"49"	"28"	"170"	"9"	"143"	"18"	"3"	"8"	"4"	"8"	"3"	"11"	"9"	"10"	"424"	"0"	"21"	"445"	"0"
"62"	"50"	"39"	"676"	"2"	"9"	"4"	"1"	"1"	"5"	"0"	"0"	"0"	"1"	"1"	"739"	"0"	"0"	"739"	"0"
"63"	"51"	"27"	"135"	"13"	"236"	"20"	"8"	"11"	"7"	"6"	"4"	"9"	"10"	"11"	"497"	"0"	"14"	"511"	"0"
"64"	"52"	"42"	"233"	"22"	"284"	"51"	"12"	"22"	"8"	"12"	"10"	"18"	"6"	"33"	"753"	"0"	"40"	"793"	"0"
"65"	"53"	"7"	"115"	"5"	"159"	"5"	"1"	"1"	"0"	"0"	"0"	"2"	"2"	"4"	"301"	"0"	"10"	"311"	"0"
"66"	"54"	"12"	"14"	"1"	"310"	"15"	"5"	"7"	"4"	"5"	"3"	"6"	"5"	"10"	"397"	"0"	"16"	"413"	"0"
"67"	"55"	"40"	"196"	"16"	"154"	"14"	"4"	"13"	"4"	"4"	"0"	"9"	"8"	"9"	"471"	"0"	"11"	"482"	"0"
"68"	"56"	"7"	"12"	"6"	"173"	"12"	"4"	"5"	"1"	"3"	"2"	"6"	"8"	"74"	"313"	"0"	"4"	"317"	"0"
"69"	"57"	"48"	"39"	"17"	"296"	"21"	"10"	"17"	"5"	"2"	"6"	"20"	"12"	"18"	"511"	"0"	"27"	"538"	"0"
"70"	"58"	"100"	"251"	"16"	"165"	"40"	"9"	"10"	"8"	"4"	"5"	"0"	"1"	"11"	"620"	"0"	"9"	"629"	"0"
"71"	"59"	"5"	"173"	"15"	"5"	"1"	"1"	"0"	"0"	"3"	"0"	"1"	"3"	"7"	"214"	"0"	"8"	"222"	"0"
"72"	"60"	"114"	"461"	"13"	"42"	"20"	"8"	"4"	"1"	"2"	"3"	"12"	"7"	"17"	"704"	"0"	"17"	"721"	"0"
"73"	"61"	"44"	"158"	"3"	"559"	"12"	"0"	"1"	"4"	"1"	"2"	"5"	"3"	"3"	"795"	"0"	"3"	"798"	"0"
"74"	"62"	"67"	"105"	"11"	"262"	"40"	"6"	"6"	"5"	"5"	"10"	"9"	"5"	"18"	"549"	"0"	"15"	"564"	"0"
"75"	"63"	"75"	"489"	"7"	"41"	"5"	"4"	"3"	"4"	"1"	"3"	"1"	"3"	"2"	"638"	"0"	"8"	"646"	"0"
"76"	"64"	"126"	"245"	"38"	"273"	"38"	"8"	"4"	"3"	"4"	"8"	"11"	"9"	"11"	"778"	"0"	"32"	"810"	"0"
"77"	"64A"	"40"	"42"	"2"	"65"	"8"	"1"	"1"	"0"	"0"	"3"	"2"	"2"	"4"	"170"	"0"	"9"	"179"	"0"
"78"	"65"	"15"	"174"	"22"	"106"	"12"	"4"	"6"	"5"	"3"	"2"	"3"	"9"	"12"	"373"	"0"	"22"	"395"	"0"
"79"	"66"	"81"	"92"	"34"	"223"	"46"	"7"	"13"	"6"	"6"	"12"	"15"	"12"	"18"	"565"	"0"	"47"	"612"	"0"
"80"	"67"	"11"	"17"	"0"	"204"	"8"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"246"	"0"	"3"	"249"	"0"
"81"	"68"	"23"	"6"	"4"	"265"	"20"	"0"	"4"	"3"	"3"	"0"	"3"	"4"	"9"	"344"	"0"	"5"	"349"	"0"
"82"	"69"	"114"	"192"	"14"	"209"	"59"	"3"	"4"	"3"	"9"	"8"	"6"	"8"	"23"	"652"	"0"	"47"	"699"	"0"
"83"	"70"	"55"	"396"	"16"	"130"	"16"	"3"	"2"	"2"	"2"	"6"	"9"	"5"	"14"	"656"	"0"	"22"	"678"	"0"
"84"	"71"	"28"	"386"	"7"	"38"	"6"	"2"	"1"	"5"	"0"	"5"	"3"	"3"	"7"	"491"	"0"	"8"	"499"	"0"
"85"	"72"	"65"	"282"	"2"	"30"	"15"	"3"	"0"	"5"	"0"	"2"	"1"	"1"	"4"	"410"	"0"	"2"	"412"	"0"
"86"	"73"	"81"	"429"	"5"	"70"	"32"	"1"	"4"	"4"	"0"	"2"	"1"	"1"	"15"	"645"	"0"	"18"	"663"	"0"
"87"	"74"	"39"	"180"	"6"	"167"	"27"	"8"	"7"	"4"	"1"	"2"	"5"	"5"	"8"	"459"	"0"	"8"	"467"	"0"
"88"	"75"	"42"	"37"	"3"	"459"	"25"	"4"	"19"	"6"	"6"	"15"	"14"	"11"	"17"	"658"	"0"	"24"	"682"	"0"
"89"	"76"	"32"	"49"	"3"	"73"	"17"	"1"	"2"	"0"	"1"	"7"	"0"	"1"	"2"	"188"	"0"	"1"	"189"	"0"
"90"	"77"	"74"	"132"	"19"	"33"	"17"	"2"	"3"	"2"	"0"	"0"	"0"	"1"	"6"	"289"	"0"	"3"	"292"	"0"
"91"	"78"	"128"	"23"	"6"	"316"	"52"	"5"	"9"	"4"	"2"	"4"	"3"	"0"	"3"	"555"	"0"	"1"	"556"	"0"
"92"	"79"	"257"	"106"	"3"	"179"	"35"	"2"	"5"	"4"	"6"	"4"	"4"	"1"	"0"	"606"	"0"	"9"	"615"	"0"
"93"	"80"	"137"	"253"	"2"	"22"	"18"	"0"	"0"	"1"	"0"	"4"	"1"	"0"	"2"	"440"	"0"	"2"	"442"	"0"
"94"	"81"	"149"	"135"	"8"	"92"	"35"	"4"	"3"	"7"	"1"	"6"	"4"	"2"	"3"	"449"	"0"	"5"	"454"	"0"
"95"	"82"	"40"	"244"	"2"	"6"	"10"	"0"	"1"	"6"	"0"	"1"	"0"	"1"	"1"	"312"	"0"	"5"	"317"	"0"
"96"	"83"	"310"	"78"	"4"	"92"	"56"	"2"	"8"	"6"	"2"	"13"	"5"	"6"	"5"	"587"	"0"	"26"	"613"	"0"
"97"	"84"	"146"	"212"	"9"	"50"	"11"	"1"	"1"	"2"	"0"	"1"	"0"	"0"	"3"	"436"	"0"	"1"	"437"	"0"
"98"	"85"	"181"	"45"	"8"	"98"	"28"	"1"	"4"	"11"	"4"	"5"	"3"	"1"	"6"	"395"	"0"	"7"	"402"	"0"
"99"	"86"	"212"	"35"	"6"	"107"	"26"	"8"	"5"	"5"	"2"	"6"	"6"	"1"	"5"	"424"	"0"	"28"	"452"	"0"
"100"	"87"	"60"	"170"	"15"	"68"	"14"	"2"	"2"	"5"	"1"	"3"	"4"	"4"	"13"	"361"	"0"	"4"	"365"	"0"
"101"	"88"	"164"	"75"	"6"	"67"	"15"	"1"	"7"	"6"	"1"	"4"	"3"	"3"	"6"	"358"	"0"	"25"	"383"	"0"
"102"	"89"	"126"	"117"	"7"	"181"	"22"	"7"	"12"	"8"	"4"	"11"	"18"	"8"	"26"	"547"	"0"	"30"	"577"	"0"
"103"	"90"	"25"	"115"	"7"	"33"	"3"	"2"	"3"	"1"	"2"	"0"	"0"	"1"	"7"	"199"	"0"	"3"	"202"	"0"
"104"	"91"	"30"	"216"	"22"	"179"	"17"	"3"	"5"	"2"	"7"	"6"	"8"	"11"	"20"	"526"	"0"	"19"	"545"	"0"
"105"	"92"	"449"	"204"	"25"	"126"	"28"	"3"	"6"	"5"	"4"	"8"	"7"	"6"	"9"	"880"	"0"	"32"	"912"	"0"
"106"	"93"	"72"	"27"	"3"	"5"	"4"	"1"	"1"	"0"	"1"	"2"	"1"	"0"	"4"	"121"	"0"	"5"	"126"	"0"
"107"	"94"	"92"	"180"	"13"	"106"	"19"	"2"	"2"	"2"	"4"	"4"	"4"	"3"	"8"	"439"	"0"	"8"	"447"	"0"
"108"	"95"	"53"	"192"	"14"	"306"	"35"	"8"	"11"	"4"	"0"	"5"	"2"	"0"	"10"	"640"	"0"	"8"	"648"	"0"
"109"	"96"	"255"	"48"	"2"	"24"	"9"	"0"	"0"	"1"	"3"	"4"	"2"	"1"	"1"	"350"	"0"	"0"	"350"	"0"
"110"	"97"	"152"	"284"	"12"	"53"	"35"	"3"	"1"	"0"	"3"	"6"	"3"	"4"	"4"	"560"	"0"	"12"	"572"	"0"
"111"	"98"	"129"	"45"	"7"	"171"	"51"	"10"	"8"	"9"	"5"	"11"	"4"	"5"	"106"	"561"	"0"	"20"	"581"	"0"
"112"	"99"	"51"	"38"	"9"	"387"	"55"	"9"	"11"	"6"	"8"	"9"	"9"	"5"	"10"	"607"	"0"	"15"	"622"	"0"
"113"	"100"	"119"	"396"	"14"	"43"	"24"	"3"	"5"	"9"	"2"	"14"	"8"	"6"	"20"	"663"	"0"	"25"	"688"	"0"
"114"	"101"	"132"	"20"	"2"	"266"	"28"	"5"	"9"	"8"	"5"	"5"	"6"	"3"	"12"	"501"	"0"	"24"	"525"	"0"
"115"	"102"	"212"	"11"	"38"	"82"	"24"	"4"	"2"	"11"	"1"	"12"	"2"	"2"	"5"	"406"	"0"	"23"	"429"	"0"
"116"	"103"	"130"	"109"	"12"	"301"	"37"	"6"	"4"	"6"	"5"	"15"	"6"	"10"	"20"	"661"	"0"	"28"	"689"	"0"
"117"	"104"	"93"	"50"	"8"	"99"	"18"	"6"	"8"	"3"	"2"	"1"	"3"	"0"	"13"	"304"	"0"	"6"	"310"	"0"
"118"	"105"	"134"	"56"	"9"	"237"	"82"	"4"	"13"	"5"	"9"	"15"	"11"	"8"	"21"	"604"	"0"	"37"	"641"	"0"
"119"	"106"	"72"	"4"	"4"	"259"	"27"	"4"	"7"	"2"	"3"	"6"	"4"	"1"	"5"	"398"	"0"	"13"	"411"	"0"
"120"	"107"	"69"	"132"	"3"	"61"	"5"	"3"	"4"	"4"	"0"	"0"	"0"	"0"	"3"	"284"	"0"	"2"	"286"	"0"
"121"	"108"	"25"	"239"	"11"	"21"	"7"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"19"	"326"	"0"	"9"	"335"	"0"
"122"	"109"	"75"	"172"	"12"	"396"	"26"	"10"	"8"	"10"	"109"	"12"	"8"	"10"	"20"	"868"	"0"	"37"	"905"	"0"
"123"	"110"	"15"	"13"	"7"	"271"	"21"	"0"	"11"	"4"	"5"	"2"	"7"	"6"	"2"	"364"	"0"	"6"	"370"	"0"
"124"	"111"	"103"	"183"	"24"	"138"	"22"	"4"	"9"	"2"	"3"	"6"	"4"	"4"	"8"	"510"	"0"	"14"	"524"	"0"
"125"	"112"	"18"	"209"	"19"	"301"	"19"	"6"	"13"	"11"	"5"	"11"	"7"	"9"	"15"	"643"	"0"	"20"	"663"	"0"
"126"	"113"	"11"	"508"	"4"	"28"	"4"	"0"	"3"	"1"	"0"	"0"	"1"	"1"	"8"	"569"	"0"	"5"	"574"	"0"
"127"	"114"	"21"	"224"	"9"	"111"	"10"	"1"	"9"	"1"	"1"	"3"	"3"	"6"	"16"	"415"	"0"	"3"	"418"	"0"
"128"	"115"	"20"	"200"	"11"	"369"	"20"	"5"	"9"	"5"	"5"	"7"	"17"	"7"	"18"	"693"	"0"	"10"	"703"	"0"
"129"	"116"	"190"	"100"	"6"	"304"	"30"	"3"	"8"	"5"	"5"	"8"	"12"	"6"	"10"	"687"	"0"	"29"	"716"	"0"
"130"	"117"	"82"	"248"	"8"	"277"	"33"	"5"	"16"	"8"	"5"	"17"	"21"	"13"	"30"	"763"	"0"	"36"	"799"	"0"
"131"	"118"	"50"	"109"	"15"	"504"	"34"	"6"	"14"	"15"	"7"	"23"	"26"	"14"	"19"	"836"	"0"	"49"	"885"	"0"
"132"	"119"	"51"	"126"	"5"	"32"	"20"	"2"	"1"	"2"	"4"	"2"	"4"	"5"	"16"	"270"	"0"	"16"	"286"	"0"
"133"	"120"	"124"	"254"	"16"	"77"	"27"	"4"	"7"	"4"	"6"	"9"	"14"	"8"	"32"	"582"	"0"	"19"	"601"	"0"
"134"	"121"	"143"	"172"	"18"	"399"	"46"	"6"	"14"	"11"	"8"	"10"	"24"	"12"	"23"	"886"	"0"	"35"	"921"	"0"
"135"	"122"	"6"	"6"	"1"	"789"	"7"	"2"	"4"	"1"	"0"	"2"	"1"	"0"	"2"	"821"	"0"	"4"	"825"	"0"
"136"	"123"	"13"	"159"	"58"	"350"	"11"	"1"	"6"	"2"	"2"	"3"	"6"	"10"	"18"	"639"	"0"	"10"	"649"	"0"
"137"	"124"	"69"	"101"	"7"	"315"	"21"	"2"	"7"	"5"	"2"	"7"	"7"	"4"	"4"	"551"	"0"	"9"	"560"	"0"
"138"	"125"	"49"	"133"	"50"	"494"	"24"	"4"	"5"	"4"	"8"	"6"	"3"	"4"	"8"	"792"	"0"	"7"	"799"	"0"
"139"	"126"	"110"	"268"	"7"	"126"	"24"	"4"	"2"	"4"	"6"	"5"	"3"	"2"	"6"	"567"	"0"	"5"	"572"	"0"
"140"	"127"	"52"	"483"	"5"	"3"	"11"	"2"	"1"	"3"	"2"	"5"	"0"	"0"	"3"	"570"	"0"	"6"	"576"	"0"
"141"	"128"	"39"	"204"	"1"	"55"	"3"	"1"	"0"	"1"	"1"	"2"	"0"	"1"	"1"	"309"	"0"	"1"	"310"	"0"
"142"	"129"	"18"	"146"	"8"	"496"	"16"	"4"	"15"	"3"	"1"	"2"	"6"	"6"	"4"	"725"	"0"	"8"	"733"	"0"
"143"	"130"	"25"	"201"	"9"	"463"	"31"	"5"	"12"	"6"	"3"	"3"	"9"	"7"	"7"	"781"	"0"	"7"	"788"	"0"
"144"	"131"	"53"	"62"	"5"	"616"	"32"	"3"	"5"	"8"	"5"	"2"	"5"	"3"	"2"	"801"	"0"	"14"	"815"	"0"
"145"	"132"	"33"	"37"	"3"	"631"	"7"	"2"	"3"	"5"	"2"	"3"	"2"	"1"	"6"	"735"	"0"	"6"	"741"	"0"
"146"	"133"	"83"	"150"	"6"	"296"	"39"	"7"	"5"	"6"	"5"	"6"	"2"	"6"	"8"	"619"	"0"	"7"	"626"	"0"
"147"	"134"	"8"	"11"	"6"	"602"	"3"	"0"	"3"	"1"	"0"	"1"	"0"	"0"	"2"	"637"	"0"	"1"	"638"	"0"
"148"	"135"	"54"	"13"	"7"	"405"	"6"	"1"	"4"	"3"	"0"	"2"	"1"	"2"	"5"	"503"	"0"	"2"	"505"	"0"
"149"	"136"	"15"	"7"	"11"	"418"	"16"	"1"	"7"	"0"	"1"	"4"	"6"	"3"	"9"	"498"	"0"	"9"	"507"	"0"
"150"	"137"	"47"	"264"	"9"	"333"	"21"	"7"	"12"	"9"	"8"	"5"	"8"	"10"	"25"	"758"	"0"	"19"	"777"	"0"
"151"	"138"	"26"	"27"	"1"	"541"	"14"	"0"	"9"	"10"	"2"	"2"	"8"	"3"	"7"	"650"	"0"	"7"	"657"	"0"
"152"	"139"	"112"	"221"	"3"	"98"	"8"	"2"	"0"	"1"	"1"	"2"	"0"	"1"	"1"	"450"	"0"	"0"	"450"	"0"
"153"	"139A"	"67"	"233"	"1"	"42"	"15"	"1"	"1"	"0"	"1"	"4"	"1"	"3"	"4"	"373"	"0"	"0"	"373"	"0"
"154"	"140"	"28"	"494"	"6"	"72"	"7"	"3"	"6"	"3"	"3"	"2"	"6"	"7"	"9"	"646"	"0"	"12"	"658"	"0"
"155"	"141"	"29"	"383"	"8"	"89"	"15"	"5"	"11"	"5"	"6"	"3"	"8"	"8"	"12"	"582"	"0"	"15"	"597"	"0"
"156"	"142"	"22"	"413"	"4"	"59"	"5"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"6"	"512"	"0"	"4"	"516"	"0"
"157"	"143"	"5"	"62"	"9"	"335"	"10"	"2"	"5"	"5"	"1"	"6"	"6"	"8"	"6"	"460"	"0"	"5"	"465"	"0"
"158"	"144"	"293"	"12"	"3"	"248"	"16"	"4"	"11"	"3"	"3"	"6"	"13"	"6"	"12"	"630"	"0"	"5"	"635"	"0"
"159"	"145"	"86"	"61"	"17"	"319"	"23"	"3"	"15"	"0"	"5"	"4"	"6"	"6"	"4"	"549"	"0"	"8"	"557"	"0"
"160"	"146"	"29"	"32"	"12"	"363"	"22"	"4"	"5"	"2"	"3"	"3"	"1"	"2"	"1"	"479"	"0"	"6"	"485"	"0"
"161"	"147"	"248"	"107"	"7"	"300"	"33"	"10"	"9"	"8"	"7"	"8"	"7"	"4"	"12"	"760"	"0"	"14"	"774"	"0"
"162"	"148"	"10"	"69"	"20"	"76"	"7"	"2"	"4"	"3"	"3"	"1"	"2"	"1"	"9"	"207"	"0"	"9"	"216"	"0"
"163"	"149"	"45"	"22"	"4"	"235"	"13"	"4"	"4"	"2"	"2"	"2"	"4"	"0"	"4"	"341"	"0"	"2"	"343"	"0"
"164"	"150"	"27"	"17"	"7"	"102"	"11"	"1"	"4"	"3"	"1"	"2"	"6"	"3"	"7"	"191"	"0"	"12"	"203"	"0"
"165"	"151"	"121"	"133"	"6"	"64"	"37"	"6"	"10"	"5"	"4"	"8"	"5"	"5"	"4"	"408"	"0"	"21"	"429"	"0"
"166"	"152"	"180"	"149"	"26"	"182"	"28"	"9"	"10"	"9"	"5"	"12"	"19"	"10"	"15"	"654"	"0"	"14"	"668"	"0"
"167"	"153"	"92"	"314"	"17"	"147"	"27"	"12"	"10"	"5"	"10"	"5"	"4"	"17"	"22"	"682"	"0"	"36"	"718"	"0"
"168"	"154"	"52"	"140"	"18"	"232"	"22"	"7"	"16"	"3"	"3"	"8"	"15"	"17"	"25"	"558"	"0"	"29"	"587"	"0"
"169"	"155"	"16"	"9"	"2"	"82"	"4"	"0"	"2"	"0"	"1"	"2"	"3"	"0"	"5"	"126"	"0"	"8"	"134"	"0"
"170"	"156"	"28"	"88"	"10"	"88"	"9"	"3"	"7"	"4"	"2"	"1"	"6"	"3"	"5"	"254"	"0"	"8"	"262"	"0"
"171"	"157"	"33"	"82"	"5"	"19"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"2"	"146"	"0"	"4"	"150"	"0"
"172"	"158"	"236"	"56"	"17"	"292"	"28"	"6"	"7"	"3"	"3"	"3"	"6"	"1"	"2"	"660"	"0"	"4"	"664"	"0"
