District	Assembly_Id	Assembly_Name	Parliamentary_Name	Candidate_Name	Party	Candidate_Caste	Candidate_Parameter	Candidate_Parameter_Score	IsWon
GOPALGANJ 	100	BARAULI	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	WINABILITY	6	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	AVAILABILITY	5	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	HONESTY	8	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	EFFECTIVENESS IN WORKING	4	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	POPULARITY/IMPACT	6	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	RELIGIOUS/CASTE INFLUENCE	5	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	MUSCLE POWER	5	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	FINANCIAL STATUS	5	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	6	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	JITENDRA PRASAD	RJD	Yadav	WINABILITY	5	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	AVAILABILITY	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	HONESTY	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	EFFECTIVENESS IN WORKING	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	POPULARITY/IMPACT	3	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	RELIGIOUS/CASTE INFLUENCE	4	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	MUSCLE POWER	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	FINANCIAL STATUS	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	UNDERSTANDING WITH STATE PARTY LEADERS	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	ASIF GAFUR	INC	Muslim	WINABILITY	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	AVAILABILITY	3	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	HONESTY	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	EFFECTIVENESS IN WORKING	3	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	POPULARITY/IMPACT	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	RELIGIOUS/CASTE INFLUENCE	4	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	MUSCLE POWER	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	FINANCIAL STATUS	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	UNDERSTANDING WITH STATE PARTY LEADERS	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	RESPECT/IMPACT AMONG LOCAL LEADERS	2	0
GOPALGANJ 	100	BARAULI	GOPALGANJ	AFTAB ALAM	BSP	Muslim	WINABILITY	2	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	AVAILABILITY	7	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	HONESTY	5	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	EFFECTIVENESS IN WORKING	6	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	POPULARITY/IMPACT	6	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	RELIGIOUS/CASTE INFLUENCE	6	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	MUSCLE POWER	5	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	FINANCIAL STATUS	7	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	 DEODUT PRASAD	RJD	Yadav	WINABILITY	7	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	AVAILABILITY	8	1
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	HONESTY	6	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	EFFECTIVENESS IN WORKING	6	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	POPULARITY/IMPACT	6	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	RELIGIOUS/CASTE INFLUENCE	6	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	MUSCLE POWER	6	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	FINANCIAL STATUS	7	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
GOPALGANJ 	99	BAIKUNTHPUR	GOPALGANJ	MANJEET SINGH	JD(U)	Rajput	WINABILITY	7	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	AVAILABILITY	6	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	HONESTY	5	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	EFFECTIVENESS IN WORKING	6	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	POPULARITY/IMPACT	6	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	RELIGIOUS/CASTE INFLUENCE	4	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	MUSCLE POWER	4	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	FINANCIAL STATUS	4	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	UNDERSTANDING WITH STATE PARTY LEADERS	4	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	RESPECT/IMPACT AMONG LOCAL LEADERS	4	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SUBASH SINGH	BJP	Rajput	WINABILITY	6	1
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	AVAILABILITY	8	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	HONESTY	8	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	EFFECTIVENESS IN WORKING	8	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	POPULARITY/IMPACT	9	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	RELIGIOUS/CASTE INFLUENCE	9	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	MUSCLE POWER	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	FINANCIAL STATUS	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	REYAZUL HAQUE RAJU	RJD	Muslim	WINABILITY	8	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	AVAILABILITY	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	HONESTY	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	EFFECTIVENESS IN WORKING	3	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	POPULARITY/IMPACT	5	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	RELIGIOUS/CASTE INFLUENCE	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	MUSCLE POWER	7	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	FINANCIAL STATUS	8	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	SADHU YADAV	INC	Yadav	WINABILITY	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	AVAILABILITY	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	HONESTY	3	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	EFFECTIVENESS IN WORKING	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	POPULARITY/IMPACT	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	RELIGIOUS/CASTE INFLUENCE	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	MUSCLE POWER	5	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	FINANCIAL STATUS	5	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	RESPECT/IMPACT AMONG LOCAL LEADERS	2	0
GOPALGANJ 	101	GOPALGANJ	GOPALGANJ	NEYAZ AHEMAD	RJD	Muslim	WINABILITY	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	AVAILABILITY	6	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	HONESTY	2	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	EFFECTIVENESS IN WORKING	3	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	POPULARITY/IMPACT	6	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	RELIGIOUS/CASTE INFLUENCE	7	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	MUSCLE POWER	8	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	FINANCIAL STATUS	8	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	UNDERSTANDING WITH STATE PARTY LEADERS	5	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	RESPECT/IMPACT AMONG LOCAL LEADERS	5	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	AMRENDRA PANDEY	BSP	Brahmin	WINABILITY	7	1
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	AVAILABILITY	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	HONESTY	5	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	EFFECTIVENESS IN WORKING	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	POPULARITY/IMPACT	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	RELIGIOUS/CASTE INFLUENCE	5	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	MUSCLE POWER	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	FINANCIAL STATUS	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	KIRAN DEVI	RJD	Bhumihar	WINABILITY	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		AVAILABILITY	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		HONESTY	5	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		EFFECTIVENESS IN WORKING	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		POPULARITY/IMPACT	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		RELIGIOUS/CASTE INFLUENCE	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		MUSCLE POWER	5	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		FINANCIAL STATUS	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		RESPECT/IMPACT AMONG LOCAL LEADERS	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	UMESH PRADHAN	BJP		WINABILITY	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	AVAILABILITY	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	HONESTY	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	EFFECTIVENESS IN WORKING	5	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	POPULARITY/IMPACT	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	RELIGIOUS/CASTE INFLUENCE	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	MUSCLE POWER	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	FINANCIAL STATUS	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	UNDERSTANDING WITH STATE PARTY LEADERS	6	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	ADITYA PANDEY	RJD	Brahmin	WINABILITY	4	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	AVAILABILITY	2	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	HONESTY	2	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	EFFECTIVENESS IN WORKING	2	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	POPULARITY/IMPACT	2	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	RELIGIOUS/CASTE INFLUENCE	2	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	MUSCLE POWER	2	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	FINANCIAL STATUS	2	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	UNDERSTANDING WITH STATE PARTY LEADERS	2	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	RESPECT/IMPACT AMONG LOCAL LEADERS	2	0
GOPALGANJ 	102	KUCHAIKOTE	GOPALGANJ	MITHLESH TIWARI	BJP	Brahmin	WINABILITY	2	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	AVAILABILITY	8	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	HONESTY	7	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	EFFECTIVENESS IN WORKING	6	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	POPULARITY/IMPACT	8	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	RELIGIOUS/CASTE INFLUENCE	6	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	MUSCLE POWER	7	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	FINANCIAL STATUS	7	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	UNDERSTANDING WITH STATE PARTY LEADERS	6	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	RESPECT/IMPACT AMONG LOCAL LEADERS	7	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	ANIL KUMAR PANDEY	RJD	Brahmin	WINABILITY	8	1
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	AVAILABILITY	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	HONESTY	6	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	EFFECTIVENESS IN WORKING	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	POPULARITY/IMPACT	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	RELIGIOUS/CASTE INFLUENCE	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	MUSCLE POWER	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	FINANCIAL STATUS	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	UNDERSTANDING WITH STATE PARTY LEADERS	6	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	INDERDEV MANJHI	BJP	Dusadh	WINABILITY	6	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	AVAILABILITY	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	HONESTY	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	EFFECTIVENESS IN WORKING	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	POPULARITY/IMPACT	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	RELIGIOUS/CASTE INFLUENCE	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	MUSCLE POWER	6	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	FINANCIAL STATUS	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	RAMNARESH RAM	CPI(ML)	Dalit	WINABILITY	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	AVAILABILITY	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	HONESTY	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	EFFECTIVENESS IN WORKING	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	POPULARITY/IMPACT	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	RELIGIOUS/CASTE INFLUENCE	5	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	MUSCLE POWER	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	FINANCIAL STATUS	3	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	UNDERSTANDING WITH STATE PARTY LEADERS	2	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
GOPALGANJ 	103	BHOREY	GOPALGANJ	VINITA BAITHA	INC	Dhobi	WINABILITY	4	0
