"44"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"207"	"0"	"207"
"45"	"8"	"TUNTUN PASWAN"	"Independent"	""	"90"	"0"	"90"
"46"	"9"	"NEELAM BHARATI"	"Independent"	""	"128"	"0"	"128"
"47"	"10"	"BALRAM SINGH"	"Independent"	""	"131"	"0"	"131"
"48"	"11"	"RAJ KUMAR"	"Independent"	""	"138"	"0"	"138"
"49"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"123"	"0"	"123"
"50"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"169"	"0"	"169"
"51"	"14"	"SUCHITRA SINGH"	"Independent"	""	"369"	"0"	"369"
"52"	"Place -"	""	""	""	""	""	""
"53"	"Date  -"	""	""	""	""	""	""
"54"	"Returning Officer"	""	""	""	""	""	""
"55"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"56"	"ROUND - 3 - CUMMULATIVE"	""	""	""	""	""	""
"57"	"ANNEXURE - XL"	""	""	""	""	""	""
"58"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"59"	"FORM - 20"	""	""	""	""	""	""
"60"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"61"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"62"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"63"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"64"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"65"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"66"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"4099"	"1"	"4100"
"67"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"277"	"1"	"278"
"68"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"1276"	"0"	"1276"
"69"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"4858"	"3"	"4861"
"70"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"518"	"0"	"518"
"71"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"10484"	"0"	"10484"
"72"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"277"	"0"	"277"
"73"	"8"	"TUNTUN PASWAN"	"Independent"	""	"134"	"0"	"134"
"74"	"9"	"NEELAM BHARATI"	"Independent"	""	"174"	"0"	"174"
"75"	"10"	"BALRAM SINGH"	"Independent"	""	"187"	"0"	"187"
"76"	"11"	"RAJ KUMAR"	"Independent"	""	"183"	"0"	"183"
"77"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"178"	"0"	"178"
"78"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"259"	"0"	"259"
"79"	"14"	"SUCHITRA SINGH"	"Independent"	""	"574"	"0"	"574"
"80"	"Place -"	""	""	""	""	""	""
"81"	"Date  -"	""	""	""	""	""	""
"82"	"Returning Officer"	""	""	""	""	""	""
"83"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"84"	"ROUND - 4 - CUMMULATIVE"	""	""	""	""	""	""
"85"	"ANNEXURE - XL"	""	""	""	""	""	""
"86"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"87"	"FORM - 20"	""	""	""	""	""	""
"88"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"89"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"90"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"91"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"92"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"93"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"94"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"7075"	"1"	"7076"
"95"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"444"	"1"	"445"
"96"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"1951"	"0"	"1951"
"97"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"6852"	"3"	"6855"
"98"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"598"	"0"	"598"
"99"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"11684"	"0"	"11684"
"100"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"336"	"0"	"336"
"101"	"8"	"TUNTUN PASWAN"	"Independent"	""	"172"	"0"	"172"
"102"	"9"	"NEELAM BHARATI"	"Independent"	""	"251"	"0"	"251"
"103"	"10"	"BALRAM SINGH"	"Independent"	""	"259"	"0"	"259"
"104"	"11"	"RAJ KUMAR"	"Independent"	""	"293"	"0"	"293"
"105"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"270"	"0"	"270"
"106"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"409"	"0"	"409"
"107"	"14"	"SUCHITRA SINGH"	"Independent"	""	"905"	"0"	"905"
"108"	"Place -"	""	""	""	""	""	""
"109"	"Date  -"	""	""	""	""	""	""
"110"	"Returning Officer"	""	""	""	""	""	""
"111"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"112"	"ROUND - 5 - CUMMULATIVE"	""	""	""	""	""	""
"113"	"ANNEXURE - XL"	""	""	""	""	""	""
"114"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"115"	"FORM - 20"	""	""	""	""	""	""
"116"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"117"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"118"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"119"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"120"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"121"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"122"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"11379"	"1"	"11380"
"123"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"643"	"1"	"644"
"124"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"2653"	"0"	"2653"
"125"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"9190"	"3"	"9193"
"126"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"658"	"0"	"658"
"127"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"11969"	"0"	"11969"
"128"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"370"	"0"	"370"
"129"	"8"	"TUNTUN PASWAN"	"Independent"	""	"204"	"0"	"204"
"130"	"9"	"NEELAM BHARATI"	"Independent"	""	"312"	"0"	"312"
"131"	"10"	"BALRAM SINGH"	"Independent"	""	"292"	"0"	"292"
"132"	"11"	"RAJ KUMAR"	"Independent"	""	"362"	"0"	"362"
"133"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"328"	"0"	"328"
"134"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"530"	"0"	"530"
"135"	"14"	"SUCHITRA SINGH"	"Independent"	""	"1177"	"0"	"1177"
"136"	"Place -"	""	""	""	""	""	""
"137"	"Date  -"	""	""	""	""	""	""
"138"	"Returning Officer"	""	""	""	""	""	""
"139"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"140"	"ROUND - 6 - CUMMULATIVE"	""	""	""	""	""	""
"141"	"ANNEXURE - XL"	""	""	""	""	""	""
"142"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"143"	"FORM - 20"	""	""	""	""	""	""
"144"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"145"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"146"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"147"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"148"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"149"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"150"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"13849"	"1"	"13850"
"151"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"779"	"1"	"780"
"152"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"2914"	"0"	"2914"
"153"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"13492"	"3"	"13495"
"154"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"741"	"0"	"741"
"155"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"12100"	"0"	"12100"
"156"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"403"	"0"	"403"
"157"	"8"	"TUNTUN PASWAN"	"Independent"	""	"249"	"0"	"249"
"158"	"9"	"NEELAM BHARATI"	"Independent"	""	"379"	"0"	"379"
"159"	"10"	"BALRAM SINGH"	"Independent"	""	"343"	"0"	"343"
"160"	"11"	"RAJ KUMAR"	"Independent"	""	"429"	"0"	"429"
"161"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"400"	"0"	"400"
"162"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"653"	"0"	"653"
"163"	"14"	"SUCHITRA SINGH"	"Independent"	""	"1416"	"0"	"1416"
"164"	"Place -"	""	""	""	""	""	""
"165"	"Date  -"	""	""	""	""	""	""
"166"	"Returning Officer"	""	""	""	""	""	""
"167"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"168"	"ROUND - 7 - CUMMULATIVE"	""	""	""	""	""	""
"169"	"ANNEXURE - XL"	""	""	""	""	""	""
"170"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"171"	"FORM - 20"	""	""	""	""	""	""
"172"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"173"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"174"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"175"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"176"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"177"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"178"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"17095"	"1"	"17096"
"179"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"904"	"1"	"905"
"180"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"3251"	"0"	"3251"
"181"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"17137"	"3"	"17140"
"182"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"805"	"0"	"805"
"183"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"12240"	"0"	"12240"
"184"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"437"	"0"	"437"
"185"	"8"	"TUNTUN PASWAN"	"Independent"	""	"287"	"0"	"287"
"186"	"9"	"NEELAM BHARATI"	"Independent"	""	"439"	"0"	"439"
"187"	"10"	"BALRAM SINGH"	"Independent"	""	"402"	"0"	"402"
"188"	"11"	"RAJ KUMAR"	"Independent"	""	"525"	"0"	"525"
"189"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"503"	"0"	"503"
"190"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"805"	"0"	"805"
"191"	"14"	"SUCHITRA SINGH"	"Independent"	""	"1739"	"0"	"1739"
"192"	"Place -"	""	""	""	""	""	""
"193"	"Date  -"	""	""	""	""	""	""
"194"	"Returning Officer"	""	""	""	""	""	""
"195"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"196"	"ROUND - 8 - CUMMULATIVE"	""	""	""	""	""	""
"197"	"ANNEXURE - XL"	""	""	""	""	""	""
"198"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"199"	"FORM - 20"	""	""	""	""	""	""
"200"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"201"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"202"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"203"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"204"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"205"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"206"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"20821"	"1"	"20822"
"207"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"1057"	"1"	"1058"
"208"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"3526"	"0"	"3526"
"209"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"20037"	"3"	"20040"
"210"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"886"	"0"	"886"
"211"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"12693"	"0"	"12693"
"212"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"472"	"0"	"472"
"213"	"8"	"TUNTUN PASWAN"	"Independent"	""	"312"	"0"	"312"
"214"	"9"	"NEELAM BHARATI"	"Independent"	""	"496"	"0"	"496"
"215"	"10"	"BALRAM SINGH"	"Independent"	""	"435"	"0"	"435"
"216"	"11"	"RAJ KUMAR"	"Independent"	""	"589"	"0"	"589"
"217"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"553"	"0"	"553"
"218"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"892"	"0"	"892"
"219"	"14"	"SUCHITRA SINGH"	"Independent"	""	"1967"	"0"	"1967"
"220"	"Place -"	""	""	""	""	""	""
"221"	"Date  -"	""	""	""	""	""	""
"222"	"Returning Officer"	""	""	""	""	""	""
"223"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"224"	"ROUND - 9 - CUMMULATIVE"	""	""	""	""	""	""
"225"	"ANNEXURE - XL"	""	""	""	""	""	""
"226"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"227"	"FORM - 20"	""	""	""	""	""	""
"228"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"229"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"230"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"231"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"232"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"233"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"234"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"23712"	"1"	"23713"
"235"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"1385"	"1"	"1386"
"236"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"4046"	"0"	"4046"
"237"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"22952"	"3"	"22955"
"238"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"984"	"0"	"984"
"239"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"13119"	"0"	"13119"
"240"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"500"	"0"	"500"
"241"	"8"	"TUNTUN PASWAN"	"Independent"	""	"342"	"0"	"342"
"242"	"9"	"NEELAM BHARATI"	"Independent"	""	"563"	"0"	"563"
"243"	"10"	"BALRAM SINGH"	"Independent"	""	"475"	"0"	"475"
"244"	"11"	"RAJ KUMAR"	"Independent"	""	"639"	"0"	"639"
"245"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"623"	"0"	"623"
"246"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"999"	"0"	"999"
"247"	"14"	"SUCHITRA SINGH"	"Independent"	""	"2196"	"0"	"2196"
"248"	"Place -"	""	""	""	""	""	""
"249"	"Date  -"	""	""	""	""	""	""
"250"	"Returning Officer"	""	""	""	""	""	""
"251"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"252"	"ROUND - 10 - CUMMULATIVE"	""	""	""	""	""	""
"253"	"ANNEXURE - XL"	""	""	""	""	""	""
"254"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"255"	"FORM - 20"	""	""	""	""	""	""
"256"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"257"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"258"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"259"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"260"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"261"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"262"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"25008"	"1"	"25009"
"263"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"1563"	"1"	"1564"
"264"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"5275"	"0"	"5275"
"265"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"27056"	"3"	"27059"
"266"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"1046"	"0"	"1046"
"267"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"13473"	"0"	"13473"
"268"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"519"	"0"	"519"
"269"	"8"	"TUNTUN PASWAN"	"Independent"	""	"363"	"0"	"363"
"270"	"9"	"NEELAM BHARATI"	"Independent"	""	"606"	"0"	"606"
"271"	"10"	"BALRAM SINGH"	"Independent"	""	"505"	"0"	"505"
"272"	"11"	"RAJ KUMAR"	"Independent"	""	"693"	"0"	"693"
"273"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"662"	"0"	"662"
"274"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"1083"	"0"	"1083"
"275"	"14"	"SUCHITRA SINGH"	"Independent"	""	"2352"	"0"	"2352"
"276"	"Place -"	""	""	""	""	""	""
"277"	"Date  -"	""	""	""	""	""	""
"278"	"Returning Officer"	""	""	""	""	""	""
"279"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"280"	"ROUND - 11 - CUMMULATIVE"	""	""	""	""	""	""
"281"	"ANNEXURE - XL"	""	""	""	""	""	""
"282"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"283"	"FORM - 20"	""	""	""	""	""	""
"284"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"285"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"286"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"287"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"288"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"289"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"290"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"26425"	"1"	"26426"
"291"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"1650"	"1"	"1651"
"292"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"5698"	"0"	"5698"
"293"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"30394"	"3"	"30397"
"294"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"1306"	"0"	"1306"
"295"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"14227"	"0"	"14227"
"296"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"566"	"0"	"566"
"297"	"8"	"TUNTUN PASWAN"	"Independent"	""	"393"	"0"	"393"
"298"	"9"	"NEELAM BHARATI"	"Independent"	""	"648"	"0"	"648"
"299"	"10"	"BALRAM SINGH"	"Independent"	""	"549"	"0"	"549"
"300"	"11"	"RAJ KUMAR"	"Independent"	""	"789"	"0"	"789"
"301"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"718"	"0"	"718"
"302"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"1200"	"0"	"1200"
"303"	"14"	"SUCHITRA SINGH"	"Independent"	""	"2572"	"0"	"2572"
"304"	"Place -"	""	""	""	""	""	""
"305"	"Date  -"	""	""	""	""	""	""
"306"	"Returning Officer"	""	""	""	""	""	""
"307"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"308"	"ROUND - 12 - CUMMULATIVE"	""	""	""	""	""	""
"309"	"ANNEXURE - XL"	""	""	""	""	""	""
"310"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"311"	"FORM - 20"	""	""	""	""	""	""
"312"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"313"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"314"	"Election to the Legislative Assembly from the 125-DHAMDAHA Assembly Constituency"	""	""	""	""	""	""
"315"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"316"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"317"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"318"	"1"	"DILEEP KUMAR YADAV"	"Rashtriya Janata Dal"	""	"28837"	"1"	"28838"
"319"	"2"	"BABULAL BESARA"	"Bahujan Samaj Party"	""	"1767"	"1"	"1768"
"320"	"3"	"RAM NARESH KISKU"	"Jharkhand Mukti Morcha"	""	"6564"	"0"	"6564"
"321"	"4"	"LESHI SINGH"	"Janata Dal (United)"	""	"34735"	"3"	"34738"
"322"	"5"	"DHEER NARAYAN JHA"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"1385"	"0"	"1385"
"323"	"6"	"NEELAM DEVI"	"Samajwadi Party"	""	"14477"	"0"	"14477"
"324"	"7"	"SHASHI KUMAR SINGH"	"Proutist Sarva Samaj Party"	""	"605"	"0"	"605"
"325"	"8"	"TUNTUN PASWAN"	"Independent"	""	"423"	"0"	"423"
"326"	"9"	"NEELAM BHARATI"	"Independent"	""	"696"	"0"	"696"
"327"	"10"	"BALRAM SINGH"	"Independent"	""	"583"	"0"	"583"
"328"	"11"	"RAJ KUMAR"	"Independent"	""	"892"	"0"	"892"
"329"	"12"	"VINDESHWARI PASWAN"	"Independent"	""	"793"	"0"	"793"
"330"	"13"	"SHAMBHU BHAGAT"	"Independent"	""	"1349"	"0"	"1349"
"331"	"14"	"SUCHITRA SINGH"	"Independent"	""	"2842"	"0"	"2842"
"332"	"Place -"	""	""	""	""	""	""
"333"	"Date  -"	""	""	""	""	""	""
"334"	"Returning Officer"	""	""	""	""	""	""
"335"	"125 - Dhamdaha Assembly Constituency"	""	""	""	""	""	""
"336"	"ROUND - 13 - CUMMULATIVE"	""	""	""	""	""	""
"337"	"ANNEXURE - XL"	""	""	""	""	""	""
"338"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"339"	"FORM - 20"	""	""	""	""	""	""
"340"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"341"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
