"43"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"44"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"45"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"46"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"851"	"0"	"851"
"47"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"492"	"0"	"492"
"48"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"339"	"0"	"339"
"49"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"316"	"0"	"316"
"50"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"525"	"0"	"525"
"51"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"2282"	"0"	"2282"
"52"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"140"	"0"	"140"
"53"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"102"	"0"	"102"
"54"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"924"	"0"	"924"
"55"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"3075"	"0"	"3075"
"56"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"238"	"0"	"238"
"57"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"236"	"0"	"236"
"58"	"13"	"MD. HABIB"	""	"Independent"	"466"	"0"	"466"
"59"	"14"	"AFROZ ALAM"	""	"Independent"	"2680"	"0"	"2680"
"60"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"165"	"0"	"165"
"61"	"16"	"ISRAR ALAM"	""	"Independent"	"376"	"0"	"376"
"62"	"17"	"JAYANTI DEVI"	""	"Independent"	"147"	"0"	"147"
"63"	"18"	"DAYA RANI DEVI"	""	"Independent"	"118"	"0"	"118"
"64"	"19"	"NAJMUL HODA"	""	"Independent"	"79"	"0"	"79"
"65"	"20"	"PHANI LAL YADAV"	""	"Independent"	"80"	"0"	"80"
"66"	"21"	"MANJU DEVI"	""	"Independent"	"55"	"0"	"55"
"67"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"118"	"0"	"118"
"68"	"23"	"MANOWER IMAM"	""	"Independent"	"87"	"0"	"87"
"69"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"72"	"0"	"72"
"70"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"151"	"0"	"151"
"71"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"188"	"0"	"188"
"72"	"ROUND - III - CUMMULATIVE"	""	""	""	""	""	""
"73"	"ANNEXURE - XL"	""	""	""	""	""	""
"74"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"75"	"FORM - 20"	""	""	""	""	""	""
"76"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"77"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"78"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"79"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"80"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"81"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"82"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"1389"	"0"	"1389"
"83"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"613"	"0"	"613"
"84"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"897"	"0"	"897"
"85"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"542"	"0"	"542"
"86"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"714"	"0"	"714"
"87"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"5501"	"0"	"5501"
"88"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"204"	"0"	"204"
"89"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"140"	"0"	"140"
"90"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"1085"	"0"	"1085"
"91"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"4759"	"0"	"4759"
"92"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"319"	"0"	"319"
"93"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"520"	"0"	"520"
"94"	"13"	"MD. HABIB"	""	"Independent"	"596"	"0"	"596"
"95"	"14"	"AFROZ ALAM"	""	"Independent"	"2972"	"0"	"2972"
"96"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"205"	"0"	"205"
"97"	"16"	"ISRAR ALAM"	""	"Independent"	"523"	"0"	"523"
"98"	"17"	"JAYANTI DEVI"	""	"Independent"	"192"	"0"	"192"
"99"	"18"	"DAYA RANI DEVI"	""	"Independent"	"151"	"0"	"151"
"100"	"19"	"NAJMUL HODA"	""	"Independent"	"119"	"0"	"119"
"101"	"20"	"PHANI LAL YADAV"	""	"Independent"	"102"	"0"	"102"
"102"	"21"	"MANJU DEVI"	""	"Independent"	"80"	"0"	"80"
"103"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"188"	"0"	"188"
"104"	"23"	"MANOWER IMAM"	""	"Independent"	"110"	"0"	"110"
"105"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"117"	"0"	"117"
"106"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"188"	"0"	"188"
"107"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"278"	"0"	"278"
"108"	"ROUND - IV - CUMMULATIVE"	""	""	""	""	""	""
"109"	"ANNEXURE - XL"	""	""	""	""	""	""
"110"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"111"	"FORM - 20"	""	""	""	""	""	""
"112"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"113"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"114"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"115"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"116"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"117"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"118"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"1962"	"0"	"1962"
"119"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"807"	"0"	"807"
"120"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"1636"	"0"	"1636"
"121"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"777"	"0"	"777"
"122"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"754"	"0"	"754"
"123"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"8241"	"0"	"8241"
"124"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"233"	"0"	"233"
"125"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"168"	"0"	"168"
"126"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"1394"	"0"	"1394"
"127"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"5445"	"0"	"5445"
"128"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"404"	"0"	"404"
"129"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"556"	"0"	"556"
"130"	"13"	"MD. HABIB"	""	"Independent"	"727"	"0"	"727"
"131"	"14"	"AFROZ ALAM"	""	"Independent"	"3119"	"0"	"3119"
"132"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"226"	"0"	"226"
"133"	"16"	"ISRAR ALAM"	""	"Independent"	"586"	"0"	"586"
"134"	"17"	"JAYANTI DEVI"	""	"Independent"	"231"	"0"	"231"
"135"	"18"	"DAYA RANI DEVI"	""	"Independent"	"187"	"0"	"187"
"136"	"19"	"NAJMUL HODA"	""	"Independent"	"319"	"0"	"319"
"137"	"20"	"PHANI LAL YADAV"	""	"Independent"	"136"	"0"	"136"
"138"	"21"	"MANJU DEVI"	""	"Independent"	"107"	"0"	"107"
"139"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"242"	"0"	"242"
"140"	"23"	"MANOWER IMAM"	""	"Independent"	"135"	"0"	"135"
"141"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"143"	"0"	"143"
"142"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"219"	"0"	"219"
"143"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"344"	"0"	"344"
"144"	"ROUND - V - CUMMULATIVE"	""	""	""	""	""	""
"145"	"ANNEXURE - XL"	""	""	""	""	""	""
"146"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"147"	"FORM - 20"	""	""	""	""	""	""
"148"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"149"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"150"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"151"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"152"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"153"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"154"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"2548"	"0"	"2548"
"155"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"895"	"0"	"895"
"156"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"1802"	"0"	"1802"
"157"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"976"	"0"	"976"
"158"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"863"	"0"	"863"
"159"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"11886"	"0"	"11886"
"160"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"270"	"0"	"270"
"161"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"190"	"0"	"190"
"162"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"1474"	"0"	"1474"
"163"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"6618"	"0"	"6618"
"164"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"452"	"0"	"452"
"165"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"590"	"0"	"590"
"166"	"13"	"MD. HABIB"	""	"Independent"	"842"	"0"	"842"
"167"	"14"	"AFROZ ALAM"	""	"Independent"	"3137"	"0"	"3137"
"168"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"243"	"0"	"243"
"169"	"16"	"ISRAR ALAM"	""	"Independent"	"628"	"0"	"628"
"170"	"17"	"JAYANTI DEVI"	""	"Independent"	"277"	"0"	"277"
"171"	"18"	"DAYA RANI DEVI"	""	"Independent"	"217"	"0"	"217"
"172"	"19"	"NAJMUL HODA"	""	"Independent"	"462"	"0"	"462"
"173"	"20"	"PHANI LAL YADAV"	""	"Independent"	"151"	"0"	"151"
"174"	"21"	"MANJU DEVI"	""	"Independent"	"129"	"0"	"129"
"175"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"271"	"0"	"271"
"176"	"23"	"MANOWER IMAM"	""	"Independent"	"163"	"0"	"163"
"177"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"167"	"0"	"167"
"178"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"239"	"0"	"239"
"179"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"404"	"0"	"404"
"180"	"ROUND - VI - CUMMULATIVE"	""	""	""	""	""	""
"181"	"ANNEXURE - XL"	""	""	""	""	""	""
"182"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"183"	"FORM - 20"	""	""	""	""	""	""
"184"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"185"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"186"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"187"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"188"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"189"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"190"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"2917"	"0"	"2917"
"191"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"910"	"0"	"910"
"192"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"1930"	"0"	"1930"
"193"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"1302"	"0"	"1302"
"194"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"1162"	"0"	"1162"
"195"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"16493"	"0"	"16493"
"196"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"331"	"0"	"331"
"197"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"233"	"0"	"233"
"198"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"1587"	"0"	"1587"
"199"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"7305"	"0"	"7305"
"200"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"484"	"0"	"484"
"201"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"622"	"0"	"622"
"202"	"13"	"MD. HABIB"	""	"Independent"	"876"	"0"	"876"
"203"	"14"	"AFROZ ALAM"	""	"Independent"	"3162"	"0"	"3162"
"204"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"264"	"0"	"264"
"205"	"16"	"ISRAR ALAM"	""	"Independent"	"695"	"0"	"695"
"206"	"17"	"JAYANTI DEVI"	""	"Independent"	"336"	"0"	"336"
"207"	"18"	"DAYA RANI DEVI"	""	"Independent"	"239"	"0"	"239"
"208"	"19"	"NAJMUL HODA"	""	"Independent"	"774"	"0"	"774"
"209"	"20"	"PHANI LAL YADAV"	""	"Independent"	"184"	"0"	"184"
"210"	"21"	"MANJU DEVI"	""	"Independent"	"144"	"0"	"144"
"211"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"302"	"0"	"302"
"212"	"23"	"MANOWER IMAM"	""	"Independent"	"244"	"0"	"244"
"213"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"176"	"0"	"176"
"214"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"250"	"0"	"250"
"215"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"478"	"0"	"478"
"216"	"ROUND - VII - CUMMULATIVE"	""	""	""	""	""	""
"217"	"ANNEXURE - XL"	""	""	""	""	""	""
"218"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"219"	"FORM - 20"	""	""	""	""	""	""
"220"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"221"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"222"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"223"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"224"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"225"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"226"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"3589"	"0"	"3589"
"227"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"1540"	"0"	"1540"
"228"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"2004"	"0"	"2004"
"229"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"1490"	"0"	"1490"
"230"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"1376"	"0"	"1376"
"231"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"17995"	"0"	"17995"
"232"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"363"	"0"	"363"
"233"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"326"	"0"	"326"
"234"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"1647"	"0"	"1647"
"235"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"8452"	"0"	"8452"
"236"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"527"	"0"	"527"
"237"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"652"	"0"	"652"
"238"	"13"	"MD. HABIB"	""	"Independent"	"2001"	"0"	"2001"
"239"	"14"	"AFROZ ALAM"	""	"Independent"	"3225"	"0"	"3225"
"240"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"290"	"0"	"290"
"241"	"16"	"ISRAR ALAM"	""	"Independent"	"802"	"0"	"802"
"242"	"17"	"JAYANTI DEVI"	""	"Independent"	"385"	"0"	"385"
"243"	"18"	"DAYA RANI DEVI"	""	"Independent"	"281"	"0"	"281"
"244"	"19"	"NAJMUL HODA"	""	"Independent"	"1327"	"0"	"1327"
"245"	"20"	"PHANI LAL YADAV"	""	"Independent"	"213"	"0"	"213"
"246"	"21"	"MANJU DEVI"	""	"Independent"	"160"	"0"	"160"
"247"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"335"	"0"	"335"
"248"	"23"	"MANOWER IMAM"	""	"Independent"	"361"	"0"	"361"
"249"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"193"	"0"	"193"
"250"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"273"	"0"	"273"
"251"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"539"	"0"	"539"
"252"	"ROUND - VIII - CUMMULATIVE"	""	""	""	""	""	""
"253"	"ANNEXURE - XL"	""	""	""	""	""	""
"254"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"255"	"FORM - 20"	""	""	""	""	""	""
"256"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"257"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"258"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"259"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"260"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"261"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"262"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"3922"	"0"	"3922"
"263"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"1971"	"0"	"1971"
"264"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"2082"	"0"	"2082"
"265"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"2150"	"0"	"2150"
"266"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"1773"	"0"	"1773"
"267"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"20472"	"0"	"20472"
"268"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"424"	"0"	"424"
"269"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"385"	"0"	"385"
"270"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"1753"	"0"	"1753"
"271"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"10103"	"0"	"10103"
"272"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"610"	"0"	"610"
"273"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"738"	"0"	"738"
"274"	"13"	"MD. HABIB"	""	"Independent"	"4255"	"0"	"4255"
"275"	"14"	"AFROZ ALAM"	""	"Independent"	"3353"	"0"	"3353"
"276"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"357"	"0"	"357"
"277"	"16"	"ISRAR ALAM"	""	"Independent"	"968"	"0"	"968"
"278"	"17"	"JAYANTI DEVI"	""	"Independent"	"448"	"0"	"448"
"279"	"18"	"DAYA RANI DEVI"	""	"Independent"	"432"	"0"	"432"
"280"	"19"	"NAJMUL HODA"	""	"Independent"	"1477"	"0"	"1477"
"281"	"20"	"PHANI LAL YADAV"	""	"Independent"	"271"	"0"	"271"
"282"	"21"	"MANJU DEVI"	""	"Independent"	"214"	"0"	"214"
"283"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"402"	"0"	"402"
"284"	"23"	"MANOWER IMAM"	""	"Independent"	"407"	"0"	"407"
"285"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"242"	"0"	"242"
"286"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"324"	"0"	"324"
"287"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"607"	"0"	"607"
"288"	"ROUND - IX - CUMMULATIVE"	""	""	""	""	""	""
"289"	"ANNEXURE - XL"	""	""	""	""	""	""
"290"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"291"	"FORM - 20"	""	""	""	""	""	""
"292"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"293"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"294"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"295"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"296"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"297"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"298"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"4155"	"0"	"4155"
"299"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"2676"	"0"	"2676"
"300"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"2172"	"0"	"2172"
"301"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"3265"	"0"	"3265"
"302"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"1918"	"0"	"1918"
"303"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"22996"	"0"	"22996"
"304"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"543"	"0"	"543"
"305"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"425"	"0"	"425"
"306"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"1832"	"0"	"1832"
"307"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"13248"	"0"	"13248"
"308"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"696"	"0"	"696"
"309"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"780"	"0"	"780"
"310"	"13"	"MD. HABIB"	""	"Independent"	"4495"	"0"	"4495"
"311"	"14"	"AFROZ ALAM"	""	"Independent"	"3522"	"0"	"3522"
"312"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"402"	"0"	"402"
"313"	"16"	"ISRAR ALAM"	""	"Independent"	"1113"	"0"	"1113"
