"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"28"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"29"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"30"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"31"	"B/F"	"1082"	""	"51"	"3989"	"42"	"113"	""	"480"	""	"44"	"106"	""	"43"	""	"694"	"39"	"40"	"68"	"6791"	""	"6791"	"0"	""	""
"32"	"15"	"101"	""	"12"	"254"	"6"	"10"	""	"16"	""	"2"	"6"	""	"4"	""	"15"	"1"	"3"	"5"	"435"	""	"435"	"0"	""	""
"33"	"16"	"30"	""	"12"	"290"	"2"	"13"	""	"10"	""	"0"	"17"	""	"2"	""	"5"	"1"	"2"	"3"	"387"	""	"387"	"0"	""	""
"34"	"17"	"32"	""	"4"	"254"	"0"	"6"	""	"35"	""	"1"	"1"	""	"2"	""	"10"	"1"	"1"	"2"	"349"	""	"349"	"0"	""	""
"35"	"18"	"99"	""	"1"	"221"	"3"	"5"	""	"8"	""	"1"	"3"	""	"0"	""	"21"	"1"	"4"	"9"	"376"	""	"376"	"0"	""	""
"36"	"19"	"109"	""	"2"	"370"	"2"	"15"	""	"14"	""	"0"	"2"	""	"0"	""	"8"	"2"	"1"	"2"	"527"	""	"527"	"0"	""	""
"37"	"20"	"79"	""	"5"	"312"	"3"	"6"	""	"12"	""	"2"	"2"	""	"1"	""	"3"	"0"	"0"	"4"	"429"	""	"429"	"0"	""	""
"38"	"21"	"68"	""	"1"	"268"	"1"	"4"	""	"23"	""	"1"	"4"	""	"1"	""	"2"	"0"	"0"	"1"	"374"	""	"374"	"0"	""	""
"39"	"22"	"91"	""	"3"	"292"	"3"	"4"	""	"21"	""	"1"	"2"	""	"1"	""	"7"	"2"	"1"	"4"	"432"	""	"432"	"0"	""	""
"40"	"23"	"56"	""	"2"	"273"	"2"	"12"	""	"25"	""	"1"	"4"	""	"5"	""	"72"	"1"	"3"	"1"	"457"	""	"457"	"0"	""	""
"41"	"24"	"37"	""	"3"	"144"	"3"	"8"	""	"27"	""	"1"	"3"	""	"3"	""	"4"	"0"	"1"	"1"	"235"	""	"235"	"0"	""	""
"42"	"25"	"79"	""	"1"	"190"	"0"	"5"	""	"33"	""	"2"	"3"	""	"0"	""	"5"	"0"	"0"	"1"	"319"	""	"319"	"0"	""	""
"43"	"26"	"68"	""	"5"	"174"	"6"	"5"	""	"26"	""	"3"	"3"	""	"1"	""	"13"	"2"	"2"	"3"	"311"	""	"311"	"0"	""	""
"44"	"27"	"37"	""	"6"	"145"	"2"	"7"	""	"17"	""	"1"	"4"	""	"2"	""	"2"	"1"	"1"	"2"	"227"	""	"227"	"0"	""	""
"45"	"28"	"132"	""	"2"	"371"	"2"	"6"	""	"7"	""	"1"	"2"	""	"1"	""	"6"	"1"	"1"	"2"	"534"	""	"534"	"0"	""	""
"46"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"47"	"TOTAL"	"2100"	""	"110"	"7547"	"77"	"219"	""	"754"	""	"61"	"162"	""	"66"	""	"867"	"52"	"60"	"108"	"12183"	"0"	"12183"	"0"	""	""
"48"	"ROUND:-2                                                                                                                                                                                                                                                                                                                                    SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"49"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"50"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"51"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"52"	"B/F"	"2100"	""	"110"	"7547"	"77"	"219"	""	"754"	""	"61"	"162"	""	"66"	""	"867"	"52"	"60"	"108"	"12183"	""	"12183"	"0"	""	""
"53"	"29"	"47"	""	"3"	"361"	"2"	"10"	""	"14"	""	"6"	"7"	""	"3"	""	"6"	"1"	"1"	"1"	"462"	""	"462"	"0"	""	""
"54"	"30"	"57"	""	"6"	"287"	"2"	"9"	""	"37"	""	"3"	"11"	""	"5"	""	"13"	"4"	"3"	"5"	"442"	""	"442"	"0"	""	""
"55"	"31"	"34"	""	"0"	"193"	"3"	"8"	""	"23"	""	"1"	"7"	""	"1"	""	"4"	"0"	"0"	"1"	"275"	""	"275"	"0"	""	""
"56"	"32"	"150"	""	"2"	"267"	"2"	"14"	""	"54"	""	"3"	"20"	""	"5"	""	"26"	"1"	"5"	"9"	"558"	""	"558"	"0"	""	""
"57"	"33"	"50"	""	"3"	"210"	"2"	"7"	""	"32"	""	"0"	"7"	""	"2"	""	"0"	"2"	"5"	"6"	"326"	""	"326"	"0"	""	""
"58"	"34"	"72"	""	"4"	"236"	"3"	"6"	""	"16"	""	"0"	"3"	""	"4"	""	"6"	"2"	"3"	"1"	"356"	""	"356"	"0"	""	""
"59"	"35"	"157"	""	"4"	"303"	"1"	"11"	""	"15"	""	"2"	"4"	""	"1"	""	"4"	"0"	"1"	"4"	"507"	""	"507"	"0"	""	""
"60"	"36"	"35"	""	"4"	"196"	"2"	"6"	""	"76"	""	"1"	"26"	""	"2"	""	"2"	"1"	"2"	"2"	"355"	""	"355"	"0"	""	""
"61"	"37"	"68"	""	"6"	"231"	"3"	"4"	""	"28"	""	"2"	"12"	""	"2"	""	"7"	"0"	"2"	"4"	"369"	""	"369"	"0"	""	""
"62"	"38"	"46"	""	"6"	"297"	"4"	"15"	""	"11"	""	"4"	"9"	""	"2"	""	"11"	"1"	"2"	"3"	"411"	""	"411"	"0"	""	""
"63"	"39"	"72"	""	"2"	"284"	"1"	"3"	""	"5"	""	"1"	"3"	""	"1"	""	"5"	"2"	"0"	"2"	"381"	""	"381"	"0"	""	""
"64"	"40"	"69"	""	"3"	"348"	"5"	"15"	""	"9"	""	"2"	"5"	""	"1"	""	"9"	"1"	"0"	"1"	"468"	""	"468"	"0"	""	""
"65"	"41"	"61"	""	"11"	"273"	"8"	"6"	""	"67"	""	"5"	"17"	""	"1"	""	"10"	"3"	"3"	"17"	"482"	""	"482"	"0"	""	""
"66"	"42"	"26"	""	"6"	"329"	"6"	"13"	""	"22"	""	"0"	"6"	""	"8"	""	"7"	"3"	"6"	"7"	"439"	""	"439"	"0"	""	""
"67"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"68"	"TOTAL"	"3044"	""	"170"	"11362"	"121"	"346"	""	"1163"	""	"91"	"299"	""	"104"	""	"977"	"73"	"93"	"171"	"18014"	"0"	"18014"	"0"	""	""
"69"	"ROUND:-3                                                                                                                                                                                                                                                                                                                                    SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"70"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"71"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"72"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"73"	"B/F"	"3044"	""	"170"	"11362"	"121"	"346"	""	"1163"	""	"91"	"299"	""	"104"	""	"977"	"73"	"93"	"171"	"18014"	""	"18014"	"0"	""	""
"74"	"43"	"56"	""	"0"	"344"	"4"	"8"	""	"18"	""	"1"	"5"	""	"6"	""	"18"	"0"	"1"	"5"	"466"	""	"466"	"0"	""	""
"75"	"44"	"42"	""	"3"	"269"	"2"	"7"	""	"16"	""	"2"	"3"	""	"2"	""	"5"	"2"	"1"	"6"	"360"	""	"360"	"0"	""	""
"76"	"45"	"46"	""	"4"	"349"	"5"	"12"	""	"50"	""	"1"	"6"	""	"2"	""	"4"	"1"	"1"	"4"	"485"	""	"485"	"0"	""	""
"77"	"46"	"96"	""	"3"	"360"	"6"	"13"	""	"89"	""	"2"	"18"	""	"2"	""	"10"	"1"	"3"	"9"	"612"	""	"612"	"0"	""	""
"78"	"47"	"74"	""	"2"	"411"	"6"	"15"	""	"28"	""	"6"	"15"	""	"3"	""	"26"	"3"	"4"	"5"	"598"	""	"598"	"0"	""	""
"79"	"48"	"58"	""	"6"	"324"	"4"	"15"	""	"11"	""	"2"	"5"	""	"1"	""	"78"	"5"	"3"	"2"	"514"	""	"514"	"0"	""	""
"80"	"49"	"65"	""	"4"	"306"	"1"	"9"	""	"7"	""	"0"	"1"	""	"2"	""	"41"	"5"	"3"	"11"	"455"	""	"455"	"0"	""	""
"81"	"50"	"81"	""	"2"	"271"	"3"	"8"	""	"0"	""	"1"	"0"	""	"1"	""	"27"	"3"	"0"	"3"	"400"	""	"400"	"0"	""	""
"82"	"51"	"160"	""	"9"	"229"	"5"	"5"	""	"11"	""	"6"	"3"	""	"5"	""	"21"	"6"	"7"	"17"	"484"	""	"484"	"0"	""	""
"83"	"52"	"129"	""	"4"	"192"	"1"	"3"	""	"46"	""	"1"	"10"	""	"1"	""	"2"	"4"	"2"	"6"	"401"	""	"401"	"0"	""	""
"84"	"53"	"290"	""	"2"	"120"	"4"	"7"	""	"38"	""	"5"	"10"	""	"3"	""	"6"	"3"	"4"	"15"	"507"	""	"507"	"0"	""	""
"85"	"54"	"233"	""	"6"	"233"	"5"	"13"	""	"28"	""	"1"	"3"	""	"4"	""	"17"	"5"	"1"	"0"	"549"	""	"549"	"0"	""	""
"86"	"55"	"94"	""	"2"	"132"	"2"	"6"	""	"303"	""	"2"	"35"	""	"10"	""	"5"	"1"	"2"	"3"	"597"	""	"597"	"0"	""	""
"87"	"56"	"301"	""	"5"	"69"	"3"	"3"	""	"21"	""	"2"	"5"	""	"2"	""	"21"	"3"	"0"	"5"	"440"	""	"440"	"0"	""	""
"88"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"89"	"TOTAL"	"4769"	""	"222"	"14971"	"172"	"470"	""	"1829"	""	"123"	"418"	""	"148"	""	"1258"	"115"	"125"	"262"	"24882"	""	"24882"	"0"	""	""
"90"	"ROUND:-4                                                                                                                                                                                                                                                                                                                                    SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"91"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"92"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"93"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"94"	"B/F"	"4769"	""	"222"	"14971"	"172"	"470"	""	"1829"	""	"123"	"418"	""	"148"	""	"1258"	"115"	"125"	"262"	"24882"	"0"	"24882"	"0"	""	""
"95"	"57"	"47"	""	"6"	"128"	"3"	"2"	""	"39"	""	"0"	"16"	""	"1"	""	"3"	"1"	"1"	"2"	"249"	""	"249"	"0"	""	""
"96"	"58"	"227"	""	"5"	"229"	"5"	"10"	""	"7"	""	"2"	"3"	""	"3"	""	"9"	"5"	"5"	"6"	"516"	""	"516"	"0"	""	""
"97"	"59"	"101"	""	"2"	"197"	"1"	"6"	""	"13"	""	"2"	"5"	""	"3"	""	"4"	"3"	"4"	"6"	"347"	""	"347"	"0"	""	""
"98"	"60"	"32"	""	"19"	"294"	"1"	"5"	""	"53"	""	"1"	"8"	""	"0"	""	"4"	"1"	"1"	"4"	"423"	""	"423"	"0"	""	""
"99"	"61"	"23"	""	"1"	"11"	"0"	"2"	""	"428"	""	"3"	"28"	""	"3"	""	"0"	"1"	"0"	"3"	"503"	""	"503"	"0"	""	""
"100"	"62"	"4"	""	"1"	"3"	"0"	"0"	""	"304"	""	"1"	"15"	""	"0"	""	"0"	"1"	"0"	"3"	"332"	""	"332"	"0"	""	""
"101"	"63"	"46"	""	"0"	"713"	"1"	"1"	""	"33"	""	"0"	"0"	""	"0"	""	"0"	"0"	"0"	"0"	"794"	""	"794"	"0"	""	""
"102"	"64"	"21"	""	"1"	"739"	"1"	"2"	""	"20"	""	"0"	"0"	""	"0"	""	"0"	"0"	"1"	"0"	"785"	""	"785"	"0"	""	""
"103"	"65"	"65"	""	"11"	"209"	"1"	"11"	""	"36"	""	"3"	"14"	""	"7"	""	"15"	"10"	"4"	"32"	"418"	""	"418"	"0"	""	""
"104"	"66"	"159"	""	"8"	"108"	"7"	"7"	""	"8"	""	"3"	"0"	""	"1"	""	"5"	"3"	"4"	"10"	"323"	""	"323"	"0"	""	""
"105"	"67"	"68"	""	"5"	"492"	"15"	"23"	""	"19"	""	"8"	"12"	""	"5"	""	"27"	"7"	"7"	"16"	"704"	""	"704"	"0"	""	""
"106"	"67A"	"100"	""	"10"	"277"	"2"	"4"	""	"6"	""	"1"	"1"	""	"2"	""	"8"	"2"	"3"	"11"	"427"	""	"427"	"0"	""	""
"107"	"68"	"42"	""	"3"	"12"	"1"	"2"	""	"230"	""	"5"	"30"	""	"3"	""	"1"	"5"	"5"	"2"	"341"	""	"341"	"0"	""	""
"108"	"69"	"5"	""	"0"	"5"	"2"	"4"	""	"331"	""	"1"	"39"	""	"7"	""	"6"	"2"	"2"	"5"	"409"	""	"409"	"0"	""	""
"109"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"110"	"TOTAL"	"5709"	""	"294"	"18388"	"212"	"549"	""	"3356"	""	"153"	"589"	""	"183"	""	"1340"	"156"	"162"	"362"	"31453"	""	"31453"	"0"	""	""
"111"	"ROUND:-5                                                                                                                                                                                                                                                                                                                                    SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"112"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"113"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"114"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"115"	"B/F"	"5709"	""	"294"	"18388"	"212"	"549"	""	"3356"	""	"153"	"589"	""	"183"	""	"1340"	"156"	"162"	"362"	"31453"	"0"	"31453"	"0"	""	""
"116"	"70"	"18"	""	"2"	"39"	"1"	"8"	""	"370"	""	"1"	"41"	""	"0"	""	"4"	"1"	"5"	"11"	"501"	""	"501"	"0"	""	""
"117"	"71"	"6"	""	"2"	"14"	"0"	"0"	""	"617"	""	"4"	"30"	""	"4"	""	"1"	"1"	"2"	"1"	"682"	""	"682"	"0"	""	""
"118"	"72"	"345"	""	"53"	"133"	"2"	"3"	""	"11"	""	"1"	"1"	""	"2"	""	"1"	"1"	"1"	"0"	"554"	""	"554"	"0"	""	""
"119"	"73"	"76"	""	"0"	"118"	"1"	"1"	""	"69"	""	"0"	"7"	""	"2"	""	"2"	"0"	"1"	"1"	"278"	""	"278"	"0"	""	""
"120"	"74"	"35"	""	"1"	"39"	"5"	"4"	""	"481"	""	"13"	"69"	""	"7"	""	"9"	"11"	"24"	"37"	"735"	""	"735"	"0"	""	""
"121"	"75"	"12"	""	"0"	"27"	"1"	"16"	""	"318"	""	"7"	"21"	""	"3"	""	"0"	"1"	"2"	"2"	"410"	""	"410"	"0"	""	""
"122"	"76"	"6"	""	"1"	"15"	"0"	"2"	""	"402"	""	"8"	"20"	""	"1"	""	"1"	"2"	"4"	"5"	"467"	""	"467"	"0"	""	""
"123"	"77"	"11"	""	"1"	"25"	"1"	"1"	""	"512"	""	"4"	"33"	""	"4"	""	"4"	"0"	"3"	"2"	"601"	""	"601"	"0"	""	""
"124"	"78"	"4"	""	"1"	"26"	"0"	"1"	""	"86"	""	"1"	"19"	""	"0"	""	"0"	"1"	"1"	"0"	"140"	""	"140"	"0"	""	""
"125"	"79"	"212"	""	"3"	"90"	"2"	"4"	""	"174"	""	"2"	"13"	""	"3"	""	"5"	"6"	"5"	"9"	"528"	""	"528"	"0"	""	""
"126"	"80"	"85"	""	"3"	"79"	"1"	"2"	""	"300"	""	"8"	"40"	""	"5"	""	"5"	"4"	"4"	"9"	"545"	""	"545"	"0"	""	""
"127"	"81"	"176"	""	"5"	"267"	"3"	"11"	""	"17"	""	"1"	"9"	""	"1"	""	"5"	"1"	"2"	"4"	"502"	""	"502"	"0"	""	""
"128"	"82"	"220"	""	"8"	"158"	"2"	"4"	""	"105"	""	"3"	"21"	""	"9"	""	"9"	"4"	"7"	"12"	"562"	""	"562"	"0"	""	""
"129"	"83"	"182"	""	"4"	"134"	"2"	"1"	""	"2"	""	"0"	"1"	""	"3"	""	"1"	"6"	"2"	"3"	"341"	""	"341"	"0"	""	""
"130"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"131"	"TOTAL"	"7097"	""	"378"	"19552"	"233"	"607"	""	"6820"	""	"206"	"914"	""	"227"	""	"1387"	"195"	"225"	"458"	"38299"	""	"38299"	"0"	""	""
"132"	"ROUND:-6                                                                                                                                                                                                                                                                                                                                    SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"133"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"134"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"135"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"136"	"B/F"	"7097"	""	"378"	"19552"	"233"	"607"	""	"6820"	""	"206"	"914"	""	"227"	""	"1387"	"195"	"225"	"458"	"38299"	"0"	"38299"	"0"	""	""
"137"	"84"	"134"	""	"3"	"286"	"5"	"18"	""	"17"	""	"2"	"1"	""	"5"	""	"15"	"2"	"4"	"12"	"504"	""	"504"	"0"	""	""
"138"	"85"	"356"	""	"16"	"124"	"3"	"3"	""	"13"	""	"5"	"5"	""	"5"	""	"8"	"11"	"3"	"10"	"562"	""	"562"	"0"	""	""
"139"	"86"	"46"	""	"2"	"177"	"2"	"1"	""	"26"	""	"3"	"5"	""	"1"	""	"5"	"5"	"0"	"2"	"275"	""	"275"	"0"	""	""
"140"	"87"	"42"	""	"1"	"51"	"0"	"0"	""	"138"	""	"3"	"9"	""	"2"	""	"0"	"1"	"2"	"1"	"250"	""	"250"	"0"	""	""
"141"	"88"	"158"	""	"2"	"38"	"3"	"2"	""	"177"	""	"9"	"37"	""	"12"	""	"3"	"6"	"10"	"14"	"471"	""	"471"	"0"	""	""
