"19"	"13"	"8"	"0"	"5"	"347"	"73"	"5"	"7"	"3"	"10"	"1"	"151"	"610"	"0"	"610"	"0"
"20"	"14"	"5"	"4"	"9"	"326"	"14"	"1"	"2"	"1"	"42"	"1"	"3"	"408"	"0"	"408"	"0"
"21"	";ksx"	"104"	"25"	"344"	"2263"	"190"	"47"	"606"	"71"	"450"	"63"	"2752"	"6915"	"0"	"6915"	"0"
"22"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"23"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"24"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"25"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"26"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"27"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"28"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"29"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"30"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"31"	"15"	"4"	"2"	"19"	"385"	"14"	"3"	"10"	"6"	"18"	"2"	"17"	"480"	"0"	"480"	"0"
"32"	"16"	"12"	"5"	"12"	"29"	"16"	"19"	"477"	"23"	"60"	"11"	"55"	"719"	"0"	"719"	"0"
"33"	"17"	"17"	"3"	"10"	"77"	"11"	"4"	"177"	"10"	"32"	"8"	"75"	"424"	"0"	"424"	"0"
"34"	"18"	"13"	"0"	"6"	"17"	"2"	"6"	"161"	"3"	"20"	"5"	"467"	"700"	"0"	"700"	"0"
"35"	"19"	"15"	"5"	"9"	"240"	"13"	"5"	"101"	"7"	"29"	"3"	"271"	"698"	"0"	"698"	"0"
"36"	"20"	"9"	"0"	"10"	"206"	"9"	"3"	"112"	"4"	"33"	"4"	"16"	"406"	"0"	"406"	"0"
"37"	"21"	"20"	"5"	"11"	"321"	"34"	"20"	"252"	"23"	"25"	"8"	"58"	"777"	"0"	"777"	"0"
"38"	"22"	"24"	"4"	"118"	"200"	"29"	"10"	"34"	"57"	"244"	"15"	"39"	"774"	"0"	"774"	"0"
"39"	"23"	"7"	"2"	"19"	"111"	"8"	"1"	"5"	"7"	"171"	"12"	"25"	"368"	"0"	"368"	"0"
"40"	"24"	"11"	"3"	"20"	"421"	"15"	"8"	"23"	"10"	"16"	"15"	"180"	"722"	"0"	"722"	"0"
"41"	"25"	"8"	"1"	"7"	"105"	"10"	"9"	"206"	"3"	"22"	"0"	"153"	"524"	"0"	"524"	"0"
"42"	"26"	"52"	"4"	"38"	"250"	"26"	"13"	"20"	"6"	"103"	"3"	"59"	"574"	"0"	"574"	"0"
"43"	"27"	"43"	"1"	"7"	"159"	"6"	"2"	"24"	"2"	"65"	"3"	"21"	"333"	"0"	"333"	"0"
"44"	"28"	"6"	"0"	"3"	"244"	"11"	"1"	"118"	"9"	"50"	"2"	"17"	"461"	"0"	"461"	"0"
"45"	";ksx"	"241"	"35"	"289"	"2765"	"204"	"104"	"1720"	"170"	"888"	"91"	"1453"	"7960"	"0"	"7960"	"0"
"46"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"47"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"48"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"49"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"50"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"51"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"53"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"54"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"55"	"29"	"20"	"3"	"14"	"339"	"22"	"13"	"58"	"13"	"235"	"11"	"45"	"773"	"0"	"773"	"0"
"56"	"30"	"3"	"1"	"12"	"203"	"5"	"5"	"11"	"1"	"75"	"4"	"31"	"351"	"0"	"351"	"0"
"57"	"31"	"19"	"6"	"7"	"344"	"22"	"4"	"76"	"8"	"44"	"4"	"139"	"673"	"0"	"673"	"0"
"58"	"32"	"23"	"1"	"6"	"340"	"15"	"1"	"10"	"9"	"20"	"3"	"145"	"573"	"0"	"573"	"0"
"59"	"33"	"12"	"4"	"7"	"234"	"23"	"7"	"8"	"19"	"151"	"20"	"112"	"597"	"0"	"597"	"0"
"60"	"34"	"7"	"1"	"9"	"548"	"17"	"3"	"2"	"8"	"35"	"7"	"36"	"673"	"0"	"673"	"0"
"61"	"35"	"19"	"4"	"78"	"259"	"25"	"9"	"66"	"14"	"144"	"9"	"21"	"648"	"0"	"648"	"0"
"62"	"36"	"10"	"3"	"34"	"438"	"33"	"7"	"16"	"6"	"169"	"5"	"44"	"765"	"0"	"765"	"0"
"63"	"37"	"8"	"1"	"6"	"79"	"6"	"0"	"8"	"1"	"65"	"4"	"28"	"206"	"0"	"206"	"0"
"64"	"38"	"10"	"6"	"3"	"105"	"8"	"5"	"4"	"3"	"214"	"6"	"28"	"392"	"0"	"392"	"0"
"65"	"39"	"8"	"2"	"15"	"43"	"6"	"7"	"4"	"11"	"331"	"22"	"25"	"474"	"0"	"474"	"0"
"66"	"40"	"0"	"0"	"5"	"12"	"0"	"0"	"0"	"0"	"42"	"0"	"10"	"69"	"0"	"69"	"0"
"67"	"41"	"25"	"2"	"8"	"142"	"14"	"1"	"12"	"15"	"425"	"15"	"15"	"674"	"0"	"674"	"0"
"68"	"42"	"8"	"1"	"7"	"154"	"12"	"3"	"5"	"4"	"186"	"9"	"95"	"484"	"0"	"484"	"0"
"69"	";ksx"	"172"	"35"	"211"	"3240"	"208"	"65"	"280"	"112"	"2136"	"119"	"774"	"7352"	"0"	"7352"	"0"
"70"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"71"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"72"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"73"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"74"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"75"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"76"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"77"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"78"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"79"	"43"	"0"	"1"	"3"	"11"	"2"	"1"	"3"	"6"	"193"	"6"	"7"	"233"	"0"	"233"	"0"
"80"	"44"	"25"	"1"	"6"	"238"	"7"	"4"	"10"	"10"	"169"	"7"	"170"	"647"	"0"	"647"	"0"
"81"	"45"	"15"	"1"	"19"	"318"	"14"	"6"	"8"	"8"	"59"	"3"	"70"	"521"	"0"	"521"	"0"
"82"	"46"	"41"	"0"	"36"	"321"	"9"	"1"	"15"	"8"	"183"	"9"	"129"	"752"	"0"	"752"	"0"
"83"	"47"	"48"	"6"	"10"	"311"	"14"	"6"	"11"	"6"	"41"	"4"	"108"	"565"	"0"	"565"	"0"
"84"	"48"	"17"	"3"	"4"	"189"	"8"	"7"	"9"	"8"	"368"	"8"	"59"	"680"	"0"	"680"	"0"
"85"	"49"	"2"	"0"	"3"	"112"	"6"	"1"	"7"	"2"	"88"	"6"	"373"	"600"	"0"	"600"	"0"
"86"	"50"	"95"	"7"	"12"	"238"	"17"	"3"	"12"	"5"	"134"	"5"	"106"	"634"	"0"	"634"	"0"
"87"	"51"	"30"	"4"	"30"	"266"	"29"	"13"	"52"	"12"	"110"	"7"	"166"	"719"	"0"	"719"	"0"
"88"	"52"	"35"	"4"	"16"	"339"	"13"	"3"	"11"	"8"	"112"	"11"	"69"	"621"	"0"	"621"	"0"
"89"	"53"	"10"	"3"	"9"	"209"	"20"	"13"	"60"	"22"	"143"	"20"	"242"	"751"	"0"	"751"	"0"
"90"	"54"	"5"	"2"	"8"	"242"	"13"	"3"	"14"	"6"	"61"	"5"	"181"	"540"	"0"	"540"	"0"
"91"	"55"	"6"	"3"	"4"	"129"	"10"	"5"	"28"	"9"	"91"	"9"	"23"	"317"	"0"	"317"	"0"
"92"	"56"	"18"	"2"	"5"	"223"	"14"	"5"	"7"	"11"	"232"	"5"	"84"	"606"	"0"	"606"	"0"
"93"	";ksx"	"347"	"37"	"165"	"3146"	"176"	"71"	"247"	"121"	"1984"	"105"	"1787"	"8186"	"0"	"8186"	"0"
"94"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"95"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"96"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"97"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"98"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"99"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"100"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"101"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"102"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"103"	"57"	"11"	"3"	"4"	"120"	"3"	"1"	"0"	"4"	"116"	"6"	"199"	"467"	"0"	"467"	"0"
"104"	"58"	"45"	"3"	"8"	"250"	"21"	"5"	"24"	"5"	"306"	"8"	"91"	"766"	"0"	"766"	"0"
"105"	"59"	"59"	"3"	"84"	"190"	"42"	"0"	"80"	"4"	"61"	"10"	"125"	"658"	"0"	"658"	"0"
"106"	"60"	"17"	"0"	"8"	"187"	"8"	"5"	"13"	"4"	"214"	"7"	"248"	"711"	"0"	"711"	"0"
"107"	"61"	"26"	"3"	"9"	"172"	"16"	"5"	"2"	"4"	"135"	"7"	"196"	"575"	"0"	"575"	"0"
"108"	"62"	"45"	"4"	"12"	"146"	"14"	"10"	"8"	"8"	"149"	"5"	"76"	"477"	"0"	"477"	"0"
"109"	"63"	"1"	"1"	"5"	"182"	"11"	"4"	"2"	"7"	"183"	"8"	"15"	"419"	"0"	"419"	"0"
"110"	"64"	"14"	"5"	"4"	"173"	"31"	"2"	"10"	"8"	"176"	"10"	"22"	"455"	"0"	"455"	"0"
"111"	"65"	"50"	"1"	"3"	"97"	"9"	"1"	"10"	"8"	"141"	"5"	"305"	"630"	"0"	"630"	"0"
"112"	"66"	"38"	"7"	"9"	"66"	"4"	"6"	"10"	"28"	"151"	"17"	"286"	"622"	"0"	"622"	"0"
"113"	"67"	"50"	"0"	"3"	"172"	"21"	"0"	"6"	"4"	"274"	"8"	"162"	"700"	"0"	"700"	"0"
"114"	"68"	"5"	"1"	"2"	"153"	"3"	"6"	"1"	"1"	"24"	"1"	"10"	"207"	"0"	"207"	"0"
"115"	"69"	"45"	"4"	"6"	"294"	"12"	"10"	"5"	"9"	"143"	"16"	"288"	"832"	"0"	"832"	"0"
"116"	"70"	"15"	"4"	"20"	"305"	"25"	"4"	"10"	"10"	"240"	"5"	"45"	"683"	"0"	"683"	"0"
"117"	";ksx"	"421"	"39"	"177"	"2507"	"220"	"59"	"181"	"104"	"2313"	"113"	"2068"	"8202"	"0"	"8202"	"0"
"118"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"119"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"120"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"121"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"122"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"123"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"124"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"125"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"126"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"127"	"71"	"3"	"1"	"1"	"64"	"6"	"3"	"1"	"1"	"494"	"5"	"11"	"590"	"0"	"590"	"0"
"128"	"72"	"2"	"1"	"8"	"219"	"6"	"6"	"0"	"2"	"85"	"1"	"17"	"347"	"0"	"347"	"0"
"129"	"73"	"11"	"3"	"3"	"313"	"25"	"4"	"3"	"7"	"92"	"7"	"15"	"483"	"0"	"483"	"0"
"130"	"74"	"14"	"2"	"3"	"256"	"12"	"0"	"1"	"2"	"179"	"4"	"24"	"497"	"0"	"497"	"0"
"131"	"75"	"2"	"1"	"3"	"104"	"4"	"6"	"5"	"9"	"138"	"8"	"10"	"290"	"0"	"290"	"0"
"132"	"76"	"5"	"1"	"20"	"130"	"10"	"1"	"4"	"5"	"438"	"10"	"36"	"660"	"0"	"660"	"0"
"133"	"77"	"7"	"3"	"1"	"224"	"11"	"0"	"0"	"3"	"219"	"0"	"4"	"472"	"0"	"472"	"0"
"134"	"78"	"21"	"3"	"12"	"159"	"13"	"9"	"6"	"15"	"512"	"20"	"54"	"824"	"0"	"824"	"0"
"135"	"79"	"4"	"3"	"2"	"6"	"2"	"0"	"0"	"4"	"266"	"1"	"1"	"289"	"0"	"289"	"0"
"136"	"80"	"3"	"2"	"4"	"3"	"1"	"4"	"0"	"2"	"83"	"2"	"3"	"107"	"0"	"107"	"0"
"137"	"81"	"1"	"1"	"0"	"11"	"0"	"0"	"1"	"3"	"82"	"5"	"1"	"105"	"0"	"105"	"0"
"138"	"82"	"2"	"35"	"64"	"39"	"6"	"3"	"7"	"2"	"51"	"4"	"6"	"219"	"0"	"219"	"0"
"139"	"83"	"0"	"3"	"12"	"3"	"0"	"1"	"0"	"1"	"30"	"0"	"0"	"50"	"0"	"50"	"0"
"140"	"84"	"1"	"0"	"0"	"32"	"2"	"0"	"0"	"0"	"59"	"3"	"2"	"99"	"0"	"99"	"0"
"141"	";ksx"	"76"	"59"	"133"	"1563"	"98"	"37"	"28"	"56"	"2728"	"70"	"184"	"5032"	"0"	"5032"	"0"
"142"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"143"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"144"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"145"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"147"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"148"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"149"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"150"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"151"	"85"	"8"	"3"	"4"	"45"	"9"	"1"	"0"	"3"	"225"	"3"	"7"	"308"	"0"	"308"	"0"
"152"	"86"	"5"	"3"	"2"	"48"	"4"	"1"	"0"	"8"	"181"	"7"	"107"	"366"	"0"	"366"	"0"
"153"	"87"	"5"	"0"	"0"	"77"	"3"	"6"	"2"	"6"	"60"	"2"	"9"	"170"	"0"	"170"	"0"
"154"	"88"	"7"	"2"	"15"	"128"	"4"	"5"	"2"	"1"	"44"	"3"	"7"	"218"	"0"	"218"	"0"
"155"	"89"	"0"	"1"	"4"	"334"	"14"	"4"	"11"	"13"	"140"	"8"	"31"	"560"	"0"	"560"	"0"
"156"	"90"	"13"	"3"	"1"	"88"	"10"	"4"	"0"	"4"	"220"	"3"	"27"	"373"	"0"	"373"	"0"
"157"	"91"	"15"	"3"	"7"	"347"	"16"	"5"	"2"	"5"	"121"	"2"	"7"	"530"	"0"	"530"	"0"
"158"	"92"	"14"	"1"	"12"	"114"	"7"	"0"	"6"	"15"	"411"	"7"	"37"	"624"	"0"	"624"	"0"
"159"	"93"	"79"	"4"	"0"	"61"	"26"	"4"	"6"	"7"	"204"	"8"	"97"	"496"	"0"	"496"	"0"
"160"	"94"	"24"	"6"	"3"	"40"	"6"	"6"	"4"	"11"	"170"	"28"	"224"	"522"	"0"	"522"	"0"
"161"	"95"	"58"	"1"	"13"	"98"	"6"	"3"	"2"	"5"	"21"	"3"	"132"	"342"	"0"	"342"	"0"
"162"	"96"	"7"	"2"	"23"	"117"	"6"	"5"	"6"	"3"	"287"	"6"	"299"	"761"	"0"	"761"	"0"
"163"	"97"	"34"	"8"	"10"	"175"	"14"	"5"	"8"	"12"	"117"	"15"	"63"	"461"	"0"	"461"	"0"
"164"	"98"	"20"	"2"	"49"	"91"	"8"	"1"	"7"	"2"	"174"	"3"	"23"	"380"	"0"	"380"	"0"
"165"	";ksx"	"289"	"39"	"143"	"1763"	"133"	"50"	"56"	"95"	"2375"	"98"	"1070"	"6111"	"0"	"6111"	"0"
"166"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"167"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"168"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"169"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"170"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"171"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"172"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"173"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"174"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"175"	"99"	"6"	"5"	"8"	"184"	"57"	"3"	"3"	"2"	"94"	"17"	"7"	"386"	"0"	"386"	"0"
"176"	"100"	"19"	"17"	"6"	"382"	"26"	"3"	"3"	"5"	"77"	"3"	"19"	"560"	"0"	"560"	"0"
"177"	"101"	"6"	"0"	"28"	"21"	"2"	"1"	"10"	"4"	"29"	"4"	"9"	"114"	"0"	"114"	"0"
"178"	"102"	"20"	"138"	"7"	"14"	"4"	"3"	"25"	"10"	"55"	"6"	"15"	"297"	"0"	"297"	"0"
"179"	"103"	"14"	"50"	"4"	"11"	"10"	"11"	"2"	"2"	"5"	"12"	"18"	"139"	"0"	"139"	"0"
"180"	"104"	"12"	"51"	"2"	"19"	"26"	"9"	"3"	"6"	"8"	"5"	"23"	"164"	"0"	"164"	"0"
"181"	"105"	"12"	"76"	"24"	"138"	"314"	"16"	"22"	"2"	"8"	"41"	"17"	"670"	"0"	"670"	"0"
"182"	"106"	"17"	"59"	"31"	"70"	"139"	"12"	"13"	"7"	"16"	"29"	"26"	"419"	"0"	"419"	"0"
"183"	"107"	"11"	"2"	"2"	"17"	"399"	"10"	"0"	"4"	"5"	"24"	"26"	"500"	"0"	"500"	"0"
"184"	"108"	"14"	"22"	"5"	"36"	"354"	"8"	"7"	"2"	"8"	"29"	"31"	"516"	"0"	"516"	"0"
"185"	"109"	"11"	"509"	"3"	"1"	"5"	"2"	"0"	"1"	"11"	"2"	"4"	"549"	"0"	"549"	"0"
"186"	"110"	"6"	"280"	"6"	"0"	"2"	"0"	"2"	"1"	"3"	"0"	"1"	"301"	"0"	"301"	"0"
