"ernku.dsUnz.la0"	"X."	"vH.FkhZ.ksa.ds.i.k.esa.fn.s.x.s.cS.k.erksa.dh.la..k..oa.vH.FkhZ.ksa.dk.uke"	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"	"X..27"	"X..28"	"X..29"	"X..30"	"X..31"	"X..32"	"X..33"	"X..34"	"X..35"	"X..36"	"X..37"	"X..38"	"X..39"	"X..40"	"X..41"	"X..42"	"dqy.fof.kekU..er"	"X..43"	"X..44"	"X..45"	"X..46"	"izfr.ks0.erksa.dh.la0"	"X..47"	"X..48"	"X..49"	"X..50"	"dqy"	"X..51"	"X..52"	"X..53"	"X..54"
"22"	"16"	""	""	"227"	""	""	""	"307"	""	""	""	"48"	""	""	""	""	"17"	""	""	""	"3"	""	""	""	""	"4"	""	""	""	"7"	""	""	""	"5"	""	""	""	""	"0"	""	""	""	"9"	""	""	""	"627"	""	""	""	""	""	""	""	""	"627"	""	""	""	""
"23"	"17"	""	""	"311"	""	""	""	"141"	""	""	""	"20"	""	""	""	""	"10"	""	""	""	"3"	""	""	""	""	"1"	""	""	""	"4"	""	""	""	"2"	""	""	""	""	"0"	""	""	""	"6"	""	""	""	"498"	""	""	""	""	""	""	""	""	"498"	""	""	""	""
"24"	"18"	""	""	"198"	""	""	""	"84"	""	""	""	"4"	""	""	""	""	"6"	""	""	""	"3"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"1"	""	""	""	""	"7"	""	""	""	"23"	""	""	""	"330"	""	""	""	""	""	""	""	""	"330"	""	""	""	""
"25"	"19"	""	""	"229"	""	""	""	"377"	""	""	""	"41"	""	""	""	""	"6"	""	""	""	"0"	""	""	""	""	"3"	""	""	""	"5"	""	""	""	"7"	""	""	""	""	"8"	""	""	""	"8"	""	""	""	"684"	""	""	""	""	""	""	""	""	"684"	""	""	""	""
"26"	"20"	""	""	"206"	""	""	""	"363"	""	""	""	"16"	""	""	""	""	"10"	""	""	""	"3"	""	""	""	""	"4"	""	""	""	"0"	""	""	""	"0"	""	""	""	""	"3"	""	""	""	"7"	""	""	""	"612"	""	""	""	""	""	""	""	""	"612"	""	""	""	""
"27"	"21"	""	""	"210"	""	""	""	"184"	""	""	""	"49"	""	""	""	""	"6"	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"9"	""	""	""	"10"	""	""	""	""	"13"	""	""	""	"26"	""	""	""	"510"	""	""	""	""	""	""	""	""	"510"	""	""	""	""
"28"	"22"	""	""	"78"	""	""	""	"137"	""	""	""	"33"	""	""	""	""	"5"	""	""	""	"0"	""	""	""	""	"5"	""	""	""	"4"	""	""	""	"2"	""	""	""	""	"4"	""	""	""	"11"	""	""	""	"279"	""	""	""	""	""	""	""	""	"279"	""	""	""	""
"29"	"23"	""	""	"567"	""	""	""	"14"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"0"	""	""	""	"2"	""	""	""	"0"	""	""	""	""	"1"	""	""	""	"7"	""	""	""	"594"	""	""	""	""	""	""	""	""	"594"	""	""	""	""
"30"	"24"	""	""	"252"	""	""	""	"286"	""	""	""	"27"	""	""	""	""	"22"	""	""	""	"7"	""	""	""	""	"6"	""	""	""	"3"	""	""	""	"8"	""	""	""	""	"5"	""	""	""	"22"	""	""	""	"638"	""	""	""	""	""	""	""	""	"638"	""	""	""	""
"31"	"25"	""	""	"142"	""	""	""	"96"	""	""	""	"8"	""	""	""	""	"2"	""	""	""	"5"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"2"	""	""	""	""	"0"	""	""	""	"1"	""	""	""	"260"	""	""	""	""	""	""	""	""	"260"	""	""	""	""
"32"	"26"	""	""	"67"	""	""	""	"322"	""	""	""	"12"	""	""	""	""	"8"	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"5"	""	""	""	"4"	""	""	""	"423"	""	""	""	""	""	""	""	""	"423"	""	""	""	""
"33"	"27"	""	""	"161"	""	""	""	"206"	""	""	""	"12"	""	""	""	""	"17"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"7"	""	""	""	"7"	""	""	""	""	"8"	""	""	""	"9"	""	""	""	"429"	""	""	""	""	""	""	""	""	"429"	""	""	""	""
"34"	"28"	""	""	"134"	""	""	""	"275"	""	""	""	"21"	""	""	""	""	"14"	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"4"	""	""	""	"4"	""	""	""	""	"5"	""	""	""	"11"	""	""	""	"471"	""	""	""	""	""	""	""	""	"471"	""	""	""	""
"35"	";ksx"	""	""	"2890"	""	""	""	"3121"	""	""	""	"315"	""	""	""	""	"132"	""	""	""	"31"	""	""	""	""	"34"	""	""	""	"51"	""	""	""	"54"	""	""	""	""	"70"	""	""	""	"163"	""	""	""	"6861"	""	""	""	""	"0"	""	""	""	"6861"	""	""	""	""
"36"	"ernku
dsUnz la0"	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	""	"izfr{ks0 erksa
dh la[;k"	""	""	""	""	"dqy"	""	""	""	""
"37"	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	""	"fdj.k nsoh"	""	""	"feFkys'k
frokjh"	""	""	""	""	";frUnz ukFk
frokjh"	""	""	""	""	"lqHkk\"k flag"	""	""	""	"fnus'k jk;"	""	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	"fot; pkScs"	""	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"38"	"1"	""	"2"	""	""	""	""	"3"	""	""	"4"	""	""	""	""	"5"	""	""	""	""	"6"	""	""	""	"7"	""	""	""	""	"8"	""	""	""	"9"	""	""	""	"10"	""	""	""	""	"11"	""	""	"12"	""	""	""	""	"13"	""	""	""	""	"14"	""	""	""	""
"39"	"29"	""	"347"	""	""	""	""	"218"	""	""	"15"	""	""	""	""	"7"	""	""	""	""	"3"	""	""	""	"0"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"15"	""	""	""	""	"15"	""	""	"625"	""	""	""	""	""	""	""	""	""	"625"	""	""	""	""
"40"	"30"	""	"229"	""	""	""	""	"272"	""	""	"26"	""	""	""	""	"12"	""	""	""	""	"11"	""	""	""	"7"	""	""	""	""	"3"	""	""	""	"7"	""	""	""	"8"	""	""	""	""	"10"	""	""	"585"	""	""	""	""	""	""	""	""	""	"585"	""	""	""	""
"41"	"31"	""	"71"	""	""	""	""	"173"	""	""	"14"	""	""	""	""	"7"	""	""	""	""	"2"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"0"	""	""	""	"0"	""	""	""	""	"6"	""	""	"275"	""	""	""	""	""	""	""	""	""	"275"	""	""	""	""
"42"	"32"	""	"126"	""	""	""	""	"136"	""	""	"16"	""	""	""	""	"12"	""	""	""	""	"39"	""	""	""	"11"	""	""	""	""	"5"	""	""	""	"9"	""	""	""	"17"	""	""	""	""	"22"	""	""	"393"	""	""	""	""	""	""	""	""	""	"393"	""	""	""	""
"43"	"33"	""	"188"	""	""	""	""	"341"	""	""	"20"	""	""	""	""	"14"	""	""	""	""	"12"	""	""	""	"4"	""	""	""	""	"11"	""	""	""	"11"	""	""	""	"8"	""	""	""	""	"10"	""	""	"619"	""	""	""	""	""	""	""	""	""	"619"	""	""	""	""
"44"	"34"	""	"135"	""	""	""	""	"117"	""	""	"12"	""	""	""	""	"9"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	""	"3"	""	""	""	"8"	""	""	""	"5"	""	""	""	""	"16"	""	""	"316"	""	""	""	""	""	""	""	""	""	"316"	""	""	""	""
"45"	"35"	""	"511"	""	""	""	""	"114"	""	""	"17"	""	""	""	""	"18"	""	""	""	""	"5"	""	""	""	"5"	""	""	""	""	"5"	""	""	""	"4"	""	""	""	"10"	""	""	""	""	"34"	""	""	"723"	""	""	""	""	""	""	""	""	""	"723"	""	""	""	""
"46"	"36"	""	"206"	""	""	""	""	"262"	""	""	"15"	""	""	""	""	"21"	""	""	""	""	"5"	""	""	""	"1"	""	""	""	""	"7"	""	""	""	"4"	""	""	""	"12"	""	""	""	""	"13"	""	""	"546"	""	""	""	""	""	""	""	""	""	"546"	""	""	""	""
"47"	"37"	""	"182"	""	""	""	""	"284"	""	""	"23"	""	""	""	""	"11"	""	""	""	""	"5"	""	""	""	"4"	""	""	""	""	"5"	""	""	""	"1"	""	""	""	"3"	""	""	""	""	"10"	""	""	"528"	""	""	""	""	""	""	""	""	""	"528"	""	""	""	""
"48"	"38"	""	"160"	""	""	""	""	"169"	""	""	"35"	""	""	""	""	"16"	""	""	""	""	"5"	""	""	""	"3"	""	""	""	""	"2"	""	""	""	"5"	""	""	""	"4"	""	""	""	""	"5"	""	""	"404"	""	""	""	""	""	""	""	""	""	"404"	""	""	""	""
"49"	"39"	""	"216"	""	""	""	""	"88"	""	""	"24"	""	""	""	""	"10"	""	""	""	""	"6"	""	""	""	"7"	""	""	""	""	"7"	""	""	""	"6"	""	""	""	"18"	""	""	""	""	"42"	""	""	"424"	""	""	""	""	""	""	""	""	""	"424"	""	""	""	""
"50"	"40"	""	"165"	""	""	""	""	"173"	""	""	"21"	""	""	""	""	"12"	""	""	""	""	"3"	""	""	""	"5"	""	""	""	""	"5"	""	""	""	"3"	""	""	""	"5"	""	""	""	""	"15"	""	""	"407"	""	""	""	""	""	""	""	""	""	"407"	""	""	""	""
"51"	"41"	""	"358"	""	""	""	""	"196"	""	""	"11"	""	""	""	""	"7"	""	""	""	""	"6"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"3"	""	""	""	"6"	""	""	""	""	"17"	""	""	"606"	""	""	""	""	""	""	""	""	""	"606"	""	""	""	""
"52"	"42"	""	"433"	""	""	""	""	"315"	""	""	"30"	""	""	""	""	"28"	""	""	""	""	"17"	""	""	""	"8"	""	""	""	""	"8"	""	""	""	"2"	""	""	""	"4"	""	""	""	""	"13"	""	""	"858"	""	""	""	""	""	""	""	""	""	"858"	""	""	""	""
"53"	";ksx"	""	"3327"	""	""	""	""	"2858"	""	""	"279"	""	""	""	""	"184"	""	""	""	""	"124"	""	""	""	"63"	""	""	""	""	"66"	""	""	""	"65"	""	""	""	"115"	""	""	""	""	"228"	""	""	"7309"	""	""	""	""	"0"	""	""	""	""	"7309"	""	""	""	""
"54"	"ernku
dsUnz la0"	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	"izfr{ks0 erksa
dh la0"	""	""	""	""	"dqy"	""	""	""	""
"55"	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	""	"fdj.k nsoh"	""	""	""	"feFkys'k
frokjh"	""	""	""	";frUnz ukFk
frokjh"	""	""	""	""	"lqHkk\"k flag"	""	""	""	""	"fnus'k jk;"	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	"fot; pkScs"	""	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"56"	"1"	""	"2"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"5"	""	""	""	""	"6"	""	""	""	""	"7"	""	""	""	"8"	""	""	""	"9"	""	""	""	"10"	""	""	""	""	"11"	""	""	""	"12"	""	""	""	"13"	""	""	""	""	"14"	""	""	""	""
"57"	"43"	""	"164"	""	""	""	""	"154"	""	""	""	"14"	""	""	""	"10"	""	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"2"	""	""	""	"10"	""	""	""	""	"12"	""	""	""	"369"	""	""	""	""	""	""	""	""	"369"	""	""	""	""
"58"	"44"	""	"113"	""	""	""	""	"209"	""	""	""	"4"	""	""	""	"5"	""	""	""	""	"0"	""	""	""	""	"1"	""	""	""	"0"	""	""	""	"2"	""	""	""	"5"	""	""	""	""	"2"	""	""	""	"341"	""	""	""	""	""	""	""	""	"341"	""	""	""	""
"59"	"45"	""	"504"	""	""	""	""	"40"	""	""	""	"5"	""	""	""	"2"	""	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	"0"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"553"	""	""	""	""	""	""	""	""	"553"	""	""	""	""
"60"	"46"	""	"287"	""	""	""	""	"92"	""	""	""	"6"	""	""	""	"9"	""	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"2"	""	""	""	"2"	""	""	""	""	"2"	""	""	""	"409"	""	""	""	""	""	""	""	""	"409"	""	""	""	""
"61"	"47"	""	"259"	""	""	""	""	"104"	""	""	""	"8"	""	""	""	"15"	""	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"2"	""	""	""	"6"	""	""	""	""	"17"	""	""	""	"415"	""	""	""	""	""	""	""	""	"415"	""	""	""	""
"62"	"48"	""	"218"	""	""	""	""	"115"	""	""	""	"14"	""	""	""	"15"	""	""	""	""	"6"	""	""	""	""	"5"	""	""	""	"0"	""	""	""	"1"	""	""	""	"7"	""	""	""	""	"7"	""	""	""	"388"	""	""	""	""	""	""	""	""	"388"	""	""	""	""
"63"	"49"	""	"314"	""	""	""	""	"138"	""	""	""	"27"	""	""	""	"5"	""	""	""	""	"4"	""	""	""	""	"7"	""	""	""	"2"	""	""	""	"5"	""	""	""	"7"	""	""	""	""	"22"	""	""	""	"531"	""	""	""	""	""	""	""	""	"531"	""	""	""	""
"64"	"50"	""	"249"	""	""	""	""	"376"	""	""	""	"16"	""	""	""	"3"	""	""	""	""	"4"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"1"	""	""	""	"0"	""	""	""	""	"2"	""	""	""	"655"	""	""	""	""	""	""	""	""	"655"	""	""	""	""
"65"	"51"	""	"265"	""	""	""	""	"235"	""	""	""	"18"	""	""	""	"6"	""	""	""	""	"0"	""	""	""	""	"3"	""	""	""	"3"	""	""	""	"5"	""	""	""	"6"	""	""	""	""	"10"	""	""	""	"551"	""	""	""	""	""	""	""	""	"551"	""	""	""	""
"66"	"52"	""	"299"	""	""	""	""	"61"	""	""	""	"10"	""	""	""	"12"	""	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"3"	""	""	""	"5"	""	""	""	"2"	""	""	""	""	"28"	""	""	""	"423"	""	""	""	""	""	""	""	""	"423"	""	""	""	""
"67"	"53"	""	"246"	""	""	""	""	"440"	""	""	""	"19"	""	""	""	"9"	""	""	""	""	"5"	""	""	""	""	"2"	""	""	""	"6"	""	""	""	"9"	""	""	""	"12"	""	""	""	""	"32"	""	""	""	"780"	""	""	""	""	""	""	""	""	"780"	""	""	""	""
"68"	"54"	""	"357"	""	""	""	""	"76"	""	""	""	"11"	""	""	""	"0"	""	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	"0"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"446"	""	""	""	""	""	""	""	""	"446"	""	""	""	""
"69"	"55"	""	"199"	""	""	""	""	"82"	""	""	""	"6"	""	""	""	"3"	""	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"1"	""	""	""	"2"	""	""	""	""	"8"	""	""	""	"304"	""	""	""	""	""	""	""	""	"304"	""	""	""	""
"70"	"56"	""	"249"	""	""	""	""	"158"	""	""	""	"14"	""	""	""	"6"	""	""	""	""	"3"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"5"	""	""	""	"3"	""	""	""	""	"13"	""	""	""	"456"	""	""	""	""	""	""	""	""	"456"	""	""	""	""
"71"	";ksx"	""	"3723"	""	""	""	""	"2280"	""	""	""	"172"	""	""	""	"100"	""	""	""	""	"29"	""	""	""	""	"31"	""	""	""	"25"	""	""	""	"40"	""	""	""	"64"	""	""	""	""	"157"	""	""	""	"6621"	""	""	""	"0"	""	""	""	""	"6621"	""	""	""	""
"72"	"ernku
dsUnz la0"	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	""	"izfr{ks0 erksa
dh la[;k"	""	""	""	""	"dqy"	""	""	""	""
"73"	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	""	"fdj.k nsoh"	""	""	"feFkys'k
frokjh"	""	""	""	""	";frUnz ukFk
frokjh"	""	""	""	""	"lqHkk\"k flag"	""	""	""	"fnus'k jk;"	""	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	"fot; pkScs"	""	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"74"	"1"	""	"2"	""	""	""	""	"3"	""	""	"4"	""	""	""	""	"5"	""	""	""	""	"6"	""	""	""	"7"	""	""	""	""	"8"	""	""	""	"9"	""	""	""	"10"	""	""	""	""	"11"	""	""	"12"	""	""	""	""	"13"	""	""	""	""	"14"	""	""	""	""
"75"	"57"	""	"107"	""	""	""	""	"113"	""	""	"28"	""	""	""	""	"14"	""	""	""	""	"2"	""	""	""	"5"	""	""	""	""	"6"	""	""	""	"2"	""	""	""	"6"	""	""	""	""	"12"	""	""	"295"	""	""	""	""	""	""	""	""	""	"295"	""	""	""	""
"76"	"58"	""	"234"	""	""	""	""	"180"	""	""	"87"	""	""	""	""	"14"	""	""	""	""	"9"	""	""	""	"5"	""	""	""	""	"8"	""	""	""	"4"	""	""	""	"6"	""	""	""	""	"13"	""	""	"560"	""	""	""	""	""	""	""	""	""	"560"	""	""	""	""
"77"	"59"	""	"255"	""	""	""	""	"178"	""	""	"32"	""	""	""	""	"15"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"4"	""	""	""	"4"	""	""	""	"7"	""	""	""	""	"8"	""	""	"510"	""	""	""	""	""	""	""	""	""	"510"	""	""	""	""
"78"	"60"	""	"320"	""	""	""	""	"243"	""	""	"16"	""	""	""	""	"7"	""	""	""	""	"3"	""	""	""	"0"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"12"	""	""	""	""	"8"	""	""	"616"	""	""	""	""	""	""	""	""	""	"616"	""	""	""	""
"79"	"61"	""	"173"	""	""	""	""	"155"	""	""	"7"	""	""	""	""	"4"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"1"	""	""	""	"11"	""	""	""	"10"	""	""	""	""	"30"	""	""	"398"	""	""	""	""	""	""	""	""	""	"398"	""	""	""	""
"80"	"62"	""	"242"	""	""	""	""	"93"	""	""	"46"	""	""	""	""	"11"	""	""	""	""	"2"	""	""	""	"3"	""	""	""	""	"2"	""	""	""	"1"	""	""	""	"0"	""	""	""	""	"5"	""	""	"405"	""	""	""	""	""	""	""	""	""	"405"	""	""	""	""
"81"	"63"	""	"89"	""	""	""	""	"287"	""	""	"22"	""	""	""	""	"8"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"5"	""	""	""	""	"4"	""	""	"426"	""	""	""	""	""	""	""	""	""	"426"	""	""	""	""
