"Candidates..Name..."	"Adib.Rizvi"	"Krishna.Dayal.Singh"	"Jay.Lakshmi"	"Narendra.Kumar.Pandey.Alias.Sunil.Pandey"	"Satyendra.Roy"	"Avinash.Sharma"	"Kamta.Prasad.Singh"	"Ajit.Roy"	"Rabindra.Kumar.Singh"	"Total..Part.1."
"1"	"<--Booth No"	""	""	""	""	""	""	""	""	""	""
"30"	"27"	"104"	"6"	"9"	"154"	"7"	"6"	"109"	"10"	"25"	"430"
"31"	"28"	"109"	"5"	"8"	"129"	"5"	"3"	"26"	"5"	"45"	"335"
"32"	"29"	"337"	"8"	"7"	"133"	"6"	"3"	"86"	"2"	"17"	"599"
"33"	"30"	"227"	"10"	"10"	"278"	"8"	"7"	"61"	"6"	"28"	"635"
"34"	"31"	"113"	"6"	"13"	"261"	"4"	"3"	"61"	"5"	"20"	"486"
"35"	"32"	"24"	"0"	"4"	"63"	"2"	"0"	"92"	"5"	"5"	"195"
"36"	"33"	"27"	"1"	"0"	"159"	"4"	"0"	"10"	"1"	"4"	"206"
"37"	"34"	"274"	"1"	"2"	"192"	"2"	"3"	"101"	"9"	"131"	"715"
"38"	"35"	"103"	"2"	"4"	"218"	"13"	"10"	"26"	"6"	"19"	"401"
"39"	"36"	"60"	"5"	"5"	"381"	"13"	"4"	"14"	"6"	"38"	"526"
"40"	"37"	"124"	"1"	"13"	"309"	"5"	"7"	"125"	"11"	"17"	"612"
"41"	"38"	"526"	"8"	"8"	"211"	"1"	"6"	"47"	"14"	"31"	"852"
"42"	"39"	"111"	"8"	"8"	"334"	"11"	"23"	"111"	"17"	"29"	"652"
"43"	"40"	"367"	"7"	"4"	"142"	"2"	"5"	"4"	"4"	"8"	"543"
"44"	"41"	"69"	"1"	"3"	"349"	"3"	"1"	"45"	"4"	"75"	"550"
"45"	"42"	"382"	"10"	"5"	"103"	"5"	"3"	"10"	"4"	"35"	"557"
"46"	"43"	"222"	"1"	"3"	"176"	"4"	"6"	"73"	"6"	"39"	"530"
"47"	"Candidates' Name-->"	"Adib Rizvi"	"Krishna Dayal Singh"	"Jay Lakshmi"	"Narendra Kumar Pandey
Alias Sunil Pandey"	"Satyendra Roy"	"Avinash Sharma"	"Kamta Prasad Singh"	"Ajit Roy"	"Rabindra Kumar Singh"	"Total (Part-1)"
"48"	"<--Booth No"	""	""	""	""	""	""	""	""	""	""
"49"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"
"50"	"44"	"269"	"5"	"7"	"362"	"8"	"5"	"111"	"6"	"32"	"805"
"51"	"45"	"490"	"4"	"2"	"134"	"2"	"1"	"23"	"2"	"16"	"674"
"52"	"46"	"102"	"5"	"8"	"294"	"7"	"9"	"137"	"18"	"24"	"604"
"53"	"47"	"71"	"2"	"10"	"456"	"11"	"6"	"30"	"14"	"15"	"615"
"54"	"48"	"90"	"5"	"2"	"359"	"7"	"3"	"4"	"2"	"92"	"564"
"55"	"49"	"119"	"1"	"4"	"129"	"1"	"4"	"2"	"3"	"28"	"291"
"56"	"50"	"156"	"4"	"2"	"180"	"0"	"2"	"15"	"1"	"8"	"368"
"57"	"51"	"38"	"1"	"1"	"193"	"3"	"1"	"12"	"7"	"114"	"370"
"58"	"52"	"70"	"2"	"3"	"97"	"2"	"1"	"8"	"6"	"119"	"308"
"59"	"53"	"25"	"1"	"4"	"544"	"15"	"8"	"128"	"10"	"20"	"755"
"60"	"54"	"178"	"6"	"9"	"304"	"9"	"8"	"68"	"14"	"24"	"620"
"61"	"55"	"113"	"0"	"5"	"164"	"2"	"3"	"98"	"4"	"8"	"397"
"62"	"55A"	"16"	"1"	"1"	"161"	"0"	"1"	"31"	"4"	"3"	"218"
"63"	"56"	"45"	"1"	"0"	"110"	"4"	"3"	"63"	"1"	"9"	"236"
"64"	"57"	"31"	"4"	"8"	"314"	"1"	"4"	"116"	"4"	"12"	"494"
"65"	"58"	"204"	"0"	"0"	"101"	"0"	"2"	"11"	"2"	"6"	"326"
"66"	"59"	"92"	"0"	"2"	"82"	"1"	"0"	"1"	"2"	"1"	"181"
"67"	"60"	"122"	"6"	"9"	"385"	"13"	"6"	"128"	"7"	"34"	"710"
"68"	"61"	"44"	"1"	"2"	"157"	"3"	"4"	"61"	"1"	"7"	"280"
"69"	"62"	"77"	"0"	"2"	"231"	"3"	"3"	"31"	"2"	"5"	"354"
"70"	"63"	"242"	"5"	"3"	"239"	"5"	"2"	"28"	"6"	"5"	"535"
"71"	"64"	"180"	"4"	"3"	"150"	"2"	"0"	"4"	"3"	"8"	"354"
"72"	"65"	"215"	"7"	"11"	"90"	"5"	"8"	"225"	"18"	"43"	"622"
"73"	"66"	"37"	"1"	"9"	"72"	"3"	"4"	"227"	"7"	"15"	"375"
"74"	"67"	"2"	"0"	"0"	"284"	"2"	"6"	"126"	"9"	"12"	"441"
"75"	"68"	"1"	"1"	"4"	"414"	"10"	"1"	"19"	"5"	"7"	"462"
"76"	"69"	"162"	"7"	"17"	"341"	"9"	"9"	"142"	"11"	"21"	"719"
"77"	"70"	"82"	"5"	"3"	"244"	"3"	"5"	"288"	"5"	"15"	"650"
"78"	"71"	"106"	"1"	"4"	"20"	"4"	"8"	"112"	"9"	"25"	"289"
"79"	"72"	"41"	"3"	"4"	"361"	"12"	"10"	"328"	"21"	"41"	"821"
"80"	"73"	"46"	"0"	"1"	"358"	"3"	"3"	"102"	"2"	"10"	"525"
"81"	"74"	"63"	"7"	"10"	"393"	"13"	"13"	"250"	"20"	"27"	"796"
"82"	"75"	"7"	"0"	"2"	"231"	"4"	"5"	"71"	"4"	"7"	"331"
"83"	"76"	"149"	"1"	"3"	"124"	"5"	"1"	"73"	"6"	"9"	"371"
"84"	"77"	"79"	"5"	"11"	"119"	"5"	"4"	"368"	"15"	"24"	"630"
"85"	"78"	"44"	"2"	"10"	"202"	"10"	"3"	"348"	"11"	"147"	"777"
"86"	"79"	"316"	"10"	"9"	"292"	"6"	"13"	"196"	"18"	"24"	"884"
"87"	"80"	"244"	"3"	"2"	"296"	"12"	"7"	"27"	"1"	"20"	"612"
"88"	"81"	"59"	"1"	"1"	"256"	"16"	"2"	"79"	"7"	"5"	"426"
"89"	"82"	"163"	"0"	"1"	"105"	"3"	"1"	"110"	"8"	"17"	"408"
"90"	"83"	"182"	"4"	"5"	"142"	"6"	"5"	"99"	"7"	"26"	"476"
"91"	"84"	"211"	"6"	"1"	"91"	"1"	"3"	"54"	"8"	"8"	"383"
"92"	"85"	"39"	"1"	"5"	"601"	"2"	"4"	"67"	"4"	"18"	"741"
"93"	"86"	"173"	"5"	"2"	"72"	"1"	"5"	"254"	"7"	"9"	"528"
"94"	"Candidates' Name-->"	"Adib Rizvi"	"Krishna Dayal Singh"	"Jay Lakshmi"	"Narendra Kumar Pandey
Alias Sunil Pandey"	"Satyendra Roy"	"Avinash Sharma"	"Kamta Prasad Singh"	"Ajit Roy"	"Rabindra Kumar Singh"	"Total (Part-1)"
"95"	"<--Booth No"	""	""	""	""	""	""	""	""	""	""
"96"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"
"97"	"87"	"118"	"6"	"8"	"352"	"10"	"9"	"86"	"12"	"15"	"616"
"98"	"88"	"178"	"1"	"1"	"128"	"4"	"2"	"204"	"4"	"5"	"527"
"99"	"89"	"57"	"1"	"2"	"189"	"0"	"3"	"151"	"5"	"16"	"424"
"100"	"90"	"38"	"0"	"2"	"255"	"3"	"1"	"18"	"1"	"27"	"345"
"101"	"91"	"118"	"5"	"6"	"130"	"5"	"2"	"191"	"5"	"21"	"483"
"102"	"92"	"72"	"1"	"3"	"38"	"3"	"1"	"42"	"3"	"190"	"353"
"103"	"93"	"33"	"0"	"1"	"115"	"2"	"0"	"59"	"1"	"89"	"300"
"104"	"94"	"144"	"5"	"4"	"94"	"1"	"6"	"106"	"10"	"33"	"403"
"105"	"95"	"16"	"0"	"5"	"189"	"16"	"7"	"337"	"22"	"45"	"637"
"106"	"96"	"60"	"0"	"5"	"107"	"4"	"5"	"157"	"4"	"69"	"411"
"107"	"97"	"414"	"7"	"11"	"277"	"7"	"5"	"153"	"5"	"13"	"892"
"108"	"98"	"124"	"0"	"0"	"75"	"1"	"1"	"2"	"2"	"19"	"224"
"109"	"99"	"347"	"4"	"4"	"223"	"6"	"2"	"62"	"6"	"16"	"670"
"110"	"100"	"80"	"0"	"7"	"240"	"1"	"5"	"289"	"6"	"15"	"643"
"111"	"101"	"337"	"1"	"2"	"193"	"4"	"6"	"50"	"3"	"40"	"636"
"112"	"102"	"44"	"0"	"7"	"352"	"2"	"2"	"81"	"1"	"11"	"500"
"113"	"103"	"281"	"2"	"6"	"223"	"9"	"6"	"87"	"10"	"21"	"645"
"114"	"104"	"43"	"3"	"1"	"289"	"5"	"2"	"64"	"2"	"8"	"417"
"115"	"105"	"90"	"75"	"12"	"162"	"3"	"3"	"73"	"6"	"34"	"458"
"116"	"106"	"21"	"4"	"3"	"115"	"2"	"4"	"115"	"5"	"132"	"401"
"117"	"107"	"133"	"8"	"11"	"178"	"9"	"5"	"390"	"17"	"37"	"788"
"118"	"108"	"105"	"1"	"6"	"122"	"6"	"1"	"142"	"1"	"15"	"399"
"119"	"109"	"65"	"3"	"3"	"203"	"5"	"3"	"40"	"6"	"51"	"379"
"120"	"110"	"152"	"3"	"6"	"54"	"1"	"4"	"197"	"10"	"39"	"466"
"121"	"111"	"85"	"2"	"11"	"237"	"4"	"5"	"142"	"5"	"15"	"506"
"122"	"112"	"1"	"1"	"1"	"383"	"7"	"3"	"110"	"4"	"11"	"521"
"123"	"113"	"53"	"2"	"4"	"399"	"2"	"4"	"25"	"4"	"15"	"508"
"124"	"114"	"128"	"5"	"7"	"347"	"4"	"5"	"53"	"10"	"23"	"582"
"125"	"115"	"106"	"2"	"3"	"136"	"4"	"14"	"312"	"7"	"39"	"623"
"126"	"116"	"161"	"7"	"15"	"174"	"6"	"39"	"193"	"24"	"50"	"669"
"127"	"117"	"71"	"2"	"11"	"304"	"9"	"7"	"309"	"16"	"62"	"791"
"128"	"118"	"146"	"2"	"11"	"127"	"3"	"4"	"122"	"8"	"179"	"602"
"129"	"119"	"15"	"0"	"8"	"161"	"3"	"7"	"182"	"11"	"193"	"580"
"130"	"120"	"21"	"2"	"4"	"14"	"5"	"4"	"344"	"12"	"25"	"431"
"131"	"121"	"47"	"0"	"7"	"124"	"11"	"2"	"174"	"4"	"10"	"379"
"132"	"122"	"154"	"6"	"1"	"169"	"4"	"2"	"30"	"3"	"18"	"387"
"133"	"123"	"91"	"1"	"5"	"275"	"2"	"1"	"26"	"2"	"4"	"407"
"134"	"124"	"25"	"0"	"11"	"275"	"4"	"1"	"10"	"1"	"25"	"352"
"135"	"125"	"42"	"0"	"0"	"23"	"7"	"1"	"257"	"8"	"13"	"351"
"136"	"126"	"205"	"3"	"11"	"114"	"6"	"4"	"180"	"19"	"38"	"580"
"137"	"127"	"425"	"10"	"5"	"45"	"5"	"3"	"105"	"6"	"44"	"648"
"138"	"128"	"161"	"7"	"3"	"151"	"4"	"2"	"77"	"4"	"24"	"433"
"139"	"129"	"346"	"7"	"2"	"80"	"2"	"4"	"130"	"7"	"35"	"613"
"140"	"130"	"102"	"5"	"8"	"348"	"47"	"8"	"177"	"6"	"20"	"721"
"141"	"Candidates' Name-->"	"Adib Rizvi"	"Krishna Dayal Singh"	"Jay Lakshmi"	"Narendra Kumar Pandey
Alias Sunil Pandey"	"Satyendra Roy"	"Avinash Sharma"	"Kamta Prasad Singh"	"Ajit Roy"	"Rabindra Kumar Singh"	"Total (Part-1)"
"142"	"<--Booth No"	""	""	""	""	""	""	""	""	""	""
"143"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"
"144"	"131"	"83"	"2"	"12"	"204"	"5"	"5"	"237"	"15"	"31"	"594"
"145"	"132"	"27"	"0"	"7"	"204"	"7"	"2"	"119"	"3"	"21"	"390"
"146"	"133"	"70"	"2"	"5"	"217"	"9"	"10"	"159"	"12"	"86"	"570"
"147"	"134"	"279"	"7"	"7"	"108"	"12"	"7"	"160"	"9"	"27"	"616"
"148"	"135"	"175"	"3"	"7"	"74"	"4"	"0"	"36"	"2"	"14"	"315"
"149"	"136"	"115"	"1"	"8"	"216"	"9"	"7"	"237"	"13"	"35"	"641"
"150"	"137"	"12"	"1"	"4"	"266"	"9"	"8"	"164"	"9"	"25"	"498"
"151"	"138"	"46"	"3"	"2"	"394"	"80"	"5"	"22"	"6"	"7"	"565"
"152"	"139"	"128"	"3"	"8"	"233"	"8"	"3"	"66"	"3"	"30"	"482"
"153"	"140"	"255"	"9"	"2"	"145"	"5"	"1"	"7"	"1"	"16"	"441"
"154"	"141"	"166"	"6"	"5"	"182"	"5"	"1"	"4"	"1"	"10"	"380"
"155"	"142"	"6"	"1"	"4"	"253"	"6"	"5"	"43"	"5"	"56"	"379"
"156"	"143"	"281"	"5"	"1"	"191"	"1"	"1"	"28"	"1"	"4"	"513"
"157"	"144"	"48"	"8"	"1"	"151"	"3"	"0"	"95"	"2"	"6"	"314"
"158"	"145"	"62"	"7"	"5"	"159"	"2"	"1"	"91"	"6"	"9"	"342"
"159"	"146"	"153"	"2"	"10"	"152"	"8"	"1"	"86"	"13"	"15"	"440"
"160"	"147"	"55"	"1"	"3"	"322"	"9"	"6"	"64"	"5"	"7"	"472"
"161"	"148"	"21"	"0"	"6"	"160"	"3"	"9"	"306"	"5"	"17"	"527"
"162"	"149"	"351"	"3"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"358"
"163"	"150"	"297"	"6"	"5"	"185"	"3"	"2"	"5"	"4"	"9"	"516"
"164"	"151"	"129"	"3"	"10"	"474"	"10"	"6"	"34"	"10"	"38"	"714"
"165"	"152"	"26"	"2"	"1"	"230"	"3"	"11"	"138"	"13"	"22"	"446"
"166"	"153"	"160"	"5"	"7"	"361"	"7"	"6"	"65"	"4"	"11"	"626"
"167"	"154"	"360"	"9"	"2"	"9"	"0"	"1"	"0"	"1"	"4"	"386"
"168"	"155"	"147"	"5"	"12"	"159"	"51"	"12"	"305"	"9"	"64"	"764"
"169"	"156"	"71"	"4"	"6"	"131"	"4"	"6"	"93"	"2"	"104"	"421"
"170"	"157"	"272"	"7"	"6"	"146"	"25"	"5"	"244"	"10"	"30"	"745"
"171"	"158"	"167"	"6"	"6"	"116"	"10"	"3"	"103"	"11"	"14"	"436"
"172"	"159"	"59"	"0"	"3"	"84"	"4"	"0"	"24"	"6"	"24"	"204"
"173"	"160"	"74"	"2"	"8"	"299"	"17"	"6"	"91"	"4"	"12"	"513"
"174"	"161"	"454"	"8"	"5"	"126"	"6"	"4"	"32"	"3"	"37"	"675"
"175"	"162"	"38"	"5"	"7"	"204"	"10"	"9"	"280"	"15"	"163"	"731"
"176"	"163"	"2"	"3"	"2"	"29"	"1"	"3"	"20"	"2"	"351"	"413"
"177"	"164"	"6"	"2"	"1"	"37"	"2"	"3"	"29"	"6"	"331"	"417"
"178"	"165"	"29"	"3"	"8"	"124"	"9"	"6"	"172"	"20"	"227"	"598"
"179"	"166"	"35"	"2"	"2"	"81"	"1"	"1"	"59"	"5"	"107"	"293"
"180"	"167"	"330"	"12"	"5"	"38"	"2"	"1"	"41"	"6"	"82"	"517"
"181"	"168"	"147"	"1"	"7"	"575"	"5"	"4"	"35"	"3"	"18"	"795"
"182"	"169"	"10"	"2"	"6"	"289"	"11"	"10"	"193"	"13"	"35"	"569"
"183"	"170"	"114"	"2"	"7"	"155"	"2"	"3"	"109"	"7"	"113"	"512"
"184"	"171"	"106"	"7"	"9"	"174"	"8"	"11"	"384"	"22"	"55"	"776"
"185"	"172"	"100"	"4"	"13"	"152"	"12"	"15"	"264"	"13"	"169"	"742"
"186"	"173"	"199"	"6"	"6"	"409"	"8"	"3"	"83"	"5"	"16"	"735"
"187"	"174"	"30"	"2"	"4"	"181"	"3"	"6"	"117"	"12"	"18"	"373"
"188"	"Candidates' Name-->"	"Adib Rizvi"	"Krishna Dayal Singh"	"Jay Lakshmi"	"Narendra Kumar Pandey
Alias Sunil Pandey"	"Satyendra Roy"	"Avinash Sharma"	"Kamta Prasad Singh"	"Ajit Roy"	"Rabindra Kumar Singh"	"Total (Part-1)"
"189"	"<--Booth No"	""	""	""	""	""	""	""	""	""	""
"190"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"
"191"	"175"	"121"	"2"	"1"	"38"	"5"	"0"	"73"	"5"	"26"	"271"
"192"	"176"	"57"	"3"	"4"	"106"	"32"	"8"	"78"	"6"	"96"	"390"
"193"	"177"	"210"	"8"	"6"	"88"	"5"	"1"	"155"	"12"	"122"	"607"
"194"	"178"	"138"	"3"	"2"	"62"	"4"	"2"	"26"	"3"	"14"	"254"
"195"	"179"	"77"	"2"	"11"	"382"	"10"	"9"	"247"	"12"	"36"	"786"
"196"	"180"	"30"	"0"	"1"	"46"	"0"	"2"	"92"	"4"	"8"	"183"
"197"	"181"	"28"	"2"	"8"	"279"	"8"	"8"	"247"	"13"	"24"	"617"
"198"	"182"	"197"	"9"	"8"	"161"	"13"	"3"	"159"	"7"	"31"	"588"
"199"	"183"	"49"	"2"	"2"	"179"	"42"	"7"	"125"	"3"	"13"	"422"
"200"	"184"	"86"	"1"	"3"	"210"	"16"	"1"	"125"	"5"	"7"	"454"
"201"	"185"	"157"	"2"	"12"	"223"	"6"	"8"	"374"	"17"	"35"	"834"
"202"	"186"	"58"	"2"	"1"	"238"	"4"	"0"	"48"	"5"	"5"	"361"
"203"	"187"	"42"	"3"	"10"	"295"	"7"	"9"	"214"	"15"	"14"	"609"
"204"	"188"	"173"	"4"	"4"	"183"	"5"	"4"	"148"	"10"	"10"	"541"
"205"	"189"	"39"	"0"	"2"	"183"	"3"	"6"	"76"	"2"	"14"	"325"
"206"	"190"	"58"	"3"	"6"	"303"	"5"	"3"	"126"	"11"	"14"	"529"
"207"	"191"	"30"	"0"	"9"	"101"	"4"	"6"	"261"	"15"	"11"	"437"
"208"	"192"	"232"	"9"	"11"	"160"	"13"	"6"	"198"	"17"	"37"	"683"
"209"	"193"	"192"	"1"	"6"	"120"	"3"	"3"	"272"	"18"	"23"	"638"
"210"	"194"	"149"	"2"	"10"	"221"	"4"	"2"	"175"	"1"	"8"	"572"
"211"	"195"	"30"	"3"	"5"	"279"	"5"	"0"	"134"	"2"	"21"	"479"
"212"	"196"	"29"	"1"	"11"	"179"	"3"	"4"	"269"	"13"	"42"	"551"
"213"	"197"	"15"	"0"	"3"	"188"	"2"	"3"	"82"	"7"	"11"	"311"
"214"	"198"	"279"	"6"	"3"	"150"	"3"	"3"	"62"	"3"	"99"	"608"
"215"	"199"	"92"	"1"	"0"	"57"	"6"	"1"	"87"	"3"	"6"	"253"
"216"	"200"	"41"	"6"	"10"	"380"	"10"	"9"	"216"	"9"	"28"	"709"
"217"	"201"	"138"	"6"	"12"	"141"	"9"	"7"	"196"	"13"	"23"	"545"
"218"	"202"	"40"	"5"	"10"	"123"	"7"	"12"	"382"	"14"	"18"	"611"
"219"	"202A"	"11"	"3"	"8"	"19"	"7"	"9"	"271"	"9"	"22"	"359"
"220"	"203"	"123"	"2"	"7"	"63"	"1"	"1"	"104"	"5"	"8"	"314"
"221"	"204"	"148"	"2"	"3"	"146"	"5"	"4"	"225"	"3"	"12"	"548"
"222"	"205"	"95"	"2"	"6"	"251"	"7"	"4"	"158"	"7"	"7"	"537"
"223"	"206"	"29"	"3"	"7"	"267"	"4"	"8"	"88"	"8"	"26"	"440"
"224"	"207"	"46"	"1"	"2"	"217"	"5"	"5"	"229"	"12"	"18"	"535"
"225"	"208"	"163"	"5"	"10"	"151"	"6"	"6"	"224"	"12"	"31"	"608"
"226"	"209"	"123"	"4"	"8"	"73"	"2"	"8"	"106"	"6"	"40"	"370"
"227"	"210"	"154"	"4"	"4"	"51"	"3"	"5"	"105"	"9"	"18"	"353"
"228"	"211"	"3"	"0"	"9"	"45"	"3"	"1"	"459"	"5"	"6"	"531"
"229"	"212"	"331"	"7"	"14"	"83"	"6"	"8"	"334"	"10"	"24"	"817"
"230"	"213"	"79"	"5"	"9"	"142"	"6"	"4"	"258"	"17"	"28"	"548"
"231"	"214"	"80"	"2"	"9"	"78"	"4"	"3"	"150"	"7"	"4"	"337"
"232"	"215"	"165"	"4"	"3"	"150"	"5"	"3"	"115"	"7"	"13"	"465"
"233"	"216"	"279"	"4"	"4"	"93"	"3"	"8"	"83"	"7"	"20"	"501"
"234"	"217"	"94"	"3"	"5"	"107"	"6"	"3"	"160"	"11"	"20"	"409"
"235"	"Candidates' Name-->"	"Adib Rizvi"	"Krishna Dayal Singh"	"Jay Lakshmi"	"Narendra Kumar Pandey
Alias Sunil Pandey"	"Satyendra Roy"	"Avinash Sharma"	"Kamta Prasad Singh"	"Ajit Roy"	"Rabindra Kumar Singh"	"Total (Part-1)"
"236"	"<--Booth No"	""	""	""	""	""	""	""	""	""	""
"237"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"
"238"	"218"	"189"	"5"	"9"	"167"	"6"	"4"	"129"	"14"	"28"	"551"
"239"	"219"	"65"	"1"	"3"	"106"	"5"	"4"	"224"	"10"	"11"	"429"
"240"	"220"	"16"	"1"	"5"	"178"	"5"	"9"	"110"	"6"	"18"	"348"
"241"	"221"	"477"	"13"	"5"	"61"	"7"	"3"	"28"	"5"	"30"	"629"
"242"	"222"	"276"	"5"	"0"	"3"	"0"	"0"	"10"	"1"	"4"	"299"
"243"	"223"	"161"	"1"	"7"	"313"	"23"	"3"	"74"	"3"	"24"	"609"
"244"	"224"	"28"	"3"	"13"	"312"	"9"	"5"	"208"	"16"	"37"	"631"
"245"	"225"	"66"	"6"	"18"	"364"	"6"	"8"	"342"	"18"	"44"	"872"
"246"	"226"	"214"	"1"	"6"	"178"	"2"	"8"	"106"	"3"	"22"	"540"
"247"	"227"	"58"	"1"	"5"	"363"	"2"	"1"	"117"	"1"	"7"	"555"
"248"	"228"	"168"	"6"	"5"	"55"	"2"	"3"	"112"	"2"	"9"	"362"
"249"	"229"	"156"	"6"	"8"	"109"	"1"	"1"	"258"	"8"	"71"	"618"
"250"	"230"	"129"	"2"	"7"	"127"	"5"	"7"	"247"	"8"	"26"	"558"
"251"	"231"	"90"	"2"	"7"	"106"	"3"	"5"	"164"	"7"	"24"	"408"
"252"	"232"	"229"	"2"	"6"	"267"	"7"	"4"	"224"	"13"	"19"	"771"
"253"	"233"	"343"	"3"	"5"	"143"	"3"	"2"	"14"	"2"	"11"	"526"
"254"	"234"	"19"	"1"	"3"	"94"	"5"	"0"	"88"	"4"	"8"	"222"
"255"	"235"	"11"	"0"	"3"	"37"	"1"	"2"	"139"	"4"	"13"	"210"
"256"	"236"	"46"	"0"	"23"	"125"	"2"	"3"	"85"	"6"	"25"	"315"
"257"	"237"	"29"	"3"	"13"	"50"	"8"	"3"	"196"	"9"	"108"	"419"
"258"	"238"	"67"	"2"	"7"	"264"	"3"	"0"	"92"	"6"	"8"	"449"
"259"	"239"	"103"	"2"	"16"	"357"	"6"	"6"	"184"	"15"	"17"	"706"
"260"	"240"	"83"	"2"	"14"	"307"	"12"	"8"	"213"	"18"	"36"	"693"
"261"	"241"	"49"	"4"	"6"	"146"	"3"	"9"	"228"	"8"	"17"	"470"
"262"	"242"	"58"	"3"	"2"	"127"	"3"	"4"	"141"	"11"	"12"	"361"
"263"	"243"	"27"	"1"	"10"	"180"	"10"	"4"	"201"	"9"	"21"	"463"
"264"	"244"	"20"	"1"	"3"	"354"	"5"	"1"	"27"	"1"	"4"	"416"
"265"	"245"	"6"	"1"	"4"	"89"	"4"	"3"	"215"	"7"	"136"	"465"
"266"	"246"	"46"	"0"	"5"	"77"	"1"	"1"	"271"	"3"	"85"	"489"
"267"	"247"	"157"	"4"	"4"	"97"	"9"	"2"	"122"	"9"	"56"	"460"
"268"	"248"	"37"	"4"	"8"	"60"	"3"	"4"	"131"	"7"	"22"	"276"
"269"	"Total"	"34093"	"902"	"1427"	"48411"	"1565"	"1110"	"30111"	"1847"	"8318"	"127784"
