"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"	"X..27"	"X..28"	"X..29"	"X..30"	"X..31"	"X..32"	"X..33"	"X..34"	"X..35"	"X..36"	"X..37"	"X..38"	"X..39"	"X..40"	"X..41"	"X..42"	"X..43"	"X..44"	"X..45"	"X..46"	"X..47"	"X..48"	"X..49"	"X..50"	"X..51"	"X..52"	"X..53"	"X..54"	"X..55"	"X..56"	"X..57"	"X..58"	"X..59"	"X..60"	"X..61"	"X..62"	"X..63"
"16"	""	""	"11"	""	""	""	""	"8"	""	"122"	""	"30"	""	""	"14"	""	""	"4"	""	""	"4"	""	""	"3"	""	""	"49"	""	""	"10"	""	""	"8"	""	""	"2"	""	"4"	""	""	"29"	""	""	"15"	""	""	"34"	""	""	"6"	""	""	"28"	""	""	"2"	""	"2"	""	""	""	"0"	""	""	"10"
"17"	""	""	"12"	""	""	""	""	"9"	""	"103"	""	"37"	""	""	"13"	""	""	"7"	""	""	"2"	""	""	"1"	""	""	"68"	""	""	"17"	""	""	"4"	""	""	"2"	""	"3"	""	""	"15"	""	""	"2"	""	""	"11"	""	""	"8"	""	""	"1"	""	""	"0"	""	"1"	""	""	""	"2"	""	""	"2"
"18"	""	""	"13"	""	""	""	""	"17"	""	"213"	""	"77"	""	""	"16"	""	""	"0"	""	""	"0"	""	""	"6"	""	""	"139"	""	""	"19"	""	""	"4"	""	""	"2"	""	"2"	""	""	"31"	""	""	"22"	""	""	"11"	""	""	"9"	""	""	"2"	""	""	"2"	""	"4"	""	""	""	"3"	""	""	"2"
"19"	""	""	"14"	""	""	""	""	"42"	""	"69"	""	"231"	""	""	"13"	""	""	"11"	""	""	"1"	""	""	"3"	""	""	"16"	""	""	"6"	""	""	"1"	""	""	"2"	""	"3"	""	""	"27"	""	""	"14"	""	""	"106"	""	""	"5"	""	""	"7"	""	""	"5"	""	"5"	""	""	""	"1"	""	""	"4"
"20"	""	""	"15"	""	""	""	""	"32"	""	"23"	""	"45"	""	""	"5"	""	""	"41"	""	""	"2"	""	""	"1"	""	""	"7"	""	""	"3"	""	""	"1"	""	""	"0"	""	"0"	""	""	"32"	""	""	"6"	""	""	"298"	""	""	"3"	""	""	"0"	""	""	"1"	""	"2"	""	""	""	"0"	""	""	"1"
"21"	""	""	"16"	""	""	""	""	"0"	""	"0"	""	"10"	""	""	"1"	""	""	"2"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"1"	""	""	"0"	""	""	"0"	""	"1"	""	""	"1"	""	""	"1"	""	""	"280"	""	""	"2"	""	""	"0"	""	""	"1"	""	"0"	""	""	""	"0"	""	""	"0"
"22"	""	""	"17"	""	""	""	""	"7"	""	"201"	""	"21"	""	""	"33"	""	""	"63"	""	""	"1"	""	""	"2"	""	""	"59"	""	""	"4"	""	""	"0"	""	""	"0"	""	"3"	""	""	"15"	""	""	"10"	""	""	"105"	""	""	"10"	""	""	"6"	""	""	"1"	""	"0"	""	""	""	"1"	""	""	"3"
"23"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"24"	"Assembly Constituency :214---Arwal                                                                                                                                                                            No of Voters :201054"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"25"	"Candidates  Name"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"26"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"27"	"No of valid votes caste in favour of                                                        Total Valid Votes"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"28"	"1"	""	""	""	"2"	""	"3        4"	""	""	""	"5"	""	"6"	""	""	"7"	""	""	""	"8"	""	"9"	""	""	"10"	""	""	"11"	""	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	"16"	""	""	"17"	""	""	"18"	""	""	"19"	""	""	"20"	""	""	"21"	""	""	"22"	""	""	"23"	""	""
"29"	""	"25"	""	""	""	""	"73"	""	""	"81"	""	"56"	""	""	"23"	""	""	"0"	""	""	"5"	""	""	"4"	""	""	"17"	""	""	"3"	""	""	"29"	""	""	"1"	""	""	"7"	""	"8"	""	""	"8"	""	""	"20"	""	""	"7"	""	""	"5"	""	""	"2"	""	""	"3"	""	""	"3"	""	""	"23"
"30"	""	"25A"	""	""	""	""	"123"	""	""	"30"	""	"85"	""	""	"29"	""	""	"2"	""	""	"2"	""	""	"4"	""	""	"61"	""	""	"12"	""	""	"29"	""	""	"3"	""	""	"1"	""	"8"	""	""	"13"	""	""	"8"	""	""	"17"	""	""	"9"	""	""	"3"	""	""	"4"	""	""	"5"	""	""	"47"
"31"	""	"26"	""	""	""	""	"7"	""	""	"24"	""	"85"	""	""	"4"	""	""	"5"	""	""	"1"	""	""	"7"	""	""	"34"	""	""	"5"	""	""	"1"	""	""	"2"	""	""	"4"	""	"26"	""	""	"9"	""	""	"66"	""	""	"5"	""	""	"6"	""	""	"4"	""	""	"4"	""	""	"2"	""	""	"17"
"32"	""	"27"	""	""	""	""	"3"	""	""	"57"	""	"33"	""	""	"3"	""	""	"7"	""	""	"1"	""	""	"5"	""	""	"193"	""	""	"14"	""	""	"3"	""	""	"0"	""	""	"0"	""	"3"	""	""	"4"	""	""	"8"	""	""	"7"	""	""	"1"	""	""	"1"	""	""	"0"	""	""	"1"	""	""	"20"
"33"	""	"28"	""	""	""	""	"6"	""	""	"22"	""	"243"	""	""	"14"	""	""	"0"	""	""	"2"	""	""	"3"	""	""	"75"	""	""	"10"	""	""	"1"	""	""	"1"	""	""	"3"	""	"11"	""	""	"16"	""	""	"22"	""	""	"2"	""	""	"1"	""	""	"0"	""	""	"5"	""	""	"4"	""	""	"16"
"34"	""	"29"	""	""	""	""	"22"	""	""	"78"	""	"122"	""	""	"7"	""	""	"30"	""	""	"2"	""	""	"5"	""	""	"108"	""	""	"9"	""	""	"2"	""	""	"1"	""	""	"8"	""	"32"	""	""	"5"	""	""	"20"	""	""	"1"	""	""	"10"	""	""	"6"	""	""	"5"	""	""	"3"	""	""	"5"
"35"	""	"30"	""	""	""	""	"20"	""	""	"171"	""	"29"	""	""	"8"	""	""	"54"	""	""	"1"	""	""	"6"	""	""	"77"	""	""	"12"	""	""	"8"	""	""	"3"	""	""	"4"	""	"32"	""	""	"1"	""	""	"42"	""	""	"5"	""	""	"7"	""	""	"8"	""	""	"3"	""	""	"2"	""	""	"5"
"36"	""	"31"	""	""	""	""	"10"	""	""	"225"	""	"17"	""	""	"4"	""	""	"1"	""	""	"1"	""	""	"1"	""	""	"11"	""	""	"1"	""	""	"3"	""	""	"1"	""	""	"1"	""	"15"	""	""	"1"	""	""	"36"	""	""	"4"	""	""	"2"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"1"
"37"	""	"32"	""	""	""	""	"1"	""	""	"281"	""	"51"	""	""	"4"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"12"	""	""	"0"	""	""	"1"	""	""	"1"	""	""	"0"	""	"16"	""	""	"7"	""	""	"9"	""	""	"3"	""	""	"10"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"0"
"38"	""	"33"	""	""	""	""	"8"	""	""	"131"	""	"39"	""	""	"13"	""	""	"105"	""	""	"3"	""	""	"2"	""	""	"57"	""	""	"7"	""	""	"6"	""	""	"0"	""	""	"2"	""	"3"	""	""	"2"	""	""	"46"	""	""	"2"	""	""	"2"	""	""	"1"	""	""	"2"	""	""	"4"	""	""	"2"
"39"	""	"34"	""	""	""	""	"3"	""	""	"257"	""	"46"	""	""	"28"	""	""	"5"	""	""	"0"	""	""	"5"	""	""	"139"	""	""	"10"	""	""	"9"	""	""	"0"	""	""	"6"	""	"4"	""	""	"3"	""	""	"49"	""	""	"9"	""	""	"1"	""	""	"3"	""	""	"0"	""	""	"0"	""	""	"2"
"40"	""	"35"	""	""	""	""	"7"	""	""	"295"	""	"89"	""	""	"29"	""	""	"24"	""	""	"1"	""	""	"3"	""	""	"59"	""	""	"12"	""	""	"7"	""	""	"2"	""	""	"5"	""	"3"	""	""	"19"	""	""	"65"	""	""	"6"	""	""	"4"	""	""	"1"	""	""	"3"	""	""	"1"	""	""	"3"
"41"	""	"36"	""	""	""	""	"10"	""	""	"88"	""	"154"	""	""	"3"	""	""	"6"	""	""	"1"	""	""	"6"	""	""	"62"	""	""	"11"	""	""	"3"	""	""	"0"	""	""	"6"	""	"21"	""	""	"19"	""	""	"94"	""	""	"12"	""	""	"14"	""	""	"2"	""	""	"1"	""	""	"1"	""	""	"14"
"42"	""	"37"	""	""	""	""	"28"	""	""	"147"	""	"243"	""	""	"22"	""	""	"45"	""	""	"4"	""	""	"1"	""	""	"14"	""	""	"11"	""	""	"1"	""	""	"2"	""	""	"3"	""	"5"	""	""	"16"	""	""	"46"	""	""	"4"	""	""	"4"	""	""	"5"	""	""	"4"	""	""	"2"	""	""	"2"
"43"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"44"	"Assembly Constituency :214---Arwal                                                                                                                                                                            No of Voters :201054"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"45"	"Candidates  Name"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"46"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"47"	"No of valid votes caste in favour of                                                        Total Valid Votes"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"48"	"1"	""	""	"2"	""	""	"3"	""	"4"	""	"5"	""	"6"	""	""	"7"	""	""	""	"8"	""	"9"	""	""	"10"	""	""	"11"	""	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	"16"	""	""	"17"	""	""	"18"	""	""	"19"	""	""	"20"	""	""	"21"	""	""	"22"	""	""	"23"	""	""
"49"	""	""	"48"	""	""	""	""	"6"	""	"339"	""	"56"	""	""	"4"	""	""	"10"	""	""	"1"	""	""	"3"	""	""	"93"	""	""	"15"	""	""	"6"	""	""	"3"	""	""	"6"	""	"9"	""	""	"11"	""	""	"17"	""	""	"10"	""	""	"2"	""	""	"7"	""	"0"	""	""	""	"0"	""	""	"2"
"50"	""	""	"49"	""	""	""	""	"2"	""	"353"	""	"67"	""	""	"26"	""	""	"18"	""	""	"1"	""	""	"1"	""	""	"17"	""	""	"4"	""	""	"2"	""	""	"1"	""	""	"5"	""	"16"	""	""	"18"	""	""	"13"	""	""	"3"	""	""	"0"	""	""	"4"	""	"1"	""	""	""	"0"	""	""	"1"
"51"	""	""	"50"	""	""	""	""	"17"	""	"224"	""	"84"	""	""	"5"	""	""	"0"	""	""	"2"	""	""	"3"	""	""	"166"	""	""	"22"	""	""	"4"	""	""	"3"	""	""	"2"	""	"21"	""	""	"10"	""	""	"16"	""	""	"5"	""	""	"5"	""	""	"1"	""	"1"	""	""	""	"3"	""	""	"1"
"52"	""	""	"51"	""	""	""	""	"62"	""	"263"	""	"25"	""	""	"5"	""	""	"24"	""	""	"4"	""	""	"6"	""	""	"73"	""	""	"8"	""	""	"81"	""	""	"3"	""	""	"8"	""	"8"	""	""	"6"	""	""	"14"	""	""	"16"	""	""	"12"	""	""	"5"	""	"1"	""	""	""	"3"	""	""	"11"
"53"	""	""	"52"	""	""	""	""	"5"	""	"277"	""	"33"	""	""	"5"	""	""	"6"	""	""	"0"	""	""	"2"	""	""	"38"	""	""	"3"	""	""	"12"	""	""	"0"	""	""	"3"	""	"2"	""	""	"4"	""	""	"6"	""	""	"3"	""	""	"0"	""	""	"1"	""	"2"	""	""	""	"0"	""	""	"1"
"54"	""	""	"53"	""	""	""	""	"25"	""	"209"	""	"47"	""	""	"10"	""	""	"15"	""	""	"2"	""	""	"5"	""	""	"141"	""	""	"11"	""	""	"2"	""	""	"2"	""	""	"5"	""	"10"	""	""	"10"	""	""	"12"	""	""	"9"	""	""	"6"	""	""	"3"	""	"3"	""	""	""	"0"	""	""	"3"
"55"	""	""	"54"	""	""	""	""	"12"	""	"34"	""	"168"	""	""	"4"	""	""	"3"	""	""	"3"	""	""	"2"	""	""	"23"	""	""	"7"	""	""	"1"	""	""	"1"	""	""	"2"	""	"7"	""	""	"4"	""	""	"13"	""	""	"1"	""	""	"2"	""	""	"3"	""	"0"	""	""	""	"4"	""	""	"7"
"56"	""	""	"55"	""	""	""	""	"28"	""	"236"	""	"28"	""	""	"5"	""	""	"4"	""	""	"2"	""	""	"9"	""	""	"35"	""	""	"5"	""	""	"4"	""	""	"2"	""	""	"6"	""	"13"	""	""	"6"	""	""	"12"	""	""	"2"	""	""	"24"	""	""	"1"	""	"1"	""	""	""	"1"	""	""	"2"
"57"	""	""	"56"	""	""	""	""	"19"	""	"77"	""	"65"	""	""	"11"	""	""	"3"	""	""	"0"	""	""	"9"	""	""	"277"	""	""	"32"	""	""	"12"	""	""	"3"	""	""	"4"	""	"8"	""	""	"15"	""	""	"39"	""	""	"12"	""	""	"5"	""	""	"1"	""	"5"	""	""	""	"4"	""	""	"8"
"58"	""	""	"57"	""	""	""	""	"22"	""	"60"	""	"153"	""	""	"26"	""	""	"2"	""	""	"1"	""	""	"2"	""	""	"8"	""	""	"1"	""	""	"2"	""	""	"1"	""	""	"0"	""	"15"	""	""	"1"	""	""	"29"	""	""	"2"	""	""	"5"	""	""	"1"	""	"4"	""	""	""	"1"	""	""	"3"
"59"	""	""	"58"	""	""	""	""	"10"	""	"63"	""	"106"	""	""	"4"	""	""	"20"	""	""	"4"	""	""	"2"	""	""	"88"	""	""	"18"	""	""	"35"	""	""	"0"	""	""	"2"	""	"17"	""	""	"15"	""	""	"128"	""	""	"5"	""	""	"24"	""	""	"15"	""	"10"	""	""	""	"5"	""	""	"5"
"60"	""	""	"59"	""	""	""	""	"40"	""	"110"	""	"89"	""	""	"14"	""	""	"6"	""	""	"5"	""	""	"6"	""	""	"142"	""	""	"28"	""	""	"31"	""	""	"3"	""	""	"5"	""	"16"	""	""	"8"	""	""	"76"	""	""	"10"	""	""	"14"	""	""	"11"	""	"7"	""	""	""	"6"	""	""	"17"
"61"	""	""	"60"	""	""	""	""	"1"	""	"66"	""	"88"	""	""	"6"	""	""	"0"	""	""	"1"	""	""	"1"	""	""	"67"	""	""	"13"	""	""	"0"	""	""	"0"	""	""	"2"	""	"10"	""	""	"8"	""	""	"7"	""	""	"0"	""	""	"6"	""	""	"4"	""	"2"	""	""	""	"0"	""	""	"6"
"62"	""	""	"61"	""	""	""	""	"1"	""	"92"	""	"92"	""	""	"3"	""	""	"1"	""	""	"1"	""	""	"4"	""	""	"175"	""	""	"9"	""	""	"4"	""	""	"1"	""	""	"1"	""	"13"	""	""	"6"	""	""	"145"	""	""	"1"	""	""	"12"	""	""	"4"	""	"1"	""	""	""	"1"	""	""	"1"
"63"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"64"	"Assembly Constituency :214---Arwal                                                                                                                                                                            No of Voters :201054"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"65"	"Candidates  Name"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"66"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"67"	"No of valid votes caste in favour of                                                        Total Valid Votes"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"68"	"1"	""	""	"2"	""	""	"3"	""	"4"	""	"5"	""	"6"	""	""	"7"	""	""	""	"8"	""	"9"	""	""	"10"	""	""	"11"	""	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	"16"	""	""	"17"	""	""	"18"	""	""	"19"	""	""	"20"	""	""	"21"	""	""	"22"	""	""	"23"	""	""
"69"	""	""	"72"	""	""	""	""	"11"	""	"122"	""	"29"	""	""	"6"	""	""	"59"	""	""	"1"	""	""	"3"	""	""	"80"	""	""	"9"	""	""	"1"	""	""	"1"	""	""	"3"	""	"5"	""	""	"4"	""	""	"3"	""	""	"3"	""	""	"2"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"0"
"70"	""	""	"73"	""	""	""	""	"22"	""	"129"	""	"10"	""	""	"20"	""	""	"5"	""	""	"3"	""	""	"8"	""	""	"194"	""	""	"18"	""	""	"6"	""	""	"2"	""	""	"1"	""	"6"	""	""	"3"	""	""	"9"	""	""	"5"	""	""	"3"	""	""	"3"	""	""	"2"	""	""	"2"	""	""	"2"
"71"	""	""	"74"	""	""	""	""	"9"	""	"89"	""	"13"	""	""	"15"	""	""	"17"	""	""	"2"	""	""	"2"	""	""	"255"	""	""	"22"	""	""	"2"	""	""	"2"	""	""	"1"	""	"4"	""	""	"6"	""	""	"4"	""	""	"10"	""	""	"1"	""	""	"1"	""	""	"1"	""	""	"1"	""	""	"1"
"72"	""	""	"75"	""	""	""	""	"9"	""	"66"	""	"46"	""	""	"8"	""	""	"4"	""	""	"2"	""	""	"5"	""	""	"171"	""	""	"15"	""	""	"3"	""	""	"1"	""	""	"1"	""	"4"	""	""	"3"	""	""	"0"	""	""	"3"	""	""	"4"	""	""	"1"	""	""	"0"	""	""	"1"	""	""	"0"
"73"	""	""	"76"	""	""	""	""	"10"	""	"119"	""	"17"	""	""	"6"	""	""	"3"	""	""	"2"	""	""	"6"	""	""	"256"	""	""	"35"	""	""	"5"	""	""	"3"	""	""	"2"	""	"9"	""	""	"5"	""	""	"1"	""	""	"6"	""	""	"5"	""	""	"3"	""	""	"1"	""	""	"2"	""	""	"4"
"74"	""	""	"77"	""	""	""	""	"1"	""	"37"	""	"125"	""	""	"8"	""	""	"2"	""	""	"0"	""	""	"0"	""	""	"102"	""	""	"5"	""	""	"1"	""	""	"1"	""	""	"0"	""	"7"	""	""	"7"	""	""	"8"	""	""	"3"	""	""	"6"	""	""	"7"	""	""	"2"	""	""	"2"	""	""	"32"
"75"	""	""	"78"	""	""	""	""	"0"	""	"59"	""	"31"	""	""	"5"	""	""	"1"	""	""	"0"	""	""	"1"	""	""	"255"	""	""	"7"	""	""	"18"	""	""	"2"	""	""	"6"	""	"9"	""	""	"6"	""	""	"2"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"1"	""	""	"5"
"76"	""	""	"79"	""	""	""	""	"14"	""	"212"	""	"23"	""	""	"64"	""	""	"2"	""	""	"1"	""	""	"14"	""	""	"259"	""	""	"22"	""	""	"5"	""	""	"0"	""	""	"3"	""	"9"	""	""	"2"	""	""	"4"	""	""	"6"	""	""	"1"	""	""	"3"	""	""	"1"	""	""	"1"	""	""	"7"
"77"	""	""	"80"	""	""	""	""	"4"	""	"37"	""	"6"	""	""	"6"	""	""	"1"	""	""	"0"	""	""	"3"	""	""	"120"	""	""	"11"	""	""	"1"	""	""	"0"	""	""	"0"	""	"6"	""	""	"0"	""	""	"0"	""	""	"3"	""	""	"1"	""	""	"1"	""	""	"2"	""	""	"0"	""	""	"1"
