"Candidates.Name"	"MD..AFAQUE.ALAM"	"PRADIP.KUMAR.DAS"	"MITHILESH.KUMAR"	"MD..SHAHNAWAJ.ALAM"	"AZIZUR.RAHMAN"	"OM.PRAKASH.BHAGAT"	"MANI.SINHA"	"MOHAMMAD.SAHABUDDIN"	"SANJAY.KUMAR"	"AKHLESH.JHA"	"X."
"1"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""
"81"	"71"	"326"	"52"	"4"	"19"	"4"	"0"	"0"	"1"	"1"	"15"	"422"
"82"	"72"	"580"	"44"	"3"	"94"	"6"	"2"	"2"	"7"	"7"	"34"	"779"
"83"	"73"	"434"	"99"	"3"	"80"	"5"	"4"	"9"	"11"	"12"	"63"	"720"
"84"	"74"	"322"	"211"	"9"	"101"	"1"	"3"	"4"	"6"	"7"	"29"	"693"
"85"	"75"	"500"	"56"	"2"	"25"	"1"	"2"	"7"	"6"	"8"	"33"	"640"
"86"	"76"	"433"	"81"	"2"	"16"	"3"	"1"	"0"	"2"	"0"	"16"	"554"
"87"	"77"	"514"	"128"	"6"	"30"	"2"	"2"	"6"	"0"	"4"	"19"	"711"
"88"	"78"	"252"	"71"	"2"	"68"	"1"	"2"	"2"	"2"	"2"	"16"	"418"
"89"	"79"	"374"	"19"	"4"	"2"	"4"	"0"	"1"	"3"	"1"	"13"	"421"
"90"	"80"	"412"	"8"	"2"	"3"	"0"	"0"	"1"	"2"	"1"	"8"	"437"
"91"	"81"	"79"	"466"	"15"	"13"	"1"	"3"	"2"	"2"	"5"	"8"	"594"
"92"	"82"	"277"	"241"	"14"	"9"	"3"	"4"	"4"	"16"	"14"	"52"	"634"
"93"	"83"	"180"	"230"	"5"	"3"	"1"	"0"	"2"	"0"	"4"	"17"	"442"
"94"	"83A"	"504"	"20"	"0"	"9"	"2"	"0"	"0"	"0"	"0"	"12"	"547"
"95"	"84"	"189"	"553"	"11"	"8"	"3"	"0"	"4"	"4"	"9"	"32"	"813"
"96"	"Candidates Name"	"MD. AFAQUE ALAM"	"PRADIP KUMAR DAS"	"MITHILESH KUMAR"	"MD. SHAHNAWAJ
ALAM"	"AZIZUR RAHMAN"	"OM PRAKASH BHAGAT"	"MANI SINHA"	"MOHAMMAD SAHABUDDIN"	"SANJAY KUMAR"	"AKHLESH JHA"	""
"97"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""
"98"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"99"	"85"	"144"	"258"	"5"	"2"	"1"	"1"	"2"	"2"	"6"	"13"	"434"
"100"	"85A"	"526"	"48"	"2"	"6"	"1"	"3"	"0"	"1"	"0"	"7"	"594"
"101"	"86"	"343"	"155"	"1"	"1"	"1"	"2"	"0"	"1"	"0"	"6"	"510"
"102"	"87"	"126"	"391"	"6"	"3"	"1"	"0"	"2"	"2"	"5"	"3"	"539"
"103"	"88"	"198"	"189"	"17"	"1"	"0"	"1"	"0"	"2"	"1"	"10"	"419"
"104"	"89"	"79"	"373"	"8"	"5"	"1"	"0"	"0"	"1"	"5"	"21"	"493"
"105"	"90"	"112"	"620"	"24"	"13"	"14"	"8"	"9"	"11"	"22"	"40"	"873"
"106"	"91"	"37"	"588"	"6"	"5"	"0"	"4"	"3"	"4"	"6"	"19"	"672"
"107"	"92"	"407"	"426"	"5"	"9"	"2"	"3"	"1"	"5"	"6"	"21"	"885"
"108"	"93"	"350"	"355"	"8"	"3"	"5"	"3"	"6"	"3"	"23"	"30"	"786"
"109"	"94"	"283"	"498"	"5"	"4"	"3"	"5"	"2"	"2"	"1"	"13"	"816"
"110"	"95"	"212"	"570"	"7"	"3"	"0"	"9"	"4"	"3"	"7"	"42"	"857"
"111"	"96"	"197"	"568"	"19"	"7"	"1"	"6"	"4"	"7"	"4"	"33"	"846"
"112"	"97"	"141"	"462"	"11"	"6"	"1"	"5"	"3"	"1"	"12"	"15"	"657"
"113"	"98"	"503"	"105"	"5"	"9"	"0"	"1"	"0"	"3"	"4"	"26"	"656"
"114"	"99"	"352"	"182"	"6"	"10"	"0"	"7"	"2"	"1"	"1"	"8"	"569"
"115"	"100"	"514"	"481"	"10"	"10"	"5"	"5"	"4"	"2"	"6"	"13"	"1050"
"116"	"101"	"320"	"378"	"14"	"55"	"2"	"4"	"10"	"7"	"11"	"13"	"814"
"117"	"102"	"168"	"279"	"13"	"30"	"1"	"4"	"6"	"3"	"4"	"15"	"523"
"118"	"103"	"232"	"297"	"8"	"72"	"4"	"1"	"8"	"8"	"6"	"19"	"655"
"119"	"104"	"359"	"350"	"21"	"65"	"14"	"6"	"5"	"3"	"17"	"34"	"874"
"120"	"105"	"143"	"322"	"9"	"1"	"0"	"3"	"3"	"6"	"4"	"19"	"510"
"121"	"106"	"685"	"13"	"3"	"5"	"2"	"2"	"1"	"2"	"2"	"27"	"742"
"122"	"107"	"634"	"35"	"0"	"1"	"0"	"10"	"2"	"0"	"1"	"5"	"688"
"123"	"108"	"307"	"457"	"10"	"6"	"3"	"9"	"4"	"4"	"11"	"46"	"857"
"124"	"109"	"151"	"299"	"8"	"32"	"0"	"3"	"2"	"1"	"5"	"15"	"516"
"125"	"110"	"558"	"96"	"5"	"11"	"1"	"2"	"1"	"4"	"8"	"22"	"708"
"126"	"111"	"210"	"71"	"3"	"4"	"0"	"0"	"3"	"1"	"0"	"9"	"301"
"127"	"112"	"282"	"106"	"5"	"2"	"2"	"2"	"0"	"0"	"0"	"12"	"411"
"128"	"Candidates Name"	"MD. AFAQUE ALAM"	"PRADIP KUMAR DAS"	"MITHILESH KUMAR"	"MD. SHAHNAWAJ
ALAM"	"AZIZUR RAHMAN"	"OM PRAKASH BHAGAT"	"MANI SINHA"	"MOHAMMAD SAHABUDDIN"	"SANJAY KUMAR"	"AKHLESH JHA"	""
"129"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""
"130"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"131"	"113"	"122"	"34"	"2"	"0"	"1"	"2"	"0"	"2"	"0"	"12"	"175"
"132"	"114"	"149"	"488"	"7"	"5"	"6"	"2"	"1"	"6"	"12"	"22"	"698"
"133"	"115"	"61"	"750"	"16"	"2"	"4"	"3"	"0"	"2"	"1"	"6"	"845"
"134"	"116"	"242"	"357"	"7"	"4"	"3"	"1"	"1"	"3"	"5"	"5"	"628"
"135"	"117"	"376"	"249"	"11"	"2"	"3"	"3"	"6"	"1"	"12"	"24"	"687"
"136"	"118"	"566"	"16"	"5"	"3"	"0"	"1"	"2"	"7"	"4"	"13"	"617"
"137"	"119"	"362"	"137"	"5"	"4"	"0"	"2"	"2"	"2"	"2"	"9"	"525"
"138"	"120"	"130"	"307"	"4"	"2"	"1"	"0"	"3"	"0"	"15"	"26"	"488"
"139"	"120A"	"310"	"248"	"7"	"1"	"2"	"4"	"2"	"2"	"10"	"5"	"591"
"140"	"121"	"160"	"451"	"6"	"9"	"1"	"3"	"1"	"0"	"4"	"15"	"650"
"141"	"121A"	"320"	"30"	"1"	"1"	"1"	"1"	"2"	"1"	"0"	"11"	"368"
"142"	"122"	"788"	"171"	"5"	"7"	"2"	"0"	"2"	"1"	"1"	"17"	"994"
"143"	"123"	"334"	"230"	"6"	"5"	"3"	"1"	"0"	"3"	"1"	"10"	"593"
"144"	"124"	"737"	"156"	"11"	"12"	"1"	"4"	"3"	"1"	"11"	"78"	"1014"
"145"	"125"	"366"	"85"	"5"	"6"	"3"	"2"	"1"	"3"	"31"	"20"	"522"
"146"	"126"	"518"	"134"	"3"	"2"	"0"	"0"	"3"	"2"	"6"	"11"	"679"
"147"	"127"	"735"	"106"	"2"	"2"	"4"	"1"	"1"	"1"	"3"	"10"	"865"
"148"	"128"	"935"	"4"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"944"
"149"	"129"	"333"	"16"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"11"	"363"
"150"	"130"	"563"	"146"	"5"	"1"	"1"	"1"	"1"	"4"	"8"	"33"	"763"
"151"	"131"	"596"	"77"	"5"	"1"	"1"	"0"	"0"	"1"	"1"	"18"	"700"
"152"	"132"	"579"	"15"	"0"	"0"	"1"	"2"	"2"	"3"	"2"	"19"	"623"
"153"	"133"	"465"	"181"	"8"	"6"	"0"	"1"	"0"	"0"	"5"	"15"	"681"
"154"	"134"	"907"	"39"	"4"	"1"	"2"	"3"	"4"	"3"	"5"	"33"	"1001"
"155"	"135"	"547"	"52"	"6"	"2"	"1"	"1"	"2"	"1"	"1"	"3"	"616"
"156"	"136"	"401"	"323"	"8"	"2"	"1"	"1"	"0"	"3"	"0"	"12"	"751"
"157"	"137"	"563"	"157"	"8"	"14"	"1"	"1"	"1"	"0"	"1"	"4"	"750"
"158"	"138"	"333"	"454"	"15"	"10"	"1"	"1"	"3"	"9"	"13"	"30"	"869"
"159"	"139"	"917"	"139"	"6"	"0"	"1"	"1"	"1"	"0"	"2"	"19"	"1086"
"160"	"Candidates Name"	"MD. AFAQUE ALAM"	"PRADIP KUMAR DAS"	"MITHILESH KUMAR"	"MD. SHAHNAWAJ
ALAM"	"AZIZUR RAHMAN"	"OM PRAKASH BHAGAT"	"MANI SINHA"	"MOHAMMAD SAHABUDDIN"	"SANJAY KUMAR"	"AKHLESH JHA"	""
"161"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""
"162"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"163"	"140"	"278"	"296"	"7"	"2"	"0"	"1"	"0"	"3"	"7"	"23"	"617"
"164"	"141"	"369"	"289"	"9"	"12"	"2"	"0"	"2"	"2"	"6"	"22"	"713"
"165"	"142"	"40"	"765"	"9"	"2"	"2"	"2"	"2"	"4"	"2"	"8"	"836"
"166"	"143"	"138"	"354"	"7"	"3"	"4"	"2"	"2"	"1"	"7"	"24"	"542"
"167"	"144"	"55"	"677"	"24"	"11"	"6"	"7"	"6"	"1"	"23"	"25"	"835"
"168"	"145"	"106"	"403"	"3"	"12"	"5"	"4"	"3"	"3"	"4"	"11"	"554"
"169"	"146"	"23"	"648"	"20"	"1"	"5"	"0"	"2"	"2"	"13"	"27"	"741"
"170"	"147"	"389"	"386"	"8"	"9"	"3"	"2"	"4"	"6"	"8"	"48"	"863"
"171"	"148"	"206"	"576"	"3"	"22"	"4"	"1"	"2"	"3"	"7"	"15"	"839"
"172"	"149"	"143"	"272"	"5"	"4"	"1"	"0"	"2"	"3"	"6"	"29"	"465"
"173"	"150"	"140"	"482"	"10"	"2"	"3"	"1"	"2"	"1"	"9"	"12"	"662"
"174"	"151"	"140"	"331"	"8"	"51"	"5"	"1"	"2"	"3"	"7"	"37"	"585"
"175"	"152"	"659"	"142"	"7"	"3"	"2"	"1"	"0"	"0"	"3"	"5"	"822"
"176"	"153"	"364"	"272"	"1"	"3"	"0"	"1"	"0"	"1"	"2"	"18"	"662"
"177"	"154"	"186"	"480"	"16"	"13"	"1"	"6"	"3"	"3"	"10"	"17"	"735"
"178"	"155"	"246"	"152"	"2"	"0"	"1"	"0"	"1"	"2"	"4"	"8"	"416"
"179"	"156"	"424"	"68"	"4"	"18"	"0"	"0"	"2"	"1"	"0"	"4"	"521"
"180"	"157"	"489"	"72"	"4"	"5"	"3"	"1"	"3"	"2"	"4"	"12"	"595"
"181"	"158"	"560"	"98"	"5"	"7"	"4"	"1"	"5"	"5"	"6"	"25"	"716"
"182"	"159"	"201"	"134"	"2"	"2"	"1"	"4"	"4"	"3"	"6"	"15"	"372"
"183"	"160"	"628"	"75"	"8"	"20"	"1"	"2"	"3"	"6"	"1"	"20"	"764"
"184"	"161"	"33"	"284"	"5"	"2"	"0"	"3"	"4"	"1"	"3"	"10"	"345"
"185"	"162"	"684"	"89"	"5"	"3"	"4"	"2"	"1"	"4"	"0"	"13"	"805"
"186"	"163"	"675"	"67"	"2"	"1"	"12"	"1"	"0"	"3"	"5"	"10"	"776"
"187"	"164"	"342"	"12"	"1"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"359"
"188"	"165"	"459"	"18"	"3"	"2"	"5"	"0"	"0"	"0"	"1"	"7"	"495"
"189"	"166"	"572"	"52"	"1"	"2"	"1"	"2"	"1"	"3"	"3"	"19"	"656"
"190"	"167"	"593"	"159"	"2"	"4"	"1"	"1"	"3"	"0"	"1"	"10"	"774"
"191"	"168"	"649"	"105"	"7"	"21"	"0"	"1"	"4"	"2"	"5"	"21"	"815"
"192"	"Candidates Name"	"MD. AFAQUE ALAM"	"PRADIP KUMAR DAS"	"MITHILESH KUMAR"	"MD. SHAHNAWAJ
ALAM"	"AZIZUR RAHMAN"	"OM PRAKASH BHAGAT"	"MANI SINHA"	"MOHAMMAD SAHABUDDIN"	"SANJAY KUMAR"	"AKHLESH JHA"	""
"193"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""
"194"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"195"	"169"	"210"	"9"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"10"	"233"
"196"	"170"	"469"	"16"	"0"	"5"	"2"	"3"	"1"	"0"	"3"	"17"	"516"
"197"	"171"	"615"	"117"	"7"	"2"	"0"	"0"	"2"	"1"	"6"	"17"	"767"
"198"	"172"	"655"	"73"	"7"	"14"	"3"	"1"	"0"	"2"	"2"	"21"	"778"
"199"	"173"	"471"	"106"	"9"	"5"	"3"	"4"	"7"	"2"	"2"	"29"	"638"
"200"	"174"	"112"	"443"	"15"	"4"	"1"	"3"	"2"	"5"	"14"	"18"	"617"
"201"	"175"	"423"	"211"	"6"	"5"	"1"	"1"	"2"	"1"	"8"	"19"	"677"
"202"	"176"	"116"	"673"	"8"	"2"	"0"	"5"	"2"	"0"	"4"	"20"	"830"
"203"	"177"	"151"	"432"	"4"	"2"	"0"	"2"	"5"	"3"	"5"	"5"	"609"
"204"	"178"	"267"	"605"	"12"	"6"	"1"	"2"	"2"	"3"	"9"	"24"	"931"
"205"	"179"	"82"	"364"	"8"	"0"	"0"	"2"	"2"	"0"	"10"	"20"	"488"
"206"	"180"	"99"	"362"	"7"	"2"	"1"	"0"	"1"	"0"	"4"	"3"	"479"
"207"	"181"	"75"	"423"	"8"	"3"	"5"	"2"	"4"	"4"	"13"	"17"	"554"
"208"	"182"	"90"	"569"	"12"	"2"	"1"	"0"	"2"	"0"	"3"	"7"	"686"
"209"	"183"	"461"	"360"	"22"	"7"	"8"	"1"	"4"	"4"	"7"	"10"	"884"
"210"	"184"	"103"	"339"	"4"	"3"	"1"	"2"	"0"	"1"	"6"	"11"	"470"
"211"	"185"	"238"	"351"	"4"	"5"	"3"	"4"	"0"	"2"	"0"	"8"	"615"
"212"	"186"	"91"	"505"	"5"	"2"	"3"	"2"	"2"	"3"	"11"	"20"	"644"
"213"	"187"	"67"	"557"	"7"	"2"	"1"	"0"	"1"	"3"	"2"	"16"	"656"
"214"	"188"	"61"	"547"	"6"	"1"	"2"	"0"	"4"	"1"	"11"	"17"	"650"
"215"	"189"	"237"	"465"	"4"	"4"	"3"	"2"	"4"	"2"	"5"	"13"	"739"
"216"	"190"	"80"	"598"	"11"	"1"	"2"	"5"	"3"	"0"	"12"	"13"	"725"
"217"	"191"	"120"	"507"	"10"	"1"	"2"	"1"	"3"	"2"	"3"	"13"	"662"
"218"	"192"	"187"	"579"	"4"	"1"	"3"	"1"	"1"	"7"	"8"	"17"	"808"
"219"	"193"	"158"	"340"	"12"	"5"	"0"	"4"	"1"	"4"	"6"	"32"	"562"
"220"	"194"	"367"	"237"	"15"	"4"	"0"	"2"	"1"	"7"	"10"	"27"	"670"
"221"	"195"	"862"	"112"	"5"	"6"	"9"	"3"	"0"	"1"	"3"	"23"	"1024"
"222"	"196"	"610"	"90"	"0"	"2"	"5"	"5"	"2"	"5"	"1"	"11"	"731"
"223"	"197"	"515"	"209"	"6"	"19"	"2"	"0"	"3"	"2"	"15"	"52"	"823"
"224"	"Candidates Name"	"MD. AFAQUE ALAM"	"PRADIP KUMAR DAS"	"MITHILESH KUMAR"	"MD. SHAHNAWAJ
ALAM"	"AZIZUR RAHMAN"	"OM PRAKASH BHAGAT"	"MANI SINHA"	"MOHAMMAD SAHABUDDIN"	"SANJAY KUMAR"	"AKHLESH JHA"	""
"225"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""
"226"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"227"	"198"	"465"	"338"	"10"	"6"	"2"	"3"	"2"	"3"	"3"	"22"	"854"
"228"	"199"	"176"	"424"	"13"	"14"	"1"	"5"	"6"	"3"	"8"	"29"	"679"
"229"	"Total:"	"62983"	"58528"	"1806"	"2773"	"482"	"705"	"656"	"602"	"1266"	"4011"	"133812"
"230"	""	""	""	""	""	""	""	""	""	""	""	""
"231"	"Postal Ballot"	"42"	"42"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"88"
"232"	"Grand Total:"	"63025"	"58570"	"1806"	"2776"	"482"	"705"	"657"	"602"	"1266"	"4011"	"133900"
"233"	"Place:"	""	""	""	""	"Returning Officer"	""	""	""	""	""	""
"234"	"Date: 24/11/2010"	""	""	""	""	""	""	""	""	""	""	""
"235"	""	""	""	""	""	"Assembly Constituency :058---Kasba"	""	""	""	""	""	""
