"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"
"22"	"13"	"9"	"37"	"485"	"43"	"5"	"11"	"25"	"3"	"2"	"3"	"2"	"3"	"3"	"631"
"23"	"14"	"13"	"9"	"364"	"9"	"5"	"6"	"0"	"3"	"1"	"0"	"3"	"7"	"15"	"435"
"24"	"15"	"6"	"53"	"459"	"18"	"1"	"8"	"3"	"0"	"1"	"1"	"1"	"2"	"4"	"557"
"25"	"16"	"6"	"161"	"110"	"89"	"1"	"4"	"15"	"7"	"4"	"3"	"2"	"4"	"6"	"412"
"26"	"17"	"20"	"280"	"228"	"73"	"3"	"11"	"35"	"2"	"4"	"0"	"3"	"9"	"1"	"669"
"27"	"18"	"14"	"35"	"349"	"35"	"6"	"13"	"10"	"3"	"3"	"2"	"2"	"1"	"10"	"483"
"28"	"19"	"10"	"207"	"100"	"139"	"4"	"12"	"48"	"8"	"1"	"3"	"2"	"4"	"4"	"542"
"29"	"20"	"0"	"65"	"217"	"31"	"1"	"5"	"13"	"2"	"0"	"2"	"1"	"3"	"6"	"346"
"30"	"21"	"5"	"44"	"169"	"7"	"0"	"2"	"0"	"0"	"1"	"3"	"0"	"2"	"2"	"235"
"31"	"22"	"3"	"67"	"506"	"12"	"3"	"6"	"1"	"3"	"4"	"3"	"1"	"1"	"5"	"615"
"32"	"23"	"12"	"33"	"535"	"15"	"2"	"4"	"2"	"1"	"0"	"2"	"0"	"3"	"4"	"613"
"33"	"24"	"19"	"62"	"370"	"21"	"3"	"17"	"10"	"1"	"1"	"1"	"3"	"2"	"6"	"516"
"34"	"25"	"2"	"32"	"192"	"6"	"4"	"5"	"1"	"0"	"0"	"2"	"1"	"1"	"2"	"248"
"35"	"26"	"7"	"48"	"293"	"30"	"2"	"19"	"11"	"1"	"1"	"1"	"1"	"6"	"8"	"428"
"36"	"27"	"6"	"42"	"113"	"3"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"168"
"37"	"28"	"16"	"77"	"326"	"21"	"1"	"10"	"8"	"0"	"2"	"2"	"1"	"2"	"1"	"467"
"38"	"29"	"5"	"114"	"261"	"115"	"4"	"14"	"52"	"4"	"4"	"4"	"3"	"6"	"11"	"597"
"39"	"30"	"21"	"160"	"325"	"36"	"4"	"10"	"10"	"5"	"5"	"2"	"4"	"5"	"6"	"593"
"40"	"31"	"17"	"70"	"369"	"5"	"8"	"13"	"7"	"3"	"3"	"2"	"1"	"6"	"15"	"519"
"41"	"32"	"9"	"61"	"333"	"4"	"5"	"7"	"1"	"1"	"2"	"0"	"1"	"4"	"5"	"433"
"42"	"33"	"6"	"45"	"107"	"304"	"0"	"6"	"50"	"0"	"4"	"2"	"3"	"4"	"2"	"533"
"43"	"34"	"10"	"25"	"211"	"61"	"1"	"8"	"11"	"1"	"1"	"2"	"3"	"3"	"1"	"338"
"44"	"35"	"9"	"106"	"36"	"319"	"3"	"8"	"112"	"3"	"2"	"3"	"0"	"2"	"1"	"604"
"45"	"36"	"6"	"54"	"91"	"139"	"1"	"5"	"47"	"8"	"4"	"1"	"3"	"1"	"5"	"365"
"46"	"37"	"1"	"45"	"143"	"4"	"2"	"2"	"0"	"1"	"2"	"1"	"1"	"4"	"1"	"207"
"47"	"38"	"8"	"27"	"47"	"309"	"6"	"7"	"75"	"2"	"3"	"4"	"0"	"2"	"1"	"491"
"48"	"39"	"4"	"123"	"276"	"162"	"1"	"6"	"32"	"2"	"1"	"6"	"5"	"9"	"5"	"632"
"49"	"40"	"8"	"173"	"353"	"20"	"3"	"6"	"5"	"3"	"5"	"3"	"4"	"5"	"5"	"593"
"50"	"41"	"6"	"46"	"166"	"17"	"0"	"8"	"4"	"1"	"4"	"1"	"1"	"1"	"1"	"256"
"51"	"42"	"13"	"111"	"207"	"7"	"2"	"6"	"1"	"3"	"0"	"1"	"5"	"2"	"2"	"360"
"52"	"43"	"13"	"78"	"199"	"5"	"2"	"8"	"4"	"1"	"3"	"2"	"0"	"2"	"0"	"317"
"53"	"44"	"6"	"170"	"241"	"14"	"3"	"11"	"5"	"0"	"2"	"3"	"3"	"7"	"3"	"468"
"54"	"45"	"7"	"64"	"485"	"17"	"3"	"14"	"6"	"4"	"7"	"3"	"2"	"1"	"3"	"616"
"55"	"46"	"21"	"30"	"361"	"197"	"2"	"24"	"34"	"1"	"4"	"1"	"3"	"3"	"3"	"684"
"56"	"47"	"2"	"6"	"665"	"18"	"2"	"5"	"4"	"3"	"0"	"0"	"2"	"3"	"1"	"711"
"57"	"48"	"8"	"85"	"422"	"38"	"0"	"8"	"7"	"1"	"0"	"0"	"2"	"3"	"2"	"576"
"58"	"49"	"17"	"14"	"453"	"16"	"2"	"1"	"1"	"2"	"0"	"2"	"2"	"6"	"11"	"527"
"59"	"50"	"8"	"58"	"154"	"25"	"1"	"2"	"4"	"0"	"1"	"0"	"1"	"2"	"2"	"258"
"60"	"51"	"17"	"32"	"362"	"39"	"4"	"12"	"8"	"5"	"2"	"1"	"2"	"1"	"0"	"485"
"61"	"52"	"10"	"127"	"495"	"37"	"5"	"7"	"8"	"2"	"5"	"5"	"4"	"7"	"13"	"725"
"62"	"53"	"8"	"31"	"307"	"15"	"3"	"4"	"13"	"1"	"1"	"4"	"1"	"2"	"5"	"395"
"63"	"54"	"17"	"142"	"574"	"27"	"5"	"8"	"3"	"1"	"1"	"0"	"0"	"3"	"4"	"785"
"64"	"55"	"22"	"207"	"358"	"84"	"6"	"16"	"9"	"10"	"3"	"3"	"5"	"5"	"14"	"742"
"65"	"56"	"13"	"81"	"198"	"169"	"3"	"3"	"48"	"2"	"1"	"1"	"6"	"3"	"18"	"546"
"66"	"57"	"1"	"120"	"33"	"101"	"0"	"3"	"27"	"5"	"1"	"1"	"1"	"1"	"1"	"295"
"67"	"58"	"14"	"30"	"303"	"78"	"8"	"6"	"27"	"4"	"1"	"7"	"5"	"6"	"10"	"499"
"68"	"59"	"3"	"16"	"130"	"37"	"1"	"3"	"8"	"3"	"0"	"1"	"0"	"0"	"2"	"204"
"69"	"60"	"7"	"41"	"256"	"53"	"1"	"6"	"5"	"2"	"4"	"3"	"0"	"8"	"5"	"391"
"70"	"61"	"7"	"149"	"356"	"34"	"2"	"8"	"12"	"1"	"2"	"3"	"3"	"10"	"11"	"598"
"71"	"62"	"17"	"60"	"458"	"34"	"5"	"15"	"6"	"1"	"15"	"1"	"1"	"3"	"5"	"621"
"72"	"63"	"4"	"54"	"427"	"60"	"4"	"14"	"15"	"1"	"2"	"1"	"4"	"5"	"7"	"598"
"73"	"64"	"18"	"45"	"346"	"16"	"3"	"17"	"4"	"4"	"2"	"1"	"1"	"3"	"7"	"467"
"74"	"65"	"4"	"57"	"290"	"133"	"1"	"6"	"27"	"2"	"1"	"1"	"3"	"3"	"10"	"538"
"75"	"66"	"19"	"58"	"364"	"50"	"4"	"6"	"12"	"2"	"1"	"2"	"0"	"0"	"6"	"524"
"76"	"67"	"16"	"384"	"178"	"29"	"7"	"4"	"2"	"1"	"1"	"3"	"2"	"6"	"4"	"637"
"77"	"68"	"8"	"132"	"214"	"50"	"1"	"6"	"8"	"0"	"0"	"2"	"1"	"3"	"3"	"428"
"78"	"69"	"2"	"17"	"118"	"11"	"2"	"2"	"4"	"1"	"1"	"0"	"1"	"2"	"1"	"162"
"79"	"70"	"13"	"131"	"326"	"48"	"6"	"13"	"9"	"1"	"4"	"7"	"1"	"11"	"14"	"584"
"80"	"71"	"8"	"55"	"327"	"183"	"3"	"23"	"41"	"12"	"4"	"2"	"4"	"7"	"10"	"679"
"81"	"72"	"8"	"28"	"117"	"12"	"3"	"6"	"0"	"1"	"2"	"1"	"3"	"1"	"3"	"185"
"82"	"73"	"5"	"108"	"69"	"25"	"1"	"2"	"0"	"0"	"2"	"0"	"3"	"1"	"1"	"217"
"83"	"74"	"4"	"36"	"195"	"2"	"1"	"7"	"2"	"1"	"2"	"5"	"3"	"2"	"6"	"266"
"84"	"75"	"27"	"59"	"502"	"39"	"4"	"12"	"9"	"0"	"2"	"2"	"7"	"6"	"15"	"684"
"85"	"76"	"14"	"64"	"326"	"127"	"5"	"7"	"23"	"1"	"3"	"2"	"3"	"3"	"3"	"581"
"86"	"77"	"16"	"77"	"220"	"148"	"6"	"9"	"23"	"2"	"2"	"0"	"1"	"1"	"0"	"505"
"87"	"78"	"9"	"320"	"167"	"179"	"2"	"17"	"18"	"12"	"6"	"2"	"4"	"12"	"5"	"753"
"88"	"79"	"0"	"16"	"57"	"87"	"1"	"5"	"5"	"1"	"0"	"3"	"0"	"0"	"3"	"178"
"89"	"80"	"9"	"27"	"86"	"329"	"3"	"9"	"22"	"3"	"6"	"4"	"4"	"1"	"2"	"505"
"90"	"81"	"2"	"34"	"92"	"104"	"0"	"2"	"21"	"2"	"2"	"1"	"0"	"0"	"0"	"260"
"91"	"82"	"11"	"85"	"180"	"43"	"1"	"10"	"12"	"5"	"1"	"3"	"3"	"1"	"4"	"359"
"92"	"83"	"1"	"8"	"148"	"269"	"5"	"8"	"37"	"3"	"5"	"1"	"3"	"6"	"7"	"501"
"93"	"84"	"9"	"71"	"83"	"23"	"2"	"2"	"2"	"1"	"1"	"0"	"1"	"2"	"2"	"199"
"94"	"85"	"7"	"80"	"153"	"102"	"0"	"3"	"17"	"1"	"0"	"1"	"1"	"3"	"3"	"371"
"95"	"86"	"2"	"33"	"48"	"161"	"0"	"2"	"40"	"2"	"1"	"2"	"1"	"1"	"2"	"295"
"96"	"87"	"9"	"27"	"74"	"67"	"0"	"0"	"8"	"1"	"0"	"1"	"0"	"0"	"3"	"190"
"97"	"88"	"8"	"154"	"207"	"202"	"3"	"4"	"23"	"2"	"0"	"2"	"2"	"4"	"6"	"617"
"98"	"89"	"8"	"207"	"333"	"88"	"2"	"5"	"17"	"4"	"4"	"1"	"4"	"5"	"8"	"686"
"99"	"90"	"9"	"27"	"369"	"52"	"2"	"8"	"5"	"1"	"2"	"2"	"2"	"0"	"4"	"483"
"100"	"91"	"11"	"30"	"259"	"68"	"3"	"7"	"8"	"0"	"2"	"1"	"1"	"2"	"3"	"395"
"101"	"92"	"2"	"41"	"258"	"31"	"1"	"8"	"7"	"1"	"1"	"1"	"0"	"1"	"2"	"354"
"102"	"93"	"8"	"21"	"413"	"25"	"2"	"4"	"4"	"1"	"4"	"1"	"2"	"4"	"2"	"491"
"103"	"94"	"5"	"45"	"380"	"62"	"1"	"8"	"19"	"6"	"4"	"1"	"3"	"3"	"3"	"540"
"104"	"95"	"11"	"148"	"243"	"259"	"9"	"9"	"34"	"2"	"2"	"1"	"2"	"5"	"4"	"729"
"105"	"96"	"7"	"42"	"317"	"16"	"2"	"6"	"3"	"0"	"1"	"0"	"2"	"1"	"1"	"398"
"106"	"97"	"10"	"17"	"262"	"28"	"1"	"9"	"2"	"2"	"1"	"2"	"0"	"1"	"10"	"345"
"107"	"98"	"7"	"38"	"341"	"57"	"3"	"5"	"9"	"0"	"1"	"2"	"2"	"4"	"4"	"473"
"108"	"99"	"7"	"144"	"149"	"91"	"3"	"3"	"10"	"1"	"1"	"1"	"3"	"3"	"1"	"417"
"109"	"100"	"19"	"189"	"335"	"111"	"4"	"10"	"13"	"3"	"1"	"2"	"1"	"9"	"4"	"701"
"110"	"101"	"12"	"211"	"180"	"36"	"0"	"5"	"5"	"0"	"0"	"0"	"2"	"5"	"1"	"457"
"111"	"102"	"12"	"76"	"355"	"35"	"0"	"7"	"4"	"2"	"5"	"1"	"0"	"1"	"9"	"507"
"112"	"103"	"12"	"92"	"314"	"22"	"4"	"5"	"5"	"1"	"0"	"7"	"2"	"4"	"1"	"469"
"113"	"104"	"1"	"3"	"225"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"232"
"114"	"105"	"14"	"118"	"350"	"26"	"3"	"8"	"10"	"2"	"1"	"2"	"3"	"5"	"4"	"546"
"115"	"106"	"15"	"68"	"358"	"29"	"4"	"5"	"3"	"2"	"3"	"2"	"3"	"3"	"7"	"502"
"116"	"107"	"13"	"41"	"401"	"43"	"0"	"7"	"3"	"0"	"2"	"0"	"3"	"0"	"1"	"514"
"117"	"108"	"6"	"78"	"290"	"23"	"2"	"7"	"8"	"5"	"2"	"2"	"1"	"3"	"10"	"437"
"118"	"109"	"33"	"121"	"493"	"36"	"8"	"12"	"8"	"3"	"1"	"1"	"0"	"5"	"3"	"724"
"119"	"110"	"22"	"84"	"354"	"178"	"2"	"13"	"32"	"8"	"6"	"1"	"0"	"4"	"5"	"709"
"120"	"111"	"13"	"121"	"161"	"327"	"3"	"8"	"27"	"2"	"1"	"1"	"1"	"1"	"0"	"666"
"121"	"112"	"9"	"78"	"456"	"73"	"2"	"2"	"23"	"5"	"1"	"0"	"4"	"3"	"9"	"665"
"122"	"113"	"5"	"95"	"196"	"318"	"10"	"10"	"34"	"4"	"5"	"5"	"5"	"3"	"4"	"694"
"123"	"114"	"15"	"126"	"300"	"236"	"6"	"19"	"32"	"5"	"1"	"2"	"1"	"1"	"2"	"746"
"124"	"115"	"9"	"98"	"197"	"286"	"3"	"10"	"41"	"5"	"1"	"3"	"0"	"1"	"5"	"659"
"125"	"116"	"6"	"94"	"120"	"221"	"2"	"11"	"45"	"5"	"1"	"5"	"5"	"5"	"5"	"525"
"126"	"117"	"12"	"186"	"330"	"86"	"3"	"11"	"11"	"2"	"2"	"1"	"7"	"4"	"3"	"658"
"127"	"118"	"9"	"316"	"85"	"128"	"7"	"4"	"16"	"1"	"2"	"3"	"2"	"5"	"3"	"581"
"128"	"119"	"17"	"178"	"50"	"228"	"5"	"5"	"64"	"4"	"3"	"1"	"4"	"11"	"5"	"575"
"129"	"120"	"29"	"205"	"109"	"299"	"4"	"8"	"36"	"4"	"2"	"1"	"3"	"7"	"2"	"709"
"130"	"121"	"6"	"204"	"116"	"124"	"0"	"4"	"15"	"0"	"1"	"1"	"2"	"4"	"3"	"480"
"131"	"122"	"7"	"102"	"11"	"155"	"2"	"1"	"14"	"1"	"2"	"1"	"1"	"3"	"2"	"302"
"132"	"123"	"6"	"86"	"379"	"35"	"3"	"7"	"4"	"2"	"0"	"1"	"2"	"4"	"6"	"535"
"133"	"124"	"7"	"76"	"58"	"125"	"2"	"4"	"22"	"2"	"1"	"2"	"0"	"0"	"2"	"301"
"134"	"125"	"2"	"108"	"44"	"172"	"1"	"3"	"24"	"3"	"3"	"2"	"3"	"3"	"4"	"372"
"135"	"126"	"14"	"222"	"243"	"80"	"1"	"15"	"22"	"6"	"1"	"3"	"2"	"7"	"6"	"622"
"136"	"127"	"0"	"27"	"20"	"49"	"1"	"0"	"10"	"0"	"1"	"0"	"0"	"0"	"0"	"108"
"137"	"128"	"9"	"128"	"130"	"132"	"2"	"4"	"24"	"3"	"2"	"1"	"1"	"1"	"4"	"441"
"138"	"129"	"5"	"35"	"27"	"200"	"7"	"1"	"17"	"2"	"0"	"1"	"0"	"0"	"1"	"296"
"139"	"130"	"2"	"71"	"125"	"72"	"1"	"3"	"9"	"2"	"0"	"1"	"0"	"1"	"6"	"293"
"140"	"131"	"8"	"46"	"167"	"227"	"1"	"6"	"28"	"2"	"4"	"1"	"1"	"4"	"4"	"499"
"141"	"132"	"14"	"77"	"89"	"205"	"0"	"7"	"15"	"5"	"2"	"2"	"3"	"5"	"3"	"427"
"142"	"133"	"10"	"40"	"281"	"186"	"2"	"5"	"6"	"3"	"3"	"0"	"2"	"5"	"2"	"545"
"143"	"134"	"11"	"239"	"363"	"116"	"4"	"9"	"9"	"1"	"4"	"0"	"4"	"9"	"3"	"772"
"144"	"135"	"3"	"8"	"344"	"19"	"1"	"0"	"4"	"3"	"1"	"0"	"0"	"0"	"7"	"390"
"145"	"136"	"11"	"38"	"627"	"38"	"4"	"12"	"17"	"11"	"3"	"4"	"7"	"9"	"12"	"793"
"146"	"137"	"31"	"48"	"592"	"59"	"7"	"13"	"6"	"4"	"5"	"5"	"2"	"9"	"12"	"793"
"147"	"138"	"32"	"18"	"469"	"55"	"6"	"14"	"19"	"8"	"8"	"14"	"7"	"6"	"10"	"666"
"148"	"139"	"25"	"36"	"662"	"63"	"4"	"11"	"2"	"4"	"3"	"5"	"3"	"6"	"20"	"844"
"149"	"140"	"37"	"133"	"467"	"63"	"7"	"16"	"20"	"14"	"5"	"7"	"9"	"12"	"13"	"803"
"150"	"141"	"16"	"61"	"316"	"34"	"2"	"0"	"6"	"0"	"2"	"2"	"1"	"0"	"3"	"443"
"151"	"142"	"7"	"149"	"209"	"67"	"5"	"8"	"25"	"1"	"1"	"5"	"6"	"1"	"6"	"490"
"152"	"143"	"14"	"101"	"321"	"152"	"4"	"7"	"30"	"4"	"1"	"3"	"3"	"6"	"3"	"649"
"153"	"144"	"4"	"30"	"72"	"302"	"1"	"4"	"76"	"4"	"4"	"6"	"5"	"7"	"1"	"516"
"154"	"145"	"20"	"193"	"296"	"113"	"6"	"7"	"26"	"3"	"3"	"2"	"2"	"4"	"1"	"676"
"155"	"146"	"5"	"42"	"181"	"198"	"7"	"2"	"27"	"1"	"1"	"3"	"0"	"2"	"3"	"472"
"156"	"147"	"4"	"49"	"134"	"94"	"0"	"1"	"15"	"3"	"2"	"3"	"1"	"3"	"1"	"310"
"157"	"148"	"12"	"219"	"304"	"202"	"5"	"13"	"47"	"6"	"5"	"2"	"2"	"9"	"7"	"833"
"158"	"149"	"25"	"177"	"373"	"87"	"2"	"16"	"35"	"5"	"8"	"1"	"5"	"11"	"8"	"753"
"159"	"150"	"6"	"161"	"221"	"148"	"3"	"7"	"31"	"4"	"6"	"3"	"6"	"4"	"9"	"609"
"160"	"151"	"7"	"125"	"130"	"121"	"2"	"4"	"26"	"3"	"3"	"3"	"6"	"6"	"11"	"447"
"161"	"152"	"13"	"380"	"171"	"63"	"2"	"3"	"17"	"3"	"2"	"4"	"7"	"9"	"6"	"680"
"162"	"153"	"12"	"132"	"345"	"166"	"1"	"15"	"49"	"4"	"5"	"1"	"1"	"6"	"6"	"743"
"163"	"154"	"14"	"262"	"83"	"14"	"3"	"5"	"3"	"1"	"1"	"4"	"2"	"10"	"2"	"404"
"164"	"155"	"10"	"244"	"175"	"50"	"3"	"10"	"14"	"3"	"4"	"2"	"4"	"6"	"8"	"533"
"165"	"156"	"16"	"330"	"194"	"179"	"5"	"7"	"19"	"4"	"2"	"1"	"4"	"4"	"0"	"765"
"166"	"157"	"12"	"158"	"194"	"93"	"2"	"7"	"23"	"5"	"6"	"4"	"6"	"4"	"3"	"517"
"167"	"158"	"3"	"108"	"129"	"134"	"2"	"2"	"15"	"3"	"0"	"5"	"5"	"4"	"4"	"414"
"168"	"159"	"10"	"169"	"220"	"106"	"2"	"10"	"29"	"7"	"1"	"2"	"5"	"12"	"2"	"575"
"169"	"160"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"170"	"161"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"171"	"162"	"15"	"33"	"288"	"54"	"4"	"11"	"11"	"1"	"3"	"4"	"1"	"3"	"5"	"433"
"172"	"163"	"9"	"106"	"260"	"32"	"0"	"2"	"19"	"0"	"6"	"2"	"5"	"4"	"7"	"452"
"173"	"164"	"11"	"152"	"186"	"20"	"2"	"3"	"12"	"4"	"3"	"7"	"5"	"11"	"6"	"422"
"174"	"165"	"2"	"6"	"232"	"38"	"1"	"5"	"18"	"0"	"5"	"3"	"3"	"3"	"1"	"317"
"175"	"166"	"17"	"12"	"176"	"155"	"1"	"3"	"19"	"3"	"0"	"2"	"2"	"2"	"3"	"395"
"176"	"167"	"4"	"7"	"261"	"15"	"2"	"1"	"5"	"4"	"1"	"0"	"1"	"1"	"2"	"304"
"177"	"168"	"12"	"75"	"244"	"64"	"7"	"13"	"39"	"0"	"5"	"4"	"6"	"7"	"7"	"483"
"178"	"169"	"11"	"68"	"180"	"32"	"4"	"9"	"19"	"2"	"0"	"3"	"0"	"1"	"1"	"330"
"179"	"169A"	"11"	"58"	"205"	"69"	"3"	"17"	"25"	"5"	"6"	"3"	"8"	"8"	"4"	"422"
"180"	"Total:"	"1753"	"15554"	"44390"	"14687"	"486"	"1241"	"2916"	"459"	"416"	"365"	"395"	"649"	"812"	"84123"
"181"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"182"	"Date: 27/08/2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"183"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"184"	"ParliamentConstituency :10---KISHANGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
