"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"21"	"11"	"8"	"134"	"388"	"4"	"2"	"0"	"0"	"0"	"0"	"1"	"5"	"0"	"3"	"545"	"0"	"545"	"0"
"22"	"12"	"30"	"402"	"58"	"10"	"3"	"7"	"4"	"3"	"2"	"6"	"3"	"4"	"3"	"535"	"0"	"535"	"0"
"23"	"13"	"53"	"332"	"121"	"8"	"5"	"6"	"0"	"2"	"7"	"6"	"11"	"16"	"29"	"596"	"0"	"596"	"0"
"24"	"14"	"40"	"185"	"180"	"6"	"1"	"2"	"2"	"4"	"7"	"6"	"11"	"6"	"18"	"468"	"0"	"468"	"0"
"25"	"Total"	"386"	"2898"	"3025"	"101"	"47"	"44"	"27"	"41"	"63"	"69"	"153"	"109"	"286"	"7249"	"0"	"7249"	"0"
"26"	"B.F."	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"27"	"G. Total"	"386"	"2898"	"3025"	"101"	"47"	"44"	"27"	"41"	"63"	"69"	"153"	"109"	"286"	"7249"	"0"	"7249"	"0"
"28"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"29"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"30"	"[SEE RULE 56C (2) (C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"31"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 19- MAHARAJGANJ PARLIAMENTARY CONSTITUENCY 2009 PART  I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"32"	"(To be used bothe for parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"33"	"Total No. of Electors in Assembly Constituency/Segment- 225458"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"34"	"Name of the Assembly/segment - 115-BANIYAPUR                                                                                                                                                                                                                                  Round No. 02"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"35"	"(in the case of election form a Parliamentary Constituency"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"36"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"37"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"38"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"39"	"15"	"11"	"233"	"97"	"4"	"0"	"2"	"0"	"0"	"1"	"3"	"7"	"6"	"6"	"370"	"0"	"370"	"0"
"40"	"16"	"9"	"346"	"112"	"20"	"3"	"2"	"3"	"2"	"7"	"2"	"13"	"14"	"29"	"562"	"0"	"562"	"0"
"41"	"17"	"11"	"410"	"125"	"4"	"3"	"4"	"3"	"4"	"5"	"3"	"4"	"14"	"26"	"616"	"0"	"616"	"0"
"42"	"18"	"262"	"106"	"125"	"8"	"1"	"3"	"2"	"2"	"6"	"2"	"6"	"10"	"21"	"554"	"0"	"554"	"0"
"43"	"19"	"46"	"156"	"240"	"7"	"4"	"4"	"1"	"1"	"1"	"4"	"7"	"6"	"12"	"489"	"0"	"489"	"0"
"44"	"20"	"32"	"221"	"303"	"11"	"2"	"2"	"4"	"3"	"1"	"3"	"5"	"1"	"2"	"590"	"0"	"590"	"0"
"45"	"21"	"33"	"123"	"219"	"2"	"2"	"0"	"1"	"2"	"4"	"1"	"3"	"8"	"17"	"415"	"0"	"415"	"0"
"46"	"22"	"30"	"230"	"199"	"6"	"4"	"7"	"2"	"6"	"5"	"3"	"10"	"19"	"24"	"545"	"0"	"545"	"0"
"47"	"23"	"17"	"140"	"91"	"3"	"1"	"1"	"0"	"0"	"5"	"2"	"5"	"1"	"19"	"285"	"0"	"285"	"0"
"48"	"24"	"2"	"115"	"185"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"5"	"1"	"4"	"317"	"0"	"317"	"0"
"49"	"25"	"28"	"388"	"161"	"6"	"1"	"3"	"1"	"5"	"3"	"1"	"21"	"16"	"30"	"664"	"0"	"664"	"0"
"50"	"26"	"25"	"238"	"125"	"16"	"1"	"3"	"2"	"1"	"3"	"1"	"2"	"2"	"5"	"424"	"0"	"424"	"0"
"51"	"27"	"28"	"258"	"232"	"3"	"3"	"2"	"1"	"3"	"9"	"5"	"15"	"11"	"21"	"591"	"0"	"591"	"0"
"52"	"28"	"21"	"252"	"103"	"5"	"3"	"1"	"4"	"2"	"7"	"6"	"9"	"12"	"10"	"435"	"0"	"435"	"0"
"53"	"Total"	"555"	"3216"	"2317"	"97"	"28"	"34"	"25"	"31"	"58"	"37"	"112"	"121"	"226"	"6857"	"0"	"6857"	"0"
"54"	"B.F."	"386"	"2898"	"3025"	"101"	"47"	"44"	"27"	"41"	"63"	"69"	"153"	"109"	"286"	"7249"	"0"	"7249"	"0"
"55"	"G. Total"	"941"	"6114"	"5342"	"198"	"75"	"78"	"52"	"72"	"121"	"106"	"265"	"230"	"512"	"14106"	"0"	"14106"	"0"
"56"	"FORM 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"57"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"58"	"[SEE RULE 56C (2) (C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"59"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 19- MAHARAJGANJ PARLIAMENTARY CONSTITUENCY 2009 PART  I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"60"	"(To be used bothe for parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"61"	"Total No. of Electors in Assembly Constituency/Segment- 225458"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"62"	"Name of the Assembly/segment - 115-BANIYAPUR                                                                                                                                                                                                                                  Round No. 03"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63"	"(in the case of election form a Parliamentary Constituency"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"64"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"65"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"66"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"67"	"29"	"23"	"301"	"166"	"33"	"8"	"4"	"2"	"2"	"9"	"4"	"7"	"3"	"6"	"568"	"0"	"568"	"0"
"68"	"30"	"3"	"54"	"426"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"6"	"4"	"12"	"507"	"0"	"507"	"0"
"69"	"31"	"19"	"301"	"187"	"9"	"2"	"0"	"0"	"3"	"5"	"5"	"12"	"6"	"14"	"563"	"0"	"563"	"0"
"70"	"32"	"13"	"343"	"173"	"3"	"1"	"2"	"1"	"3"	"4"	"4"	"9"	"5"	"16"	"577"	"0"	"577"	"0"
"71"	"33"	"63"	"101"	"179"	"8"	"5"	"1"	"1"	"1"	"4"	"4"	"14"	"9"	"41"	"431"	"0"	"431"	"0"
"72"	"34"	"4"	"80"	"633"	"0"	"0"	"0"	"2"	"0"	"1"	"2"	"2"	"4"	"7"	"735"	"0"	"735"	"0"
"73"	"35"	"171"	"142"	"294"	"7"	"4"	"3"	"4"	"6"	"6"	"5"	"18"	"10"	"55"	"725"	"0"	"725"	"0"
"74"	"36"	"16"	"222"	"183"	"4"	"2"	"1"	"1"	"3"	"4"	"4"	"5"	"5"	"5"	"455"	"0"	"455"	"0"
"75"	"37"	"1"	"1"	"854"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"856"	"0"	"856"	"0"
"76"	"38"	"0"	"6"	"715"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"721"	"0"	"721"	"0"
"77"	"39"	"8"	"149"	"233"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"3"	"3"	"2"	"401"	"0"	"401"	"0"
"78"	"40"	"3"	"149"	"364"	"6"	"1"	"1"	"0"	"1"	"2"	"7"	"8"	"1"	"22"	"565"	"0"	"565"	"0"
"79"	"41"	"18"	"131"	"201"	"2"	"0"	"0"	"1"	"1"	"1"	"1"	"5"	"0"	"3"	"364"	"0"	"364"	"0"
"80"	"42"	"35"	"179"	"244"	"5"	"1"	"2"	"3"	"2"	"1"	"1"	"5"	"3"	"12"	"493"	"0"	"493"	"0"
"81"	"Total"	"377"	"2159"	"4852"	"78"	"25"	"14"	"16"	"22"	"38"	"38"	"94"	"53"	"195"	"7961"	"0"	"7961"	"0"
"82"	"B.F."	"941"	"6114"	"5342"	"198"	"75"	"78"	"52"	"72"	"121"	"106"	"265"	"230"	"512"	"14106"	"0"	"14106"	"0"
"83"	"G. Total"	"1318"	"8273"	"10194"	"276"	"100"	"92"	"68"	"94"	"159"	"144"	"359"	"283"	"707"	"22067"	"0"	"22067"	"0"
"84"	"FORM 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"85"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"86"	"]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"87"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"88"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 19- MAHARAJGANJ PARLIAMENTARY CONSTITUENCY 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"89"	"PART  I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"90"	"(To be used bothe for parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"91"	"Total No. of Electors in Assembly Constituency/Segment- 225458"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"92"	"Name of the Assembly/segment - 115-BANIYAPUR                                                                                                                                                                                                                                  Round No. 04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"93"	"(in the case of election form a Parliamentary Constituency"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"94"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"95"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"96"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"97"	"43"	"9"	"263"	"84"	"5"	"3"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"2"	"371"	"0"	"371"	"0"
"98"	"44"	"19"	"194"	"180"	"3"	"2"	"2"	"1"	"1"	"3"	"1"	"7"	"3"	"15"	"431"	"0"	"431"	"0"
"99"	"45"	"63"	"170"	"192"	"10"	"2"	"4"	"2"	"4"	"1"	"1"	"4"	"6"	"16"	"475"	"0"	"475"	"0"
"100"	"46"	"10"	"132"	"396"	"2"	"0"	"2"	"1"	"6"	"3"	"2"	"6"	"1"	"9"	"570"	"0"	"570"	"0"
"101"	"47"	"39"	"231"	"254"	"29"	"4"	"2"	"2"	"3"	"7"	"3"	"8"	"9"	"16"	"607"	"0"	"607"	"0"
"102"	"48"	"52"	"239"	"179"	"7"	"1"	"5"	"3"	"3"	"5"	"3"	"12"	"9"	"10"	"528"	"0"	"528"	"0"
"103"	"49"	"6"	"82"	"44"	"4"	"1"	"4"	"2"	"1"	"0"	"0"	"3"	"1"	"3"	"151"	"0"	"151"	"0"
"104"	"50"	"26"	"80"	"255"	"4"	"1"	"0"	"0"	"1"	"1"	"1"	"8"	"2"	"10"	"389"	"0"	"389"	"0"
"105"	"51"	"43"	"338"	"194"	"6"	"4"	"1"	"4"	"5"	"1"	"12"	"16"	"8"	"30"	"662"	"0"	"662"	"0"
"106"	"52"	"61"	"84"	"195"	"4"	"2"	"0"	"0"	"0"	"1"	"0"	"3"	"2"	"9"	"361"	"0"	"361"	"0"
"107"	"53"	"263"	"76"	"55"	"3"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"4"	"14"	"420"	"0"	"420"	"0"
"108"	"54"	"14"	"176"	"338"	"8"	"4"	"6"	"2"	"1"	"3"	"5"	"16"	"3"	"17"	"593"	"0"	"593"	"0"
"109"	"55"	"16"	"132"	"173"	"4"	"0"	"2"	"2"	"1"	"0"	"4"	"4"	"3"	"10"	"351"	"0"	"351"	"0"
"110"	"56"	"9"	"194"	"257"	"8"	"3"	"2"	"1"	"2"	"1"	"3"	"5"	"5"	"10"	"500"	"0"	"500"	"0"
"111"	"Total"	"630"	"2391"	"2796"	"97"	"28"	"32"	"22"	"28"	"27"	"36"	"93"	"58"	"171"	"6409"	"0"	"6409"	"0"
"112"	"B.F."	"1318"	"8273"	"10194"	"276"	"100"	"92"	"68"	"94"	"159"	"144"	"359"	"283"	"707"	"22067"	"0"	"22067"	"0"
"113"	"G. Total"	"1948"	"10664"	"12990"	"373"	"128"	"124"	"90"	"122"	"186"	"180"	"452"	"341"	"878"	"28476"	"0"	"28476"	"0"
"114"	"FORM 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"115"	"FINAL RESULT SHEET [SEE RULE 56C (2) (C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"116"	"JGANJ PARLIAMENTARY CONSTITUENCY 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"117"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"118"	"Total No. of Electors in Assembly Constituency/Segment- 225458"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"119"	"PART  I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"120"	"(To be used bothe for parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"121"	"Name of the Assembly/segment - 115-BANIYAPUR                                                                                                                                                                                                                                  Round No. 05"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"122"	"(in the case of election form a Parliamentary Constituency"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"123"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"124"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"125"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"126"	"57"	"12"	"169"	"110"	"11"	"0"	"2"	"2"	"1"	"2"	"0"	"0"	"1"	"0"	"310"	"0"	"310"	"0"
"127"	"58"	"15"	"169"	"226"	"3"	"8"	"2"	"0"	"1"	"2"	"3"	"3"	"2"	"7"	"441"	"0"	"441"	"0"
"128"	"59"	"11"	"185"	"152"	"1"	"3"	"1"	"0"	"2"	"0"	"0"	"4"	"4"	"6"	"369"	"0"	"369"	"0"
"129"	"60"	"50"	"225"	"172"	"7"	"7"	"1"	"3"	"4"	"4"	"9"	"5"	"6"	"16"	"509"	"0"	"509"	"0"
"130"	"61"	"24"	"93"	"235"	"2"	"0"	"1"	"1"	"4"	"5"	"2"	"4"	"3"	"9"	"383"	"0"	"383"	"0"
"131"	"62"	"218"	"221"	"114"	"7"	"36"	"3"	"3"	"4"	"8"	"5"	"8"	"6"	"21"	"654"	"0"	"654"	"0"
"132"	"63"	"20"	"161"	"210"	"5"	"8"	"4"	"0"	"1"	"3"	"3"	"8"	"5"	"11"	"439"	"0"	"439"	"0"
"133"	"64"	"73"	"295"	"156"	"6"	"7"	"2"	"0"	"2"	"4"	"5"	"13"	"12"	"19"	"594"	"0"	"594"	"0"
"134"	"65"	"107"	"157"	"99"	"5"	"2"	"0"	"3"	"7"	"4"	"7"	"10"	"8"	"25"	"434"	"0"	"434"	"0"
"135"	"66"	"39"	"111"	"201"	"3"	"3"	"2"	"0"	"7"	"1"	"1"	"2"	"0"	"1"	"371"	"0"	"371"	"0"
"136"	"67"	"97"	"110"	"70"	"7"	"0"	"0"	"4"	"3"	"4"	"3"	"4"	"9"	"22"	"333"	"0"	"333"	"0"
"137"	"68"	"15"	"241"	"164"	"8"	"3"	"7"	"0"	"5"	"4"	"4"	"4"	"2"	"9"	"466"	"0"	"466"	"0"
"138"	"69"	"30"	"188"	"227"	"8"	"2"	"3"	"3"	"2"	"5"	"10"	"19"	"16"	"33"	"546"	"0"	"546"	"0"
"139"	"70"	"36"	"141"	"46"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"5"	"7"	"240"	"0"	"240"	"0"
"140"	"Total"	"747"	"2466"	"2182"	"73"	"79"	"29"	"19"	"43"	"47"	"53"	"86"	"79"	"186"	"6089"	"0"	"6089"	"0"
"141"	"B.F."	"1948"	"10664"	"12990"	"373"	"128"	"124"	"90"	"122"	"186"	"180"	"452"	"341"	"878"	"28476"	"0"	"28476"	"0"
"142"	"G. Total"	"2695"	"13130"	"15172"	"446"	"207"	"153"	"109"	"165"	"233"	"233"	"538"	"420"	"1064"	"34565"	"0"	"34565"	"0"
"143"	"FORM 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"144"	"FINAL RESULT SHEET [SEE RULE 56C (2) (C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"145"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 19- MAHARAJGANJ PARLIAMENTARY CONSTITUENCY 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"147"	"Total No. of Electors in Assembly Constituency/Segment- 225458"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"148"	"(To be used bothe for parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"149"	"Name of the Assembly/segment - 115-BANIYAPUR                                                                                                                                                                                                                                  Round No. 06"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"150"	"(in the case of election form a Parliamentary Constituency"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"151"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"152"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"153"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"154"	"71"	"56"	"180"	"215"	"15"	"6"	"5"	"7"	"0"	"1"	"3"	"14"	"7"	"12"	"521"	"0"	"521"	"0"
"155"	"72"	"12"	"159"	"176"	"10"	"6"	"1"	"0"	"1"	"1"	"3"	"4"	"3"	"3"	"379"	"0"	"379"	"0"
"156"	"73"	"22"	"180"	"60"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"7"	"275"	"0"	"275"	"0"
"157"	"74"	"31"	"312"	"175"	"11"	"5"	"2"	"7"	"1"	"2"	"2"	"6"	"8"	"8"	"570"	"0"	"570"	"0"
"158"	"75"	"20"	"103"	"95"	"4"	"2"	"1"	"1"	"0"	"3"	"1"	"2"	"2"	"5"	"239"	"0"	"239"	"0"
"159"	"76"	"9"	"118"	"498"	"8"	"4"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"2"	"643"	"0"	"643"	"0"
"160"	"77"	"6"	"218"	"152"	"2"	"2"	"0"	"0"	"1"	"1"	"0"	"2"	"2"	"3"	"389"	"0"	"389"	"0"
"161"	"78"	"14"	"145"	"64"	"2"	"0"	"2"	"0"	"2"	"1"	"2"	"4"	"2"	"8"	"246"	"0"	"246"	"0"
"162"	"79"	"51"	"180"	"496"	"6"	"2"	"4"	"2"	"1"	"2"	"6"	"7"	"2"	"4"	"763"	"0"	"763"	"0"
"163"	"80"	"18"	"181"	"290"	"7"	"5"	"2"	"4"	"2"	"8"	"4"	"5"	"5"	"15"	"546"	"0"	"546"	"0"
"164"	"81"	"40"	"196"	"166"	"19"	"1"	"5"	"4"	"4"	"3"	"4"	"12"	"10"	"25"	"489"	"0"	"489"	"0"
"165"	"82"	"171"	"159"	"145"	"4"	"3"	"2"	"2"	"4"	"4"	"0"	"6"	"3"	"4"	"507"	"0"	"507"	"0"
"166"	"83"	"92"	"234"	"76"	"5"	"4"	"1"	"0"	"5"	"4"	"5"	"15"	"12"	"31"	"484"	"0"	"484"	"0"
"167"	"84"	"32"	"271"	"69"	"11"	"2"	"3"	"1"	"3"	"5"	"6"	"8"	"16"	"19"	"446"	"0"	"446"	"0"
"168"	"Total"	"574"	"2636"	"2677"	"105"	"42"	"28"	"29"	"24"	"37"	"39"	"86"	"74"	"146"	"6497"	"0"	"6497"	"0"
"169"	"B.F."	"2695"	"13130"	"15172"	"446"	"207"	"153"	"109"	"165"	"233"	"233"	"538"	"420"	"1064"	"34565"	"0"	"34565"	"0"
"170"	"G. Total"	"3269"	"15766"	"17849"	"551"	"249"	"181"	"138"	"189"	"270"	"272"	"624"	"494"	"1210"	"41062"	"0"	"41062"	"0"
"171"	"FORM 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"172"	"FINAL RESULT SHEET [SEE RULE 56C (2) (C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"173"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 19- MAHARAJGANJ PARLIAMENTARY CONSTITUENCY 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"174"	"PART  I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"175"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"176"	"Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
