"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"37"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"38"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"39"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"40"	"ROUND  2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"41"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"42"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"43"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"44"	"15"	"28"	"337"	"42"	"2"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"413"	"0"	"413"	"0"
"45"	"16"	"5"	"219"	"35"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"263"	"0"	"263"	"0"
"46"	"17"	"18"	"308"	"37"	"1"	"2"	"0"	"0"	"1"	"1"	"2"	"0"	"1"	"1"	"0"	"2"	"5"	"379"	"0"	"379"	"0"
"47"	"18"	"2"	"90"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"103"	"0"	"103"	"0"
"48"	"19"	"2"	"40"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"52"	"0"	"52"	"0"
"49"	"20"	"2"	"35"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"40"	"0"	"40"	"0"
"50"	"21"	"9"	"35"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"59"	"0"	"59"	"0"
"51"	"22"	"20"	"143"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"0"	"180"	"0"
"52"	"23"	"11"	"113"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"138"	"0"	"138"	"0"
"53"	"24"	"13"	"141"	"45"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"0"	"200"	"0"
"54"	"25"	"0"	"30"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"34"	"0"	"34"	"0"
"55"	"26"	"6"	"49"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"66"	"0"	"66"	"0"
"56"	"27"	"16"	"55"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"80"	"0"	"80"	"0"
"57"	"28"	"6"	"119"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"137"	"0"	"137"	"0"
"58"	"Total :-"	"138"	"1714"	"257"	"3"	"3"	"3"	"1"	"2"	"3"	"2"	"2"	"1"	"1"	"0"	"5"	"9"	"2144"	"0"	"2144"	"0"
"59"	"Till Last Total :-"	"682"	"3554"	"577"	"10"	"15"	"27"	"15"	"5"	"4"	"5"	"16"	"8"	"12"	"6"	"12"	"23"	"4971"	"0"	"4971"	"0"
"60"	"Grand Total
:-"	"820"	"5268"	"834"	"13"	"18"	"30"	"16"	"7"	"7"	"7"	"18"	"9"	"13"	"6"	"17"	"32"	"7115"	"0"	"7115"	"0"
"61"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"62"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"64"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"65"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"66"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"67"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"68"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"69"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"70"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"71"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"72"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"73"	"ROUND  3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"74"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"75"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"76"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"77"	"29"	"11"	"51"	"4"	"0"	"2"	"2"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"74"	"0"	"74"	"0"
"78"	"30"	"1"	"57"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"70"	"0"	"70"	"0"
"79"	"31"	"7"	"94"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"117"	"0"	"117"	"0"
"80"	"32"	"23"	"260"	"58"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"347"	"0"	"347"	"0"
"81"	"33"	"7"	"207"	"31"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"0"	"247"	"0"
"82"	"34"	"60"	"330"	"68"	"0"	"4"	"2"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"471"	"0"	"471"	"0"
"83"	"35"	"51"	"342"	"59"	"0"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"461"	"0"	"461"	"0"
"84"	"36"	"208"	"92"	"62"	"2"	"0"	"2"	"0"	"0"	"1"	"1"	"1"	"2"	"1"	"1"	"0"	"5"	"378"	"0"	"378"	"0"
"85"	"37"	"65"	"90"	"29"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"191"	"0"	"191"	"0"
"86"	"38"	"101"	"206"	"23"	"1"	"0"	"2"	"2"	"2"	"2"	"1"	"0"	"1"	"12"	"2"	"2"	"1"	"358"	"0"	"358"	"0"
"87"	"39"	"50"	"201"	"53"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"2"	"2"	"6"	"4"	"3"	"10"	"336"	"0"	"336"	"0"
"88"	"40"	"81"	"244"	"74"	"1"	"1"	"1"	"1"	"0"	"1"	"16"	"0"	"2"	"0"	"1"	"2"	"0"	"425"	"0"	"425"	"0"
"89"	"41"	"50"	"132"	"86"	"3"	"2"	"1"	"1"	"0"	"0"	"4"	"2"	"1"	"3"	"1"	"1"	"1"	"288"	"0"	"288"	"0"
"90"	"42"	"10"	"274"	"26"	"0"	"7"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"320"	"0"	"320"	"0"
"91"	"Total :-"	"725"	"2580"	"598"	"7"	"23"	"18"	"10"	"3"	"5"	"27"	"6"	"13"	"22"	"9"	"13"	"24"	"4083"	"0"	"4083"	"0"
"92"	"Till Last Total :-"	"820"	"5268"	"834"	"13"	"18"	"30"	"16"	"7"	"7"	"7"	"18"	"9"	"13"	"6"	"17"	"32"	"7115"	"0"	"7115"	"0"
"93"	"Grand Total
:-"	"1545"	"7848"	"1432"	"20"	"41"	"48"	"26"	"10"	"12"	"34"	"24"	"22"	"35"	"15"	"30"	"56"	"11198"	"0"	"11198"	"0"
"94"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"95"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"96"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"97"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"98"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"99"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"100"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"101"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"102"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"103"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"104"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"105"	"ROUND  4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"106"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"107"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"108"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"109"	"43"	"30"	"153"	"20"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"0"	"207"	"0"
"110"	"44"	"138"	"149"	"74"	"2"	"0"	"3"	"0"	"0"	"0"	"1"	"5"	"1"	"1"	"0"	"0"	"2"	"376"	"0"	"376"	"0"
"111"	"45"	"39"	"211"	"69"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"5"	"0"	"1"	"2"	"2"	"1"	"333"	"0"	"333"	"0"
"112"	"46"	"24"	"154"	"49"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"2"	"236"	"0"	"236"	"0"
"113"	"47"	"42"	"196"	"44"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"1"	"291"	"0"	"291"	"0"
"114"	"48"	"83"	"72"	"64"	"3"	"0"	"2"	"0"	"0"	"1"	"1"	"6"	"0"	"0"	"1"	"4"	"3"	"240"	"0"	"240"	"0"
"115"	"49"	"72"	"106"	"20"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"204"	"0"	"204"	"0"
"116"	"50"	"33"	"56"	"12"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"104"	"0"	"104"	"0"
"117"	"51"	"54"	"66"	"12"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"5"	"1"	"1"	"0"	"0"	"0"	"144"	"0"	"144"	"0"
"118"	"52"	"16"	"247"	"36"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"306"	"0"	"306"	"0"
"119"	"53"	"80"	"289"	"34"	"0"	"1"	"1"	"0"	"1"	"0"	"5"	"2"	"0"	"0"	"1"	"2"	"4"	"420"	"0"	"420"	"0"
"120"	"54"	"97"	"280"	"49"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"2"	"4"	"4"	"3"	"445"	"0"	"445"	"0"
"121"	"55"	"111"	"156"	"68"	"3"	"0"	"6"	"2"	"2"	"0"	"2"	"1"	"2"	"3"	"0"	"1"	"1"	"358"	"0"	"358"	"0"
"122"	"56"	"72"	"221"	"33"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"332"	"0"	"332"	"0"
"123"	"Total :-"	"891"	"2356"	"584"	"12"	"4"	"28"	"7"	"3"	"3"	"13"	"32"	"5"	"10"	"9"	"20"	"19"	"3996"	"0"	"3996"	"0"
"124"	"Till Last Total :-"	"1545"	"7848"	"1432"	"20"	"41"	"48"	"26"	"10"	"12"	"34"	"24"	"22"	"35"	"15"	"30"	"56"	"11198"	"0"	"11198"	"0"
"125"	"Grand Total
:-"	"2436"	"10204"	"2016"	"32"	"45"	"76"	"33"	"13"	"15"	"47"	"56"	"27"	"45"	"24"	"50"	"75"	"15194"	"0"	"15194"	"0"
"126"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"127"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"128"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"129"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"130"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"131"	"ROUND  5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"132"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"133"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"134"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"135"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"136"	"57"	"39"	"434"	"66"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"543"	"0"	"543"	"0"
"137"	"58"	"59"	"177"	"47"	"0"	"0"	"2"	"1"	"0"	"0"	"3"	"1"	"0"	"2"	"0"	"1"	"0"	"293"	"0"	"293"	"0"
"138"	"59"	"133"	"240"	"50"	"2"	"0"	"6"	"1"	"0"	"1"	"0"	"2"	"1"	"5"	"5"	"4"	"10"	"460"	"0"	"460"	"0"
"139"	"60"	"100"	"134"	"35"	"1"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"278"	"0"	"278"	"0"
"140"	"61"	"165"	"192"	"46"	"3"	"0"	"1"	"4"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"415"	"0"	"415"	"0"
"141"	"62"	"47"	"239"	"41"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"329"	"0"	"329"	"0"
"142"	"63"	"48"	"192"	"79"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"326"	"0"	"326"	"0"
"143"	"64"	"9"	"192"	"31"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"235"	"0"	"235"	"0"
"144"	"65"	"23"	"188"	"38"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"0"	"250"	"0"
"145"	"66"	"19"	"283"	"65"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"371"	"0"	"371"	"0"
"146"	"67"	"18"	"202"	"31"	"1"	"0"	"2"	"1"	"2"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"261"	"0"	"261"	"0"
"147"	"68"	"133"	"201"	"44"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"382"	"0"	"382"	"0"
"148"	"69"	"20"	"119"	"19"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"160"	"0"	"160"	"0"
"149"	"70"	"69"	"250"	"141"	"0"	"1"	"4"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"471"	"0"	"471"	"0"
"150"	"Total :-"	"882"	"3043"	"733"	"11"	"3"	"23"	"9"	"4"	"5"	"5"	"7"	"2"	"9"	"7"	"12"	"19"	"4774"	"0"	"4774"	"0"
"151"	"Till Last Total :-"	"2436"	"10204"	"2016"	"32"	"45"	"76"	"33"	"13"	"15"	"47"	"56"	"27"	"45"	"24"	"50"	"75"	"15194"	"0"	"15194"	"0"
"152"	"Grand Total
:-"	"3318"	"13247"	"2749"	"43"	"48"	"99"	"42"	"17"	"20"	"52"	"63"	"29"	"54"	"31"	"62"	"94"	"19968"	"0"	"19968"	"0"
"153"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"154"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"155"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
