"Candidates.Name"	"Zubair.Alam"	"Tasleem.Uddin"	"Mohammad.Asrarul.Haque"	"Syed.Mahmood.Ashraf"	"Tamajul.Ali"	"Mohammad.Khashiur.Rahman"	"Mohammad.Nissar.Alam"	"Rajit.Podar"	"Abdul.Rajjak.urf.Kal"	"Abhinav.Modi"	"Asgar.Malik"	"Chotay.Lal.Mahto"	"Md.Taslimuddi.n"	"X."
"1"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"49"	"45"	"7"	"60"	"108"	"108"	"1"	"4"	"23"	"2"	"1"	"2"	"0"	"0"	"0"	"316"
"50"	"46"	"8"	"161"	"87"	"15"	"2"	"3"	"4"	"0"	"1"	"1"	"1"	"2"	"1"	"286"
"51"	"47"	"7"	"125"	"225"	"32"	"1"	"5"	"11"	"2"	"1"	"5"	"1"	"4"	"5"	"424"
"52"	"48"	"25"	"57"	"384"	"32"	"5"	"3"	"8"	"3"	"2"	"2"	"4"	"3"	"8"	"536"
"53"	"49"	"24"	"46"	"508"	"84"	"5"	"17"	"27"	"0"	"1"	"3"	"3"	"3"	"4"	"725"
"54"	"50"	"9"	"62"	"196"	"55"	"4"	"6"	"12"	"0"	"0"	"0"	"3"	"3"	"3"	"353"
"55"	"51"	"7"	"23"	"98"	"179"	"0"	"6"	"50"	"4"	"0"	"0"	"2"	"0"	"1"	"370"
"56"	"52"	"15"	"134"	"262"	"119"	"0"	"8"	"17"	"7"	"5"	"2"	"3"	"6"	"10"	"588"
"57"	"53"	"10"	"183"	"291"	"68"	"3"	"11"	"15"	"3"	"2"	"5"	"5"	"11"	"7"	"614"
"58"	"54"	"5"	"51"	"160"	"292"	"8"	"7"	"54"	"8"	"4"	"4"	"6"	"9"	"4"	"612"
"59"	"55"	"10"	"35"	"274"	"301"	"5"	"10"	"54"	"7"	"6"	"6"	"4"	"7"	"11"	"730"
"60"	"56"	"5"	"22"	"324"	"159"	"6"	"6"	"11"	"2"	"1"	"3"	"2"	"3"	"3"	"547"
"61"	"57"	"17"	"19"	"445"	"77"	"6"	"14"	"50"	"6"	"3"	"4"	"3"	"4"	"6"	"654"
"62"	"58"	"6"	"4"	"317"	"20"	"3"	"7"	"3"	"2"	"0"	"5"	"1"	"5"	"4"	"377"
"63"	"59"	"5"	"6"	"222"	"41"	"2"	"4"	"2"	"3"	"3"	"2"	"0"	"5"	"6"	"301"
"64"	"60"	"7"	"42"	"210"	"203"	"2"	"5"	"18"	"2"	"2"	"0"	"1"	"5"	"5"	"502"
"65"	"61"	"9"	"18"	"260"	"49"	"3"	"6"	"11"	"1"	"2"	"1"	"0"	"2"	"0"	"362"
"66"	"62"	"19"	"128"	"303"	"25"	"5"	"8"	"8"	"3"	"6"	"2"	"7"	"6"	"4"	"524"
"67"	"63"	"9"	"84"	"326"	"134"	"4"	"7"	"36"	"6"	"5"	"7"	"6"	"7"	"14"	"645"
"68"	"64"	"12"	"13"	"201"	"39"	"1"	"4"	"4"	"2"	"0"	"1"	"0"	"1"	"2"	"280"
"69"	"65"	"11"	"10"	"279"	"63"	"4"	"11"	"6"	"2"	"2"	"2"	"0"	"2"	"5"	"397"
"70"	"66"	"9"	"51"	"211"	"70"	"1"	"3"	"7"	"3"	"0"	"0"	"1"	"1"	"3"	"360"
"71"	"67"	"3"	"9"	"153"	"87"	"3"	"6"	"19"	"2"	"2"	"1"	"0"	"2"	"0"	"287"
"72"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.Taslimuddi n"	""
"73"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"74"	"68"	"10"	"12"	"373"	"76"	"6"	"8"	"11"	"6"	"4"	"1"	"0"	"5"	"4"	"516"
"75"	"69"	"6"	"23"	"172"	"33"	"0"	"3"	"5"	"1"	"1"	"2"	"0"	"1"	"1"	"248"
"76"	"70"	"5"	"11"	"363"	"41"	"8"	"1"	"7"	"2"	"2"	"4"	"0"	"2"	"4"	"450"
"77"	"71"	"3"	"3"	"312"	"189"	"3"	"4"	"19"	"3"	"4"	"2"	"3"	"6"	"5"	"556"
"78"	"72"	"13"	"25"	"151"	"155"	"3"	"10"	"40"	"0"	"2"	"2"	"1"	"3"	"2"	"407"
"79"	"73"	"5"	"21"	"232"	"189"	"4"	"4"	"21"	"1"	"1"	"2"	"1"	"5"	"1"	"487"
"80"	"74"	"3"	"24"	"155"	"32"	"1"	"3"	"8"	"1"	"1"	"2"	"0"	"0"	"1"	"231"
"81"	"75"	"8"	"45"	"267"	"296"	"6"	"3"	"35"	"5"	"0"	"0"	"1"	"3"	"0"	"669"
"82"	"76"	"12"	"158"	"303"	"131"	"4"	"10"	"17"	"1"	"3"	"2"	"5"	"3"	"4"	"653"
"83"	"77"	"21"	"17"	"361"	"49"	"5"	"7"	"13"	"3"	"3"	"0"	"3"	"0"	"3"	"485"
"84"	"78"	"8"	"15"	"158"	"209"	"3"	"7"	"17"	"1"	"3"	"3"	"1"	"1"	"6"	"432"
"85"	"79"	"21"	"152"	"332"	"31"	"3"	"12"	"46"	"6"	"9"	"10"	"16"	"12"	"8"	"658"
"86"	"80"	"6"	"140"	"208"	"13"	"4"	"6"	"11"	"6"	"5"	"7"	"9"	"14"	"10"	"439"
"87"	"81"	"10"	"175"	"122"	"78"	"3"	"2"	"23"	"5"	"6"	"2"	"3"	"8"	"3"	"440"
"88"	"82"	"33"	"202"	"389"	"152"	"13"	"19"	"45"	"8"	"5"	"6"	"5"	"2"	"8"	"887"
"89"	"83"	"13"	"121"	"176"	"64"	"5"	"6"	"21"	"2"	"1"	"7"	"2"	"7"	"4"	"429"
"90"	"84"	"6"	"17"	"191"	"157"	"3"	"4"	"15"	"3"	"2"	"3"	"2"	"3"	"9"	"415"
"91"	"85"	"11"	"10"	"287"	"127"	"1"	"6"	"17"	"4"	"1"	"1"	"0"	"3"	"7"	"475"
"92"	"86"	"22"	"24"	"383"	"110"	"1"	"11"	"17"	"4"	"2"	"1"	"0"	"0"	"2"	"577"
"93"	"87"	"8"	"25"	"211"	"105"	"4"	"6"	"16"	"1"	"2"	"2"	"3"	"2"	"2"	"387"
"94"	"88"	"26"	"19"	"402"	"66"	"3"	"7"	"8"	"6"	"7"	"4"	"2"	"5"	"8"	"563"
"95"	"89"	"15"	"20"	"430"	"67"	"5"	"11"	"9"	"1"	"4"	"2"	"0"	"4"	"4"	"572"
"96"	"90"	"11"	"5"	"208"	"308"	"8"	"10"	"24"	"3"	"3"	"2"	"1"	"3"	"1"	"587"
"97"	"91"	"4"	"5"	"253"	"30"	"4"	"3"	"2"	"0"	"0"	"2"	"4"	"0"	"3"	"310"
"98"	"92"	"7"	"8"	"221"	"148"	"3"	"7"	"25"	"1"	"4"	"1"	"3"	"3"	"5"	"436"
"99"	"93"	"18"	"34"	"227"	"123"	"6"	"7"	"26"	"5"	"2"	"4"	"2"	"5"	"3"	"462"
"100"	"94"	"13"	"156"	"211"	"130"	"4"	"13"	"19"	"3"	"1"	"3"	"6"	"5"	"1"	"565"
"101"	"95"	"11"	"25"	"365"	"59"	"3"	"4"	"11"	"4"	"2"	"5"	"0"	"4"	"5"	"498"
"102"	"96"	"10"	"39"	"290"	"119"	"6"	"6"	"19"	"5"	"1"	"2"	"2"	"4"	"5"	"508"
"103"	"97"	"1"	"32"	"398"	"26"	"0"	"4"	"9"	"0"	"1"	"1"	"1"	"2"	"3"	"478"
"104"	"98"	"16"	"21"	"340"	"34"	"2"	"6"	"7"	"0"	"2"	"6"	"1"	"3"	"1"	"439"
"105"	"99"	"10"	"5"	"54"	"164"	"4"	"1"	"24"	"1"	"1"	"0"	"0"	"0"	"0"	"264"
"106"	"100"	"11"	"12"	"431"	"218"	"7"	"5"	"16"	"3"	"2"	"8"	"2"	"2"	"1"	"718"
"107"	"101"	"8"	"159"	"168"	"33"	"2"	"6"	"4"	"1"	"4"	"0"	"5"	"7"	"0"	"397"
"108"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.Taslimuddi n"	""
"109"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"110"	"102"	"7"	"2"	"66"	"326"	"4"	"7"	"29"	"5"	"2"	"4"	"0"	"2"	"3"	"457"
"111"	"103"	"28"	"79"	"516"	"107"	"4"	"17"	"11"	"4"	"5"	"4"	"3"	"7"	"6"	"791"
"112"	"104"	"6"	"18"	"70"	"315"	"1"	"8"	"39"	"2"	"1"	"1"	"6"	"3"	"3"	"473"
"113"	"105"	"8"	"114"	"159"	"316"	"5"	"10"	"63"	"6"	"8"	"2"	"2"	"3"	"1"	"697"
"114"	"106"	"4"	"12"	"28"	"122"	"3"	"5"	"9"	"1"	"0"	"0"	"0"	"0"	"1"	"185"
"115"	"107"	"8"	"44"	"367"	"15"	"1"	"1"	"2"	"3"	"0"	"2"	"0"	"5"	"9"	"457"
"116"	"108"	"22"	"85"	"354"	"58"	"2"	"7"	"13"	"6"	"4"	"2"	"1"	"6"	"3"	"563"
"117"	"109"	"4"	"22"	"126"	"57"	"2"	"4"	"6"	"0"	"0"	"3"	"0"	"1"	"1"	"226"
"118"	"110"	"4"	"37"	"187"	"11"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"0"	"3"	"251"
"119"	"111"	"14"	"179"	"378"	"96"	"7"	"5"	"3"	"3"	"2"	"3"	"2"	"6"	"4"	"702"
"120"	"112"	"20"	"113"	"454"	"148"	"7"	"8"	"14"	"1"	"0"	"2"	"2"	"4"	"3"	"776"
"121"	"113"	"34"	"18"	"539"	"66"	"7"	"7"	"6"	"1"	"4"	"0"	"0"	"2"	"2"	"686"
"122"	"114"	"13"	"55"	"362"	"79"	"3"	"6"	"14"	"5"	"1"	"5"	"1"	"2"	"3"	"549"
"123"	"115"	"21"	"39"	"312"	"36"	"5"	"9"	"4"	"2"	"2"	"3"	"1"	"0"	"1"	"435"
"124"	"116"	"6"	"61"	"152"	"34"	"1"	"3"	"13"	"0"	"3"	"1"	"1"	"4"	"4"	"283"
"125"	"117"	"9"	"8"	"391"	"22"	"3"	"2"	"5"	"1"	"1"	"1"	"0"	"1"	"3"	"447"
"126"	"118"	"4"	"4"	"323"	"67"	"1"	"10"	"15"	"0"	"0"	"1"	"1"	"1"	"6"	"433"
"127"	"119"	"27"	"87"	"241"	"138"	"2"	"8"	"19"	"3"	"1"	"2"	"1"	"3"	"1"	"533"
"128"	"120"	"1"	"32"	"52"	"84"	"1"	"2"	"13"	"1"	"0"	"0"	"0"	"0"	"2"	"188"
"129"	"121"	"3"	"69"	"169"	"149"	"1"	"5"	"11"	"4"	"3"	"0"	"0"	"3"	"2"	"419"
"130"	"122"	"4"	"15"	"250"	"102"	"3"	"3"	"14"	"2"	"1"	"3"	"0"	"3"	"4"	"404"
"131"	"123"	"17"	"12"	"396"	"181"	"1"	"5"	"18"	"2"	"3"	"1"	"2"	"2"	"1"	"641"
"132"	"124"	"2"	"6"	"176"	"153"	"3"	"5"	"25"	"2"	"0"	"1"	"0"	"6"	"11"	"390"
"133"	"125"	"10"	"142"	"214"	"4"	"4"	"6"	"3"	"1"	"0"	"0"	"0"	"5"	"1"	"390"
"134"	"126"	"24"	"42"	"333"	"168"	"10"	"12"	"24"	"4"	"3"	"2"	"3"	"4"	"2"	"631"
"135"	"127"	"7"	"16"	"484"	"112"	"3"	"6"	"9"	"3"	"2"	"5"	"1"	"2"	"9"	"659"
"136"	"128"	"5"	"12"	"307"	"296"	"1"	"8"	"26"	"2"	"6"	"2"	"1"	"4"	"6"	"676"
"137"	"129"	"10"	"121"	"239"	"9"	"2"	"6"	"4"	"1"	"1"	"2"	"1"	"3"	"3"	"402"
"138"	"130"	"5"	"125"	"199"	"162"	"6"	"6"	"16"	"0"	"6"	"7"	"4"	"13"	"9"	"558"
"139"	"131"	"1"	"41"	"55"	"5"	"1"	"4"	"1"	"0"	"1"	"1"	"1"	"3"	"0"	"114"
"140"	"132"	"15"	"160"	"295"	"114"	"8"	"8"	"4"	"7"	"2"	"3"	"4"	"5"	"3"	"628"
"141"	"133"	"14"	"90"	"265"	"23"	"2"	"10"	"3"	"4"	"1"	"0"	"0"	"1"	"2"	"415"
"142"	"134"	"0"	"47"	"140"	"37"	"1"	"5"	"3"	"0"	"0"	"0"	"1"	"2"	"0"	"236"
"143"	"135"	"16"	"42"	"253"	"171"	"9"	"7"	"29"	"9"	"1"	"4"	"4"	"2"	"4"	"551"
"144"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.Taslimuddi n"	""
"145"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146"	"136"	"13"	"40"	"222"	"36"	"2"	"3"	"2"	"2"	"1"	"0"	"0"	"1"	"1"	"323"
"147"	"137"	"25"	"36"	"239"	"53"	"0"	"5"	"17"	"1"	"1"	"3"	"2"	"0"	"7"	"389"
"148"	"138"	"7"	"22"	"313"	"19"	"2"	"7"	"8"	"2"	"2"	"4"	"1"	"7"	"10"	"404"
"149"	"139"	"32"	"112"	"254"	"38"	"2"	"15"	"13"	"4"	"5"	"3"	"1"	"2"	"0"	"481"
"150"	"140"	"14"	"16"	"199"	"107"	"3"	"4"	"38"	"3"	"2"	"0"	"2"	"1"	"3"	"392"
"151"	"141"	"29"	"16"	"520"	"58"	"11"	"13"	"22"	"3"	"6"	"3"	"2"	"4"	"7"	"694"
"152"	"142"	"20"	"172"	"278"	"19"	"7"	"11"	"6"	"3"	"3"	"1"	"3"	"3"	"6"	"532"
"153"	"143"	"18"	"61"	"398"	"35"	"6"	"12"	"9"	"5"	"4"	"3"	"5"	"5"	"12"	"573"
"154"	"144"	"9"	"139"	"158"	"305"	"4"	"14"	"72"	"6"	"5"	"8"	"5"	"12"	"8"	"745"
"155"	"145"	"3"	"41"	"193"	"18"	"1"	"2"	"4"	"3"	"2"	"2"	"2"	"1"	"3"	"275"
"156"	"146"	"11"	"37"	"339"	"73"	"2"	"12"	"7"	"3"	"1"	"4"	"0"	"6"	"8"	"503"
"157"	"147"	"22"	"62"	"259"	"147"	"3"	"8"	"28"	"2"	"3"	"0"	"0"	"0"	"0"	"534"
"158"	"148"	"11"	"90"	"300"	"118"	"3"	"6"	"19"	"4"	"1"	"2"	"1"	"5"	"7"	"567"
"159"	"149"	"23"	"29"	"328"	"178"	"3"	"6"	"20"	"3"	"2"	"2"	"3"	"5"	"7"	"609"
"160"	"150"	"10"	"100"	"203"	"35"	"0"	"4"	"7"	"1"	"0"	"0"	"0"	"4"	"1"	"365"
"161"	"151"	"31"	"156"	"369"	"197"	"5"	"20"	"18"	"13"	"4"	"7"	"6"	"8"	"4"	"838"
"162"	"152"	"20"	"63"	"562"	"78"	"9"	"6"	"8"	"4"	"1"	"7"	"2"	"6"	"5"	"771"
"163"	"153"	"11"	"45"	"95"	"285"	"3"	"4"	"38"	"2"	"2"	"2"	"2"	"3"	"3"	"495"
"164"	"154"	"8"	"191"	"103"	"80"	"1"	"3"	"11"	"0"	"1"	"2"	"2"	"1"	"1"	"404"
"165"	"155"	"8"	"98"	"144"	"298"	"3"	"4"	"39"	"1"	"0"	"1"	"0"	"3"	"5"	"604"
"166"	"156"	"9"	"272"	"139"	"76"	"0"	"6"	"13"	"3"	"4"	"2"	"1"	"3"	"4"	"532"
"167"	"157"	"23"	"201"	"239"	"103"	"3"	"6"	"4"	"5"	"1"	"2"	"3"	"3"	"3"	"596"
"168"	"158"	"4"	"226"	"109"	"148"	"1"	"3"	"11"	"3"	"3"	"2"	"1"	"10"	"12"	"533"
"169"	"159"	"11"	"126"	"340"	"213"	"3"	"5"	"35"	"3"	"2"	"3"	"4"	"5"	"7"	"757"
"170"	"160"	"2"	"30"	"76"	"336"	"4"	"6"	"46"	"7"	"2"	"2"	"2"	"6"	"4"	"523"
"171"	"161"	"9"	"190"	"172"	"163"	"4"	"5"	"20"	"0"	"2"	"1"	"0"	"7"	"3"	"576"
"172"	"162"	"9"	"71"	"286"	"237"	"4"	"2"	"24"	"1"	"1"	"1"	"3"	"5"	"2"	"646"
"173"	"163"	"8"	"56"	"110"	"202"	"1"	"0"	"25"	"2"	"0"	"1"	"0"	"2"	"0"	"407"
"174"	"164"	"1"	"56"	"60"	"325"	"3"	"3"	"56"	"3"	"1"	"0"	"2"	"5"	"1"	"516"
"175"	"165"	"5"	"64"	"217"	"304"	"4"	"4"	"30"	"3"	"1"	"2"	"4"	"4"	"5"	"647"
"176"	"166"	"2"	"111"	"177"	"136"	"0"	"0"	"18"	"1"	"0"	"1"	"1"	"16"	"3"	"466"
"177"	"167"	"5"	"191"	"322"	"144"	"4"	"0"	"19"	"0"	"0"	"1"	"0"	"2"	"5"	"693"
"178"	"168"	"0"	"87"	"143"	"161"	"3"	"4"	"28"	"1"	"0"	"3"	"0"	"4"	"1"	"435"
"179"	"168A"	"3"	"54"	"85"	"134"	"4"	"2"	"31"	"3"	"0"	"1"	"1"	"1"	"3"	"322"
"180"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.Taslimuddi n"	""
"181"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"182"	"169"	"5"	"15"	"91"	"243"	"4"	"1"	"39"	"4"	"1"	"2"	"4"	"10"	"3"	"422"
"183"	"170"	"2"	"29"	"104"	"232"	"3"	"1"	"28"	"3"	"3"	"6"	"3"	"3"	"7"	"424"
"184"	"171"	"5"	"47"	"67"	"578"	"4"	"8"	"63"	"3"	"2"	"1"	"3"	"3"	"1"	"785"
"185"	"172"	"8"	"79"	"153"	"411"	"2"	"3"	"50"	"0"	"1"	"1"	"2"	"3"	"5"	"718"
"186"	"173"	"3"	"11"	"76"	"323"	"7"	"2"	"39"	"4"	"1"	"0"	"0"	"0"	"0"	"466"
"187"	"173A"	"4"	"117"	"208"	"105"	"4"	"4"	"39"	"0"	"2"	"1"	"2"	"0"	"5"	"491"
"188"	"174"	"3"	"26"	"123"	"210"	"2"	"1"	"51"	"7"	"1"	"2"	"2"	"5"	"3"	"436"
"189"	"174A"	"13"	"59"	"203"	"149"	"3"	"1"	"48"	"3"	"0"	"2"	"2"	"4"	"4"	"491"
"190"	"175"	"10"	"109"	"212"	"196"	"4"	"4"	"26"	"0"	"0"	"0"	"0"	"4"	"3"	"568"
"191"	"176"	"3"	"138"	"225"	"140"	"4"	"4"	"37"	"2"	"3"	"2"	"3"	"5"	"6"	"572"
"192"	"177"	"10"	"33"	"80"	"614"	"6"	"7"	"104"	"1"	"0"	"4"	"0"	"1"	"0"	"860"
"193"	"178"	"1"	"42"	"76"	"283"	"4"	"4"	"46"	"1"	"0"	"1"	"0"	"1"	"1"	"460"
"194"	"179"	"1"	"18"	"81"	"471"	"5"	"4"	"98"	"7"	"2"	"0"	"1"	"7"	"3"	"698"
"195"	"180"	"2"	"82"	"98"	"576"	"5"	"3"	"93"	"1"	"1"	"2"	"2"	"3"	"4"	"872"
"196"	"181"	"4"	"91"	"134"	"224"	"2"	"0"	"26"	"0"	"1"	"1"	"0"	"5"	"1"	"489"
"197"	"182"	"3"	"48"	"77"	"348"	"0"	"4"	"33"	"1"	"1"	"0"	"0"	"1"	"0"	"516"
"198"	"183"	"10"	"183"	"344"	"26"	"0"	"2"	"8"	"0"	"1"	"0"	"0"	"2"	"4"	"580"
"199"	"184"	"1"	"139"	"241"	"102"	"3"	"1"	"8"	"0"	"2"	"0"	"1"	"2"	"3"	"503"
"200"	"185"	"4"	"267"	"223"	"89"	"0"	"2"	"7"	"0"	"1"	"2"	"4"	"3"	"4"	"606"
"201"	"186"	"5"	"222"	"151"	"135"	"0"	"1"	"13"	"0"	"0"	"0"	"0"	"3"	"2"	"532"
"202"	"187"	"8"	"23"	"59"	"336"	"4"	"1"	"38"	"0"	"0"	"2"	"0"	"3"	"0"	"474"
"203"	"188"	"5"	"65"	"82"	"321"	"1"	"1"	"48"	"2"	"0"	"2"	"1"	"4"	"2"	"534"
"204"	"189"	"11"	"115"	"271"	"86"	"3"	"6"	"16"	"2"	"3"	"1"	"3"	"6"	"4"	"527"
