parul	1340TheVoice	GenericPic	JustReporting	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;JustReporting;NotRelevant;CantSay;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting		
parul	1370wspd	GenericPic	NotRelevant	;JustReporting;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;JustReporting;JustReporting;JustReporting;JustReporting;NotRelevant;JustReporting;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	14TeamMocker	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	1776LifeLiberty	Male	ProRepublican	;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;JustReporting;ProRepublican;ProRepublican;AntiDemocratic;AntiDemocratic;ProRepublican;ProRepublican;ProRepublican;AntiDemocratic;ProRepublican;ProRepublican;AntiDemocratic;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican		
parul	1975Huck2016WH	Male	CantSay	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic;AntiRepublican;JustReporting;CantSay;NotRelevant;AntiRepublican;ProRepublican;ProRepublican;JustReporting;JustReporting;CantSay;CantSay;CantSay;AntiRepublican;NotRelevant		
parul	1bellaragazza	GenericPic	AntiDemocratic	;AntiDemocratic;ProRepublican;NotRelevant;NotRelevant;ProRepublican;AntiDemocratic;ProRepublican;CantSay;NotRelevant;CantSay;AntiDemocratic;AntiDemocratic;AntiDemocratic;CantSay;ProRepublican;NotRelevant;JustReporting;JustReporting;AntiDemocratic;ProRepublican		
parul	1ChiefsDan	GenericPic	AntiRepublican	;ProDemocratic;AntiRepublican;JustReporting;AntiRepublican;NotRelevant;AntiRepublican;AntiRepublican;AntiRepublican;NotRelevant;AntiRepublican;NotRelevant;CantSay;ProDemocratic;NotRelevant;AntiRepublican;NotRelevant;JustReporting;AntiRepublican;NotRelevant;AntiRepublican		
parul	1evilidiot	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	1Krohmer13	GenericPic	CantSay	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;NotRelevant;JustReporting		
parul	1Lytning	GenericPic	AntiDemocratic	;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic;AntiDemocratic;AntiDemocratic;JustReporting;NotRelevant;AntiDemocratic;ProRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic;CantSay;ProRepublican;AntiDemocratic;JustReporting;AntiDemocratic		
parul	1october76	Female	ProRepublican	;ProRepublican;ProRepublican;AntiDemocratic;ProRepublican;JustReporting;JustReporting;NotRelevant;JustReporting;ProRepublican;CantSay;JustReporting;JustReporting;AntiDemocratic;AntiDemocratic;CantSay;ProRepublican;JustReporting;ProRepublican;ProRepublican;ProRepublican		
parul	1Responder	Male	AntiRepublican	;CantSay;AntiRepublican;CantSay;AntiRepublican;CantSay;AntiRepublican;CantSay;CantSay;CantSay;CantSay;CantSay;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican		
parul	1stbornAmerican	Female	ProRepublican	;ProRepublican;ProRepublican;ProRepublican;NotRelevant;ProRepublican;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;JustReporting;JustReporting;JustReporting;ProRepublican;ProRepublican;NotRelevant;ProRepublican;ProRepublican		
parul	1stLiberty	GenericPic	ProRepublican	;JustReporting;NotRelevant;ProRepublican;JustReporting;JustReporting;NotRelevant;ProRepublican;NotRelevant;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;JustReporting;NotRelevant;ProRepublican;ProRepublican;JustReporting;NotRelevant;NotRelevant		
parul	1tmariano2	Male	CantSay	;NotRelevant;ProDemocratic;JustReporting;ProDemocratic;CantSay;JustReporting;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;ProDemocratic;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	1tudore	GenericPic	CantSay	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;ProRepublican;ProRepublican;CantSay;JustReporting;CantSay;CantSay;CantSay;CantSay;CantSay;CantSay;CantSay;CantSay;CantSay;CantSay;CantSay		
parul	1Viperbabe	Female	AntiDemocratic	;AntiDemocratic;NotRelevant;AntiDemocratic;AntiDemocratic;CantSay;AntiDemocratic;AntiDemocratic;AntiRepublican;CantSay;AntiDemocratic;CantSay;CantSay;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;NotRelevant		
Dipu Shaw	1tudore	GenericPic	CantSay	;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;ProRepublican;CantSay;CantSay;JustReporting;JustReporting;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;CantSay;JustReporting		
parul	2016GOPClownCar	FakePic	AntiRepublican	;NotRelevant;NotRelevant;AntiRepublican;AntiRepublican;CantSay;CantSay;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;CantSay;NotRelevant;AntiRepublican;JustReporting;CantSay;JustReporting;AntiRepublican;JustReporting;AntiRepublican;NotRelevant		
parul	2016prespredic1	GenericPic	JustReporting	;JustReporting;AntiRepublican;JustReporting;JustReporting;AntiRepublican;AntiRepublican;AntiRepublican;CantSay;JustReporting;CantSay;AntiRepublican;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting		
parul	2017pjhgov	Male	ProRepublican	;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;JustReporting;JustReporting		
parul	20pc_mcnigget	reset	reset	;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	247fubar	Male	AntiDemocratic	;NotRelevant;ProRepublican;NotRelevant;ProRepublican;AntiDemocratic;CantSay;AntiDemocratic;NotRelevant;NotRelevant;AntiDemocratic;ProRepublican;AntiDemocratic;AntiDemocratic;NotRelevant;AntiRepublican;AntiDemocratic;AntiDemocratic;AntiRepublican;JustReporting		
parul	247fubar	Male	AntiDemocratic	;NotRelevant;JustReporting;NotRelevant;ProRepublican;AntiDemocratic;CantSay;AntiDemocratic;NotRelevant;NotRelevant;AntiDemocratic;ProRepublican;AntiDemocratic;CantSay;NotRelevant;ProRepublican;AntiDemocratic;AntiDemocratic;ProRepublican;NotRelevant		
parul	247_newz	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting		
parul	24AheadDotCom_	GenericPic	AntiDemocratic	;NotRelevant;AntiDemocratic;AntiDemocratic;AntiDemocratic;AntiDemocratic;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;ProRepublican;AntiDemocratic;NotRelevant;CantSay;JustReporting;NotRelevant;CantSay;ProRepublican;NotRelevant;NotRelevant		
parul	2bfor	GenericPic	ProRepublican	;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;JustReporting;ProRepublican;CantSay;AntiDemocratic;NotRelevant;NotRelevant;NotRelevant;NotRelevant;ProRepublican;CantSay;CantSay;ProRepublican;CantSay;ProRepublican		
parul	2bfor	GenericPic	ProRepublican	;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;CantSay;ProRepublican;NotJudged;AntiDemocratic;CantSay;NotRelevant;NotRelevant;NotRelevant;ProRepublican;AntiRepublican;ProRepublican;ProRepublican;ProRepublican;CantSay		
parul	2B_Painfree	FakePic	NotRelevant	;ProRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	2foodie	GenericPic	AntiRepublican	;CantSay;JustReporting;AntiRepublican;NotRelevant;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;CantSay;NotRelevant;NotRelevant;AntiRepublican;NotJudged;NotRelevant;ProDemocratic;ProDemocratic;ProDemocratic;ProDemocratic;JustReporting;AntiRepublican		
parul	2Graces	GenericPic	ProRepublican	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;ProRepublican;NotRelevant;CantSay;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican		
parul	2LoveNotH8	GenericPic	AntiRepublican	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;JustReporting;NotRelevant;JustReporting;NotRelevant;NotRelevant		
parul	2MuchDebt	GenericPic	AntiDemocratic	;AntiDemocratic;AntiDemocratic;AntiDemocratic;AntiDemocratic;NotRelevant;AntiDemocratic;CantSay;NotJudged;AntiDemocratic;AntiDemocratic;JustReporting;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic;NotRelevant;AntiDemocratic;AntiDemocratic;AntiDemocratic;NotRelevant		
parul	2timeslucky	Female	ProRepublican	;AntiDemocratic;ProRepublican;AntiDemocratic;NotRelevant;NotRelevant;AntiDemocratic;NotRelevant;ProRepublican;ProRepublican;ProRepublican;ProRepublican;NotRelevant;JustReporting;ProRepublican;JustReporting;ProRepublican;ProRepublican;JustReporting;JustReporting;AntiRepublican		
parul	2ward4ward	Female	ProRepublican	;ProRepublican;NotRelevant;ProRepublican;ProRepublican;ProRepublican;NotJudged;ProRepublican;JustReporting;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;AntiDemocratic;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican		
parul	2wheels4justice	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	315jcruz	Male	ProRepublican	;NotRelevant;NotRelevant;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;JustReporting;ProRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	321Chapp	GenericPic	ProRepublican	;ProRepublican;CantSay;NotRelevant;JustReporting;CantSay;ProRepublican;ProDemocratic;ProRepublican;NotJudged;ProRepublican;ProRepublican;ProRepublican;ProDemocratic;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican		
parul	3457ee2e7e6e43b	Female	ProRepublican	;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;CantSay;CantSay;NotRelevant;ProRepublican;CantSay;NotRelevant;NotRelevant;NotJudged;AntiDemocratic;JustReporting;AntiRepublican;AntiDemocratic;NotRelevant;ProRepublican		
Dipu Shaw	1Viperbabe	Female	ProRepublican	;ProRepublican;JustReporting;AntiDemocratic;AntiDemocratic;ProRepublican;AntiDemocratic;AntiDemocratic;AntiRepublican;NotRelevant;AntiDemocratic;CantSay;NotRelevant;JustReporting;CantSay;CantSay;JustReporting;JustReporting;JustReporting;JustReporting;CantSay		
Dipu Shaw	2016GOPClownCar	GenericPic	AntiRepublican	;CantSay;CantSay;AntiRepublican;AntiRepublican;JustReporting;ProDemocratic;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;JustReporting;JustReporting;AntiRepublican;JustReporting;JustReporting;JustReporting;AntiRepublican;JustReporting;CantSay;JustReporting		
Dipu Shaw	2016prespredic1	GenericPic	JustReporting	;JustReporting;AntiRepublican;JustReporting;JustReporting;JustReporting;CantSay;JustReporting;JustReporting;JustReporting;JustReporting;AntiRepublican;JustReporting;ProRepublican;JustReporting;ProRepublican;CantSay;JustReporting;JustReporting;AntiRepublican		
Dipu Shaw	2017pjhgov	Male	ProRepublican	;JustReporting;JustReporting;ProRepublican;JustReporting;ProRepublican;ProRepublican;CantSay;JustReporting;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;AntiRepublican;JustReporting;ProRepublican		
Dipu Shaw	20dmarx	Male	NotRelevant	;CantSay;CantSay;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant		
Dipu Shaw	20pc_mcnigget	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	3462727	GenericPic	ProRepublican	;JustReporting;JustReporting;ProRepublican;ProRepublican;JustReporting;JustReporting;ProRepublican;ProRepublican;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;NotRelevant;ProRepublican;ProRepublican		
Dipu Shaw	247fubar	Male	AntiDemocratic	;JustReporting;AntiDemocratic;CantSay;JustReporting;AntiDemocratic;CantSay;AntiDemocratic;JustReporting;JustReporting;AntiDemocratic;ProRepublican;AntiDemocratic;JustReporting;NotRelevant;ProRepublican;AntiDemocratic;AntiDemocratic;JustReporting;JustReporting		
parul	360WiseBMORE	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	360WisePhili	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	365conservative	Male	AntiDemocratic	;ProRepublican;ProRepublican;JustReporting;CantSay;AntiDemocratic;AntiDemocratic;JustReporting;ProRepublican;AntiDemocratic;ProRepublican;NotRelevant;NotRelevant;ProRepublican;NotRelevant;NotRelevant;NotRelevant;ProRepublican;AntiDemocratic;AntiDemocratic;AntiDemocratic		
parul	3annier	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	3B3navd13s	Female	JustReporting	;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	3rdrockhome	GenericPic	NotRelevant	;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;JustReporting		
parul	3sons4me2	Female	ProRepublican	;ProRepublican;CantSay;AntiDemocratic;JustReporting;JustReporting;JustReporting;ProRepublican;ProRepublican;ProRepublican;NotRelevant;NotRelevant;ProRepublican;ProRepublican;NotRelevant;NotRelevant;AntiDemocratic;CantSay;CantSay;ProRepublican		
parul	4030lisa	GenericPic	AntiRepublican	;AntiRepublican;NotRelevant;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;CantSay;AntiRepublican;AntiRepublican;NotRelevant;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican		
parul	412V70	GenericPic	AntiRepublican	;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;AntiRepublican;JustReporting;NotRelevant;AntiRepublican;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;AntiRepublican;NotRelevant;AntiRepublican;JustReporting;JustReporting		
parul	4Carson8	GenericPic	ProRepublican	;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;CantSay;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican		
parul	4christiannews	GenericPic	JustReporting	;ProRepublican;JustReporting;JustReporting;JustReporting;JustReporting;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting		
parul	4closureNation2	GenericPic	ProDemocratic	;NotRelevant;ProDemocratic;NotRelevant;ProDemocratic;ProDemocratic;ProDemocratic;NotRelevant;ProDemocratic;ProDemocratic;ProDemocratic;ProDemocratic;NotRelevant;NotRelevant;ProDemocratic;ProDemocratic;ProDemocratic;AntiRepublican;ProDemocratic;NotRelevant;JustReporting		
parul	4everMWP	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	4freedomamerica	GenericPic	ProRepublican	;AntiDemocratic;ProRepublican;AntiDemocratic;ProRepublican;JustReporting;CantSay;JustReporting;NotRelevant;JustReporting;ProRepublican;AntiRepublican;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;NotJudged;NotRelevant;ProRepublican		
parul	4JCandnotPC	GenericPic	CantSay	;ProRepublican;AntiDemocratic;ProRepublican;NotRelevant;JustReporting;JustReporting;NotRelevant;ProRepublican;ProRepublican;ProRepublican;NotRelevant;ProDemocratic;NotRelevant;ProRepublican;NotRelevant;NotRelevant;AntiDemocratic;AntiDemocratic;NotRelevant;NotRelevant		
parul	4LifeHopeJoy	Male	ProRepublican	;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;JustReporting;JustReporting;JustReporting;ProRepublican;ProRepublican;JustReporting;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican		
