"26"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"27"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"28"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"29"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"249"	"13"	""	""	""	""
"30"	"iwoZ i`\"V dk
;ksx"	"173"	"2091"	"136"	"1042"	"1204"	"112"	""	"40"	"34"	"57"	"41"	"59"	"249"	"158"	"5396"	""	""	""
"31"	"10"	"10"	"197"	"15"	"59"	"148"	"9"	""	"3"	"-"	"6"	"1"	"3"	"9"	"3"	"463"	""	""	""
"32"	"11"	"10"	"145"	"14"	"83"	"87"	"4"	""	"1"	"1"	"-"	"1"	"2"	"11"	"6"	"365"	""	""	""
"33"	"12"	"14"	"235"	"9"	"73"	"137"	"6"	""	"4"	"3"	"9"	"2"	"6"	"38"	"26"	"562"	""	""	""
"34"	"13"	"13"	"79"	"9"	"175"	"237"	"8"	""	"8"	"5"	"5"	"4"	"7"	"22"	"15"	"587"	""	""	""
"35"	"14"	"9"	"110"	"4"	"77"	"105"	"5"	""	"-"	"-"	"4"	"2"	"2"	"15"	"7"	"340"	""	""	""
"36"	"15"	"11"	"330"	"8"	"98"	"167"	"6"	""	"3"	"7"	"3"	"2"	"4"	"33"	"10"	"682"	""	""	""
"37"	"16"	"14"	"282"	"11"	"172"	"146"	"8"	""	"1"	"-"	"1"	"2"	"1"	"31"	"4"	"673"	""	""	""
"38"	"17"	"7"	"227"	"13"	"112"	"138"	"8"	""	"3"	"7"	"5"	"10"	"6"	"47"	"9"	"592"	""	""	""
"39"	"18"	"9"	"235"	"9"	"122"	"56"	"5"	""	"-"	"-"	"3"	"1"	"4"	"20"	"5"	"469"	""	""	""
"40"	"19"	"27"	"130"	"15"	"40"	"110"	"6"	""	"4"	"5"	"5"	"4"	"5"	"35"	"23"	"409"	""	""	""
"41"	"20"	"6"	"8"	"4"	"115"	"69"	"2"	""	"1"	"1"	"-"	"-"	"-"	"1"	"2"	"209"	""	""	""
"42"	"21"	"9"	"172"	"8"	"174"	"283"	"7"	""	"3"	"6"	"8"	"6"	"8"	"28"	"18"	"730"	""	""	""
"43"	"21A"	"5"	"54"	"2"	"27"	"101"	"6"	""	"3"	"3"	"4"	"4"	"12"	"28"	"11"	"260"	""	""	""
"44"	"22"	"4"	"245"	"15"	"45"	"100"	"5"	""	"2"	"1"	"1"	"1"	"1"	"17"	"16"	"453"	""	""	""
"45"	";ksx %&"	"321"	"4540"	"272"	"2414"	"3088"	"197"	""	"76"	"73"	"111"	"81"	"120"	"584"	"313"	"12190"	""	""	""
"46"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"47"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"48"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"49"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"50"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"51"	"iwoZ i`\"V dk
;ksx"	"321"	"4540"	"272"	"2414"	"3088"	"197"	""	"76"	"73"	"111"	"81"	"120"	"584"	"313"	"12190"	""	""	""
"52"	"23"	"8"	"108"	"13"	"117"	"336"	"10"	""	"10"	"3"	"5"	"14"	"10"	"31"	"13"	"678"	""	""	""
"53"	"24"	"2"	"20"	"1"	"49"	"88"	"9"	""	"2"	"3"	"4"	"0"	"4"	"6"	"6"	"194"	""	""	""
"54"	"25"	"20"	"201"	"15"	"113"	"185"	"2"	""	"4"	"5"	"5"	"2"	"1"	"17"	"9"	"579"	""	""	""
"55"	"26"	"6"	"94"	"3"	"88"	"86"	"2"	""	"6"	"1"	"4"	"4"	"2"	"21"	"18"	"335"	""	""	""
"56"	"27"	"12"	"115"	"5"	"29"	"352"	"14"	""	"9"	"8"	"9"	"4"	"11"	"32"	"28"	"628"	""	""	""
"57"	"27A"	"4"	"69"	"3"	"3"	"43"	"3"	""	"0"	"0"	"2"	"1"	"0"	"7"	"4"	"139"	""	""	""
"58"	"28"	"14"	"186"	"5"	"92"	"241"	"14"	""	"10"	"4"	"10"	"5"	"7"	"29"	"26"	"643"	""	""	""
"59"	"29"	"7"	"220"	"6"	"205"	"162"	"10"	""	"9"	"5"	"13"	"7"	"7"	"38"	"19"	"708"	""	""	""
"60"	"30"	"13"	"262"	"10"	"90"	"146"	"6"	""	"7"	"3"	"5"	"4"	"7"	"46"	"12"	"611"	""	""	""
"61"	"31"	"13"	"65"	"7"	"113"	"468"	"10"	""	"3"	"6"	"11"	"2"	"2"	"8"	"12"	"720"	""	""	""
"62"	"32"	"1"	"37"	"3"	"264"	"286"	"8"	""	"3"	"5"	"6"	"2"	"3"	"8"	"9"	"635"	""	""	""
"63"	"33"	"53"	"25"	"11"	"184"	"375"	"26"	""	"6"	"5"	"21"	"6"	"10"	"23"	"20"	"765"	""	""	""
"64"	"34"	"2"	"18"	"3"	"42"	"680"	"10"	""	"5"	"3"	"7"	"1"	"3"	"9"	"4"	"787"	""	""	""
"65"	"35"	"13"	"217"	"12"	"64"	"100"	"4"	""	"2"	"3"	"2"	"0"	"6"	"14"	"3"	"440"	""	""	""
"66"	";ksx %&"	"489"	"6177"	"369"	"3867"	"6636"	"325"	""	"152"	"127"	"215"	"133"	"193"	"873"	"496"	"20052"	""	""	""
"67"	"31&njkSyh fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"68"	"Hkkx&1                     &                  fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"69"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"70"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"71"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"72"	"iwoZ i`\"V dk
;ksx"	"489"	"6177"	"369"	"3867"	"6636"	"325"	""	"152"	"127"	"215"	"133"	"193"	"873"	"496"	"20052"	""	""	""
"73"	"35A"	"18"	"62"	"1"	"67"	"147"	"8"	""	"1"	"2"	"3"	"0"	"1"	"11"	"8"	"329"	""	""	""
"74"	"36"	"4"	"136"	"16"	"57"	"112"	"3"	""	"1"	"1"	"3"	"1"	"6"	"19"	"9"	"368"	""	""	""
"75"	"37"	"9"	"57"	"4"	"51"	"143"	"3"	""	"3"	"2"	"7"	"2"	"5"	"11"	"15"	"312"	""	""	""
"76"	"38"	"14"	"215"	"14"	"113"	"105"	"10"	""	"3"	"0"	"7"	"5"	"11"	"40"	"33"	"570"	""	""	""
"77"	"39"	"23"	"296"	"15"	"105"	"157"	"11"	""	"5"	"4"	"16"	"6"	"10"	"40"	"11"	"699"	""	""	""
"78"	"40"	"8"	"117"	"7"	"49"	"83"	"7"	""	"6"	"0"	"5"	"1"	"4"	"23"	"8"	"318"	""	""	""
"79"	"41"	"25"	"150"	"10"	"55"	"63"	"9"	""	"6"	"2"	"4"	"4"	"3"	"14"	"8"	"353"	""	""	""
"80"	"41A"	"6"	"72"	"11"	"118"	"106"	"4"	""	"4"	"2"	"3"	"1"	"1"	"9"	"4"	"341"	""	""	""
"81"	"42"	"9"	"161"	"6"	"109"	"135"	"2"	""	"3"	"1"	"1"	"1"	"1"	"20"	"7"	"456"	""	""	""
"82"	"43"	"3"	"48"	"4"	"205"	"43"	"4"	""	"0"	"0"	"2"	"2"	"2"	"1"	"4"	"318"	""	""	""
"83"	"44"	"10"	"251"	"9"	"112"	"160"	"9"	""	"1"	"2"	"4"	"4"	"6"	"28"	"11"	"607"	""	""	""
"84"	"45"	"23"	"192"	"9"	"116"	"101"	"3"	""	"4"	"2"	"1"	"0"	"4"	"10"	"4"	"469"	""	""	""
"85"	"46"	"9"	"53"	"8"	"79"	"182"	"9"	""	"3"	"6"	"3"	"6"	"3"	"7"	"3"	"371"	""	""	""
"86"	"47"	"24"	"192"	"20"	"100"	"90"	"15"	""	"2"	"1"	"10"	"5"	"7"	"28"	"11"	"505"	""	""	""
"87"	";ksx %&"	"674"	"8179"	"503"	"5203"	"8263"	"422"	""	"194"	"152"	"284"	"171"	"257"	"1134"	"632"	"26068"	""	""	""
"88"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"89"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"90"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"91"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"92"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"93"	"iwoZ i`\"V dk
;ksx"	"674"	"8179"	"503"	"5203"	"8263"	"422"	""	"194"	"152"	"284"	"171"	"257"	"1134"	"632"	"26068"	""	""	""
"94"	"48"	"19"	"197"	"10"	"23"	"182"	"11"	""	"0"	"4"	"7"	"2"	"1"	"20"	"1"	"477"	""	""	""
"95"	"49"	"20"	"224"	"19"	"64"	"125"	"11"	""	"2"	"10"	"8"	"5"	"15"	"51"	"14"	"568"	""	""	""
"96"	"50"	"9"	"279"	"14"	"89"	"51"	"4"	""	"4"	"4"	"2"	"7"	"10"	"56"	"48"	"577"	""	""	""
"97"	"50A"	"0"	"28"	"4"	"32"	"14"	"0"	""	"0"	"0"	"0"	"2"	"2"	"3"	"4"	"89"	""	""	""
"98"	"51"	"28"	"194"	"9"	"31"	"86"	"3"	""	"0"	"1"	"3"	"1"	"1"	"27"	"11"	"395"	""	""	""
"99"	"52"	"1"	"48"	"6"	"79"	"156"	"9"	""	"1"	"6"	"6"	"3"	"6"	"11"	"7"	"339"	""	""	""
"100"	"53"	"7"	"127"	"16"	"65"	"78"	"4"	""	"0"	"2"	"2"	"1"	"2"	"18"	"8"	"330"	""	""	""
"101"	"53A"	"8"	"106"	"12"	"35"	"114"	"6"	""	"3"	"5"	"11"	"6"	"5"	"37"	"27"	"375"	""	""	""
"102"	"54"	"12"	"255"	"9"	"8"	"112"	"5"	""	"5"	"2"	"5"	"2"	"4"	"36"	"24"	"479"	""	""	""
"103"	"55"	"12"	"201"	"11"	"101"	"109"	"5"	""	"2"	"2"	"3"	"0"	"3"	"26"	"11"	"486"	""	""	""
"104"	"56"	"20"	"231"	"6"	"87"	"76"	"5"	""	"3"	"3"	"5"	"5"	"6"	"30"	"27"	"504"	""	""	""
"105"	"57"	"13"	"258"	"30"	"21"	"166"	"7"	""	"11"	"4"	"14"	"9"	"20"	"52"	"21"	"626"	""	""	""
"106"	"58"	"6"	"204"	"14"	"154"	"51"	"7"	""	"1"	"3"	"1"	"7"	"8"	"41"	"42"	"539"	""	""	""
"107"	"58A"	"7"	"95"	"6"	"19"	"60"	"1"	""	"0"	"1"	"3"	"2"	"2"	"24"	"7"	"227"	""	""	""
"108"	";ksx %&"	"836"	"10626"	"669"	"6011"	"9643"	"500"	""	"226"	"199"	"354"	"223"	"342"	"1566"	"884"	"32079"	""	""	""
"109"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"110"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"111"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"112"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"113"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"114"	"iwoZ i`\"V dk
;ksx"	"836"	"10626"	"669"	"6011"	"9643"	"500"	""	"226"	"199"	"354"	"223"	"342"	"1566"	"884"	"32079"	""	""	""
"115"	"59"	"13"	"125"	"15"	"185"	"70"	"11"	""	"4"	"11"	"5"	"14"	"18"	"43"	"37"	"551"	""	""	""
"116"	"60"	"23"	"77"	"30"	"155"	"130"	"21"	""	"12"	"11"	"22"	"16"	"23"	"47"	"59"	"626"	""	""	""
"117"	"61"	"10"	"97"	"12"	"64"	"81"	"5"	""	"6"	"1"	"2"	"2"	"3"	"19"	"7"	"309"	""	""	""
"118"	"61A"	"9"	"116"	"33"	"35"	"86"	"5"	""	"2"	"3"	"5"	"7"	"7"	"13"	"13"	"334"	""	""	""
"119"	"62"	"7"	"32"	"11"	"29"	"229"	"9"	""	"81"	"8"	"6"	"2"	"2"	"8"	"19"	"438"	""	""	""
"120"	"63"	"8"	"216"	"54"	"71"	"123"	"6"	""	"15"	"0"	"5"	"4"	"8"	"23"	"14"	"552"	""	""	""
"121"	"64"	"14"	"167"	"20"	"52"	"112"	"4"	""	"7"	"6"	"6"	"5"	"9"	"23"	"6"	"431"	""	""	""
"122"	"65"	"24"	"339"	"9"	"72"	"87"	"5"	""	"8"	"3"	"5"	"11"	"8"	"44"	"28"	"643"	""	""	""
"123"	"66"	"5"	"122"	"7"	"80"	"112"	"7"	""	"2"	"1"	"4"	"3"	"5"	"31"	"14"	"393"	""	""	""
"124"	"67"	"3"	"70"	"5"	"175"	"12"	"1"	""	"3"	"2"	"0"	"4"	"0"	"12"	"7"	"294"	""	""	""
"125"	"68"	"2"	"265"	"6"	"66"	"53"	"0"	""	"3"	"1"	"1"	"3"	"0"	"26"	"3"	"435"	""	""	""
"126"	"69"	"9"	"142"	"7"	"243"	"68"	"4"	""	"4"	"3"	"2"	"1"	"3"	"19"	"9"	"514"	""	""	""
"127"	"70"	"20"	"224"	"11"	"82"	"248"	"4"	""	"2"	"4"	"4"	"4"	"2"	"32"	"8"	"645"	""	""	""
"128"	"71"	"6"	"135"	"4"	"85"	"137"	"4"	""	"4"	"1"	"3"	"3"	"4"	"20"	"17"	"423"	""	""	""
"129"	";ksx %&"	"989"	"12753"	"893"	"7405"	"11191"	"586"	""	"379"	"254"	"424"	"302"	"434"	"1926"	"1125"	"38667"	""	""	""
"130"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"131"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"132"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"133"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"134"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"135"	"iwoZ i`\"V dk
;ksx"	"989"	"12753"	"893"	"7405"	"11191"	"586"	""	"379"	"254"	"424"	"302"	"434"	"1926"	"1125"	"38661"	""	""	""
"136"	"71A"	"10"	"198"	"15"	"48"	"69"	"6"	""	"3"	"2"	"2"	"1"	"6"	"17"	"3"	"380"	""	""	""
"137"	"72"	"21"	"158"	"15"	"169"	"94"	"8"	""	"3"	"3"	"8"	"7"	"5"	"27"	"12"	"530"	""	""	""
"138"	"72A"	"1"	"130"	"2"	"10"	"15"	"2"	""	"0"	"2"	"0"	"0"	"1"	"6"	"1"	"170"	""	""	""
"139"	"73"	"16"	"189"	"13"	"124"	"72"	"2"	""	"2"	"1"	"4"	"5"	"2"	"16"	"12"	"458"	""	""	""
"140"	"74"	"9"	"203"	"8"	"41"	"56"	"2"	""	"4"	"0"	"0"	"1"	"6"	"32"	"11"	"373"	""	""	""
"141"	"75"	"12"	"195"	"9"	"63"	"55"	"7"	""	"3"	"0"	"3"	"5"	"4"	"28"	"27"	"411"	""	""	""
"142"	"76"	"3"	"95"	"4"	"194"	"57"	"5"	""	"4"	"2"	"2"	"1"	"1"	"0"	"5"	"373"	""	""	""
"143"	"77"	"21"	"321"	"16"	"41"	"132"	"13"	""	"6"	"7"	"3"	"7"	"3"	"14"	"20"	"604"	""	""	""
"144"	"78"	"14"	"288"	"9"	"103"	"37"	"10"	""	"3"	"0"	"3"	"5"	"10"	"31"	"41"	"554"	""	""	""
"145"	"79"	"21"	"32"	"8"	"68"	"175"	"9"	""	"11"	"4"	"3"	"7"	"2"	"14"	"25"	"379"	""	""	""
"146"	"80"	"13"	"177"	"15"	"158"	"63"	"20"	""	"2"	"6"	"3"	"3"	"6"	"31"	"16"	"513"	""	""	""
"147"	"81"	"10"	"141"	"9"	"11"	"46"	"1"	""	"2"	"3"	"2"	"3"	"6"	"21"	"25"	"280"	""	""	""
"148"	"82"	"11"	"52"	"4"	"111"	"60"	"4"	""	"4"	"6"	"4"	"8"	"6"	"30"	"49"	"349"	""	""	""
"149"	"83"	"7"	"53"	"12"	"100"	"25"	"3"	""	"2"	"5"	"3"	"9"	"7"	"24"	"34"	"284"	""	""	""
"150"	";ksx %&"	"1158"	"14985"	"1032"	"8646"	"12147"	"678"	""	"428"	"295"	"464"	"364"	"499"	"2217"	"1406"	"44319"	""	""	""
"151"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"152"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"153"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"154"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"155"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"156"	"iwoZ i`\"V dk
;ksx"	"1158"	"14985"	"1032"	"8646"	"12147"	"678"	""	"428"	"295"	"464"	"364"	"499"	"2217"	"1406"	"44319"	""	""	""
"157"	"84"	"6"	"23"	"3"	"40"	"36"	"5"	""	"7"	"5"	"2"	"4"	"15"	"22"	"46"	"214"	""	""	""
"158"	"85"	"15"	"279"	"11"	"50"	"78"	"4"	""	"1"	"2"	"4"	"5"	"2"	"33"	"144"	"728"	""	""	""
"159"	"86"	"19"	"114"	"22"	"73"	"285"	"6"	""	"4"	"6"	"7"	"6"	"5"	"21"	"10"	"578"	""	""	""
"160"	"87"	"15"	"146"	"5"	"89"	"173"	"18"	""	"5"	"1"	"0"	"1"	"3"	"24"	"13"	"493"	""	""	""
"161"	"87A"	"10"	"126"	"6"	"24"	"108"	"9"	""	"2"	"1"	"4"	"2"	"2"	"11"	"11"	"316"	""	""	""
"162"	"88"	"6"	"66"	"2"	"143"	"176"	"15"	""	"5"	"2"	"7"	"1"	"4"	"17"	"12"	"456"	""	""	""
