"49"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"50"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"51"	"iwoZ I`\"V dk ;ksx"	"403"	"4209"	"426"	"7279"	"274"	"122"	"201"	"286"	"187"	"383"	"13770"	""	""	""
"52"	"26              14"	""	"272"	"5"	"300"	"7"	"4"	"2"	"5"	"4"	"8"	"621"	""	""	""
"53"	"26A"	"11"	"59"	"4"	"100"	"1"	"0"	"2"	"6"	"6"	"13"	"202"	""	""	""
"54"	"27"	"7"	"99"	"8"	"306"	"0"	"0"	"0"	"0"	"0"	"1"	"421"	""	""	""
"55"	"28"	"21"	"203"	"30"	"305"	"19"	"6"	"19"	"21"	"14"	"29"	"667"	""	""	""
"56"	"29"	"6"	"77"	"1"	"357"	"5"	"1"	"3"	"5"	"0"	"3"	"458"	""	""	""
"57"	"30"	"13"	"77"	"24"	"367"	"7"	"9"	"8"	"11"	"6"	"23"	"545"	""	""	""
"58"	"31"	"23"	"140"	"15"	"344"	"12"	"4"	"10"	"10"	"3"	"18"	"579"	""	""	""
"59"	"32"	"27"	"189"	"13"	"337"	"10"	"5"	"6"	"7"	"7"	"4"	"605"	""	""	""
"60"	"33"	"8"	"77"	"3"	"238"	"7"	"1"	"2"	"2"	"1"	"4"	"343"	""	""	""
"61"	"34"	"8"	"193"	"8"	"243"	"7"	"2"	"2"	"5"	"2"	"5"	"475"	""	""	""
"62"	"35"	"15"	"224"	"19"	"305"	"3"	"5"	"2"	"6"	"3"	"6"	"588"	""	""	""
"63"	"36"	"17"	"161"	"21"	"212"	"5"	"4"	"7"	"7"	"3"	"9"	"446"	""	""	""
"64"	"37"	"16"	"257"	"33"	"209"	"10"	"1"	"14"	"11"	"15"	"35"	"601"	""	""	""
"65"	"38"	"14"	"175"	"44"	"131"	"6"	"5"	"4"	"11"	"11"	"12"	"413"	""	""	""
"66"	";ksx %&"	"603"	"6412"	"654"	"11033"	"373"	"169"	"282"	"393"	"262"	"553"	"20734"	""	""	""
"67"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"68"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"69"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"70"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"71"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"72"	"iwoZ I`\"V dk ;ksx"	"603"	"6412"	"654"	"11033"	"373"	"169"	"282"	"393"	"262"	"553"	"20734"	""	""	""
"73"	"39"	"14"	"108"	"13"	"503"	"11"	"7"	"14"	"17"	"8"	"15"	"710"	""	""	""
"74"	"40"	"3"	"22"	"1"	"495"	"4"	"1"	"1"	"2"	"5"	"2"	"536"	""	""	""
"75"	"41"	"3"	"68"	"10"	"345"	"6"	"5"	"0"	"4"	"2"	"1"	"444"	""	""	""
"76"	"42"	"16"	"31"	"23"	"269"	"11"	"5"	"7"	"17"	"6"	"13"	"398"	""	""	""
"77"	"43"	"5"	"59"	"6"	"392"	"5"	"0"	"1"	"1"	"1"	"0"	"470"	""	""	""
"78"	"43A"	"2"	"32"	"2"	"222"	"8"	"1"	"1"	"3"	"1"	"3"	"275"	""	""	""
"79"	"44"	"17"	"112"	"18"	"308"	"12"	"3"	"9"	"12"	"6"	"17"	"514"	""	""	""
"80"	"45"	"21"	"35"	"6"	"303"	"12"	"10"	"10"	"7"	"2"	"19"	"425"	""	""	""
"81"	"46"	"13"	"86"	"7"	"303"	"6"	"1"	"8"	"5"	"8"	"10"	"447"	""	""	""
"82"	"47"	"5"	"63"	"2"	"441"	"8"	"0"	"5"	"5"	"1"	"4"	"534"	""	""	""
"83"	"48"	"25"	"159"	"22"	"204"	"8"	"3"	"7"	"1"	"6"	"11"	"446"	""	""	""
"84"	"49"	"19"	"81"	"47"	"259"	"6"	"5"	"7"	"11"	"10"	"19"	"464"	""	""	""
"85"	"50"	"11"	"191"	"23"	"103"	"8"	"2"	"6"	"9"	"17"	"28"	"398"	""	""	""
"86"	"51"	"14"	"117"	"9"	"330"	"11"	"6"	"15"	"15"	"15"	"22"	"554"	""	""	""
"87"	";ksx %&"	"771"	"7576"	"843"	"15510"	"489"	"218"	"373"	"502"	"350"	"717"	"27349"	""	""	""
"88"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"89"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"90"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"91"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"92"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"93"	"iwoZ I`\"V dk ;ksx"	"771"	"7576"	"843"	"15510"	"489"	"218"	"373"	"502"	"350"	"717"	"27349"	""	""	""
"94"	"52"	"13"	"81"	"22"	"292"	"8"	"2"	"11"	"4"	"5"	"6"	"444"	""	""	""
"95"	"53"	"19"	"158"	"12"	"355"	"5"	"1"	"5"	"3"	"5"	"1"	"564"	""	""	""
"96"	"54"	"11"	"198"	"11"	"290"	"5"	"3"	"11"	"9"	"7"	"16"	"561"	""	""	""
"97"	"55"	"37"	"356"	"25"	"197"	"5"	"4"	"4"	"6"	"3"	"11"	"648"	""	""	""
"98"	"56"	"40"	"170"	"8"	"154"	"9"	"1"	"1"	"2"	"7"	"15"	"407"	""	""	""
"99"	"56A"	"7"	"64"	"5"	"138"	"1"	"1"	"5"	"7"	"1"	"4"	"233"	""	""	""
"100"	"57"	"34"	"152"	"28"	"385"	"9"	"4"	"14"	"18"	"10"	"20"	"674"	""	""	""
"101"	"58"	"13"	"59"	"21"	"490"	"15"	"10"	"13"	"13"	"5"	"15"	"654"	""	""	""
"102"	"59"	"16"	"48"	"8"	"610"	"14"	"8"	"6"	"12"	"5"	"23"	"750"	""	""	""
"103"	"60"	"10"	"234"	"18"	"395"	"9"	"3"	"12"	"14"	"8"	"29"	"732"	""	""	""
"104"	"61"	"10"	"67"	"7"	"438"	"17"	"4"	"1"	"11"	"4"	"14"	"573"	""	""	""
"105"	"62"	"8"	"191"	"7"	"131"	"3"	"2"	"6"	"2"	"5"	"11"	"366"	""	""	""
"106"	"63"	"5"	"33"	"5"	"392"	"5"	"1"	"5"	"4"	"2"	"7"	"459"	""	""	""
"107"	"63A"	"7"	"10"	"3"	"215"	"4"	"3"	"0"	"3"	"0"	"6"	"251"	""	""	""
"108"	";ksx %&"	"1001"	"9397"	"1023"	"19992"	"598"	"265"	"467"	"610"	"417"	"895"	"34665"	""	""	""
"109"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"110"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"111"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"112"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"113"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"114"	"iwoZ I`\"V dk ;ksx"	"1001"	"9397"	"1023"	"19992"	"598"	"265"	"467"	"610"	"417"	"895"	"34665"	""	""	""
"115"	"64"	"14"	"253"	"26"	"334"	"11"	"11"	"10"	"15"	"12"	"23"	"709"	""	""	""
"116"	"65"	"21"	"158"	"14"	"215"	"7"	"8"	"10"	"8"	"6"	"39"	"486"	""	""	""
"117"	"66"	"11"	"54"	"5"	"359"	"2"	"3"	"3"	"6"	"2"	"4"	"449"	""	""	""
"118"	"67"	"29"	"58"	"12"	"366"	"10"	"5"	"10"	"21"	"15"	"32"	"558"	""	""	""
"119"	"68"	"8"	"60"	"10"	"391"	"7"	"7"	"16"	"8"	"5"	"5"	"517"	""	""	""
"120"	"69"	"25"	"129"	"20"	"283"	"6"	"1"	"8"	"7"	"5"	"4"	"488"	""	""	""
"121"	"70"	"22"	"84"	"9"	"239"	"6"	"3"	"8"	"8"	"6"	"22"	"407"	""	""	""
"122"	"71"	"8"	"99"	"8"	"349"	"7"	"4"	"7"	"11"	"5"	"8"	"506"	""	""	""
"123"	"71A"	"13"	"66"	"9"	"205"	"7"	"3"	"3"	"10"	"3"	"8"	"327"	""	""	""
"124"	"72"	"20"	"120"	"21"	"269"	"11"	"4"	"14"	"8"	"6"	"4"	"477"	""	""	""
"125"	"73"	"24"	"108"	"20"	"362"	"23"	"15"	"21"	"28"	"23"	"36"	"660"	""	""	""
"126"	"74"	"11"	"121"	"10"	"346"	"7"	"3"	"7"	"8"	"4"	"26"	"543"	""	""	""
"127"	"75"	"4"	"256"	"12"	"7"	"0"	"0"	"2"	"1"	"2"	"2"	"286"	""	""	""
"128"	"75A"	"10"	"365"	"12"	"3"	"2"	"3"	"1"	"1"	"7"	"10"	"414"	""	""	""
"129"	";ksx %&"	"1221"	"11328"	"1211"	"23720"	"704"	"335"	"587"	"750"	"518"	"1118"	"41492"	""	""	""
"130"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"131"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"132"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"133"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"134"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"135"	"iwoZ I`\"V dk ;ksx"	"1221"	"11328"	"1211"	"23720"	"704"	"335"	"587"	"750"	"518"	"1118"	"41492"	""	""	""
"136"	"76"	"15"	"197"	"12"	"139"	"6"	"1"	"3"	"1"	"5"	"9"	"388"	""	""	""
"137"	"76A"	"12"	"163"	"8"	"46"	"2"	"1"	"1"	"1"	"4"	"0"	"238"	""	""	""
"138"	"77"	"11"	"91"	"13"	"227"	"12"	"2"	"8"	"7"	"4"	"5"	"380"	""	""	""
"139"	"78"	"31"	"202"	"38"	"193"	"10"	"11"	"15"	"28"	"28"	"39"	"595"	""	""	""
"140"	"79"	"20"	"94"	"11"	"512"	"19"	"6"	"8"	"6"	"4"	"11"	"691"	""	""	""
"141"	"80"	"21"	"28"	"11"	"329"	"13"	"3"	"17"	"17"	"7"	"14"	"460"	""	""	""
"142"	"81"	"18"	"106"	"31"	"418"	"5"	"3"	"4"	"11"	"8"	"2"	"606"	""	""	""
"143"	"82"	"8"	"69"	"8"	"261"	"6"	"5"	"18"	"17"	"11"	"19"	"422"	""	""	""
"144"	"83"	"16"	"90"	"16"	"356"	"5"	"3"	"3"	"10"	"20"	"26"	"545"	""	""	""
"145"	"84"	"16"	"203"	"39"	"286"	"9"	"4"	"5"	"6"	"5"	"4"	"577"	""	""	""
"146"	"84A"	"14"	"105"	"17"	"71"	"7"	"1"	"2"	"1"	"0"	"2"	"220"	""	""	""
"147"	"85"	"7"	"20"	"2"	"216"	"8"	"0"	"4"	"5"	"1"	"3"	"266"	""	""	""
"148"	"85A"	"8"	"26"	"10"	"222"	"7"	"1"	"11"	"8"	"6"	"9"	"308"	""	""	""
"149"	"86"	"26"	"122"	"18"	"312"	"8"	"4"	"14"	"14"	"4"	"8"	"530"	""	""	""
"150"	";ksx %&"	"1444"	"12844"	"1445"	"27308"	"821"	"380"	"700"	"882"	"625"	"1269"	"47718"	""	""	""
"151"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"152"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"153"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"154"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"155"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"156"	"iwoZ I`\"V dk ;ksx"	"1444"	"12844"	"1445"	"27308"	"821"	"380"	"700"	"882"	"625"	"1269"	"47718"	""	""	""
"157"	"86A"	"4"	"15"	"8"	"203"	"5"	"1"	"11"	"7"	"2"	"7"	"263"	""	""	""
"158"	"87"	"9"	"146"	"13"	"458"	"5"	"1"	"5"	"6"	"13"	"6"	"662"	""	""	""
"159"	"88"	"18"	"174"	"10"	"267"	"16"	"10"	"13"	"14"	"16"	"21"	"559"	""	""	""
"160"	"88A"	"8"	"27"	"5"	"198"	"6"	"3"	"9"	"7"	"3"	"14"	"280"	""	""	""
"161"	"89"	"13"	"155"	"17"	"124"	"5"	"2"	"1"	"5"	"6"	"14"	"342"	""	""	""
"162"	"90"	"5"	"530"	"18"	"60"	"2"	"0"	"0"	"4"	"7"	"4"	"630"	""	""	""
"163"	"91"	"10"	"266"	"9"	"210"	"4"	"2"	"5"	"11"	"2"	"7"	"526"	""	""	""
"164"	"92"	"23"	"81"	"29"	"322"	"14"	"2"	"2"	"6"	"1"	"5"	"485"	""	""	""
"165"	"93"	"26"	"154"	"15"	"220"	"13"	"6"	"10"	"10"	"9"	"32"	"495"	""	""	""
"166"	"94"	"29"	"115"	"9"	"237"	"14"	"4"	"1"	"6"	"6"	"9"	"430"	""	""	""
"167"	"94A"	"5"	"22"	"6"	"104"	"8"	"2"	"7"	"8"	"4"	"5"	"171"	""	""	""
"168"	"95"	"2"	"65"	"4"	"111"	"3"	"0"	"0"	"1"	"2"	"4"	"192"	""	""	""
"169"	"96"	"6"	"29"	"3"	"194"	"8"	"2"	"4"	"8"	"2"	"10"	"266"	""	""	""
"170"	"97"	"16"	"142"	"19"	"246"	"10"	"5"	"5"	"2"	"4"	"2"	"451"	""	""	""
"171"	";ksx %&"	"1618"	"14765"	"1610"	"30262"	"934"	"420"	"773"	"977"	"702"	"1409"	"53470"	""	""	""
"172"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"173"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"174"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"175"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"176"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"177"	"iwoZ I`\"V dk ;ksx"	"1618"	"14765"	"1610"	"30262"	"934"	"420"	"773"	"977"	"702"	"1409"	"53470"	""	""	""
"178"	"97A"	"8"	"81"	"6"	"169"	"4"	"2"	"4"	"6"	"0"	"6"	"286"	""	""	""
"179"	"98"	"9"	"263"	"12"	"209"	"8"	"5"	"7"	"6"	"6"	"13"	"538"	""	""	""
"180"	"99"	"4"	"48"	"3"	"188"	"3"	"0"	"0"	"6"	"0"	"0"	"252"	""	""	""
"181"	"100"	"35"	"87"	"18"	"496"	"20"	"2"	"7"	"7"	"4"	"7"	"683"	""	""	""
"182"	"101"	"13"	"94"	"31"	"371"	"8"	"2"	"6"	"6"	"3"	"3"	"537"	""	""	""
"183"	"102"	"29"	"84"	"31"	"287"	"24"	"4"	"4"	"11"	"11"	"9"	"494"	""	""	""
"184"	"103"	"7"	"40"	"8"	"237"	"5"	"0"	"10"	"19"	"7"	"42"	"375"	""	""	""
"185"	"103A"	"16"	"63"	"17"	"207"	"7"	"3"	"6"	"17"	"14"	"21"	"371"	""	""	""
"186"	"104"	"4"	"136"	"10"	"128"	"2"	"2"	"5"	"13"	"5"	"14"	"319"	""	""	""
"187"	"105"	"28"	"324"	"30"	"129"	"7"	"8"	"10"	"12"	"12"	"33"	"593"	""	""	""
"188"	"106"	"5"	"198"	"6"	"224"	"7"	"0"	"1"	"6"	"1"	"6"	"454"	""	""	""
"189"	"107"	"29"	"353"	"57"	"237"	"8"	"10"	"9"	"10"	"9"	"4"	"726"	""	""	""
"190"	"108"	"25"	"189"	"49"	"200"	"10"	"3"	"3"	"17"	"7"	"11"	"514"	""	""	""
"191"	"109"	"35"	"198"	"12"	"287"	"7"	"5"	"7"	"13"	"10"	"19"	"593"	""	""	""
"192"	";ksx %&"	"1865"	"16923"	"1900"	"33631"	"1054"	"466"	"852"	"1126"	"791"	"1597"	"60205"	""	""	""
"193"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"194"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"195"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
