"18"	"8"	"255"	"23"	"183"	"15"	"24"	"15"	"4"	"5"	"9"	"29"	"562"	""	""	""
"19"	"9"	"162"	"14"	"203"	"5"	"3"	"3"	"1"	"4"	"5"	"7"	"407"	""	""	""
"20"	"10"	"331"	"32"	"219"	"17"	"10"	"5"	"4"	"6"	"6"	"18"	"648"	""	""	""
"21"	"11"	"326"	"14"	"239"	"6"	"6"	"4"	"2"	"1"	"4"	"11"	"613"	""	""	""
"22"	"12"	"326"	"31"	"215"	"9"	"24"	"7"	"0"	"8"	"14"	"19"	"653"	""	""	""
"23"	"13"	"69"	"3"	"82"	"2"	"66"	"1"	"0"	"1"	"3"	"7"	"234"	""	""	""
"24"	";ksx%&"	"3002"	"252"	"2840"	"147"	"318"	"79"	"47"	"96"	"93"	"202"	"7076"	"0"	"0"	"0"
"25"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"26"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"27"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"28"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"29"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"30"	"iwoZ i`\"V dk
;ksx"	"3002"	"252"	"2840"	"147"	"318"	"79"	"47"	"96"	"93"	"202"	"7076"	""	"0"	"0"
"31"	"14"	"172"	"17"	"158"	"8"	"38"	"5"	"3"	"2"	"9"	"8"	"420"	""	""	""
"32"	"15"	"197"	"6"	"252"	"8"	"2"	"10"	"2"	"3"	"1"	"7"	"488"	""	""	""
"33"	"16"	"277"	"20"	"188"	"6"	"27"	"2"	"0"	"0"	"7"	"3"	"530"	""	""	""
"34"	"17"	"281"	"7"	"158"	"3"	"20"	"3"	"2"	"4"	"7"	"18"	"503"	""	""	""
"35"	"18"	"253"	"13"	"147"	"7"	"23"	"0"	"1"	"2"	"2"	"9"	"457"	""	""	""
"36"	"19"	"171"	"16"	"249"	"13"	"35"	"11"	"8"	"16"	"13"	"28"	"560"	""	""	""
"37"	"20"	"201"	"20"	"372"	"13"	"13"	"3"	"1"	"6"	"3"	"10"	"642"	""	""	""
"38"	"21"	"227"	"12"	"191"	"6"	"2"	"3"	"0"	"0"	"0"	"7"	"448"	""	""	""
"39"	"22"	"347"	"24"	"127"	"13"	"21"	"2"	"4"	"10"	"4"	"18"	"570"	""	""	""
"40"	"23"	"235"	"21"	"149"	"4"	"31"	"27"	"2"	"1"	"4"	"15"	"489"	""	""	""
"41"	"24"	"331"	"24"	"116"	"6"	"40"	"18"	"1"	"4"	"11"	"27"	"578"	""	""	""
"42"	"25"	"222"	"13"	"282"	"17"	"27"	"2"	"4"	"6"	"4"	"30"	"607"	""	""	""
"43"	"26"	"316"	"34"	"241"	"12"	"7"	"1"	"2"	"5"	"4"	"3"	"625"	""	""	""
"44"	"27"	"114"	"13"	"218"	"11"	"14"	"6"	"6"	"21"	"13"	"22"	"438"	""	""	""
"45"	";ksx%&"	"6346"	"492"	"5688"	"274"	"618"	"172"	"83"	"176"	"175"	"407"	"14431"	"0"	"0"	"0"
"46"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"47"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"48"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"49"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"50"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"51"	"iwoZ i`\"V dk
;ksx"	"6346"	"492"	"5688"	"274"	"618"	"172"	"83"	"176"	"175"	"407"	"14431"	""	""	""
"52"	"28"	"400"	"14"	"124"	"7"	"5"	"7"	"4"	"8"	"6"	"20"	"595"	""	""	""
"53"	"29"	"118"	"10"	"172"	"11"	"31"	"3"	"2"	"3"	"6"	"3"	"359"	""	""	""
"54"	"30"	"114"	"12"	"231"	"7"	"5"	"6"	"5"	"8"	"12"	"23"	"423"	""	""	""
"55"	"30A"	"106"	"14"	"229"	"10"	"7"	"1"	"5"	"9"	"5"	"14"	"400"	""	""	""
"56"	"31"	"350"	"9"	"126"	"5"	"8"	"3"	"3"	"5"	"5"	"11"	"525"	""	""	""
"57"	"32"	"91"	"13"	"45"	"7"	"6"	"0"	"1"	"3"	"2"	"15"	"183"	""	""	""
"58"	"33"	"224"	"6"	"171"	"8"	"19"	"3"	"2"	"4"	"4"	"9"	"450"	""	""	""
"59"	"34"	"396"	"19"	"53"	"4"	"23"	"5"	"2"	"5"	"6"	"7"	"520"	""	""	""
"60"	"35"	"180"	"11"	"125"	"3"	"83"	"4"	"3"	"2"	"11"	"17"	"439"	""	""	""
"61"	"35A"	"182"	"7"	"46"	"4"	"109"	"2"	"0"	"1"	"4"	"5"	"360"	""	""	""
"62"	"36"	"94"	"5"	"198"	"4"	"24"	"4"	"2"	"2"	"7"	"5"	"345"	""	""	""
"63"	"37"	"267"	"18"	"56"	"4"	"14"	"8"	"6"	"5"	"10"	"16"	"404"	""	""	""
"64"	"37A"	"189"	"7"	"73"	"3"	"13"	"7"	"1"	"5"	"4"	"19"	"321"	""	""	""
"65"	"38"	"293"	"16"	"102"	"8"	"9"	"8"	"2"	"1"	"7"	"14"	"460"	""	""	""
"66"	";ksx%&"	"9350"	"653"	"7439"	"359"	"974"	"233"	"121"	"237"	"264"	"583"	"20215"	""	""	""
"67"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"68"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"69"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"70"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"71"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"72"	"iwoZ i`\"V dk
;ksx"	"9350"	"653"	"7439"	"359"	"974"	"233"	"121"	"237"	"264"	"583"	"20213"	""	""	""
"73"	"39"	"299"	"14"	"79"	"17"	"29"	"1"	"2"	"5"	"2"	"9"	"457"	""	""	""
"74"	"39A"	"207"	"10"	"14"	"6"	"28"	"3"	"2"	"2"	"5"	"13"	"290"	""	""	""
"75"	"40"	"150"	"12"	"106"	"8"	"47"	"4"	"0"	"2"	"13"	"10"	"352"	""	""	""
"76"	"41"	"430"	"15"	"112"	"8"	"72"	"4"	"3"	"5"	"8"	"5"	"662"	""	""	""
"77"	"42"	"187"	"7"	"141"	"7"	"41"	"3"	"4"	"3"	"4"	"7"	"404"	""	""	""
"78"	"43"	"602"	"20"	"50"	"6"	"3"	"2"	"0"	"2"	"4"	"14"	"703"	""	""	""
"79"	"44"	"346"	"8"	"29"	"2"	"0"	"1"	"0"	"1"	"2"	"4"	"393"	""	""	""
"80"	"44A"	"361"	"10"	"69"	"1"	"2"	"3"	"0"	"1"	"1"	"10"	"458"	""	""	""
"81"	"45"	"108"	"15"	"164"	"6"	"35"	"5"	"7"	"4"	"11"	"13"	"368"	""	""	""
"82"	"46"	"105"	"12"	"76"	"6"	"56"	"4"	"1"	"1"	"6"	"7"	"274"	""	""	""
"83"	"47"	"388"	"32"	"201"	"10"	"25"	"6"	"4"	"7"	"22"	"45"	"740"	""	""	""
"84"	"48"	"99"	"5"	"53"	"6"	"22"	"101"	"2"	"3"	"6"	"9"	"306"	""	""	""
"85"	"48A"	"141"	"6"	"205"	"9"	"9"	"11"	"3"	"4"	"4"	"18"	"410"	""	""	""
"86"	"49"	"142"	"10"	"250"	"6"	"20"	"10"	"4"	"17"	"6"	"21"	"486"	""	""	""
"87"	";ksx%&"	"12915"	"829"	"8988"	"457"	"1363"	"391"	"153"	"294"	"358"	"768"	"26516"	""	""	""
"88"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"89"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"90"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"91"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"92"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"93"	"iwoZ i`\"V dk
;ksx"	"12915"	"829"	"8988"	"457"	"1363"	"391"	"153"	"294"	"358"	"768"	"26516"	""	""	""
"94"	"50"	"139"	"37"	"287"	"16"	"36"	"5"	"4"	"6"	"6"	"7"	"543"	""	""	""
"95"	"51"	"87"	"7"	"274"	"13"	"20"	"6"	"9"	"12"	"11"	"20"	"459"	""	""	""
"96"	"52"	"127"	"7"	"241"	"2"	"4"	"2"	"3"	"5"	"0"	"2"	"393"	""	""	""
"97"	"53"	"98"	"11"	"281"	"6"	"5"	"4"	"4"	"2"	"2"	"5"	"418"	""	""	""
"98"	"53A"	"83"	"4"	"276"	"9"	"10"	"1"	"3"	"9"	"2"	"8"	"405"	""	""	""
"99"	"54"	"84"	"7"	"29"	"3"	"7"	"0"	"1"	"0"	"5"	"8"	"144"	""	""	""
"100"	"55"	"109"	"10"	"162"	"2"	"4"	"2"	"0"	"5"	"2"	"13"	"309"	""	""	""
"101"	"56"	"204"	"8"	"148"	"6"	"33"	"3"	"2"	"5"	"3"	"6"	"418"	""	""	""
"102"	"56a"	"190"	"8"	"101"	"6"	"23"	"11"	"2"	"4"	"4"	"10"	"359"	""	""	""
"103"	"57"	"203"	"6"	"252"	"8"	"8"	"3"	"0"	"7"	"2"	"24"	"513"	""	""	""
"104"	"58"	"184"	"15"	"253"	"11"	"13"	"1"	"2"	"5"	"2"	"14"	"500"	""	""	""
"105"	"59"	"27"	"1"	"286"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"326"	""	""	""
"106"	"60"	"191"	"7"	"64"	"1"	"79"	"16"	"3"	"7"	"9"	"21"	"398"	""	""	""
"107"	"61"	"184"	"24"	"188"	"13"	"92"	"7"	"0"	"3"	"12"	"9"	"532"	""	""	""
"108"	";ksx%&"	"14825"	"981"	"11830"	"553"	"1709"	"452"	"186"	"364"	"418"	"915"	"32233"	""	""	""
"109"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"110"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"111"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"112"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"113"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"114"	"iwoZ i`\"V dk
;ksx"	"14825"	"981"	"11830"	"553"	"1709"	"452"	"186"	"364"	"418"	"915"	"32233"	""	""	""
"115"	"62"	"150"	"18"	"103"	"5"	"20"	"2"	"7"	"9"	"2"	"12"	"328"	""	""	""
"116"	"63"	"159"	"7"	"157"	"8"	"6"	"4"	"1"	"4"	"5"	"24"	"375"	""	""	""
"117"	"64"	"205"	"16"	"86"	"9"	"5"	"3"	"1"	"4"	"1"	"7"	"337"	""	""	""
"118"	"65"	"172"	"23"	"170"	"12"	"5"	"2"	"20"	"5"	"3"	"13"	"425"	""	""	""
"119"	"66"	"259"	"20"	"171"	"11"	"74"	"5"	"8"	"6"	"23"	"10"	"587"	""	""	""
"120"	"67"	"56"	"6"	"181"	"5"	"16"	"5"	"4"	"4"	"9"	"10"	"296"	""	""	""
"121"	"68"	"214"	"21"	"315"	"25"	"29"	"8"	"6"	"15"	"23"	"26"	"682"	""	""	""
"122"	"69"	"58"	"16"	"197"	"7"	"15"	"2"	"3"	"2"	"3"	"6"	"309"	""	""	""
"123"	"69A"	"92"	"15"	"219"	"17"	"11"	"4"	"3"	"3"	"7"	"16"	"387"	""	""	""
"124"	"70"	"57"	"2"	"250"	"3"	"21"	"3"	"1"	"4"	"0"	"5"	"346"	""	""	""
"125"	"70A"	"96"	"12"	"259"	"9"	"34"	"3"	"7"	"14"	"17"	"19"	"470"	""	""	""
"126"	"71"	"155"	"10"	"356"	"15"	"8"	"1"	"10"	"7"	"2"	"23"	"587"	""	""	""
"127"	"72"	"229"	"16"	"360"	"12"	"35"	"2"	"3"	"4"	"9"	"13"	"683"	""	""	""
"128"	"73"	"216"	"18"	"374"	"8"	"10"	"2"	"1"	"6"	"11"	"17"	"663"	""	""	""
"129"	";ksx%&"	"16943"	"1181"	"15028"	"699"	"1998"	"498"	"261"	"451"	"533"	"1116"	"38708"	""	""	""
"130"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"131"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"132"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"133"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"134"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"135"	"iwoZ i`\"V dk
;ksx"	"16943"	"1181"	"15028"	"699"	"1998"	"498"	"261"	"451"	"533"	"1116"	"38708"	""	""	""
"136"	"74"	"168"	"9"	"341"	"16"	"9"	"6"	"5"	"4"	"5"	"5"	"568"	""	""	""
"137"	"75"	"169"	"10"	"312"	"13"	"29"	"5"	"7"	"6"	"6"	"18"	"575"	""	""	""
"138"	"76"	"30"	"3"	"202"	"6"	"7"	"2"	"2"	"2"	"2"	"6"	"262"	""	""	""
"139"	"77"	"180"	"9"	"383"	"17"	"4"	"6"	"6"	"11"	"11"	"21"	"648"	""	""	""
"140"	"78"	"302"	"19"	"241"	"14"	"8"	"7"	"4"	"10"	"2"	"14"	"621"	""	""	""
"141"	"79"	"61"	"5"	"126"	"5"	"25"	"3"	"1"	"1"	"2"	"1"	"230"	""	""	""
"142"	"80"	"327"	"15"	"101"	"4"	"9"	"6"	"1"	"7"	"3"	"39"	"512"	""	""	""
"143"	"81"	"247"	"16"	"86"	"4"	"4"	"2"	"5"	"4"	"2"	"33"	"403"	""	""	""
"144"	"82"	"181"	"12"	"139"	"9"	"18"	"3"	"2"	"2"	"6"	"23"	"395"	""	""	""
"145"	"83"	"416"	"31"	"120"	"11"	"16"	"5"	"0"	"6"	"5"	"7"	"617"	""	""	""
"146"	"84"	"48"	"9"	"308"	"31"	"11"	"2"	"6"	"4"	"2"	"14"	"435"	""	""	""
"147"	"85"	"48"	"4"	"84"	"3"	"2"	"0"	"2"	"6"	"2"	"16"	"167"	""	""	""
"148"	"86"	"19"	"0"	"172"	"4"	"4"	"0"	"0"	"2"	"0"	"0"	"201"	""	""	""
"149"	"86A"	"91"	"1"	"204"	"1"	"20"	"3"	"1"	"3"	"4"	"8"	"336"	""	""	""
"150"	";ksx%&"	"19230"	"1324"	"17847"	"837"	"2164"	"548"	"303"	"519"	"585"	"1321"	"44678"	""	""	""
"151"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"152"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"153"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"154"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"155"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"156"	"iwoZ i`\"V dk
;ksx"	"19230"	"1324"	"17847"	"837"	"2164"	"548"	"303"	"519"	"585"	"1321"	"44680"	""	""	""
"157"	"87"	"151"	"11"	"303"	"5"	"27"	"6"	"3"	"5"	"8"	"16"	"535"	""	""	""
"158"	"88"	"54"	"4"	"254"	"2"	"9"	"1"	"1"	"2"	"0"	"4"	"331"	""	""	""
"159"	"89"	"344"	"11"	"85"	"3"	"76"	"1"	"1"	"4"	"5"	"7"	"537"	""	""	""
"160"	"90"	"271"	"10"	"176"	"3"	"56"	"3"	"1"	"3"	"2"	"5"	"530"	""	""	""
"161"	"91"	"362"	"11"	"80"	"3"	"30"	"2"	"1"	"1"	"2"	"10"	"502"	""	""	""
"162"	"92"	"113"	"2"	"419"	"2"	"18"	"4"	"4"	"4"	"2"	"13"	"581"	""	""	""
"163"	"93"	"108"	"6"	"64"	"4"	"24"	"0"	"1"	"1"	"3"	"2"	"213"	""	""	""
"164"	"93A"	"182"	"20"	"341"	"17"	"31"	"7"	"3"	"11"	"5"	"16"	"633"	""	""	""
"165"	"94"	"88"	"1"	"326"	"8"	"3"	"1"	"0"	"0"	"0"	"4"	"431"	""	""	""
"166"	"95"	"228"	"18"	"156"	"9"	"53"	"4"	"8"	"4"	"18"	"19"	"517"	""	""	""
"167"	"96"	"49"	"4"	"370"	"5"	"5"	"2"	"1"	"0"	"3"	"4"	"443"	""	""	""
"168"	"97"	"73"	"6"	"179"	"4"	"10"	"3"	"2"	"0"	"0"	"1"	"278"	""	""	""
"169"	"97A"	"109"	"10"	"291"	"4"	"13"	"1"	"0"	"6"	"6"	"6"	"446"	""	""	""
"170"	"98"	"81"	"6"	"318"	"5"	"8"	"3"	"1"	"0"	"1"	"6"	"429"	""	""	""
"171"	";ksx%&"	"21443"	"1444"	"21209"	"911"	"2527"	"586"	"330"	"560"	"640"	"1434"	"51086"	""	""	""
"172"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"173"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"174"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"175"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"176"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"177"	"iwoZ i`\"V dk
;ksx"	"21443"	"1444"	"21209"	"911"	"2527"	"586"	"330"	"560"	"640"	"1434"	"51084"	""	""	""
"178"	"99"	"98"	"5"	"437"	"4"	"3"	"0"	"2"	"4"	"0"	"3"	"556"	""	""	""
"179"	"100"	"53"	"6"	"199"	"5"	"10"	"1"	"0"	"3"	"3"	"8"	"288"	""	""	""
"180"	"100A"	"32"	"3"	"254"	"0"	"3"	"1"	"0"	"1"	"0"	"1"	"295"	""	""	""
"181"	"101"	"457"	"9"	"19"	"4"	"24"	"3"	"0"	"0"	"4"	"7"	"527"	""	""	""
"182"	"102"	"41"	"0"	"104"	"2"	"0"	"0"	"2"	"2"	"0"	"2"	"153"	""	""	""
"183"	"103"	"92"	"7"	"291"	"3"	"26"	"1"	"3"	"6"	"0"	"6"	"435"	""	""	""
"184"	"104"	"186"	"2"	"59"	"0"	"23"	"1"	"1"	"0"	"0"	"10"	"282"	""	""	""
"185"	"105"	"91"	"4"	"438"	"5"	"13"	"0"	"3"	"14"	"6"	"15"	"589"	""	""	""
"186"	"106"	"26"	"3"	"312"	"2"	"6"	"0"	"0"	"4"	"1"	"6"	"360"	""	""	""
"187"	"106A"	"121"	"1"	"179"	"2"	"8"	"1"	"1"	"1"	"0"	"2"	"316"	""	""	""
"188"	"107"	"61"	"2"	"360"	"6"	"8"	"0"	"1"	"3"	"1"	"7"	"449"	""	""	""
"189"	"108"	"215"	"6"	"199"	"2"	"24"	"2"	"1"	"1"	"2"	"4"	"456"	""	""	""
"190"	"109"	"75"	"5"	"549"	"12"	"4"	"2"	"1"	"7"	"2"	"3"	"660"	""	""	""
"191"	"110"	"56"	"0"	"420"	"10"	"27"	"1"	"2"	"2"	"2"	"7"	"527"	""	""	""
"192"	";ksx%&"	"23047"	"1497"	"25029"	"968"	"2706"	"599"	"347"	"608"	"661"	"1515"	"56977"	""	""	""
"193"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"194"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"195"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
