"37"	""	"Total No. of Electors in Assembly Constituency                              Name of
the Assembly Segment"	""	""	""	""	"218100+1405
200 BRAHMPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"38"	""	""	""	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"39"	""	""	"Ajit Choudhary"	"Vivek Thakur"	"Visheshw ar Pandey"	"Dr. Saroj Kumar Ojha"	"Ankalesh Giri"	""	"Usha Devi"	"Sanjay Kumar Mishra"	"Sudhakar Pandey"	"Surya Kumar Yadav"	"Anand Sahu"	"Krishna nand alias Ashok
Kunwar"	"Nardesh war Tiwary"	"Putul Kunwar"	"Satender a Thakur"	"Swamin ath Tiwary"	"Hare Ram Pandey"	"TOTAL VALID VOTES"	"REJEC TED VOTES"	"TOTAL VOTES"	"NO.OF TENDERED VOTES"	""
"40"	""	""	"CD1"	"CD2"	"CD3"	"CD4"	"CD5"	""	"CD6"	"CD7"	"CD8"	"CD9"	"CD10"	"CD11"	"CD12"	"CD13"	"CD14"	"CD15"	"CD16"	""	""	""	""	""
"41"	""	"27"	"202"	"177"	"6"	"2"	"3"	""	"58"	"3"	"5"	"4"	"2"	"2"	"13"	"1"	"0"	"0"	"10"	"488"	"0"	"488"	"0"	""
"42"	""	"28"	"176"	"43"	"6"	"64"	"1"	""	"99"	"2"	"0"	"7"	"2"	"8"	"1"	"3"	"1"	"6"	"14"	"433"	"0"	"433"	"0"	""
"43"	"TOTAL"	""	"2000"	"2971"	"111"	"161"	"17"	""	"486"	"24"	"27"	"263"	"20"	"27"	"117"	"14"	"14"	"46"	"204"	"6502"	"0"	"6502"	"0"	""
"44"	"R
o u n d
3"	"29"	"212"	"136"	"3"	"5"	"2"	""	"12"	"8"	"1"	"4"	"0"	"2"	"49"	"1"	"1"	"7"	"15"	"458"	"0"	"458"	"0"	""
"45"	""	"30"	"88"	"201"	"5"	"2"	"1"	""	"60"	"4"	"3"	"3"	"1"	"0"	"6"	"2"	"0"	"2"	"4"	"382"	"0"	"382"	"0"	""
"46"	""	"30A"	"120"	"68"	"3"	"2"	"4"	""	"6"	"2"	"0"	"7"	"1"	"2"	"2"	"2"	"1"	"3"	"10"	"233"	"0"	"233"	"0"	""
"47"	""	"31"	"190"	"20"	"13"	"37"	"2"	""	"3"	"4"	"1"	"4"	"1"	"3"	"2"	"2"	"8"	"3"	"38"	"331"	"0"	"331"	"0"	""
"48"	""	"32"	"294"	"173"	"13"	"29"	"0"	""	"40"	"0"	"0"	"11"	"1"	"1"	"1"	"0"	"0"	"0"	"20"	"583"	"0"	"583"	"0"	""
"49"	""	"33"	"304"	"90"	"3"	"2"	"2"	""	"16"	"2"	"1"	"11"	"4"	"2"	"13"	"2"	"4"	"4"	"16"	"476"	"0"	"476"	"0"	""
"50"	""	"34"	"74"	"207"	"18"	"16"	"2"	""	"3"	"2"	"3"	"16"	"1"	"2"	"18"	"2"	"3"	"7"	"5"	"379"	"0"	"379"	"0"	""
"51"	""	"35"	"241"	"201"	"15"	"6"	"2"	""	"12"	"5"	"2"	"6"	"1"	"2"	"7"	"5"	"5"	"7"	"6"	"523"	"0"	"523"	"0"	""
"52"	""	"36"	"88"	"68"	"10"	"1"	"1"	""	"2"	"1"	"1"	"2"	"1"	"2"	"12"	"3"	"3"	"9"	"17"	"221"	"0"	"221"	"0"	""
"53"	""	"37"	"250"	"229"	"5"	"8"	"2"	""	"57"	"3"	"4"	"5"	"2"	"4"	"5"	"1"	"1"	"14"	"14"	"604"	"0"	"604"	"0"	""
"54"	""	"38"	"279"	"187"	"13"	"29"	"5"	""	"84"	"4"	"3"	"12"	"2"	"8"	"6"	"2"	"1"	"1"	"9"	"645"	"0"	"645"	"0"	""
"55"	""	"39"	"161"	"110"	"4"	"0"	"5"	""	"203"	"3"	"2"	"17"	"6"	"5"	"5"	"1"	"0"	"4"	"9"	"535"	"0"	"535"	"0"	""
"56"	""	"40"	"327"	"92"	"11"	"14"	"4"	""	"50"	"1"	"1"	"8"	"2"	"3"	"3"	"1"	"2"	"7"	"22"	"548"	"0"	"548"	"0"	""
"57"	""	"41"	"254"	"47"	"9"	"0"	"3"	""	"80"	"8"	"4"	"4"	"2"	"6"	"10"	"5"	"1"	"4"	"37"	"474"	"0"	"474"	"0"	""
"58"	"TOTAL"	""	"2882"	"1829"	"125"	"151"	"35"	""	"628"	"47"	"26"	"110"	"25"	"42"	"139"	"29"	"30"	"72"	"222"	"6392"	"0"	"6392"	"0"	""
"59"	"R
o u n"	"42"	"176"	"50"	"2"	"3"	"4"	""	"117"	"5"	"4"	"7"	"2"	"4"	"80"	"3"	"2"	"0"	"5"	"464"	"0"	"464"	"0"	""
"60"	""	"43"	"93"	"97"	"6"	"4"	"1"	""	"18"	"2"	"1"	"19"	"0"	"0"	"2"	"1"	"1"	"6"	"5"	"256"	"0"	"256"	"0"	""
"61"	""	"44"	"135"	"154"	"7"	"4"	"1"	""	"3"	"0"	"0"	"15"	"1"	"1"	"4"	"2"	"1"	"2"	"19"	"349"	"0"	"349"	"0"	""
"62"	""	"44A"	"37"	"179"	"1"	"2"	"0"	""	"0"	"0"	"0"	"3"	"0"	"0"	"8"	"0"	"0"	"3"	"1"	"234"	"0"	"234"	"0"	""
"63"	""	"45"	"91"	"25"	"9"	"14"	"2"	""	"56"	"4"	"3"	"7"	"6"	"9"	"6"	"1"	"3"	"3"	"14"	"253"	"0"	"253"	"0"	""
"64"	""	"46"	"69"	"140"	"10"	"15"	"2"	""	"9"	"2"	"0"	"6"	"2"	"1"	"58"	"5"	"1"	"3"	"4"	"327"	"0"	"327"	"0"	""
"65"	""	"47"	"14"	"393"	"0"	"0"	"0"	""	"59"	"1"	"4"	"29"	"2"	"0"	"15"	"0"	"0"	"2"	"4"	"523"	"0"	"523"	"0"	""
"66"	""	"48"	"116"	"67"	"2"	"4"	"2"	""	"260"	"11"	"2"	"33"	"2"	"2"	"2"	"0"	"4"	"2"	"3"	"512"	"0"	"512"	"0"	""
"67"	""	""	""	""	""	""	""	""	""	""	"Annexure XLI [CHAPTER XIV,PARA 26.9]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"68"	""	""	""	""	""	""	""	""	""	""	"FORM 20
FINAL RESULT SHEET [SEE RULE 56C(2)(C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"69"	""	""	""	""	""	""	""	""	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 200-BRAHMPUR CONSTITUENCY
PART I
(To be used both for Parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"70"	""	"Total No. of Electors in Assembly Constituency                              Name of
the Assembly Segment"	""	""	""	""	"218100+1405
200 BRAHMPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"71"	""	""	""	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"72"	""	""	"Ajit Choudhary"	"Vivek Thakur"	"Visheshw ar Pandey"	"Dr. Saroj Kumar Ojha"	"Ankalesh Giri"	""	"Usha Devi"	"Sanjay Kumar Mishra"	"Sudhakar Pandey"	"Surya Kumar Yadav"	"Anand Sahu"	"Krishna nand alias Ashok
Kunwar"	"Nardesh war Tiwary"	"Putul Kunwar"	"Satender a Thakur"	"Swamin ath Tiwary"	"Hare Ram Pandey"	"TOTAL VALID VOTES"	"REJEC TED VOTES"	"TOTAL VOTES"	"NO.OF TENDERED VOTES"	""
"73"	""	""	"CD1"	"CD2"	"CD3"	"CD4"	"CD5"	""	"CD6"	"CD7"	"CD8"	"CD9"	"CD10"	"CD11"	"CD12"	"CD13"	"CD14"	"CD15"	"CD16"	""	""	""	""	""
"74"	"4"	"49"	"1"	"535"	"0"	"0"	"0"	""	"2"	"0"	"0"	"0"	"0"	"1"	"6"	"0"	"0"	"0"	"7"	"552"	"0"	"552"	"0"	""
"75"	""	"50"	"119"	"120"	"1"	"14"	"1"	""	"2"	"1"	"1"	"0"	"0"	"2"	"9"	"0"	"0"	"3"	"8"	"281"	"0"	"281"	"0"	""
"76"	""	"50A"	"101"	"18"	"1"	"4"	"0"	""	"14"	"2"	"1"	"0"	"1"	"1"	"2"	"1"	"0"	"1"	"10"	"157"	"0"	"157"	"0"	""
"77"	""	"51"	"74"	"53"	"2"	"84"	"4"	""	"4"	"0"	"2"	"2"	"0"	"1"	"1"	"0"	"2"	"1"	"7"	"237"	"0"	"237"	"0"	""
"78"	""	"52"	"131"	"295"	"10"	"1"	"0"	""	"5"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"447"	"0"	"447"	"0"	""
"79"	""	"53"	"101"	"125"	"19"	"1"	"0"	""	"13"	"0"	"3"	"2"	"0"	"0"	"1"	"3"	"2"	"2"	"3"	"275"	"0"	"275"	"0"	""
"80"	"TOTAL"	""	"1258"	"2251"	"70"	"150"	"17"	""	"562"	"28"	"21"	"125"	"16"	"22"	"194"	"17"	"16"	"28"	"92"	"4867"	"0"	"4867"	"0"	""
"81"	"R
o u n d
5"	"54"	"163"	"173"	"13"	"3"	"1"	""	"28"	"1"	"3"	"3"	"0"	"3"	"57"	"0"	"1"	"8"	"8"	"465"	"0"	"465"	"0"	""
"82"	""	"55"	"90"	"277"	"4"	"3"	"0"	""	"0"	"0"	"0"	"3"	"1"	"0"	"12"	"3"	"2"	"10"	"18"	"423"	"0"	"423"	"0"	""
"83"	""	"56"	"102"	"220"	"2"	"49"	"4"	""	"20"	"2"	"2"	"2"	"2"	"2"	"11"	"3"	"2"	"3"	"10"	"436"	"0"	"436"	"0"	""
"84"	""	"57"	"232"	"124"	"6"	"3"	"3"	""	"60"	"4"	"0"	"1"	"0"	"0"	"43"	"0"	"1"	"3"	"3"	"483"	"0"	"483"	"0"	""
"85"	""	"58"	"185"	"59"	"14"	"2"	"3"	""	"11"	"1"	"1"	"5"	"3"	"6"	"18"	"0"	"2"	"9"	"21"	"340"	"0"	"340"	"0"	""
"86"	""	"59"	"115"	"47"	"4"	"12"	"4"	""	"44"	"5"	"5"	"22"	"3"	"4"	"16"	"3"	"4"	"2"	"15"	"305"	"0"	"305"	"0"	""
"87"	""	"60"	"38"	"184"	"5"	"24"	"2"	""	"1"	"0"	"3"	"2"	"0"	"0"	"1"	"0"	"3"	"3"	"82"	"348"	"0"	"348"	"0"	""
"88"	""	"61"	"153"	"123"	"0"	"2"	"1"	""	"3"	"1"	"1"	"2"	"1"	"0"	"5"	"0"	"1"	"1"	"63"	"357"	"0"	"357"	"0"	""
"89"	""	"62"	"343"	"173"	"15"	"24"	"7"	""	"7"	"3"	"2"	"11"	"2"	"4"	"2"	"1"	"4"	"2"	"16"	"616"	"0"	"616"	"0"	""
"90"	""	"63"	"42"	"141"	"1"	"1"	"0"	""	"2"	"0"	"3"	"6"	"0"	"1"	"79"	"1"	"1"	"1"	"3"	"282"	"0"	"282"	"0"	""
"91"	""	"64"	"135"	"143"	"13"	"25"	"2"	""	"8"	"5"	"1"	"10"	"3"	"3"	"99"	"6"	"2"	"7"	"31"	"493"	"0"	"493"	"0"	""
"92"	""	"65"	"101"	"67"	"5"	"0"	"3"	""	"54"	"1"	"1"	"2"	"4"	"6"	"10"	"2"	"1"	"5"	"20"	"282"	"0"	"282"	"0"	""
"93"	""	"66"	"345"	"18"	"8"	"0"	"2"	""	"206"	"5"	"2"	"0"	"1"	"6"	"4"	"1"	"6"	"1"	"4"	"609"	"0"	"609"	"0"	""
"94"	""	"67"	"55"	"68"	"1"	"2"	"2"	""	"5"	"1"	"1"	"21"	"1"	"0"	"16"	"0"	"2"	"2"	"1"	"178"	"0"	"178"	"0"	""
"95"	"TOTAL"	""	"2099"	"1817"	"91"	"150"	"34"	""	"449"	"29"	"25"	"90"	"21"	"35"	"373"	"20"	"32"	"57"	"295"	"5617"	"0"	"5617"	"0"	""
"96"	"R"	"68"	"397"	"21"	"7"	"1"	"1"	""	"67"	"3"	"1"	"1"	"2"	"4"	"4"	"4"	"3"	"4"	"24"	"544"	"0"	"544"	"0"	""
"97"	""	"69"	"62"	"161"	"10"	"15"	"4"	""	"16"	"2"	"1"	"9"	"1"	"4"	"60"	"5"	"2"	"12"	"34"	"398"	"0"	"398"	"0"	""
"98"	""	"70"	"203"	"76"	"4"	"7"	"1"	""	"4"	"1"	"2"	"4"	"1"	"4"	"116"	"1"	"1"	"5"	"39"	"469"	"0"	"469"	"0"	""
"99"	""	"71"	"17"	"93"	"1"	"1"	"0"	""	"11"	"0"	"1"	"2"	"0"	"1"	"12"	"0"	"1"	"2"	"15"	"157"	"0"	"157"	"0"	""
"100"	""	""	""	""	""	""	""	""	""	""	"Annexure XLI [CHAPTER XIV,PARA 26.9]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"101"	""	""	""	""	""	""	""	""	""	""	"FORM 20
FINAL RESULT SHEET [SEE RULE 56C(2)(C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"102"	""	""	""	""	""	""	""	""	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 200-BRAHMPUR CONSTITUENCY
PART I
(To be used both for Parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"103"	""	"Total No. of Electors in Assembly
Constituency                              Name of the Assembly Segment"	""	""	""	""	"218100+1405
200 BRAHMPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"104"	""	""	""	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"105"	""	""	"Ajit Choudhary"	"Vivek Thakur"	"Visheshw ar Pandey"	"Dr. Saroj Kumar Ojha"	"Ankalesh Giri"	""	"Usha Devi"	"Sanjay Kumar Mishra"	"Sudhakar Pandey"	"Surya Kumar Yadav"	"Anand Sahu"	"Krishna nand alias Ashok
Kunwar"	"Nardesh war Tiwary"	"Putul Kunwar"	"Satender a Thakur"	"Swamin ath Tiwary"	"Hare Ram Pandey"	"TOTAL VALID VOTES"	"REJEC TED VOTES"	"TOTAL VOTES"	"NO.OF TENDERED VOTES"	""
"106"	""	""	"CD1"	"CD2"	"CD3"	"CD4"	"CD5"	""	"CD6"	"CD7"	"CD8"	"CD9"	"CD10"	"CD11"	"CD12"	"CD13"	"CD14"	"CD15"	"CD16"	""	""	""	""	""
"107"	"o u n d
6"	"72"	"54"	"145"	"4"	"10"	"0"	""	"3"	"1"	"1"	"2"	"1"	"2"	"39"	"3"	"3"	"7"	"109"	"384"	"0"	"384"	"0"	""
"108"	""	"73"	"34"	"65"	"17"	"62"	"4"	""	"92"	"5"	"5"	"3"	"3"	"5"	"36"	"4"	"2"	"4"	"23"	"364"	"0"	"364"	"0"	""
"109"	""	"74"	"50"	"113"	"2"	"4"	"2"	""	"7"	"1"	"3"	"3"	"0"	"0"	"10"	"1"	"0"	"4"	"22"	"222"	"0"	"222"	"0"	""
"110"	""	"75"	"43"	"105"	"4"	"0"	"0"	""	"9"	"3"	"0"	"0"	"1"	"2"	"16"	"0"	"1"	"2"	"29"	"215"	"0"	"215"	"0"	""
"111"	""	"76"	"31"	"242"	"0"	"0"	"0"	""	"1"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"31"	"335"	"0"	"335"	"0"	""
"112"	""	"77"	"9"	"301"	"6"	"1"	"1"	""	"1"	"2"	"1"	"1"	"2"	"0"	"23"	"1"	"1"	"6"	"2"	"358"	"0"	"358"	"0"	""
"113"	""	"78"	"440"	"27"	"3"	"8"	"1"	""	"11"	"4"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"2"	"14"	"515"	"0"	"515"	"0"	""
"114"	""	"79"	"124"	"74"	"8"	"7"	"1"	""	"2"	"1"	"0"	"2"	"0"	"2"	"6"	"1"	"0"	"3"	"52"	"283"	"0"	"283"	"0"	""
"115"	""	"80"	"67"	"129"	"0"	"3"	"0"	""	"0"	"1"	"1"	"0"	"0"	"0"	"42"	"0"	"1"	"4"	"4"	"252"	"0"	"252"	"0"	""
"116"	""	"81"	"137"	"120"	"19"	"68"	"2"	""	"5"	"0"	"2"	"3"	"0"	"4"	"12"	"1"	"1"	"4"	"11"	"389"	"0"	"389"	"0"	""
"117"	"TOTAL"	""	"1668"	"1672"	"85"	"187"	"17"	""	"229"	"24"	"19"	"32"	"12"	"28"	"406"	"21"	"17"	"59"	"409"	"4885"	"0"	"4885"	"0"	""
"118"	"R
o u n d
7"	"82"	"162"	"153"	"5"	"0"	"0"	""	"9"	"3"	"3"	"1"	"2"	"2"	"16"	"3"	"1"	"12"	"20"	"392"	"0"	"392"	"0"	""
"119"	""	"83"	"198"	"160"	"9"	"0"	"0"	""	"3"	"2"	"0"	"4"	"2"	"3"	"55"	"0"	"2"	"3"	"19"	"460"	"0"	"460"	"0"	""
"120"	""	"84"	"96"	"93"	"2"	"61"	"3"	""	"5"	"3"	"2"	"0"	"0"	"0"	"67"	"2"	"0"	"3"	"4"	"341"	"0"	"341"	"0"	""
"121"	""	"85"	"101"	"89"	"3"	"43"	"1"	""	"3"	"2"	"2"	"0"	"1"	"1"	"6"	"2"	"8"	"5"	"7"	"274"	"0"	"274"	"0"	""
"122"	""	"86"	"51"	"161"	"12"	"59"	"3"	""	"4"	"1"	"3"	"1"	"0"	"4"	"10"	"2"	"0"	"2"	"5"	"318"	"0"	"318"	"0"	""
"123"	""	"87"	"146"	"40"	"2"	"24"	"3"	""	"22"	"5"	"3"	"5"	"1"	"5"	"2"	"3"	"4"	"4"	"17"	"286"	"0"	"286"	"0"	""
"124"	""	"88"	"45"	"291"	"2"	"68"	"1"	""	"2"	"2"	"0"	"2"	"0"	"1"	"25"	"2"	"1"	"2"	"7"	"451"	"0"	"451"	"0"	""
"125"	""	"89"	"246"	"206"	"3"	"6"	"1"	""	"5"	"5"	"3"	"3"	"2"	"0"	"7"	"1"	"3"	"10"	"51"	"552"	"0"	"552"	"0"	""
"126"	""	"90"	"119"	"202"	"4"	"0"	"6"	""	"1"	"3"	"3"	"2"	"1"	"4"	"5"	"2"	"1"	"11"	"41"	"405"	"0"	"405"	"0"	""
"127"	""	"91"	"67"	"287"	"2"	"2"	"0"	""	"0"	"1"	"2"	"0"	"1"	"0"	"13"	"1"	"0"	"3"	"6"	"385"	"0"	"385"	"0"	""
"128"	""	"91A"	"33"	"274"	"3"	"3"	"0"	""	"0"	"0"	"1"	"0"	"1"	"5"	"1"	"0"	"0"	"7"	"23"	"351"	"0"	"351"	"0"	""
"129"	""	"92"	"114"	"198"	"10"	"12"	"1"	""	"1"	"0"	"1"	"2"	"0"	"0"	"17"	"1"	"1"	"5"	"41"	"404"	"0"	"404"	"0"	""
"130"	""	"93"	"132"	"150"	"4"	"0"	"1"	""	"4"	"3"	"2"	"0"	"1"	"2"	"28"	"6"	"2"	"6"	"11"	"352"	"0"	"352"	"0"	""
"131"	""	"94"	"194"	"37"	"3"	"13"	"1"	""	"288"	"9"	"5"	"13"	"1"	"0"	"4"	"1"	"0"	"4"	"5"	"578"	"0"	"578"	"0"	""
"132"	"TOTAL"	""	"1704"	"2341"	"64"	"291"	"21"	""	"347"	"39"	"30"	"33"	"13"	"27"	"256"	"26"	"23"	"77"	"257"	"5549"	"0"	"5549"	"0"	""
"133"	""	""	""	""	""	""	""	""	""	""	"Annexure XLI [CHAPTER XIV,PARA 26.9]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"134"	""	""	""	""	""	""	""	""	""	""	"FORM 20
FINAL RESULT SHEET [SEE RULE 56C(2)(C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"135"	""	""	""	""	""	""	""	""	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 200-BRAHMPUR CONSTITUENCY
PART I
(To be used both for Parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"136"	""	"Total No. of Electors in Assembly Constituency                              Name of
the Assembly Segment"	""	""	""	""	"218100+1405
200 BRAHMPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"137"	""	""	""	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
